
[00:00:00.000 --> 00:00:02.280]  見證基督的新時代
[00:01:30.200 --> 00:01:34.000]  祭司就會將在他們耕種裏面
[00:01:34.000 --> 00:01:37.000]  修成的那些初熟的物
[00:01:37.000 --> 00:01:41.000]  用來做那些餅或麵包
[00:01:41.000 --> 00:01:45.400]  加上他們自己樂意奉獻的禮物
[00:01:45.400 --> 00:01:47.000]  去獻祭給神
[00:01:47.000 --> 00:01:51.000]  所以除了叫七七節之外
[00:01:51.000 --> 00:01:52.800]  也叫初熟節
[00:01:52.800 --> 00:01:54.400]  就是在那一刻
[00:01:54.400 --> 00:01:58.000]  我們回應上帝給我們生命的供應
[00:01:58.000 --> 00:02:02.000]  聖靈降臨就彷彿新生命的開始
[00:02:02.000 --> 00:02:03.400]  弟兄姊妹
[00:02:03.400 --> 00:02:07.400]  你知道在神創造人的時候
[00:02:07.400 --> 00:02:11.000]  真正人生命的開始
[00:02:11.000 --> 00:02:14.000]  是不是人有呼吸的時候
[00:02:14.000 --> 00:02:15.000]  不是
[00:02:15.000 --> 00:02:17.400]  我們看一看《輔助經文》
[00:02:17.400 --> 00:02:20.000]  在第二段
[00:02:20.000 --> 00:02:22.000]  《創世紀》第二章七節
[00:02:22.000 --> 00:02:23.400]  《創世紀》二章七節
[00:02:23.400 --> 00:02:24.400]  找到一齊讀
[00:02:24.400 --> 00:02:27.400]  預備起
[00:02:27.400 --> 00:02:28.400]  祂說
[00:02:28.400 --> 00:02:31.400]  神種地上的塵土造了一個活人
[00:02:31.400 --> 00:02:34.400]  活人就是祂有呼吸的
[00:02:34.400 --> 00:02:37.400]  甚至有思想
[00:02:37.400 --> 00:02:39.400]  有情感
[00:02:39.400 --> 00:02:40.400]  因為聖經說
[00:02:40.400 --> 00:02:42.400]  當人犯罪的時候
[00:02:42.400 --> 00:02:44.400]  人就會死
[00:02:44.400 --> 00:02:47.400]  但是亞當夏娃犯罪之後
[00:02:47.400 --> 00:02:50.400]  他們有沒有踏低了兩腳一伸
[00:02:50.400 --> 00:02:51.400]  沒有
[00:02:51.400 --> 00:02:53.400]  但是他們死了
[00:02:53.400 --> 00:02:56.400]  因為我們屬靈的生命已經死了
[00:02:56.400 --> 00:03:01.400]  當神去呼叫他們的時候
[00:03:01.400 --> 00:03:03.400]  他們逃避神
[00:03:03.400 --> 00:03:04.400]  他們說
[00:03:04.400 --> 00:03:05.400]  我聽到神的聲音
[00:03:05.400 --> 00:03:07.400]  我們很害怕
[00:03:07.400 --> 00:03:10.400]  因為有罪的人不能夠面對神
[00:03:10.400 --> 00:03:11.400]  有恐懼
[00:03:11.400 --> 00:03:12.400]  有感覺
[00:03:12.400 --> 00:03:14.400]  有恐懼的感覺
[00:03:14.400 --> 00:03:15.400]  情感
[00:03:15.400 --> 00:03:17.400]  情緒
[00:03:17.400 --> 00:03:20.400]  但是仍然活著
[00:03:20.400 --> 00:03:22.400]  什麼叫生命呢?
[00:03:22.400 --> 00:03:23.400]  新時代開始
[00:03:23.400 --> 00:03:25.400]  今天聖靈降臨
[00:03:25.400 --> 00:03:27.400]  只有沒有罪的人
[00:03:27.400 --> 00:03:30.400]  只有藉著耶穌基督重新得救
[00:03:30.400 --> 00:03:31.400]  得著救恩的人
[00:03:31.400 --> 00:03:34.400]  聖靈才可以住在我們裡面
[00:03:34.400 --> 00:03:37.400]  我們成為有靈的活人
[00:03:37.400 --> 00:03:40.400]  這是一個新時代的開始
[00:03:40.400 --> 00:03:42.400]  新的時代
[00:03:42.400 --> 00:03:46.400]  但是耶穌基督的新時代的開始
[00:03:46.400 --> 00:03:49.400]  重點不只是我們能夠成為有靈的活人
[00:03:49.400 --> 00:03:51.400]  我們再讀輔佐經文
[00:03:51.400 --> 00:03:55.400]  小行傳第一章第三至第五節
[00:03:55.400 --> 00:03:57.400]  第一章是第三至第五節
[00:03:57.400 --> 00:03:59.400]  預備起
[00:03:59.400 --> 00:04:02.400]  小行傳第一章
[00:04:02.400 --> 00:04:09.400]  這裡說到耶穌受難埋葬復活之後
[00:04:09.400 --> 00:04:13.400]  過了四十幾天
[00:04:13.400 --> 00:04:15.400]  耶穌升天
[00:04:15.400 --> 00:04:16.400]  在這四十幾天裡面
[00:04:16.400 --> 00:04:18.400]  耶穌多次向門徒復活
[00:04:18.400 --> 00:04:20.400]  聖經裡面說到
[00:04:20.400 --> 00:04:22.400]  祂有四十天之久
[00:04:22.400 --> 00:04:24.400]  和門徒一起
[00:04:24.400 --> 00:04:26.400]  讓他們知道三件事
[00:04:26.400 --> 00:04:27.400]  第一
[00:04:27.400 --> 00:04:30.400]  讓他們看到耶穌真正復活的憑據
[00:04:30.400 --> 00:04:33.400]  見證基督真正復活
[00:04:33.400 --> 00:04:37.400]  以致他們能夠成為見證基督復活的
[00:04:37.400 --> 00:04:39.400]  傳福音的人
[00:04:39.400 --> 00:04:42.400]  見證基督真正的復活
[00:04:42.400 --> 00:04:43.400]  祂是生命的主宰
[00:04:43.400 --> 00:04:49.400]  祂就是君王尼塞亞來宣告天國更了的那位
[00:04:49.400 --> 00:04:50.400]  第二
[00:04:50.400 --> 00:04:52.400]  說到神國的事
[00:04:52.400 --> 00:04:54.400]  你知道整個神的國
[00:04:54.400 --> 00:04:55.400]  Kingdom
[00:04:55.400 --> 00:04:57.400]  背後的關鍵就是有個King
[00:04:57.400 --> 00:04:59.400]  有個尼塞亞
[00:04:59.400 --> 00:05:01.400]  即是基督君王
[00:05:01.400 --> 00:05:03.400]  這個神的兒子他是君王
[00:05:03.400 --> 00:05:05.400]  他是全地的主
[00:05:05.400 --> 00:05:07.400]  他是萬有的主宰
[00:05:07.400 --> 00:05:10.400]  他更加是我們教會的主
[00:05:10.400 --> 00:05:12.400]  新時代的開始
[00:05:12.400 --> 00:05:13.400]  就是耶穌說
[00:05:13.400 --> 00:05:14.400]  第一
[00:05:14.400 --> 00:05:15.400]  那些門徒要知道
[00:05:15.400 --> 00:05:18.400]  祂是復活生命的主宰
[00:05:18.400 --> 00:05:20.400]  祂是真真正正
[00:05:20.400 --> 00:05:21.400]  按照聖經怎樣說
[00:05:21.400 --> 00:05:24.400]  祂怎樣從死裡面復活
[00:05:24.400 --> 00:05:26.400]  祂是復活的主
[00:05:26.400 --> 00:05:27.400]  第二
[00:05:27.400 --> 00:05:29.400]  說到神國的事
[00:05:29.400 --> 00:05:31.400]  神的國
[00:05:31.400 --> 00:05:32.400]  整個舊約
[00:05:32.400 --> 00:05:35.400]  如果你看路加福音的最後那章
[00:05:35.400 --> 00:05:36.400]  和西洋傳第一章
[00:05:36.400 --> 00:05:38.400]  路加都說到
[00:05:38.400 --> 00:05:40.400]  由耶穌復活開始
[00:05:40.400 --> 00:05:42.400]  不單是在二馬五司的路上
[00:05:42.400 --> 00:05:43.400]  來到這裡四七天
[00:05:43.400 --> 00:05:46.400]  耶穌和他們說神國的事
[00:05:46.400 --> 00:05:49.400]  因為整個教會的使命
[00:05:49.400 --> 00:05:53.400]  大使命都是建基於神國的計劃裡面
[00:05:53.400 --> 00:05:54.400]  神的國
[00:05:54.400 --> 00:05:55.400]  最重要就是這個國
[00:05:55.400 --> 00:05:58.400]  有一個王尼塞亞
[00:05:58.400 --> 00:06:00.400]  基督已經降生
[00:06:00.400 --> 00:06:02.400]  他又成就了舊恩
[00:06:02.400 --> 00:06:04.400]  這個神的國計劃
[00:06:04.400 --> 00:06:05.400]  要擴展
[00:06:05.400 --> 00:06:07.400]  好像在福音書裡面
[00:06:07.400 --> 00:06:08.400]  耶穌說天國是什麼
[00:06:08.400 --> 00:06:10.400]  天國是一個芥菜種
[00:06:10.400 --> 00:06:12.400]  它起初的時候很小
[00:06:12.400 --> 00:06:13.400]  最小
[00:06:13.400 --> 00:06:15.400]  但是它是無可阻擋
[00:06:15.400 --> 00:06:17.400]  神的國要擴展
[00:06:17.400 --> 00:06:19.400]  直到一棵很大的樹
[00:06:19.400 --> 00:06:22.400]  天空的飛鳥都要棲息在那裡
[00:06:22.400 --> 00:06:23.400]  神的國
[00:06:23.400 --> 00:06:27.400]  是那些人將所有的珍寶賣光
[00:06:27.400 --> 00:06:30.400]  來換取一個比世界上最寶貴的東西
[00:06:30.400 --> 00:06:31.400]  都要寶貴
[00:06:31.400 --> 00:06:35.400]  神的國將來要臨到地上
[00:06:35.400 --> 00:06:37.400]  屬神的人與不屬神的人
[00:06:37.400 --> 00:06:39.400]  會有一個結局
[00:06:39.400 --> 00:06:42.400]  耶穌基督說這個神國的事
[00:06:42.400 --> 00:06:45.400]  就是預備這班仕徒
[00:06:45.400 --> 00:06:46.400]  這班門徒
[00:06:46.400 --> 00:06:50.400]  這一班一百二十個在樓房禱告的人
[00:06:50.400 --> 00:06:54.400]  他們很清楚認識基督是復活
[00:06:54.400 --> 00:06:55.400]  第二
[00:06:55.400 --> 00:06:57.400]  他們明白神國的計劃
[00:06:57.400 --> 00:07:00.400]  神的國要臨到地上
[00:07:00.400 --> 00:07:02.400]  第三
[00:07:02.400 --> 00:07:06.400]  耶穌基督叫他們在耶路撒冷等候
[00:07:06.400 --> 00:07:08.400]  其實耶路撒冷對門徒來說
[00:07:08.400 --> 00:07:10.400]  是一個危險的地方
[00:07:10.400 --> 00:07:12.400]  所以你見他們都走去加利利
[00:07:12.400 --> 00:07:15.400]  耶穌都約他們在加利利見面
[00:07:15.400 --> 00:07:17.400]  很可能在耶路撒冷
[00:07:17.400 --> 00:07:19.400]  門徒都會很害怕
[00:07:19.400 --> 00:07:20.400]  要躲起來
[00:07:20.400 --> 00:07:22.400]  所以耶穌復活之後
[00:07:22.400 --> 00:07:26.400]  叫門徒在加利利和祂見面
[00:07:26.400 --> 00:07:27.400]  但是聖經說
[00:07:27.400 --> 00:07:29.400]  耶穌臨走之前
[00:07:29.400 --> 00:07:33.400]  祂說你們要留在耶路撒冷等候
[00:07:33.400 --> 00:07:36.400]  耶穌預告了神國的事
[00:07:36.400 --> 00:07:38.400]  預告了聖靈會降臨
[00:07:38.400 --> 00:07:41.400]  祂說你們要等候聖靈來
[00:07:41.400 --> 00:07:46.400]  約翰用水幫人次洗
[00:07:46.400 --> 00:07:48.400]  現在聖靈要來
[00:07:48.400 --> 00:07:54.400]  讓教會那一百二十人有一個聖靈的洗
[00:07:54.400 --> 00:07:56.400]  一次過
[00:07:56.400 --> 00:07:58.400]  第二章我們看一看
[00:07:58.400 --> 00:08:00.400]  第一節到第四節
[00:08:00.400 --> 00:08:01.400]  五重節的時候
[00:08:01.400 --> 00:08:05.400]  在樓房有一百二十個基督徒祈禱會
[00:08:05.400 --> 00:08:08.400]  祈禱的時候
[00:08:08.400 --> 00:08:10.400]  他們突然有一個大的聲響
[00:08:10.400 --> 00:08:11.400]  啪一聲
[00:08:11.400 --> 00:08:15.400]  然後聖靈降臨
[00:08:15.400 --> 00:08:17.400]  有舌頭好像火焰
[00:08:17.400 --> 00:08:19.400]  或者有火焰好像舌頭
[00:08:19.400 --> 00:08:20.400]  差不多了
[00:08:20.400 --> 00:08:22.400]  降在每一個人身上
[00:08:22.400 --> 00:08:26.400]  然後每一個人被聖靈充滿
[00:08:26.400 --> 00:08:30.400]  等會一個新時代的開始
[00:08:30.400 --> 00:08:36.400]  就是神的國度已經即將要降臨
[00:08:36.400 --> 00:08:40.400]  這個神的獨生子
[00:08:40.400 --> 00:08:42.400]  這個王已經來了
[00:08:42.400 --> 00:08:44.400]  又成就了救恩
[00:08:44.400 --> 00:08:49.400]  整個教會群體已經掌握住救恩的好訊息
[00:08:49.400 --> 00:08:51.400]  只差一件事
[00:08:51.400 --> 00:08:53.400]  就是聖靈要降臨
[00:08:53.400 --> 00:08:55.400]  帶給我們新的生命
[00:08:55.400 --> 00:08:57.400]  因為我們沒有聖靈在裡面
[00:08:57.400 --> 00:09:00.400]  我們不能夠成為有靈的活人
[00:09:00.400 --> 00:09:03.400]  我們也不能夠活出一個基督的生命
[00:09:03.400 --> 00:09:06.400]  我們不只是傳講福音
[00:09:06.400 --> 00:09:09.400]  我們是要傳遞基督的生命
[00:09:09.400 --> 00:09:11.400]  不只是講一個訊息
[00:09:11.400 --> 00:09:14.400]  是帶出福音的生命
[00:09:14.400 --> 00:09:18.400]  所以這裏這班門徒等候主
[00:09:18.400 --> 00:09:20.400]  直到五重節這天
[00:09:20.400 --> 00:09:21.400]  啪一聲
[00:09:21.400 --> 00:09:25.400]  有舌頭好像火一樣降臨在每一個人身上
[00:09:25.400 --> 00:09:28.400]  然後他們就被聖靈充滿
[00:09:28.400 --> 00:09:31.400]  什麼人能夠被聖靈充滿呢?
[00:09:31.400 --> 00:09:35.400]  只有他們真的願意在神面前降伏
[00:09:35.400 --> 00:09:37.400]  願意被神使用的人
[00:09:37.400 --> 00:09:40.400]  才能夠被聖靈充滿
[00:09:40.400 --> 00:09:45.400]  什麼人可以進去給醫生做手術呢?
[00:09:45.400 --> 00:09:47.400]  是你自己願意簽紙
[00:09:47.400 --> 00:09:48.400]  醫生才幫你做手術
[00:09:48.400 --> 00:09:49.400]  不會醫生說你有病
[00:09:49.400 --> 00:09:55.400]  幫你做手術
[00:09:55.400 --> 00:09:56.400]  醫生我沒有簽紙
[00:09:56.400 --> 00:09:57.400]  我沒有答應
[00:09:57.400 --> 00:10:00.400]  你為什麼要幫我做手術
[00:10:00.400 --> 00:10:01.400]  不是的
[00:10:01.400 --> 00:10:03.400]  這裏說被聖靈充滿的人
[00:10:03.400 --> 00:10:06.400]  是他們願意被神使用
[00:10:06.400 --> 00:10:07.400]  新時代的開始
[00:10:07.400 --> 00:10:10.400]  能夠開始見證基督
[00:10:10.400 --> 00:10:11.400]  輔助經文最後一節
[00:10:11.400 --> 00:10:13.400]  「但聖靈降臨在我們身上」
[00:10:13.400 --> 00:10:14.400]  我們一起讀
[00:10:14.400 --> 00:10:17.400]  我們看一看
[00:10:17.400 --> 00:10:21.400]  「但聖靈降臨在你們身上」
[00:10:21.400 --> 00:10:24.400]  「你們就必得著能力」
[00:10:24.400 --> 00:10:26.400]  「並要在耶路撒冷」
[00:10:26.400 --> 00:10:29.400]  「猶太傳遞和撒瑪利亞」
[00:10:29.400 --> 00:10:33.400]  「直到地極作我的見證」
[00:10:33.400 --> 00:10:35.400]  一個新時代的開始
[00:10:35.400 --> 00:10:37.400]  並不只是我們有新生命
[00:10:37.400 --> 00:10:39.400]  叫做新時代
[00:10:39.400 --> 00:10:41.400]  不只是有一間新屋
[00:10:41.400 --> 00:10:43.400]  有一個新的地方
[00:10:43.400 --> 00:10:44.400]  我們聚會
[00:10:44.400 --> 00:10:46.400]  或者有一個新車
[00:10:46.400 --> 00:10:48.400]  一個新時代的開始
[00:10:48.400 --> 00:10:51.400]  是見證基督的開始
[00:10:51.400 --> 00:10:54.400]  所以不只是有聖靈充滿
[00:10:54.400 --> 00:10:55.400]  這麼簡單
[00:10:55.400 --> 00:10:57.400]  聖靈充滿之後
[00:10:57.400 --> 00:11:00.400]  擁有聖靈的能力
[00:11:00.400 --> 00:11:02.400]  去為基督作見證
[00:11:02.400 --> 00:11:03.400]  這裏很特別
[00:11:03.400 --> 00:11:04.400]  你留意
[00:11:04.400 --> 00:11:05.400]  他們被聖靈充滿
[00:11:05.400 --> 00:11:08.400]  一下子吸引了周圍耶路撒冷
[00:11:08.400 --> 00:11:11.400]  不單止是來過節的猶太人
[00:11:11.400 --> 00:11:14.400]  還有來自很多世界各地的猶太人
[00:11:14.400 --> 00:11:16.400]  他們回歸
[00:11:16.400 --> 00:11:19.400]  住在耶路撒冷這個地方
[00:11:19.400 --> 00:11:20.400]  他們聽到
[00:11:20.400 --> 00:11:21.400]  他們走出來
[00:11:21.400 --> 00:11:22.400]  他們見到一個
[00:11:22.400 --> 00:11:25.400]  令他們很詫異的異象
[00:11:25.400 --> 00:11:27.400]  就是有120個
[00:11:27.400 --> 00:11:30.400]  加里尼尼的基督徒
[00:11:30.400 --> 00:11:32.400]  信耶穌的人
[00:11:32.400 --> 00:11:34.400]  一個很惡、很古怪
[00:11:34.400 --> 00:11:38.400]  第六、第七節裏面說的字很有趣
[00:11:38.400 --> 00:11:40.400]  他聽到
[00:11:40.400 --> 00:11:44.400]  他見到一群猶太人說外語
[00:11:44.400 --> 00:11:46.400]  說他們來自他們
[00:11:46.400 --> 00:11:48.400]  因為他們不是生長在巴勒斯坦
[00:11:48.400 --> 00:11:52.400]  他們是來自不同世界各地的猶太人
[00:11:52.400 --> 00:11:56.400]  他們是有他們的鄉談
[00:11:56.400 --> 00:11:58.400]  他們的本地話
[00:11:58.400 --> 00:12:00.400]  他們覺得很納悶
[00:12:00.400 --> 00:12:02.400]  頂尖會
[00:12:02.400 --> 00:12:05.400]  你去尖沙咀聽到人說
[00:12:05.400 --> 00:12:08.400]  尼泊爾、巴基斯坦
[00:12:08.400 --> 00:12:12.400]  印尼話、菲律賓、俄羅斯
[00:12:12.400 --> 00:12:14.400]  法文、意大利文
[00:12:14.400 --> 00:12:16.400]  你會不會覺得納悶?
[00:12:16.400 --> 00:12:18.400]  不會,我覺得很有趣
[00:12:18.400 --> 00:12:20.400]  是甚麼語言?
[00:12:20.400 --> 00:12:21.400]  有時坐地鐵
[00:12:21.400 --> 00:12:23.400]  或是逛街聽到人們聊天
[00:12:23.400 --> 00:12:25.400]  我就覺得是甚麼語言?
[00:12:25.400 --> 00:12:27.400]  很特別
[00:12:27.400 --> 00:12:29.400]  有時日文和韓文
[00:12:29.400 --> 00:12:32.400]  我都會想,是嗎?我聽不清楚
[00:12:32.400 --> 00:12:35.400]  為甚麼納悶?頂尖會
[00:12:35.400 --> 00:12:38.400]  我們看看副作經文
[00:12:38.400 --> 00:12:40.400]  以創亞書28章11節
[00:12:40.400 --> 00:12:42.400]  和臨前14章22節
[00:12:42.400 --> 00:12:44.400]  你就知道為甚麼
[00:12:44.400 --> 00:12:46.400]  我們一起讀以創亞書28章
[00:12:46.400 --> 00:12:48.400]  預備起
[00:12:48.400 --> 00:12:50.400]  臨前14章
[00:12:50.400 --> 00:12:52.400]  預備起
[00:12:52.400 --> 00:12:54.400]  這裡
[00:12:54.400 --> 00:12:56.400]  猶太人
[00:12:56.400 --> 00:12:58.400]  聖經對猶太人的教導
[00:12:58.400 --> 00:13:00.400]  生命記有提過
[00:13:00.400 --> 00:13:03.400]  特別在以創亞書28章11節提過
[00:13:03.400 --> 00:13:06.400]  何時你聽到外族人的言語
[00:13:06.400 --> 00:13:08.400]  即是代表甚麼?
[00:13:08.400 --> 00:13:11.400]  即是代表神的審判臨到
[00:13:11.400 --> 00:13:13.400]  在五旬節
[00:13:13.400 --> 00:13:15.400]  猶太人的節期
[00:13:15.400 --> 00:13:17.400]  遇到外邦人
[00:13:17.400 --> 00:13:19.400]  都不出奇
[00:13:19.400 --> 00:13:21.400]  有些皈依猶太教的外邦人
[00:13:21.400 --> 00:13:23.400]  但最出奇
[00:13:23.400 --> 00:13:26.400]  或者最令他們納悶
[00:13:26.400 --> 00:13:28.400]  錯愕的就是
[00:13:28.400 --> 00:13:30.400]  聽到一班猶太人
[00:13:30.400 --> 00:13:33.400]  竟然可以講到
[00:13:33.400 --> 00:13:35.400]  外邦人的言語
[00:13:35.400 --> 00:13:37.400]  這裡提過的地方
[00:13:37.400 --> 00:13:39.400]  有多少?
[00:13:39.400 --> 00:13:43.400]  由第九節開始
[00:13:43.400 --> 00:13:45.400]  那裏有第一個叫
[00:13:45.400 --> 00:13:47.400]  加甚麼?
[00:13:47.400 --> 00:13:49.400]  是帕提亞
[00:13:49.400 --> 00:13:51.400]  帕提亞、馬袋、以蘭
[00:13:51.400 --> 00:13:55.400]  是現今伊朗地區的人
[00:13:55.400 --> 00:13:57.400]  接著米索不達米亞
[00:13:57.400 --> 00:13:59.400]  河的流域
[00:13:59.400 --> 00:14:01.400]  都是現今伊拉克的地方
[00:14:01.400 --> 00:14:04.400]  即是以前亞述巴比倫的地方
[00:14:04.400 --> 00:14:06.400]  接著猶大
[00:14:06.400 --> 00:14:08.400]  相信這裏
[00:14:08.400 --> 00:14:10.400]  接著本都
[00:14:10.400 --> 00:14:12.400]  加帕多加
[00:14:12.400 --> 00:14:15.400]  這裏就是由猶大一直數上去的敘利亞
[00:14:15.400 --> 00:14:17.400]  還有後面
[00:14:17.400 --> 00:14:20.400]  亞西亞、弗裡加、龐菲利亞
[00:14:20.400 --> 00:14:22.400]  這一堆地方
[00:14:22.400 --> 00:14:24.400]  都是現今土耳其
[00:14:24.400 --> 00:14:26.400]  無論是近地中海沿岸
[00:14:26.400 --> 00:14:27.400]  還是外琴海沿岸
[00:14:27.400 --> 00:14:30.400]  大家去中部土耳其的地方
[00:14:30.400 --> 00:14:32.400]  在上面
[00:14:32.400 --> 00:14:34.400]  土耳其很多地方
[00:14:34.400 --> 00:14:36.400]  加上羅馬
[00:14:36.400 --> 00:14:39.400]  羅馬、意大利半島
[00:14:39.400 --> 00:14:41.400]  克里特島就是羅馬、意大利
[00:14:41.400 --> 00:14:43.400]  最出的一個海島
[00:14:43.400 --> 00:14:44.400]  還有甚麼?
[00:14:44.400 --> 00:14:45.400]  埃及
[00:14:45.400 --> 00:14:49.400]  還有下面古里內的尼比亞
[00:14:49.400 --> 00:14:53.400]  當然最後也有東面的阿拉伯
[00:14:53.400 --> 00:14:56.400]  這裏有十五六個地名
[00:14:56.400 --> 00:14:57.400]  來自這些地方
[00:14:57.400 --> 00:14:58.400]  有猶太人
[00:14:58.400 --> 00:15:01.400]  有皈依猶太教的人
[00:15:01.400 --> 00:15:04.400]  是那一百二十個被聖靈充滿
[00:15:04.400 --> 00:15:05.400]  德爵說
[00:15:05.400 --> 00:15:07.400]  方言因此
[00:15:07.400 --> 00:15:11.400]  這個特別的神蹟的時候
[00:15:11.400 --> 00:15:13.400]  對猶太人來說
[00:15:13.400 --> 00:15:14.400]  不是一個覺得
[00:15:14.400 --> 00:15:18.400]  一個新聞覺得很奇趣的事
[00:15:18.400 --> 00:15:19.400]  不是
[00:15:19.400 --> 00:15:20.400]  對他們來說
[00:15:20.400 --> 00:15:21.400]  聖經說
[00:15:21.400 --> 00:15:25.400]  方言是對未信的人作見證
[00:15:25.400 --> 00:15:27.400]  對那些不信的猶太人
[00:15:27.400 --> 00:15:29.400]  代表神的審判會來到
[00:15:29.400 --> 00:15:31.400]  所以他們一定會覺得很驚訝
[00:15:31.400 --> 00:15:33.400]  但整個神蹟
[00:15:33.400 --> 00:15:35.400]  馬上加上這百多人
[00:15:35.400 --> 00:15:38.400]  可以說他們的香談
[00:15:38.400 --> 00:15:41.400]  在過節耶路撒冷這裏
[00:15:41.400 --> 00:15:42.400]  在這個時空
[00:15:42.400 --> 00:15:44.400]  猶太人聽到
[00:15:44.400 --> 00:15:47.400]  見到這件事
[00:15:47.400 --> 00:15:49.400]  所以十二節那裏說
[00:15:49.400 --> 00:15:53.400]  他們在問究竟發生甚麼
[00:15:53.400 --> 00:15:57.400]  這些事背後有甚麼意思
[00:15:57.400 --> 00:15:59.400]  如果按他們的理解
[00:15:59.400 --> 00:16:02.400]  就是神的審判
[00:16:02.400 --> 00:16:03.400]  臨到以色列人
[00:16:03.400 --> 00:16:04.400]  臨到猶太人
[00:16:04.400 --> 00:16:06.400]  當然有些人
[00:16:06.400 --> 00:16:07.400]  他納悶得來
[00:16:07.400 --> 00:16:08.400]  是不是他們喝醉酒
[00:16:08.400 --> 00:16:10.400]  但那時是早上九點
[00:16:10.400 --> 00:16:12.400]  按照後者的研究
[00:16:12.400 --> 00:16:14.400]  猶太人一般是十點才吃早餐
[00:16:14.400 --> 00:16:16.400]  即是那時才有東西下肚
[00:16:16.400 --> 00:16:17.400]  會喝酒
[00:16:17.400 --> 00:16:19.400]  所以不可能
[00:16:19.400 --> 00:16:20.400]  下星期你會聽到
[00:16:20.400 --> 00:16:23.400]  我們其他同工會講到十四節後
[00:16:23.400 --> 00:16:26.400]  彼得的福音講到
[00:16:26.400 --> 00:16:29.400]  所以這裏我們叫神蹟奇事
[00:16:29.400 --> 00:16:30.400]  講謊言
[00:16:30.400 --> 00:16:31.400]  聖靈降臨
[00:16:31.400 --> 00:16:34.400]  那班預備好的門徒
[00:16:34.400 --> 00:16:38.400]  他預備好自己被聖靈降臨
[00:16:38.400 --> 00:16:40.400]  重點不是神蹟
[00:16:40.400 --> 00:16:41.400]  神蹟只是讓人知道
[00:16:41.400 --> 00:16:45.400]  神已經來到
[00:16:45.400 --> 00:16:48.400]  要將他救恩和審判的訊息
[00:16:48.400 --> 00:16:51.400]  傳遞給世人
[00:16:51.400 --> 00:16:53.400]  神蹟不是重點
[00:16:53.400 --> 00:16:55.400]  後面的福音訊息才是重點
[00:16:55.400 --> 00:16:56.400]  但就在這裏
[00:16:56.400 --> 00:16:59.400]  這幾個鏡頭就「啪」一聲開始
[00:16:59.400 --> 00:17:01.400]  到那些人講謊言
[00:17:01.400 --> 00:17:04.400]  講來自十四五個地方的香談
[00:17:04.400 --> 00:17:06.400]  到那些人一邊聽
[00:17:06.400 --> 00:17:10.400]  他們用俄語去講神的作為
[00:17:10.400 --> 00:17:11.400]  要講神的作為
[00:17:11.400 --> 00:17:13.400]  需要用俄語嗎
[00:17:13.400 --> 00:17:15.400]  不需要用法文、英文
[00:17:15.400 --> 00:17:18.400]  不需要用意大利文
[00:17:18.400 --> 00:17:21.400]  用廣東話也可以
