
[00:00:00.000 --> 00:00:02.000]  這一段是我們很熟悉的經文
[00:13:54.000 --> 00:13:56.000]  爲了讓人家看到
[00:13:56.000 --> 00:13:57.000]  所以你看到嗎
[00:13:57.000 --> 00:13:58.000]  那裏他講
[00:13:58.000 --> 00:14:00.000]  不要將善事行到人面前
[00:14:00.000 --> 00:14:01.000]  故意叫他們看見
[00:14:01.000 --> 00:14:04.000]  你的動機啊
[00:14:04.000 --> 00:14:05.000]  在那裏呢
[00:14:05.000 --> 00:14:06.000]  不要像蔣萬璇在會堂裏
[00:14:06.000 --> 00:14:08.000]  會堂裏有很多人
[00:14:08.000 --> 00:14:10.000]  十字路口來來往往很多人
[00:14:10.000 --> 00:14:11.000]  在那裏禱告
[00:14:11.000 --> 00:14:13.000]  故意又是故意
[00:14:13.000 --> 00:14:14.000]  讓人家看見
[00:14:14.000 --> 00:14:15.000]  第三個呢
[00:14:15.000 --> 00:14:16.000]  關於進食呢
[00:14:16.000 --> 00:14:18.000]  也是故意
[00:14:18.000 --> 00:14:19.000]  不可像蔣萬璇
[00:14:19.000 --> 00:14:20.000]  臉上帶着愁容
[00:14:20.000 --> 00:14:22.000]  很難看很難看的樣子
[00:14:22.000 --> 00:14:24.000]  腦水你知道我在進食嗎
[00:14:24.000 --> 00:14:25.000]  故意
[00:14:25.000 --> 00:14:26.000]  叫人
[00:14:26.000 --> 00:14:28.000]  看出他們是在進食
[00:14:28.000 --> 00:14:29.000]  所以這是一個
[00:14:29.000 --> 00:14:32.000]  動機的問題
[00:14:32.000 --> 00:14:33.000]  這裏的
[00:14:33.000 --> 00:14:35.000]  這段經文要強調什麼呢
[00:14:35.000 --> 00:14:36.000]  動機呢
[00:14:36.000 --> 00:14:37.000]  不是爲了
[00:14:37.000 --> 00:14:39.000]  讓人得到
[00:14:39.000 --> 00:14:40.000]  獎賞
[00:14:40.000 --> 00:14:41.000]  因爲聖經在第二節
[00:14:41.000 --> 00:14:43.000]  第五節跟第十六節
[00:14:43.000 --> 00:14:45.000]  也重複了一些
[00:14:45.000 --> 00:14:46.000]  一個字句
[00:14:46.000 --> 00:14:48.000]  他們已經得到了
[00:14:48.000 --> 00:14:49.000]  他們的獎賞
[00:14:49.000 --> 00:14:50.000]  而不是得到
[00:14:50.000 --> 00:14:52.000]  天上的父的獎賞
[00:14:52.000 --> 00:14:53.000]  是人的獎賞
[00:14:53.000 --> 00:14:55.000]  這人包括誰呢
[00:14:55.000 --> 00:14:57.000]  包括別人對你的欣賞
[00:14:57.000 --> 00:14:58.000]  也包括什麼呢
[00:14:58.000 --> 00:15:00.000]  你自己對自己的欣賞
[00:15:00.000 --> 00:15:02.000]  那時候都是人的欣賞
[00:15:02.000 --> 00:15:03.000]  卻得不到
[00:15:03.000 --> 00:15:04.000]  上帝的欣賞
[00:15:04.000 --> 00:15:05.000]  所以這段經文
[00:15:05.000 --> 00:15:06.000]  強調的是動機
[00:15:06.000 --> 00:15:08.000]  動機的問題
[00:15:08.000 --> 00:15:09.000]  我分享一個
[00:15:09.000 --> 00:15:10.000]  我失敗的經歷
[00:15:10.000 --> 00:15:11.000]  就是我人生的
[00:15:11.000 --> 00:15:12.000]  第一次的短宣
[00:15:12.000 --> 00:15:13.000]  我在大學
[00:15:13.000 --> 00:15:14.000]  信了耶穌之後呢
[00:15:14.000 --> 00:15:16.000]  然後就很開心
[00:15:16.000 --> 00:15:17.000]  第一次有人
[00:15:17.000 --> 00:15:18.000]  邀請我去短宣
[00:15:18.000 --> 00:15:20.000]  我覺得哇
[00:15:20.000 --> 00:15:22.000]  很有英雄的感覺
[00:15:22.000 --> 00:15:24.000]  我要去短宣了
[00:15:24.000 --> 00:15:26.000]  那時候我是一個大學生
[00:15:26.000 --> 00:15:27.000]  而且這次
[00:15:27.000 --> 00:15:29.000]  咱們還沒有機會
[00:15:29.000 --> 00:15:30.000]  常常出遠門
[00:15:30.000 --> 00:15:31.000]  這次要出遠門了
[00:15:31.000 --> 00:15:33.000]  其實也不是很遠
[00:15:33.000 --> 00:15:35.000]  就是新加坡到泰國而已
[00:15:35.000 --> 00:15:37.000]  那時候呢
[00:15:37.000 --> 00:15:38.000]  因爲年紀輕嘛
[00:15:38.000 --> 00:15:39.000]  年紀小嘛
[00:15:39.000 --> 00:15:40.000]  覺得咱們要出遠門了
[00:15:40.000 --> 00:15:41.000]  而且要去到
[00:15:41.000 --> 00:15:42.000]  那些山旮旯的地方
[00:15:42.000 --> 00:15:43.000]  山區裏面
[00:15:43.000 --> 00:15:44.000]  要去傳福音了
[00:15:44.000 --> 00:15:45.000]  要短宣了
[00:15:45.000 --> 00:15:46.000]  那時候信主還不是很久
[00:15:46.000 --> 00:15:47.000]  聖經還沒有讀得很熟
[00:15:47.000 --> 00:15:49.000]  然後就要去短宣了
[00:15:49.000 --> 00:15:50.000]  英雄主義出來了
[00:15:50.000 --> 00:15:51.000]  然後呢
[00:15:51.000 --> 00:15:52.000]  去到那裏了
[00:15:52.000 --> 00:15:53.000]  我來
[00:15:53.000 --> 00:15:54.000]  我來查聖經
[00:15:54.000 --> 00:15:56.000]  我來帶查經
[00:15:56.000 --> 00:15:57.000]  帶查經
[00:15:57.000 --> 00:15:58.000]  帶帶帶帶帶
[00:15:58.000 --> 00:15:59.000]  帶查經了之後呢
[00:15:59.000 --> 00:16:00.000]  那一位呢
[00:16:00.000 --> 00:16:02.000]  比我信主資深的
[00:16:02.000 --> 00:16:03.000]  從十歲開始
[00:16:03.000 --> 00:16:05.000]  就信主的弟兄呢
[00:16:05.000 --> 00:16:06.000]  就回到房裏
[00:16:06.000 --> 00:16:08.000]  告訴我一件事情
[00:16:08.000 --> 00:16:09.000]  他已經把聖經
[00:16:09.000 --> 00:16:10.000]  讀完了十遍了
[00:16:10.000 --> 00:16:11.000]  那個時候
[00:16:11.000 --> 00:16:12.000]  大學生的時候
[00:16:12.000 --> 00:16:14.000]  讀完了十遍了
[00:16:14.000 --> 00:16:15.000]  他跟我說
[00:16:15.000 --> 00:16:17.000]  他很溫柔的跟我說
[00:16:17.000 --> 00:16:18.000]  他說
[00:16:18.000 --> 00:16:20.000]  你解經的時候呢
[00:16:20.000 --> 00:16:23.000]  你如果有人問你問題
[00:16:23.000 --> 00:16:25.000]  你不懂的答案呢
[00:16:25.000 --> 00:16:27.000]  你可以說不懂的
[00:16:27.000 --> 00:16:31.000]  你不用編一些答案
[00:16:31.000 --> 00:16:33.000]  出來回答的
[00:16:33.000 --> 00:16:34.000]  我就慚愧了
[00:16:34.000 --> 00:16:36.000]  慚愧得不得了
[00:16:36.000 --> 00:16:37.000]  然後我反省了
[00:16:37.000 --> 00:16:39.000]  其實我整個侍奉的動機呢
[00:16:39.000 --> 00:16:40.000]  在那個時候呢
[00:16:40.000 --> 00:16:42.000]  是爲了自己有一個
[00:16:42.000 --> 00:16:44.000]  短宣的體驗
[00:16:44.000 --> 00:16:46.000]  爲了自己有一個
[00:16:46.000 --> 00:16:48.000]  帶查經的體驗
[00:16:48.000 --> 00:16:49.000]  是爲了自己
[00:16:49.000 --> 00:16:50.000]  這個動機
[00:16:50.000 --> 00:16:52.000]  不是爲了榮耀神啊
[00:16:52.000 --> 00:16:53.000]  是爲了榮耀自己
[00:16:53.000 --> 00:16:57.000]  自己滿足自己的虛榮心啊
[00:16:57.000 --> 00:16:59.000]  所以動機是很重要
[00:16:59.000 --> 00:17:00.000]  你做的事情
[00:17:00.000 --> 00:17:01.000]  表面上看來
[00:17:01.000 --> 00:17:02.000]  沒有人知道
[00:17:02.000 --> 00:17:03.000]  是好不好的
[00:17:03.000 --> 00:17:04.000]  去短宣嘛
[00:17:04.000 --> 00:17:05.000]  每個人都覺得很好啊
[00:17:05.000 --> 00:17:07.000]  還會爲你禱告啊
[00:17:07.000 --> 00:17:09.000]  還會出錢支持你啊
[00:17:09.000 --> 00:17:10.000]  然後呢
[00:17:10.000 --> 00:17:13.000]  可是沒有人知道你的動機
[00:17:13.000 --> 00:17:15.000]  但是上帝知道
[00:17:15.000 --> 00:17:16.000]  上帝會知道
[00:17:16.000 --> 00:17:17.000]  那個纔是關鍵
[00:17:17.000 --> 00:17:18.000]  所以
[00:17:18.000 --> 00:17:19.000]  這段經文要強調的
[00:17:19.000 --> 00:17:20.000]  它是什麼呢
[00:17:20.000 --> 00:17:21.000]  動機的問題
[00:17:21.000 --> 00:17:23.000]  不是真的
[00:17:23.000 --> 00:17:24.000]  不做給人家看的問題
[00:17:24.000 --> 00:17:25.000]  是動機的問題
[00:17:25.000 --> 00:17:27.000]  我們仍然還是要做光
[00:17:27.000 --> 00:17:29.000]  我們仍然還是要做炎
[00:17:29.000 --> 00:17:31.000]  不然的話
[00:17:31.000 --> 00:17:32.000]  我們怎麼樣去
[00:17:32.000 --> 00:17:33.000]  鼓勵其他人呢
[00:17:33.000 --> 00:17:35.000]  比如說我們
[00:17:35.000 --> 00:17:37.000]  在教會侍奉的
[00:17:37.000 --> 00:17:38.000]  有些時候我們如果
