
[00:00:00.000 --> 00:00:04.920]  今天是農曆大年初二
[00:04:49.640 --> 00:04:51.640]  個個頂心杉是不是很好呢?
[00:04:51.640 --> 00:04:53.600]  那如果不聽話的
[00:04:53.600 --> 00:04:54.880]  是不是你很氣呢?
[00:04:54.880 --> 00:04:56.040]  知不知道什麼是頂心杉?
[00:04:56.040 --> 00:04:57.480]  什麼是……
[00:04:57.480 --> 00:04:58.520]  就是說你講東
[00:04:58.520 --> 00:04:59.280]  他就講西
[00:04:59.280 --> 00:04:59.920]  頂住
[00:04:59.920 --> 00:05:01.120]  就是跟你頂嘴的
[00:05:01.120 --> 00:05:01.840]  哦
[00:05:01.840 --> 00:05:03.560]  整天跟你過嘴的
[00:05:03.560 --> 00:05:04.360]  就是……
[00:05:04.360 --> 00:05:06.080]  我不知道普通話有沒有這樣的東西
[00:05:06.080 --> 00:05:08.360]  但是廣東話是很有趣的
[00:05:08.360 --> 00:05:10.040]  廣東話就是這麼說的
[00:05:10.040 --> 00:05:12.440]  整根杉這樣頂住你,是不是?
[00:05:12.440 --> 00:05:14.640]  好像木頭這樣纏住你
[00:05:14.640 --> 00:05:16.720]  嘩!心都不安心了
[00:05:16.720 --> 00:05:18.600]  心裡面是很不高興
[00:05:18.600 --> 00:05:19.760]  你說子女多
[00:05:19.760 --> 00:05:21.200]  兒孫多是不是一定是好呢?
[00:05:21.200 --> 00:05:23.560]  那你說兒女多
[00:05:23.560 --> 00:05:25.120]  兒孫多是不是很好呢?
[00:05:25.120 --> 00:05:27.400]  最近我看過電視台的劇集
[00:05:27.400 --> 00:05:29.040]  最近我看見電視台的……
[00:05:29.040 --> 00:05:33.000]  是講一間做醬油的公司
[00:05:33.000 --> 00:05:33.720]  古代的
[00:05:33.720 --> 00:05:38.160]  就是古代的時候有一間是做醬油的公司
[00:05:38.160 --> 00:05:40.680]  嘩!好像很有福氣
[00:05:40.680 --> 00:05:42.360]  看起來是很好
[00:05:42.360 --> 00:05:46.160]  是在佛山城那裡是富戶來的
[00:05:46.160 --> 00:05:49.840]  是,佛山城那邊是很富有的
[00:05:49.840 --> 00:05:52.160]  是醬油的一哥來的
[00:05:52.160 --> 00:05:54.160]  是醬油裡面的一哥
[00:05:54.160 --> 00:05:57.120]  以前的人住在一起的嘛,是不是?
[00:05:57.120 --> 00:05:59.320]  以前的人都大家住在一起的
[00:05:59.320 --> 00:06:01.040]  不單止兒子跟你住
[00:06:01.040 --> 00:06:02.400]  不光是你的兒子跟你住
[00:06:02.400 --> 00:06:03.960]  你的孫也跟你住的嘛
[00:06:03.960 --> 00:06:05.440]  你的孫也跟你一起住
[00:06:05.440 --> 00:06:07.200]  你的叔伯兄弟也跟你住的哦
[00:06:07.200 --> 00:06:08.960]  你的叔伯兄弟也跟你住的
[00:06:08.960 --> 00:06:11.040]  叔伯兄弟的兒子也跟你住的哦
[00:06:11.040 --> 00:06:12.560]  他們的兒子也跟你一起住
[00:06:12.560 --> 00:06:14.320]  以前的年代是這樣的
[00:06:14.320 --> 00:06:16.160]  以前的年代就是這樣子
[00:06:16.160 --> 00:06:17.960]  你猜他們有沒有福氣?
[00:06:17.960 --> 00:06:19.600]  你想他們是不是有福氣?
[00:06:19.600 --> 00:06:21.040]  你猜他們和不和氣?
[00:06:21.040 --> 00:06:22.440]  你說他們會不會和氣?
[00:06:22.440 --> 00:06:24.840]  當然啦,電視台拍的劇集
[00:06:24.840 --> 00:06:26.920]  通常都不和氣,不是沒戲看,是不是?
[00:06:26.920 --> 00:06:29.680]  如果是能夠拍這個劇的
[00:06:29.680 --> 00:06:32.040]  肯定是不和氣才會拍的
[00:06:32.040 --> 00:06:33.160]  但現實都是一樣
[00:06:33.160 --> 00:06:35.080]  那現實生活也是一樣
[00:06:35.080 --> 00:06:36.440]  我沒有跟你們說過
[00:06:36.440 --> 00:06:37.720]  我有沒有說過呢?
[00:06:37.720 --> 00:06:40.160]  我祖宗家族都是開醬園的
[00:06:40.160 --> 00:06:41.840]  我以前的家族也是開醬園的
[00:06:41.840 --> 00:06:43.480]  真的不是開玩笑的
[00:06:43.480 --> 00:06:45.480]  是真的,不是開玩笑的
[00:06:45.480 --> 00:06:47.520]  在土瓜灣那裡開醬園的
[00:06:47.520 --> 00:06:49.560]  在土瓜灣那邊開醬園的
[00:06:49.560 --> 00:06:51.840]  大家如果熟悉香港地理就知道了
[00:06:51.840 --> 00:06:53.800]  如果你們熟悉香港的地理就知道了
[00:06:53.800 --> 00:06:56.440]  以前未填海那裡是海邊來的
[00:06:56.440 --> 00:06:58.640]  還沒有填海的時候那邊是海邊
[00:06:58.640 --> 00:06:59.720]  有沙灘的
[00:06:59.720 --> 00:07:00.320]  有沙灘的
[00:07:00.320 --> 00:07:01.960]  一直到紅磡的
[00:07:01.960 --> 00:07:04.560]  一直到紅磡的廠
[00:07:04.560 --> 00:07:07.080]  那些醬園廠就是在沙灘那裡
[00:07:07.080 --> 00:07:09.880]  曬那些豉油、曬那些鹹蝦
[00:07:09.880 --> 00:07:14.680]  所以醬園廠就在那邊曬那些鹹蝦等等的東西
[00:07:14.680 --> 00:07:17.160]  但是那些家族的後人不和氣的
[00:07:17.160 --> 00:07:19.960]  可是家族的後人是不會和睦的
[00:07:19.960 --> 00:07:21.440]  你爭我奪的
[00:07:21.440 --> 00:07:22.840]  就是你爭我奪的
[00:07:22.840 --> 00:07:25.120]  所以我的醬園就沒有人家那些
[00:07:25.120 --> 00:07:27.200]  今天你們買的豉油的牌子
[00:07:27.200 --> 00:07:28.560]  就是這麼厲害的
[00:07:28.560 --> 00:07:32.560]  我的醬園就沒有說你現在買的名牌這麼了不起的
[00:07:32.560 --> 00:07:34.840]  但是他們發跡的時候比他們還要先的
[00:07:34.840 --> 00:07:38.120]  可是他發跡的是比他們還要先的
[00:07:38.120 --> 00:07:39.440]  但是後人不和氣的
[00:07:39.440 --> 00:07:40.880]  可是後人不和睦的
[00:07:40.880 --> 00:07:42.640]  所以兒孫多不是一定好
[00:07:42.640 --> 00:07:44.160]  所以兒孫多不是一定好
[00:07:44.160 --> 00:07:45.560]  不是一定福氣
[00:07:45.560 --> 00:07:46.560]  也不一定是福氣
[00:07:46.560 --> 00:07:47.840]  可能是福氣
[00:07:47.840 --> 00:07:48.760]  也許是福氣
[00:07:48.760 --> 00:07:50.280]  但不是絕對
[00:07:50.280 --> 00:07:51.840]  也不是絕對的
[00:07:51.840 --> 00:07:54.200]  長壽是不是好?長命百歲好不好?
[00:07:54.200 --> 00:07:56.680]  那長壽呢?長壽是很好呢
[00:07:56.680 --> 00:07:58.360]  長命百歲是不好的
[00:07:58.360 --> 00:07:59.280]  其實是不好的
[00:07:59.280 --> 00:08:00.480]  除非你很健康
[00:08:00.480 --> 00:08:01.800]  除非你是很健康
[00:08:01.800 --> 00:08:03.240]  是不是大家都同意?
[00:08:03.240 --> 00:08:04.360]  是不是大家都很同意?
[00:08:04.360 --> 00:08:06.560]  是不是?如果你不喜歡那個人呢?
[00:08:06.560 --> 00:08:07.680]  如果你不喜歡那個人呢?
[00:08:07.680 --> 00:08:08.960]  你恭祝他什麼?
[00:08:08.960 --> 00:08:11.400]  你恭祝他長命百歲
[00:08:11.400 --> 00:08:13.360]  你恭祝他是長命百歲
[00:08:13.360 --> 00:08:14.880]  加多句在後面
[00:08:14.880 --> 00:08:16.080]  加多一句在後面
[00:08:16.080 --> 00:08:17.480]  就是百病纏身
[00:08:17.480 --> 00:08:18.880]  就是百病纏身
[00:08:18.880 --> 00:08:20.200]  嘩!夠毒了是不是?
[00:08:20.200 --> 00:08:21.360]  那是很毒的
[00:08:21.360 --> 00:08:22.560]  那我不承認這麼長命
[00:08:22.560 --> 00:08:23.880]  那我不願意這麼長命
[00:08:23.880 --> 00:08:25.600]  所以不是一定是好的
[00:08:25.600 --> 00:08:26.600]  那不一定也是很毒的
[00:08:26.600 --> 00:08:28.160]  那什麼是福氣?
[00:08:28.160 --> 00:08:29.080]  那福氣是什麼?
[00:08:29.080 --> 00:08:31.240]  中國人最重要是什麼?
[00:08:31.240 --> 00:08:32.880]  中國人最重要是什麼?
[00:08:32.880 --> 00:08:33.720]  廣東人
[00:08:33.720 --> 00:08:34.280]  廣東人
[00:08:34.280 --> 00:08:35.560]  最重要是吃是不是?
[00:08:35.560 --> 00:08:36.720]  最主要是要吃
[00:08:36.720 --> 00:08:38.320]  什麼都吃是不是?
[00:08:38.320 --> 00:08:39.480]  什麼都吃
[00:08:39.480 --> 00:08:40.680]  現在那些沙士疫症
[00:08:40.680 --> 00:08:41.640]  就是因為吃回來的
[00:08:41.640 --> 00:08:42.760]  知不知道?
[00:08:42.760 --> 00:08:45.160]  現在那些沙士的疫症
[00:08:45.160 --> 00:08:46.080]  就是吃回來的
[00:08:46.080 --> 00:08:47.680]  有些動物根本不是給你吃的
[00:08:47.680 --> 00:08:48.480]  不是給你宰的
[00:08:48.480 --> 00:08:49.080]  走過來吃的
[00:08:49.080 --> 00:08:50.400]  那些人就照吃
[00:08:50.400 --> 00:08:52.080]  動物不是給你吃的
[00:08:52.080 --> 00:08:53.600]  可是他們拿來吃
[00:08:53.600 --> 00:08:53.920]  是不是?
[00:08:53.920 --> 00:08:55.720]  但我們也喜歡吃的是不是?
[00:08:55.720 --> 00:08:57.000]  可是人還是喜歡吃的
[00:08:57.000 --> 00:08:58.080]  我們尤其是中國人
[00:08:58.080 --> 00:08:59.400]  真的喜歡吃東西的
[00:08:59.400 --> 00:09:02.040]  中國人是喜歡吃東西
[00:09:02.040 --> 00:09:04.240]  但我給你有三珍海味給你吃
[00:09:04.240 --> 00:09:06.960]  那如果給你三珍海味來吃
[00:09:06.960 --> 00:09:08.400]  你有胃病怎麼辦?
[00:09:08.400 --> 00:09:09.920]  那你有胃病怎麼辦?
[00:09:09.920 --> 00:09:11.160]  沒有胃口怎麼辦?
[00:09:11.160 --> 00:09:12.280]  沒有胃口又怎麼樣?
[00:09:12.280 --> 00:09:14.600]  我給你吃龍肉也不會開心的
[00:09:14.600 --> 00:09:16.280]  那我給你龍肉去吃
[00:09:16.280 --> 00:09:17.120]  你也不開心
[00:09:17.120 --> 00:09:17.800]  你有胃病
[00:09:17.800 --> 00:09:18.560]  我請你吃飯
[00:09:18.560 --> 00:09:19.880]  我點了一整桌都是菜
[00:09:19.880 --> 00:09:20.640]  那又怎麼樣?
[00:09:20.640 --> 00:09:21.840]  如果你有胃病
[00:09:21.840 --> 00:09:25.520]  我點了滿桌的席子給你
[00:09:25.520 --> 00:09:27.440]  這個肯定不是福氣是不是?
[00:09:27.440 --> 00:09:28.560]  那肯定不是福氣
[00:09:28.560 --> 00:09:30.400]  你說我作弄你差不多是不是?
[00:09:30.400 --> 00:09:32.280]  你說你是作弄我吧
[00:09:32.280 --> 00:09:33.920]  是不是?
[00:09:33.920 --> 00:09:35.360]  睡得起福是不是?
[00:09:35.360 --> 00:09:37.840]  那你說睡得著是福
[00:09:37.840 --> 00:09:38.560]  那是對的
[00:09:38.560 --> 00:09:42.160]  但是你買幾千磅的床褥
[00:09:42.160 --> 00:09:45.800]  那如果你買幾千磅的床
[00:09:45.800 --> 00:09:47.360]  高床暖枕是不是?
[00:09:47.360 --> 00:09:49.040]  那是高床軟枕
[00:09:49.040 --> 00:09:50.480]  但如果你有失眠的
[00:09:50.480 --> 00:09:51.400]  那可是你
[00:09:51.400 --> 00:09:52.960]  你患了失眠病
[00:09:52.960 --> 00:09:53.720]  那你患患失眠病
[00:09:53.720 --> 00:09:55.600]  或者你的心不平安
[00:09:55.600 --> 00:09:56.680]  沒有喜樂的
[00:09:56.680 --> 00:09:58.320]  那你心裡面沒有平安
[00:09:58.320 --> 00:09:58.720]  沒有喜樂的
[00:09:58.720 --> 00:10:00.480]  又或者你有很多憂愁的
[00:10:00.480 --> 00:10:02.760]  也許你有很多憂愁
[00:10:02.760 --> 00:10:04.040]  那有沒有用呢?
[00:10:04.040 --> 00:10:05.200]  那有什麼用?
[00:10:05.200 --> 00:10:06.760]  這個都不是福氣是不是?
[00:10:06.760 --> 00:10:08.360]  這也不是一個福氣
[00:10:08.360 --> 00:10:09.840]  所以不是物質的
[00:10:09.840 --> 00:10:11.720]  那不是光是物質
[00:10:11.720 --> 00:10:12.480]  你有架靚車
[00:10:12.480 --> 00:10:13.720]  如果你沒有車牌是沒有用的
[00:10:13.720 --> 00:10:14.480]  知不知道?
[00:10:14.480 --> 00:10:16.920]  那你如果有個很漂亮的車子
[00:10:16.920 --> 00:10:18.560]  可是沒有車牌又怎麼樣呢?
[00:10:18.560 --> 00:10:20.120]  有沒有誰沒有車牌在這裡?
[00:10:20.120 --> 00:10:21.800]  有沒有誰沒有車牌呢?
[00:10:21.800 --> 00:10:22.960]  每個人都有車牌是不是?
[00:10:22.960 --> 00:10:23.720]  每個人都有車牌
[00:10:23.720 --> 00:10:25.760]  那我送架靚車給你作弄你
[00:10:25.760 --> 00:10:28.280]  你有沒有?
[00:10:28.280 --> 00:10:28.960]  是不是?
[00:10:28.960 --> 00:10:30.400]  那就是
[00:10:30.400 --> 00:10:31.440]  你明不明白?
[00:10:31.440 --> 00:10:32.360]  就是有些東西
[00:10:32.360 --> 00:10:35.080]  不是說你擁有就是最好的
[00:10:35.080 --> 00:10:37.760]  有時說不是你擁有就是最好的
[00:10:37.760 --> 00:10:39.920]  他填不滿你的心裡面
[00:10:39.920 --> 00:10:42.680]  你就填不滿你心裡面的
[00:10:42.680 --> 00:10:44.040]  怎樣才是有福氣呢?
[00:10:44.040 --> 00:10:45.280]  那什麼是福氣呢?
[00:10:45.280 --> 00:10:47.400]  我們基督徒很相信一件事
[00:10:47.400 --> 00:10:48.960]  我們基督徒很相信一件事
[00:10:48.960 --> 00:10:51.640]  就是要有一個神在我們心裡面
[00:10:51.640 --> 00:10:53.040]  才有真正的福氣
[00:10:53.040 --> 00:10:55.240]  如果有神在你中心裡面
[00:10:55.240 --> 00:10:56.200]  你才是有福氣
[00:10:56.200 --> 00:10:57.960]  那你說你是基督徒當然這麼說了
[00:10:57.960 --> 00:11:00.040]  那你會說你是基督徒當然這麼說
[00:11:00.040 --> 00:11:02.360]  其實中國人很多年都知道了
[00:11:02.360 --> 00:11:03.960]  其實中國人每個人都知道
[00:11:03.960 --> 00:11:05.560]  有兩個中文字
[00:11:05.560 --> 00:11:06.760]  有兩個中文字
[00:11:06.760 --> 00:11:08.000]  大家會中文是不是?
[00:11:08.000 --> 00:11:09.040]  大家都會中文
[00:11:09.040 --> 00:11:11.600]  我說的是繁體字
[00:11:11.600 --> 00:11:13.600]  我說的是繁體字
[00:11:13.600 --> 00:11:14.840]  一個福字
[00:11:14.840 --> 00:11:15.920]  一個福字
[00:11:15.920 --> 00:11:17.120]  一個富字
[00:11:17.120 --> 00:11:18.120]  一個富字
[00:11:18.120 --> 00:11:18.960]  富有的富
[00:11:18.960 --> 00:11:19.840]  富有的富
[00:11:19.840 --> 00:11:21.720]  福大家知道福氣的福
[00:11:21.720 --> 00:11:23.400]  福就是蒙福的福
[00:11:23.400 --> 00:11:26.840]  這兩個字讀音都差不多的
[00:11:26.840 --> 00:11:28.840]  讀音兩個都是一樣的
[00:11:28.840 --> 00:11:30.520]  寫法都差不多的
[00:11:30.520 --> 00:11:32.200]  寫法也差不多
[00:11:32.200 --> 00:11:33.960]  意思都差不多是不是?
[00:11:33.960 --> 00:11:35.320]  意思也差不多
[00:11:35.320 --> 00:11:36.880]  其實很大分別
[00:11:36.880 --> 00:11:38.720]  其實是很大的分別
[00:11:38.720 --> 00:11:41.800]  兩個字都有一口田是不是?
[00:11:41.800 --> 00:11:44.000]  兩個字都有一口田
[00:11:44.000 --> 00:11:45.200]  一字下面一個口
[00:11:45.200 --> 00:11:46.440]  然後一個田是不是?
[00:11:46.440 --> 00:11:48.440]  一個一口田
[00:11:48.440 --> 00:11:49.320]  為什麼?
[00:11:49.320 --> 00:11:50.320]  那是為什麼呢?
[00:11:50.320 --> 00:11:53.040]  因為我們最重要的就是有一口田
[00:11:53.040 --> 00:11:54.800]  最主要是我們有一口田
[00:11:54.800 --> 00:11:57.480]  以前中國是農業社會
[00:11:57.480 --> 00:11:59.120]  以前中國是農業的社會
[00:11:59.120 --> 00:12:00.720]  其實不只是中國
[00:12:00.720 --> 00:12:01.680]  不光是中國
[00:12:01.680 --> 00:12:03.680]  英國也是農業社會那時候
[00:12:03.680 --> 00:12:06.560]  英國古時代也是農業的社會
[00:12:06.560 --> 00:12:08.640]  猶太人那時候也是農業
[00:12:08.640 --> 00:12:11.800]  遊牧民族的社會
[00:12:11.800 --> 00:12:15.160]  猶太人以前也是遊牧民族
[00:12:15.160 --> 00:12:17.840]  就是有田有地是最重要的
[00:12:17.840 --> 00:12:20.000]  你有田有地是最重要的
[00:12:20.000 --> 00:12:23.240]  因為有田有地代表你有得吃是不是?
[00:12:23.240 --> 00:12:25.720]  有田有地就是你有得吃
[00:12:25.720 --> 00:12:26.840]  有財富
[00:12:26.840 --> 00:12:27.400]  有財富
[00:12:27.400 --> 00:12:29.160]  因為種了的東西你可以拿去賣
[00:12:29.160 --> 00:12:30.120]  你吃不完的
[00:12:30.120 --> 00:12:31.120]  拿去賣是不是?
[00:12:31.120 --> 00:12:32.920]  你種的東西可以拿去賣
[00:12:32.920 --> 00:12:34.080]  所以你有田地
[00:12:34.080 --> 00:12:37.120]  不單止可以餵飽你一家
[00:12:37.120 --> 00:12:40.640]  你有田地不光只是餵飽你一家
[00:12:40.640 --> 00:12:42.040]  你還可以拿些東西出去賣
[00:12:42.040 --> 00:12:43.240]  賺錢回來
[00:12:43.240 --> 00:12:45.200]  你可以賣出去賺錢回來
[00:12:45.200 --> 00:12:46.800]  你可以豐衣足食
[00:12:46.800 --> 00:12:48.320]  你可以有豐衣足食
[00:12:48.320 --> 00:12:48.760]  是不是?
[00:12:48.760 --> 00:12:50.200]  你給他一部手機他沒有用
[00:12:50.200 --> 00:12:51.040]  那個年代
[00:12:51.040 --> 00:12:52.880]  你給他一部手機也沒有用
[00:12:52.880 --> 00:12:54.600]  你給他電視機也沒有用
[00:12:54.600 --> 00:12:56.400]  你給他有電視機也沒有用
[00:12:56.400 --> 00:12:56.800]  是不是?
[00:12:56.800 --> 00:12:58.600]  最重要有田有地是不是?
