
[00:00:00.000 --> 00:00:08.000]  我們這個社會裏面,當我們說我們要去關心我們身邊的事情,
[00:07:20.000 --> 00:07:24.000]  而更加要這班百姓去表達,
[00:07:24.000 --> 00:07:28.000]  證明究竟神是不是令他們厭煩。
[00:07:28.000 --> 00:07:37.000]  在這裏面,經文用到爭辯是一個法庭的場景,
[00:07:37.000 --> 00:07:39.000]  所以爭辯的意思可以進一步去看,
[00:07:39.000 --> 00:07:45.000]  其實是一個法庭裏面的指控、控告的意思。
[00:07:45.000 --> 00:07:47.000]  當神在這裏面,
[00:07:47.000 --> 00:07:51.000]  或者先知將神的話留下,
[00:07:51.000 --> 00:07:57.000]  指示著一個神和人處於一個爭辯控訴的法庭的場景的時候,
[00:07:57.000 --> 00:07:59.000]  又讓我們去想想,
[00:07:59.000 --> 00:08:03.000]  究竟如果你處於一個當時的境況,
[00:08:03.000 --> 00:08:05.000]  或者你在什麼情況下,
[00:08:05.000 --> 00:08:12.000]  你會和別人起了爭辯,甚至訴諸法庭來控訴呢?
[00:08:12.000 --> 00:08:15.000]  思想的時候,
[00:08:15.000 --> 00:08:19.000]  我覺得起碼會有兩方面帶來給我們這些行動。
[00:08:19.000 --> 00:08:24.000]  第一,你必定會覺得道理是在你那邊的,
[00:08:24.000 --> 00:08:26.000]  即是你覺得自己是對的,
[00:08:26.000 --> 00:08:32.000]  所以你才會和一些不同意見的人去辯駁,去爭辯,
[00:08:32.000 --> 00:08:36.000]  而你要告訴他,你所看的,你所理解的,
[00:08:36.000 --> 00:08:40.000]  你是站在正確真理的一邊。
[00:08:40.000 --> 00:08:45.000]  或者另一方面,可能你未必完全有把握覺得自己是對的,
[00:08:45.000 --> 00:08:51.000]  不過我們俗語所說,人經常都會死都爭生,
[00:08:51.000 --> 00:08:55.000]  那在什麼情況下,就算你不覺得自己是擁有真理,
[00:08:55.000 --> 00:08:59.000]  你都會肯去爭辯呢?
[00:08:59.000 --> 00:09:03.000]  可能另一個情況就是說,你覺得你和對方,
[00:09:03.000 --> 00:09:06.000]  與你要將他爭辯起紛爭的人,
[00:09:06.000 --> 00:09:12.000]  可能你覺得在能力,在身份,在其他的事情上都和他差不多,
[00:09:12.000 --> 00:09:17.000]  正所謂大家不相伯仲,可以來挑戰一下他,
[00:09:17.000 --> 00:09:24.000]  以看可不可以用你自己的立場,你所說的話來爭辯,
[00:09:24.000 --> 00:09:26.000]  可能是這兩個情況。
[00:09:26.000 --> 00:09:32.000]  但是在這裡,當神和他的百姓在爭辯的時候,
[00:09:32.000 --> 00:09:39.000]  我們有沒有思想到神和他的百姓之間的關係的距離是什麼距離?
[00:09:39.000 --> 00:09:44.000]  神是創造者,我們是受造之物,
[00:09:44.000 --> 00:09:46.000]  我們和他的距離是很大的。
[00:09:46.000 --> 00:09:52.000]  在這裡,神竟然可以說他書專降貴,降低他的身份,
[00:09:52.000 --> 00:09:54.000]  以一個和我們相約平等的身份,
[00:09:54.000 --> 00:09:58.000]  容讓我們在和他有分歧,不爭的處境裡面,
[00:09:58.000 --> 00:10:03.000]  讓我們和他好像在法庭裡面爭辯,
[00:10:03.000 --> 00:10:09.000]  一個願意降低身份,和我們平起平坐的神。
[00:10:09.000 --> 00:10:17.000]  在當中,我只會看神為我們展現的大愛,他情愛的一面,
[00:10:17.000 --> 00:10:21.000]  因為他並沒有因為他身份的尊貴而否定,
[00:10:21.000 --> 00:10:27.000]  或者是不和我們以一個平等的位置去相對,
[00:10:27.000 --> 00:10:31.000]  或者是解決一些彼此之間的紛爭。
[00:10:31.000 --> 00:10:36.000]  在經文裡面,第三節更加提到,
[00:10:36.000 --> 00:10:43.000]  神做了什麼事令到他的百姓厭煩呢?
[00:10:43.000 --> 00:10:47.000]  什麼事情令到那班百姓可能會對神厭煩呢?
[00:10:47.000 --> 00:10:51.000]  如果我們套用當時尼吉斯丁茲的處境,
[00:10:51.000 --> 00:10:55.000]  北國被滅,南國也經過戰爭,
[00:10:55.000 --> 00:11:01.000]  很多無辜的百姓在戰火裡面被殺害,
[00:11:01.000 --> 00:11:06.000]  這些死傷無辜的人,為什麼神不介入?
[00:11:06.000 --> 00:11:10.000]  或者在社會裡面,很多不公平不公義的事情,
[00:11:10.000 --> 00:11:17.000]  在市場的交易裡面,一些不公平的法馬帶來給不公平的交易,
[00:11:17.000 --> 00:11:23.000]  或者是一些當權的富豪,他們強搶百姓的房屋,
[00:11:23.000 --> 00:11:28.000]  以一些不公義的手段來搶奪,
[00:11:28.000 --> 00:11:30.000]  或者在當時的情況裡面,
[00:11:30.000 --> 00:11:37.000]  可能連宗教領袖,祭司,他們都是以謊言來引導百姓。
[00:11:37.000 --> 00:11:41.000]  當時的百姓可能會說,神為什麼不理會?
[00:11:41.000 --> 00:11:44.000]  神為什麼不懲治我的敵人?
[00:11:44.000 --> 00:11:45.000]  這些不公義的事情,
[00:11:45.000 --> 00:11:55.000]  可能這些事情正正是那班百姓會產生對神的不接受,
[00:11:55.000 --> 00:11:59.000]  那個存疑的積累之下,
[00:11:59.000 --> 00:12:02.000]  可能對神究竟是否還是一個公義慈愛的神,
[00:12:02.000 --> 00:12:08.000]  可能已經感到不想再聽,感到厭煩。
[00:12:08.000 --> 00:12:14.000]  但是,百姓對神的厭煩,神又如何回應呢?
[00:12:14.000 --> 00:12:18.000]  舉個例子,在我們生活裡面,
[00:12:18.000 --> 00:12:20.000]  當你在學階段裡面,
[00:12:20.000 --> 00:12:23.000]  或者你慢慢地成長,正在工作,
[00:12:23.000 --> 00:12:26.000]  或者你已經成家立室,
[00:12:26.000 --> 00:12:30.000]  但當你仍然和長輩一起生活,一起居住的時候,
[00:12:30.000 --> 00:12:33.000]  我不知道你會否常常聽到,
[00:12:33.000 --> 00:12:35.000]  在家裡面長輩會說這些話,
[00:12:35.000 --> 00:12:38.000]  從你學生開始都已經會這樣說的了。
[00:12:38.000 --> 00:12:42.000]  就是說,近日天氣轉變了,
[00:12:42.000 --> 00:12:45.000]  可能會下雨,有一個強風正在來,
[00:12:45.000 --> 00:12:48.000]  出門記得帶一把雨傘,
[00:12:48.000 --> 00:12:52.000]  否則可能淋著會生病。
[00:12:52.000 --> 00:12:54.000]  或者可能天氣轉變,
[00:12:54.000 --> 00:12:57.000]  從夏天開始轉涼,
[00:12:57.000 --> 00:12:59.000]  你穿得很單薄的時候,
[00:12:59.000 --> 00:13:02.000]  長輩都會說,帶多一件外套,
[00:13:02.000 --> 00:13:06.000]  否則很容易會著涼。
[00:13:06.000 --> 00:13:09.000]  你在家裡面吃完飯,
[00:13:09.000 --> 00:13:13.000]  長輩有機會一起切些水果給你吃,
[00:13:13.000 --> 00:13:17.000]  你就任由水果變成熟果還是什麼果,
[00:13:17.000 --> 00:13:19.000]  都是一個擺設。
[00:13:19.000 --> 00:13:21.000]  長輩就會提醒你,多吃點水果,
[00:13:21.000 --> 00:13:25.000]  你在外面吃東西,多吃點小菜,
[00:13:25.000 --> 00:13:27.000]  不要太健康,不要太均衡,
[00:13:27.000 --> 00:13:29.000]  多吃點水果,
[00:13:29.000 --> 00:13:32.000]  但那些水果不知道會不會繼續放在這裡。
[00:13:32.000 --> 00:13:36.000]  或者你一直為自己很多事情忙碌,
[00:13:36.000 --> 00:13:38.000]  你都不捨得洗澡睡覺,
[00:13:38.000 --> 00:13:42.000]  長輩就會提醒你,夜了,不要太晚睡,
[00:13:42.000 --> 00:13:44.000]  早點睡,養足精神,
[00:13:44.000 --> 00:13:45.000]  明天工作很辛苦,
[00:13:45.000 --> 00:13:47.000]  上學也很多東西要學,
[00:13:47.000 --> 00:13:52.000]  否則你就會沒有精神,甚至會生病。
[00:13:52.000 --> 00:13:59.000]  這些說話從你年輕時期講到你已經為人父母,
[00:13:59.000 --> 00:14:01.000]  你都在聽,
[00:14:01.000 --> 00:14:04.000]  可能你有時會聽,當是溫馨提示,
[00:14:04.000 --> 00:14:08.000]  但同樣你會出現一些厭煩的感覺,
[00:14:08.000 --> 00:14:10.000]  但我相信作為你的長輩,
[00:14:10.000 --> 00:14:12.000]  對你這些表達,
[00:14:12.000 --> 00:14:15.000]  他不會因為你覺得厭煩,
[00:14:15.000 --> 00:14:18.000]  他就失去了他對你的愛。
[00:14:18.000 --> 00:14:22.000]  當神願意降低他的身段,
[00:14:22.000 --> 00:14:25.000]  和他那群百姓平起平坐的,
[00:14:25.000 --> 00:14:27.000]  為他這個紛爭來去,
[00:14:27.000 --> 00:14:29.000]  即是有一個辯論,
[00:14:29.000 --> 00:14:32.000]  有一個彼此的控訴表白,
[00:14:32.000 --> 00:14:36.000]  面對百姓的厭煩,
[00:14:36.000 --> 00:14:41.000]  我們可以看到神慈愛的本性仍然在當中。
[00:14:41.000 --> 00:14:44.000]  神不單止是慈愛的,
[00:14:44.000 --> 00:14:50.000]  經文繼續告訴我們,神是一個公義的神,
[00:14:50.000 --> 00:14:52.000]  當和這群百姓有紛爭的時候,
[00:14:52.000 --> 00:14:57.000]  神如何審理處理彼此之間的紛爭的時候,
[00:14:57.000 --> 00:15:01.000]  經文透過兩方面去帶出神公義的屬性,
[00:15:01.000 --> 00:15:06.000]  第一方面就是神是用公開客觀理性的態度,
[00:15:06.000 --> 00:15:09.000]  來處理他和百姓的紛爭,
[00:15:09.000 --> 00:15:10.000]  所以從經文裏面,
[00:15:10.000 --> 00:15:14.000]  如果用到一個法庭的場景,辯論的場景,
[00:15:14.000 --> 00:15:17.000]  爭辯控訴的字眼,
[00:15:17.000 --> 00:15:20.000]  就讓我們看到神並沒有,
[00:15:20.000 --> 00:15:22.000]  因為祂是一個創造者,
[00:15:22.000 --> 00:15:24.000]  因為我們是受造之物,
[00:15:24.000 --> 00:15:28.000]  所以我們和祂的身份背景根本是不平等,
[00:15:28.000 --> 00:15:30.000]  是有很大的懸殊之下,
[00:15:30.000 --> 00:15:33.000]  祂不理會我們那個警方,
[00:15:33.000 --> 00:15:35.000]  祂不聽我們所說的話,
[00:15:35.000 --> 00:15:41.000]  祂說要做什麼,祂就按祂的意思去執行,
[00:15:41.000 --> 00:15:44.000]  而忽略或者是不理會,
[00:15:44.000 --> 00:15:48.000]  我們可能當時所面對的處境艱難,
[00:15:48.000 --> 00:15:51.000]  神容讓祂的百姓,
[00:15:51.000 --> 00:15:53.000]  在一個公開的場合裏面,
[00:15:53.000 --> 00:15:54.000]  好像法庭的場景裏面,
[00:15:54.000 --> 00:15:57.000]  給他們可以有答辯的機會,
[00:15:57.000 --> 00:15:58.000]  給他們可以有回答,
[00:15:58.000 --> 00:16:00.000]  有辯護解釋的機會,
[00:16:00.000 --> 00:16:05.000]  這個公開、客觀、理性的場景和態度,
[00:16:05.000 --> 00:16:09.000]  就讓我們看到神是有公義的一面。
[00:16:09.000 --> 00:16:12.000]  再者,在第四、第五節裏面,
[00:16:12.000 --> 00:16:13.000]  經文繼續提到,
[00:16:13.000 --> 00:16:17.000]  神也不是祂自己一言堂,
[00:16:17.000 --> 00:16:19.000]  祂自己說的就是,
[00:16:19.000 --> 00:16:22.000]  祂引述很多的事例證據,
[00:16:22.000 --> 00:16:24.000]  來讓這班百姓知道,
[00:16:24.000 --> 00:16:27.000]  神的公義的一面是怎樣,
[00:16:27.000 --> 00:16:29.000]  是怎樣淋到他們身上,
[00:16:29.000 --> 00:16:31.000]  從歷史到這一刻,
[00:16:31.000 --> 00:16:37.000]  神仍然都是愛和公義淋到祂的百姓身上。
[00:16:37.000 --> 00:16:39.000]  第四節提到,
[00:16:39.000 --> 00:16:41.000]  神將他們從埃及地領出來,
[00:16:41.000 --> 00:16:44.000]  在遺牢之家來救贖他們,
[00:16:44.000 --> 00:16:46.000]  這個出埃及的記載,
[00:16:46.000 --> 00:16:48.000]  摩西曠野裏面,
[00:16:48.000 --> 00:16:51.000]  怎樣帶領他們來和神納藥,
[00:16:51.000 --> 00:16:54.000]  再從吳躍舒去到迦南,
[00:16:54.000 --> 00:16:55.000]  各方面的記載,
[00:16:55.000 --> 00:16:57.000]  相信我們都很熟悉,
[00:16:57.000 --> 00:17:00.000]  這班百姓在不同的時段裏面,
[00:17:00.000 --> 00:17:01.000]  都會重溫這個片段,
[00:17:01.000 --> 00:17:03.000]  他們必定知道。
[00:17:03.000 --> 00:17:06.000]  而另外一個片段提到,
[00:17:06.000 --> 00:17:11.000]  摩訶王巴勒和先知巴蘭的對話,
[00:17:11.000 --> 00:17:12.000]  這裏的記載,
[00:17:12.000 --> 00:17:16.000]  是在文素記第二十二到二十四章裏面講出的,
[00:17:16.000 --> 00:17:20.000]  他提到摩訶王巴勒,
[00:17:20.000 --> 00:17:24.000]  他很忌諱當時以色列的強大,
[00:17:24.000 --> 00:17:25.000]  怕受到威脅,
[00:17:25.000 --> 00:17:27.000]  所以他就找先知巴蘭,
[00:17:27.000 --> 00:17:30.000]  希望他來到他們當中,
[00:17:30.000 --> 00:17:33.000]  對著這個以色列民的地方裏面,
[00:17:33.000 --> 00:17:35.000]  來發奏奏的說話,
[00:17:35.000 --> 00:17:40.000]  以致他可以將以色列人的強盛壓制,
[00:17:40.000 --> 00:17:43.000]  使他們可以安逸地繼續生存。
[00:17:43.000 --> 00:17:45.000]  但是這個先知巴蘭,
[00:17:45.000 --> 00:17:46.000]  因為領受神的說話,
[00:17:46.000 --> 00:17:48.000]  一而再,再而三地,
[00:17:48.000 --> 00:17:52.000]  將摩訶王的要求擇地,
[00:17:52.000 --> 00:17:53.000]  奏奏的說話,
[00:17:53.000 --> 00:17:55.000]  轉為祝福的說話。
[00:17:55.000 --> 00:17:57.000]  最終這個摩訶王,
[00:17:57.000 --> 00:18:00.000]  也都擇避這個先知巴蘭,
[00:18:00.000 --> 00:18:02.000]  但是在那次裏面,
[00:18:02.000 --> 00:18:04.000]  先知巴蘭更加地,
[00:18:04.000 --> 00:18:07.000]  仍然地不會轉變,
[00:18:07.000 --> 00:18:09.000]  講這個祝福的說話,
[00:18:09.000 --> 00:18:11.000]  以致摩訶王就放棄了,
[00:18:11.000 --> 00:18:15.000]  他對以色列的奏奏。
[00:18:15.000 --> 00:18:18.000]  再到那個什廷和吉甲的事件,
[00:18:18.000 --> 00:18:24.000]  就是說約書亞帶領這班以色列民經過約旦河,
[00:18:24.000 --> 00:18:25.000]  河水分開,
[00:18:25.000 --> 00:18:27.000]  他們可以平安渡過約旦河,
[00:18:27.000 --> 00:18:29.000]  去到神為他們預備的應許之地,
[00:18:29.000 --> 00:18:31.000]  在吉甲這個地方上岸,
[00:18:31.000 --> 00:18:35.000]  甚至他們在河中間撿起石頭,
[00:18:35.000 --> 00:18:38.000]  在吉甲這個地方納石為基,
[00:18:38.000 --> 00:18:41.000]  來紀念神為他們所作的奇事。
[00:18:41.000 --> 00:18:45.000]  相信當時的這班以色列民,
[00:18:45.000 --> 00:18:49.000]  他們很清晰地記得,
[00:18:49.000 --> 00:18:52.000]  神昔日在他們的民族裏面,
[00:18:52.000 --> 00:18:53.000]  在他們的過去日子裏面,
[00:18:53.000 --> 00:18:55.000]  怎樣成為他們的幫助。
[00:18:55.000 --> 00:18:58.000]  甚至如果從剛才所看到,
[00:18:58.000 --> 00:19:02.000]  摩訶王和先知巴蘭的對話,
[00:19:02.000 --> 00:19:04.000]  可能其實在整個事件裏面,
[00:19:04.000 --> 00:19:08.000]  那班以色列民是不知道神背後所做的事情,
[00:19:08.000 --> 00:19:11.000]  就算是神隱藏地,暗地裏所做的,
[00:19:11.000 --> 00:19:16.000]  都顯示著神的慈愛淋在他們身上,
[00:19:16.000 --> 00:19:20.000]  而這個事情正正就是獻出神的公義。
[00:19:20.000 --> 00:19:23.000]  所以去到第六五節的尾,
[00:19:23.000 --> 00:19:27.000]  神好像在法庭裏面結案陳時的時候提到,
[00:19:27.000 --> 00:19:32.000]  是要這班百姓知道耶和華公義的作為。
[00:19:32.000 --> 00:19:33.000]  神公義的作為,
[00:19:33.000 --> 00:19:36.000]  那個公義是顯出神的聖情,
[00:19:36.000 --> 00:19:40.000]  神是將真理顯露,
[00:19:40.000 --> 00:19:43.000]  神的公義也是顯示著,
[00:19:43.000 --> 00:19:45.000]  神怎樣帶來給那班百姓,
[00:19:45.000 --> 00:19:47.000]  在他們的生命裏面得著清怡,
[00:19:47.000 --> 00:19:50.000]  甚至得著神的救恩。
[00:19:50.000 --> 00:19:55.000]  神就透過法庭的場景,
[00:19:55.000 --> 00:19:57.000]  將祂的慈愛,
[00:19:57.000 --> 00:19:59.000]  將祂公義的本性,
[00:19:59.000 --> 00:20:05.000]  告訴當時尼加先知猶大的那班百姓知道,
[00:20:05.000 --> 00:20:09.000]  其實神是一個怎樣的神?
[00:20:09.000 --> 00:20:11.000]  神是一個慈愛公義的神,
[00:20:11.000 --> 00:20:13.000]  祂帶來給我們看,
[00:20:13.000 --> 00:20:19.000]  其實神祂自己在歷史歷代裏面,
[00:20:19.000 --> 00:20:21.000]  很多的故事,
[00:20:21.000 --> 00:20:23.000]  很多的記載,
[00:20:23.000 --> 00:20:25.000]  都是為我們展現這件事。
[00:20:25.000 --> 00:20:27.000]  雖然神有公義的審判,
[00:20:27.000 --> 00:20:32.000]  但是神亦都是垂聽他僕人的祈禱。
[00:20:32.000 --> 00:20:35.000]  在前個星期三的祈禱會裏面,
[00:20:35.000 --> 00:20:41.000]  神帶到阿伯拉罕和耶和華的對話,
[00:20:41.000 --> 00:20:43.000]  這個禱告裏面,
[00:20:43.000 --> 00:20:46.000]  讓我們知道當神將他要去消滅
[00:20:46.000 --> 00:20:49.000]  所多瑪俄摩拉這個計劃,
[00:20:49.000 --> 00:20:51.000]  告訴他的僕人,
[00:20:51.000 --> 00:20:54.000]  阿伯拉罕知道的時候,
[00:20:54.000 --> 00:20:56.000]  阿伯拉罕就在那個平原裏面,
[00:20:56.000 --> 00:21:00.000]  來向神懇求,
[00:21:00.000 --> 00:21:01.000]  跟神說,
[00:21:01.000 --> 00:21:03.000]  如果那裏有五十個義人,
[00:21:03.000 --> 00:21:05.000]  你會不會毀滅這個城?
[00:21:05.000 --> 00:21:07.000]  相信大家都很熟悉這段經文。
[00:21:07.000 --> 00:21:08.000]  講完五十個,
[00:21:08.000 --> 00:21:09.000]  神說不會毀滅,
[00:21:09.000 --> 00:21:11.000]  他接著就講四十五個,
[00:21:11.000 --> 00:21:12.000]  講完四十五個之後,
[00:21:12.000 --> 00:21:14.000]  他接著又講四十個,
[00:21:14.000 --> 00:21:15.000]  三十個,
[00:21:15.000 --> 00:21:16.000]  二十個,
[00:21:16.000 --> 00:21:19.000]  最後他都不好意思跟神說,
[00:21:19.000 --> 00:21:20.000]  神求你不要生氣,
[00:21:20.000 --> 00:21:22.000]  如果假設只有十個,
[00:21:22.000 --> 00:21:24.000]  你又會怎樣呢?
[00:21:24.000 --> 00:21:25.000]  神仍然都說,
[00:21:25.000 --> 00:21:29.000]  我都不會毀滅這個城。
[00:21:29.000 --> 00:21:32.000]  當阿伯拉罕表達意願,
[00:21:32.000 --> 00:21:34.000]  他最後的期盼之後,
[00:21:34.000 --> 00:21:36.000]  對話就完了,
[00:21:36.000 --> 00:21:38.000]  神就跟他離開了那個地方。
[00:21:38.000 --> 00:21:40.000]  故事並沒有在那裏停止,
[00:21:40.000 --> 00:21:44.000]  去到第十九章結尾的時候,
[00:21:44.000 --> 00:21:48.000]  當阿伯拉罕起身的時候,
[00:21:48.000 --> 00:21:51.000]  他回到跟神對話的平原裏面,
[00:21:51.000 --> 00:21:53.000]  望著所多瑪俄摩拉,
[00:21:53.000 --> 00:21:56.000]  但見到的是頹垣敗瓦,
[00:21:56.000 --> 00:21:58.000]  已經被火焚燒。
[00:21:58.000 --> 00:22:02.000]  神的公義臨到這個罪惡的城市,
[00:22:02.000 --> 00:22:05.000]  但是故事並不在那裏結束。
[00:22:05.000 --> 00:22:07.000]  去到第二十九節裏面,
[00:22:07.000 --> 00:22:08.000]  經文說,
[00:22:08.000 --> 00:22:11.000]  當神毀滅平原諸城的時候,
[00:22:11.000 --> 00:22:13.000]  他紀念阿伯拉罕,
[00:22:13.000 --> 00:22:16.000]  正在傾覆羅德所住之城的時候,
[00:22:16.000 --> 00:22:20.000]  就打發羅德從傾覆之中出來。
[00:22:20.000 --> 00:22:24.000]  神公義的屬性的展現的同時,
[00:22:24.000 --> 00:22:26.000]  神都是愛他的百姓,
[00:22:26.000 --> 00:22:29.000]  愛他僕人阿伯拉罕的侄兒,
[00:22:29.000 --> 00:22:30.000]  愛他所愛的,
[00:22:30.000 --> 00:22:34.000]  以致拯救了羅德離開這個罪惡的城市。
[00:22:34.000 --> 00:22:39.000]  神的公義和慈愛就是這樣去彰顯。
[00:22:39.000 --> 00:22:40.000]  在我們生活裏面,
[00:22:40.000 --> 00:22:43.000]  究竟我們身處這個社會,
[00:22:43.000 --> 00:22:44.000]  這個世界,
[00:22:44.000 --> 00:22:48.000]  我們會不會好像昔日的百姓,
[00:22:48.000 --> 00:22:50.000]  對神公義,
[00:22:50.000 --> 00:22:52.000]  慈愛的這個屬性,
[00:22:52.000 --> 00:22:59.000]  這個忘記,以致我們對神感到厭煩呢?
[00:22:59.000 --> 00:23:01.000]  面對世界各界裏面,
[00:23:01.000 --> 00:23:03.000]  這一刻的戰火,
