
[00:00:00.000 --> 00:00:03.200]  我最近讀了一篇文章
[00:09:56.320 --> 00:10:01.680]  我們都用了很多特快的一些工具
[00:10:01.680 --> 00:10:05.000]  或者特快的一些處理的方法
[00:10:05.000 --> 00:10:11.800]  如果你有一點傷風、感冒
[00:10:11.800 --> 00:10:13.840]  你會找一種藥吃
[00:10:13.840 --> 00:10:16.400]  那種藥你特別要寫名叫什麼?
[00:10:16.400 --> 00:10:17.880]  特效藥
[00:10:17.880 --> 00:10:19.800]  因為最重要是這兩個字
[00:10:19.800 --> 00:10:20.960]  特效藥
[00:10:20.960 --> 00:10:22.680]  原來藥有很多種
[00:10:22.680 --> 00:10:24.440]  有些說是特快
[00:10:24.440 --> 00:10:28.840]  你可能都會買特效藥
[00:10:28.840 --> 00:10:32.520]  但其實傷風、感冒最重要是什麼?
[00:10:32.520 --> 00:10:34.320]  有一些好的休息
[00:10:34.320 --> 00:10:38.400]  接著慢慢就會自然的身體恢復過來
[00:10:38.400 --> 00:10:41.800]  但有時候我們就沒有這個時間讓我們休息
[00:10:41.800 --> 00:10:43.960]  沒有這個時間讓我們等候
[00:10:43.960 --> 00:10:45.680]  即是吃特效藥
[00:10:45.680 --> 00:10:47.600]  於是就算讀書也好
[00:10:47.600 --> 00:10:49.160]  考試也好
[00:10:49.160 --> 00:10:51.840]  有些課程叫什麼?
[00:10:51.840 --> 00:10:53.200]  雞精班
[00:10:53.200 --> 00:10:54.560]  有沒有聽過?
[00:10:54.560 --> 00:10:58.240]  雞精班就好像特別的精華
[00:10:58.240 --> 00:11:02.080]  你不用去太多的時間去補習
[00:11:02.080 --> 00:11:07.280]  讀雞精班就可以掌握一切
[00:11:07.280 --> 00:11:10.160]  雞精班行不行呢?
[00:11:10.160 --> 00:11:13.160]  當然我們有時候去坐車
[00:11:13.160 --> 00:11:15.400]  我們都有很多不同的路線
[00:11:15.400 --> 00:11:18.040]  但我們要找一條叫特快的專線
[00:11:18.040 --> 00:11:19.160]  特快的路線
[00:11:19.160 --> 00:11:22.680]  我們都很想達到目標
[00:11:22.680 --> 00:11:26.720]  很想很快達到果效
[00:11:26.720 --> 00:11:32.000]  所以今天很多人都會在網上找很多答案
[00:11:32.000 --> 00:11:35.280]  很多東西在網上找不到答案
[00:11:35.280 --> 00:11:37.120]  但我們不想去經歷
[00:11:37.120 --> 00:11:45.400]  不想去慢慢的學習而得來
[00:11:45.400 --> 00:11:47.160]  你想一下
[00:11:47.160 --> 00:11:50.520]  是不是每樣東西都可以在網上學到呢?
[00:11:50.520 --> 00:11:53.320]  可能很多都是
[00:11:53.320 --> 00:11:55.840]  但如果我說你學游泳
[00:11:55.840 --> 00:11:59.720]  你看網上的影片你就會游泳了
[00:11:59.720 --> 00:12:02.560]  你一邊看一邊看你只會理論
[00:12:02.560 --> 00:12:07.960]  你沒去過水裡根本不知道是怎麼回事
[00:12:07.960 --> 00:12:11.920]  所以同樣我們的信仰都是這樣的情況
[00:12:11.920 --> 00:12:15.560]  很多時候我們信徒會遇到一些問題
[00:12:15.560 --> 00:12:18.480]  我們就上網看看哪裡有些資訊
[00:12:18.480 --> 00:12:20.520]  讓我們能夠去解答
[00:12:20.520 --> 00:12:27.840]  讓我們心裡得到的答案能夠穩妥一點
[00:12:27.840 --> 00:12:33.600]  其實這只不過是即食文化對我們的影響
[00:12:33.600 --> 00:12:43.280]  甚至我們的信仰是帶來很膚淺、很表面化
[00:12:43.280 --> 00:12:49.760]  甚至我們的信徒其實都很自我中心
[00:12:49.760 --> 00:12:55.280]  因為在各人都在尋找不同的答案的時候
[00:12:55.280 --> 00:12:57.960]  你可能都會抓到一些資訊
[00:12:57.960 --> 00:12:59.240]  你覺得這些就是了
[00:12:59.240 --> 00:13:02.120]  這些就是應該這樣做了
[00:13:02.120 --> 00:13:07.520]  於是其實大家都沒有一起去經歷前面的路程
[00:13:07.520 --> 00:13:09.080]  各有各說
[00:13:09.080 --> 00:13:11.160]  各有各的方法
[00:13:11.160 --> 00:13:13.840]  但中間裡面有很多的衝突
[00:13:13.840 --> 00:13:17.760]  中間裡面有很多的矛盾
[00:13:17.760 --> 00:13:23.440]  而帶來了其實有很多不必要的紛爭
[00:13:23.440 --> 00:13:26.480]  帶來了很多不必要的
[00:13:26.480 --> 00:13:35.040]  一些不清晰又不具體的一些理論的說話出來
[00:13:35.040 --> 00:13:43.160]  耶穌去回答這個肥力
[00:13:43.160 --> 00:13:51.280]  其實祂用三個問題去糾正這個肥力的錯誤
[00:13:51.280 --> 00:14:01.440]  肥力不是不想經歷一個信仰的路程
[00:14:01.440 --> 00:14:05.720]  只不過祂好像一步想覽上天
[00:14:05.720 --> 00:14:10.920]  想很快就能夠去和耶穌基督見面
[00:14:10.920 --> 00:14:14.280]  去到父神的家裡面
[00:14:14.280 --> 00:14:16.520]  祂沒有按部就班
[00:14:16.520 --> 00:14:25.640]  祂沒有看到耶穌要指示祂繼續前面的路程
[00:14:25.640 --> 00:14:30.880]  當然今天我們都會希望我們能夠屬靈生命
[00:14:30.880 --> 00:14:32.720]  可以有成長
[00:14:32.720 --> 00:14:34.080]  有時我們都發覺
[00:14:34.080 --> 00:14:37.520]  我們初信的時候都好像成長得很快
[00:14:37.520 --> 00:14:40.120]  但可能經歷一段時間的時候
[00:14:40.120 --> 00:14:44.200]  我們似乎就覺得沒什麼長進
[00:14:44.200 --> 00:14:50.600]  因為我們開始懂得找一些特效的方法
[00:14:50.600 --> 00:14:55.240]  懂得找一些捷徑在裡面
[00:14:55.240 --> 00:15:03.160]  但其實這樣是不是最好呢?
[00:15:03.160 --> 00:15:07.720]  我不知道哪位以前或者現在在照顧嬰兒
[00:15:07.720 --> 00:15:15.800]  你有沒有試過晚上把嬰兒放在嬰兒床的時候
[00:15:15.800 --> 00:15:19.160]  你讓他睡覺
[00:15:19.160 --> 00:15:24.200]  你自己就期望明天一見到他
[00:15:24.200 --> 00:15:27.560]  就變成一個小孩,會走會走
[00:15:27.560 --> 00:15:30.720]  變成一個青少年人
[00:15:30.720 --> 00:15:36.720]  突然間一夜之間去成長
[00:15:36.720 --> 00:15:41.560]  一夜之間長大了,十歲八歲
[00:15:41.560 --> 00:15:45.080]  父母會不會這樣想呢?
[00:15:45.080 --> 00:15:46.600]  可能會這樣想
[00:15:46.600 --> 00:15:48.440]  但會不會真的這樣想呢?
[00:15:48.440 --> 00:15:51.160]  是不會的
[00:15:51.160 --> 00:15:58.240]  因為他們都很想看到嬰兒慢慢由發育
[00:15:58.240 --> 00:16:01.000]  由嬰兒一直發育到完全
[00:16:01.000 --> 00:16:04.760]  看到過程慢慢長大成熟
[00:16:04.760 --> 00:16:11.040]  因為這也是一個很自然的生理成長
[00:16:11.040 --> 00:16:16.920]  同樣,屬靈生命的道理也是一樣
[00:16:16.920 --> 00:16:18.840]  一定要慢慢慢慢成長
[00:16:18.840 --> 00:16:23.600]  慢慢慢慢經歷,慢慢累積更多
[00:16:23.600 --> 00:16:27.480]  所以是沒辦法鴨苗助長的
[00:16:27.480 --> 00:16:31.440]  耶穌說三個問題去糾正腓力的錯誤
[00:16:31.440 --> 00:16:38.440]  在第九節說:「你還不認識我嗎?」
[00:16:38.440 --> 00:16:41.440]  因為腓力一步跨上天
[00:16:41.440 --> 00:16:47.680]  想很快去到父家的時候
[00:16:47.680 --> 00:16:52.080]  想很快看到天父的時候
[00:16:52.080 --> 00:16:56.320]  耶穌說:「你還不認識我嗎?」
[00:16:56.320 --> 00:17:04.840]  耶穌很婉轉地去責備腓力
[00:17:04.840 --> 00:17:09.760]  或者比較婉轉地說出
[00:17:09.760 --> 00:17:15.000]  「你為什麼問這麼多餘的問題呢?」
[00:17:15.000 --> 00:17:21.240]  「明明我已經是道成肉身來到這個世界」
[00:17:21.240 --> 00:17:29.200]  「神就這樣藉著耶穌基督的生命去彰顯了出來」
[00:17:29.200 --> 00:17:33.400]  「你還說要看天父?」
[00:17:33.400 --> 00:17:39.600]  「其實你仍然未認識我」
[00:17:39.600 --> 00:17:47.480]  第九節說:「你為什麼說要將父顯給我看呢?」
[00:17:47.480 --> 00:17:50.560]  這裡有個特別的地方
[00:17:50.560 --> 00:17:55.920]  究竟你怎樣去看一位神呢?
[00:17:55.920 --> 00:18:01.680]  這是神觀的問題
[00:18:01.680 --> 00:18:03.440]  好像似乎你覺得
[00:18:03.440 --> 00:18:07.360]  這個神可以隨時搬出來給你看一樣
[00:18:07.360 --> 00:18:13.200]  好像這個神隨時可以拿在手上搬出來
[00:18:13.200 --> 00:18:18.000]  正如我們今天民間宗教的信仰
[00:18:18.000 --> 00:18:21.280]  我們就將神搬出來
[00:18:21.280 --> 00:18:25.160]  當然我們民間宗教就搬個象出來
[00:18:25.160 --> 00:18:26.880]  搬個偶像出來
[00:18:26.880 --> 00:18:28.840]  你當神是一件物件
[00:18:28.840 --> 00:18:31.600]  可以搬出來的嗎?
[00:18:31.600 --> 00:18:37.840]  或者你好像神是一個阿拉丁神燈裏面的僕人一樣
[00:18:37.840 --> 00:18:40.920]  隨時呼喚出來為你做事
[00:18:40.920 --> 00:18:42.520]  我們在香港就說
[00:18:42.520 --> 00:18:47.080]  「王大仙有求必應」
[00:18:47.080 --> 00:18:51.280]  你對神的看法
[00:18:51.280 --> 00:18:53.480]  這個我們叫神觀
[00:18:53.480 --> 00:18:57.240]  是否很有問題呢?
[00:18:57.240 --> 00:19:03.280]  似乎耶穌這樣回答
[00:19:03.280 --> 00:19:09.080]  「你仍然未認識何為神」
[00:19:09.080 --> 00:19:12.200]  第十節說
[00:19:12.200 --> 00:19:18.080]  「我在父裏面,父在我裏面,你不信嗎?」
[00:19:18.080 --> 00:19:21.080]  因為耶穌一直都經常說
[00:19:21.080 --> 00:19:24.000]  祂是與天父緣為一
[00:19:24.000 --> 00:19:27.120]  在《約翰福音》都提及很多
[00:19:27.120 --> 00:19:33.360]  但他們好像聽過就算數
[00:19:33.360 --> 00:19:37.240]  好像他們完全沒有放在心裏面
[00:19:37.240 --> 00:19:40.560]  所以他們一直去認識耶穌基督
[00:19:40.560 --> 00:19:43.320]  他們跟耶穌的說話同行
[00:19:43.320 --> 00:19:47.520]  一起吃東西、一起生活
[00:19:47.520 --> 00:19:53.600]  他們只不過以為是跟一位夫子、一位老師同行
[00:19:53.600 --> 00:19:57.000]  沒錯,耶穌是他們的老師
[00:19:57.000 --> 00:20:04.280]  但同時間他們沒有體會到祂是與神同行
[00:20:04.280 --> 00:20:10.880]  所以耶穌藉著幾個問題
[00:20:10.880 --> 00:20:19.640]  向肥歷的斥責、反問
[00:20:19.640 --> 00:20:22.400]  正面來說
[00:20:22.400 --> 00:20:25.920]  提醒我們要認識耶穌基督
[00:20:25.920 --> 00:20:30.720]  你不能夠跳過耶穌又去認識父神
[00:20:30.720 --> 00:20:36.640]  為何你要認識耶穌是與父神的關係?
[00:20:36.640 --> 00:20:38.240]  剛剛第六節才說完
[00:20:38.240 --> 00:20:43.720]  「若不藉著我,沒有人能夠去到父神那裏」
[00:20:43.720 --> 00:20:49.160]  所以我們要用真理、道路、真理、生命
[00:20:49.160 --> 00:20:55.760]  這些歷程去體會
[00:20:55.760 --> 00:20:59.240]  去慢慢地成長
[00:20:59.240 --> 00:21:03.560]  認識耶穌就要認識真理
[00:21:03.560 --> 00:21:09.040]  究竟耶穌所說的說話就是真理的時候
[00:21:09.040 --> 00:21:11.320]  你能夠相信多少呢?
[00:21:11.320 --> 00:21:16.240]  你能夠知道多少、能夠接受多少呢?
[00:21:16.240 --> 00:21:19.800]  耶穌要走的路你明白嗎?
[00:21:19.800 --> 00:21:26.080]  你將來也會追隨耶穌走上這條道路
[00:21:26.080 --> 00:21:32.720]  所以耶穌的回答
[00:21:32.720 --> 00:21:38.440]  要重新將門徒再去反思
[00:21:38.440 --> 00:21:42.480]  去昔日教導門徒的說話
[00:21:42.480 --> 00:21:46.360]  昔日跟他們所分享的事情
[00:21:46.360 --> 00:21:52.960]  再用一個正確的角度、眼光去明白
[00:21:52.960 --> 00:22:00.520]  當然後面耶穌很好,很快會說有聖靈的彌臨
[00:22:00.520 --> 00:22:05.720]  讓他們能夠記得耶穌跟他們說的話
[00:22:05.720 --> 00:22:09.480]  更加能夠去教導、讓他們明白
[00:22:09.480 --> 00:22:12.520]  今晚我們作為信徒的時候
[00:22:12.520 --> 00:22:19.560]  我們已經知道神的靈已經來到我們中間
[00:22:19.560 --> 00:22:28.240]  應該開啟我們的心思、意念去認識真理
[00:22:28.240 --> 00:22:33.160]  但我們不可以像肥力那樣想
[00:22:33.160 --> 00:22:35.960]  一步攬上天
[00:22:35.960 --> 00:22:38.000]  最近認識一位朋友
[00:22:38.000 --> 00:22:41.440]  他最近身體體質很差
[00:22:41.440 --> 00:22:47.720]  覺得好像沒甚麼力氣
[00:22:47.720 --> 00:22:52.120]  於是就去看中醫
[00:22:52.120 --> 00:22:56.680]  希望醫師給他一些奇妙的處方
[00:22:56.680 --> 00:23:03.280]  能夠讓他恢復身體健康
[00:23:03.280 --> 00:23:09.120]  但中醫不是給他甚麼特效的處方
[00:23:09.120 --> 00:23:11.480]  只是跟他說一件事
[00:23:11.480 --> 00:23:17.840]  他說:你平時生活也可以改善的
[00:23:17.840 --> 00:23:25.800]  就是你只吃飯、只吃米飯
[00:23:25.800 --> 00:23:28.760]  不要吃其他雜食
[00:23:28.760 --> 00:23:31.160]  吃些正氣的食物
[00:23:31.160 --> 00:23:34.920]  簡單的菜式
[00:23:34.920 --> 00:23:38.320]  可能一些肉、一些米飯
[00:23:38.320 --> 00:23:40.280]  當然也要吃菜
[00:23:40.280 --> 00:23:45.840]  這樣你就會慢慢地將身體改善
[00:23:45.840 --> 00:23:48.280]  事實上有時也是
[00:23:48.280 --> 00:23:51.400]  我們可能最基本的事
[00:23:51.400 --> 00:23:52.960]  我們沒有做到
[00:23:52.960 --> 00:23:56.920]  三餐裡我們吃些比較簡單、清淡
[00:23:56.920 --> 00:23:59.160]  而有營養的東西
[00:23:59.160 --> 00:24:02.680]  就可以對我們身體好
[00:24:02.680 --> 00:24:06.480]  我們中國人可能吃飯
[00:24:06.480 --> 00:24:09.280]  一些正氣的食物
[00:24:09.280 --> 00:24:11.800]  當然有些說:今天不要吃太多飯
[00:24:11.800 --> 00:24:16.240]  我們有太多澱粉質等等的東西
[00:24:16.240 --> 00:24:18.560]  但我們也要明白
[00:24:18.560 --> 00:24:22.000]  我們有需要去吸收的
[00:24:22.000 --> 00:24:25.840]  但我們能夠去
[00:24:25.840 --> 00:24:31.240]  將這些似乎很枯燥無味的東西
[00:24:31.240 --> 00:24:36.800]  但我們每天都要去吸取的話
[00:24:36.800 --> 00:24:41.120]  實際上真的對我們有很多幫助
[00:24:41.120 --> 00:24:41.920]  我想問大家
[00:24:41.920 --> 00:24:47.200]  讀聖經是否枯燥無味?
[00:24:47.200 --> 00:24:50.160]  其實是的
[00:24:50.160 --> 00:24:55.000]  有時我們也看得不太明白
[00:24:55.000 --> 00:24:57.320]  或是看得好像很熟悉
[00:24:57.320 --> 00:24:58.800]  沒甚麼新意
[00:24:58.800 --> 00:25:01.200]  就是枯燥無味
[00:25:01.200 --> 00:25:03.320]  但事實上
[00:25:03.320 --> 00:25:05.960]  聖經奇妙的地方
[00:25:05.960 --> 00:25:09.560]  是當我們更多的明白
[00:25:09.560 --> 00:25:12.920]  再加上我們在生活上的經歷
[00:25:12.920 --> 00:25:15.440]  可能在每個不同的時候裡面
[00:25:15.440 --> 00:25:19.160]  你對於你曾經看過的經文
[00:25:19.160 --> 00:25:22.120]  有新的一個角度
[00:25:22.120 --> 00:25:23.920]  有一個新的一個
[00:25:23.920 --> 00:25:29.160]  能夠去幫助你去理解
[00:25:29.160 --> 00:25:32.880]  能夠幫助你去面對
[00:25:32.880 --> 00:25:35.520]  但當我們每天這樣吸收的時候
[00:25:35.520 --> 00:25:38.480]  好像有點枯燥無味
[00:25:38.480 --> 00:25:40.560]  但事實上
[00:25:40.560 --> 00:25:45.520]  當有不同的狀況出現的時候
[00:25:45.520 --> 00:25:50.680]  我們就是靠著這些神的話去經歷
[00:25:50.680 --> 00:25:53.160]  去度過每一天
[00:25:53.160 --> 00:25:54.680]  所以如果我們每一個信徒
[00:25:54.680 --> 00:25:57.800]  都信耶穌信到不清不楚的時候
[00:25:57.800 --> 00:26:01.160]  遇到困難就會各散東西
[00:26:01.160 --> 00:26:04.680]  耶穌基督知道這個情景很迫切
[00:26:04.680 --> 00:26:07.720]  因為他這個逾節晚餐之後
[00:26:07.720 --> 00:26:10.880]  就要走上這條十字架的道路
[00:26:10.880 --> 00:26:15.480]  接著因為耶穌的釘上十字架
[00:26:15.480 --> 00:26:17.160]  耶穌的死去
[00:26:17.160 --> 00:26:19.080]  可能門徒會分散
[00:26:19.080 --> 00:26:25.360]  門徒可能已經不知所措
[00:26:25.360 --> 00:26:29.960]  但耶穌更加需要的是他們真的明白
[00:26:29.960 --> 00:26:35.800]  明白真正的認識祂
[00:26:35.800 --> 00:26:37.640]  第二方面我想說的是
[00:26:37.640 --> 00:26:45.720]  我們有一個有焦點的屬靈的生命
[00:26:45.720 --> 00:26:47.080]  第十節在後面說
[00:26:47.080 --> 00:26:50.880]  我對你們所說的話不是憑自己所說的
[00:26:50.880 --> 00:27:00.680]  而是在我腹裡的腹做的工作
[00:27:00.680 --> 00:27:03.680]  你們信我
[00:27:03.680 --> 00:27:05.240]  我在腹裡
[00:27:05.240 --> 00:27:08.040]  腹在我裡面
