
[00:00:00.000 --> 00:00:02.000]  「混吉」的「混吉」
[00:04:40.960 --> 00:04:46.400]  他們其實是沒有能力提升國民的生活水準
[00:04:46.400 --> 00:04:49.800]  自由市場經濟其實不是必然的
[00:04:49.800 --> 00:04:53.360]  當市場有些壟斷者有些monopoly的時候
[00:04:53.360 --> 00:04:57.000]  這些壟斷者總是濫用他們的勢力
[00:04:57.000 --> 00:04:59.640]  來欺壓其他人
[00:04:59.640 --> 00:05:02.760]  非自由市場的資本主義
[00:05:02.760 --> 00:05:06.000]  無論是世襲的還是國營的
[00:05:06.000 --> 00:05:09.480]  必然會產生一些特權份子
[00:05:09.480 --> 00:05:12.280]  導致各種社會的不義
[00:05:12.280 --> 00:05:14.120]  當日無法維持生計
[00:05:14.120 --> 00:05:16.400]  有人就借錢
[00:05:16.400 --> 00:05:18.520]  最終債務之大
[00:05:18.520 --> 00:05:20.360]  買新還錢都不夠
[00:05:20.360 --> 00:05:24.640]  就導致了一個永久的奴隸階級
[00:05:24.640 --> 00:05:26.600]  如果你有Netflix在家
[00:05:26.600 --> 00:05:29.320]  你一定聽過這個連續很多個星期
[00:05:29.320 --> 00:05:32.200]  在收視第一的魷魚遊戲
[00:05:32.200 --> 00:05:33.640]  Squid Game
[00:05:33.640 --> 00:05:36.640]  簡單描述這個超現實的電視劇
[00:05:36.640 --> 00:05:38.360]  故事情節就是
[00:05:38.360 --> 00:05:39.920]  因為個人的債務的緣故
[00:05:39.920 --> 00:05:42.320]  有456個人
[00:05:42.320 --> 00:05:46.360]  被引誘到參加一個生存淘汰賽裏面
[00:05:46.360 --> 00:05:48.760]  只是有一個最終會勝利的
[00:05:48.760 --> 00:05:51.800]  會得到456億的獎金
[00:05:51.800 --> 00:05:54.760]  那就可以還了他個人債務還有一筆
[00:05:54.760 --> 00:05:58.560]  雖然明知淘汰是會沒命的
[00:05:58.560 --> 00:06:03.960]  但是竟然超過一般人是自願去參賽
[00:06:03.960 --> 00:06:07.440]  這個超現實的電視劇集
[00:06:07.440 --> 00:06:10.120]  受歡迎的最主要原因
[00:06:10.120 --> 00:06:12.640]  就是在這個超現實當中
[00:06:12.640 --> 00:06:15.480]  有很大的寫實
[00:06:15.480 --> 00:06:17.480]  今天南韓的社會
[00:06:17.480 --> 00:06:20.360]  存在極端的貧富懸殊
[00:06:20.360 --> 00:06:24.880]  個人債務和GDP的比例是超過100%
[00:06:24.880 --> 00:06:30.440]  老年人的自殺比率是全球之冠的
[00:06:30.440 --> 00:06:33.440]  所以其實在古往今來
[00:06:33.440 --> 00:06:35.800]  日光之下是無新事
[00:06:35.800 --> 00:06:38.080]  日光之下是無肖子
[00:06:38.080 --> 00:06:40.360]  日光之下是無公義
[00:06:40.360 --> 00:06:43.880]  難怪傳道者說日光之下
[00:06:43.880 --> 00:06:45.480]  真的沒什麼意思
[00:06:45.480 --> 00:06:47.800]  很多事情都是得過終止
[00:06:47.800 --> 00:06:50.440]  白費心機
[00:06:50.440 --> 00:06:54.480]  我們其實可以將傳道者的思想
[00:06:54.480 --> 00:06:57.800]  抽象地看為一個神學問題
[00:06:57.800 --> 00:07:00.800]  一個全能全智慈愛的神
[00:07:00.800 --> 00:07:03.880]  怎麼可以創造或者容許一個
[00:07:03.880 --> 00:07:06.000]  這麼無新語 這麼無成果
[00:07:06.000 --> 00:07:09.040]  這麼無公義的世界呢
[00:07:09.040 --> 00:07:12.560]  傳道者用兩個頗為獨特的短句
[00:07:12.560 --> 00:07:13.600]  我看見
[00:07:13.600 --> 00:07:14.680]  I see
[00:07:14.680 --> 00:07:15.920]  我心裡說
[00:07:15.920 --> 00:07:16.840]  My heart says
[00:07:16.840 --> 00:07:17.680]  你看看
[00:07:17.680 --> 00:07:21.240]  舊有正經新有聖經很少見到這兩句說話
[00:07:21.240 --> 00:07:22.280]  他用來做什麼呢
[00:07:22.280 --> 00:07:26.160]  來區分事實和真理
[00:07:26.160 --> 00:07:30.080]  一方面傳道者看到一切嘮叨
[00:07:30.080 --> 00:07:32.640]  最終似乎都是沒什麼效用的
[00:07:32.640 --> 00:07:36.600]  另一方面傳道者的心裡面有一個信仰
[00:07:36.600 --> 00:07:41.720]  讓他可以有一個不同的世界觀和價值觀
[00:07:41.720 --> 00:07:43.760]  就好像潘牧師上次解釋
[00:07:43.760 --> 00:07:47.560]  傳道書為這個世界的不公義提供了兩個答案
[00:07:47.560 --> 00:07:49.400]  兩個解答
[00:07:49.400 --> 00:07:50.600]  世界的不公義
[00:07:50.600 --> 00:07:52.240]  第一個可能是
[00:07:52.240 --> 00:07:55.600]  審判的時間還沒到
[00:07:55.600 --> 00:07:57.480]  傳道者心裡說
[00:07:57.480 --> 00:08:00.040]  神必審判義人和惡人
[00:08:00.040 --> 00:08:05.600]  因為在哪裡各有事務一切工作都有定時
[00:08:05.600 --> 00:08:06.880]  俗語有云
[00:08:06.880 --> 00:08:08.040]  善有善報
[00:08:08.040 --> 00:08:09.120]  惡有惡報
[00:08:09.120 --> 00:08:10.600]  若然未報又如何
[00:08:10.600 --> 00:08:12.800]  時辰未到
[00:08:12.800 --> 00:08:16.920]  神不審判可能是給人有時間去悔改
[00:08:16.920 --> 00:08:20.080]  也可能其實是給其他人一些機會
[00:08:20.080 --> 00:08:24.600]  神可以透過一些惡人來成就他的計劃
[00:08:24.600 --> 00:08:28.400]  甚至有時候一個敬畏神的義人
[00:08:28.400 --> 00:08:31.720]  可能祖宗十八代都是壞事做盡
[00:08:31.720 --> 00:08:33.160]  斷了祖宗的血脈
[00:08:33.160 --> 00:08:36.560]  那個義人怎麼來呢
[00:08:36.560 --> 00:08:38.800]  世界有不公義第二個原因
[00:08:38.800 --> 00:08:41.080]  是神有時候會透過患難
[00:08:41.080 --> 00:08:44.360]  透過一些困難來考驗人
[00:08:44.360 --> 00:08:46.240]  傳道者心裡這樣說
[00:08:46.240 --> 00:08:47.840]  為世人的緣故
[00:08:47.840 --> 00:08:49.600]  神要考驗他們
[00:08:49.600 --> 00:08:52.800]  讓他們看見自己不過像走獸一樣
[00:08:52.800 --> 00:08:54.120]  都歸一處
[00:08:54.120 --> 00:08:55.840]  都事出於塵土
[00:08:55.840 --> 00:08:57.760]  也都歸於塵土
[00:08:57.760 --> 00:09:00.800]  誰知道人的靈自往上升
[00:09:00.800 --> 00:09:04.120]  獸的魂自下入地呢
[00:09:04.120 --> 00:09:06.080]  為何神要將人
[00:09:06.080 --> 00:09:09.720]  放在一個弱肉強食的社會裡面呢
[00:09:09.720 --> 00:09:11.280]  就是要考驗一下人
[00:09:11.280 --> 00:09:12.760]  神是要考驗一下你
[00:09:12.760 --> 00:09:15.240]  究竟你是一個按照神的形象
[00:09:15.240 --> 00:09:16.640]  神的樣式做的人
[00:09:16.640 --> 00:09:18.000]  有人性的人
[00:09:18.000 --> 00:09:20.400]  還是一個只是為了生存
[00:09:20.400 --> 00:09:24.720]  是甚麼都可以做得出的人面野獸呢
[00:09:24.720 --> 00:09:26.160]  神要考驗你
[00:09:26.160 --> 00:09:28.560]  寧願做一些反潮流
[00:09:28.560 --> 00:09:30.200]  敬畏神的生活
[00:09:30.200 --> 00:09:32.200]  還是為了生存呢
[00:09:32.200 --> 00:09:35.280]  要隨波逐流
[00:09:35.280 --> 00:09:37.280]  生存是一個淘汰賽
[00:09:37.280 --> 00:09:38.720]  很多人都說
[00:09:38.720 --> 00:09:42.080]  但是生存淘汰賽的大贏家呢
[00:09:42.080 --> 00:09:44.120]  可能是萬獸之王
[00:09:44.120 --> 00:09:46.760]  不是一定有一個有靈性的人
[00:09:46.760 --> 00:09:50.880]  不是一定能夠完成到神的考驗
[00:09:50.880 --> 00:09:52.800]  所以傳道書如果這樣看
[00:09:52.800 --> 00:09:55.200]  的而且確可以為世界
[00:09:55.200 --> 00:09:56.480]  這個不公義我們所謂
[00:09:56.480 --> 00:09:57.840]  problem of evil
[00:09:57.840 --> 00:10:02.000]  惡的問題提出一些解釋
[00:10:02.000 --> 00:10:05.040]  但是我想作為一個國家領導人
[00:10:05.040 --> 00:10:06.720]  他最終的興趣呢
[00:10:06.720 --> 00:10:10.160]  就不只是處理一些哲學問題
[00:10:10.160 --> 00:10:12.960]  因為對他來說
[00:10:12.960 --> 00:10:15.640]  他最終最終的目的呢
[00:10:15.640 --> 00:10:18.800]  不只是去解釋這些不公義
[00:10:18.800 --> 00:10:21.400]  而是去解決它們
[00:10:21.400 --> 00:10:27.920]  Evil is meant to be dealt with, not just reasoned away
[00:10:27.920 --> 00:10:32.040]  他真正的目的是要鼓勵那些讀者
[00:10:32.040 --> 00:10:35.400]  知道雖然好像很「得個吉」
[00:10:35.400 --> 00:10:37.680]  知道心勤努力呢
[00:10:37.680 --> 00:10:41.560]  其實建設社會仍然不是徒然的
[00:10:41.560 --> 00:10:44.200]  有些人可能認為傳道書的智慧呢
[00:10:44.200 --> 00:10:46.600]  就是一言而蓋之
[00:10:46.600 --> 00:10:48.040]  信其自然
[00:10:48.040 --> 00:10:49.480]  問心無愧
[00:10:49.480 --> 00:10:51.480]  快快樂樂地做人
[00:10:51.480 --> 00:10:54.360]  但其實如果你小心一點看呢
[00:10:54.360 --> 00:10:56.320]  傳道書教導讀者
[00:10:56.320 --> 00:10:59.640]  是怎樣面對一個灰暗的世界的時候
[00:10:59.640 --> 00:11:01.560]  不會灰心
[00:11:01.560 --> 00:11:03.960]  他認同有些批評的人
[00:11:03.960 --> 00:11:07.080]  說這個世界是很不公義的評價
[00:11:07.080 --> 00:11:11.720]  表面上看來這個萬事的確是一籌莫展的
[00:11:11.720 --> 00:11:13.600]  但他這樣說
[00:11:13.600 --> 00:11:17.640]  其實是要讀者認清楚問題的龐大
[00:11:17.640 --> 00:11:19.680]  不要以為三言兩語
[00:11:19.680 --> 00:11:21.800]  就是有些心理戰術
[00:11:21.800 --> 00:11:23.160]  有些正能量
[00:11:23.160 --> 00:11:26.360]  就可以解決的事情
[00:11:26.360 --> 00:11:29.920]  傳道者其實不是鼓勵人去逆來順受
[00:11:29.920 --> 00:11:33.560]  面對醜惡的時候選擇一個鴕鳥政策
[00:11:33.560 --> 00:11:35.440]  傳道者只是鼓勵人
[00:11:35.440 --> 00:11:39.240]  不要過分顧慮眼前的成敗得失
[00:11:39.240 --> 00:11:41.360]  而要看看在一切當中
[00:11:41.360 --> 00:11:42.680]  要看遠一點
[00:11:42.680 --> 00:11:46.360]  上面那一位給的評價
[00:11:46.360 --> 00:11:49.680]  上個禮拜潘牧師結束訊息之前
[00:11:49.680 --> 00:11:51.320]  就給了一個傳道者
[00:11:51.320 --> 00:11:53.880]  圈點了一個傳道者的圈給大家
[00:11:53.880 --> 00:11:55.840]  做人為甚麼可以最快樂呢
[00:11:55.840 --> 00:11:56.920]  腳踏實地
[00:11:56.920 --> 00:11:58.000]  老實做人
[00:11:58.000 --> 00:11:59.680]  在辛勤之後
[00:11:59.680 --> 00:12:01.080]  得到回報
[00:12:01.080 --> 00:12:02.800]  做人就最快樂
[00:12:02.800 --> 00:12:04.240]  其他人不勞而獲
[00:12:04.240 --> 00:12:06.360]  不要妒忌
[00:12:06.360 --> 00:12:10.640]  今日經文我們第五章最尾就是這樣說
[00:12:10.640 --> 00:12:13.800]  看那我所見為善為美的
[00:12:13.800 --> 00:12:17.480]  就是人在神賜他一生的日子吃喝
[00:12:17.480 --> 00:12:19.320]  享受日光之下
[00:12:19.320 --> 00:12:21.040]  勞碌得來的好處
[00:12:21.040 --> 00:12:25.400]  因為這是他應得的報償
[00:12:25.400 --> 00:12:27.600]  腳踏實地當然好
[00:12:27.600 --> 00:12:31.720]  但如果你看看第五章第六章的上文下理
[00:12:31.720 --> 00:12:33.680]  包括這幾句的話
[00:12:33.680 --> 00:12:36.040]  其實不是一個命令語氣
[00:12:36.040 --> 00:12:38.200]  是一個描述語氣
[00:12:38.200 --> 00:12:39.760]  你看看上下文
[00:12:39.760 --> 00:12:40.920]  其實告訴你
[00:12:40.920 --> 00:12:43.800]  這個世界很少人可以這麼快樂
[00:12:43.800 --> 00:12:47.400]  可以說一分耕耘一分收穫
[00:12:47.400 --> 00:12:49.040]  如果真的這麼幸運
[00:12:49.040 --> 00:12:50.280]  感謝主
[00:12:50.280 --> 00:12:55.000]  但這個世界大部份人真的沒你這麼幸運
[00:12:55.000 --> 00:12:58.160]  經常鼓勵大家攜帶聖經來參加崇拜
[00:12:58.160 --> 00:12:59.480]  如果有就最好
[00:12:59.480 --> 00:13:00.560]  如果手上有手機
[00:13:00.560 --> 00:13:02.920]  都鼓勵大家打開這本經文
[00:13:02.920 --> 00:13:05.360]  傳道書第五章第六章
[00:13:05.360 --> 00:13:07.760]  你同一經文看上文下理
[00:13:07.760 --> 00:13:11.760]  就可以看到我的大綱
[00:13:11.760 --> 00:13:14.800]  基本上你看從第五章第十八節開始
[00:13:14.800 --> 00:13:19.080]  是一個平排的七段的結構
[00:13:19.080 --> 00:13:21.680]  日光之下
[00:13:21.680 --> 00:13:23.800]  窮人受欺壓
[00:13:23.800 --> 00:13:26.120]  錢多美夢少
[00:13:26.120 --> 00:13:28.360]  財多身子弱
[00:13:28.360 --> 00:13:31.600]  所以勞碌得寶是個賞賜
[00:13:31.600 --> 00:13:33.520]  但大部份人怎樣
[00:13:33.520 --> 00:13:35.600]  稅多享不多
[00:13:35.600 --> 00:13:37.720]  福中心不足
[00:13:37.720 --> 00:13:40.960]  虛浮一生如影過
[00:13:40.960 --> 00:13:42.440]  可以出了半斤力
[00:13:42.440 --> 00:13:45.520]  當然是想拿回八兩
[00:13:45.520 --> 00:13:47.720]  可以自食其力老實做人
[00:13:47.720 --> 00:13:50.760]  但這個世界往往事與願違
[00:13:50.760 --> 00:13:54.680]  哪有半斤八兩這麼理想
[00:13:54.680 --> 00:13:55.880]  讓我喝口水
[00:13:55.880 --> 00:13:58.000]  大家聽聽歌我繼續說
[00:14:08.000 --> 00:14:10.680]  搵多些少到月底一點夠洗
[00:14:10.680 --> 00:14:11.680]  死去你睇
[00:14:11.680 --> 00:14:15.880]  莫係認真發惡制
[00:14:15.880 --> 00:14:18.160]  最為波屎肉的發威
[00:14:18.160 --> 00:14:19.160]  掂個雞
[00:14:19.160 --> 00:14:21.880]  吉美響算係唔係最禮費
[00:14:21.880 --> 00:14:22.800]  嘩嘩嘩
[00:14:22.800 --> 00:14:25.840]  依親假信發連拿起我睇
[00:14:25.840 --> 00:14:26.520]  你睇
[00:14:26.520 --> 00:14:31.120]  你就認真開愛餵
[00:14:31.120 --> 00:14:33.040]  做到隻半斤八兩
[00:14:33.040 --> 00:14:35.160]  做到隻即感嘅樣
[00:14:35.160 --> 00:14:36.760]  又半斤八兩
[00:14:36.760 --> 00:14:38.920]  汲水拍掌點會響
[00:14:38.920 --> 00:14:40.480]  做到隻半斤八兩
[00:14:40.480 --> 00:14:42.760]  夠膽就揸槍走去搶
[00:14:42.760 --> 00:14:44.120]  出咗半斤力
[00:14:44.120 --> 00:14:46.520]  想話拿返足八兩
[00:14:46.520 --> 00:14:47.880]  加緊鱷搵食
[00:14:47.880 --> 00:14:51.520]  邊有半斤八兩咁理想
[00:14:51.520 --> 00:14:52.920]  吹唱
[00:14:52.920 --> 00:14:56.040]  我地呢班打工仔
[00:14:56.040 --> 00:14:59.600]  一生一世為錢幣做老弟
[00:14:59.600 --> 00:15:02.280]  嗰種辛苦折墮望出客位
[00:15:02.280 --> 00:15:03.240]  死去你睇
[00:15:03.240 --> 00:15:10.960]  咪話冇乜所謂
[00:15:10.960 --> 00:15:12.640]  嘩
[00:15:12.640 --> 00:15:17.240]  呢首歌同今日嘅經文有好多相對應嘅意念
[00:15:17.240 --> 00:15:18.840]  窮人受欺壓
[00:15:18.840 --> 00:15:20.720]  搵個些少點夠洗
[00:15:20.720 --> 00:15:22.280]  錢多美夢多
[00:15:22.280 --> 00:15:24.960]  搞到波屎肉幾都亂嚟廢
[00:15:24.960 --> 00:15:26.160]  財多身主弱
[00:15:26.160 --> 00:15:28.360]  做到隻即感嘅樣
[00:15:28.360 --> 00:15:29.480]  無屋得報
[00:15:29.480 --> 00:15:30.400]  提賞次
[00:15:30.400 --> 00:15:33.800]  其實都係為咗搵返足八兩
[00:15:33.800 --> 00:15:35.200]  稅多餉不多
[00:15:35.200 --> 00:15:37.480]  一生一世咪做老弟
[00:15:37.480 --> 00:15:38.760]  福中心不足
[00:15:38.760 --> 00:15:40.920]  就算有福都冇你餉
[00:15:40.920 --> 00:15:42.680]  虛浮一生如影過
[00:15:42.680 --> 00:15:45.920]  邊有半斤八兩咁理想
[00:15:45.920 --> 00:15:49.680]  我聽講許冠傑先生係香港大學讀嘅時候係讀哲學
[00:15:49.680 --> 00:15:52.800]  所以佢有傳道者嘅所見略同
[00:15:52.800 --> 00:15:54.640]  一啲都唔奇怪
[00:15:54.640 --> 00:15:57.360]  傳道者睇見窮人受欺壓
[00:15:57.360 --> 00:16:00.920]  你若在一個地區看見窮人受欺壓
[00:16:00.920 --> 00:16:03.280]  公義公平地兩端
[00:16:03.280 --> 00:16:04.760]  不要因此驚奇
[00:16:04.760 --> 00:16:09.280]  因為一個居過居高位的在監察
[00:16:09.280 --> 00:16:11.520]  在他們之上還有更高的
[00:16:11.520 --> 00:16:14.040]  況且地的益處貴重人
[00:16:14.040 --> 00:16:17.840]  就是君王也受田地的供應
[00:16:17.840 --> 00:16:20.400]  反映到七十年代嘅香港話
[00:16:20.400 --> 00:16:22.800]  就係打工仔
[00:16:22.800 --> 00:16:23.760]  壞腸胃
[00:16:23.760 --> 00:16:24.960]  搵到些少
[00:16:24.960 --> 00:16:26.920]  恩過鬼
[00:16:26.920 --> 00:16:30.120]  點解做老闆嗰啲咁冇良心嘅呢
[00:16:30.120 --> 00:16:32.480]  原來其實都會有啲身不由己
[00:16:32.480 --> 00:16:34.280]  正如第九節話
[00:16:34.280 --> 00:16:36.640]  係一層一層嘅
[00:16:36.640 --> 00:16:38.320]  上級眼中級
[00:16:38.320 --> 00:16:40.400]  中級就壓下級
[00:16:40.400 --> 00:16:41.840]  上頭欺壓你
[00:16:41.840 --> 00:16:44.080]  你係欺壓下屬
[00:16:44.080 --> 00:16:45.240]  結果就係
[00:16:45.240 --> 00:16:46.600]  boss咪郁啲發威囉
[00:16:46.600 --> 00:16:47.680]  癲過雞囉
[00:16:47.680 --> 00:16:49.560]  一哩喺處亂嚟廢
[00:16:49.560 --> 00:16:51.320]  好過煲
[00:16:51.320 --> 00:16:52.880]  但更深似嘅問題
[00:16:52.880 --> 00:16:54.640]  更深似嘅問題係咩
[00:16:54.640 --> 00:16:56.800]  係貪婪喎
[00:16:56.800 --> 00:17:02.360]  貪婪就係越嚟越難滿足嘅
[00:17:02.360 --> 00:17:03.840]  金錢越多呢
[00:17:03.840 --> 00:17:05.560]  就美夢越少喎
[00:17:05.560 --> 00:17:08.440]  因為有啲已經達成咗
[00:17:08.440 --> 00:17:09.840]  喜愛銀紙的
[00:17:09.840 --> 00:17:11.680]  不因得銀紙滿足
[00:17:11.680 --> 00:17:13.080]  喜愛財富的
[00:17:13.080 --> 00:17:15.360]  也不因得利益自足
[00:17:15.360 --> 00:17:16.920]  這也是虛空
[00:17:16.920 --> 00:17:18.240]  貨物增添
[00:17:18.240 --> 00:17:19.840]  吃的人也增添
[00:17:19.840 --> 00:17:23.160]  物主得乜益處呢
[00:17:23.160 --> 00:17:24.880]  不過眼看而已
[00:17:24.880 --> 00:17:27.600]  勞碌的人不拘吃多吃少
[00:17:27.600 --> 00:17:29.240]  睡得香甜
[00:17:29.240 --> 00:17:30.720]  富足人的豐滿
[00:17:30.720 --> 00:17:33.600]  卻不用他睡覺
[00:17:33.600 --> 00:17:35.120]  咩係貪婪呀
[00:17:35.120 --> 00:17:40.320]  就係心裏面有一個永遠都填滿嘅黑洞
[00:17:40.320 --> 00:17:43.640]  Pascal有句名言
[00:17:43.640 --> 00:17:45.080]  意思大概係
[00:17:45.080 --> 00:17:46.440]  只有神
[00:17:46.440 --> 00:17:50.400]  才可以填滿人嗰個糖心
[00:17:50.400 --> 00:17:52.000]  有呢個窿
[00:17:52.000 --> 00:17:53.840]  明明冇實際需要嘅嘢
[00:17:53.840 --> 00:17:56.080]  都要嘔啞住來填佢
[00:17:56.080 --> 00:17:58.480]  要滿足佢眼目嘅情慾
[00:17:58.480 --> 00:18:00.680]  通常老闆要求下屬
[00:18:00.680 --> 00:18:02.920]  做啲冇益嘅額外工作
[00:18:02.920 --> 00:18:06.440]  表現嘅其實就係佢自己心裏面嘅不安
[00:18:06.440 --> 00:18:08.200]  佢總係希望賺多少少
[00:18:08.200 --> 00:18:11.280]  有啲buffer有啲緩衝
[00:18:11.280 --> 00:18:12.880]  結果反而係咩
[00:18:12.880 --> 00:18:14.480]  財多身子弱
[00:18:14.480 --> 00:18:17.000]  我見日光之下有一宗大禍患
[00:18:17.000 --> 00:18:19.880]  就是財主積存資財反害自己
[00:18:19.880 --> 00:18:21.160]  因遭遇禍患者
[00:18:21.160 --> 00:18:24.120]  那些資財就銷滅乃人若生你我兒子
[00:18:24.120 --> 00:18:25.480]  手裏也一無所有
[00:18:25.480 --> 00:18:28.000]  他怎樣從母胎赤身而來
