
[00:00:00.000 --> 00:00:05.000]  我們繼續思想「過唔多前書」第十五章
[00:01:46.000 --> 00:01:48.000]  是不是好像一個啤啤熊一樣
[00:01:48.000 --> 00:01:50.000]  那麼孤單地坐在那裏呢
[00:01:50.000 --> 00:01:57.000]  還是你是很悠然自得地去享受你的2013年呢
[00:01:57.000 --> 00:02:00.000]  你有沒有覺得2013年好像一隻蝴蝶一樣
[00:02:00.000 --> 00:02:03.000]  開始慢慢飛走了
[00:02:03.000 --> 00:02:06.000]  2014年很快要來臨了
[00:02:06.000 --> 00:02:11.000]  那你有什麼期望呢
[00:02:11.000 --> 00:02:14.000]  這個也是我們人生裏面的一個體會
[00:02:14.000 --> 00:02:18.000]  但2014年是怎樣呢,我也不知道
[00:02:18.000 --> 00:02:19.000]  不是我弄的
[00:02:19.000 --> 00:02:22.000]  好啦,這樣就蓋過了2013年
[00:02:22.000 --> 00:02:23.000]  在這個過程裏面
[00:02:23.000 --> 00:02:30.000]  我仍然深信色彩好像沒有2013年那麼大色彩
[00:02:30.000 --> 00:02:31.000]  但不論如何
[00:02:31.000 --> 00:02:34.000]  我們仍然帶著一個深切的期盼
[00:02:34.000 --> 00:02:36.000]  這個期盼是什麼呢
[00:02:36.000 --> 00:02:39.000]  我仍然深信神給我們的就是
[00:02:39.000 --> 00:02:41.000]  我們充滿著盼望
[00:02:41.000 --> 00:02:43.000]  來走我們人生的路途
[00:02:43.000 --> 00:02:45.000]  我相信復活的真理
[00:02:45.000 --> 00:02:48.000]  其實是一個很重要的核心點
[00:02:48.000 --> 00:02:53.000]  就是我們可以帶著盼望來生活
[00:02:53.000 --> 00:02:55.000]  所以我願意先來思想一下
[00:02:55.000 --> 00:02:58.000]  其實在保羅在哥林多後書裏面
[00:02:58.000 --> 00:03:01.000]  都有提到關於復活的真理
[00:03:01.000 --> 00:03:04.000]  特別對他自己來到侍奉神的人來講
[00:03:04.000 --> 00:03:06.000]  更深了體會到復活的真理
[00:03:06.000 --> 00:03:11.000]  對他自己個人的影響是有多深
[00:03:11.000 --> 00:03:14.000]  在我們今天看的哥林多前書第十五章
[00:03:14.000 --> 00:03:16.000]  接下來的部分的時候
[00:03:16.000 --> 00:03:18.000]  我想和大家來看一看
[00:03:18.000 --> 00:03:22.000]  哥林多後書第四章七至第十八節
[00:03:22.000 --> 00:03:23.000]  我想和大家來思想一下
[00:03:23.000 --> 00:03:26.000]  保羅怎樣來看復活的真理
[00:03:26.000 --> 00:03:30.000]  在他生命當中的應用
[00:03:30.000 --> 00:03:32.000]  我們一起讀了這段經文
[00:03:32.000 --> 00:03:34.000]  我們看螢光幕
[00:03:34.000 --> 00:03:38.000]  我們有者寶貝放在雅氣裏
[00:03:38.000 --> 00:03:42.000]  要顯明這莫大的能力是出於神
[00:03:42.000 --> 00:03:44.000]  不是出於我們
[00:03:44.000 --> 00:03:48.000]  這莫大的能力可以使我們四面受敵
[00:03:48.000 --> 00:03:50.000]  卻不被困住
[00:03:50.000 --> 00:03:53.000]  心裡著難卻不失望
[00:03:53.000 --> 00:03:57.000]  遭遇不得被拋棄了
[00:03:57.000 --> 00:04:00.000]  打倒了卻不死亡
[00:04:00.000 --> 00:04:06.000]  這也是保羅自己對復活大能的一種體會
[00:04:06.000 --> 00:04:08.000]  這莫大能是怎樣來的呢
[00:04:08.000 --> 00:04:10.000]  就是耶穌這個寶貝
[00:04:10.000 --> 00:04:13.000]  放在我們這個雅氣的生命裏
[00:04:13.000 --> 00:04:15.000]  這種復活的能力
[00:04:15.000 --> 00:04:19.000]  來幫助我們去面對我們生活裏的處境
[00:04:19.000 --> 00:04:23.000]  保羅當時的處境就是四面受敵
[00:04:23.000 --> 00:04:26.000]  心裡著難遭逼迫
[00:04:26.000 --> 00:04:28.000]  甚至打倒了
[00:04:28.000 --> 00:04:30.000]  這種這樣的境況
[00:04:30.000 --> 00:04:32.000]  如果你要總結2013年
[00:04:32.000 --> 00:04:35.000]  或者現在這段日子的人生的境況的時候
[00:04:35.000 --> 00:04:37.000]  你有沒有共鳴呢
[00:04:37.000 --> 00:04:39.000]  你覺不覺得你自己來到年尾的時候
[00:04:39.000 --> 00:04:41.000]  真的四面受敵
[00:04:41.000 --> 00:04:42.000]  快點要結帳了
[00:04:42.000 --> 00:04:43.000]  快點要搞定它了
[00:04:43.000 --> 00:04:45.000]  很多東西逼壓住我們生命裏面
[00:04:45.000 --> 00:04:48.000]  個個都有對我們有要求
[00:04:48.000 --> 00:04:50.000]  我們好像很孤獨那樣
[00:04:50.000 --> 00:04:51.000]  在這個過程裏面
[00:04:51.000 --> 00:04:53.000]  我們看見有時很多東西
[00:04:53.000 --> 00:04:55.000]  很難去做決定
[00:04:55.000 --> 00:04:58.000]  怎樣做決定才是最好呢
[00:04:58.000 --> 00:05:00.000]  我們心裏作難
[00:05:00.000 --> 00:05:01.000]  最好不用想
[00:05:01.000 --> 00:05:02.000]  最好不用想
[00:05:02.000 --> 00:05:03.000]  做任何一個決定
[00:05:03.000 --> 00:05:05.000]  都好像帶來給我們
[00:05:05.000 --> 00:05:08.000]  會是一些很大的損失
[00:05:08.000 --> 00:05:11.000]  甚至可能會帶來傷害
[00:05:11.000 --> 00:05:12.000]  處在這個社會裏面
[00:05:12.000 --> 00:05:14.000]  可能你都會同樣感受的
[00:05:14.000 --> 00:05:18.000]  就是個個都在逼我做事
[00:05:18.000 --> 00:05:19.000]  周圍的環境
[00:05:19.000 --> 00:05:23.000]  我們是遭遇逼迫
[00:05:23.000 --> 00:05:25.000]  甚至可能去到一個地步就是
[00:05:25.000 --> 00:05:28.000]  我打倒了
[00:05:28.000 --> 00:05:29.000]  因為現在這個世代裏面
[00:05:29.000 --> 00:05:31.000]  很喜歡打倒人
[00:05:31.000 --> 00:05:33.000]  有什麼人有什麼不妥呢
[00:05:33.000 --> 00:05:34.000]  他就打倒你
[00:05:34.000 --> 00:05:36.000]  在這個過程裏面
[00:05:36.000 --> 00:05:40.000]  我們有沒有好像保羅那樣體會
[00:05:40.000 --> 00:05:43.000]  有莫大的能力出於神
[00:05:43.000 --> 00:05:48.000]  來幫助我們走過這種路途
[00:05:48.000 --> 00:05:49.000]  所以保羅在這個秘訣裏面
[00:05:49.000 --> 00:05:51.000]  他體會到他自己的感受
[00:05:51.000 --> 00:05:53.000]  就是什麼呢
[00:05:53.000 --> 00:05:57.000]  他在身上上帶著耶穌的死
[00:05:57.000 --> 00:06:03.000]  在基督的身也顯明在我們身上
[00:06:03.000 --> 00:06:06.000]  保羅就是看見復活的能力
[00:06:06.000 --> 00:06:08.000]  就是這一種這樣的能力
[00:06:08.000 --> 00:06:11.000]  身上上帶著耶穌的死
[00:06:11.000 --> 00:06:18.000]  在耶穌的身也顯明在我們身上
[00:06:18.000 --> 00:06:22.000]  生命裏面沒有死亡就沒有復活
[00:06:22.000 --> 00:06:23.000]  只有經過死亡
[00:06:23.000 --> 00:06:27.000]  才能夠看見復活的真體
[00:06:27.000 --> 00:06:30.000]  所以保羅在這個應用復活的真理的時候
[00:06:30.000 --> 00:06:32.000]  他很強調的就是
[00:06:32.000 --> 00:06:34.000]  究竟我們如果字眼直接一點
[00:06:34.000 --> 00:06:37.000]  就是你怎樣死呢
[00:06:37.000 --> 00:06:38.000]  這個時候你都會有機會
[00:06:38.000 --> 00:06:40.000]  去思想這個問題
[00:06:40.000 --> 00:06:42.000]  但是保羅在這個過程裏面
[00:06:42.000 --> 00:06:44.000]  他體會到是帶著的
[00:06:44.000 --> 00:06:47.000]  不是自己的死亡
[00:06:47.000 --> 00:06:51.000]  是帶著耶穌基督的死亡
[00:06:51.000 --> 00:06:55.000]  甚麼是帶著耶穌基督的死亡
[00:06:55.000 --> 00:06:57.000]  基督應該很明白的就是
[00:06:57.000 --> 00:06:59.000]  耶穌呼籲我們的時候
[00:06:59.000 --> 00:07:03.000]  是要呼籲我們背起十字架
[00:07:03.000 --> 00:07:06.000]  來跟隨耶穌
[00:07:06.000 --> 00:07:08.000]  這個十字架就是耶穌基督
[00:07:08.000 --> 00:07:12.000]  在上面死亡的一個記號
[00:07:12.000 --> 00:07:15.000]  我們背負的是甚麼呢
[00:07:15.000 --> 00:07:19.000]  沉重的自我的形象驕傲
[00:07:19.000 --> 00:07:21.000]  工作的重擔
[00:07:21.000 --> 00:07:24.000]  人世的衝突
[00:07:24.000 --> 00:07:26.000]  生命裏面的貧乏
[00:07:26.000 --> 00:07:28.000]  無論在物質
[00:07:28.000 --> 00:07:31.000]  或者是我們的心靈上
[00:07:31.000 --> 00:07:36.000]  這一切的東西都在重重壓著我們
[00:07:36.000 --> 00:07:39.000]  好像我們快要死一樣
[00:07:39.000 --> 00:07:43.000]  但是耶穌的死是一個帶著使命
[00:07:43.000 --> 00:07:45.000]  來到這個世間上
[00:07:45.000 --> 00:07:48.000]  就是要望著各個他
[00:07:48.000 --> 00:07:49.000]  在我們人生裏面
[00:07:49.000 --> 00:07:52.000]  來到這個世界的目的是甚麼
[00:07:52.000 --> 00:07:53.000]  如果我們能夠澄清
[00:07:53.000 --> 00:07:55.000]  我們人生的目的是甚麼的時候
[00:07:55.000 --> 00:07:57.000]  你可能會明白
[00:07:57.000 --> 00:07:59.000]  耶穌基督的死
[00:07:59.000 --> 00:08:01.000]  對你的意義是在哪一處
[00:08:01.000 --> 00:08:03.000]  然後耶穌的生
[00:08:03.000 --> 00:08:08.000]  就顯明在我們的生命當中
[00:08:08.000 --> 00:08:11.000]  在初期教會的一個信經裏面
[00:08:11.000 --> 00:08:13.000]  提到這個似圖信經
[00:08:13.000 --> 00:08:16.000]  最尾的兩句說話
[00:08:16.000 --> 00:08:20.000]  就是「我信身體復活」
[00:08:20.000 --> 00:08:21.000]  很強調的就是
[00:08:21.000 --> 00:08:25.000]  「我信身體復活」
[00:08:25.000 --> 00:08:27.000]  我這個軀殼
[00:08:27.000 --> 00:08:31.000]  有一天可能要埋身在土地裏面
[00:08:31.000 --> 00:08:33.000]  如果這樣是最好的
[00:08:33.000 --> 00:08:35.000]  因為能夠土葬
[00:08:35.000 --> 00:08:39.000]  應該是有些金錢你才可以土葬
[00:08:39.000 --> 00:08:41.000]  不然你可能不知道殺了去哪裏
[00:08:41.000 --> 00:08:44.000]  可能殺了地下都可能是土葬
[00:08:44.000 --> 00:08:48.000]  但我們深信這個在地上的身體
[00:08:48.000 --> 00:08:50.000]  有一天會過去
[00:08:50.000 --> 00:08:51.000]  當然我們期盼著
[00:08:51.000 --> 00:08:54.000]  就是耶穌再回來的時候
[00:08:54.000 --> 00:08:56.000]  我們不需要經歷死亡
[00:08:56.000 --> 00:08:57.000]  在那一刻
[00:08:57.000 --> 00:08:59.000]  我們的身體就來一個
[00:08:59.000 --> 00:09:02.000]  很奇妙的改變
[00:09:02.000 --> 00:09:04.000]  能夠被提升到空中
[00:09:04.000 --> 00:09:06.000]  與主來相遇
[00:09:06.000 --> 00:09:07.000]  無論如何
[00:09:07.000 --> 00:09:09.000]  這也是一個身體復活
[00:09:09.000 --> 00:09:14.000]  很強很重要的一個真理的迎戰
[00:09:14.000 --> 00:09:17.000]  而在《哲學信經》最後
[00:09:17.000 --> 00:09:20.000]  一個信條當中的
[00:09:20.000 --> 00:09:23.000]  可以說是立腳石
[00:09:23.000 --> 00:09:26.000]  就是「我信永生」
[00:09:26.000 --> 00:09:27.000]  在這裏我不知道
[00:09:27.000 --> 00:09:30.000]  當你相信耶穌的時候
[00:09:30.000 --> 00:09:32.000]  我們有一句很熟悉的經文
[00:09:32.000 --> 00:09:33.000]  就是我們信耶穌
[00:09:33.000 --> 00:09:34.000]  能夠得永生
[00:09:34.000 --> 00:09:38.000]  這個福音的核心的訊息
[00:09:38.000 --> 00:09:39.000]  對你來說
[00:09:39.000 --> 00:09:41.000]  是不是一個根深蒂固
[00:09:41.000 --> 00:09:46.000]  和承托著你人生的一個信念
[00:09:46.000 --> 00:09:47.000]  好像昔日的使徒
[00:09:47.000 --> 00:09:50.000]  他們要去告訴信徒
[00:09:50.000 --> 00:09:53.000]  這個是你們所信的
[00:09:53.000 --> 00:09:57.000]  最重要的信條
[00:09:57.000 --> 00:09:59.000]  「我信復活」
[00:09:59.000 --> 00:10:00.000]  在教會裏面
[00:10:00.000 --> 00:10:02.000]  我們不流行去背《使徒信經》
[00:10:02.000 --> 00:10:04.000]  但在某些大宗派裏面
[00:10:04.000 --> 00:10:08.000]  他們仍然是來到每一個崇拜裏面
[00:10:08.000 --> 00:10:11.000]  去背出《使徒信經》
[00:10:11.000 --> 00:10:13.000]  我們崇拜裏面
[00:10:13.000 --> 00:10:16.000]  我們是不是來背誦《使徒信經》
[00:10:16.000 --> 00:10:21.000]  但《使徒信經》仍然是我們基督徒
[00:10:21.000 --> 00:10:23.000]  我們所堅信
[00:10:23.000 --> 00:10:24.000]  最重要的是
[00:10:24.000 --> 00:10:27.000]  如果你曾經很正統地上過信仰班
[00:10:27.000 --> 00:10:29.000]  浸禮班的時候
[00:10:29.000 --> 00:10:30.000]  在浸禮班裏面
[00:10:30.000 --> 00:10:36.000]  課程當中是有《使徒信經》列下來
[00:10:36.000 --> 00:10:39.000]  無論你懂得背或不懂得背
[00:10:39.000 --> 00:10:40.000]  你應該記得
[00:10:40.000 --> 00:10:44.000]  這個就是我們信仰的立足點
[00:10:44.000 --> 00:10:46.000]  「我信永生」
[00:10:46.000 --> 00:10:53.000]  是持續著對應著身體復活的真理
[00:10:53.000 --> 00:10:55.000]  最本來就在這個處理方裏面
[00:10:55.000 --> 00:10:57.000]  好像上星期Fanny提過
[00:10:57.000 --> 00:10:59.000]  在當中甚麼是福音
[00:10:59.000 --> 00:11:01.000]  福音的核心是甚麼呢
[00:11:01.000 --> 00:11:04.000]  在上星期裏面已經讀過這節經文
[00:11:04.000 --> 00:11:08.000]  在前書十五章三節到五節
[00:11:08.000 --> 00:11:13.000]  我又再讀一下福音的濃縮版
[00:11:13.000 --> 00:11:14.000]  一起讀
[00:11:30.000 --> 00:11:34.000]  這句說話待會我們在主餐的時候
[00:11:34.000 --> 00:11:36.000]  又會有少許類似
[00:11:36.000 --> 00:11:38.000]  我當日傳給你們的
[00:11:38.000 --> 00:11:40.000]  是從主領受
[00:11:40.000 --> 00:11:42.000]  這就是我當日所領受的
[00:11:42.000 --> 00:11:45.000]  又傳給你們的
[00:11:45.000 --> 00:11:49.000]  就是甚麼很重要的真理呢
[00:11:49.000 --> 00:11:53.000]  就是耶穌為我們的罪而死
[00:11:53.000 --> 00:11:55.000]  賣贓了
[00:11:55.000 --> 00:11:57.000]  然後再一次強調
[00:11:57.000 --> 00:12:00.000]  就是就照聖經所說
[00:12:00.000 --> 00:12:03.000]  舊約裏面是預言著
[00:12:03.000 --> 00:12:06.000]  不見那聖者被扭壞
[00:12:06.000 --> 00:12:08.000]  這個這樣的真理
[00:12:08.000 --> 00:12:11.000]  當彼得在聖人降臨的時候
[00:12:11.000 --> 00:12:13.000]  他就引用聖經十六篇
[00:12:13.000 --> 00:12:17.000]  來強調復活的真理
[00:12:17.000 --> 00:12:22.000]  正正就是神要告訴新約時代的信徒
[00:12:22.000 --> 00:12:25.000]  聽的一個很重要的訊息
[00:12:25.000 --> 00:12:28.000]  耶穌已經復活了
[00:12:28.000 --> 00:12:30.000]  這個就是我們在神面前
[00:12:30.000 --> 00:12:35.000]  一個很重要的一個信仰上的認訊
[00:12:35.000 --> 00:12:41.000]  和來確定的一個信仰的立足點
[00:12:41.000 --> 00:12:42.000]  所以今天我和大家來思想到
[00:12:42.000 --> 00:12:47.000]  在哥倫多前書的十五章的十二節到十九節裏面
[00:12:47.000 --> 00:12:50.000]  保羅一開始的時候
[00:12:50.000 --> 00:12:53.000]  就強調一個很嚴重的一個問題
[00:12:53.000 --> 00:12:55.000]  這個問題是什麼呢
[00:12:55.000 --> 00:12:56.000]  第十二節就是說
[00:12:56.000 --> 00:13:01.000]  既傳基督是從死裏面復活了
[00:13:01.000 --> 00:13:04.000]  怎麼在你們中間有人說
[00:13:04.000 --> 00:13:10.000]  沒有死人復活的事呢
[00:13:10.000 --> 00:13:12.000]  若沒有死人復活的事
[00:13:12.000 --> 00:13:18.000]  基督也就沒有復活了
[00:13:18.000 --> 00:13:20.000]  很奇怪
[00:13:20.000 --> 00:13:25.000]  我們基督徒對耶穌基督復活了這個訊息
[00:13:25.000 --> 00:13:29.000]  或許我們都不想用太多的時間來爭議
[00:13:29.000 --> 00:13:33.000]  甚至我們很根深蒂固地覺得
[00:13:33.000 --> 00:13:37.000]  認為耶穌真正已經復活了
[00:13:37.000 --> 00:13:40.000]  縱使我們眼無看見
[00:13:40.000 --> 00:13:43.000]  但是我們深信不疑地
[00:13:43.000 --> 00:13:46.000]  在聖經裏面和我們信仰當中
[00:13:46.000 --> 00:13:49.000]  耶穌是死而復活
[00:13:49.000 --> 00:13:52.000]  但是保羅在哥倫多前書第十五章裏面
[00:13:52.000 --> 00:13:54.000]  講到復活真理的時候
[00:13:54.000 --> 00:13:59.000]  竟然指向一個我們可能沒有認真想過的問題
[00:13:59.000 --> 00:14:00.000]  這個問題是什麼呢
[00:14:00.000 --> 00:14:04.000]  有人說沒有死人復活的事
[00:14:04.000 --> 00:14:07.000]  這個沒有死人復活的事
[00:14:07.000 --> 00:14:10.000]  是指著什麼呢
[00:14:10.000 --> 00:14:13.000]  是指著耶穌基督沒有復活呢
[00:14:13.000 --> 00:14:20.000]  還是指著沒有一個人除了主耶穌之外
[00:14:20.000 --> 00:14:23.000]  是復活了呢
[00:14:23.000 --> 00:14:25.000]  這是一個很有趣的
[00:14:25.000 --> 00:14:31.000]  保羅要我們思想的問題
[00:14:31.000 --> 00:14:34.000]  當我們講到復活的時候
[00:14:34.000 --> 00:14:40.000]  是否只是來講耶穌基督從死裏復活
[00:14:40.000 --> 00:14:48.000]  還是在講死人復活這個問題呢
[00:14:48.000 --> 00:14:50.000]  今天在你的信仰人生裏面
[00:14:50.000 --> 00:14:52.000]  我相信如果和你討論
[00:14:52.000 --> 00:14:54.000]  耶穌基督是否從死裏復活
[00:14:54.000 --> 00:14:56.000]  我想百分之一百
[00:14:56.000 --> 00:15:02.000]  你不會和我爭議耶穌基督是從死裏復活了
[00:15:02.000 --> 00:15:11.000]  但是死人復活會不會發生在這個年代呢
[00:15:11.000 --> 00:15:13.000]  當有人告訴你
[00:15:13.000 --> 00:15:16.000]  在某些地方裏面有死人復活的時候
[00:15:16.000 --> 00:15:21.000]  你會不會第一個想法就是異端
[00:15:21.000 --> 00:15:24.000]  沒有死人復活這件事
[00:15:24.000 --> 00:15:28.000]  可能他突然間昏迷了
[00:15:28.000 --> 00:15:30.000]  心跳停了
[00:15:30.000 --> 00:15:33.000]  抬著棺木搖晃醒了他
[00:15:33.000 --> 00:15:37.000]  所以他復活了呢
[00:15:37.000 --> 00:15:40.000]  這是很有趣的一個在我們現代信仰
[00:15:40.000 --> 00:15:45.000]  甚至當時的信仰裏面的一個弔詭的問題
[00:15:45.000 --> 00:15:49.000]  我相信在耶穌的年代
[00:15:49.000 --> 00:15:53.000]  耶穌是證明給當時的人看
[00:15:53.000 --> 00:15:56.000]  死人是可以復活的
[00:15:56.000 --> 00:15:59.000]  在耶穌的神蹟奇事裏面
[00:15:59.000 --> 00:16:04.000]  最少有三幾次提到死人復活的事
[00:16:04.000 --> 00:16:07.000]  這個龜女
[00:16:07.000 --> 00:16:12.000]  最長的篇幅是拉薩路
[00:16:12.000 --> 00:16:13.000]  耶穌的說話說
[00:16:13.000 --> 00:16:16.000]  復活在我生命也在我
[00:16:16.000 --> 00:16:23.000]  是在說當時他復活拉薩路這件事
[00:16:23.000 --> 00:16:25.000]  不是在說自己
[00:16:25.000 --> 00:16:30.000]  他很清楚他的使命和能力
[00:16:30.000 --> 00:16:32.000]  說給門徒也不相信
[00:16:32.000 --> 00:16:34.000]  所以在這個地方裏面
[00:16:34.000 --> 00:16:37.000]  保羅將死人復活這個真態
[00:16:37.000 --> 00:16:42.000]  和耶穌基督的復活是捆綁起來
[00:16:42.000 --> 00:16:44.000]  如果沒有死人復活的話
[00:16:44.000 --> 00:16:48.000]  基督也沒有復活
[00:16:48.000 --> 00:16:50.000]  不是我們有時的想法
[00:16:50.000 --> 00:16:56.000]  我們耶穌基督是唯一一個復活的人
[00:16:56.000 --> 00:16:58.000]  沒有其他
[00:16:58.000 --> 00:17:00.000]  保羅在哥倫多前書十五章
[00:17:00.000 --> 00:17:03.000]  說復活的真理不是說這件事
[00:17:03.000 --> 00:17:07.000]  對耶穌基督復活這個真態很清晰
[00:17:07.000 --> 00:17:09.000]  上禮拜裏面也很清晰這個表達
[00:17:09.000 --> 00:17:11.000]  但是復活的真態
[00:17:11.000 --> 00:17:16.000]  耶穌基督復活的應用是給信徒
[00:17:16.000 --> 00:17:18.000]  是給我們能夠怎樣去體會到
[00:17:18.000 --> 00:17:23.000]  死人復活這個意義是甚麼的事情
[00:17:23.000 --> 00:17:25.000]  我們要繼續在這個地方裏面
[00:17:25.000 --> 00:17:32.000]  去認識保羅在哥倫多前書十五章裏面
[00:17:32.000 --> 00:17:35.000]  復活的意義是甚麼
[00:17:35.000 --> 00:17:37.000]  我們試試看下去
[00:17:37.000 --> 00:17:39.000]  保羅接著說那幾句經文
[00:17:39.000 --> 00:17:44.000]  我們一起讀由十四節到十九節
[00:17:44.000 --> 00:17:46.000]  若基督沒有復活
[00:17:46.000 --> 00:17:49.000]  我們所信的便是謊言
[00:17:49.000 --> 00:17:52.000]  你們所信的也是謊言
[00:17:52.000 --> 00:17:56.000]  並且明顯我們是為神妄作見證的
[00:17:56.000 --> 00:18:00.000]  因為我們見證神是叫基督復活了
[00:18:00.000 --> 00:18:02.000]  若死人真不復活
[00:18:02.000 --> 00:18:06.000]  信也沒有叫基督復活了
[00:18:06.000 --> 00:18:08.000]  因為死人若不復活
[00:18:08.000 --> 00:18:11.000]  基督也就沒有復活了
[00:18:11.000 --> 00:18:13.000]  基督若沒有復活
[00:18:13.000 --> 00:18:16.000]  你們的信也是徒然
[00:18:16.000 --> 00:18:18.000]  你們仍在最終
[00:18:18.000 --> 00:18:23.000]  就是在基督裏睡了的人也滅亡了
[00:18:23.000 --> 00:18:24.000]  我們若靠基督
[00:18:24.000 --> 00:18:27.000]  只在今生有怕喪亡
[00:18:27.000 --> 00:18:30.000]  就算比眾人更可憐
[00:18:30.000 --> 00:18:33.000]  當保羅在說這段經文的時候
[00:18:33.000 --> 00:18:37.000]  你慢慢會察覺到保羅在說兩件事
[00:18:37.000 --> 00:18:40.000]  第一件事就是對死亡
[00:18:40.000 --> 00:18:43.000]  我們仍然有一種復活的期盼
[00:18:43.000 --> 00:18:46.000]  是當中在說當時今世裏面
[00:18:46.000 --> 00:18:49.000]  所出現的一個問題
[00:18:49.000 --> 00:18:52.000]  然後我們帶著一個很確切的
[00:18:52.000 --> 00:18:55.000]  一種復活盼望的應許
[00:18:55.000 --> 00:18:58.000]  來走我們人生的路途
[00:18:58.000 --> 00:19:00.000]  這個就是保羅在這個地方裏面
[00:19:00.000 --> 00:19:02.000]  想來提醒我們
[00:19:02.000 --> 00:19:05.000]  原來我們靠著耶穌基督
[00:19:05.000 --> 00:19:08.000]  如果沒有復活這個盼望的時候
[00:19:08.000 --> 00:19:12.000]  我們以為這個復活盼望只是在來生的時候
[00:19:12.000 --> 00:19:15.000]  保羅就在最後這段十九節裏面說
[00:19:15.000 --> 00:19:19.000]  我們若靠基督只在今生有死亡
[00:19:19.000 --> 00:19:23.000]  就比眾人更可憐
[00:19:23.000 --> 00:19:25.000]  保羅將兩件事擺得很清楚
[00:19:25.000 --> 00:19:27.000]  第一件事就是原來今生裏面
[00:19:27.000 --> 00:19:32.000]  我們要經歷神自己在救贖當中的恩典
[00:19:32.000 --> 00:19:37.000]  和在困難甚至死亡裏面的一個幫助力量
[00:19:37.000 --> 00:19:43.000]  但同時我們知道我們有復活的這份應許
[00:19:43.000 --> 00:19:45.000]  活後的日子的復活
[00:19:45.000 --> 00:19:49.000]  我們相信在哥林多前書第十五章裏面
[00:19:49.000 --> 00:19:52.000]  是一個很清晰的一個訊息
[00:19:52.000 --> 00:19:56.000]  將來所有在基督裏面的人
[00:19:56.000 --> 00:19:58.000]  都來到肉身復活
[00:19:58.000 --> 00:20:03.000]  享受神賜給我們的那份奇妙的改變
[00:20:03.000 --> 00:20:05.000]  這個就是保羅在當中
[00:20:05.000 --> 00:20:07.000]  繼續去講哥林多前書的時候
[00:20:07.000 --> 00:20:09.000]  講到那種復活生命
[00:20:09.000 --> 00:20:11.000]  那種身體的特質
[00:20:11.000 --> 00:20:13.000]  所以我們遲些讀的經文裏面
[00:20:13.000 --> 00:20:15.000]  或者給我們同工去講的時候
[00:20:15.000 --> 00:20:17.000]  就沒有特別去講到
[00:20:17.000 --> 00:20:21.000]  在保羅當中第三十五節到四十九節那裏
[00:20:21.000 --> 00:20:23.000]  提到那種復活身體的奧妙
[00:20:23.000 --> 00:20:25.000]  是我們在今世裏面
[00:20:25.000 --> 00:20:29.000]  未必能夠完全可以去明白
[00:20:29.000 --> 00:20:30.000]  但保羅告訴我們
[00:20:30.000 --> 00:20:35.000]  我們的人生復活最重要的一個指標是什麼呢
[00:20:35.000 --> 00:20:40.000]  不單單只是一個今世的死亡
[00:20:40.000 --> 00:20:43.000]  不單單是今世的死亡
[00:20:43.000 --> 00:20:48.000]  而是一種將來榮耀的一個應許
[00:20:48.000 --> 00:20:50.000]  所以我們帶著這種心態
[00:20:50.000 --> 00:20:52.000]  我們來看這段經文的時候
