
[00:00:00.000 --> 00:00:05.000]  今天是母親節,在此先祝各位母親節快樂
[00:03:10.000 --> 00:03:11.000]  當我們求問神的時候
[00:03:11.000 --> 00:03:14.000]  神可以藉幾方面的方式來回答人
[00:03:14.000 --> 00:03:17.000]  可以藉夢境,污靈,甚至仙之來回答
[00:03:17.000 --> 00:03:19.000]  但是事司自己處理不到
[00:03:19.000 --> 00:03:20.000]  可以找什麼?
[00:03:20.000 --> 00:03:22.000]  仙之可以求問神
[00:03:22.000 --> 00:03:23.000]  的確是的
[00:03:23.000 --> 00:03:24.000]  當人遇到困難的時候
[00:03:24.000 --> 00:03:26.000]  是可以求問仙之
[00:03:26.000 --> 00:03:29.000]  譬如數來有一次他不見了一隻驢
[00:03:29.000 --> 00:03:31.000]  在《十武二記》上第九章
[00:03:31.000 --> 00:03:34.000]  於是有人說不如去找一下仙之
[00:03:34.000 --> 00:03:36.000]  當時就是《十武二》
[00:03:36.000 --> 00:03:37.000]  於是找到《十武二》
[00:03:37.000 --> 00:03:40.000]  《十武二》就去幫他解決問題
[00:03:40.000 --> 00:03:42.000]  找了一隻驢給他
[00:03:42.000 --> 00:03:44.000]  甚至記載到
[00:03:44.000 --> 00:03:46.000]  在《獵王記》下第十九章
[00:03:46.000 --> 00:03:49.000]  希西加王遭遇亞述王西那基納
[00:03:49.000 --> 00:03:50.000]  來攻擊他
[00:03:50.000 --> 00:03:53.000]  為困耶路撒冷快要滅國的時候
[00:03:53.000 --> 00:03:55.000]  這個希西加王沒有什麼可以做
[00:03:55.000 --> 00:03:57.000]  於是他轉向仙之
[00:03:57.000 --> 00:03:58.000]  在那裏求問
[00:03:58.000 --> 00:04:00.000]  當時仙之就耳塞牙
[00:04:00.000 --> 00:04:01.000]  然後耳塞牙就回覆他
[00:04:01.000 --> 00:04:03.000]  上帝會拯救他的
[00:04:03.000 --> 00:04:07.000]  一夜之間就將西那基納的軍隊消滅了
[00:04:07.000 --> 00:04:11.000]  然後國家能夠得以繼續生存下去
[00:04:11.000 --> 00:04:12.000]  你會看到
[00:04:12.000 --> 00:04:15.000]  有什麼問題其實都可以問仙之
[00:04:15.000 --> 00:04:17.000]  終於當時找不到
[00:04:17.000 --> 00:04:21.000]  第二類的人可以求問到神的方式
[00:04:21.000 --> 00:04:23.000]  求問到神的心意
[00:04:23.000 --> 00:04:24.000]  那個是什麼?
[00:04:24.000 --> 00:04:25.000]  祭司
[00:04:25.000 --> 00:04:28.000]  在《七一雜誌》記28章29至30節
[00:04:28.000 --> 00:04:29.000]  祭司有一個服飾
[00:04:29.000 --> 00:04:32.000]  在服飾裏面其中有一個胸牌
[00:04:32.000 --> 00:04:33.000]  胸牌裏面放著兩樣東西
[00:04:33.000 --> 00:04:35.000]  叫做烏鈴和土鳴
[00:04:35.000 --> 00:04:37.000]  我們幫他做一個判斷
[00:04:37.000 --> 00:04:42.000]  文數記27章18至21節就說
[00:04:42.000 --> 00:04:44.000]  這個祭司以利亞
[00:04:44.000 --> 00:04:48.000]  可以憑著烏鈴來做判斷
[00:04:48.000 --> 00:04:50.000]  烏鈴是怎樣的?
[00:04:50.000 --> 00:04:54.000]  左手邊就是祭司服飾
[00:04:54.000 --> 00:04:56.000]  有12塊牌
[00:04:56.000 --> 00:04:58.000]  另外有兩個黑和白的
[00:04:58.000 --> 00:05:01.000]  放在胸牌裏面
[00:05:01.000 --> 00:05:04.000]  那就是烏鈴和土鳴
[00:05:04.000 --> 00:05:06.000]  怎樣用呢?
[00:05:06.000 --> 00:05:07.000]  我們今天也不知道怎樣用
[00:05:07.000 --> 00:05:11.000]  不過知道當時祭司可以運用烏鈴和土鳴
[00:05:11.000 --> 00:05:14.000]  尋求神的心意來定一些事情
[00:05:14.000 --> 00:05:16.000]  來判案
[00:05:16.000 --> 00:05:23.000]  祭司運用烏鈴和土鳴的時候
[00:05:23.000 --> 00:05:24.000]  還有一種方法
[00:05:24.000 --> 00:05:26.000]  叫做祭籤
[00:05:26.000 --> 00:05:30.000]  祭籤在《針研》16章33節就這樣說
[00:05:30.000 --> 00:05:32.000]  籤放在懷裡
[00:05:32.000 --> 00:05:34.000]  定是由耶和華
[00:05:34.000 --> 00:05:35.000]  即是抽籤
[00:05:35.000 --> 00:05:39.000]  當我們很勤心誠意地去抽籤的時候
[00:05:39.000 --> 00:05:43.000]  是讓上帝作主在裡面抽出
[00:05:43.000 --> 00:05:47.000]  一個合乎神的心意的選擇
[00:05:47.000 --> 00:05:48.000]  所以抽籤
[00:05:48.000 --> 00:05:50.000]  而事實上他們也有這樣做
[00:05:50.000 --> 00:05:53.000]  在《撒姆爾記》上10章17至24節
[00:05:53.000 --> 00:05:54.000]  當時要立皇
[00:05:54.000 --> 00:05:58.000]  他們要選一個皇帝出來的時候
[00:05:58.000 --> 00:05:59.000]  怎樣做呢?
[00:05:59.000 --> 00:06:01.000]  撒姆爾就做祭籤
[00:06:01.000 --> 00:06:04.000]  於是叫眾十二支派齊來到
[00:06:04.000 --> 00:06:06.000]  然後撒姆爾就抽籤
[00:06:06.000 --> 00:06:08.000]  抽到便雁問支派
[00:06:08.000 --> 00:06:11.000]  叫便雁問支派所有的宗族來
[00:06:11.000 --> 00:06:12.000]  再抽
[00:06:12.000 --> 00:06:14.000]  抽到瑪特利族
[00:06:14.000 --> 00:06:15.000]  然後再抽
[00:06:15.000 --> 00:06:17.000]  抽到蘇萊出現了
[00:06:17.000 --> 00:06:18.000]  蘇萊就成為了皇帝
[00:06:18.000 --> 00:06:20.000]  是用祭籤的方式
[00:06:20.000 --> 00:06:22.000]  印象你會記得
[00:06:22.000 --> 00:06:25.000]  在耶穌基督有十二個使徒
[00:06:25.000 --> 00:06:27.000]  其中一個使徒就是猶大
[00:06:27.000 --> 00:06:28.000]  離開了世界
[00:06:28.000 --> 00:06:31.000]  於是一班使徒聚集的時候說
[00:06:31.000 --> 00:06:36.000]  我們都需要找一個第十二位使徒來補償
[00:06:36.000 --> 00:06:37.000]  怎樣做呢?
[00:06:37.000 --> 00:06:40.000]  當時他們聚集的時候祈禱
[00:06:40.000 --> 00:06:42.000]  然後覺得有兩個人可以合適
[00:06:42.000 --> 00:06:46.000]  一個叫巴薩巴
[00:06:46.000 --> 00:06:49.000]  另外又稱呼為猶士都的約瑟
[00:06:49.000 --> 00:06:51.000]  另一個就是瑪提亞
[00:06:51.000 --> 00:06:54.000]  於是祈禱之後就抽籤
[00:06:54.000 --> 00:06:57.000]  結果他就搖籤抽出了瑪提亞
[00:06:57.000 --> 00:07:00.000]  然後二十一個使徒並列
[00:07:00.000 --> 00:07:01.000]  並列一起
[00:07:01.000 --> 00:07:03.000]  他都是用抽籤
[00:07:03.000 --> 00:07:06.000]  所以當以色列人的案件很難處理的時候
[00:07:06.000 --> 00:07:08.000]  他也可以用這個方法
[00:07:08.000 --> 00:07:13.000]  來找出哪一個是真正的孩子的母親
[00:07:13.000 --> 00:07:14.000]  就可以解決
[00:07:14.000 --> 00:07:16.000]  為何他們沒有用上述的方法
[00:07:16.000 --> 00:07:21.000]  而直接要將這個案件提交到皇帝裏面
[00:07:21.000 --> 00:07:23.000]  來審判呢?
[00:07:23.000 --> 00:07:26.000]  當中一定有玄機
[00:07:26.000 --> 00:07:29.000]  當中有另一個含義
[00:07:29.000 --> 00:07:31.000]  有介經家這樣說
[00:07:31.000 --> 00:07:34.000]  其實這件事要交給所羅門處理的時候
[00:07:34.000 --> 00:07:38.000]  就是反映了當時有人在質疑
[00:07:38.000 --> 00:07:39.000]  所羅門有沒有能力
[00:07:39.000 --> 00:07:43.000]  有沒有智慧去擔任一個皇帝的角色
[00:07:43.000 --> 00:07:46.000]  究竟他有沒有能力去處理國家大事
[00:07:46.000 --> 00:07:52.000]  這個可以說是對於所羅門來說是一個考驗
[00:07:52.000 --> 00:07:55.000]  如果一定是反對所羅門做皇帝的人
[00:07:55.000 --> 00:07:57.000]  他就可以藉著這個案件
[00:07:57.000 --> 00:07:58.000]  更加來挑戰他
[00:07:58.000 --> 00:08:00.000]  要刁難所羅門
[00:08:01.000 --> 00:08:04.000]  所羅門不可以直接說
[00:08:04.000 --> 00:08:05.000]  這麼難
[00:08:05.000 --> 00:08:06.000]  不如我問神
[00:08:06.000 --> 00:08:08.000]  直先知去求問神
[00:08:08.000 --> 00:08:09.000]  或者用祭司
[00:08:09.000 --> 00:08:10.000]  祭司用污淩土命
[00:08:10.000 --> 00:08:12.000]  或者祭籤來解決
[00:08:12.000 --> 00:08:14.000]  所羅門不可以用上述的方法
[00:08:14.000 --> 00:08:16.000]  因為背後是眾人在考驗他
[00:08:16.000 --> 00:08:17.000]  要刁難他
[00:08:17.000 --> 00:08:20.000]  他需要憑著他的智慧來斷案
[00:08:20.000 --> 00:08:23.000]  以至他能否說服到其他人
[00:08:23.000 --> 00:08:25.000]  接納他真正做皇帝呢?
[00:08:25.000 --> 00:08:28.000]  當然最終我們知道結果
[00:08:28.000 --> 00:08:32.000]  所羅門憑著他的智慧能解決到這個案件
[00:08:32.000 --> 00:08:34.000]  以致大家都認定他
[00:08:34.000 --> 00:08:36.000]  接納他做皇帝
[00:08:36.000 --> 00:08:39.000]  在這裡我稍為釐一釐題
[00:08:39.000 --> 00:08:40.000]  假如今天第一節節目
[00:08:40.000 --> 00:08:42.000]  我們遇到一些生活上的困難
[00:08:42.000 --> 00:08:45.000]  掙扎困難的問題的時候
[00:08:45.000 --> 00:08:48.000]  我們不要單單憑自己智慧
[00:08:48.000 --> 00:08:51.000]  我們真的需要去尋求神
[00:08:51.000 --> 00:08:52.000]  去禱告
[00:08:52.000 --> 00:08:54.000]  去尋求神給我們智慧
[00:08:54.000 --> 00:08:55.000]  尋求神開路
[00:08:55.000 --> 00:08:57.000]  怎樣來解決這個問題
[00:08:57.000 --> 00:08:59.000]  所以我建議大家先尋求神
[00:08:59.000 --> 00:09:01.000]  不是馬上用自己的智慧
[00:09:01.000 --> 00:09:03.000]  有時我們自己的智慧未必充足
[00:09:03.000 --> 00:09:05.000]  所羅門是很不同
[00:09:05.000 --> 00:09:08.000]  因為當時他有獨特的處境
[00:09:08.000 --> 00:09:10.000]  困難來挑戰他
[00:09:10.000 --> 00:09:13.000]  回到我們今天這段經文
[00:09:13.000 --> 00:09:16.000]  今天這段經文是講到兩個媽媽
[00:09:16.000 --> 00:09:17.000]  雖然妓女也是媽媽
[00:09:17.000 --> 00:09:22.000]  所羅門要決定
[00:09:22.000 --> 00:09:27.000]  這個活孩子是屬於兩個媽媽
[00:09:27.000 --> 00:09:32.000]  屬於哪一個妓女是她的兒子
[00:09:32.000 --> 00:09:34.000]  於是這個案件就困難了
[00:09:34.000 --> 00:09:36.000]  因為他沒有見證人
[00:09:36.000 --> 00:09:40.000]  所羅門怎樣去解決這個問題呢?
[00:09:40.000 --> 00:09:44.000]  第23至25節是這樣說
[00:09:44.000 --> 00:09:49.000]  王說:這婦人說:活孩子是我的
[00:09:49.000 --> 00:09:51.000]  死孩子是你的
[00:09:51.000 --> 00:09:53.000]  不然死孩子是你的
[00:09:53.000 --> 00:09:55.000]  活孩子是我的
[00:09:55.000 --> 00:09:57.000]  就吩咐說:拿刀來
[00:09:57.000 --> 00:09:59.000]  人就拿刀來
[00:09:59.000 --> 00:10:02.000]  王說:將活孩子劈成兩半
[00:10:02.000 --> 00:10:05.000]  一半給婦人
[00:10:05.000 --> 00:10:08.000]  一半給這婦人
[00:10:08.000 --> 00:10:10.000]  這個案件也很難處理
[00:10:10.000 --> 00:10:12.000]  因為沒有見證人
[00:10:12.000 --> 00:10:15.000]  所以所羅門就用這個方法
[00:10:15.000 --> 00:10:17.000]  將孩子分開一半
[00:10:17.000 --> 00:10:19.000]  一人拿一半就公平了
[00:10:19.000 --> 00:10:22.000]  我想所有人聽到都會愕然
[00:10:22.000 --> 00:10:24.000]  因為這個不是死物
[00:10:24.000 --> 00:10:26.000]  如果一個土地是一個死物
[00:10:26.000 --> 00:10:28.000]  大家分開一半就可以了
[00:10:28.000 --> 00:10:30.000]  但這是一個活人
[00:10:30.000 --> 00:10:32.000]  將一個活人變成死人
[00:10:32.000 --> 00:10:33.000]  拿回去有什麼用呢?
[00:10:33.000 --> 00:10:34.000]  是沒有用的
[00:10:34.000 --> 00:10:35.000]  所以令人很震驚
[00:10:35.000 --> 00:10:37.000]  雖然我覺得是公平
[00:10:37.000 --> 00:10:40.000]  但所羅門的智慧就在這裡
[00:10:40.000 --> 00:10:42.000]  他想藉著這個方法
[00:10:42.000 --> 00:10:45.000]  引發出那些婦人
[00:10:45.000 --> 00:10:47.000]  那兩個妓女的反應
[00:10:47.000 --> 00:10:49.000]  透過她的反應來判斷
[00:10:49.000 --> 00:10:51.000]  誰是真正的媽媽
[00:10:51.000 --> 00:10:54.000]  這個孩子的真正的親生媽媽
[00:10:54.000 --> 00:10:55.000]  在裡面
[00:10:55.000 --> 00:10:58.000]  因為所羅門認為母親
[00:10:58.000 --> 00:10:59.000]  一個真正的母親
[00:10:59.000 --> 00:11:00.000]  孩子的母親
[00:11:00.000 --> 00:11:02.000]  是有一種特質
[00:11:02.000 --> 00:11:04.000]  這個特質就是母愛
[00:11:04.000 --> 00:11:05.000]  母愛是怎樣呢?
[00:11:05.000 --> 00:11:07.000]  她見到孩子受苦
[00:11:07.000 --> 00:11:08.000]  或者要受死的時候
[00:11:08.000 --> 00:11:10.000]  她寧願要割愛
[00:11:10.000 --> 00:11:12.000]  都為孩子保存孩子的生命
[00:11:12.000 --> 00:11:13.000]  寧願自己受損
[00:11:13.000 --> 00:11:15.000]  所以他用這個方法
[00:11:15.000 --> 00:11:17.000]  要試那兩個婦人
[00:11:17.000 --> 00:11:19.000]  結果我們就看到
[00:11:19.000 --> 00:11:22.000]  那個的反應了
[00:11:22.000 --> 00:11:25.000]  那活孩子的媽媽
[00:11:25.000 --> 00:11:28.000]  心裡面就急痛了
[00:11:28.000 --> 00:11:29.000]  馬上說
[00:11:29.000 --> 00:11:31.000]  我主將活孩子給那個婦人
[00:11:31.000 --> 00:11:33.000]  不要殺死她
[00:11:33.000 --> 00:11:36.000]  這個反應之後
[00:11:36.000 --> 00:11:37.000]  所羅門就認定
[00:11:37.000 --> 00:11:40.000]  這個就是真正孩子的母親
[00:11:40.000 --> 00:11:43.000]  所羅門在這裡
[00:11:43.000 --> 00:11:46.000]  他做了一個這樣的判斷
[00:11:46.000 --> 00:11:48.000]  一個真母親
[00:11:48.000 --> 00:11:52.000]  她對孩子是有一份的憐愛在裡面
[00:11:52.000 --> 00:11:58.000]  原文的意思是用子宮變得柔軟
[00:11:58.000 --> 00:12:01.000]  其實是說內心裡面非常之憐愛
[00:12:01.000 --> 00:12:02.000]  英文來說
[00:12:02.000 --> 00:12:04.000]  也充滿了compassion
[00:12:04.000 --> 00:12:06.000]  在和合短修訂版裡
[00:12:06.000 --> 00:12:08.000]  她心裡面心急如焚
[00:12:08.000 --> 00:12:10.000]  當然孩子要被斬的時候
[00:12:10.000 --> 00:12:11.000]  被劈開的時候
[00:12:11.000 --> 00:12:12.000]  做母親的心急如焚
[00:12:12.000 --> 00:12:13.000]  不想孩子死了
[00:12:13.000 --> 00:12:16.000]  寧願自己不要孩子
[00:12:16.000 --> 00:12:19.000]  希望孩子能夠保存性命
[00:12:19.000 --> 00:12:21.000]  所以皇帝就這樣
[00:12:21.000 --> 00:12:22.000]  就可以判斷到
[00:12:22.000 --> 00:12:25.000]  這個是真正的母親
[00:12:25.000 --> 00:12:28.000]  因為母親是憐愛孩子
[00:12:28.000 --> 00:12:30.000]  寧願自己受損
[00:12:30.000 --> 00:12:33.000]  也不捨得孩子來受損
[00:12:33.000 --> 00:12:34.000]  事實上是
[00:12:34.000 --> 00:12:36.000]  母親的特質
[00:12:36.000 --> 00:12:39.000]  就有一份這樣的母愛在裡面
[00:12:39.000 --> 00:12:42.000]  甚至有時候孩子真的死了
[00:12:42.000 --> 00:12:44.000]  因為對孩子的憐愛
[00:12:44.000 --> 00:12:46.000]  心裡面仍然很難過
[00:12:46.000 --> 00:12:48.000]  很想做多點事
[00:12:48.000 --> 00:12:52.000]  為死去的孩子做點事
[00:12:52.000 --> 00:12:55.000]  大家知不知道這是什麼地方
[00:12:55.000 --> 00:12:58.000]  這個叫做天時花園
[00:12:58.000 --> 00:12:59.000]  在杜豐山
[00:12:59.000 --> 00:13:01.000]  就是將流產的嬰兒
[00:13:01.000 --> 00:13:03.000]  可以申請葬在這裡的墓園
[00:13:03.000 --> 00:13:06.000]  其實都是近幾年才出現
[00:13:06.000 --> 00:13:08.000]  原來在過去的日子裡
[00:13:08.000 --> 00:13:10.000]  香港有個法例
[00:13:10.000 --> 00:13:14.000]  如果在24週以下的胚胎流產的時候
[00:13:14.000 --> 00:13:15.000]  其實沒得安葬
[00:13:15.000 --> 00:13:18.000]  他們最多是視為一個醫療的廢物
[00:13:18.000 --> 00:13:20.000]  送去對田區
[00:13:20.000 --> 00:13:22.000]  但是作為每一個母親
[00:13:22.000 --> 00:13:25.000]  縱若嬰兒未承認出世
[00:13:25.000 --> 00:13:27.000]  在胚裡面死了的時候
[00:13:27.000 --> 00:13:30.000]  仍然覺得這個在自己嬰兒心裡很急痛
[00:13:30.000 --> 00:13:33.000]  怎麼可以視之為一個醫療廢物送去呢
[00:13:33.000 --> 00:13:37.000]  所以當時香港有些墳場
[00:13:37.000 --> 00:13:41.000]  可以給這些流產嬰兒下葬
[00:13:41.000 --> 00:13:45.000]  所以這類的母親是非常辛苦、難過
[00:13:45.000 --> 00:13:49.000]  覺得為什麼將嬰兒變成一個廢物
[00:13:49.000 --> 00:13:51.000]  在對田區去燒呢
[00:13:51.000 --> 00:13:55.000]  案中裡面我看到一個個案
[00:13:55.000 --> 00:13:58.000]  這個個案裡面有一個媽媽叫梁太
[00:13:58.000 --> 00:14:01.000]  她用一個多月、兩個月的時間
[00:14:01.000 --> 00:14:04.000]  最終可以申領嬰兒的遺體出來
[00:14:04.000 --> 00:14:10.000]  不需要送去對田區
[00:14:10.000 --> 00:14:14.000]  最後她就找到一個天使花園
[00:14:14.000 --> 00:14:17.000]  安葬她流產的嬰兒在裡面
[00:14:17.000 --> 00:14:19.000]  當中有一段說話她這樣說
[00:14:19.000 --> 00:14:21.000]  梁太這樣說
[00:14:21.000 --> 00:14:23.000]  如果我不安葬我的嬰兒
[00:14:23.000 --> 00:14:27.000]  我要將這個嬰兒當成醫療廢物去燒的時候
[00:14:27.000 --> 00:14:30.000]  你試問一個媽媽怎麼可以接受得到呢
[00:14:30.000 --> 00:14:33.000]  其實很多流產的媽媽都說很羨慕我
[00:14:33.000 --> 00:14:37.000]  可以安葬我的嬰兒在天使花園裡
[00:14:37.000 --> 00:14:40.000]  有時候我真的不知道怎麼回答
[00:14:40.000 --> 00:14:45.000]  這裡有一段文字寫上
[00:14:45.000 --> 00:14:47.000]  無論嬰孩有多少
[00:14:47.000 --> 00:14:51.000]  他們的生命都是有重量的
[00:14:51.000 --> 00:14:53.000]  無論嬰兒多小
[00:14:53.000 --> 00:14:55.000]  他的生命都有一個份量
[00:14:55.000 --> 00:14:57.000]  特別是在媽媽的心裡
[00:14:57.000 --> 00:14:59.000]  是很憐愛
[00:14:59.000 --> 00:15:00.000]  還有嬰兒死了
[00:15:00.000 --> 00:15:02.000]  他仍然都很憐愛
[00:15:02.000 --> 00:15:05.000]  起碼希望他能夠安葬一個好的地方
[00:15:05.000 --> 00:15:09.000]  在那裡得到一個安息
[00:15:09.000 --> 00:15:11.000]  當我們看經文的時候
[00:15:11.000 --> 00:15:15.000]  你就會看到一個假的母親的反應
[00:15:15.000 --> 00:15:16.000]  是令人很詫異
[00:15:16.000 --> 00:15:18.000]  也令人很憤怒
[00:15:18.000 --> 00:15:19.000]  那個假母親這樣說
[00:15:19.000 --> 00:15:22.000]  把小朋友扔開的時候
[00:15:22.000 --> 00:15:24.000]  這個孩子都不歸我
[00:15:24.000 --> 00:15:25.000]  也都不歸你
[00:15:25.000 --> 00:15:27.000]  就最好將他扔開吧
[00:15:27.000 --> 00:15:30.000]  聽到這個反應的時候
[00:15:30.000 --> 00:15:32.000]  很多人都覺得很不忿
[00:15:32.000 --> 00:15:33.000]  怎麼搞的
[00:15:33.000 --> 00:15:36.000]  哪有這樣的媽媽在裡面
[00:15:36.000 --> 00:15:37.000]  可想而知
[00:15:37.000 --> 00:15:39.000]  這個假母親本身
[00:15:39.000 --> 00:15:41.000]  其實是基於妒忌
[00:15:41.000 --> 00:15:43.000]  另一個婦人有個活孩子
[00:15:43.000 --> 00:15:46.000]  最好連對方都沒有的時候
[00:15:46.000 --> 00:15:48.000]  她就會舒服開心
[00:15:48.000 --> 00:15:51.000]  大家都沒有孩子在裡面
[00:15:51.000 --> 00:15:55.000]  每當我們看到一些母親很冷血的
[00:15:55.000 --> 00:15:58.000]  對孩子的回應的時候
[00:15:58.000 --> 00:16:00.000]  我們都覺得很不忿
[00:16:00.000 --> 00:16:02.000]  有時候我們從新聞裡面
[00:16:02.000 --> 00:16:04.000]  會收到一些個案
[00:16:04.000 --> 00:16:06.000]  虐待小朋友
[00:16:06.000 --> 00:16:07.000]  當看到虐待的時候
[00:16:07.000 --> 00:16:09.000]  你都很不忿
[00:16:09.000 --> 00:16:11.000]  這套圖片裡面
[00:16:11.000 --> 00:16:12.000]  講一對小兄弟
[00:16:12.000 --> 00:16:15.000]  被他媽媽綁住
[00:16:15.000 --> 00:16:17.000]  甚至掌摑
[00:16:17.000 --> 00:16:20.000]  這是一個有三名子女
[00:16:20.000 --> 00:16:23.000]  41歲的新移民的婦人
[00:16:23.000 --> 00:16:27.000]  這樣對她其中兩個很頑皮的小孩
[00:16:27.000 --> 00:16:29.000]  把他們綁在浴室門口
[00:16:29.000 --> 00:16:31.000]  或者鎖在浴室裡面
[00:16:31.000 --> 00:16:33.000]  綁在家中裡面
[00:16:33.000 --> 00:16:35.000]  就算帶他出外玩的時候
[00:16:35.000 --> 00:16:37.000]  有時候生氣的時候
[00:16:37.000 --> 00:16:40.000]  就會掌摑這個小孩
[00:16:40.000 --> 00:16:43.000]  她自己也會將這些事件拍攝
[00:16:43.000 --> 00:16:44.000]  洩露了
[00:16:44.000 --> 00:16:46.000]  然後送給其他朋友看
[00:16:46.000 --> 00:16:47.000]  有時候朋友不忿的時候
[00:16:47.000 --> 00:16:49.000]  就上載到網上
[00:16:49.000 --> 00:16:52.000]  於是就被揭發了這件事
[00:16:52.000 --> 00:16:54.000]  當大家看到這樣的情況的時候
[00:16:54.000 --> 00:16:55.000]  心裡面都覺得
[00:16:55.000 --> 00:16:56.000]  怎麼搞的
[00:16:56.000 --> 00:16:57.000]  怎麼是媽媽
[00:16:57.000 --> 00:16:59.000]  怎麼可以這樣對待子女
[00:16:59.000 --> 00:17:01.000]  因為在我們普遍的心裡面
[00:17:01.000 --> 00:17:04.000]  覺得母親是有母愛的
[00:17:04.000 --> 00:17:07.000]  對小孩子是一份憐愛在裡面
[00:17:07.000 --> 00:17:09.000]  如果小孩子受苦的時候
[00:17:09.000 --> 00:17:10.000]  寧願自己受苦
[00:17:10.000 --> 00:17:11.000]  都不想他受苦
[00:17:11.000 --> 00:17:13.000]  又如何可以出手虐待他
[00:17:13.000 --> 00:17:14.000]  打他
[00:17:14.000 --> 00:17:16.000]  甚至看著他死呢
[00:17:16.000 --> 00:17:17.000]  不會這樣的
[00:17:17.000 --> 00:17:21.000]  用這樣的方式
[00:17:21.000 --> 00:17:24.000]  將一個真正的母親的特質
[00:17:24.000 --> 00:17:25.000]  呈現了出來
[00:17:25.000 --> 00:17:28.000]  當兩個婦人裡面有一個婦人
[00:17:28.000 --> 00:17:30.000]  她呈現了一種母親的特質
[00:17:30.000 --> 00:17:31.000]  這個母親的特質
