
[00:00:00.000 --> 00:00:04.120]  很高興和大家一起繼續延讀神的話語
[00:03:10.760 --> 00:03:12.400]  去了一些地方的時候
[00:03:12.400 --> 00:03:14.840]  出現了三次而已
[00:03:14.840 --> 00:03:18.080]  其餘都是和12個門徒一起
[00:03:18.080 --> 00:03:21.960]  三個門徒這樣單獨和耶穌一起的時候
[00:03:21.960 --> 00:03:23.760]  是出現了三次
[00:03:23.760 --> 00:03:26.400]  三次都有共同點的
[00:03:26.400 --> 00:03:30.760]  而每一次的共同點背後都有一個特別的意義
[00:03:30.760 --> 00:03:35.160]  第一次就是主耶穌叫艾魯的女兒復活
[00:03:35.160 --> 00:03:37.800]  大家都會很熟悉這件事
[00:03:37.800 --> 00:03:42.840]  艾魯就是管會堂的女兒
[00:03:42.840 --> 00:03:46.200]  記住管會堂不是開門關門的那個
[00:03:46.200 --> 00:03:50.640]  就是說祂在會堂裡面是很有權力的
[00:03:50.640 --> 00:03:52.760]  祂的女兒病重
[00:03:52.760 --> 00:03:54.680]  祂就去到主的面前
[00:03:54.680 --> 00:03:57.160]  俯伏在主的面前
[00:03:57.160 --> 00:04:00.280]  祈求主來醫治祂的女兒
[00:04:00.280 --> 00:04:03.680]  耶穌出於愛心一定會有回應
[00:04:03.680 --> 00:04:07.760]  於是就帶她去艾魯的家裡
[00:04:07.760 --> 00:04:12.280]  誰知道在途中有很多人湧濟耶穌
[00:04:12.280 --> 00:04:15.160]  有一個患了12年血瘤病的女人
[00:04:15.160 --> 00:04:16.440]  你記住
[00:04:16.440 --> 00:04:19.960]  這個12年血瘤病的女人是受盡折磨
[00:04:19.960 --> 00:04:23.240]  她用盡很多錢請醫生都醫治不了
[00:04:23.240 --> 00:04:25.360]  而還有一件事很特別的
[00:04:25.360 --> 00:04:26.880]  原來在《律法》裡面就說到
[00:04:26.880 --> 00:04:29.160]  這個血瘤的人是視為不潔的
[00:04:29.160 --> 00:04:31.080]  是不可以碰人的
[00:04:31.080 --> 00:04:35.680]  她就靜悄悄摸耶穌醫常的穗子
[00:04:35.680 --> 00:04:38.720]  一摸的時候就好了
[00:04:38.720 --> 00:04:41.680]  耶穌就說誰摸我
[00:04:41.680 --> 00:04:45.960]  門徒就說這麼多人誰會摸你
[00:04:45.960 --> 00:04:48.360]  其實耶穌一定知道
[00:04:48.360 --> 00:04:51.800]  祂要逼這個女人出來面對祂
[00:04:51.800 --> 00:04:54.840]  後來這個女人終於去承認
[00:04:54.840 --> 00:04:58.680]  祂來祝福了耶穌得到醫治
[00:04:58.680 --> 00:05:01.520]  好了 因為這個緣故
[00:05:01.520 --> 00:05:04.360]  那個時間就拖長了
[00:05:04.360 --> 00:05:08.480]  她去到艾魯的家裡的時候
[00:05:08.480 --> 00:05:12.280]  艾魯的女兒已經離開了世界
[00:05:12.280 --> 00:05:15.320]  那時候 主耶穌宣告了一句話
[00:05:15.320 --> 00:05:17.440]  很熟悉的就是
[00:05:17.440 --> 00:05:20.920]  不要怕 只要信
[00:05:20.920 --> 00:05:23.640]  接著祂就說到
[00:05:23.640 --> 00:05:27.120]  這些人 祂看到
[00:05:27.120 --> 00:05:30.640]  在哀哭 在很難過
[00:05:30.640 --> 00:05:32.320]  但是主耶穌怎麼說呢
[00:05:32.320 --> 00:05:37.680]  祂說孩子不是死了 是睡著了
[00:05:37.680 --> 00:05:40.280]  那些人一聽到就說不是吧
[00:05:40.280 --> 00:05:43.800]  在笑 想說祂在恥笑耶穌
[00:05:43.800 --> 00:05:46.520]  主耶穌將這些不信的人
[00:05:46.520 --> 00:05:48.440]  叫人趕走
[00:05:48.440 --> 00:05:50.920]  主耶穌就宣告了
[00:05:50.920 --> 00:05:52.840]  祂說這個孩子不是死了
[00:05:52.840 --> 00:05:54.440]  只是睡著了
[00:05:54.440 --> 00:05:57.320]  於是就帶著門徒
[00:05:57.320 --> 00:06:01.120]  去見艾魯死了的女兒
[00:06:01.120 --> 00:06:04.440]  我們來看一看
[00:06:04.440 --> 00:06:07.320]  《馬克福音》第五章 第37節
[00:06:07.320 --> 00:06:09.920]  我聽到你唸出來 好嗎
[00:06:09.920 --> 00:06:14.680]  「於是帶著彼得、瓦割、王瓦割的兄弟約瑟
[00:06:14.680 --> 00:06:17.440]  與他不許別人跟隨他」
[00:06:17.440 --> 00:06:19.880]  沒錯 你留意到 祂是帶著三個人
[00:06:19.880 --> 00:06:24.320]  就是彼得、瓦割和瓦割兄弟約翰
[00:06:24.320 --> 00:06:26.320]  一起去 就是這三個人
[00:06:26.320 --> 00:06:28.680]  祂不讓其他人跟隨祂
[00:06:28.680 --> 00:06:33.360]  連其他九個門徒都沒辦法跟隨祂
[00:06:33.360 --> 00:06:35.360]  為什麼會這樣做呢
[00:06:35.360 --> 00:06:39.960]  就是讓他們很清楚地去看到
[00:06:39.960 --> 00:06:44.840]  主耶穌是有能力要死了的人復活
[00:06:44.840 --> 00:06:48.520]  主耶穌不是很威嚴地去到
[00:06:48.520 --> 00:06:50.240]  「艾魯女兒 起身」
[00:06:50.240 --> 00:06:51.680]  不是這樣的
[00:06:51.680 --> 00:06:55.840]  耶穌發出一個愛的呼喚
[00:06:55.840 --> 00:06:59.360]  就叫艾魯的女兒復活了
[00:06:59.360 --> 00:07:03.160]  顯示到祂那種的能力
[00:07:03.160 --> 00:07:08.040]  祂是能夠有管轄死亡的主
[00:07:08.040 --> 00:07:10.720]  可以叫人從死裡面復活
[00:07:10.720 --> 00:07:13.120]  可以叫人起死回生
[00:07:13.120 --> 00:07:14.880]  這是第一次
[00:07:14.880 --> 00:07:18.840]  耶穌只是帶著彼得、瓦割、約翰
[00:07:18.840 --> 00:07:22.440]  第二次就是我們現在研讀的經文
[00:07:22.440 --> 00:07:24.960]  就是登山變象
[00:07:24.960 --> 00:07:28.840]  耶穌特別帶著這三個門徒去上山
[00:07:28.840 --> 00:07:36.520]  讓他們看到摩西和以利亞出現
[00:07:36.520 --> 00:07:39.560]  談論主耶穌離世的事
[00:07:39.560 --> 00:07:44.080]  也讓他們看到祂自己一個很特別的形象
[00:07:44.080 --> 00:07:45.760]  我們上次已經看到了
[00:07:45.760 --> 00:07:49.000]  是如同日頭的發光
[00:07:49.000 --> 00:07:52.120]  是很榮耀的
[00:07:52.120 --> 00:07:57.400]  讓他們突然間登山變象
[00:07:57.400 --> 00:08:03.360]  可以稍稍看到主永恆的生命
[00:08:03.360 --> 00:08:07.560]  是證明祂能夠超越死亡的
[00:08:07.560 --> 00:08:12.280]  死亡並不能夠碰到主
[00:08:12.280 --> 00:08:13.400]  但是很特別
[00:08:13.400 --> 00:08:17.440]  他們卻是在談論主耶穌去世的事
[00:08:17.440 --> 00:08:19.720]  好了,第二次
[00:08:19.720 --> 00:08:22.800]  只是三個門徒和耶穌一起
[00:08:22.800 --> 00:08:24.320]  有些特別經歷呢
[00:08:24.320 --> 00:08:26.160]  就是登山變象
[00:08:26.160 --> 00:08:28.680]  好了,第三次是什麼時候呢
[00:08:28.680 --> 00:08:30.360]  不知道大家記不記得了
[00:08:30.360 --> 00:08:32.520]  大家應該熟悉的了
[00:08:32.520 --> 00:08:38.760]  就是耶穌在赫西瑪利園的祈禱
[00:08:38.760 --> 00:08:41.760]  耶穌其實心情很沉重
[00:08:41.760 --> 00:08:43.840]  在最後晚餐之後
[00:08:43.840 --> 00:08:47.520]  他們就在馬可樓下去
[00:08:47.520 --> 00:08:50.640]  然後就去到赫西瑪利園這個地方
[00:08:50.640 --> 00:08:52.640]  我不知道大家有沒有去過以色列
[00:08:52.640 --> 00:08:56.680]  今天的赫西瑪利園有一間萬國殿
[00:08:56.680 --> 00:08:58.880]  那個的設計是很特別的
[00:08:58.880 --> 00:09:01.680]  是很深沉的
[00:09:01.680 --> 00:09:06.080]  是深紫色甚至藍色
[00:09:06.080 --> 00:09:08.920]  你進去的時候有一種很哀傷的感覺
[00:09:08.920 --> 00:09:11.800]  原來那時候耶穌就在赫西瑪利園祈禱
[00:09:11.800 --> 00:09:13.720]  可以特別看《馬可福音》
[00:09:13.720 --> 00:09:17.120]  第14章33、34兩節
[00:09:17.120 --> 00:09:20.400]  我們聽Doris讀出來
[00:09:20.400 --> 00:09:23.880]  「於是帶著彼得、瑪葛、約瑟和他
[00:09:23.880 --> 00:09:26.560]  受驚恐起來 極其難過
[00:09:26.560 --> 00:09:29.680]  他們說:我心裡甚是憂傷
[00:09:29.680 --> 00:09:33.840]  幾乎要死 你們在這裡等候 警醒」
[00:09:33.840 --> 00:09:36.960]  這裡是特別的 其實有12個門徒
[00:09:36.960 --> 00:09:39.200]  一個走了 那個就是尤大
[00:09:39.200 --> 00:09:43.800]  11個門徒 他們去到赫西瑪利園
[00:09:43.800 --> 00:09:48.160]  其中那幾個就會留遠一點
[00:09:48.160 --> 00:09:51.240]  但是他就特別帶這三個門徒
[00:09:51.240 --> 00:09:53.360]  彼得、瑪葛、約翰
[00:09:53.360 --> 00:09:55.960]  是跟他近一點 不是一起
[00:09:55.960 --> 00:09:59.680]  但是近距離 看到他自己
[00:09:59.680 --> 00:10:01.560]  但是看到自己是什麼
[00:10:01.560 --> 00:10:05.320]  你留意到看到耶穌基督就是很害怕
[00:10:05.320 --> 00:10:09.080]  而且心裡很難過 很沉重
[00:10:09.080 --> 00:10:10.600]  耶穌基督就在這個時候
[00:10:10.600 --> 00:10:13.080]  向我們發出一個呼求
[00:10:13.080 --> 00:10:15.200]  期望祂幫到手
[00:10:15.200 --> 00:10:19.400]  說:我心裡甚是憂傷 幾乎要死
[00:10:19.400 --> 00:10:22.120]  你們在這裡等候 警醒
[00:10:22.120 --> 00:10:23.400]  看到嗎?
[00:10:23.400 --> 00:10:27.920]  原來耶穌都會將祂自己軟弱的一面
[00:10:27.920 --> 00:10:31.960]  在那時候面對著很大的掙扎的一面
[00:10:31.960 --> 00:10:36.160]  你又跟門徒分享 交心致福
[00:10:36.160 --> 00:10:39.600]  好了 他們看到的是什麼?
[00:10:39.600 --> 00:10:49.800]  原來他們看到主耶穌 金心屈身降服於死亡的裏面
[00:10:49.800 --> 00:10:52.920]  祂願意一個人
[00:10:52.920 --> 00:10:58.720]  來承擔歷世歷代的人的罪的責任
[00:10:58.720 --> 00:11:02.400]  而且祂也看到耶穌基督面對死亡
[00:11:02.400 --> 00:11:04.720]  原來是會有驚恐的
[00:11:04.720 --> 00:11:09.520]  所以我們留意到 三次都跟死亡有關的
[00:11:09.520 --> 00:11:13.320]  第一次 祂見到艾島女兒死了
[00:11:13.320 --> 00:11:15.720]  所以祂叫她從死裏面復活
[00:11:15.720 --> 00:11:20.080]  所以 耶穌基督是一個戰勝死亡的主
[00:11:20.080 --> 00:11:22.200]  第二次 登山變象
[00:11:22.200 --> 00:11:26.520]  是見到耶穌 祂雖然可能會離世
[00:11:26.520 --> 00:11:28.600]  但是祂是滿有榮耀
[00:11:28.600 --> 00:11:31.800]  第三次 就是赫西瑪利園的祈禱
[00:11:31.800 --> 00:11:35.040]  見到耶穌那種的憂傷
[00:11:35.040 --> 00:11:37.080]  所以你留意到
[00:11:37.080 --> 00:11:43.480]  因為主耶穌是讓我們看到真正死亡是什麼
[00:11:43.480 --> 00:11:45.840]  原來不需要懼怕
[00:11:45.840 --> 00:11:48.840]  死亡之後所帶來的就是復活
[00:11:48.840 --> 00:11:51.080]  是帶來了德性
[00:11:51.080 --> 00:11:54.280]  所以這次上山是有特別的安排
[00:11:54.280 --> 00:11:58.800]  是讓祂們可以有這個預備
[00:11:58.800 --> 00:12:03.600]  讓祂們看到事後祂會知道
[00:12:03.600 --> 00:12:07.000]  這件事對祂們有什麼深遠的影響
[00:12:07.000 --> 00:12:10.120]  如果你帶他去看彼得的書信
[00:12:10.120 --> 00:12:13.320]  我今天剛剛靈修看完彼得後書
[00:12:13.320 --> 00:12:15.920]  明天會看他卷身的書信
[00:12:15.920 --> 00:12:19.320]  彼得寫到自己去世這個字的時候
[00:12:19.320 --> 00:12:22.840]  和耶穌都在山上說出來這個字
[00:12:22.840 --> 00:12:24.320]  就是離開世界這個字
[00:12:24.320 --> 00:12:27.040]  是完全同一樣的字
[00:12:27.040 --> 00:12:28.840]  今天我們有沒有感受到
[00:12:28.840 --> 00:12:32.760]  神往往給我們一些很特別的經歷和安排
[00:12:32.760 --> 00:12:35.400]  有些特別的經歷和安排的時候
[00:12:35.400 --> 00:12:38.680]  是我們那時候未必會明白的
[00:12:38.680 --> 00:12:41.280]  甚至可能我們有時候會埋怨神
[00:12:41.280 --> 00:12:43.560]  為什麼會這樣
[00:12:43.560 --> 00:12:47.080]  但是當真相揭露的時候
[00:12:47.080 --> 00:12:48.200]  我們就會驚訝
[00:12:48.200 --> 00:12:50.760]  當日那件事是這麼有意義的
[00:12:50.760 --> 00:12:53.960]  我分享兩個的經歷
[00:12:53.960 --> 00:12:58.280]  大家知道我是建立了六間命運堂
[00:12:58.280 --> 00:13:04.320]  第五間就是在上水
[00:13:04.320 --> 00:13:06.160]  上水是第五間 第四間
[00:13:06.160 --> 00:13:08.560]  總之我在上水的清河村
[00:13:08.560 --> 00:13:10.680]  建立了一間教會
[00:13:10.680 --> 00:13:13.800]  但是我事後看回原來很特別
[00:13:13.800 --> 00:13:20.320]  原來我第一次被人叫我去上水建立教會
[00:13:20.320 --> 00:13:24.000]  竟然不是基督徒
[00:13:24.000 --> 00:13:27.440]  竟然是一些政府官員
[00:13:27.440 --> 00:13:29.440]  很特別的安排
[00:13:29.440 --> 00:13:32.840]  當年沙士事件
[00:13:32.840 --> 00:13:35.920]  社會情況都是比較惡劣
[00:13:35.920 --> 00:13:41.600]  竟然有一次在粉嶺有個講座
[00:13:41.600 --> 00:13:43.520]  竟然有人邀請我
[00:13:43.520 --> 00:13:46.600]  叫我講一些鼓勵的訊息
[00:13:46.600 --> 00:13:49.720]  後來我認識到原來是信仰的挑戰
[00:13:49.720 --> 00:13:52.560]  那天裡面連續有三場
[00:13:52.560 --> 00:13:57.480]  在上水的Town Hall
[00:13:57.480 --> 00:13:59.400]  有三場不同的時間
[00:13:59.400 --> 00:14:03.600]  是有佛教、有道教、有基督教
[00:14:03.600 --> 00:14:08.240]  道教就找了一個居士
[00:14:08.240 --> 00:14:10.480]  是香港電台第五台的主持
[00:14:10.480 --> 00:14:13.400]  佛教如果大家記得
[00:14:13.400 --> 00:14:15.680]  在粉嶺火車站
[00:14:15.680 --> 00:14:20.280]  對面就有一個
[00:14:20.280 --> 00:14:21.680]  我不記得叫什麼名字
[00:14:21.680 --> 00:14:24.760]  就是被人來拜佛的地方
[00:14:24.760 --> 00:14:26.120]  就找了一個主持
[00:14:26.120 --> 00:14:27.920]  基督教找了我
[00:14:27.920 --> 00:14:30.480]  就找了我來大園去講
[00:14:30.480 --> 00:14:34.800]  我照樣去講完之後
[00:14:34.800 --> 00:14:37.120]  他們就頒一支錦旗給我
[00:14:37.120 --> 00:14:40.880]  那時候是社會福利署很高級的人
[00:14:40.880 --> 00:14:43.120]  他們講得挺好
[00:14:43.120 --> 00:14:44.640]  因為我有Powerpoint
[00:14:44.640 --> 00:14:46.120]  我就跟他們說
[00:14:46.120 --> 00:14:48.640]  其實我也很喜歡做社會服務的
[00:14:48.640 --> 00:14:52.640]  我們遲些也會有社會服務來大園工作
[00:14:52.640 --> 00:14:55.520]  因為那時候我們剛剛搬到大園村
[00:14:55.520 --> 00:14:58.160]  我們建立了教會之後
[00:14:58.160 --> 00:15:00.120]  我們就會做社會服務
[00:15:00.120 --> 00:15:01.160]  我說好啊
[00:15:01.160 --> 00:15:06.240]  我將來找你來我們的主管那裡分享
[00:15:06.240 --> 00:15:08.000]  原來他們每兩個月
[00:15:08.000 --> 00:15:10.120]  就會有粉嶺上水
[00:15:10.120 --> 00:15:15.360]  北區的那些社會服務的政府官員
[00:15:15.360 --> 00:15:17.560]  那些主管會開會
[00:15:17.560 --> 00:15:22.800]  原來後來真的找秘書叫我去他的會議裡面
[00:15:22.800 --> 00:15:26.120]  分享一下我們未來的發展
[00:15:26.120 --> 00:15:28.560]  但是那時候我們十萬零一撇也沒有
[00:15:28.560 --> 00:15:30.640]  我記得我在教會跟弟兄姊妹說
[00:15:30.640 --> 00:15:32.320]  兄弟兄姊妹為我祈禱
[00:15:32.320 --> 00:15:35.480]  我哪一天就會上去他們的組會那裡
[00:15:35.480 --> 00:15:36.920]  跟他們分享的信息
[00:15:36.920 --> 00:15:38.920]  我們連一張單張也沒有
[00:15:38.920 --> 00:15:40.800]  這個是我們未來的計劃
[00:15:40.800 --> 00:15:42.880]  就是讓我們有智慧去講
[00:15:42.880 --> 00:15:44.240]  我就不停地
[00:15:44.240 --> 00:15:46.160]  去到的時候真的是在吹噓
[00:15:46.160 --> 00:15:47.400]  沒有擦到嘴的
[00:15:47.400 --> 00:15:50.040]  不停地講我們未來的狂徒大計
[00:15:50.040 --> 00:15:51.120]  他聽到我跟我說
[00:15:51.120 --> 00:15:52.000]  我認得有些人
[00:15:52.000 --> 00:15:53.080]  有些是基督徒
[00:15:53.080 --> 00:15:54.680]  但是有些不是
[00:15:54.680 --> 00:15:55.880]  那誰知道他跟我說
[00:15:55.880 --> 00:15:57.200]  但是那時候他說
[00:15:57.200 --> 00:16:02.560]  牧師你不應該只在大埔那裡開社會服務
[00:16:02.560 --> 00:16:03.840]  其實大埔也有的
[00:16:03.840 --> 00:16:06.440]  其實你最重要的就是去上水清河村
[00:16:06.440 --> 00:16:07.640]  我第一次聽清河村
[00:16:07.640 --> 00:16:10.120]  原來想起來是在這裡
[00:16:10.120 --> 00:16:12.320]  他說清河村會有十棟公屋
[00:16:12.320 --> 00:16:12.960]  很特別的
[00:16:12.960 --> 00:16:14.840]  這個是未來的天水圍
[00:16:14.840 --> 00:16:15.800]  我說不是吧
[00:16:15.800 --> 00:16:16.280]  他說是的
[00:16:16.280 --> 00:16:17.960]  因為那裡也沒有什麼社會設施
[00:16:17.960 --> 00:16:20.440]  而裡面有不知道兩棟還是三棟
[00:16:20.440 --> 00:16:22.240]  是給獨居的人
[00:16:22.240 --> 00:16:23.960]  但是以往是給獨居長者
[00:16:23.960 --> 00:16:25.840]  但是這次不僅是獨居長者
[00:16:25.840 --> 00:16:27.680]  是那些成年人
[00:16:27.680 --> 00:16:28.840]  總之他們是獨居的
[00:16:28.840 --> 00:16:29.880]  就會在那裡
[00:16:29.880 --> 00:16:32.360]  但是沒有什麼青少年的服務
[00:16:32.360 --> 00:16:33.960]  最好就是在那裡來開
[00:16:33.960 --> 00:16:35.000]  我說好
[00:16:35.000 --> 00:16:37.840]  以後有機會了
[00:16:37.840 --> 00:16:40.920]  我完全沒有把這件事放在心裡
[00:16:40.920 --> 00:16:43.720]  但是後來我有機會去清河村
[00:16:43.720 --> 00:16:45.640]  來開教會的時候
[00:16:45.640 --> 00:16:48.360]  我才想起原來這個呼召
[00:16:48.360 --> 00:16:49.400]  最早期
[00:16:49.400 --> 00:16:51.840]  竟然是來自社會福利署
[00:16:51.840 --> 00:16:54.320]  裡面一些的官員
[00:16:54.320 --> 00:16:55.640]  所以很奇妙
[00:16:55.640 --> 00:16:58.480]  還有大家知道我會帶隊去以色列
[00:16:58.480 --> 00:17:00.920]  你記得的時候
[00:17:00.920 --> 00:17:03.000]  我當年第一次去以色列的時候
[00:17:03.000 --> 00:17:04.520]  1990年
[00:17:04.520 --> 00:17:07.040]  我去以色列旅行
[00:17:07.040 --> 00:17:09.200]  那時候我預備離開明恩堂
[00:17:09.200 --> 00:17:11.440]  趁著年輕的時候再建立教會
[00:17:11.440 --> 00:17:13.080]  在這個地方叫尼波山
[00:17:13.080 --> 00:17:16.080]  就是看到以色列那個地方
[00:17:16.080 --> 00:17:17.760]  我去祈禱神跟我說
[00:17:17.760 --> 00:17:21.120]  你要留下來帶領這一幫人
[00:17:21.120 --> 00:17:22.520]  原來1989年
[00:17:22.520 --> 00:17:25.320]  有一幫荒蠻的小朋友
[00:17:25.320 --> 00:17:27.760]  這些這些這些
[00:17:27.760 --> 00:17:31.240]  這幾個都是當年荒蠻的同學
[00:17:31.240 --> 00:17:34.280]  來到我們當中
[00:17:34.280 --> 00:17:36.320]  神跟我說你要帶領他們
[00:17:36.320 --> 00:17:37.280]  直到他們結婚
[00:17:37.280 --> 00:17:38.720]  有自己的家庭
[00:17:38.720 --> 00:17:40.040]  特別在我心裡
[00:17:40.040 --> 00:17:42.200]  就是在心靈的眼睛裡面
[00:17:42.200 --> 00:17:45.440]  出現了這一個小妹妹
[00:17:45.440 --> 00:17:47.560]  我開口跟神說不是吧
[00:17:47.560 --> 00:17:48.720]  帶領他們?
[00:17:48.720 --> 00:17:50.040]  我死也不行
[00:17:50.040 --> 00:17:52.040]  那時候是1990年
[00:17:52.040 --> 00:17:53.480]  但是現在這幫人
[00:17:53.480 --> 00:17:55.160]  九成都結了婚
[00:17:55.160 --> 00:17:56.400]  而很特別就是
[00:17:56.400 --> 00:17:58.320]  這位姐妹
[00:17:58.320 --> 00:18:01.040]  跟她當年是同班同學
[00:18:01.040 --> 00:18:01.880]  已經結了婚了
[00:18:01.880 --> 00:18:03.600]  已經結婚很多年了
[00:18:03.600 --> 00:18:05.520]  後來他們出來工作
[00:18:05.520 --> 00:18:08.360]  我們一起帶他們去做什麼呢?
[00:18:08.360 --> 00:18:11.200]  就是一起去這個地方旅行
[00:18:11.200 --> 00:18:12.680]  我們拍了一張很特別的照片
[00:18:12.680 --> 00:18:14.560]  我很疼愛這些的回憶
[00:18:14.560 --> 00:18:18.080]  很羨慕雷雷和我的姐姐
[00:18:18.080 --> 00:18:19.120]  好了
[00:18:19.120 --> 00:18:22.000]  我們就會看到
[00:18:22.000 --> 00:18:24.360]  原來當日神跟我說
[00:18:24.360 --> 00:18:27.560]  你要帶領這幫人1990年
[00:18:27.560 --> 00:18:29.520]  我想不是吧
[00:18:29.520 --> 00:18:32.320]  但是現在看到這個異象
[00:18:32.320 --> 00:18:34.120]  是實踐了的
[00:18:34.120 --> 00:18:35.840]  所以今天有時候
[00:18:35.840 --> 00:18:37.440]  我們會看到一些東西
[00:18:37.440 --> 00:18:38.480]  可能這一刻裡面
[00:18:38.480 --> 00:18:40.080]  我們未必那麼容易明白
[00:18:40.080 --> 00:18:44.080]  但是稍後我們是會了解到的
[00:18:44.080 --> 00:18:45.560]  我們今天又看到
[00:18:45.560 --> 00:18:47.360]  夢人說癡
[00:18:47.360 --> 00:18:49.560]  我們經常說癡人說夢
[00:18:49.560 --> 00:18:50.480]  那些人傻傻的
[00:18:50.480 --> 00:18:52.320]  說了一些無謂的東西
[00:18:52.320 --> 00:18:54.320]  但是我剛剛調轉
[00:18:54.320 --> 00:18:57.080]  是在做夢的人亂說話的
[00:18:57.080 --> 00:18:59.800]  雖然耶穌刻意安排
[00:18:59.800 --> 00:19:02.480]  這一次特別的議程
[00:19:02.480 --> 00:19:03.920]  這個旅程
[00:19:03.920 --> 00:19:05.800]  但是這三個門徒
[00:19:05.800 --> 00:19:06.960]  他是失去了
[00:19:06.960 --> 00:19:09.400]  好好領受的機會
[00:19:09.400 --> 00:19:10.320]  為什麼呢?
[00:19:10.320 --> 00:19:11.360]  我們看看
[00:19:11.360 --> 00:19:13.200]  這一段很簡單的經文
