
[00:00:00.000 --> 00:00:02.060]  弟子每早晨很高興能夠和大家
[00:20:13.720 --> 00:20:17.720]  原來海的下層的水
[00:20:17.720 --> 00:20:21.720]  也會倒流進到河谷裏面
[00:20:21.720 --> 00:20:24.720]  所以造成在河口裏面的油水
[00:20:24.720 --> 00:20:25.720]  也是很危險的
[00:20:25.720 --> 00:20:26.720]  所以大兄姐妹
[00:20:26.720 --> 00:20:28.720]  為什麼我要和大家講這麼多呢?
[00:20:28.720 --> 00:20:30.720]  今天不是和大家研究地理學
[00:20:30.720 --> 00:20:32.720]  當然很有興趣
[00:20:32.720 --> 00:20:35.720]  我在這方面都很多年
[00:20:35.720 --> 00:20:37.720]  從我十歲、八歲的時候
[00:20:37.720 --> 00:20:39.720]  我已經有興趣的題目
[00:20:39.720 --> 00:20:40.720]  今天不是討論那個題目
[00:20:40.720 --> 00:20:42.720]  今天想和大家講的就是
[00:20:42.720 --> 00:20:44.720]  如果在屬靈的上面
[00:20:44.720 --> 00:20:47.720]  其實都有這些暗湧存留在
[00:20:47.720 --> 00:20:50.720]  這些是什麼暗湧呢?
[00:20:50.720 --> 00:20:52.720]  其實這些暗湧
[00:20:52.720 --> 00:20:55.720]  正當你以為一個信徒
[00:20:55.720 --> 00:20:57.720]  他的屬靈生命很好的時候
[00:20:57.720 --> 00:20:59.720]  其實原來有另一道暗湧
[00:20:59.720 --> 00:21:02.720]  可能反過來推動這個信徒
[00:21:02.720 --> 00:21:06.720]  將他捲入到一個屬靈的漩渦裏面
[00:21:06.720 --> 00:21:10.720]  然後使他跌倒、墮落、犯錯
[00:21:10.720 --> 00:21:14.720]  在經濟學上面
[00:21:14.720 --> 00:21:17.720]  有一個這樣的觀念
[00:21:17.720 --> 00:21:20.720]  叫做Zero-sum game
[00:21:20.720 --> 00:21:22.720]  靈和遊戲
[00:21:22.720 --> 00:21:24.720]  所以讀過商業的大兄姐妹
[00:21:24.720 --> 00:21:27.720]  或者有認識的都會明白這一點
[00:21:27.720 --> 00:21:28.720]  意思是什麼呢?
[00:21:28.720 --> 00:21:31.720]  在這個商業社會裏面
[00:21:31.720 --> 00:21:35.720]  當有一方賺了錢的時候
[00:21:35.720 --> 00:21:38.720]  就很肯定有另一方的人
[00:21:38.720 --> 00:21:40.720]  就一定是有虧損
[00:21:40.720 --> 00:21:42.720]  所以簡單來說
[00:21:42.720 --> 00:21:44.720]  當一個人賺了錢
[00:21:44.720 --> 00:21:46.720]  和另一方面的人有虧損
[00:21:46.720 --> 00:21:49.720]  加起來其實大家是打和的
[00:21:49.720 --> 00:21:51.720]  這個叫做靈和遊戲
[00:21:51.720 --> 00:21:53.720]  屬靈生命都是這樣的情況
[00:21:53.720 --> 00:21:56.720]  當我們的屬靈生命以為自己很投入
[00:21:56.720 --> 00:21:59.720]  去毀身去侍奉主
[00:21:59.720 --> 00:22:02.720]  很忠心地毀身去侍奉主
[00:22:02.720 --> 00:22:03.720]  我不否定
[00:22:03.720 --> 00:22:06.720]  我們很多信徒是很忠心地去侍奉主
[00:22:06.720 --> 00:22:09.720]  我們也相信很多宣教士
[00:22:09.720 --> 00:22:10.720]  一些牧者
[00:22:10.720 --> 00:22:13.720]  他們真的很毀身去侍奉主
[00:22:13.720 --> 00:22:16.720]  將自己的生命不顧那麼多
[00:22:16.720 --> 00:22:18.720]  願意捨棄的時候
[00:22:18.720 --> 00:22:22.720]  但正當這種情況
[00:22:22.720 --> 00:22:25.720]  發生在一個信徒生命上的時候
[00:22:25.720 --> 00:22:27.720]  原來有另一個方向的
[00:22:27.720 --> 00:22:31.720]  屬靈的生命會墮落的力量
[00:22:31.720 --> 00:22:33.720]  也會傳流出來
[00:22:33.720 --> 00:22:35.720]  慢慢會滲透出來
[00:22:35.720 --> 00:22:37.720]  保羅在第五章裏面
[00:22:37.720 --> 00:22:39.720]  已經很強調去講到
[00:22:39.720 --> 00:22:42.720]  他要幫助階太教會
[00:22:42.720 --> 00:22:45.720]  建立一個能夠藉著彼此
[00:22:45.720 --> 00:22:48.720]  一同守望而健康的教會
[00:22:48.720 --> 00:22:50.720]  可以被建立起來
