
[00:00:00.000 --> 00:00:01.800]  所以今天是一個很好的日子
[00:03:48.000 --> 00:03:50.200]  甚至是現代的坦克
[00:03:50.200 --> 00:03:51.700]  是不能比的
[00:03:52.600 --> 00:03:55.700]  於是你又會繼續去想
[00:03:55.700 --> 00:03:57.200]  那有甚麼錯
[00:03:57.200 --> 00:03:58.700]  為甚麼不可以
[00:03:58.700 --> 00:03:59.900]  作為一個國家
[00:03:59.900 --> 00:04:02.400]  要保障自己人民的安危
[00:04:02.400 --> 00:04:06.200]  它是需要一定的軍事力量
[00:04:06.200 --> 00:04:09.000]  去保足這件事的
[00:04:09.000 --> 00:04:10.200]  不然經常被人欺負
[00:04:10.200 --> 00:04:12.400]  那是不行的
[00:04:12.400 --> 00:04:15.600]  但是我們要知道
[00:04:15.600 --> 00:04:18.000]  戰爭的勝負
[00:04:18.000 --> 00:04:19.700]  不是在於那個人
[00:04:19.700 --> 00:04:22.100]  那個國家有多少的兵器
[00:04:22.600 --> 00:04:23.600]  有多少的武力
[00:04:23.600 --> 00:04:25.000]  為甚麼
[00:04:25.000 --> 00:04:26.800]  你從《士司記》就看到
[00:04:26.800 --> 00:04:28.400]  《士司記》很多時候
[00:04:28.400 --> 00:04:32.200]  以色列人被那些強大的外族
[00:04:32.200 --> 00:04:34.800]  所入侵
[00:04:34.800 --> 00:04:36.000]  甚至是統治
[00:04:36.000 --> 00:04:38.500]  他們去反抗的時候是靠甚麼
[00:04:38.500 --> 00:04:40.200]  不是靠馬兵
[00:04:40.200 --> 00:04:41.500]  不是靠刀劍
[00:04:41.500 --> 00:04:44.800]  而是靠萬軍之夜和華
[00:04:44.800 --> 00:04:48.200]  以至他們以小勝多
[00:04:48.200 --> 00:04:49.800]  以弱勝強
[00:04:49.800 --> 00:04:51.100]  我們從《聖經》裡面
[00:04:51.100 --> 00:04:52.000]  也會看到一件事
[00:04:52.400 --> 00:04:53.200]  所以我們靠的
[00:04:53.200 --> 00:04:55.000]  不是靠那些武力
[00:04:55.000 --> 00:04:56.800]  不是靠那些武器
[00:04:56.800 --> 00:04:58.600]  是要靠我們的主
[00:04:58.600 --> 00:04:59.500]  我們的神
[00:04:59.500 --> 00:05:01.400]  嘩 這樣很難
[00:05:01.400 --> 00:05:03.400]  這個正正就是難
[00:05:03.400 --> 00:05:04.800]  但是要學的地方
[00:05:04.800 --> 00:05:07.400]  所以神先至曉月
[00:05:07.400 --> 00:05:08.600]  就是說如果你要立皇
[00:05:08.600 --> 00:05:09.800]  皇是需要怎樣
[00:05:09.800 --> 00:05:12.400]  不要靠那些的事物
[00:05:12.400 --> 00:05:13.900]  不要靠馬匹
[00:05:13.900 --> 00:05:15.600]  不要回去埃及
[00:05:15.600 --> 00:05:17.000]  埃及是表明甚麼
[00:05:17.000 --> 00:05:19.800]  一個混亂和邪惡的一個世代
[00:05:20.600 --> 00:05:23.200]  你們既然出埃及進到迦南
[00:05:23.200 --> 00:05:25.600]  你已經脫離了那些環境
[00:05:25.600 --> 00:05:26.600]  這個世界
[00:05:26.600 --> 00:05:28.300]  你還要回去做甚麼
[00:05:28.300 --> 00:05:30.400]  你又要好像那些世人那樣
[00:05:30.400 --> 00:05:32.400]  走回同樣的道路是嗎
[00:05:32.400 --> 00:05:33.300]  不是
[00:05:33.300 --> 00:05:35.100]  你已經出了埃及進到迦南
[00:05:35.100 --> 00:05:37.000]  你應該是一個新的
[00:05:37.000 --> 00:05:38.600]  屬神的角度
[00:05:38.600 --> 00:05:39.700]  你要依靠的是誰
[00:05:39.700 --> 00:05:40.900]  不是依靠武力
[00:05:40.900 --> 00:05:42.000]  不是依靠馬匹
[00:05:42.000 --> 00:05:44.600]  是依靠那位真神
[00:05:44.600 --> 00:05:46.500]  所以第一件事
[00:05:46.500 --> 00:05:50.500]  不要為自己加添馬匹
[00:05:51.200 --> 00:05:52.800]  第二件事不要做甚麼
[00:05:52.800 --> 00:05:56.000]  不要立妃嬪
[00:05:56.000 --> 00:05:59.400]  這裏是說多立妃嬪
[00:05:59.400 --> 00:06:01.300]  即是不是說他不可以立
[00:06:01.300 --> 00:06:02.700]  是不可以多立
[00:06:02.700 --> 00:06:04.100]  為甚麼
[00:06:04.100 --> 00:06:06.200]  現在我們又知道了
[00:06:06.200 --> 00:06:08.300]  在香港你想立妃嬪
[00:06:08.300 --> 00:06:09.800]  嘩 不得了
[00:06:09.800 --> 00:06:10.800]  告你的 是不是
[00:06:10.800 --> 00:06:11.900]  要坐牢 是不是
[00:06:11.900 --> 00:06:13.900]  但那時不是
[00:06:13.900 --> 00:06:15.200]  一夫多妻的
[00:06:15.200 --> 00:06:17.500]  為甚麼皇不可以立妃嬪
[00:06:17.500 --> 00:06:18.700]  或多立妃嬪
[00:06:19.200 --> 00:06:21.000]  不過我們要明白多一點
[00:06:21.000 --> 00:06:25.900]  王立妃嬪有他的政治的意思
[00:06:25.900 --> 00:06:27.700]  在當時的世界
[00:06:27.700 --> 00:06:29.100]  或在古代的世界來說
[00:06:29.100 --> 00:06:29.900]  是說甚麼
[00:06:29.900 --> 00:06:32.600]  政治婚姻 是不是
[00:06:32.600 --> 00:06:34.700]  你各與各之間
[00:06:34.700 --> 00:06:38.400]  將她的公主嫁給這個國王
[00:06:38.400 --> 00:06:39.200]  於是怎樣
[00:06:39.200 --> 00:06:40.300]  聯婚
[00:06:40.300 --> 00:06:42.000]  大家成為甚麼
[00:06:42.000 --> 00:06:43.200]  一家人
[00:06:43.200 --> 00:06:44.100]  一家人怎樣
[00:06:44.100 --> 00:06:45.200]  我就不打你了
[00:06:45.200 --> 00:06:46.200]  你又不要打我了
[00:06:46.200 --> 00:06:46.900]  有甚麼好處
[00:06:46.900 --> 00:06:48.700]  大家可以討論 是不是
[00:06:49.200 --> 00:06:52.000]  就用一種婚姻的關係
[00:06:52.000 --> 00:06:54.700]  建立各與各之間的勢力
[00:06:54.700 --> 00:06:56.700]  這個呢
[00:06:56.700 --> 00:06:58.600]  臣認為好不好
[00:06:58.600 --> 00:06:59.800]  不好
[00:06:59.800 --> 00:07:02.900]  你是不需要做這件事的
[00:07:02.900 --> 00:07:05.600]  你不需要去為了
[00:07:05.600 --> 00:07:08.600]  鞏固自己國家的地位
[00:07:08.600 --> 00:07:10.400]  你就要和其他國家
[00:07:10.400 --> 00:07:12.200]  用一種這樣的途徑
[00:07:12.200 --> 00:07:13.800]  去聯繫上來
[00:07:13.800 --> 00:07:15.700]  因為這些國家很多時都怎樣
[00:07:15.700 --> 00:07:16.500]  在當時來說
[00:07:16.500 --> 00:07:18.300]  不信神的
[00:07:18.900 --> 00:07:21.100]  他們是敬拜其他的神的
[00:07:21.100 --> 00:07:24.200]  他們那些公主來到你這裡
[00:07:24.200 --> 00:07:26.200]  成為你的妃嬪的話
[00:07:26.200 --> 00:07:27.500]  是很容易甚麼
[00:07:27.500 --> 00:07:32.000]  恐怕王的心偏邪
[00:07:32.000 --> 00:07:33.800]  不單是偏離
[00:07:33.800 --> 00:07:35.700]  就是偏向邪惡
[00:07:35.700 --> 00:07:38.100]  因為那些人會引誘她
[00:07:38.100 --> 00:07:40.300]  這個世間那種人際關係
[00:07:40.300 --> 00:07:43.400]  會將她拉攏到邪惡那邊
[00:07:43.400 --> 00:07:45.500]  所以 神亦都教導
[00:07:45.500 --> 00:07:48.200]  不要多辣妃嬪
[00:07:49.300 --> 00:07:50.300]  那又不可以賣馬
[00:07:50.300 --> 00:07:52.100]  又不可以拿妃嬪
[00:07:52.100 --> 00:07:54.700]  那儲錢都可以吧
[00:07:54.700 --> 00:07:57.300]  但是神就說不行
[00:07:57.300 --> 00:08:01.500]  不要為自己多積金銀
[00:08:01.500 --> 00:08:04.600]  哇 儲錢都不行啊
[00:08:04.600 --> 00:08:06.800]  國家興盛強大
[00:08:06.800 --> 00:08:09.300]  當然要富足的嘛
[00:08:09.300 --> 00:08:10.400]  沒錯
[00:08:10.400 --> 00:08:12.900]  這個又是世間教我們的地方
[00:08:12.900 --> 00:08:14.900]  但是神告訴他甚麼
[00:08:14.900 --> 00:08:17.500]  你不要靠那些財富
[00:08:18.200 --> 00:08:19.800]  仍然都是要靠誰
[00:08:19.800 --> 00:08:21.600]  靠神啊
[00:08:21.600 --> 00:08:24.400]  因為你不斷地去追逐這些財富的話
[00:08:24.400 --> 00:08:25.300]  就會怎樣
[00:08:25.300 --> 00:08:28.400]  你為了追求財富而做出很多
[00:08:28.400 --> 00:08:30.900]  不應當的事情
[00:08:30.900 --> 00:08:32.700]  所以
[00:08:32.700 --> 00:08:35.100]  有三樣東西不好
[00:08:35.100 --> 00:08:36.600]  第一
[00:08:36.600 --> 00:08:38.900]  不要嫁得馬匹
[00:08:38.900 --> 00:08:40.000]  第二
[00:08:40.000 --> 00:08:41.900]  不要多辣妃嬪
[00:08:41.900 --> 00:08:42.800]  第三
[00:08:42.800 --> 00:08:45.300]  不要多積金銀
[00:08:46.200 --> 00:08:48.200]  那樣樣都不好那做甚麼好啊
[00:08:48.200 --> 00:08:49.600]  是啦
[00:08:49.600 --> 00:08:51.700]  就是有一樣東西一定要做
[00:08:51.700 --> 00:08:53.300]  而做了是好的
[00:08:53.300 --> 00:08:54.600]  做甚麼啊
[00:08:54.600 --> 00:08:57.900]  做甚麼啊
[00:08:57.900 --> 00:08:59.900]  大家看得到這些字啊
[00:08:59.900 --> 00:09:01.100]  應該猜得到的啊
[00:09:01.100 --> 00:09:02.000]  是不是啊
[00:09:02.000 --> 00:09:03.500]  要做甚麼啊
[00:09:03.500 --> 00:09:07.900]  要多讀律法書
[00:09:07.900 --> 00:09:09.900]  不只是讀啊
[00:09:09.900 --> 00:09:11.600]  平生要還讀啊
[00:09:11.600 --> 00:09:13.900]  而且要經常這樣去讀啊
[00:09:13.900 --> 00:09:16.100]  那為甚麼要讀啊
[00:09:16.400 --> 00:09:17.600]  讀了之後就
[00:09:17.600 --> 00:09:19.800]  謹守遵行
[00:09:19.800 --> 00:09:21.400]  者律法上
[00:09:21.400 --> 00:09:22.800]  行律法書上
[00:09:22.800 --> 00:09:25.800]  一切的言語和那些律例
[00:09:25.800 --> 00:09:28.400]  那讀了有甚麼好啊
[00:09:28.400 --> 00:09:32.300]  就是學習敬畏神
[00:09:32.300 --> 00:09:33.800]  並且呢
[00:09:33.800 --> 00:09:37.300]  是要學習謙卑的心
[00:09:37.300 --> 00:09:38.600]  免得向帝興
[00:09:38.600 --> 00:09:41.000]  心高氣傲
[00:09:41.000 --> 00:09:43.300]  那如果是這樣的話呢
[00:09:43.300 --> 00:09:45.900]  有些甚麼要做啊
[00:09:46.800 --> 00:09:48.000]  讀律法書
[00:09:48.000 --> 00:09:49.500]  認識神
[00:09:49.500 --> 00:09:50.700]  敬畏神
[00:09:50.700 --> 00:09:51.400]  這些就好了
[00:09:51.400 --> 00:09:52.700]  要多些做
[00:09:52.700 --> 00:09:53.700]  經常做
[00:09:53.700 --> 00:09:56.100]  不過剛才都說了
[00:09:56.100 --> 00:09:57.500]  就是說我們今天呢
[00:09:57.500 --> 00:10:00.700]  要從一個反面的例子去學習嘛
[00:10:00.700 --> 00:10:03.800]  那有哪個最明顯
[00:10:03.800 --> 00:10:07.300]  違反這些的要求的
[00:10:07.300 --> 00:10:10.500]  想不想得到啊
[00:10:10.500 --> 00:10:15.600]  有一個應該大家都很熟悉的
[00:10:16.600 --> 00:10:19.100]  想不想得到啊
[00:10:19.100 --> 00:10:21.100]  鎖郎門王
[00:10:21.100 --> 00:10:23.300]  鎖郎門王
[00:10:23.300 --> 00:10:26.800]  鎖郎門王有沒有蒙神的大恩啊
[00:10:26.800 --> 00:10:28.200]  有 是不是啊
[00:10:28.200 --> 00:10:29.400]  我們最出名的
[00:10:29.400 --> 00:10:32.100]  他求什麼啊 求智慧啊 是不是啊
[00:10:32.100 --> 00:10:33.800]  求智慧那神有沒有聽他說啊
[00:10:33.800 --> 00:10:35.200]  有 是不是啊
[00:10:35.200 --> 00:10:36.300]  他求智慧
[00:10:36.300 --> 00:10:39.400]  於是神就大大的賜福給他
[00:10:39.400 --> 00:10:41.800]  賜大智慧給他
[00:10:41.800 --> 00:10:44.100]  從來沒有人像他那樣
[00:10:44.100 --> 00:10:45.200]  那麼有智慧的
[00:10:46.700 --> 00:10:48.800]  不單止賜智慧給他
[00:10:48.800 --> 00:10:50.700]  這裡經文裡面說到就是說
[00:10:50.700 --> 00:10:52.400]  你求智慧
[00:10:52.400 --> 00:10:54.100]  我就賜智慧給你
[00:10:54.100 --> 00:10:56.100]  賜大智慧給你
[00:10:56.100 --> 00:10:57.600]  不單止這樣啊
[00:10:57.600 --> 00:10:58.500]  重點啊
[00:10:58.500 --> 00:11:01.100]  你沒有求的我都賜給你
[00:11:01.100 --> 00:11:02.100]  就是什麼啊
[00:11:02.100 --> 00:11:03.700]  付諸
[00:11:03.700 --> 00:11:05.000]  尊榮
[00:11:05.000 --> 00:11:06.000]  是不是啊
[00:11:06.000 --> 00:11:10.000]  你求的我求賜給你
[00:11:10.000 --> 00:11:12.500]  你沒有求的我都賜給你
[00:11:12.500 --> 00:11:13.700]  是不是很大的恩典啊
[00:11:13.700 --> 00:11:15.100]  很大的恩典
[00:11:15.400 --> 00:11:16.500]  他是不是要感恩啊
[00:11:16.500 --> 00:11:18.700]  他是不是要聽神的教導啊
[00:11:18.700 --> 00:11:20.100]  神的說話
[00:11:20.100 --> 00:11:21.100]  神的吩咐啊
[00:11:21.100 --> 00:11:22.100]  應該是不是啊
[00:11:22.100 --> 00:11:24.300]  他有這麼大的恩典
[00:11:24.300 --> 00:11:26.000]  應該會報答的嘛 對不對
[00:11:26.000 --> 00:11:28.700]  欸 神不只是一次的啊
[00:11:28.700 --> 00:11:32.000]  神在他建立了聖殿之後
[00:11:32.000 --> 00:11:36.100]  神再一次去顯現給他知道
[00:11:36.100 --> 00:11:38.400]  並且應許他
[00:11:38.400 --> 00:11:39.600]  應許什麼啊
[00:11:39.600 --> 00:11:42.200]  如果你守我的律例典章
[00:11:42.200 --> 00:11:44.300]  我就必向你應驗
[00:11:44.300 --> 00:11:47.100]  我所應許你父親大位的說話
[00:11:47.100 --> 00:11:48.000]  就是說呢
[00:11:48.000 --> 00:11:50.900]  那些應許不單止給他爸爸大位的
[00:11:50.900 --> 00:11:53.500]  如果他謹守遵行的話呢
[00:11:53.500 --> 00:11:55.500]  神同樣賜福
[00:11:55.500 --> 00:11:57.900]  好像向大衛賜福那樣
[00:11:57.900 --> 00:11:59.900]  賜福給所羅門王
[00:11:59.900 --> 00:12:02.900]  讓他的角度
[00:12:02.900 --> 00:12:04.800]  一路這樣延續
[00:12:04.800 --> 00:12:07.100]  他子孫的帝位
[00:12:07.100 --> 00:12:08.500]  君王的權位
[00:12:08.500 --> 00:12:10.300]  一續延續下去
[00:12:10.300 --> 00:12:13.800]  並且有大大的賜福給他
[00:12:14.900 --> 00:12:16.600]  既然有這麼大的恩典
[00:12:16.600 --> 00:12:17.600]  所羅門怎樣啊
[00:12:17.600 --> 00:12:19.600]  應該要報答啦 對不對
[00:12:19.600 --> 00:12:21.000]  但是很可惜
[00:12:21.000 --> 00:12:22.700]  我們會看到
[00:12:22.700 --> 00:12:25.200]  經文裡面也都有提到
[00:12:25.200 --> 00:12:26.800]  《列王記相》講到
[00:12:26.800 --> 00:12:31.800]  所羅門有戰車馬兵
[00:12:31.800 --> 00:12:34.900]  戰車有一千四百輛
[00:12:34.900 --> 00:12:37.800]  馬兵有一萬二千名
[00:12:37.800 --> 00:12:39.800]  那些馬在哪裡買的
[00:12:39.800 --> 00:12:41.700]  聖經都有講到啊
[00:12:41.900 --> 00:12:45.100]  那些馬是從埃及那裡買回來的
[00:12:45.100 --> 00:12:48.700]  所以神的吩咐他有沒有聽啊
[00:12:48.700 --> 00:12:50.000]  沒有啊
[00:12:50.000 --> 00:12:51.800]  叫他不要做那些
[00:12:51.800 --> 00:12:53.600]  他是偏偏做足啊 對不對
[00:12:53.600 --> 00:12:56.800]  那第二個要求呢
[00:12:56.800 --> 00:12:57.800]  多立菲賓呢
[00:12:57.800 --> 00:13:03.400]  他有菲七百個
[00:13:03.400 --> 00:13:05.100]  哇 七百個菲
[00:13:05.100 --> 00:13:07.600]  都是公主啊
[00:13:07.600 --> 00:13:09.400]  你想想哇 那些國家
[00:13:09.400 --> 00:13:11.300]  他跟多少個國家
[00:13:11.800 --> 00:13:13.800]  連上的那些恩親的關係
[00:13:13.800 --> 00:13:15.800]  不單止菲
[00:13:15.800 --> 00:13:16.800]  還有賓
[00:13:16.800 --> 00:13:18.400]  三百個
[00:13:18.400 --> 00:13:20.200]  那就是說七百
[00:13:20.200 --> 00:13:22.200]  加上三百就是多少啊
[00:13:22.200 --> 00:13:24.700]  一千個啊
[00:13:24.700 --> 00:13:26.700]  一千個菲賓啊
[00:13:26.700 --> 00:13:28.800]  他都不知道認不認得了
[00:13:28.800 --> 00:13:32.200]  所以怎樣啊
[00:13:32.200 --> 00:13:35.800]  結果就正正好像神的警告和提醒那樣
[00:13:35.800 --> 00:13:39.600]  他的菲賓誘惑所羅門的心
[00:13:40.000 --> 00:13:42.200]  去隨從別的神
[00:13:42.200 --> 00:13:45.800]  這個正正就是神提醒他們不要做的東西
[00:13:45.800 --> 00:13:46.900]  他們偏偏做了
[00:13:46.900 --> 00:13:48.500]  以致就好像神所講
[00:13:48.500 --> 00:13:50.500]  他們偏離了
[00:13:50.500 --> 00:13:52.400]  所羅門偏離了
[00:13:52.400 --> 00:13:53.600]  那麼第三樣東西
[00:13:53.600 --> 00:13:55.000]  不要多積金銀啊
[00:13:55.000 --> 00:13:57.200]  那我們都知道所羅門王
[00:13:57.200 --> 00:13:58.500]  付不付足啊
[00:13:58.500 --> 00:14:00.000]  付足是不是啊
[00:14:00.000 --> 00:14:01.800]  付足到什麼情況啊
[00:14:01.800 --> 00:14:04.800]  經文形容到王在野要殺冷
[00:14:04.800 --> 00:14:08.000]  使銀子多如石頭
[00:14:09.000 --> 00:14:12.000]  哇你想一下你稍後走出街去看看有沒有石頭
[00:14:12.000 --> 00:14:14.300]  啊不是的
[00:14:14.300 --> 00:14:15.900]  就是地下都很乾淨
[00:14:15.900 --> 00:14:16.700]  很難找到石頭
[00:14:16.700 --> 00:14:19.300]  但是你看到哇整個城市啊
[00:14:19.300 --> 00:14:21.200]  古代的城市周圍都石頭是什麼
[00:14:21.200 --> 00:14:24.500]  哇就是形容到是多不勝數啊
[00:14:24.500 --> 00:14:26.400]  哇就是有錢到
[00:14:26.400 --> 00:14:28.400]  那些錢不是錢來的
[00:14:28.400 --> 00:14:30.000]  好像石頭那樣而已
[00:14:30.000 --> 00:14:33.400]  不應該做的
[00:14:33.400 --> 00:14:34.500]  就做足
[00:14:34.500 --> 00:14:35.900]  那應該做的那些呢
[00:14:35.900 --> 00:14:38.100]  啊要看律法書啊
[00:14:38.100 --> 00:14:39.900]  要整天平生中毒的喔
[00:14:39.900 --> 00:14:41.600]  那他有沒有做啊
[00:14:41.600 --> 00:14:43.000]  有沒有遵行啊
[00:14:43.000 --> 00:14:44.800]  我們有看到
[00:14:44.800 --> 00:14:46.500]  他
[00:14:46.500 --> 00:14:48.000]  為到
[00:14:48.000 --> 00:14:50.600]  別國的神
[00:14:50.600 --> 00:14:52.100]  要說
[00:14:52.100 --> 00:14:53.200]  摩洛
[00:14:53.200 --> 00:14:56.100]  在要殺冷的對面的山上面
[00:14:56.100 --> 00:14:57.800]  建築幽壇
[00:14:57.800 --> 00:15:01.600]  這個就很明顯
[00:15:01.600 --> 00:15:04.800]  他違背了神的教導
[00:15:04.800 --> 00:15:07.700]  違反了那些的律例典章
[00:15:08.200 --> 00:15:09.000]  的規範
[00:15:09.000 --> 00:15:11.600]  所以你會發覺
[00:15:11.600 --> 00:15:12.500]  一個
[00:15:12.500 --> 00:15:15.800]  這麼有智慧的一個人
[00:15:15.800 --> 00:15:18.300]  這麼有恩典的一個人
[00:15:18.300 --> 00:15:19.500]  但是
[00:15:19.500 --> 00:15:22.000]  他沒有聽從神的教導
[00:15:22.000 --> 00:15:24.900]  不應該做的
[00:15:24.900 --> 00:15:25.800]  他做完
[00:15:25.800 --> 00:15:27.400]  應該做的那些
[00:15:27.400 --> 00:15:28.400]  他又不做
[00:15:28.400 --> 00:15:29.900]  所以
[00:15:29.900 --> 00:15:31.900]  結果就是
[00:15:31.900 --> 00:15:34.000]  神
[00:15:34.000 --> 00:15:35.700]  向他
[00:15:35.700 --> 00:15:38.000]  大發烈怒
[00:15:39.100 --> 00:15:40.100]  並且說
[00:15:40.100 --> 00:15:42.700]  你既行了這件事
[00:15:42.700 --> 00:15:45.900]  不遵守我所吩咐你守的約
[00:15:45.900 --> 00:15:47.100]  和律例
[00:15:47.100 --> 00:15:49.100]  我必將你的國
[00:15:49.100 --> 00:15:50.100]  奪回
[00:15:50.100 --> 00:15:52.600]  賜給你的臣子
[00:15:52.600 --> 00:15:56.100]  所以
[00:15:56.100 --> 00:15:58.300]  我們從這件事會看到
[00:15:58.300 --> 00:15:59.900]  一個應該
[00:15:59.900 --> 00:16:02.200]  蒙恩而感恩的人
[00:16:02.200 --> 00:16:04.200]  他沒有報恩
[00:16:04.200 --> 00:16:06.500]  神在當中
[00:16:07.000 --> 00:16:08.500]  向這個的人
[00:16:08.500 --> 00:16:10.700]  大發烈怒
[00:16:10.700 --> 00:16:13.700]  並且要將他手上的祝福福氣
[00:16:13.700 --> 00:16:15.700]  都要收回來
[00:16:15.700 --> 00:16:20.000]  今天呢
[00:16:20.000 --> 00:16:22.900]  我們聽完這個故事了
[00:16:22.900 --> 00:16:26.200]  那個索羅門王真的不對
