
[00:00:00.000 --> 00:00:02.160]  《馬太福音》第一章第十八節
[00:07:26.280 --> 00:07:27.400]  在一個很短的時間
[00:07:27.400 --> 00:07:32.560]  幾短呢 就是這個孩子未能夠選擇棄惡選善
[00:07:32.560 --> 00:07:35.600]  即是一個小孩由他出生到他長大
[00:07:35.600 --> 00:07:38.960]  大概多少歲他能夠分辨到
[00:07:38.960 --> 00:07:41.600]  到底甚麼叫做好甚麼叫做惡
[00:07:41.600 --> 00:07:43.360]  甚麼叫做對與錯
[00:07:43.360 --> 00:07:45.280]  不是很久而已
[00:07:45.280 --> 00:07:46.920]  甚麼叫做對與錯
[00:07:46.920 --> 00:07:48.480]  所以在一段很短的時間
[00:07:48.480 --> 00:07:51.000]  那段預言的意思就是說
[00:07:51.000 --> 00:07:52.000]  一段很短的時間
[00:07:52.000 --> 00:07:55.480]  這兩個的威脅就會被棄絕
[00:07:55.480 --> 00:07:57.360]  即是這兩個國家都不會再有
[00:07:57.360 --> 00:07:58.680]  歷史確是這樣發生
[00:07:58.680 --> 00:08:00.920]  在七八年BC的時候
[00:08:00.920 --> 00:08:05.520]  當時亞述帝國就去到侵佔以色列國和阿蘭國
[00:08:05.520 --> 00:08:07.320]  剩下的就是猶大國
[00:08:07.320 --> 00:08:12.040]  所以上帝說可不可以順順我
[00:08:12.040 --> 00:08:16.520]  讓我在困境裏面為你去解決
[00:08:16.520 --> 00:08:18.520]  然後他給了你一個兆頭
[00:08:18.520 --> 00:08:23.160]  這個兆頭就是這個童女會懷孕生子
[00:08:23.160 --> 00:08:28.520]  所以這個是頭一半《異塞俠書》第七章的背景
[00:08:28.520 --> 00:08:31.160]  到了馬達科講到耶穌出世的時候
[00:08:31.160 --> 00:08:34.160]  就fast forward七八年
[00:08:34.160 --> 00:08:36.880]  然後又有另一部所謂的實現
[00:08:36.880 --> 00:08:41.240]  又是同一個年輕女子懷孕生子
[00:08:41.240 --> 00:08:42.520]  那你就問
[00:08:42.520 --> 00:08:47.840]  即是有兩個童貞女子懷孕生子是不是
[00:08:47.840 --> 00:08:48.920]  又不是
[00:08:48.920 --> 00:08:49.920]  為甚麼呢
[00:08:49.920 --> 00:08:53.120]  因為希伯來文在《異塞俠書》第七章那裏
[00:08:53.120 --> 00:08:57.080]  用了一個字其實是比較含糊一點的
[00:08:57.080 --> 00:09:02.760]  童女這個字其實不應該翻譯成童貞女
[00:09:02.760 --> 00:09:04.760]  因為那個字是阿媽
[00:09:04.760 --> 00:09:07.360]  其實是年輕女子的意思
[00:09:07.360 --> 00:09:09.360]  適婚年齡的年輕女子
[00:09:09.360 --> 00:09:13.280]  在希伯來文裏面有一個字是真的講到童貞女的
[00:09:13.280 --> 00:09:15.280]  是bitura
[00:09:15.280 --> 00:09:17.920]  但是《異塞俠書》卻沒有這樣用
[00:09:17.920 --> 00:09:21.120]  所以在阿哈斯主持七八年的時候
[00:09:21.120 --> 00:09:22.440]  講出這個語言的時候
[00:09:22.440 --> 00:09:24.440]  可能是一個普通的女子
[00:09:24.440 --> 00:09:28.480]  在宮後去生一個兒子
[00:09:28.480 --> 00:09:30.480]  有不同的解釋
[00:09:30.480 --> 00:09:34.600]  有些人就認為可能是《異塞俠》另外一個兒子就快出生了
[00:09:34.600 --> 00:09:37.240]  這個就作為一個以馬來理的兆頭
[00:09:37.240 --> 00:09:40.040]  有些人會認為是另外一個王
[00:09:40.040 --> 00:09:42.040]  可能是希西加
[00:09:42.040 --> 00:09:44.040]  也蠻合理的
[00:09:44.040 --> 00:09:46.040]  可能是另外一個兒子出生的時候
[00:09:46.040 --> 00:09:52.880]  北面這兩個威脅他們的國家就會淪陷
[00:09:52.880 --> 00:09:56.000]  可能是希西加
[00:09:56.000 --> 00:10:01.120]  但是無論如何那個原文其實不是說一定是童貞女
[00:10:01.120 --> 00:10:06.000]  所以最初的時候這個以馬來理兆頭這個語言
[00:10:06.000 --> 00:10:09.240]  就在阿哈斯的時候已經initially fulfilled
[00:10:09.240 --> 00:10:11.680]  就是說初步已經應驗了
[00:10:11.680 --> 00:10:13.680]  就是上帝告訴阿哈斯
[00:10:13.680 --> 00:10:16.320]  你看看這個小朋友很快就出生了
[00:10:16.320 --> 00:10:17.760]  已經懷孕了
[00:10:17.760 --> 00:10:21.880]  當他出生的時候還不懂得選擇good and evil的時候
[00:10:21.880 --> 00:10:24.880]  這兩個威脅你的國家就會玩完了
[00:10:24.880 --> 00:10:28.040]  在困難的時候你要全心來信我
[00:10:28.040 --> 00:10:30.040]  阿哈斯當然在這個信心上
[00:10:30.040 --> 00:10:32.040]  信心的考驗上
[00:10:32.040 --> 00:10:34.640]  他就失敗了
[00:10:34.640 --> 00:10:36.640]  往往我們就是這樣
[00:10:36.640 --> 00:10:38.640]  但是上帝呢
[00:10:38.640 --> 00:10:41.120]  仍然是憐憫大維加
[00:10:41.120 --> 00:10:43.120]  仍然憐憫
[00:10:43.120 --> 00:10:45.600]  當時大維的王朝猶大國
[00:10:45.600 --> 00:10:47.600]  仍然去拯救
[00:10:47.600 --> 00:10:51.600]  仍然去維持著大維加
[00:10:51.600 --> 00:10:54.600]  其實舊約裡面有不少的應許
[00:10:54.600 --> 00:10:57.120]  都是有multiple fulfillment
[00:10:57.120 --> 00:10:59.120]  舉個很簡單的例子
[00:10:59.120 --> 00:11:03.880]  上帝預言說會有第一個聖殿會興建
[00:11:03.880 --> 00:11:05.880]  那是誰做的呢
[00:11:05.880 --> 00:11:08.440]  就是大維之子所羅門
[00:11:08.440 --> 00:11:10.440]  所以有first temple
[00:11:10.440 --> 00:11:13.440]  然後first temple到586 B.C.的時候又被拆毀了
[00:11:13.440 --> 00:11:16.440]  在巴比倫帝國殲滅耶路撒冷的時候
[00:11:16.440 --> 00:11:19.440]  然後他們又被老回歸回來的時候
[00:11:19.440 --> 00:11:22.440]  猶太人又去重建那個聖殿
[00:11:22.440 --> 00:11:24.440]  由另外一次的fulfillment
[00:11:24.440 --> 00:11:26.440]  到耶穌來的時候
[00:11:26.440 --> 00:11:28.440]  你記得約翰福音第二章說什麼
[00:11:28.440 --> 00:11:32.440]  他說你拆毀這個石造的殿
[00:11:32.440 --> 00:11:34.440]  幾十年你才建得起的
[00:11:34.440 --> 00:11:37.440]  我第三天之後我就會將它重建的
[00:11:37.440 --> 00:11:39.440]  其實他指著自己的身體
[00:11:39.440 --> 00:11:41.440]  所以一個ultimate的fulfillment
[00:11:41.440 --> 00:11:43.440]  就是在耶穌的身體上
[00:11:43.440 --> 00:11:45.440]  就是祂死而復活之後所誕生的
[00:11:45.440 --> 00:11:47.440]  祂的國道、祂自己的子民
[00:11:47.440 --> 00:11:49.440]  祂會再重建起來
[00:11:49.440 --> 00:11:51.440]  所以只是聖殿這個應許
[00:11:51.440 --> 00:11:53.440]  都有multiple的fulfillment
[00:11:53.440 --> 00:11:55.440]  所以這個馬洛里的兆頭有multiple的fulfillment
[00:11:55.440 --> 00:11:59.440]  絕對不是一些很罕有的事
[00:11:59.440 --> 00:12:02.440]  其實每一個大維的王駕崩
[00:12:02.440 --> 00:12:04.440]  然後有另外一個大維的子孫
[00:12:04.440 --> 00:12:06.440]  再上去登基的時候
[00:12:06.440 --> 00:12:08.440]  都是另外一個fulfillment
[00:12:08.440 --> 00:12:10.440]  每一次大維的王朝
[00:12:10.440 --> 00:12:13.440]  繼續有後繼登基的時候
[00:12:13.440 --> 00:12:15.440]  其實都是另外一個fulfillment
[00:12:15.440 --> 00:12:17.440]  直到最後一個ultimate的fulfillment
[00:12:17.440 --> 00:12:19.440]  就是我們的主耶穌基督
[00:12:19.440 --> 00:12:21.440]  祂是一個永遠大維的君王
[00:12:21.440 --> 00:12:23.440]  所以看這些預言的時候
[00:12:23.440 --> 00:12:25.440]  我們明白這些原則的時候
[00:12:25.440 --> 00:12:27.440]  你就明白馬太在做什麼
[00:12:27.440 --> 00:12:30.440]  馬太福音為什麼會有馬太福音寫成
[00:12:30.440 --> 00:12:32.440]  你記得馬太福音寫成的時候
[00:12:32.440 --> 00:12:36.440]  就是主後一世紀大概六十年代的時候
[00:12:36.440 --> 00:12:38.440]  就是AD六十幾年的時候
[00:12:38.440 --> 00:12:40.440]  當時發生什麼事呢
[00:12:40.440 --> 00:12:42.440]  當時的背景
[00:12:42.440 --> 00:12:44.440]  就是當時初代的教會
[00:12:44.440 --> 00:12:48.440]  受著很多的迫害
[00:12:48.440 --> 00:12:50.440]  有很多的引誘
[00:12:50.440 --> 00:12:52.440]  就是一個初生的教會
[00:12:52.440 --> 00:12:55.440]  岌岌可危的時候
[00:12:55.440 --> 00:12:58.440]  馬太就是其中一個form書的作者
[00:12:58.440 --> 00:13:00.440]  就要整理一下我們的信念
[00:13:00.440 --> 00:13:02.440]  我們要堅定我們
[00:13:02.440 --> 00:13:04.440]  鞏固我們到底我們信的是什麼
[00:13:04.440 --> 00:13:06.440]  所以馬太就將
[00:13:06.440 --> 00:13:10.440]  當時每一個耶穌的故事
[00:13:10.440 --> 00:13:12.440]  去搜集起來
[00:13:12.440 --> 00:13:14.440]  當然他自己也有很多
[00:13:14.440 --> 00:13:16.440]  因為他跟過耶穌有幾年時間
[00:13:16.440 --> 00:13:18.440]  當他搜集起來的時候
[00:13:18.440 --> 00:13:20.440]  就將這些故事
[00:13:20.440 --> 00:13:22.440]  去編排妥當
[00:13:22.440 --> 00:13:25.440]  以致當時的教會看了馬太福音的時候
[00:13:25.440 --> 00:13:29.440]  他就能夠去重整他們的信念
[00:13:29.440 --> 00:13:31.440]  到底信耶穌是一回什麼事
[00:13:31.440 --> 00:13:33.440]  耶穌對於我們來說是一回什麼事
[00:13:33.440 --> 00:13:35.440]  所以馬太去整頓
[00:13:35.440 --> 00:13:37.440]  耶穌生平的時候
[00:13:37.440 --> 00:13:40.440]  就發現不是亂七八糟的
[00:13:40.440 --> 00:13:42.440]  耶穌的故事可能
[00:13:42.440 --> 00:13:43.440]  這個知道一點點
[00:13:43.440 --> 00:13:44.440]  那個知道一點點
[00:13:44.440 --> 00:13:45.440]  那個知道一點點
[00:13:45.440 --> 00:13:46.440]  當他搜集起來的時候
[00:13:46.440 --> 00:13:48.440]  他發現原來不是亂七八糟
[00:13:48.440 --> 00:13:51.440]  而是有一個Pattern在那裏
[00:13:51.440 --> 00:13:53.440]  有什麼Pattern呢
[00:13:53.440 --> 00:13:56.440]  首先第一件事
[00:13:56.440 --> 00:14:00.440]  約瑟耶穌地上
[00:14:00.440 --> 00:14:03.440]  那個合法的父親
[00:14:03.440 --> 00:14:05.440]  就是大衛的子孫
[00:14:05.440 --> 00:14:07.440]  約瑟是大衛的子孫
[00:14:07.440 --> 00:14:10.440]  所以耶穌絕對是大衛的子孫
[00:14:10.440 --> 00:14:12.440]  所以大家留意
[00:14:12.440 --> 00:14:14.440]  馬太福音開始的時候說什麼
[00:14:14.440 --> 00:14:16.440]  家譜
[00:14:16.440 --> 00:14:18.440]  我們平時不會看的經文
[00:14:18.440 --> 00:14:20.440]  或者我們覺得很悶的經文
[00:14:20.440 --> 00:14:21.440]  但是說到家譜
[00:14:21.440 --> 00:14:22.440]  為什麼呢
[00:14:22.440 --> 00:14:24.440]  他就從亞伯拉罕
[00:14:24.440 --> 00:14:26.440]  以撒瓦國
[00:14:26.440 --> 00:14:27.440]  一直數算下去
[00:14:27.440 --> 00:14:28.440]  跟著那些家譜
[00:14:28.440 --> 00:14:30.440]  跟著那些故事
[00:14:30.440 --> 00:14:31.440]  那些家譜的記載
[00:14:31.440 --> 00:14:34.440]  然後就Trace到大衛
[00:14:34.440 --> 00:14:35.440]  由大衛
[00:14:35.440 --> 00:14:37.440]  一直跟著大衛的子孫
[00:14:37.440 --> 00:14:38.440]  所羅門
[00:14:38.440 --> 00:14:40.440]  然後繼續數列王
[00:14:40.440 --> 00:14:41.440]  阿哈斯
[00:14:41.440 --> 00:14:42.440]  希西加等等
[00:14:42.440 --> 00:14:43.440]  到最後
[00:14:43.440 --> 00:14:44.440]  586BC
[00:14:44.440 --> 00:14:46.440]  就是秘魯巴比倫
[00:14:46.440 --> 00:14:48.440]  被遷到巴比倫的時候
[00:14:48.440 --> 00:14:49.440]  王國的時候
[00:14:49.440 --> 00:14:51.440]  好像一切都玩完了
[00:14:51.440 --> 00:14:53.440]  一切都沒有了
[00:14:53.440 --> 00:14:55.440]  上帝的應許
[00:14:55.440 --> 00:14:57.440]  都不會兌現的時候
[00:14:57.440 --> 00:14:58.440]  但是
[00:14:58.440 --> 00:14:59.440]  好像死國翻山一樣
[00:14:59.440 --> 00:15:01.440]  在灰燼裡面
[00:15:01.440 --> 00:15:03.440]  大衛的國度又要繼續
[00:15:03.440 --> 00:15:05.440]  神又帶秘魯的
[00:15:05.440 --> 00:15:07.440]  又帶人回到耶路撒冷
[00:15:07.440 --> 00:15:09.440]  這條線是沒有斷過的
[00:15:09.440 --> 00:15:10.440]  幾乎斷
[00:15:10.440 --> 00:15:11.440]  但是沒有斷過
[00:15:11.440 --> 00:15:12.440]  繼續Trace下去
[00:15:12.440 --> 00:15:13.440]  有所羅巴巴
[00:15:13.440 --> 00:15:15.440]  然後他們再重建
[00:15:15.440 --> 00:15:16.440]  耶路撒冷的聖殿
[00:15:16.440 --> 00:15:17.440]  Second Temple
[00:15:17.440 --> 00:15:18.440]  最後一直Trace下去
[00:15:18.440 --> 00:15:19.440]  每一代的時候
[00:15:19.440 --> 00:15:21.440]  就去到約瑟
[00:15:21.440 --> 00:15:25.440]  就是耶穌地上的父親
[00:15:25.440 --> 00:15:27.440]  所以第17節
[00:15:27.440 --> 00:15:28.440]  馬太福音的家譜
[00:15:28.440 --> 00:15:30.440]  最後那一節
[00:15:30.440 --> 00:15:32.440]  他說這樣從阿巴罕到大衛
[00:15:32.440 --> 00:15:34.440]  有14代
[00:15:34.440 --> 00:15:35.440]  大衛到了秘魯巴比倫
[00:15:35.440 --> 00:15:36.440]  王國的時候
[00:15:36.440 --> 00:15:37.440]  14代
[00:15:37.440 --> 00:15:39.440]  王國的時候已經玩完了
[00:15:39.440 --> 00:15:40.440]  但是誰知道
[00:15:40.440 --> 00:15:41.440]  秘魯巴比倫的時候
[00:15:41.440 --> 00:15:43.440]  一直到基督
[00:15:43.440 --> 00:15:45.440]  都是有14代
[00:15:45.440 --> 00:15:48.440]  中間不是真的有14代
[00:15:48.440 --> 00:15:50.440]  其實是跳了幾代
[00:15:50.440 --> 00:15:52.440]  但是為什麼要選14代呢
[00:15:52.440 --> 00:15:53.440]  大家知道
[00:15:53.440 --> 00:15:56.440]  為什麼他將舊約整個歷史
[00:15:56.440 --> 00:15:58.440]  整本舊約39卷書
[00:15:58.440 --> 00:15:59.440]  你不用看完
[00:15:59.440 --> 00:16:01.440]  這裡一節已經幫你看完
[00:16:01.440 --> 00:16:03.440]  就是三個階段馬太福音
[00:16:03.440 --> 00:16:06.440]  14代從阿巴罕到大衛
[00:16:06.440 --> 00:16:07.440]  大衛到秘魯巴比倫
[00:16:07.440 --> 00:16:08.440]  秘魯巴比倫到基督
[00:16:08.440 --> 00:16:10.440]  全部都是有14代
[00:16:10.440 --> 00:16:11.440]  三個的14代
[00:16:11.440 --> 00:16:14.440]  為什麼會有三個的14代
[00:16:14.440 --> 00:16:17.440]  因為當時沒有阿拉伯的數字
[00:16:17.440 --> 00:16:18.440]  0、1、2、3、4
[00:16:18.440 --> 00:16:20.440]  我們今天用的數字
[00:16:20.440 --> 00:16:23.440]  每一個希伯來的字母
[00:16:23.440 --> 00:16:24.440]  有22個
[00:16:24.440 --> 00:16:27.440]  每一個字母就代表一個的數字
[00:16:27.440 --> 00:16:28.440]  由1至9
[00:16:28.440 --> 00:16:29.440]  然後10、20、30
[00:16:29.440 --> 00:16:31.440]  這樣繼續上去
[00:16:31.440 --> 00:16:33.440]  你如果找回David這個字
[00:16:33.440 --> 00:16:35.440]  當時的寫法是沒有響音的
[00:16:35.440 --> 00:16:37.440]  就是DVD或者DWD
[00:16:37.440 --> 00:16:40.440]  D就是第四個的字母
[00:16:40.440 --> 00:16:43.440]  W或者V就是第六個字母
[00:16:43.440 --> 00:16:46.440]  計回大衛的數目
[00:16:46.440 --> 00:16:47.440]  這個名的數目
[00:16:47.440 --> 00:16:49.440]  你就計回是14
[00:16:49.440 --> 00:16:53.440]  所以計回耶穌基督的家譜的時候
[00:16:53.440 --> 00:16:57.440]  就發現他就是皇室的後代
[00:16:57.440 --> 00:17:00.440]  耶穌就是Son of David
[00:17:00.440 --> 00:17:03.440]  並且是正式的Son of David
[00:17:03.440 --> 00:17:06.440]  Son of David
[00:17:06.440 --> 00:17:08.440]  猶太人秘魯回歸
[00:17:08.440 --> 00:17:11.440]  回到以色列巴勒斯坦地
[00:17:11.440 --> 00:17:13.440]  第一世紀的時候
[00:17:13.440 --> 00:17:15.440]  他們好像回到自己的家
[00:17:15.440 --> 00:17:18.440]  但是沒有了自己的家園
[00:17:18.440 --> 00:17:21.440]  因為世世代代都是被一個帝國
[00:17:21.440 --> 00:17:26.440]  然後再另外一個帝國來統治的
[00:17:26.440 --> 00:17:29.440]  生活都是很苦
[00:17:29.440 --> 00:17:34.440]  有如今天在不同地方的教會
[00:17:34.440 --> 00:17:36.440]  鎮的子民
[00:17:36.440 --> 00:17:37.440]  在中國大陸
[00:17:37.440 --> 00:17:38.440]  在緬甸
[00:17:38.440 --> 00:17:41.440]  在一些穆斯林的國家
[00:17:41.440 --> 00:17:44.440]  他們都受著很多的迫害
[00:17:44.440 --> 00:17:45.440]  當時的猶太人
