
[00:00:00.000 --> 00:00:06.000]  我們北宣家由七月至九月這一季的崇拜港獨的主題
[00:05:27.500 --> 00:05:28.000]  不夠啊
[00:05:28.000 --> 00:05:29.200]  你這麼沒聲音
[00:05:29.200 --> 00:05:30.000]  於是叫
[00:05:30.000 --> 00:05:30.600]  又叫
[00:05:30.600 --> 00:05:31.000]  是不是?
[00:05:31.000 --> 00:05:32.000]  唱到差不多的時候
[00:05:32.000 --> 00:05:33.200]  聖靈來了
[00:05:33.200 --> 00:05:35.600]  就是由人去引發他下來的
[00:05:35.600 --> 00:05:38.000]  是要求拉他下來的
[00:05:38.000 --> 00:05:39.200]  聖經很奇怪
[00:05:39.200 --> 00:05:39.800]  你有沒有留意
[00:05:39.800 --> 00:05:41.600]  由舊約到新約
[00:05:41.600 --> 00:05:42.800]  聖靈來的時候
[00:05:42.800 --> 00:05:44.200]  是神自己說來就來
[00:05:44.200 --> 00:05:46.200]  想也沒有想過的
[00:05:46.200 --> 00:05:47.600]  不僅僅是這一段
[00:05:47.600 --> 00:05:48.600]  這一段
[00:05:48.600 --> 00:05:51.000]  使徒彼得自己也不知道發生什麼事
[00:05:51.000 --> 00:05:52.000]  突然間說
[00:05:52.000 --> 00:05:52.600]  咦?
[00:05:52.600 --> 00:05:53.200]  為什麼會這樣?
[00:05:53.200 --> 00:05:53.600]  那些人說
[00:05:53.600 --> 00:05:54.400]  為什麼你能說話
[00:05:54.400 --> 00:05:55.200]  我們能聽到?
[00:05:55.200 --> 00:05:55.800]  彼得說
[00:05:55.800 --> 00:05:56.400]  是啊
[00:05:56.400 --> 00:05:58.600]  因為就應驗了舊約
[00:05:58.600 --> 00:05:59.800]  舊約
[00:05:59.800 --> 00:06:00.600]  舊約
[00:06:00.600 --> 00:06:02.400]  約爾書很有趣
[00:06:02.400 --> 00:06:04.600]  剛才引述了很長關於
[00:06:04.600 --> 00:06:06.200]  約爾書的預言
[00:06:06.200 --> 00:06:07.200]  你留意一下
[00:06:07.200 --> 00:06:08.200]  約爾書說什麼?
[00:06:08.200 --> 00:06:08.800]  他說
[00:06:08.800 --> 00:06:10.200]  彼得說應驗了舊約
[00:06:10.200 --> 00:06:11.600]  約爾書所說的
[00:06:11.600 --> 00:06:14.200]  在魅鶴日誌裡面第十七節
[00:06:14.200 --> 00:06:17.000]  他說當我的聖靈去囂冠的時候
[00:06:17.000 --> 00:06:19.200]  兒女要說預言
[00:06:19.200 --> 00:06:21.200]  青年人要見異象
[00:06:21.200 --> 00:06:23.400]  老年人要作異夢
[00:06:23.400 --> 00:06:25.200]  接著十九節
[00:06:25.200 --> 00:06:27.200]  那裡說到那天有血
[00:06:27.200 --> 00:06:28.000]  有火
[00:06:28.000 --> 00:06:28.600]  有煙霧
[00:06:28.600 --> 00:06:29.000]  看到嗎?
[00:06:29.000 --> 00:06:30.200]  在這裡讀得很快
[00:06:30.200 --> 00:06:32.000]  有太陽變為黑暗
[00:06:32.000 --> 00:06:33.200]  月亮變為血紅
[00:06:33.200 --> 00:06:34.200]  我全部數出來
[00:06:34.200 --> 00:06:35.400]  彼得親自說話
[00:06:35.400 --> 00:06:36.800]  應驗了
[00:06:36.800 --> 00:06:40.000]  有沒有應驗?
[00:06:42.400 --> 00:06:43.600]  很有趣
[00:06:43.600 --> 00:06:44.400]  你留意
[00:06:44.400 --> 00:06:46.200]  約爾書說
[00:06:46.200 --> 00:06:48.400]  有人要說預言
[00:06:48.400 --> 00:06:51.600]  有人要見異象
[00:06:51.600 --> 00:06:52.800]  有人要作異夢
[00:06:52.800 --> 00:06:54.400]  那天有沒有?
[00:06:54.400 --> 00:06:55.600]  沒有
[00:06:55.600 --> 00:06:58.600]  有火有血有煙霧有沒有?
[00:06:58.600 --> 00:06:59.400]  沒有
[00:06:59.400 --> 00:07:00.800]  太陽變為黑暗有沒有?
[00:07:00.800 --> 00:07:01.400]  沒有
[00:07:01.400 --> 00:07:02.600]  月亮變為血有沒有?
[00:07:02.600 --> 00:07:03.400]  沒有
[00:07:03.400 --> 00:07:05.600]  有沒有說預言?
[00:07:05.600 --> 00:07:06.800]  約爾書沒有說
[00:07:06.800 --> 00:07:08.000]  你明白嗎?
[00:07:09.200 --> 00:07:14.000]  為什麼彼得說應驗了?
[00:07:14.000 --> 00:07:17.000]  這裡表示一個很重要的真理
[00:07:17.000 --> 00:07:18.600]  聖經說
[00:07:18.600 --> 00:07:20.200]  當聖靈要囂觀的時候
[00:07:20.200 --> 00:07:22.400]  他沒有特定一種方法
[00:07:22.400 --> 00:07:24.800]  你千萬不要特定一種方法
[00:07:24.800 --> 00:07:26.000]  一定要掃一掃
[00:07:26.000 --> 00:07:28.800]  全部掉在地上的才是聖靈的囂觀
[00:07:28.800 --> 00:07:32.000]  一按手就趴在那裡的才是聖靈的囂觀
[00:07:32.000 --> 00:07:33.400]  你明白嗎?
[00:07:33.400 --> 00:07:36.000]  說預言的才是聖靈的囂觀
[00:07:36.000 --> 00:07:37.600]  聖靈的囂觀
[00:07:37.600 --> 00:07:39.600]  是可以有很多種方式
[00:07:39.600 --> 00:07:42.200]  甚至是沒有超自然的方式
[00:07:42.200 --> 00:07:43.400]  你說這樣說
[00:07:43.400 --> 00:07:44.800]  是不是想針對別人?
[00:07:44.800 --> 00:07:45.400]  不是
[00:07:45.400 --> 00:07:46.600]  聖經是這麼說的
[00:07:46.600 --> 00:07:49.800]  聖靈充滿在第四章出現了兩次
[00:07:49.800 --> 00:07:51.600]  如果你看聖經的時候
[00:07:51.600 --> 00:07:54.000]  始朗中在第四章出現了兩次
[00:07:54.000 --> 00:07:55.000]  第四章八節
[00:07:55.000 --> 00:07:56.000]  第四章三十一節
[00:07:56.000 --> 00:07:59.000]  第四章八節說到彼得
[00:07:59.000 --> 00:08:02.200]  在第三章說到彼得在聖殿門口
[00:08:02.200 --> 00:08:06.000]  聖殿門口治好了生危跛腳的人
[00:08:06.000 --> 00:08:07.600]  是不是?在尾門口,大家記得嗎?
[00:08:07.600 --> 00:08:09.800]  他說我金沒有,銀也沒有
[00:08:09.800 --> 00:08:11.200]  我跟耶穌的名字叫你起來
[00:08:11.200 --> 00:08:12.000]  那他就走了
[00:08:12.000 --> 00:08:13.600]  於是就很高興了
[00:08:13.600 --> 00:08:17.000]  於是那些猶太公會的人就抓了彼得
[00:08:17.000 --> 00:08:18.800]  恐嚇他,說你不要亂來
[00:08:18.800 --> 00:08:20.000]  彼得說我不怕的
[00:08:20.000 --> 00:08:22.000]  這個根本是一個真理
[00:08:22.000 --> 00:08:23.200]  你怎麼對我都不怕
[00:08:23.200 --> 00:08:25.800]  第四章第八節說到什麼?
[00:08:25.800 --> 00:08:26.800]  第四章八節說
[00:08:26.800 --> 00:08:29.600]  彼得他們就被聖靈充滿
[00:08:29.600 --> 00:08:31.400]  就不怕他們恐嚇
[00:08:31.400 --> 00:08:32.800]  那次有沒有神蹟?
[00:08:32.800 --> 00:08:34.000]  沒有了
[00:08:34.600 --> 00:08:36.000]  聖靈充滿沒有神蹟
[00:08:36.000 --> 00:08:38.800]  接著他們回去,大家就很高興
[00:08:38.800 --> 00:08:40.200]  一起來大聲祈禱
[00:08:40.200 --> 00:08:41.000]  是不是?
[00:08:41.000 --> 00:08:42.400]  第四章三十一節
[00:08:42.400 --> 00:08:44.600]  於是他們就被聖靈充滿
[00:08:44.600 --> 00:08:46.000]  接著結果是什麼?
[00:08:46.000 --> 00:08:47.800]  他們放膽講論神的道
[00:08:47.800 --> 00:08:48.400]  大膽
[00:08:48.400 --> 00:08:49.400]  有沒有神蹟?
[00:08:49.400 --> 00:08:50.000]  沒有了
[00:08:50.000 --> 00:08:53.000]  聖靈充滿不一定要有神蹟
[00:08:53.000 --> 00:08:54.600]  反而第三章呢
[00:08:54.600 --> 00:08:56.200]  彼得行神蹟了,是不是?
[00:08:56.200 --> 00:08:58.000]  但是聖經又沒有說
[00:08:58.000 --> 00:08:59.400]  彼得被聖靈充滿
[00:08:59.400 --> 00:09:01.200]  就看著他,叫他起來行走
[00:09:01.200 --> 00:09:01.800]  沒有了
[00:09:01.800 --> 00:09:03.000]  聖經只是說什麼?
[00:09:03.400 --> 00:09:05.200]  彼得定睛看他
[00:09:05.200 --> 00:09:07.400]  就說我奉耶穌的名叫你起來行走
[00:09:07.400 --> 00:09:10.200]  我想舉這些例子告訴大家
[00:09:10.200 --> 00:09:12.600]  有兩件事很重要
[00:09:12.600 --> 00:09:13.400]  第一
[00:09:13.400 --> 00:09:15.200]  就是當聖靈來的時候
[00:09:15.200 --> 00:09:16.400]  你是猜不到的
[00:09:16.400 --> 00:09:18.600]  因為是神自己的意思
[00:09:18.600 --> 00:09:21.200]  不是憑我們去叫祂來的
[00:09:21.200 --> 00:09:22.800]  這是神自己的恩賜
[00:09:22.800 --> 00:09:25.000]  如果我們用靈恩這個字
[00:09:25.000 --> 00:09:27.800]  聖靈的恩賜是禮物
[00:09:27.800 --> 00:09:29.000]  spiritual gift
[00:09:29.000 --> 00:09:31.800]  禮物就是神給就給
[00:09:31.800 --> 00:09:32.800]  不給就不給
[00:09:33.200 --> 00:09:34.600]  你是猜不到的
[00:09:34.600 --> 00:09:37.000]  你不要在這裡用個人的方法
[00:09:37.000 --> 00:09:38.600]  所以我曾經在這裡說過
[00:09:38.600 --> 00:09:39.800]  我又很坦白地說
[00:09:39.800 --> 00:09:42.000]  我是最難接受有這個教會
[00:09:42.000 --> 00:09:43.400]  說保證你兩個月之後
[00:09:43.400 --> 00:09:44.600]  可以練到你講方言
[00:09:44.600 --> 00:09:46.400]  這些是沒有理由的
[00:09:46.400 --> 00:09:49.400]  為什麼兩個月之後練到你講方言
[00:09:49.400 --> 00:09:50.800]  就是說一兩個月之後
[00:09:50.800 --> 00:09:52.200]  你要講就講得到了
[00:09:52.200 --> 00:09:54.400]  你以為開祭嗎?
[00:09:54.400 --> 00:09:58.000]  你以為聖靈是電流嗎?
[00:09:58.000 --> 00:09:59.600]  聖靈是恩賜來的
[00:09:59.600 --> 00:10:01.200]  神是主宰來的
[00:10:01.600 --> 00:10:03.400]  所以你看從舊約到新約
[00:10:03.400 --> 00:10:06.600]  不是人從下而上去拉祂下來
[00:10:06.600 --> 00:10:08.800]  而是神從上而下
[00:10:08.800 --> 00:10:11.200]  甚至我們都驚訝祂什麼時候來的
[00:10:11.200 --> 00:10:13.200]  《少林寺》第十章
[00:10:13.200 --> 00:10:14.600]  彼得在說道
[00:10:14.600 --> 00:10:15.200]  記得嗎?
[00:10:15.200 --> 00:10:18.000]  在解釋為什麼可以向那些外邦人
[00:10:18.000 --> 00:10:19.600]  戈尼留尼傳道的時候
[00:10:19.600 --> 00:10:21.800]  聖經說彼得還沒說完
[00:10:21.800 --> 00:10:23.200]  正在說話之間
[00:10:23.200 --> 00:10:24.600]  突然間聖靈就來了
[00:10:24.600 --> 00:10:26.400]  於是他們就被死靈感動
[00:10:26.400 --> 00:10:28.000]  於是就講起方言來了
[00:10:28.000 --> 00:10:29.600]  還有很有趣的
[00:10:31.200 --> 00:10:32.800]  是周圍的人說
[00:10:32.800 --> 00:10:34.600]  彼得沒有說
[00:10:34.600 --> 00:10:37.200]  彼得說老實說我是第一個
[00:10:37.200 --> 00:10:38.200]  我是始祖來的
[00:10:38.200 --> 00:10:38.600]  那一天
[00:10:38.600 --> 00:10:39.200]  是不是?
[00:10:39.200 --> 00:10:41.400]  我先說
[00:10:41.400 --> 00:10:42.400]  沒有啊
[00:10:42.400 --> 00:10:44.600]  彼得說不說就不說
[00:10:44.600 --> 00:10:46.200]  有什麼重要呢?
[00:10:46.200 --> 00:10:48.200]  周圍的人說就讓他們說吧
[00:10:48.200 --> 00:10:51.600]  你看看初期教會的基督徒是很清楚的
[00:10:51.600 --> 00:10:53.600]  他們沒有限定一種方法
[00:10:53.600 --> 00:10:55.800]  也沒有說我一定要做這件事情
[00:10:55.800 --> 00:10:56.600]  不是的
[00:10:56.800 --> 00:11:02.400]  因為他們不覺得這是屬於他們掌握的技巧
[00:11:02.400 --> 00:11:03.200]  大家明白嗎?
[00:11:03.200 --> 00:11:05.400]  聖靈是真的從神而來
[00:11:05.400 --> 00:11:06.600]  從天而來
[00:11:06.600 --> 00:11:08.800]  是神自己的主動
[00:11:08.800 --> 00:11:11.400]  不是由人去引發的
[00:11:11.400 --> 00:11:14.200]  而且他沒有限死某一種方式
[00:11:14.200 --> 00:11:16.600]  更加不是只有有超自然的經驗
[00:11:16.600 --> 00:11:18.400]  才是聖靈的充滿
[00:11:18.400 --> 00:11:19.600]  我們說
[00:11:19.600 --> 00:11:20.600]  你這麼說
[00:11:20.600 --> 00:11:22.200]  說了這麼多什麼都不是
[00:11:22.200 --> 00:11:23.600]  什麼才是呢?
[00:11:23.600 --> 00:11:24.800]  那你說吧
[00:11:24.800 --> 00:11:28.200]  彼得為什麼會在這裡引用舊約的約耳書
[00:11:28.200 --> 00:11:29.800]  完全不同的一個記載
[00:11:29.800 --> 00:11:33.200]  就說是聖靈的囂觀的一個預言的應驗呢?
[00:11:33.200 --> 00:11:34.200]  只有一件事情
[00:11:34.200 --> 00:11:36.400]  就是一種不尋常的經歷
[00:11:36.400 --> 00:11:37.400]  是會有的
[00:11:37.400 --> 00:11:39.400]  在我們屬靈生命裡面
[00:11:39.400 --> 00:11:41.000]  我們是有一種不尋常的經歷
[00:11:41.000 --> 00:11:42.400]  不是時常有的
[00:11:42.400 --> 00:11:43.800]  一種不尋常的經歷
[00:11:43.800 --> 00:11:46.400]  有時候會很強烈
[00:11:46.400 --> 00:11:47.800]  甚至有超自然的表現
[00:11:47.800 --> 00:11:49.000]  絕對可能
[00:11:49.000 --> 00:11:50.800]  但不是必然
[00:11:50.800 --> 00:11:54.000]  但問題就是你和我有沒有留意到
[00:11:54.400 --> 00:11:56.200]  有時候在我們的生命當中
[00:11:56.200 --> 00:11:57.800]  有時候看到一句話
[00:11:57.800 --> 00:12:00.000]  都沒有估計到
[00:12:00.000 --> 00:12:01.000]  有時候唱一首詩歌
[00:12:01.000 --> 00:12:01.400]  突然間
[00:12:01.400 --> 00:12:01.800]  哎呀
[00:12:01.800 --> 00:12:03.000]  那首詩歌
[00:12:03.000 --> 00:12:04.800]  那一句話打入心裡面
[00:12:04.800 --> 00:12:05.800]  你經歷過吧
[00:12:05.800 --> 00:12:06.200]  哎呀
[00:12:06.200 --> 00:12:07.800]  心裡面就很舒服
[00:12:07.800 --> 00:12:09.400]  或者很受感動
[00:12:09.400 --> 00:12:10.800]  於是眼淚就流出來
[00:12:10.800 --> 00:12:12.600]  你沒有想過的
[00:12:12.600 --> 00:12:14.000]  這就是聖靈的工作
[00:12:14.000 --> 00:12:15.800]  有時候在你人生的路上
[00:12:15.800 --> 00:12:17.000]  很普通很平凡的一天
[00:12:17.000 --> 00:12:19.400]  突然間某一件事一發生的時候
[00:12:19.400 --> 00:12:20.600]  觸發在心裡面
[00:12:20.600 --> 00:12:21.000]  哎呀
[00:12:21.000 --> 00:12:21.600]  是哦
[00:12:21.600 --> 00:12:22.800]  神有個呼召
[00:12:22.800 --> 00:12:24.400]  我好久都沒有聽話了
[00:12:24.400 --> 00:12:25.600]  已經忘記了
[00:12:25.600 --> 00:12:26.800]  抽你上來
[00:12:26.800 --> 00:12:28.600]  那些又是神自己的
[00:12:28.600 --> 00:12:30.800]  聖靈自己一種的
[00:12:30.800 --> 00:12:32.600]  挑冠的那個特別的工作
[00:12:32.600 --> 00:12:33.800]  頂姐妹有時候
[00:12:33.800 --> 00:12:35.600]  你和我又另一個極端
[00:12:35.600 --> 00:12:38.600]  我們對聖靈太過冷感了
[00:12:38.600 --> 00:12:41.200]  我們沒有留意她的生命
[00:12:41.200 --> 00:12:43.200]  在我們生命當中的那種動作
[00:12:43.200 --> 00:12:45.400]  以致我們很多時候略過了
[00:12:45.400 --> 00:12:47.800]  有些人太過激進了
[00:12:47.800 --> 00:12:49.200]  經常都要有些特別的東西
[00:12:49.200 --> 00:12:50.200]  奇怪的東西
[00:12:50.200 --> 00:12:51.200]  甚至超自然的東西
[00:12:51.200 --> 00:12:52.200]  那些才算是
[00:12:52.400 --> 00:12:54.200]  我們不要走向兩個極端
[00:12:54.200 --> 00:12:55.600]  正如我經常都喜歡說
[00:12:55.600 --> 00:12:58.600]  我們說別人有些人過火
[00:12:58.600 --> 00:13:00.200]  但是有些人是死火的
[00:13:00.200 --> 00:13:03.800]  死火一樣是重弊的
[00:13:03.800 --> 00:13:04.800]  火都沒有
[00:13:04.800 --> 00:13:06.800]  過火有時候會燒屋
[00:13:06.800 --> 00:13:08.200]  是不是?
[00:13:08.200 --> 00:13:10.400]  但是死火我們什麼都沒有
[00:13:10.400 --> 00:13:12.600]  很多時候我們都是死火
[00:13:12.600 --> 00:13:14.600]  頂姐妹願我們在這裡
[00:13:14.600 --> 00:13:18.800]  不一定要追尋當日講方言的這種經歷
[00:13:18.800 --> 00:13:21.000]  但是我們一定要好像
[00:13:21.200 --> 00:13:23.400]  任何基督徒甚至使徒一樣
[00:13:23.400 --> 00:13:25.400]  事實上要預備心
[00:13:25.400 --> 00:13:27.000]  預備好
[00:13:27.000 --> 00:13:28.800]  等聖靈來的時候
[00:13:28.800 --> 00:13:30.000]  我們馬上可以看見
[00:13:30.000 --> 00:13:32.600]  神自己在我們生命當中做些什麼
[00:13:32.600 --> 00:13:34.400]  因為聖靈一來的時候
[00:13:34.400 --> 00:13:37.800]  會產生一個很大的震撼
[00:13:37.800 --> 00:13:40.000]  我講這句話又不是誇張
[00:13:40.000 --> 00:13:41.000]  有什麼震撼呢?
[00:13:41.000 --> 00:13:41.600]  你看看
[00:13:41.600 --> 00:13:44.000]  彼得講到第36節的時候
[00:13:44.000 --> 00:13:45.200]  講完了
[00:13:45.200 --> 00:13:46.200]  第37節
[00:13:46.200 --> 00:13:49.400]  他們聽了以後就覺得宅心
[00:13:50.000 --> 00:13:51.600]  於是那個震撼是什麼?
[00:13:51.600 --> 00:13:52.400]  他們就問彼得
[00:13:52.400 --> 00:13:53.200]  那我們怎麼辦?
[00:13:53.200 --> 00:13:54.400]  於是他們悔改
[00:13:54.400 --> 00:13:55.400]  悔改聖經
[00:13:55.400 --> 00:13:56.400]  剛才我們很熟悉
