
[00:00:00.000 --> 00:00:02.000]  鄭子珮平安
[00:07:19.000 --> 00:07:20.000]  我們察不察覺
[00:07:20.000 --> 00:07:22.000]  我們其實和我們身邊很多的人
[00:07:22.000 --> 00:07:25.000]  其實可能甚至乎是一些很親密的人
[00:07:25.000 --> 00:07:27.000]  其實我們和他們的關係都犧牲了
[00:07:27.000 --> 00:07:29.000]  甚至乎對於我們基督徒來說
[00:07:29.000 --> 00:07:32.000]  我們會不會都更加留意得到
[00:07:32.000 --> 00:07:33.000]  在一個這麼追趕
[00:07:33.000 --> 00:07:34.000]  這麼急速
[00:07:34.000 --> 00:07:35.000]  這麼繁忙
[00:07:35.000 --> 00:07:37.000]  這麼勞碌勞苦的生活裏面
[00:07:37.000 --> 00:07:39.000]  其實我們感不感到
[00:07:39.000 --> 00:07:40.000]  我們其實
[00:07:40.000 --> 00:07:42.000]  將神可能放在一個很遙遠
[00:07:42.000 --> 00:07:46.000]  很邊緣的地方
[00:07:46.000 --> 00:07:49.000]  當保羅他說
[00:07:49.000 --> 00:07:54.000]  肉體的債這件事的時候
[00:07:54.000 --> 00:07:57.000]  其實保羅他一開始
[00:07:57.000 --> 00:07:59.000]  一開始已經說
[00:07:59.000 --> 00:08:00.000]  在第八章
[00:08:00.000 --> 00:08:02.000]  在第八章的第一節
[00:08:02.000 --> 00:08:03.000]  他這麼說
[00:08:03.000 --> 00:08:06.000]  他說如今在耶穌基督裏的人
[00:08:06.000 --> 00:08:08.000]  就不被定罪
[00:08:08.000 --> 00:08:10.000]  保羅提醒他的那幫讀者
[00:08:10.000 --> 00:08:11.000]  那幫弟兄姊妹
[00:08:11.000 --> 00:08:13.000]  他說那些在基督裏面的
[00:08:13.000 --> 00:08:15.000]  其實已經不被定罪了
[00:08:15.000 --> 00:08:17.000]  為什麼呢
[00:08:17.000 --> 00:08:18.000]  因為福音
[00:08:18.000 --> 00:08:21.000]  福音已經將你釋放了出來
[00:08:21.000 --> 00:08:26.000]  你不需要再隨從肉體
[00:08:26.000 --> 00:08:29.000]  不需要再跟肉體去生活了
[00:08:29.000 --> 00:08:32.000]  保羅其實一直用肉體這個字
[00:08:32.000 --> 00:08:34.000]  其實他想代表什麼呢
[00:08:34.000 --> 00:08:35.000]  代表一個
[00:08:35.000 --> 00:08:37.000]  在罪惡世界人那種的本性
[00:08:37.000 --> 00:08:38.000]  那種的勢力
[00:08:38.000 --> 00:08:42.000]  這種勢力是令人捆綁著
[00:08:42.000 --> 00:08:44.000]  成為罪的奴隸
[00:08:44.000 --> 00:08:47.000]  當我們成為罪的奴隸的時候
[00:08:47.000 --> 00:08:48.000]  我們跟神之間
[00:08:48.000 --> 00:08:50.000]  其實是一個敵對的關係裏面
[00:08:50.000 --> 00:08:54.000]  即使神有對律法上面
[00:08:54.000 --> 00:08:55.000]  對我們有要求
[00:08:55.000 --> 00:08:56.000]  或者對我們有期望
[00:08:56.000 --> 00:08:58.000]  但其實我們都跟不了
[00:08:58.000 --> 00:08:59.000]  我們都信服不了
[00:08:59.000 --> 00:09:01.000]  其實整個困境
[00:09:01.000 --> 00:09:02.000]  直到耶穌基督來到
[00:09:02.000 --> 00:09:04.000]  耶穌基督他渡成肉身
[00:09:04.000 --> 00:09:05.000]  來到這個世界上面
[00:09:05.000 --> 00:09:08.000]  開展上帝救贖的計劃
[00:09:08.000 --> 00:09:10.000]  救贖的使命的時候
[00:09:10.000 --> 00:09:11.000]  才有得扭轉
[00:09:11.000 --> 00:09:14.000]  而最後其實耶穌基督是
[00:09:14.000 --> 00:09:17.000]  祂死而且復活
[00:09:17.000 --> 00:09:18.000]  這個是帶給我們
[00:09:18.000 --> 00:09:22.000]  不再在一個罪惡的權勢之下
[00:09:22.000 --> 00:09:26.000]  我們不再在罪惡
[00:09:26.000 --> 00:09:27.000]  和罪惡的權勢之下
[00:09:27.000 --> 00:09:28.000]  這個情況
[00:09:28.000 --> 00:09:30.000]  我們跟肉體的狀態
[00:09:30.000 --> 00:09:31.000]  是怎樣的狀態呢
[00:09:31.000 --> 00:09:32.000]  我試試用一個
[00:09:32.000 --> 00:09:34.000]  比較市井的一個比喻
[00:09:34.000 --> 00:09:36.000]  就好像黑社會那樣
[00:09:36.000 --> 00:09:38.000]  大家應該不認識黑社會
[00:09:38.000 --> 00:09:39.000]  我相信
[00:09:39.000 --> 00:09:41.000]  大約我們都知道
[00:09:41.000 --> 00:09:42.000]  其實黑社會那些人
[00:09:42.000 --> 00:09:45.000]  其實就靠黑社會整個勢力
[00:09:45.000 --> 00:09:46.000]  去生存
[00:09:46.000 --> 00:09:49.000]  整個生活都是黑社會裏面
[00:09:49.000 --> 00:09:51.000]  但當你進入黑社會
[00:09:51.000 --> 00:09:52.000]  其實你是怎樣呢
[00:09:52.000 --> 00:09:53.000]  你身不由己
[00:09:53.000 --> 00:09:55.000]  你要跟著整套的規則
[00:09:55.000 --> 00:09:56.000]  整套的
[00:09:56.000 --> 00:09:58.000]  就好像江湖那樣
[00:09:58.000 --> 00:10:00.000]  你跟著它去做
[00:10:00.000 --> 00:10:02.000]  但直到有一天
[00:10:02.000 --> 00:10:03.000]  直到有一天
[00:10:03.000 --> 00:10:05.000]  你可以和黑社會
[00:10:05.000 --> 00:10:06.000]  一刀兩斷的時候
[00:10:06.000 --> 00:10:08.000]  他們有一個儀式
[00:10:08.000 --> 00:10:09.000]  那個儀式叫做什麼呢
[00:10:09.000 --> 00:10:11.000]  那個儀式叫做金盤洗手
[00:10:11.000 --> 00:10:12.000]  有沒有聽過
[00:10:12.000 --> 00:10:13.000]  金盤洗手
[00:10:13.000 --> 00:10:14.000]  代表什麼呢
[00:10:14.000 --> 00:10:15.000]  代表其實你
[00:10:15.000 --> 00:10:16.000]  告訴所有人
[00:10:16.000 --> 00:10:17.000]  全世界的人
[00:10:17.000 --> 00:10:18.000]  我已經自由了
[00:10:18.000 --> 00:10:19.000]  我不再
[00:10:19.000 --> 00:10:20.000]  跟江湖那些事
[00:10:20.000 --> 00:10:23.000]  我已經一筆勾銷了
[00:10:23.000 --> 00:10:25.000]  洗了底了
[00:10:25.000 --> 00:10:28.000]  不過頂尖梅
[00:10:28.000 --> 00:10:29.000]  其實
[00:10:29.000 --> 00:10:31.000]  一個脫離黑社會的人
[00:10:31.000 --> 00:10:32.000]  其實
[00:10:32.000 --> 00:10:33.000]  對於他來說
[00:10:33.000 --> 00:10:35.000]  其實這個只是一個開始
[00:10:38.000 --> 00:10:39.000]  保羅說
[00:10:39.000 --> 00:10:41.000]  我們不欠肉體的債
[00:10:41.000 --> 00:10:42.000]  自由
[00:10:42.000 --> 00:10:43.000]  是不是
[00:10:43.000 --> 00:10:44.000]  其實這個自由
[00:10:44.000 --> 00:10:45.000]  就好像一個奴隸
[00:10:45.000 --> 00:10:47.000]  這樣回復自由身
[00:10:47.000 --> 00:10:48.000]  但原來債這個字
[00:10:48.000 --> 00:10:50.000]  是在說
[00:10:50.000 --> 00:10:52.000]  那個字是在說
[00:10:52.000 --> 00:10:53.000]  可能有義務
[00:10:53.000 --> 00:10:55.000]  或者責任的意思
[00:10:55.000 --> 00:10:56.000]  在英文譯本裡面
[00:10:56.000 --> 00:10:57.000]  是有一個責任
[00:10:57.000 --> 00:10:59.000]  或者義務的意思
[00:10:59.000 --> 00:11:01.000]  這裡保羅想說的就是
[00:11:01.000 --> 00:11:03.000]  當我們已經
[00:11:03.000 --> 00:11:05.000]  不再欠肉體的債的時候
[00:11:05.000 --> 00:11:06.000]  其實代表什麼呢
[00:11:06.000 --> 00:11:07.000]  就是我們再沒有義務
[00:11:07.000 --> 00:11:08.000]  或者沒有責任
[00:11:08.000 --> 00:11:10.000]  再由一個肉體
[00:11:10.000 --> 00:11:11.000]  去定義
[00:11:11.000 --> 00:11:12.000]  去決定我們怎樣去生活
[00:11:12.000 --> 00:11:14.000]  不再是由罪那種的本性
[00:11:14.000 --> 00:11:16.000]  去決定我們怎樣生活
[00:11:16.000 --> 00:11:19.000]  保羅還說
[00:11:19.000 --> 00:11:20.000]  如果我們繼續的
[00:11:20.000 --> 00:11:21.000]  跟著肉體
[00:11:21.000 --> 00:11:22.000]  那個債
[00:11:22.000 --> 00:11:23.000]  好像欠了
[00:11:23.000 --> 00:11:24.000]  好像有義務
[00:11:24.000 --> 00:11:25.000]  有責任
[00:11:25.000 --> 00:11:26.000]  這樣去生活的時候
[00:11:26.000 --> 00:11:27.000]  結果是怎樣呢
[00:11:27.000 --> 00:11:30.000]  結果只有一條
[00:11:30.000 --> 00:11:31.000]  死路一條
[00:11:31.000 --> 00:11:33.000]  這個死不是說
[00:11:33.000 --> 00:11:35.000]  人的肉身
[00:11:35.000 --> 00:11:37.000]  也有一條死
[00:11:37.000 --> 00:11:38.000]  這裡說的是
[00:11:38.000 --> 00:11:39.000]  我們會跟神
[00:11:39.000 --> 00:11:41.000]  一路一路這樣
[00:11:41.000 --> 00:11:42.000]  永遠的隔絕
[00:11:42.000 --> 00:11:43.000]  永遠的死亡
[00:11:43.000 --> 00:11:45.000]  因為我們跟著祂的時候
[00:11:45.000 --> 00:11:47.000]  我們是會一路
[00:11:47.000 --> 00:11:49.000]  跟神越難越遠
[00:11:49.000 --> 00:11:51.000]  我們黏著肉體
[00:11:51.000 --> 00:11:53.000]  黏著那個罪的本性的時候
[00:11:53.000 --> 00:11:55.000]  我們是會一步一步的
[00:11:55.000 --> 00:11:57.000]  跟神越走越遠
[00:11:57.000 --> 00:11:58.000]  就好像怎樣呢
[00:11:58.000 --> 00:12:00.000]  就好像剛才我說的
[00:12:00.000 --> 00:12:01.000]  那個奴隸
[00:12:01.000 --> 00:12:03.000]  他可能已經有自由身了
[00:12:03.000 --> 00:12:05.000]  贖回身可以自由了
[00:12:05.000 --> 00:12:07.000]  但是他再次出賣自己
[00:12:07.000 --> 00:12:09.000]  做回奴隸
[00:12:09.000 --> 00:12:10.000]  又或者好像一些
[00:12:10.000 --> 00:12:12.000]  本來已經戒了賭的
[00:12:12.000 --> 00:12:13.000]  一些賭徒
[00:12:13.000 --> 00:12:15.000]  他仍然都
[00:12:15.000 --> 00:12:16.000]  心癢癢
[00:12:16.000 --> 00:12:17.000]  還想
[00:12:17.000 --> 00:12:18.000]  不能輸
[00:12:18.000 --> 00:12:19.000]  黏回去
[00:12:19.000 --> 00:12:20.000]  繼續賭
[00:12:20.000 --> 00:12:21.000]  那就糟糕了
[00:12:21.000 --> 00:12:23.000]  通常告訴我們
[00:12:23.000 --> 00:12:26.000]  他就會沉淪下去
[00:12:26.000 --> 00:12:27.000]  又或者那些
[00:12:27.000 --> 00:12:28.000]  再更加的就是
[00:12:28.000 --> 00:12:29.000]  我們好像那些
[00:12:29.000 --> 00:12:31.000]  有毒癮的過來人那樣
[00:12:31.000 --> 00:12:32.000]  戒了
[00:12:32.000 --> 00:12:33.000]  雖然戒了
[00:12:33.000 --> 00:12:34.000]  但是其實
[00:12:34.000 --> 00:12:37.000]  當他黏回去那幫朋友
[00:12:37.000 --> 00:12:38.000]  有沒有新的朋友
[00:12:38.000 --> 00:12:39.000]  黏回去的時候
[00:12:39.000 --> 00:12:41.000]  其實他就會再一次
[00:12:41.000 --> 00:12:42.000]  沒有啊
[00:12:42.000 --> 00:12:43.000]  大家說試一下
[00:12:43.000 --> 00:12:46.000]  就繼續沉淪毒害
[00:12:46.000 --> 00:12:47.000]  就算好像剛才
[00:12:47.000 --> 00:12:49.000]  退出了江湖那個黑社會那樣
[00:12:49.000 --> 00:12:51.000]  如果他黏回去那些弟兄
[00:12:51.000 --> 00:12:53.000]  他仍然是藕斷絲連
[00:12:53.000 --> 00:12:54.000]  因為當中還有
[00:12:54.000 --> 00:12:56.000]  可能還有千絲萬縷的關係
[00:12:56.000 --> 00:12:57.000]  他還覺得
[00:12:57.000 --> 00:12:58.000]  有責任
[00:12:58.000 --> 00:13:00.000]  有義務去幫那些兄弟
[00:13:00.000 --> 00:13:05.000]  他還覺得好像有虧欠那樣的時候
[00:13:05.000 --> 00:13:07.000]  他根本一直都脫離不了
[00:13:07.000 --> 00:13:09.000]  他只會最終最終
[00:13:09.000 --> 00:13:12.000]  都會走回頭
[00:13:12.000 --> 00:13:15.000]  所以兄弟妹妹
[00:13:15.000 --> 00:13:17.000]  本來說不被定罪
[00:13:17.000 --> 00:13:22.000]  其實只是一個開始
[00:13:22.000 --> 00:13:26.000]  過一個上帝所喜悅的生活
[00:13:26.000 --> 00:13:28.000]  才是上帝對我們一個
[00:13:28.000 --> 00:13:31.000]  一生的一個要求
[00:13:31.000 --> 00:13:33.000]  在這個要求裡面
[00:13:33.000 --> 00:13:34.000]  其實我們自己做不到的
[00:13:34.000 --> 00:13:36.000]  我們仍然都在一個肉體的
[00:13:36.000 --> 00:13:38.000]  屬肉體的狀況
[00:13:38.000 --> 00:13:41.000]  仍然都在舊的罪惡的本性裡面
[00:13:41.000 --> 00:13:42.000]  我們做不到的
[00:13:42.000 --> 00:13:44.000]  也只有聖靈
[00:13:44.000 --> 00:13:47.000]  只有聖靈可以帶著我們
[00:13:47.000 --> 00:13:49.000]  不單止離開這個罪惡的本性
[00:13:49.000 --> 00:13:51.000]  那個的合制
[00:13:51.000 --> 00:13:52.000]  更加帶著我們
[00:13:52.000 --> 00:13:54.000]  一路一路這樣
[00:13:54.000 --> 00:13:57.000]  去過一個上帝所喜悅的生活
[00:13:57.000 --> 00:14:00.000]  讓我們可以跟隨上帝
[00:14:00.000 --> 00:14:01.000]  所以弟兄姐妹
[00:14:01.000 --> 00:14:02.000]  這裡保羅說
[00:14:02.000 --> 00:14:04.000]  我們其實要一直這樣
[00:14:04.000 --> 00:14:10.000]  靠著聖靈去重新做人
[00:14:10.000 --> 00:14:11.000]  聖靈是誰
[00:14:11.000 --> 00:14:14.000]  剛才領師都提了我們
[00:14:14.000 --> 00:14:17.000]  保衛斯
[00:14:17.000 --> 00:14:18.000]  我們每一個已經接受了
[00:14:18.000 --> 00:14:20.000]  耶穌的人
[00:14:20.000 --> 00:14:22.000]  我們其實已經領受了聖靈
[00:14:22.000 --> 00:14:24.000]  聖靈已經住在我們裡面
[00:14:24.000 --> 00:14:27.000]  聖靈已經在我們剛才
[00:14:27.000 --> 00:14:29.000]  已經提到很多我們的守護者
[00:14:29.000 --> 00:14:31.000]  聖靈會幫我們打氣
[00:14:31.000 --> 00:14:32.000]  幫助我們
[00:14:32.000 --> 00:14:33.000]  提醒我們
[00:14:33.000 --> 00:14:35.000]  支持我們
[00:14:35.000 --> 00:14:36.000]  甚至保衛斯
[00:14:36.000 --> 00:14:40.000]  在本來的語文境界裡面
[00:14:40.000 --> 00:14:42.000]  其實好像一個辯護律師
[00:14:42.000 --> 00:14:46.000]  竭力地去為我們辯護
[00:14:46.000 --> 00:14:48.000]  證明我們是無罪
[00:14:48.000 --> 00:14:50.000]  證明我們是一個自由的人
[00:14:50.000 --> 00:14:51.000]  所以保衛斯
[00:14:51.000 --> 00:14:54.000]  一直在和我們一起
[00:14:54.000 --> 00:14:56.000]  不斷地希望我們
[00:14:56.000 --> 00:14:58.000]  為了我們的好處
[00:14:58.000 --> 00:15:00.000]  為了我們的直力
[00:15:00.000 --> 00:15:03.000]  去爭取我們最好
[00:15:03.000 --> 00:15:05.000]  所以聖靈保衛斯
[00:15:05.000 --> 00:15:06.000]  其實就是將我們
[00:15:06.000 --> 00:15:08.000]  由罪和死亡的合制裡面
[00:15:08.000 --> 00:15:10.000]  去釋放出來
[00:15:10.000 --> 00:15:12.000]  所以聖靈不再
[00:15:12.000 --> 00:15:14.000]  要我們好像欠債那樣
[00:15:14.000 --> 00:15:16.000]  用一種虧欠的形式
[00:15:16.000 --> 00:15:17.000]  去跟著他
[00:15:17.000 --> 00:15:18.000]  而反而是
[00:15:18.000 --> 00:15:20.000]  聖靈要我們很自由地
[00:15:20.000 --> 00:15:22.000]  選擇要讓他
[00:15:22.000 --> 00:15:25.000]  帶著我們去生活
[00:15:25.000 --> 00:15:27.000]  這裡說體貼聖靈
[00:15:27.000 --> 00:15:29.000]  體貼肉體就是死
[00:15:29.000 --> 00:15:30.000]  體貼聖靈
[00:15:30.000 --> 00:15:32.000]  那個意思什麼叫體貼
[00:15:32.000 --> 00:15:33.000]  體貼的意思就是
[00:15:33.000 --> 00:15:35.000]  我們整個心思意念
[00:15:35.000 --> 00:15:36.000]  我們整個mindset
[00:15:36.000 --> 00:15:37.000]  整個思想
[00:15:37.000 --> 00:15:38.000]  整個人
[00:15:38.000 --> 00:15:40.000]  我們都沉浸在
[00:15:40.000 --> 00:15:42.000]  和聖靈那種的交往
[00:15:42.000 --> 00:15:44.000]  交流裡面
[00:15:44.000 --> 00:15:45.000]  我們沉在
[00:15:45.000 --> 00:15:47.000]  聖靈那個的帶領
[00:15:47.000 --> 00:15:48.000]  聖靈那個的勸勉
[00:15:48.000 --> 00:15:51.000]  聖靈那個的同在裡面
[00:15:51.000 --> 00:15:52.000]  如果根據
[00:15:52.000 --> 00:15:53.000]  《擁吻福音》這裡
[00:15:53.000 --> 00:15:54.000]  耶穌所說的
[00:15:54.000 --> 00:15:56.000]  聖靈是會將一切的事
[00:15:56.000 --> 00:15:58.000]  去教導我們
[00:15:58.000 --> 00:16:00.000]  教導祂的門徒
[00:16:00.000 --> 00:16:01.000]  這些事包括什麼呢
[00:16:01.000 --> 00:16:02.000]  一定是包括
[00:16:02.000 --> 00:16:04.000]  耶穌基督祂的一言一行
[00:16:04.000 --> 00:16:05.000]  祂的一舉一動
[00:16:05.000 --> 00:16:07.000]  所以聖靈一定會
