
[00:00:00.000 --> 00:00:03.000]  不知大家有沒有這樣的經歷
[00:03:59.000 --> 00:04:02.000]  耶穌想去休息
[00:04:02.000 --> 00:04:05.000]  但是那班人就讓他先到那裡
[00:04:05.000 --> 00:04:06.000]  等他
[00:04:06.000 --> 00:04:10.000]  耶穌見到這班人就憐憫他們
[00:04:10.000 --> 00:04:13.000]  教導了他們很多東西
[00:04:13.000 --> 00:04:15.000]  然後就行這個神蹟
[00:04:15.000 --> 00:04:19.000]  四福音裡面有很多神蹟是耶穌基督做的
[00:04:19.000 --> 00:04:21.000]  這個神蹟是唯一一個
[00:04:21.000 --> 00:04:25.000]  四卷福音書都講齊
[00:04:25.000 --> 00:04:27.000]  這是一個很重要的神蹟
[00:04:27.000 --> 00:04:29.000]  我們看看第六章
[00:04:29.000 --> 00:04:31.000]  第35到37字
[00:04:31.000 --> 00:04:33.000]  這個神蹟怎麼樣
[00:04:33.000 --> 00:04:36.000]  天晚門徒上來對耶穌說
[00:04:36.000 --> 00:04:38.000]  現在是曠野的地方
[00:04:38.000 --> 00:04:39.000]  夜就快黑了
[00:04:39.000 --> 00:04:41.000]  請他們散開
[00:04:41.000 --> 00:04:43.000]  讓他們自己去周圍的地方
[00:04:43.000 --> 00:04:45.000]  買些東西吃
[00:04:45.000 --> 00:04:47.000]  耶穌說你們給他們吃
[00:04:47.000 --> 00:04:49.000]  門徒說有沒有搞錯
[00:04:49.000 --> 00:04:52.000]  我們用兩百個銀幣都不夠買
[00:04:52.000 --> 00:04:54.000]  餵這班人
[00:04:54.000 --> 00:04:59.000]  這班人有多少呢
[00:04:59.000 --> 00:05:02.000]  因為說男人有五千
[00:05:02.000 --> 00:05:04.000]  整年的男人有五千
[00:05:04.000 --> 00:05:06.000]  但是他們去耶路撒冷
[00:05:06.000 --> 00:05:07.000]  一家去
[00:05:07.000 --> 00:05:09.000]  加上女人
[00:05:09.000 --> 00:05:10.000]  再加上孩子
[00:05:10.000 --> 00:05:13.000]  就超過一萬多人
[00:05:13.000 --> 00:05:16.000]  一萬多人
[00:05:16.000 --> 00:05:18.000]  怎麼餵他們吃東西呢
[00:05:18.000 --> 00:05:20.000]  你知不知道
[00:05:20.000 --> 00:05:21.000]  餵一萬多人
[00:05:21.000 --> 00:05:24.000]  預備一餐飯是多麼麻煩的事
[00:05:24.000 --> 00:05:25.000]  我們上個月
[00:05:25.000 --> 00:05:28.000]  我們預備了五十人的一個午餐
[00:05:28.000 --> 00:05:30.000]  已經搞了很多東西
[00:05:30.000 --> 00:05:33.000]  上次我們有在場的
[00:05:33.000 --> 00:05:34.000]  有沒有
[00:05:34.000 --> 00:05:36.000]  都很多
[00:05:36.000 --> 00:05:38.000]  怎麼預備一萬人這麼多呢
[00:05:38.000 --> 00:05:41.000]  有個小孩子天真難聞
[00:05:41.000 --> 00:05:42.000]  他見到這麼多人
[00:05:42.000 --> 00:05:44.000]  他說我自己有個飯盒
[00:05:44.000 --> 00:05:46.000]  大家看不看到這個飯盒
[00:05:46.000 --> 00:05:48.000]  這個小孩子就說
[00:05:48.000 --> 00:05:53.000]  飯盒裏面有五餅二魚
[00:05:53.000 --> 00:05:57.000]  五個大麥餅和兩條小魚
[00:05:57.000 --> 00:05:59.000]  不是五個大的麥餅
[00:05:59.000 --> 00:06:02.000]  而是五個用大麥做的餅
[00:06:02.000 --> 00:06:04.000]  麥就有大麥小麥
[00:06:04.000 --> 00:06:07.000]  你去超市買大麥叫Bary
[00:06:07.000 --> 00:06:10.000]  B-A-R-L-E-Y
[00:06:10.000 --> 00:06:12.000]  小麥叫Which
[00:06:12.000 --> 00:06:15.000]  小麥貴還是大麥貴呢
[00:06:15.000 --> 00:06:17.000]  誰去超市買菜的
[00:06:17.000 --> 00:06:20.000]  現在香港我不知道哪樣貴
[00:06:20.000 --> 00:06:22.000]  但是那時候小麥是貴的
[00:06:22.000 --> 00:06:24.000]  大麥是便宜的
[00:06:24.000 --> 00:06:26.000]  如果你是中等家庭
[00:06:26.000 --> 00:06:28.000]  就會吃小麥
[00:06:28.000 --> 00:06:30.000]  窮窮的就吃大麥
[00:06:30.000 --> 00:06:33.000]  這個小孩子用大麥做的餅
[00:06:33.000 --> 00:06:35.000]  我給你們看看
[00:06:35.000 --> 00:06:36.000]  小孩子出來
[00:06:36.000 --> 00:06:39.000]  看看這個五餅二魚的暗原證
[00:06:39.000 --> 00:06:41.000]  你們看看
[00:06:41.000 --> 00:06:43.000]  這個小孩子就帶著飯盒
[00:06:43.000 --> 00:06:45.000]  你們出來
[00:06:45.000 --> 00:06:47.000]  和妹妹出來
[00:06:47.000 --> 00:06:52.000]  出來看看
[00:06:55.000 --> 00:06:58.000]  你數一下有多少個餅
[00:06:58.000 --> 00:07:00.000]  多少餅
[00:07:00.000 --> 00:07:01.000]  五個
[00:07:01.000 --> 00:07:02.000]  你數得這麼快
[00:07:02.000 --> 00:07:03.000]  你呢
[00:07:03.000 --> 00:07:05.000]  有多少個餅
[00:07:05.000 --> 00:07:07.000]  數不到
[00:07:07.000 --> 00:07:09.000]  1,2,3,4,5
[00:07:09.000 --> 00:07:11.000]  有多少條魚
[00:07:11.000 --> 00:07:13.000]  兩條魚
[00:07:13.000 --> 00:07:15.000]  五餅二魚
[00:07:15.000 --> 00:07:17.000]  這個小孩子的飯盒
[00:07:17.000 --> 00:07:19.000]  爸爸媽媽給的飯盒
[00:07:19.000 --> 00:07:22.000]  裡面有五個小餅
[00:07:22.000 --> 00:07:24.000]  很小的
[00:07:24.000 --> 00:07:26.000]  五個大麥做的餅
[00:07:26.000 --> 00:07:28.000]  和兩條魚
[00:07:28.000 --> 00:07:31.000]  都是這麼瘦的
[00:07:31.000 --> 00:07:36.000]  他看到有萬多人在
[00:07:36.000 --> 00:07:38.000]  他說
[00:07:38.000 --> 00:07:39.000]  咦
[00:07:39.000 --> 00:07:40.000]  他們沒有得吃
[00:07:40.000 --> 00:07:41.000]  我有
[00:07:41.000 --> 00:07:43.000]  他們就把這個飯盒
[00:07:43.000 --> 00:07:45.000]  帶去給耶穌
[00:07:45.000 --> 00:07:47.000]  我要把這個飯盒
[00:07:47.000 --> 00:07:50.000]  奉獻出來給他們吃
[00:07:50.000 --> 00:07:52.000]  這個小孩子
[00:07:52.000 --> 00:07:54.000]  你問他傻不傻
[00:07:54.000 --> 00:07:56.000]  這個小孩子其實
[00:07:56.000 --> 00:07:59.000]  是很單純的
[00:07:59.000 --> 00:08:01.000]  他拿出來
[00:08:01.000 --> 00:08:03.000]  就給耶穌
[00:08:03.000 --> 00:08:05.000]  接著我們看看
[00:08:05.000 --> 00:08:07.000]  第38
[00:08:07.000 --> 00:08:09.000]  到第41節
[00:08:09.000 --> 00:08:11.000]  就說到
[00:08:11.000 --> 00:08:13.000]  耶穌怎樣餵飽
[00:08:13.000 --> 00:08:15.000]  這萬多人
[00:08:15.000 --> 00:08:18.000]  耶穌說
[00:08:18.000 --> 00:08:20.000]  去看看你們有多少餅
[00:08:20.000 --> 00:08:22.000]  他們知道你們就算
[00:08:22.000 --> 00:08:24.000]  只有五個餅和兩條魚
[00:08:24.000 --> 00:08:26.000]  耶穌吩咐他們
[00:08:26.000 --> 00:08:28.000]  大家分組坐在
[00:08:28.000 --> 00:08:29.000]  清草地上
[00:08:29.000 --> 00:08:31.000]  他們就一排一排坐下
[00:08:31.000 --> 00:08:33.000]  你可想像
[00:08:33.000 --> 00:08:35.000]  萬多人坐在山坡上
[00:08:35.000 --> 00:08:37.000]  一排一排坐下
[00:08:37.000 --> 00:08:39.000]  但耶穌就拿著
[00:08:39.000 --> 00:08:40.000]  一個飯盒
[00:08:40.000 --> 00:08:41.000]  五個餅和兩條魚
[00:08:41.000 --> 00:08:43.000]  是不是有點滑稽
[00:08:43.000 --> 00:08:44.000]  你怕不怕
[00:08:44.000 --> 00:08:46.000]  你會不會替耶穌擔心
[00:08:46.000 --> 00:08:47.000]  怎樣吃
[00:08:47.000 --> 00:08:49.000]  然後耶穌就拿著他
[00:08:49.000 --> 00:08:51.000]  祝謝
[00:08:51.000 --> 00:08:53.000]  感謝上帝
[00:08:53.000 --> 00:08:54.000]  很危險
[00:08:54.000 --> 00:08:55.000]  那十二個門徒
[00:08:55.000 --> 00:08:56.000]  怎麼辦
[00:08:56.000 --> 00:08:58.000]  還叫我們去分
[00:08:58.000 --> 00:09:00.000]  然後就張開
[00:09:00.000 --> 00:09:02.000]  就遞給門徒
[00:09:02.000 --> 00:09:03.000]  門徒又接
[00:09:03.000 --> 00:09:05.000]  遞給他們
[00:09:05.000 --> 00:09:06.000]  排萬多人
[00:09:06.000 --> 00:09:08.000]  個個吃
[00:09:08.000 --> 00:09:10.000]  吃完之後剩下多少
[00:09:10.000 --> 00:09:12.000]  十二個男子
[00:09:12.000 --> 00:09:15.000]  我想大家想想這個小孩子
[00:09:15.000 --> 00:09:17.000]  因為小孩子原本
[00:09:17.000 --> 00:09:19.000]  五餅魚是給自己吃的
[00:09:19.000 --> 00:09:21.000]  但他奉獻了給耶穌之後
[00:09:21.000 --> 00:09:23.000]  耶穌竟然餵飽萬多人
[00:09:23.000 --> 00:09:25.000]  你猜那一晚
[00:09:25.000 --> 00:09:27.000]  這個小孩子睡不睡得著覺
[00:09:27.000 --> 00:09:29.000]  我想他興奮到
[00:09:29.000 --> 00:09:31.000]  真的不用睡
[00:09:31.000 --> 00:09:33.000]  一生人都未見過
[00:09:33.000 --> 00:09:34.000]  這個小孩子很小
[00:09:34.000 --> 00:09:36.000]  都未見過這麼厲害的東西
[00:09:36.000 --> 00:09:38.000]  其他的門徒都是
[00:09:38.000 --> 00:09:40.000]  這件事
[00:09:40.000 --> 00:09:41.000]  我們出去傳福音
[00:09:41.000 --> 00:09:42.000]  醫病講鬼都是神蹟
[00:09:42.000 --> 00:09:44.000]  但這個就離奇
[00:09:44.000 --> 00:09:46.000]  這個小孩子
[00:09:46.000 --> 00:09:48.000]  五餅魚就做了出來
[00:09:48.000 --> 00:09:52.000]  今天我要和大家
[00:09:52.000 --> 00:09:54.000]  做一些反思
[00:09:54.000 --> 00:09:56.000]  就是這個故事
[00:09:56.000 --> 00:09:58.000]  為什麼這麼重要
[00:09:58.000 --> 00:10:00.000]  究竟他教我們一些什麼
[00:10:00.000 --> 00:10:02.000]  第一
[00:10:02.000 --> 00:10:04.000]  他讓我們看到
[00:10:04.000 --> 00:10:06.000]  上帝的心腸肺腑
[00:10:06.000 --> 00:10:12.000]  在這個故事裏
[00:10:12.000 --> 00:10:14.000]  我們看到耶穌對門徒的愛護
[00:10:14.000 --> 00:10:16.000]  對群眾的愛護
[00:10:16.000 --> 00:10:18.000]  門徒
[00:10:18.000 --> 00:10:20.000]  三十一節
[00:10:20.000 --> 00:10:22.000]  耶穌說你們來
[00:10:22.000 --> 00:10:24.000]  曠野休息一下
[00:10:24.000 --> 00:10:26.000]  耶穌顧念那些門徒
[00:10:26.000 --> 00:10:28.000]  遠途回來
[00:10:28.000 --> 00:10:30.000]  祂想他們休息一下
[00:10:30.000 --> 00:10:32.000]  想他們舒服
[00:10:32.000 --> 00:10:34.000]  有時候我們侍奉神就很激勵
[00:10:34.000 --> 00:10:36.000]  好像梁大兄在廣西回來
[00:10:36.000 --> 00:10:38.000]  或者是時先生
[00:10:38.000 --> 00:10:40.000]  年青的時候
[00:10:40.000 --> 00:10:42.000]  在大陸送完聖經回來
[00:10:42.000 --> 00:10:44.000]  很開心
[00:10:44.000 --> 00:10:46.000]  頭頂好像有個光圈
[00:10:46.000 --> 00:10:48.000]  很興奮
[00:10:48.000 --> 00:10:50.000]  但耶穌說
[00:10:50.000 --> 00:10:52.000]  羅瑟堅你休息一下
[00:10:52.000 --> 00:10:54.000]  不要太緊張
[00:10:54.000 --> 00:10:56.000]  不要覺得太偉大
[00:10:56.000 --> 00:10:58.000]  休息安靜在神面前
[00:10:58.000 --> 00:11:00.000]  我們有時候都需要這樣的時間
[00:11:00.000 --> 00:11:02.000]  耶穌見到群眾
[00:11:02.000 --> 00:11:04.000]  就憐憫他們
[00:11:04.000 --> 00:11:06.000]  因為他們好像
[00:11:06.000 --> 00:11:08.000]  仰慕牧人一般
[00:11:08.000 --> 00:11:10.000]  在馬太福音第九節
[00:11:10.000 --> 00:11:12.000]  在馬太福音第九節
[00:11:12.000 --> 00:11:14.000]  耶穌同樣說這句說話
[00:11:14.000 --> 00:11:16.000]  在開始前沒多久
[00:11:16.000 --> 00:11:18.000]  祂見到群眾就憐憫他們
[00:11:18.000 --> 00:11:20.000]  因為他們困苦流離
[00:11:20.000 --> 00:11:22.000]  好像仰慕牧人一樣
[00:11:22.000 --> 00:11:24.000]  耶穌對著耶路撒冷說
[00:11:24.000 --> 00:11:26.000]  耶路撒冷
[00:11:26.000 --> 00:11:28.000]  我巴不得將你焦聚到我這裡
[00:11:28.000 --> 00:11:30.000]  好像母雞焦聚小雞一樣
[00:11:30.000 --> 00:11:32.000]  耶穌的愛
[00:11:32.000 --> 00:11:34.000]  是很奇妙的愛
[00:11:34.000 --> 00:11:36.000]  剛才我們唱了一首
[00:11:36.000 --> 00:11:38.000]  詩者憤愛
[00:11:38.000 --> 00:11:40.000]  難以盡數
[00:11:40.000 --> 00:11:42.000]  耶穌的愛
[00:11:42.000 --> 00:11:44.000]  漆不透
[00:11:44.000 --> 00:11:46.000]  弟兄姊妹
[00:11:46.000 --> 00:11:48.000]  你有沒有經歷過這樣的愛
[00:11:48.000 --> 00:11:50.000]  其實耶穌
[00:11:50.000 --> 00:11:52.000]  這個時候
[00:11:52.000 --> 00:11:54.000]  其實祂面對的環境
[00:11:54.000 --> 00:11:56.000]  充滿憂患
[00:11:56.000 --> 00:11:58.000]  因為
[00:11:58.000 --> 00:12:00.000]  門徒回來
[00:12:00.000 --> 00:12:02.000]  很多事情要跟祂說
[00:12:02.000 --> 00:12:04.000]  祂剛剛聽到的資料
[00:12:04.000 --> 00:12:06.000]  祂就說
[00:12:06.000 --> 00:12:08.000]  祂剛剛聽到的資料
[00:12:08.000 --> 00:12:10.000]  就是祂的表哥
[00:12:10.000 --> 00:12:12.000]  施洗約翰
[00:12:12.000 --> 00:12:14.000]  被斬頭
[00:12:14.000 --> 00:12:16.000]  所有事情一起發生的時候
[00:12:16.000 --> 00:12:18.000]  祂見到這群人
[00:12:18.000 --> 00:12:20.000]  祂仍然對他們有一個憐憫的心
[00:12:20.000 --> 00:12:24.000]  在約翰福音第十四章
[00:12:24.000 --> 00:12:26.000]  有另一個情景
[00:12:26.000 --> 00:12:28.000]  也有類似的記載
[00:12:28.000 --> 00:12:30.000]  約翰福音十四章
[00:12:30.000 --> 00:12:32.000]  就是記載最後的晚餐
[00:12:32.000 --> 00:12:34.000]  耶穌和十一個門徒
[00:12:34.000 --> 00:12:36.000]  坐在一起
[00:12:36.000 --> 00:12:38.000]  祂知道幾個小時之後
[00:12:38.000 --> 00:12:40.000]  祂要被捉拿
[00:12:40.000 --> 00:12:42.000]  然後就被釘十字架
[00:12:42.000 --> 00:12:44.000]  但祂見到門徒很憂愁
[00:12:44.000 --> 00:12:46.000]  祂就安慰他們
[00:12:46.000 --> 00:12:48.000]  耶穌對他們說
[00:12:48.000 --> 00:12:50.000]  約翰福音第十四章第一節
[00:12:50.000 --> 00:12:52.000]  你們心裡不要難過
[00:12:52.000 --> 00:12:54.000]  你們應當信神
[00:12:54.000 --> 00:12:56.000]  也應當信我
[00:12:56.000 --> 00:12:58.000]  第三節
[00:12:58.000 --> 00:13:00.000]  我去為你們預備地方
[00:13:00.000 --> 00:13:02.000]  我必再來接你們到我那裡去
[00:13:02.000 --> 00:13:04.000]  第十八節
[00:13:04.000 --> 00:13:06.000]  耶穌說:我不會撇下你們成為孤兒
[00:13:06.000 --> 00:13:08.000]  我要回到你們那裡
[00:13:08.000 --> 00:13:10.000]  第十七節
[00:13:10.000 --> 00:13:12.000]  我留下平安給你們
[00:13:12.000 --> 00:13:14.000]  我要把自己的平安賜給你們
[00:13:14.000 --> 00:13:16.000]  我給你們的
[00:13:16.000 --> 00:13:18.000]  不是好像世界所給的
[00:13:18.000 --> 00:13:20.000]  你們心裡不要難過
[00:13:20.000 --> 00:13:22.000]  也不要恐懼
[00:13:22.000 --> 00:13:24.000]  你們看到這份愛嗎?
[00:13:24.000 --> 00:13:26.000]  這份難以盡數的情
[00:13:26.000 --> 00:13:28.000]  我們的主離開天上的榮華
[00:13:28.000 --> 00:13:30.000]  來尋找我們
[00:13:30.000 --> 00:13:32.000]  人子來是為要尋找
[00:13:32.000 --> 00:13:34.000]  拯救失喪的人
[00:13:34.000 --> 00:13:36.000]  祂為我們
[00:13:36.000 --> 00:13:38.000]  擔當我們的重擔
[00:13:38.000 --> 00:13:40.000]  和罪孽
[00:13:40.000 --> 00:13:42.000]  而在亞書五十三章四至六節說
[00:13:42.000 --> 00:13:44.000]  原來祂擔當了我們的病患
[00:13:44.000 --> 00:13:46.000]  背負我們的痛苦
[00:13:46.000 --> 00:13:48.000]  祂為我們的過犯
[00:13:48.000 --> 00:13:50.000]  被刺透
[00:13:50.000 --> 00:13:52.000]  為我們的罪孽被壓傷
[00:13:52.000 --> 00:13:54.000]  上帝將
[00:13:54.000 --> 00:13:56.000]  要懲罰我們的懲罰
[00:13:56.000 --> 00:13:58.000]  加在祂身上
[00:13:58.000 --> 00:14:00.000]  我們得了醫治
[00:14:00.000 --> 00:14:02.000]  我們好像羊一樣走迷了路
[00:14:02.000 --> 00:14:04.000]  各人偏行幾路
[00:14:04.000 --> 00:14:06.000]  但是耶和華把我們
[00:14:06.000 --> 00:14:08.000]  眾人的罪孽都歸在
[00:14:08.000 --> 00:14:10.000]  祂身上
[00:14:10.000 --> 00:14:12.000]  這位就是那位
[00:14:12.000 --> 00:14:14.000]  慈悲又大能的主
[00:14:14.000 --> 00:14:16.000]  離開天上的榮華
[00:14:16.000 --> 00:14:18.000]  來拯救我們
[00:14:18.000 --> 00:14:20.000]  用小小的五餅二魚
[00:14:20.000 --> 00:14:22.000]  餵飽萬幾人
[00:14:22.000 --> 00:14:24.000]  去擔當我們的罪孽
[00:14:24.000 --> 00:14:26.000]  去擔當我們的罪孽
[00:14:26.000 --> 00:14:28.000]  這就是第一個反思
[00:14:28.000 --> 00:14:30.000]  我們的主的愛
[00:14:30.000 --> 00:14:32.000]  我們的主的愛
[00:14:32.000 --> 00:14:34.000]  第二個反思就是
[00:14:34.000 --> 00:14:36.000]  神今天能否施行神蹟呢?
[00:14:36.000 --> 00:14:38.000]  神今天能否施行神蹟呢?
[00:14:38.000 --> 00:14:40.000]  二千年前的五餅二魚
[00:14:40.000 --> 00:14:42.000]  能否重複出現呢?
[00:14:42.000 --> 00:14:44.000]  耶穌使用了小小的五餅二魚
[00:14:44.000 --> 00:14:46.000]  餵飽萬幾人
[00:14:46.000 --> 00:14:48.000]  耶穌使用了十二個使徒
[00:14:48.000 --> 00:14:50.000]  建立了整個基督教會
[00:14:50.000 --> 00:14:52.000]  建立了整個基督教會
[00:14:52.000 --> 00:14:54.000]  我們今天看全恩台聚會的信徒
[00:14:54.000 --> 00:14:56.000]  不止十二個
[00:14:56.000 --> 00:14:58.000]  耶穌能否叫我們建立這個教會呢?
[00:14:58.000 --> 00:15:00.000]  當然可以
[00:15:00.000 --> 00:15:02.000]  其實耶穌基督在全恩台成立的過程中
[00:15:02.000 --> 00:15:04.000]  其實耶穌基督在全恩台成立的過程中
[00:15:04.000 --> 00:15:06.000]  已經施行了很多的神蹟
[00:15:06.000 --> 00:15:12.000]  去年六月
[00:15:12.000 --> 00:15:14.000]  大約在這個時候
[00:15:14.000 --> 00:15:16.000]  有幾位基督徒
[00:15:16.000 --> 00:15:18.000]  清楚看到上帝的旨意
[00:15:18.000 --> 00:15:20.000]  就毅然出來開一個新的堂會
[00:15:20.000 --> 00:15:22.000]  就毅然出來開一個新的堂會
[00:15:22.000 --> 00:15:24.000]  要聚焦全福音訓練門徒
[00:15:24.000 --> 00:15:26.000]  要聚焦全福音訓練門徒
[00:15:26.000 --> 00:15:28.000]  推行宣教
[00:15:28.000 --> 00:15:30.000]  這幾位基督徒看到異象
[00:15:30.000 --> 00:15:32.000]  就勇敢地踏出去
[00:15:32.000 --> 00:15:34.000]  就勇敢地踏出去
[00:15:34.000 --> 00:15:36.000]  就像小蚊子把五餅二魚拿出去
[00:15:36.000 --> 00:15:38.000]  就像小蚊子把五餅二魚拿出去
[00:15:38.000 --> 00:15:40.000]  就像小蚊子把五餅二魚拿出去
[00:15:40.000 --> 00:15:42.000]  要開一個教會需要很多的東西
[00:15:42.000 --> 00:15:44.000]  要開一個教會需要很多的東西
[00:15:44.000 --> 00:15:46.000]  要開一個教會需要很多的東西
[00:15:46.000 --> 00:15:48.000]  要開一個教會需要很多的東西
[00:15:48.000 --> 00:15:50.000]  要開一個教會需要很多的東西
[00:15:50.000 --> 00:15:52.000]  第三就是裝修
[00:15:52.000 --> 00:15:54.000]  但是我看到他們的過程
[00:15:54.000 --> 00:15:56.000]  但是我看到他們的過程
[00:15:56.000 --> 00:15:58.000]  他們的順利和迅速
[00:15:58.000 --> 00:16:00.000]  他們的順利和迅速
[00:16:00.000 --> 00:16:02.000]  如果你不參與在裡面
[00:16:02.000 --> 00:16:04.000]  你以為要用很多時間
[00:16:04.000 --> 00:16:06.000]  很多教會用了很多年都開不了分堂
[00:16:06.000 --> 00:16:08.000]  但是這幾位弟兄姊妹
[00:16:08.000 --> 00:16:10.000]  但是這幾位弟兄姊妹
[00:16:10.000 --> 00:16:12.000]  由六月開始到他們住了一層
[00:16:12.000 --> 00:16:14.000]  租到地方
[00:16:14.000 --> 00:16:16.000]  才是九月尾
[00:16:16.000 --> 00:16:18.000]  由十月開始裝修
[00:16:18.000 --> 00:16:20.000]  他們已經做完了
[00:16:20.000 --> 00:16:22.000]  其實他們沒做很多東西
[00:16:22.000 --> 00:16:24.000]  其實他們沒做很多東西
[00:16:24.000 --> 00:16:26.000]  因為他們都不會做
[00:16:26.000 --> 00:16:28.000]  這些東西上帝好像猜派人
[00:16:28.000 --> 00:16:30.000]  這些專業人士來做
