
[00:00:00.000 --> 00:00:02.000]  在我們先聽神的導議
[00:03:37.900 --> 00:03:40.900]  簡單來說,我們上一堂已經看過了
[00:03:40.900 --> 00:03:44.900]  其實納粟米的反應
[00:03:44.900 --> 00:03:48.900]  其實根本是一個
[00:03:48.900 --> 00:03:50.900]  沒什麼所謂,碰一下運氣
[00:03:50.900 --> 00:03:52.900]  看看回到這個家鄉裡
[00:03:52.900 --> 00:03:54.900]  是不是真的有人去接濟
[00:03:54.900 --> 00:03:56.900]  正如有所聽到的訊息
[00:03:56.900 --> 00:04:00.900]  是說那裡已經蒙上帝的祝福
[00:04:00.900 --> 00:04:03.900]  看看碰一下我可不可以得到這些祝福
[00:04:03.900 --> 00:04:05.900]  甚至作者在翻譯的時候
[00:04:05.900 --> 00:04:07.900]  也下了一個難處
[00:04:07.900 --> 00:04:08.900]  就是翻譯成
[00:04:08.900 --> 00:04:11.900]  當路德得到納粟米的允許之後
[00:04:11.900 --> 00:04:13.900]  出去要撿和水
[00:04:13.900 --> 00:04:18.900]  或碰巧或者恰巧去到波亞斯的田中
[00:04:18.900 --> 00:04:20.900]  其實我們上次已經說過了
[00:04:20.900 --> 00:04:23.900]  恰巧這個字眼不是一個機緣律
[00:04:23.900 --> 00:04:25.900]  不是一個碰運氣
[00:04:25.900 --> 00:04:27.900]  不是一個好彩
[00:04:27.900 --> 00:04:30.900]  而是在上帝傳盤計劃裡
[00:04:30.900 --> 00:04:33.900]  只需要上帝的指紋走的時候
[00:04:33.900 --> 00:04:35.900]  他就能夠在上帝的引導之下
[00:04:35.900 --> 00:04:38.900]  走在上帝計劃的當中
[00:04:38.900 --> 00:04:40.900]  雖然他未必知道下一步
[00:04:40.900 --> 00:04:41.900]  他去到那裡
[00:04:41.900 --> 00:04:42.900]  好像路德一樣
[00:04:42.900 --> 00:04:44.900]  他出去找看看哪個田
[00:04:44.900 --> 00:04:47.900]  可以給他撿和水或者墨水
[00:04:47.900 --> 00:04:49.900]  但是他儘管去做的時候
[00:04:49.900 --> 00:04:51.900]  上帝整盤的計劃裡
[00:04:51.900 --> 00:04:56.900]  就將他的腳步帶到這個波亞斯的田裡
[00:04:56.900 --> 00:05:00.900]  而這個計劃在上帝的設計當中
[00:05:00.900 --> 00:05:02.900]  其實是有本身的意思
[00:05:02.900 --> 00:05:04.900]  我們上一堂課也說過
[00:05:04.900 --> 00:05:07.900]  原來上帝讓我們不會迷失的
[00:05:07.900 --> 00:05:10.900]  他會讓我們走在他的道路上
[00:05:10.900 --> 00:05:12.900]  不過雖然我們不知道
[00:05:12.900 --> 00:05:14.900]  但儘管盡力走的時候
[00:05:14.900 --> 00:05:16.900]  我們都會走在他的計劃當中
[00:05:16.900 --> 00:05:20.900]  在今天我們從第二章的四節開始
[00:05:20.900 --> 00:05:22.900]  作者再次邀請我們所有的讀者
[00:05:22.900 --> 00:05:26.900]  去集中看看神對路德下一步的計劃
[00:05:26.900 --> 00:05:29.900]  他下一步是怎樣去走
[00:05:29.900 --> 00:05:34.900]  波亞斯由伯利行來到他所屬的田地裡
[00:05:34.900 --> 00:05:40.900]  去探望他大麥田當中正在努力工作的工人
[00:05:40.900 --> 00:05:43.900]  作者刻意讓我們明白到
[00:05:43.900 --> 00:05:48.900]  其實原來神在路德行動的過程當中
[00:05:48.900 --> 00:05:51.900]  原來以外也有另一個計劃
[00:05:51.900 --> 00:05:53.900]  上帝正在推行
[00:05:53.900 --> 00:05:56.900]  而那個人可能自己也未必知道
[00:05:56.900 --> 00:05:58.900]  原來上帝是這樣安排之下
[00:05:58.900 --> 00:06:02.900]  不過作為波亞斯是一個田主
[00:06:02.900 --> 00:06:08.900]  他去探望他為他工作的一些工人
[00:06:08.900 --> 00:06:10.900]  這是理所當然的事
[00:06:10.900 --> 00:06:12.900]  但同時也反映出
[00:06:12.900 --> 00:06:17.900]  其實波亞斯是怎樣隨著上帝帶領他的腳步
[00:06:17.900 --> 00:06:20.900]  去到這個田間發生一件事
[00:06:20.900 --> 00:06:24.900]  是活出波亞斯原來也有神的生命在他裡面
[00:06:24.900 --> 00:06:27.900]  所以這個不是恰巧的事情
[00:06:27.900 --> 00:06:31.900]  而是上帝在安排路德的同時
[00:06:31.900 --> 00:06:36.900]  另一個安排同時發生在波亞斯身上
[00:06:36.900 --> 00:06:38.900]  而這兩個人物怎樣走在一起呢?
[00:06:38.900 --> 00:06:42.900]  這就是今天我們開始看的這段經文的主旨
[00:06:42.900 --> 00:06:46.900]  我們先去一起看看第二章的第四節
[00:06:46.900 --> 00:06:47.900]  第二章第四節說
[00:06:47.900 --> 00:06:51.900]  波亞斯正從伯利行來對修國的人說
[00:06:51.900 --> 00:06:58.900]  「願耶華與你們同在」他們回答說「願耶華賜福與你」
[00:06:58.900 --> 00:07:01.900]  在第二章第四節當中
[00:07:01.900 --> 00:07:05.900]  波亞斯從伯利行城前往他自己的田間
[00:07:05.900 --> 00:07:09.900]  這是可以展示出原來他所屬的田間
[00:07:09.900 --> 00:07:13.900]  是在伯利行城外圍的地區
[00:07:13.900 --> 00:07:17.900]  波亞斯和他修國的人的對答
[00:07:17.900 --> 00:07:19.900]  我們很清楚在這裡看見
[00:07:19.900 --> 00:07:21.900]  波亞斯一去到第一件事就跟他說
[00:07:21.900 --> 00:07:24.900]  「願耶華與你們同在」
[00:07:24.900 --> 00:07:29.900]  而當時的人他們的回答也是「願耶華賜福與你」
[00:07:29.900 --> 00:07:33.900]  我們在這個這麼簡單的對答句裡
[00:07:33.900 --> 00:07:40.900]  我們就看見原來波亞斯和他的工人的關係非常不錯
[00:07:40.900 --> 00:07:46.900]  最起碼我們可以看見原來波亞斯到臨到他的田當中
[00:07:46.900 --> 00:07:48.900]  其實他是認識當中每一個人
[00:07:48.900 --> 00:07:54.900]  而田當中為他工作的人也為他的來臨帶來一個祝福
[00:07:54.900 --> 00:07:57.900]  他們很自然地回答他們
[00:07:57.900 --> 00:08:02.900]  所以他們彼此的關係是融洽的相處
[00:08:02.900 --> 00:08:05.900]  在《解經》裡很多時候我們指導這兩句說話
[00:08:05.900 --> 00:08:11.900]  有沒有什麼特別的含義或者有沒有一些經分在裡面
[00:08:11.900 --> 00:08:14.900]  刻意去嘗試將這句聖經扭曲
[00:08:14.900 --> 00:08:17.900]  看看有什麼我們可以去學習
[00:08:17.900 --> 00:08:22.900]  不過其實這兩句只不過是很簡單的日常對答的說話
[00:08:22.900 --> 00:08:26.900]  在今天甚至可能很多的猶太人在古境東
[00:08:26.900 --> 00:08:27.900]  甚至見到的時候
[00:08:27.900 --> 00:08:30.900]  他們都很簡單地「Shalom」
[00:08:30.900 --> 00:08:33.900]  然後他們週末的時候就「Shalom Shabbat」
[00:08:33.900 --> 00:08:38.900]  很自然地彼此去祝福或者文案
[00:08:38.900 --> 00:08:44.900]  但是也反映出在一個這麼平凡的對答句裡
[00:08:44.900 --> 00:08:48.900]  作者其實正正要顯示給我們看
[00:08:48.900 --> 00:08:50.900]  一個見證
[00:08:50.900 --> 00:08:57.900]  不是只是一個我鋪排在聖殿或者在會堂
[00:08:57.900 --> 00:09:04.900]  或者用今天說回到教會要做聖公要侍奉的時候
[00:09:04.900 --> 00:09:08.900]  我們才去表現出一個好的見證
[00:09:08.900 --> 00:09:09.900]  不是這樣的
[00:09:09.900 --> 00:09:12.900]  相反從這段聖經裡我們看到
[00:09:12.900 --> 00:09:19.900]  原來在日常裡已經反映出他們彼此的關係
[00:09:19.900 --> 00:09:20.900]  換句話來說
[00:09:20.900 --> 00:09:22.900]  當一個有神生命的人
[00:09:22.900 --> 00:09:24.900]  如果他是要做見證的
[00:09:24.900 --> 00:09:28.900]  不是要在聖公裡才去做見證
[00:09:28.900 --> 00:09:31.900]  而是當他在日常的生活上
[00:09:31.900 --> 00:09:34.900]  他每一舉手、每一投足
[00:09:34.900 --> 00:09:37.900]  每一句說話、每一個用詞
[00:09:37.900 --> 00:09:40.900]  他每一個行動、他每一個表達
[00:09:40.900 --> 00:09:43.900]  其實都可以去做成一個美好的見證
[00:09:43.900 --> 00:09:45.900]  而往往這些見證
[00:09:45.900 --> 00:09:49.900]  反而更加能夠融入在人的心裡
[00:09:49.900 --> 00:09:53.900]  能夠讓人去看見、認識到一個真正的基督徒
[00:09:53.900 --> 00:09:54.900]  一個有神生命的人
[00:09:54.900 --> 00:09:56.900]  他的生命應該是怎麼樣
[00:09:56.900 --> 00:09:59.900]  在當時古墾東或者我們說巴勒斯坦地
[00:09:59.900 --> 00:10:02.900]  有一個這樣的習慣
[00:10:02.900 --> 00:10:06.900]  在農耕上面他們會先收割大麥
[00:10:06.900 --> 00:10:08.900]  然後再去收割小麥
[00:10:08.900 --> 00:10:12.900]  而在通常他們收割這些農作物的時候
[00:10:12.900 --> 00:10:16.900]  他們不是說平日請定一大堆的故宮
[00:10:16.900 --> 00:10:19.900]  而是很喜歡去請一些臨時工
[00:10:19.900 --> 00:10:23.900]  而這些臨時工大多數也是同鄉裡面的鄉民
[00:10:23.900 --> 00:10:26.900]  所以他們彼此認識、彼此交往
[00:10:26.900 --> 00:10:30.900]  所以一個這麼簡單的彼此的對答或者問候
[00:10:30.900 --> 00:10:32.900]  已經給我們看見
[00:10:32.900 --> 00:10:36.900]  其實波亞斯在他的同鄉人的心目中
[00:10:36.900 --> 00:10:40.900]  是一個多麼和藹、能夠容易接觸的一個人
[00:10:40.900 --> 00:10:43.900]  而不是一個像大老闆
[00:10:43.900 --> 00:10:47.900]  我來探班看看你們哪一個人做事做得好不好
[00:10:47.900 --> 00:10:49.900]  隨時抓一下看誰做得不好
[00:10:49.900 --> 00:10:50.900]  炒他魷魚
[00:10:50.900 --> 00:10:51.900]  不是這樣的
[00:10:51.900 --> 00:10:54.900]  他們彼此的關係非常融洽
[00:10:54.900 --> 00:10:56.900]  從這段聖經裡面給我們看見
[00:10:56.900 --> 00:11:00.900]  波亞斯也對於他的工人是非常關心
[00:11:00.900 --> 00:11:02.900]  作為老闆在這段經文裡面
[00:11:02.900 --> 00:11:05.900]  後來我們知道甚至有監督的人在場
[00:11:05.900 --> 00:11:09.900]  但波亞斯其實大可以不用來到這個禾場裡面
[00:11:09.900 --> 00:11:11.900]  但為什麼他要來到呢?
[00:11:11.900 --> 00:11:13.900]  因為他對這些工人
[00:11:13.900 --> 00:11:15.900]  不只是當工人來看
[00:11:15.900 --> 00:11:19.900]  而是覺得他是他的同鄉、同伴
[00:11:19.900 --> 00:11:21.900]  他是來幫我忙的
[00:11:21.900 --> 00:11:23.900]  彼此同行一起在生命上面
[00:11:23.900 --> 00:11:27.900]  去看到、見證到上帝怎樣祝福這塊地
[00:11:27.900 --> 00:11:30.900]  使這個農作物可以生長出來
[00:11:30.900 --> 00:11:32.900]  然後大家一起收割
[00:11:32.900 --> 00:11:33.900]  彼此一起享受
[00:11:33.900 --> 00:11:37.900]  從這個農作地裡面所得到的成果
[00:11:37.900 --> 00:11:40.900]  不是單純說賺一份工資這麼簡單
[00:11:40.900 --> 00:11:43.900]  而是彼此分享見證的時候
[00:11:43.900 --> 00:11:45.900]  所以我們看見
[00:11:45.900 --> 00:11:49.900]  波亞斯他的工作或者他的見證
[00:11:49.900 --> 00:11:51.900]  是怎樣去配搭上帝
[00:11:51.900 --> 00:11:53.900]  在一個大自然的環境裡面
[00:11:53.900 --> 00:11:56.900]  被他作為雖然是一個有錢的人
[00:11:56.900 --> 00:11:57.900]  一個地主
[00:11:57.900 --> 00:12:00.900]  但他仍然對其他的同鄉人士
[00:12:00.900 --> 00:12:03.900]  是表現出那份關懷
[00:12:03.900 --> 00:12:04.900]  他不是說
[00:12:04.900 --> 00:12:06.900]  我坐在我家享受世界
[00:12:06.900 --> 00:12:07.900]  等你們做完
[00:12:07.900 --> 00:12:08.900]  那我就賺走錢
[00:12:08.900 --> 00:12:09.900]  賣了它
[00:12:09.900 --> 00:12:11.900]  那我可以發達、享福
[00:12:11.900 --> 00:12:12.900]  不是
[00:12:12.900 --> 00:12:13.900]  他能夠來到當中
[00:12:13.900 --> 00:12:15.900]  一起去探望
[00:12:15.900 --> 00:12:18.900]  能夠去做一個很親身的見證
[00:12:18.900 --> 00:12:22.900]  能夠讓當時每一個在當場的人
[00:12:22.900 --> 00:12:26.900]  都可以一同的去見證到這位僱主
[00:12:26.900 --> 00:12:27.900]  不是單純一個僱主
[00:12:27.900 --> 00:12:29.900]  是一個我們的同伴
[00:12:29.900 --> 00:12:30.900]  弟兄姊妹
[00:12:30.900 --> 00:12:32.900]  今天其實我們作為一個基督徒
[00:12:32.900 --> 00:12:35.900]  我們也應該有這樣的生命力
[00:12:35.900 --> 00:12:37.900]  我們要和其他我們身邊的人
[00:12:37.900 --> 00:12:38.900]  不單止是基督徒
[00:12:38.900 --> 00:12:40.900]  不單止是弟兄姊妹
[00:12:40.900 --> 00:12:43.900]  而是我們身邊所認識的人
[00:12:43.900 --> 00:12:45.900]  和他建立一份這樣的關係
[00:12:45.900 --> 00:12:47.900]  讓他們明白到
[00:12:47.900 --> 00:12:50.900]  我們作為一個有神生命的人
[00:12:50.900 --> 00:12:52.900]  怎樣彼此關顧
[00:12:52.900 --> 00:12:54.900]  我們關心他不單止他的生活
[00:12:54.900 --> 00:12:57.900]  我們更加關心到他的屬靈生命
[00:12:57.900 --> 00:12:59.900]  今天的教會
[00:12:59.900 --> 00:13:01.900]  我們需要的就是這份生命
[00:13:01.900 --> 00:13:05.900]  而不是我們只是在聖經上表現出
[00:13:05.900 --> 00:13:08.900]  很熱切、很懇切、很真誠
[00:13:08.900 --> 00:13:09.900]  很多時候有些人
[00:13:09.900 --> 00:13:10.900]  甚至不信主的人
[00:13:10.900 --> 00:13:13.900]  看見那時候才有的真誠
[00:13:13.900 --> 00:13:15.900]  但是對應他平日的生活的時候
[00:13:15.900 --> 00:13:16.900]  那種失望
[00:13:16.900 --> 00:13:20.900]  那種更加表現出基督的虛偽
[00:13:20.900 --> 00:13:22.900]  他們是能夠很快覺察到的
[00:13:22.900 --> 00:13:24.900]  所以從這段聖經裡面
[00:13:24.900 --> 00:13:27.900]  第一樣東西我們學習到的
[00:13:27.900 --> 00:13:29.900]  在平日的生活裡面
[00:13:29.900 --> 00:13:31.900]  我們已經有一個美好的見證
[00:13:31.900 --> 00:13:33.900]  使人能夠明白到
[00:13:33.900 --> 00:13:36.900]  原來他的生命在我們裡面流露出來
[00:13:36.900 --> 00:13:38.900]  但這段聖經不是停在第四節
[00:13:38.900 --> 00:13:41.900]  我們繼續看第五至第七節
[00:13:41.900 --> 00:13:43.900]  第七節這樣說
[00:13:43.900 --> 00:13:48.900]  波亞斯問監管修葛的僕人說
[00:13:48.900 --> 00:13:50.900]  那是誰家的女子
[00:13:50.900 --> 00:13:53.900]  監管修葛的僕人回答說
[00:13:53.900 --> 00:13:55.900]  是那摩訶女子
[00:13:55.900 --> 00:13:59.900]  跟隨那俄米從摩訶地回來的
[00:13:59.900 --> 00:14:03.900]  她說請你容我跟著修葛的人
[00:14:03.900 --> 00:14:06.900]  拾取打菌症下的墨水
[00:14:06.900 --> 00:14:09.900]  她從早晨直到如今
[00:14:09.900 --> 00:14:12.900]  除了在屋子裡坐一會兒
[00:14:12.900 --> 00:14:15.900]  常在這裡
[00:14:15.900 --> 00:14:18.900]  在這裡的幾節經文
[00:14:18.900 --> 00:14:21.900]  要介紹另一樣東西給我們知道
[00:14:21.900 --> 00:14:26.900]  就是原來上帝是觀人於微
[00:14:26.900 --> 00:14:28.900]  所以祂的子民
[00:14:28.900 --> 00:14:30.900]  有祂的生命的人
[00:14:30.900 --> 00:14:35.900]  也對事物能夠有觀人於微的特性
[00:14:35.900 --> 00:14:38.900]  而上帝就在這些情況裡面
[00:14:38.900 --> 00:14:40.900]  其實在考核每一個屬祂的子民
[00:14:40.900 --> 00:14:42.900]  祂的屬靈生命
[00:14:42.900 --> 00:14:45.900]  是不是真的有像上帝這樣的生命
[00:14:45.900 --> 00:14:46.900]  換句話來說
[00:14:46.900 --> 00:14:48.900]  上帝其實分分鐘可以在這裡
[00:14:48.900 --> 00:14:51.900]  考核我們的屬靈生命是怎麼樣
[00:14:51.900 --> 00:14:53.900]  考核好像聽起來很嚴重
[00:14:53.900 --> 00:14:58.900]  其實實質上只是核實確定的意思
[00:14:58.900 --> 00:15:00.900]  而在聖經裡面
[00:15:00.900 --> 00:15:03.900]  就是要展露出這件事給我們知道
[00:15:03.900 --> 00:15:04.900]  第五節一開始
[00:15:04.900 --> 00:15:07.900]  波亞斯很快就留意到
[00:15:07.900 --> 00:15:11.900]  在田裡有一個女子是他不認識的
[00:15:11.900 --> 00:15:12.900]  我剛才已經說過
[00:15:12.900 --> 00:15:14.900]  波亞斯其實在田中跟他工作的人
[00:15:14.900 --> 00:15:16.900]  大多數都是他的同鄉人
[00:15:16.900 --> 00:15:18.900]  他應該每一個都認識他
[00:15:18.900 --> 00:15:20.900]  而且他也認識每一個人
[00:15:20.900 --> 00:15:22.900]  所以當有一個陌生的人
[00:15:22.900 --> 00:15:24.900]  在他的田中工作的時候
[00:15:24.900 --> 00:15:26.900]  他馬上就留意到
[00:15:26.900 --> 00:15:30.900]  為什麼有一個年輕的女子在當中呢
[00:15:30.900 --> 00:15:32.900]  但這段聖經又是很特別
[00:15:32.900 --> 00:15:34.900]  作者也不單止只是介紹
[00:15:34.900 --> 00:15:37.900]  路德是一個年輕的女子
[00:15:37.900 --> 00:15:41.900]  透過波亞斯的形容
[00:15:41.900 --> 00:15:44.900]  其實作者也用了一個形容詞
[00:15:44.900 --> 00:15:46.900]  去介紹那個被問的人
[00:15:46.900 --> 00:15:51.900]  他叫做「管修國的僕人」
[00:15:51.900 --> 00:15:54.900]  如果略懂希伯來文的人都會知道
[00:15:54.900 --> 00:16:01.900]  原來這句話是說到一個年輕的管工
[00:16:01.900 --> 00:16:05.900]  他是受到波亞斯的委託
[00:16:05.900 --> 00:16:07.900]  作為一個年輕的管工
[00:16:07.900 --> 00:16:13.900]  在這個田中去管理田裡的工作大小
[00:16:13.900 --> 00:16:18.900]  而他也馬上向這位年輕的管工
[00:16:18.900 --> 00:16:22.900]  去問一位年輕的女子的來歷
[00:16:22.900 --> 00:16:24.900]  這不是一個巧合
[00:16:24.900 --> 00:16:26.900]  而是讓我們看見
[00:16:26.900 --> 00:16:27.900]  其實波亞斯也明白到
[00:16:27.900 --> 00:16:31.900]  一方面這個管工是一個年輕的管工
[00:16:31.900 --> 00:16:33.900]  他要知道田中發生了什麼事
[00:16:33.900 --> 00:16:35.900]  但另一方面他是一個年輕人
[00:16:35.900 --> 00:16:37.900]  所以他應該更加了解年輕人
[00:16:37.900 --> 00:16:39.900]  為什麼他會來
[00:16:39.900 --> 00:16:41.900]  是不是他能夠更容易跟他溝通呢
[00:16:41.900 --> 00:16:44.900]  所以他馬上就問他這件事
[00:16:44.900 --> 00:16:47.900]  不過從這句聖經裡也反映出
[00:16:47.900 --> 00:16:50.900]  其實波亞斯對於路德或拿俄米
[00:16:50.900 --> 00:16:52.900]  他從老遠的摩亞地
[00:16:52.900 --> 00:16:55.900]  回來巴勒斯坦猶大地的伯尼咸
[00:16:55.900 --> 00:16:58.900]  其實知道的東西不是太多
[00:16:58.900 --> 00:17:01.900]  甚至可能波亞斯和路德
[00:17:01.900 --> 00:17:04.900]  拿俄米根本沒見過面
[00:17:04.900 --> 00:17:06.900]  所以從這段聖經裡
[00:17:06.900 --> 00:17:07.900]  讓我們看見
[00:17:07.900 --> 00:17:08.900]  回到第二章第一節
[00:17:08.900 --> 00:17:11.900]  介紹原來拿俄米的丈夫
[00:17:11.900 --> 00:17:14.900]  有一個親族
[00:17:14.900 --> 00:17:16.900]  他的名字是波亞斯
[00:17:16.900 --> 00:17:18.900]  是一個大財主
[00:17:18.900 --> 00:17:21.900]  從這段聖經裡讓我們看見
[00:17:21.900 --> 00:17:23.900]  也有一個很特別的特點
[00:17:23.900 --> 00:17:26.900]  原來縱使是一個大財主
[00:17:26.900 --> 00:17:28.900]  他未必可能留意到
[00:17:28.900 --> 00:17:31.900]  所有他的親戚朋友是怎樣
[00:17:31.900 --> 00:17:33.900]  他可能在當中
[00:17:33.900 --> 00:17:37.900]  只是知道聽到一個消息
[00:17:37.900 --> 00:17:38.900]  但見過面了嗎?
[00:17:38.900 --> 00:17:40.900]  從這段聖經裡
[00:17:40.900 --> 00:17:41.900]  很肯定告訴你
[00:17:41.900 --> 00:17:42.900]  他根本沒見過面
[00:17:42.900 --> 00:17:44.900]  不然他不會來問
[00:17:44.900 --> 00:17:46.900]  究竟那個年輕女子是誰
[00:17:46.900 --> 00:17:48.900]  從第六至七節
[00:17:48.900 --> 00:17:51.900]  我們看見這個年輕的監督
[00:17:51.900 --> 00:17:52.900]  他在這個時候
[00:17:52.900 --> 00:17:56.900]  向波亞斯作出一個詳細的報告
[00:17:56.900 --> 00:17:59.900]  這裡的報告總共有五方面
[00:17:59.900 --> 00:18:01.900]  我們仔細看看哪五方面
[00:18:01.900 --> 00:18:02.900]  第一
[00:18:02.900 --> 00:18:07.900]  他介紹她是一個摩訶的女子
[00:18:07.900 --> 00:18:11.900]  她是從摩訶地而來
[00:18:11.900 --> 00:18:13.900]  這個摩訶這個介紹
[00:18:13.900 --> 00:18:16.900]  其實已經在單單第二章裡
[00:18:16.900 --> 00:18:18.900]  出現過很多次
[00:18:18.900 --> 00:18:21.900]  如果我們仔細留意的時候
[00:18:21.900 --> 00:18:23.900]  我們會發現
[00:18:23.900 --> 00:18:27.900]  經常介紹露德的背景
[00:18:27.900 --> 00:18:31.900]  她是一個摩訶的女子
[00:18:31.900 --> 00:18:35.900]  她是從摩訶而來
[00:18:35.900 --> 00:18:36.900]  換句話說
[00:18:36.900 --> 00:18:38.900]  作者很強調給我們看見
[00:18:38.900 --> 00:18:42.900]  她是一個人生路不熟的人物
[00:18:42.900 --> 00:18:44.900]  甚至這個管工也很明白
[00:18:44.900 --> 00:18:47.900]  他不太明白這裡的運作情況
[00:18:47.900 --> 00:18:50.900]  或者鄉族是怎樣
[00:18:50.900 --> 00:18:52.900]  所以很陌生
[00:18:52.900 --> 00:18:53.900]  第二
[00:18:53.900 --> 00:18:56.900]  說她所屬的是誰
