
[00:00:00.000 --> 00:00:07.000]  我們一起禱告,我們在天上的父神,我們來到祢面前,讓我們存在一個謙卑,順服的心。
[00:01:47.000 --> 00:01:54.000]  不過呢,我會鼓勵你們,因為這是保羅從聖靈所領受的,
[00:01:54.000 --> 00:01:57.000]  或者是說神啟示給他的教會的真理,
[00:01:57.000 --> 00:02:00.000]  就是在已福所書裡面講得非常非常清楚。
[00:02:00.000 --> 00:02:07.000]  所以保羅他知道教會是基督的身體,是基督在地上世人中的見證,
[00:02:07.000 --> 00:02:12.000]  這在已福所書第三章第八節一直到第十一節,
[00:02:12.000 --> 00:02:17.000]  在那裡保羅很清楚地告訴我們神要接著教會做什麼事情,
[00:02:17.000 --> 00:02:23.000]  祂要使世上的人,還有天空掌權的這些完全知道神祂的奧秘,
[00:02:23.000 --> 00:02:25.000]  神祂所安排的事情。
[00:02:25.000 --> 00:02:29.000]  那麼教會對我們來講,也是我們這些信的人,
[00:02:29.000 --> 00:02:34.000]  是聖徒在這個地方被,或者是說被成長,
[00:02:34.000 --> 00:02:39.000]  那的的確確不是我們在那裡成長,那是被造就的地方,
[00:02:39.000 --> 00:02:44.000]  這是在已福所書第四章第十一節一直到第十三節的。
[00:02:44.000 --> 00:02:46.000]  所以保羅在那裡告訴我們,
[00:02:46.000 --> 00:02:50.000]  祂說祂所賜的有使徒有先知有傳福音的有牧師和教師,
[00:02:50.000 --> 00:02:54.000]  為了成全聖徒各盡其職建立基督的身體,
[00:02:54.000 --> 00:02:59.000]  這個成全聖徒就是要裝備聖徒,建立基督的身體。
[00:02:59.000 --> 00:03:03.000]  那麼只等到我們眾人在真道上同歸於一,
[00:03:03.000 --> 00:03:10.000]  神的兒子得以長大成人,滿有基督長成的聲量。
[00:03:10.000 --> 00:03:13.000]  這是教會。
[00:03:13.000 --> 00:03:18.000]  那麼接下去祂在提摩太前書第三章第十六節,
[00:03:18.000 --> 00:03:20.000]  祂在那邊祂也告訴我們,
[00:03:20.000 --> 00:03:23.000]  祂說教會是什麼?教會是神的家。
[00:03:23.000 --> 00:03:27.000]  那教會是什麼?是永生神的教會。
[00:03:27.000 --> 00:03:30.000]  那我們真的是聽到這些東西的時候,
[00:03:30.000 --> 00:03:33.000]  我們必須要想一想,
[00:03:33.000 --> 00:03:36.000]  我們對教會到底是怎麼看?
[00:03:36.000 --> 00:03:39.000]  那麼在提摩太前書第三章第十六節裡面,
[00:03:39.000 --> 00:03:45.000]  祂就告訴我們教會是福音的真理的注釋,Pillar。
[00:03:45.000 --> 00:03:50.000]  福音的真理就是接著教會這樣子一代一代傳下來的。
[00:03:50.000 --> 00:03:53.000]  所以當一個教會開始不傳福音的真理的時候,
[00:03:53.000 --> 00:03:59.000]  那這個教會自己會慢慢慢慢衰退的。
[00:03:59.000 --> 00:04:05.000]  那祂也告訴我們說教會是福音真理的剛才講祂是注釋,對不對?
[00:04:05.000 --> 00:04:08.000]  就是這個注釋,撐在那個地方的。
[00:04:08.000 --> 00:04:14.000]  那麼然後祂也告訴我們說是福音真理的根基,
[00:04:14.000 --> 00:04:17.000]  因為教會是主耶穌設立的,
[00:04:17.000 --> 00:04:21.000]  那在當時的時候祂就告訴使徒們,
[00:04:21.000 --> 00:04:24.000]  祂說對不對,祂說祂告訴彼得,
[00:04:24.000 --> 00:04:26.000]  祂說我要把天國的鑰匙,
[00:04:26.000 --> 00:04:29.000]  因為那個地方是一個多數的,不是一個單數的,
[00:04:29.000 --> 00:04:32.000]  不是天主教所說的鑰匙,
[00:04:32.000 --> 00:04:36.000]  那那個地方是神要接著使徒們把祂的信息,
[00:04:36.000 --> 00:04:42.000]  主耶穌要接著使徒們把祂的福音的真理完完全全的顯示出來。
[00:04:42.000 --> 00:04:44.000]  這是我們從新約裡面我們看到的。
[00:04:44.000 --> 00:04:47.000]  那當然如果神的心意是這樣子的話,
[00:04:47.000 --> 00:04:52.000]  那基督的仇敵我們都知道是誰,對不對?
[00:04:52.000 --> 00:04:57.000]  那麼他也是一心想要破壞教會,破壞教會的和睦,
[00:04:57.000 --> 00:05:01.000]  讓弟兄姊妹,讓聖徒在這個教會裡面沒有辦法得到成長,
[00:05:01.000 --> 00:05:03.000]  沒有辦法得到穩定的成長。
[00:05:03.000 --> 00:05:08.000]  所以當我們今天想到說人要靠主站立得穩,
[00:05:08.000 --> 00:05:12.000]  那麼教會的穩定是一個很重要的因素,
[00:05:12.000 --> 00:05:17.000]  而且對保羅來講,他在第四章第一件事情就把它提出來,
[00:05:17.000 --> 00:05:20.000]  如果教會裡面有紛爭,有結黨,
[00:05:20.000 --> 00:05:26.000]  教會會花了許許多多的時間或者是精力來處理這些事情,
[00:05:26.000 --> 00:05:30.000]  但是其他的正經事都會耽誤了。
[00:05:30.000 --> 00:05:35.000]  所以保羅他的第一個原則就是以當時的教會,
[00:05:35.000 --> 00:05:37.000]  菲律賓教會裡面有兩位女童工,
[00:05:37.000 --> 00:05:40.000]  我們不知道他們到底是什麼樣的職份,
[00:05:40.000 --> 00:05:42.000]  但是我們曉得是兩位女童工,
[00:05:42.000 --> 00:05:45.000]  雖然我們中文翻譯叫友阿爹,
[00:05:45.000 --> 00:05:50.000]  給我們的感覺就好像是個男的,
[00:05:50.000 --> 00:05:51.000]  其實這兩個都是女的,
[00:05:51.000 --> 00:05:56.000]  友阿爹,我們在英文名字後面有個阿,
[00:05:56.000 --> 00:05:59.000]  A的話通常都是女性的名字,
[00:05:59.000 --> 00:06:01.000]  友阿爹,還有Santiki,
[00:06:01.000 --> 00:06:03.000]  然後這兩個人,他們兩個人呢,
[00:06:03.000 --> 00:06:06.000]  我們真的是不知道他們在當時的教會,
[00:06:06.000 --> 00:06:08.000]  他們的職份是什麼,
[00:06:08.000 --> 00:06:11.000]  但是保羅在這裡就告訴我們,
[00:06:11.000 --> 00:06:14.000]  讓我們曉得在當時教會裡面有這兩個女童工,
[00:06:14.000 --> 00:06:16.000]  他們之間不合,
[00:06:16.000 --> 00:06:18.000]  保羅用這個來教導我們,
[00:06:18.000 --> 00:06:20.000]  所以我們現在先跳出來一下,
[00:06:20.000 --> 00:06:22.000]  先看看背景,
[00:06:22.000 --> 00:06:24.000]  劉姐妹這個背景也是從聖經來的,
[00:06:24.000 --> 00:06:26.000]  我們先看,
[00:06:26.000 --> 00:06:31.000]  他說,我勸友阿爹和Santiki都要在主裡同心,
[00:06:31.000 --> 00:06:35.000]  我也求你這真實同父異兒的幫助這兩個女人,
[00:06:35.000 --> 00:06:41.000]  因為她們在福音上曾與我一同勞苦,
[00:06:41.000 --> 00:06:45.000]  還有其餘的和我一同做工的,
[00:06:45.000 --> 00:06:47.000]  他們的名字都在生命冊上,
[00:06:47.000 --> 00:06:49.000]  所以從我們這裡,
[00:06:49.000 --> 00:06:51.000]  我們用這段經文我們來看,
[00:06:51.000 --> 00:06:54.000]  這兩個人到底是什麼樣的情形,
[00:06:54.000 --> 00:06:56.000]  在聖經上其實沒有講太多,
[00:06:56.000 --> 00:06:58.000]  你去參考其他各類的參考書的話,
[00:06:58.000 --> 00:07:00.000]  也有不同的猜測,
[00:07:00.000 --> 00:07:04.000]  但是我自己喜歡我們從聖經上來看他的背景,
[00:07:04.000 --> 00:07:08.000]  那聖經我們如果要知道這兩個人的背景的話,
[00:07:08.000 --> 00:07:11.000]  我們要回到《使徒行傳》第十六章,
[00:07:11.000 --> 00:07:13.000]  今天沒有時間你們自己回去看,
[00:07:13.000 --> 00:07:15.000]  《使徒行傳》第十六章,
[00:07:15.000 --> 00:07:18.000]  從那個地方就是講到保羅,
[00:07:18.000 --> 00:07:20.000]  他在亞細亞的時候,
[00:07:20.000 --> 00:07:22.000]  他就碰到了提摩泰,
[00:07:22.000 --> 00:07:23.000]  他就講到提摩泰,
[00:07:23.000 --> 00:07:27.000]  他的父親是一個distant的父親,
[00:07:27.000 --> 00:07:30.000]  只提到他的母親和他的外祖母,
[00:07:30.000 --> 00:07:32.000]  但是在這裡,
[00:07:32.000 --> 00:07:34.000]  接下去我們就看到,
[00:07:34.000 --> 00:07:37.000]  保羅在那個地方看到了一個馬其頓的呼聲,
[00:07:37.000 --> 00:07:40.000]  馬其頓那邊就是在歐洲,
[00:07:40.000 --> 00:07:42.000]  巴爾幹半島下面那邊,
[00:07:42.000 --> 00:07:47.000]  他們呼聲請他進到他們當中去傳福音,
[00:07:47.000 --> 00:07:50.000]  所以那就是保羅進入了歐洲大陸的開始,
[00:07:50.000 --> 00:07:53.000]  他第一個到的教會是什麼呢?
[00:07:53.000 --> 00:07:54.000]  不是教會,
[00:07:54.000 --> 00:07:56.000]  第一個到的地方就是菲律賓,
[00:07:56.000 --> 00:08:00.000]  菲律賓是羅馬當時外圍的一個很大的一個防城,
[00:08:00.000 --> 00:08:03.000]  所以那裡面有很多的軍人,羅馬的軍人,
[00:08:03.000 --> 00:08:07.000]  也有很多也很發達的一個城市,
[00:08:07.000 --> 00:08:11.000]  這是保羅到了歐洲第一個宣教的城市,
[00:08:11.000 --> 00:08:14.000]  在那裡保羅他聖經上告訴我們說,
[00:08:14.000 --> 00:08:16.000]  他安定了幾天之後,
[00:08:16.000 --> 00:08:17.000]  Travel很累,
[00:08:17.000 --> 00:08:18.000]  以前不是坐飛機,
[00:08:18.000 --> 00:08:19.000]  也不是坐火車,
[00:08:19.000 --> 00:08:21.000]  也不是坐汽車,
[00:08:21.000 --> 00:08:23.000]  他們是做什麼呢?
[00:08:23.000 --> 00:08:26.000]  他們是走路的,
[00:08:26.000 --> 00:08:29.000]  那麼他在那邊安定了幾天之後,
[00:08:29.000 --> 00:08:30.000]  他就到了安息日,
[00:08:30.000 --> 00:08:32.000]  保羅成了習慣,
[00:08:32.000 --> 00:08:35.000]  到安息日他就要出去找猶太人的會堂,
[00:08:35.000 --> 00:08:37.000]  這一次他沒有找到,
[00:08:37.000 --> 00:08:40.000]  但是他卻聽到了當地有人告訴他,
[00:08:40.000 --> 00:08:41.000]  有一些婦女,
[00:08:41.000 --> 00:08:43.000]  他們在一個河邊邊,
[00:08:43.000 --> 00:08:44.000]  他們聚在一起,
[00:08:44.000 --> 00:08:45.000]  聚會在一起禱告,
[00:08:45.000 --> 00:08:49.000]  但是他們是按照猶太人的規矩禱告,
[00:08:49.000 --> 00:08:51.000]  我們要知道猶太人的規矩,
[00:08:51.000 --> 00:08:54.000]  他們的會堂一定要有11個男的,
[00:08:54.000 --> 00:08:58.000]  他們才可以開始說成立一個會堂,
[00:08:58.000 --> 00:09:00.000]  這是在當時的情形,
[00:09:00.000 --> 00:09:02.000]  那麼我們很了解的就是,
[00:09:02.000 --> 00:09:07.000]  當時有一個婦女叫做Lydia,
[00:09:07.000 --> 00:09:09.000]  我們現在翻譯成女迪亞,
[00:09:09.000 --> 00:09:10.000]  這個名字很好,
[00:09:10.000 --> 00:09:12.000]  如果你們要生女兒的話,
[00:09:12.000 --> 00:09:15.000]  這個名字很好的,
[00:09:15.000 --> 00:09:19.000]  後來保羅因為他趕鬼,
[00:09:19.000 --> 00:09:21.000]  結果被嚇在街裡,
[00:09:21.000 --> 00:09:23.000]  經過了許多的困難,
[00:09:23.000 --> 00:09:26.000]  我們從這裡我們可以看到,
[00:09:26.000 --> 00:09:28.000]  這個有阿爹或者是尋都姬,
[00:09:28.000 --> 00:09:32.000]  我以後就稱為有尋姊妹,
[00:09:32.000 --> 00:09:33.000]  這兩個姊妹,
[00:09:33.000 --> 00:09:35.000]  那麼可能就是在當初,
[00:09:35.000 --> 00:09:39.000]  他們最初在一起禱告的婦女當中的兩位,
[00:09:39.000 --> 00:09:41.000]  我自己相信是這樣子,
[00:09:41.000 --> 00:09:44.000]  因為保羅在第三節的時候他就講,
[00:09:44.000 --> 00:09:46.000]  他說這兩個人在福音上,
[00:09:46.000 --> 00:09:48.000]  曾與我們一同勞苦,
[00:09:48.000 --> 00:09:53.000]  所以他們兩個是很早最初就開始的,
[00:09:53.000 --> 00:09:58.000]  我們可以說他們算是建立菲律賓教會的founder,
[00:09:58.000 --> 00:10:01.000]  就是建立菲律賓教會剛剛開始的,
[00:10:01.000 --> 00:10:04.000]  菲律賓教會在這裡我們講一點題外話,
[00:10:04.000 --> 00:10:06.000]  我自己在看這些東西的時候,
[00:10:06.000 --> 00:10:07.000]  我們常常覺得菲律賓教會,
[00:10:07.000 --> 00:10:10.000]  我們就想到什麼以巴夫這些人,
[00:10:10.000 --> 00:10:11.000]  但是我自己在想,
[00:10:11.000 --> 00:10:14.000]  菲律賓教會是一個很特別的教會,
[00:10:14.000 --> 00:10:16.000]  他們對保羅非常有愛心,
[00:10:16.000 --> 00:10:18.000]  這是在第四章十五節那邊,
[00:10:18.000 --> 00:10:20.000]  保羅對菲律賓教會的人,
[00:10:20.000 --> 00:10:23.000]  他非常非常appreciate他們,為什麼呢?
[00:10:23.000 --> 00:10:25.000]  因為他們對他非常有愛心,
[00:10:25.000 --> 00:10:28.000]  不論是在金錢上,或者是物質上,
[00:10:28.000 --> 00:10:32.000]  他們甚至還派了一個人去專門服侍保羅,
[00:10:32.000 --> 00:10:34.000]  所以保羅對他們非常appreciate,
[00:10:34.000 --> 00:10:37.000]  那當時保羅也告訴我們,
[00:10:37.000 --> 00:10:40.000]  當時其他教會都沒有這樣子做的,
[00:10:40.000 --> 00:10:42.000]  而且我們從聖經上面看,
[00:10:42.000 --> 00:10:45.000]  我們會發現這個教會剛剛開始成立的時候,
[00:10:45.000 --> 00:10:49.000]  是以什麼樣的人為主要?
[00:10:49.000 --> 00:10:53.000]  姐妹,amazing,
[00:10:53.000 --> 00:10:57.000]  尼迪亞她是一個在經濟上已經獨立的人,
[00:10:57.000 --> 00:11:00.000]  她自己是賣紫色布皮的人,
[00:11:00.000 --> 00:11:04.000]  其實當時如果我們仔細看的話,
[00:11:04.000 --> 00:11:05.000]  我們常常覺得說,
[00:11:05.000 --> 00:11:07.000]  在那個時候婦女沒什麼地位,
[00:11:07.000 --> 00:11:09.000]  但是你知道我們如果從聖經上面看,
[00:11:09.000 --> 00:11:10.000]  你可以看得出來,
[00:11:10.000 --> 00:11:12.000]  雖然是在希臘文化的影響,
[00:11:12.000 --> 00:11:14.000]  在羅馬的統治之下,
[00:11:14.000 --> 00:11:18.000]  但是當時的婦女其實已經是很獨立了,
[00:11:18.000 --> 00:11:20.000]  已經很獨立了,
[00:11:20.000 --> 00:11:23.000]  那我們從提摩泰的情形,
[00:11:23.000 --> 00:11:24.000]  我們就可以看到,
[00:11:24.000 --> 00:11:26.000]  我們想說這些男的去了哪裡,
[00:11:26.000 --> 00:11:27.000]  對不對?
[00:11:27.000 --> 00:11:28.000]  OK,
[00:11:28.000 --> 00:11:32.000]  我們弟兄們你要好好想一下,
[00:11:32.000 --> 00:11:36.000]  那我相信這些人都和他們的教會,
[00:11:36.000 --> 00:11:40.000]  為什麼會對保羅這麼樣的有愛心,
[00:11:40.000 --> 00:11:41.000]  這麼樣的關懷,
[00:11:41.000 --> 00:11:43.000]  我覺得這個是很有關係的,
[00:11:43.000 --> 00:11:45.000]  因為跟他們成立開始的時候,
[00:11:45.000 --> 00:11:47.000]  就是一批姐妹們在那裡,
[00:11:47.000 --> 00:11:50.000]  因為姐妹我要問的是弟兄們,
[00:11:50.000 --> 00:11:52.000]  你們同意不同意啊?
[00:11:52.000 --> 00:11:55.000]  你們同不同意姐妹們在愛心關懷上,
[00:11:55.000 --> 00:11:58.000]  做得比我們好多了?
[00:11:58.000 --> 00:11:59.000]  同意不同意?
[00:11:59.000 --> 00:12:01.000]  我要問弟兄啊?
[00:12:01.000 --> 00:12:03.000]  大聲一點,
[00:12:03.000 --> 00:12:04.000]  同意,
[00:12:04.000 --> 00:12:05.000]  喔呀,
[00:12:05.000 --> 00:12:06.000]  對不對?
[00:12:06.000 --> 00:12:08.000]  是我們趕不上的,
[00:12:08.000 --> 00:12:10.000]  所以這個教會很特別,
[00:12:10.000 --> 00:12:11.000]  我自己在看的時候,
[00:12:11.000 --> 00:12:12.000]  我一直在想,
[00:12:12.000 --> 00:12:13.000]  哇,
[00:12:13.000 --> 00:12:14.000]  這個教會很特別,
[00:12:14.000 --> 00:12:15.000]  真的很特別,
[00:12:15.000 --> 00:12:17.000]  就是一群姐妹開始的,
[00:12:17.000 --> 00:12:18.000]  感謝主啊,
[00:12:18.000 --> 00:12:20.000]  Bless all the sisters,
[00:12:20.000 --> 00:12:25.000]  Amen?
[00:12:25.000 --> 00:12:27.000]  那麼保羅在這裡就提出來,
[00:12:27.000 --> 00:12:30.000]  這兩個人他們之間有衝突,
[00:12:30.000 --> 00:12:32.000]  他們之間不同心,
[00:12:32.000 --> 00:12:34.000]  那我們從這個經文裡面,
[00:12:34.000 --> 00:12:35.000]  我們也可以看得出來,
[00:12:35.000 --> 00:12:36.000]  上下文我們看,
[00:12:36.000 --> 00:12:38.000]  還有保羅處理這些事情,
[00:12:38.000 --> 00:12:40.000]  教會衝突的時候,
[00:12:40.000 --> 00:12:42.000]  不是因為我們可以知道的,
[00:12:42.000 --> 00:12:47.000]  就是這兩個姐妹他們不是因為教義上的衝突,
[00:12:47.000 --> 00:12:48.000]  如果是的話,
[00:12:48.000 --> 00:12:51.000]  保羅早就直接了當的跟他們講,
[00:12:51.000 --> 00:12:53.000]  直接了當的就點出來,
[00:12:53.000 --> 00:12:54.000]  哪一個錯,
[00:12:54.000 --> 00:12:55.000]  哪一個對,
[00:12:55.000 --> 00:12:56.000]  同意不同意?
[00:12:56.000 --> 00:12:58.000]  保羅就是這樣子處理的,
[00:12:58.000 --> 00:12:59.000]  如果是有異端,
[00:12:59.000 --> 00:13:01.000]  保羅絕對不會客氣的,
[00:13:01.000 --> 00:13:02.000]  一定要講出來的,
[00:13:02.000 --> 00:13:03.000]  所以我們知道,
[00:13:03.000 --> 00:13:05.000]  我覺得這兩個人,
[00:13:05.000 --> 00:13:07.000]  我也同意這兩個人在個性上,
[00:13:07.000 --> 00:13:09.000]  或者是他們在作風上面不同,
[00:13:09.000 --> 00:13:12.000]  或者是甚至也有一個可能,
[00:13:12.000 --> 00:13:13.000]  我們不知道,
[00:13:13.000 --> 00:13:16.000]  但是也有一個在詮釋上的衝突,
[00:13:16.000 --> 00:13:19.000]  因為兩個人都是開荒的功臣,
[00:13:19.000 --> 00:13:22.000]  都是跟教會剛剛開始的時候有關,
[00:13:22.000 --> 00:13:24.000]  然後兩個人都是founder,
[00:13:24.000 --> 00:13:27.000]  所以我們也可以想像得到的,
[00:13:27.000 --> 00:13:30.000]  在這個兩個人之間的矛盾衝突,
[00:13:30.000 --> 00:13:33.000]  後面也會有一批人支持他們,
[00:13:33.000 --> 00:13:36.000]  然後教會裡面分成兩派,
[00:13:36.000 --> 00:13:42.000]  因為這個是人的人性使然,
[00:13:42.000 --> 00:13:45.000]  我們現在的教會也有同樣的情形,
[00:13:45.000 --> 00:13:48.000]  過去在學校裡面最後一個學期,
[00:13:48.000 --> 00:13:50.000]  在那邊念教會紛爭的時候,
[00:13:50.000 --> 00:13:51.000]  那麼他就告訴我們,
[00:13:51.000 --> 00:13:53.000]  所有在教會裡面的紛爭,
[00:13:53.000 --> 00:13:55.000]  不管是傳道人跟傳道人之間,
[00:13:55.000 --> 00:13:56.000]  傳道人跟長老之間,
[00:13:56.000 --> 00:13:57.000]  長老跟長老之間,
[00:13:57.000 --> 00:13:59.000]  或者是任何的leader之間,
[00:13:59.000 --> 00:14:02.000]  那麼雖然是不同的原因,
[00:14:02.000 --> 00:14:03.000]  不同的事情,
[00:14:03.000 --> 00:14:09.000]  但是所經過的結果是完全一樣,
[00:14:09.000 --> 00:14:12.000]  沒有兩樣,
[00:14:12.000 --> 00:14:13.000]  所以我們從聖經上,
[00:14:13.000 --> 00:14:15.000]  或者是從人世之間,
[00:14:15.000 --> 00:14:16.000]  我們就發現,
[00:14:16.000 --> 00:14:19.000]  其實現在在教會裡面發生的事情,
[00:14:19.000 --> 00:14:20.000]  在兩千年前,
[00:14:20.000 --> 00:14:22.000]  差不多兩千年前,
[00:14:22.000 --> 00:14:24.000]  已經發生過了,
[00:14:24.000 --> 00:14:26.000]  而且是一樣的,
[00:14:26.000 --> 00:14:29.000]  這是人性使然,
[00:14:29.000 --> 00:14:33.000]  同意不同意啊,
[00:14:33.000 --> 00:14:35.000]  教會領導同工不和睦,
[00:14:35.000 --> 00:14:36.000]  有紛爭,
[00:14:36.000 --> 00:14:37.000]  受害的是誰呢?
[00:14:37.000 --> 00:14:39.000]  受害的是弟兄姊妹,
[00:14:39.000 --> 00:14:41.000]  特別是出信的,
[00:14:41.000 --> 00:14:43.000]  被他們所關懷的,
[00:14:43.000 --> 00:14:45.000]  其實當我們看到這裡的時候,
[00:14:45.000 --> 00:14:46.000]  弟兄姊妹,
[00:14:46.000 --> 00:14:48.000]  我們也想一下家庭也是一樣,
[00:14:48.000 --> 00:14:50.000]  如果父母親不和睦,
[00:14:50.000 --> 00:14:52.000]  父母親常常吵架,
[00:14:52.000 --> 00:14:54.000]  甚至打架,
[00:14:54.000 --> 00:14:56.000]  給小孩子的影響是什麼?
[00:14:56.000 --> 00:14:58.000]  小孩子生理上還是會長進,
[00:14:58.000 --> 00:15:00.000]  還是會長大,
[00:15:00.000 --> 00:15:03.000]  但是影響他們的心理,
[00:15:03.000 --> 00:15:05.000]  影響他們將來做人,
[00:15:05.000 --> 00:15:07.000]  影響他們將來成為一個什麼樣的男人,
[00:15:07.000 --> 00:15:09.000]  或者是什麼樣的女人,
[00:15:09.000 --> 00:15:12.000]  這是今天我們在社會上也可以看得到的,
[00:15:12.000 --> 00:15:14.000]  我們中間有很多些心理的,
[00:15:14.000 --> 00:15:16.000]  我相信你們也同意這些事情,
[00:15:16.000 --> 00:15:18.000]  但是聖經上讓我們看見,
[00:15:18.000 --> 00:15:20.000]  這就是問題,
[00:15:20.000 --> 00:15:22.000]  這些都是背景,
[00:15:22.000 --> 00:15:24.000]  現在我們回到正題,
[00:15:24.000 --> 00:15:26.000]  保羅他看見這件事情的嚴重性,
[00:15:26.000 --> 00:15:28.000]  和緊急性,
[00:15:28.000 --> 00:15:31.000]  所以保羅先是勸他們兩個人,
[00:15:31.000 --> 00:15:35.000]  兩位姐妹要在主禮同心,
[00:15:35.000 --> 00:15:37.000]  如果我們從原文去看的話,
[00:15:37.000 --> 00:15:40.000]  保羅他用了一個字,
[00:15:40.000 --> 00:15:42.000]  就是勸他們,
[00:15:42.000 --> 00:15:44.000]  其實他用了兩次,
[00:15:44.000 --> 00:15:47.000]  他說他先勸尤阿爹,
[00:15:47.000 --> 00:15:49.000]  然後又勸尋都基,
[00:15:49.000 --> 00:15:52.000]  這表示保羅他很看重這件事情,
[00:15:52.000 --> 00:15:54.000]  而且他處理這件事情,
[00:15:54.000 --> 00:15:56.000]  我相信保羅在他的心裡面,
[00:15:56.000 --> 00:15:58.000]  他也是一個很重的擔子,
[00:15:58.000 --> 00:16:00.000]  他知道這是一件很嚴重的事情,
[00:16:00.000 --> 00:16:02.000]  我們常常講外患,
[00:16:02.000 --> 00:16:04.000]  大家可以同心合一的抵擋,
[00:16:04.000 --> 00:16:06.000]  對不對?
[00:16:06.000 --> 00:16:08.000]  同意不同意啊?
[00:16:08.000 --> 00:16:10.000]  同意,對不對?
[00:16:10.000 --> 00:16:12.000]  但是內憂,
[00:16:12.000 --> 00:16:14.000]  這是很多時候會把我們打垮的,
[00:16:14.000 --> 00:16:17.000]  也把教會拖垮的地方,
[00:16:17.000 --> 00:16:19.000]  所以保羅他在第三節的時候,
[00:16:19.000 --> 00:16:25.000]  他說我也求你這真實同父異惡的幫助這兩個女人,
[00:16:25.000 --> 00:16:27.000]  在這裡保羅沒有說出那個人的名字,
[00:16:27.000 --> 00:16:30.000]  但是我們從希臘文文法的用法,
[00:16:30.000 --> 00:16:32.000]  我們知道是一個男的,
[00:16:32.000 --> 00:16:36.000]  但是保羅要看重的不是這個人是男還是女,
[00:16:36.000 --> 00:16:38.000]  但是我們要看重的是什麼?
[00:16:38.000 --> 00:16:40.000]  保羅叫他幫助這兩個女人,
[00:16:40.000 --> 00:16:42.000]  保羅的意思是什麼?
[00:16:42.000 --> 00:16:45.000]  他這個字有一個意思就是Arrest,
[00:16:45.000 --> 00:16:51.000]  或者是說有一個英文字叫SEIZED,
[00:16:51.000 --> 00:16:54.000]  是什麼意思啊?
[00:16:54.000 --> 00:16:58.000]  抓住他,讓他不要再繼續下去了,
[00:16:58.000 --> 00:17:00.000]  所以保羅他的意思是什麼?
[00:17:00.000 --> 00:17:01.000]  保羅他的意思就是說,
[00:17:01.000 --> 00:17:04.000]  Hey, stop them,
[00:17:04.000 --> 00:17:07.000]  叫他們不要再吵了,
[00:17:07.000 --> 00:17:12.000]  有什麼事情好吵的呢?
[00:17:12.000 --> 00:17:19.000]  這就是保羅他的心。
[00:17:19.000 --> 00:17:20.000]  保羅他的意思,
[00:17:20.000 --> 00:17:24.000]  真的是看見這個在教會裡面領導階層,
[00:17:24.000 --> 00:17:28.000]  我們用這個世界上的話來形容,
[00:17:28.000 --> 00:17:32.000]  在領導的同工之間有衝突有不和睦的時候,
[00:17:32.000 --> 00:17:33.000]  對保羅來講,
[00:17:33.000 --> 00:17:38.000]  他的意思就是要立即要把他停止掉。
[00:17:38.000 --> 00:17:41.000]  我們有跟人家不和睦的時候,
[00:17:41.000 --> 00:17:45.000]  我們有一個傾向是什麼呢?
[00:17:45.000 --> 00:17:48.000]  就會找一批人同情我的跟他講,
[00:17:48.000 --> 00:17:51.000]  這個就叫Lobbying,
