
[00:00:00.000 --> 00:00:02.000]  能夠一同敬拜
[00:03:26.040 --> 00:03:27.440]  他說「多謝牧師祈禱」
[00:03:27.440 --> 00:03:29.920]  「我的女兒拍拖了」
[00:03:29.920 --> 00:03:31.400]  「她還說要結婚」
[00:03:31.400 --> 00:03:33.840]  「我真的要做心靈教正」
[00:03:33.840 --> 00:03:36.000]  「因為我要調整一下心靈」
[00:03:36.000 --> 00:03:37.560]  「我沒有想過這麼快」
[00:03:37.560 --> 00:03:40.320]  「我是很捨不得的」
[00:03:40.320 --> 00:03:45.760]  「所以我就問那個男孩是否信耶穌的」
[00:03:45.760 --> 00:03:49.400]  「於是他說我要問一問」
[00:03:49.400 --> 00:03:50.920]  說到心靈教正
[00:03:50.920 --> 00:03:52.040]  我跟大家說過
[00:03:52.040 --> 00:03:53.840]  在崇拜當中
[00:03:53.840 --> 00:03:55.240]  我們一起作門徒
[00:03:55.240 --> 00:03:57.840]  我們一起心靈教正
[00:03:57.840 --> 00:04:00.040]  我們怎樣一起心靈教正呢?
[00:04:00.040 --> 00:04:01.520]  每次的敬拜
[00:04:01.520 --> 00:04:06.920]  我們是要去表達我們對神的感情
[00:04:06.920 --> 00:04:09.800]  我們用詩歌、用音樂、用禱告
[00:04:09.800 --> 00:04:13.160]  表達我們對神的愛和感激
[00:04:13.160 --> 00:04:19.080]  亦是在神的面前表達我們的疑惑
[00:04:19.080 --> 00:04:23.280]  在祢的面前說出我們傷心的事情
[00:04:23.280 --> 00:04:26.640]  我們在敬拜當中就是這樣
[00:04:26.640 --> 00:04:27.800]  並且另一部份
[00:04:27.800 --> 00:04:29.880]  我們心靈教正當中
[00:04:29.880 --> 00:04:31.520]  我們的生命是被塑造
[00:04:31.520 --> 00:04:33.760]  我們的心靈是被塑造
[00:04:33.760 --> 00:04:36.240]  我們會經歷組織
[00:04:36.240 --> 00:04:39.680]  我們被神的話語去塑造
[00:04:39.680 --> 00:04:41.360]  所以我們會讀經
[00:04:41.360 --> 00:04:44.000]  我們希望記得聖經的故事
[00:04:44.000 --> 00:04:45.880]  希望這些聖經的故事
[00:04:45.880 --> 00:04:47.880]  能夠在我們心裏面
[00:04:47.880 --> 00:04:50.600]  神透過這些聖經的說話
[00:04:50.600 --> 00:04:52.480]  向我們說話
[00:04:52.480 --> 00:04:55.080]  指出我們生命的方向
[00:04:55.080 --> 00:05:01.880]  神就在當中塑造我們整個人的靈性
[00:05:01.880 --> 00:05:04.200]  在上星期六
[00:05:04.200 --> 00:05:06.320]  梁明才牧師講道當中
[00:05:06.320 --> 00:05:12.000]  他講道:今天當你遭遇艱難時
[00:05:12.000 --> 00:05:16.960]  你的心靈會對準甚麼?
[00:05:16.960 --> 00:05:19.520]  是神的公義還是人的智異?
[00:05:19.520 --> 00:05:22.840]  是神的榮耀還是人的名譽?
[00:05:22.840 --> 00:05:25.720]  人有否倚靠神的大能
[00:05:25.720 --> 00:05:28.440]  抑或只是倚靠人的力量過活
[00:05:28.440 --> 00:05:30.760]  面對艱難的日子?
[00:05:30.760 --> 00:05:33.360]  正是我們要反思
[00:05:33.360 --> 00:05:38.000]  檢視心靈信仰之事
[00:05:38.000 --> 00:05:40.320]  願今天的經文提醒我們
[00:05:40.320 --> 00:05:41.640]  在艱難的日子
[00:05:41.640 --> 00:05:45.760]  更要對準神的公義
[00:05:45.760 --> 00:05:49.560]  榮耀和能力
[00:05:49.560 --> 00:05:54.000]  原來梁牧師也在講心靈的校準
[00:05:54.000 --> 00:05:56.320]  心靈的對準
[00:05:56.320 --> 00:05:58.720]  我們真的同感一靈
[00:05:58.720 --> 00:06:00.280]  而梁牧師所講的
[00:06:00.280 --> 00:06:03.840]  就是今年的我們教會的主題
[00:06:03.840 --> 00:06:06.560]  就是「基督是主」
[00:06:06.560 --> 00:06:09.800]  我們常常對準我們的主
[00:06:09.800 --> 00:06:11.840]  在主的當中
[00:06:11.840 --> 00:06:15.040]  教正我們的心靈
[00:06:15.040 --> 00:06:16.120]  在今天的早上
[00:06:16.120 --> 00:06:21.080]  我和大家一同繼續思想崇拜
[00:06:21.080 --> 00:06:23.280]  一起回教會
[00:06:23.280 --> 00:06:27.120]  對我們作門徒的重要性
[00:06:27.120 --> 00:06:28.360]  我會指出
[00:06:28.360 --> 00:06:29.760]  每一次的敬拜
[00:06:29.760 --> 00:06:31.320]  每個禮拜的敬拜
[00:06:31.320 --> 00:06:35.160]  我們在當中做心靈的校準
[00:06:35.160 --> 00:06:39.200]  我們是面對獨一的真神
[00:06:39.200 --> 00:06:42.880]  我們是和獨一的真神
[00:06:42.880 --> 00:06:45.440]  我們一同的團契
[00:06:45.440 --> 00:06:47.360]  所以我們溫習一下經文
[00:06:47.360 --> 00:06:49.960]  我們先前讀過的約翰一書
[00:06:49.960 --> 00:06:52.080]  一至四節
[00:06:52.080 --> 00:06:54.560]  令到從起初原有生命之道
[00:06:54.560 --> 00:06:56.200]  就是我們所聽見
[00:06:56.200 --> 00:06:57.080]  所看見
[00:06:57.080 --> 00:06:58.280]  親眼看過
[00:06:58.280 --> 00:07:00.000]  親手摸過的
[00:07:00.000 --> 00:07:03.480]  這生命以驚險現出來
[00:07:03.480 --> 00:07:04.440]  我們看了
[00:07:04.440 --> 00:07:05.960]  現在又作見證
[00:07:05.960 --> 00:07:07.440]  把緣與父同在
[00:07:07.440 --> 00:07:09.560]  並且向我們顯現過的
[00:07:09.560 --> 00:07:11.840]  那永遠的生命
[00:07:11.840 --> 00:07:14.520]  全讓給你們
[00:07:14.520 --> 00:07:16.000]  我們把所看見
[00:07:16.000 --> 00:07:17.120]  所聽見的
[00:07:17.120 --> 00:07:19.000]  全讓給你們
[00:07:19.000 --> 00:07:24.720]  為要使你們也與我們有團契
[00:07:24.720 --> 00:07:28.360]  而我們的團契是與父和他兒子
[00:07:28.360 --> 00:07:30.520]  耶穌基督所共有的
[00:07:30.520 --> 00:07:32.560]  我們把這些事
[00:07:32.560 --> 00:07:34.120]  捨給你們
[00:07:34.120 --> 00:07:38.280]  使我們的喜樂得以滿足
[00:07:38.280 --> 00:07:40.040]  今天所思考的經文
[00:07:40.040 --> 00:07:43.680]  是約翰福音十七章一至三節
[00:07:43.680 --> 00:07:45.160]  耶穌說了這些話
[00:07:45.160 --> 00:07:48.000]  就舉目望天說
[00:07:48.000 --> 00:07:49.880]  父啊!時候到了
[00:07:49.880 --> 00:07:52.000]  願祢榮耀祢的兒子
[00:07:52.000 --> 00:07:54.080]  使兒子也榮耀祢
[00:07:54.080 --> 00:07:55.960]  因為祢曾賜給他權
[00:07:55.960 --> 00:07:58.840]  並掌管凡血肉之居的
[00:07:58.840 --> 00:08:02.040]  使他把永生
[00:08:02.040 --> 00:08:05.040]  賜給祢所賜給他的人
[00:08:05.040 --> 00:08:09.400]  認識祢獨一的真神
[00:08:09.400 --> 00:08:13.280]  並且認識祢所差來的耶穌基督
[00:08:13.280 --> 00:08:15.760]  這就是永生
[00:08:15.760 --> 00:08:16.880]  第三節很重要
[00:08:16.880 --> 00:08:20.280]  我想你們背了它
[00:08:20.280 --> 00:08:25.080]  接著我們看十一節
[00:08:25.080 --> 00:08:27.440]  我到你那裡去
[00:08:27.440 --> 00:08:29.960]  我不再留在世上
[00:08:29.960 --> 00:08:32.240]  他們卻在世上
[00:08:32.240 --> 00:08:35.200]  聖父啊!求祢因祢的名
[00:08:35.200 --> 00:08:38.200]  就是祢所賜給我的名
[00:08:38.200 --> 00:08:40.240]  保守他們
[00:08:40.240 --> 00:08:42.520]  使他們像我們一樣
[00:08:42.520 --> 00:08:45.680]  合而為一
[00:08:45.680 --> 00:08:47.360]  我與他們同在的時候
[00:08:47.360 --> 00:08:50.560]  我奉祢的名就是祢所賜給我的名
[00:08:50.560 --> 00:08:52.480]  保守了他們
[00:08:52.480 --> 00:08:55.520]  我也護衛了他們
[00:08:55.520 --> 00:08:57.920]  其中除了那滅亡之子
[00:08:57.920 --> 00:08:59.400]  沒有一個滅亡的
[00:08:59.400 --> 00:09:03.840]  好使經上的話得以應驗
[00:09:03.840 --> 00:09:04.760]  第十四節
[00:09:04.760 --> 00:09:07.400]  我已把祢的道賜給他們
[00:09:07.400 --> 00:09:10.080]  世界恨他們
[00:09:10.080 --> 00:09:11.720]  因為他們不屬世界
[00:09:11.720 --> 00:09:15.080]  正如我不屬世界一樣
[00:09:15.080 --> 00:09:18.400]  我不求祢把他們從世上接走
[00:09:18.400 --> 00:09:21.280]  只求祢保存他們
[00:09:21.280 --> 00:09:23.600]  使他們脫離了惡者
[00:09:23.600 --> 00:09:26.480]  他們不屬世界
[00:09:26.480 --> 00:09:29.360]  正如我不屬世界一樣
[00:09:29.360 --> 00:09:30.960]  十八節
[00:09:30.960 --> 00:09:34.800]  祢怎樣差我到世上
[00:09:34.800 --> 00:09:40.160]  我也照樣差他們到世上
[00:09:40.160 --> 00:09:45.360]  我為他們的緣故使自己分別為聖
[00:09:45.360 --> 00:09:49.760]  為要使他們也因真理成聖
[00:09:49.760 --> 00:09:52.320]  我們一同禱告
[00:09:52.320 --> 00:09:54.200]  主啊,求祢光照我們
[00:09:54.200 --> 00:09:56.720]  祢的真光光照我們
[00:09:56.720 --> 00:09:58.600]  讓我們看得見
[00:09:58.600 --> 00:10:00.280]  我們又聽得見
[00:10:00.280 --> 00:10:02.440]  我們又觸摸得到
[00:10:02.440 --> 00:10:05.240]  我們一同相信祢
[00:10:05.240 --> 00:10:08.560]  經歷祢永生之道
[00:10:08.560 --> 00:10:10.920]  主啊,多謝祢
[00:10:10.920 --> 00:10:14.120]  求祢繼續憐憫我們
[00:10:14.120 --> 00:10:17.640]  我們的祈禱是奉主耶穌基督命之求
[00:10:17.640 --> 00:10:20.800]  Amen
[00:10:20.800 --> 00:10:23.600]  人會用不同的原因
[00:10:23.600 --> 00:10:26.440]  去返教會、返崇拜
[00:10:26.440 --> 00:10:28.280]  有些人習慣了
[00:10:28.280 --> 00:10:29.640]  有些人返教會
[00:10:29.640 --> 00:10:32.920]  是因為要見相熟的人
[00:10:32.920 --> 00:10:35.560]  亦有些人是因為一些原因
[00:10:35.560 --> 00:10:38.000]  不返教會、崇拜
[00:10:38.000 --> 00:10:39.800]  有些人就說
[00:10:39.800 --> 00:10:44.040]  講道沒有致力的撞擊
[00:10:44.040 --> 00:10:48.080]  有些人說講道不夠笑話多
[00:10:48.080 --> 00:10:50.520]  音樂又枯燥
[00:10:50.520 --> 00:10:52.560]  儀式又沉悶
[00:10:52.560 --> 00:10:56.000]  弟兄姊妹們都不友善
[00:10:56.000 --> 00:10:58.880]  星期六、日是休息的時間
[00:10:58.880 --> 00:11:00.360]  吃飯的時間
[00:11:00.360 --> 00:11:02.560]  出去玩的時間
[00:11:02.560 --> 00:11:03.840]  有些人就說
[00:11:03.840 --> 00:11:06.720]  現在教會有很多種類
[00:11:06.720 --> 00:11:09.560]  不是那些傳統的教會
[00:11:09.560 --> 00:11:11.240]  可以上網
[00:11:11.240 --> 00:11:14.760]  上網就輕鬆些
[00:11:14.760 --> 00:11:16.120]  亦對某些人來說
[00:11:16.120 --> 00:11:17.080]  他們不返教會
[00:11:17.080 --> 00:11:21.400]  他們有好似很特別的原因
[00:11:21.400 --> 00:11:23.520]  很微妙的原因
[00:11:23.520 --> 00:11:27.040]  這些人是真誠的基督徒
[00:11:27.040 --> 00:11:28.440]  不過他們不返教會
[00:11:28.440 --> 00:11:29.400]  他們返甚麼?
[00:11:29.400 --> 00:11:31.600]  他們返每個星期的
[00:11:31.600 --> 00:11:34.520]  一、二、三、四、五的一些聚會
[00:11:34.520 --> 00:11:36.880]  他們和其他的基督徒一起去見面
[00:11:36.880 --> 00:11:38.040]  去查經
[00:11:38.040 --> 00:11:39.800]  他們去祈禱
[00:11:39.800 --> 00:11:42.600]  他們說返這些小組的聚會
[00:11:42.600 --> 00:11:45.360]  比返教會的崇拜好
[00:11:45.360 --> 00:11:46.480]  得著更多
[00:11:46.480 --> 00:11:48.760]  內容更加豐富
[00:11:48.760 --> 00:11:49.600]  對他們來說
[00:11:49.600 --> 00:11:52.360]  講道是一條單程路
[00:11:52.360 --> 00:11:53.720]  只有單程
[00:11:53.720 --> 00:11:58.600]  不能對話、不能討論
[00:11:58.600 --> 00:12:00.880]  如果這樣的話
[00:12:00.880 --> 00:12:05.920]  教會是否太過傳統?
[00:12:05.920 --> 00:12:09.440]  教會追不上潮流
[00:12:09.440 --> 00:12:11.520]  教會的崇拜是不濟的
[00:12:11.520 --> 00:12:13.920]  是不是呢?
[00:12:13.920 --> 00:12:15.560]  答案是
[00:12:15.560 --> 00:12:17.440]  不是
[00:12:17.440 --> 00:12:23.720]  神的子民真是需要定期聚集在一起
[00:12:23.720 --> 00:12:25.920]  聚集在一起去敬拜神
[00:12:25.920 --> 00:12:28.280]  這是神的心意
[00:12:28.280 --> 00:12:32.520]  耶穌基督都希望他的門徒定期的敬拜
[00:12:32.520 --> 00:12:34.480]  所以在他事公的開始
[00:12:34.480 --> 00:12:38.480]  他就開始教門徒一起去背誦《主禱文》
[00:12:38.480 --> 00:12:41.720]  《主禱文》是公共的敬拜所使用的
[00:12:41.720 --> 00:12:48.760]  留意《主禱文》的文字、動詞、鋪欄
[00:12:48.760 --> 00:12:52.640]  你會看到代名詞是複數、重數的
[00:12:52.640 --> 00:12:57.960]  我們的父親、我們的飲食、我們的債務
[00:12:57.960 --> 00:13:00.880]  都是說到「主禱文是我們的」
[00:13:00.880 --> 00:13:02.680]  所以說
[00:13:02.680 --> 00:13:04.560]  所以你們要這樣禱告
[00:13:04.560 --> 00:13:06.000]  我們在天上的父
[00:13:06.000 --> 00:13:07.360]  我們日用的飲食
[00:13:07.360 --> 00:13:08.960]  今日賜給我們
[00:13:08.960 --> 00:13:10.880]  免我們的債
[00:13:10.880 --> 00:13:13.240]  如同我們免了人的債
[00:13:13.240 --> 00:13:16.040]  不叫我們陷入試探
[00:13:16.040 --> 00:13:20.680]  教我們脫離那惡者
[00:13:20.680 --> 00:13:22.040]  耶穌基督開始的時候
[00:13:22.040 --> 00:13:24.520]  就教導門徒要定期的聚會
[00:13:24.520 --> 00:13:26.920]  一起去讀《主禱文》
[00:13:26.920 --> 00:13:31.760]  在祂結束在世上的侍奉的時候
[00:13:31.760 --> 00:13:38.840]  祂為門徒作出一個很長的祈禱
[00:13:38.840 --> 00:13:41.200]  這就是約翰福音的十七章
[00:13:41.200 --> 00:13:45.320]  耶穌基督希望門徒常常的聚集
[00:13:45.320 --> 00:13:47.080]  能夠合一
[00:13:47.080 --> 00:13:50.040]  能夠一同的團契
[00:13:50.040 --> 00:13:53.600]  所以今天早上我們從約翰福音十七章
[00:13:53.600 --> 00:13:56.280]  耶穌基督的祈禱當中
[00:13:56.280 --> 00:13:58.760]  另類的《主禱文》當中
[00:13:58.760 --> 00:14:04.080]  我們看見耶穌基督所看重的一些事情
[00:14:04.080 --> 00:14:06.280]  我們看三方面
[00:14:06.280 --> 00:14:07.760]  第一方面我們看見
[00:14:07.760 --> 00:14:11.080]  就是耶穌基督要求祂的門徒
[00:14:11.080 --> 00:14:16.480]  和獨一的真神有團契
[00:14:16.480 --> 00:14:18.400]  第二節
[00:14:18.400 --> 00:14:19.880]  「耶穌說了這些話
[00:14:19.880 --> 00:14:21.640]  就舉目望天說
[00:14:21.640 --> 00:14:23.640]  父啊,時候到了
[00:14:23.640 --> 00:14:25.800]  願祢榮耀祢的兒子
[00:14:25.800 --> 00:14:27.800]  兒子也榮耀祢
[00:14:27.800 --> 00:14:29.560]  因為祢曾賜給他權
[00:14:29.560 --> 00:14:32.400]  並掌管凡血肉之軀的
[00:14:32.400 --> 00:14:39.800]  使他把永生賜給祢所賜給他的人」
[00:14:39.800 --> 00:14:43.000]  其實當耶穌基督這樣祈禱的時候
[00:14:43.000 --> 00:14:49.000]  祂是要正正面對十字架的來臨
[00:14:49.000 --> 00:14:52.360]  那個時間是死亡的時間
[00:14:52.360 --> 00:14:53.760]  不過很奇妙的
[00:14:53.760 --> 00:14:57.200]  祂說這個也是榮耀的時間
[00:14:57.200 --> 00:15:01.800]  榮耀就是指道神臨在的光輝
[00:15:01.800 --> 00:15:03.200]  所以耶穌基督說
[00:15:03.200 --> 00:15:04.800]  「父啊,時候到了」
[00:15:04.800 --> 00:15:05.800]  祂意思就是說
[00:15:05.800 --> 00:15:09.200]  到了,被釘死的時間到了
[00:15:09.200 --> 00:15:12.000]  我可以去到父那邊
[00:15:12.000 --> 00:15:14.600]  和父有親密的關係
[00:15:14.600 --> 00:15:16.600]  可以回到
[00:15:16.600 --> 00:15:20.000]  耶穌基督在道成肉身以前
[00:15:20.000 --> 00:15:23.800]  和神一起的榮耀
[00:15:23.800 --> 00:15:28.600]  這個榮耀是耶穌基督本來所擁有的
[00:15:28.600 --> 00:15:29.600]  在那個時候
[00:15:29.600 --> 00:15:31.000]  耶穌基督是經歷什麼?
[00:15:31.000 --> 00:15:32.800]  經歷被人欺負
[00:15:32.800 --> 00:15:36.400]  被朋友和門徒誤解
[00:15:36.400 --> 00:15:38.600]  被陰謀扼殺
[00:15:38.600 --> 00:15:40.000]  但是祂在這裡說什麼?
[00:15:40.000 --> 00:15:41.800]  祂說「永生」
[00:15:41.800 --> 00:15:46.400]  祂說「我會將永遠的生命賜給你們」
[00:15:46.400 --> 00:15:50.600]  永遠的生命就是藉著耶穌基督而有的
[00:15:50.600 --> 00:15:57.000]  永遠的生命就是人和神的終極的團契
[00:15:57.000 --> 00:16:00.400]  永生不是單單將來的盼望
[00:16:00.400 --> 00:16:05.400]  而且是今時今日我們所經歷的
[00:16:05.400 --> 00:16:08.000]  人可以在崇拜當中
[00:16:08.000 --> 00:16:13.000]  你和我在城鎮家的禮拜當中
[00:16:13.000 --> 00:16:15.600]  我們和神有團契
[00:16:15.600 --> 00:16:19.000]  我們經歷到神的同在
[00:16:19.000 --> 00:16:20.800]  我們經歷到
[00:16:20.800 --> 00:16:24.800]  百見到永生的實在
[00:16:24.800 --> 00:16:26.200]  所以可以這樣說
[00:16:26.200 --> 00:16:28.600]  崇拜是團契
[00:16:28.600 --> 00:16:30.400]  崇拜是什麼?
[00:16:30.400 --> 00:16:31.800]  我們每次來崇拜
[00:16:31.800 --> 00:16:37.400]  原來是與獨一的真神團契
[00:16:37.400 --> 00:16:39.000]  在第三節
[00:16:39.000 --> 00:16:42.000]  耶穌基督再提到永生
[00:16:42.000 --> 00:16:43.600]  又再說一次
[00:16:43.600 --> 00:16:45.800]  認識你獨一的真神
[00:16:45.800 --> 00:16:49.000]  並且認識你所猜來的耶穌基督
[00:16:49.000 --> 00:16:50.400]  這就是永生
[00:16:50.400 --> 00:16:51.800]  這是永生的定義
[00:16:51.800 --> 00:16:53.000]  要記住
[00:16:53.000 --> 00:16:54.200]  因為大家經常說永生
[00:16:54.200 --> 00:16:55.400]  都不知道是說什麼
[00:16:55.400 --> 00:16:57.000]  原來永生是什麼意思?
[00:16:57.000 --> 00:16:59.200]  認識你
[00:16:59.200 --> 00:17:00.600]  經歷它
[00:17:00.600 --> 00:17:03.200]  經歷你獨一的真神
[00:17:03.200 --> 00:17:05.000]  並且認識
[00:17:05.000 --> 00:17:09.200]  經歷你所猜來的耶穌基督
[00:17:09.200 --> 00:17:12.400]  這就是永生
[00:17:12.400 --> 00:17:15.400]  永生是獨一的真神
[00:17:15.400 --> 00:17:19.200]  和神所猜來的耶穌基督
[00:17:19.200 --> 00:17:21.200]  所以如果聽得清楚
[00:17:21.200 --> 00:17:23.800]  你夠聰明的話
[00:17:23.800 --> 00:17:25.400]  耶穌說話是很明顯
[00:17:25.400 --> 00:17:28.800]  而且是很尖銳的
[00:17:28.800 --> 00:17:31.600]  祂說是我
[00:17:31.600 --> 00:17:35.600]  我是唯一能夠帶領你們
[00:17:35.600 --> 00:17:39.000]  去到父神那個橋樑
[00:17:39.000 --> 00:17:40.400]  那個鐘堡
[00:17:40.400 --> 00:17:43.600]  是唯有透過我
[00:17:43.600 --> 00:17:46.200]  唯有透過耶穌基督
[00:17:46.200 --> 00:17:49.000]  才能夠認識神和經歷神
[00:17:49.000 --> 00:17:53.200]  所以人是要奉耶穌基督的名字去敬拜
[00:17:53.200 --> 00:17:55.600]  否則所有的敬拜
[00:17:55.600 --> 00:17:57.000]  不是真實的敬拜
[00:17:57.000 --> 00:17:59.400]  不是敬拜唯一的真神
[00:17:59.400 --> 00:18:02.400]  所以如果大家真的要每一次
[00:18:02.400 --> 00:18:03.600]  每個禮拜
[00:18:03.600 --> 00:18:06.600]  要和獨一的真神有團契的話
[00:18:06.600 --> 00:18:11.400]  你就專心專意來到當中去敬拜神
[00:18:11.400 --> 00:18:13.200]  在神的面前去懊悔
[00:18:13.200 --> 00:18:15.600]  承認你這個禮拜的罪過
[00:18:15.600 --> 00:18:17.800]  接受神的清潔
[00:18:17.800 --> 00:18:21.000]  神的救贖
[00:18:21.000 --> 00:18:22.000]  當然了
[00:18:22.000 --> 00:18:24.800]  我再強調
[00:18:24.800 --> 00:18:27.000]  我們同神團契
[00:18:27.000 --> 00:18:30.400]  不是單單私下
[00:18:30.400 --> 00:18:32.600]  可以做到這一點的
[00:18:32.600 --> 00:18:35.000]  不是單單的靈修
[00:18:35.000 --> 00:18:39.000]  我們要經歷終極的團契的時候
[00:18:39.000 --> 00:18:41.600]  我們要和那些
[00:18:41.600 --> 00:18:44.600]  他們都是透過耶穌基督
[00:18:44.600 --> 00:18:48.400]  去認識唯一真神的弟兄姊妹們
[00:18:48.400 --> 00:18:50.600]  我們一起的團契
[00:18:50.600 --> 00:18:52.400]  我們是一起
[00:18:52.400 --> 00:18:55.600]  我們是一起的心靈校正
[00:18:55.600 --> 00:18:58.800]  我們心靈是互相的接駁在一起
[00:18:58.800 --> 00:19:01.000]  不是你一個人在這裡敬拜
[00:19:01.000 --> 00:19:02.800]  不是你一個人在這裡敬拜
[00:19:02.800 --> 00:19:05.200]  我們是一起的敬拜
[00:19:05.200 --> 00:19:09.600]  我們一起以基督為主
[00:19:09.600 --> 00:19:15.000]  主啊!耶穌基督是我們的主人
[00:19:15.000 --> 00:19:20.200]  我們和真神的團契是有成果的
[00:19:20.200 --> 00:19:23.400]  是叫我們通向永生
[00:19:23.400 --> 00:19:26.200]  在每一個崇拜的團契當中
[00:19:26.200 --> 00:19:27.400]  我們一起
[00:19:27.400 --> 00:19:30.000]  我們的生命和神聯繫
[00:19:30.000 --> 00:19:33.600]  我們一起認識神
[00:19:33.600 --> 00:19:35.000]  因為我們認識神
[00:19:35.000 --> 00:19:37.200]  因為我們真的和神有團契
[00:19:37.200 --> 00:19:39.400]  今天真的和神有團契的時候
[00:19:39.400 --> 00:19:43.000]  你和我的生命是很奇妙的
[00:19:43.000 --> 00:19:47.200]  是被改變了
[00:19:47.200 --> 00:19:48.600]  在崇拜的當中
[00:19:48.600 --> 00:19:49.600]  本來有些人
[00:19:49.600 --> 00:19:51.000]  你知道來到當中
[00:19:51.000 --> 00:19:52.800]  你要寬恕那個人
[00:19:52.800 --> 00:19:54.000]  不過你寬恕不到
[00:19:54.000 --> 00:19:55.800]  但是很奇妙
[00:19:55.800 --> 00:19:58.000]  當你去到神的話當中
[00:19:58.000 --> 00:20:00.800]  你做不到寬恕的功課
[00:20:00.800 --> 00:20:03.600]  但是你竟然有資源
[00:20:03.600 --> 00:20:06.400]  突然間有能力去寬恕
[00:20:06.400 --> 00:20:08.000]  這個就是恩典
[00:20:08.000 --> 00:20:11.400]  這個就是憐憫
[00:20:11.400 --> 00:20:14.800]  是你做不到的
[00:20:14.800 --> 00:20:17.800]  是在聖靈當中
[00:20:17.800 --> 00:20:19.400]  在你的心
[00:20:19.400 --> 00:20:22.600]  在你的生命造成的
[00:20:22.600 --> 00:20:25.000]  你有沒有這樣的經歷?
[00:20:25.000 --> 00:20:28.200]  我希望你有一個這麼奇妙的經歷
