
[00:00:00.000 --> 00:00:02.000]  大英姐妹,早晨
[00:01:16.000 --> 00:01:18.000]  就是使徒行轉裏面講的神
[00:01:18.000 --> 00:01:20.000]  是一位怎樣的神
[00:01:20.000 --> 00:01:21.000]  首先講第七章
[00:01:21.000 --> 00:01:23.000]  史提反的講道
[00:01:23.000 --> 00:01:26.000]  史提反的講道有什麼特別的地方呢
[00:01:26.000 --> 00:01:28.000]  就是他們
[00:01:28.000 --> 00:01:29.000]  大家都知道吧
[00:01:29.000 --> 00:01:31.000]  可能之前聽過
[00:01:31.000 --> 00:01:34.000]  就是史提反的講道是一個很長的講道
[00:01:34.000 --> 00:01:37.000]  也是很討厭的講道
[00:01:37.000 --> 00:01:39.000]  所以那些猶太人很不喜歡
[00:01:39.000 --> 00:01:42.000]  非常不同的主題
[00:01:42.000 --> 00:01:43.000]  有什麼發展呢
[00:01:43.000 --> 00:01:47.000]  譬如我們講到神的榮耀
[00:01:47.000 --> 00:01:49.000]  你見到那個箭嘴嗎
[00:01:49.000 --> 00:01:51.000]  神的榮耀就是神的同在
[00:01:51.000 --> 00:01:53.000]  這個主題有什麼發展呢
[00:01:53.000 --> 00:01:55.000]  第一個當然是伊甸園
[00:01:55.000 --> 00:01:58.000]  是上帝與人類的同在
[00:01:58.000 --> 00:01:59.000]  人類就好像祭司一樣
[00:01:59.000 --> 00:02:01.000]  去敬拜祂、侍奉祂
[00:02:01.000 --> 00:02:04.000]  當然人類叛逆
[00:02:04.000 --> 00:02:06.000]  然後失去了這個同在
[00:02:06.000 --> 00:02:09.000]  但是上帝沒有放棄人類
[00:02:09.000 --> 00:02:11.000]  上帝沒有放棄有罪的人
[00:02:11.000 --> 00:02:14.000]  然後繼續發展這個故事的時候
[00:02:14.000 --> 00:02:15.000]  去到出埃及之後
[00:02:15.000 --> 00:02:16.000]  他們去到曠野
[00:02:16.000 --> 00:02:18.000]  上帝說我要跟你們一起去同在
[00:02:18.000 --> 00:02:20.000]  就見了回莫
[00:02:20.000 --> 00:02:23.000]  回莫就是上帝與人同在
[00:02:23.000 --> 00:02:26.000]  的一個記號
[00:02:26.000 --> 00:02:30.000]  然後他們入主迦南之後
[00:02:30.000 --> 00:02:31.000]  去到應許之地
[00:02:31.000 --> 00:02:33.000]  就是耶路撒冷的聖殿
[00:02:33.000 --> 00:02:35.000]  然後慢慢一路發展的時候
[00:02:35.000 --> 00:02:37.000]  當然以色列過
[00:02:37.000 --> 00:02:38.000]  仍然是叛逆
[00:02:38.000 --> 00:02:39.000]  然後亡國
[00:02:39.000 --> 00:02:40.000]  然後秘魯回歸之後
[00:02:40.000 --> 00:02:43.000]  等候到真正的彌賽亞出現了
[00:02:43.000 --> 00:02:45.000]  就是耶穌基督
[00:02:45.000 --> 00:02:46.000]  然後基督到了的時候
[00:02:46.000 --> 00:02:48.000]  基督就是聖殿
[00:02:48.000 --> 00:02:50.000]  基督就是我們能夠跟上帝
[00:02:50.000 --> 00:02:52.000]  來到相交的那個地方
[00:02:52.000 --> 00:02:55.000]  就你見到有一個演進嗎
[00:02:55.000 --> 00:02:57.000]  伊甸園 回莫
[00:02:57.000 --> 00:02:59.000]  然後聖殿 到基督
[00:02:59.000 --> 00:03:01.000]  然後到將來的時候
[00:03:01.000 --> 00:03:03.000]  就是啟示錄最後那幾章
[00:03:03.000 --> 00:03:04.000]  就講到新天新地
[00:03:04.000 --> 00:03:06.000]  這個就叫做聖經神學
[00:03:06.000 --> 00:03:07.000]  其實史提反就是在做這件事
[00:03:07.000 --> 00:03:10.000]  由頭到尾就是跟這些猶太人的會眾
[00:03:10.000 --> 00:03:13.000]  來解釋一下到底上帝做了些什麼
[00:03:13.000 --> 00:03:15.000]  譬如七章第二節八節
[00:03:15.000 --> 00:03:18.000]  他說什麼 他說這個阿巴拉罕
[00:03:18.000 --> 00:03:20.000]  在美索不大米亞的時候
[00:03:20.000 --> 00:03:22.000]  就是以色列之外的地方
[00:03:22.000 --> 00:03:25.000]  上帝 榮耀的上帝向他顯然
[00:03:25.000 --> 00:03:27.000]  然後帶領他去到迦南
[00:03:27.000 --> 00:03:29.000]  然後有他的以撒亞國
[00:03:29.000 --> 00:03:30.000]  然後十二宗旨
[00:03:30.000 --> 00:03:32.000]  然後他們就落到埃及
[00:03:32.000 --> 00:03:33.000]  記得嗎
[00:03:33.000 --> 00:03:35.000]  這個是創世紀最後那幾章
[00:03:35.000 --> 00:03:37.000]  然後約瑟在那裡死
[00:03:37.000 --> 00:03:40.000]  以色列人就被下一個的國度
[00:03:40.000 --> 00:03:42.000]  就是埃及的法奴
[00:03:42.000 --> 00:03:44.000]  去到奴役了好幾代
[00:03:44.000 --> 00:03:46.000]  然後就選出摩西
[00:03:46.000 --> 00:03:49.000]  摩西就在埃及的皇宮長大
[00:03:49.000 --> 00:03:51.000]  然後就帶領以色列人出埃及
[00:03:51.000 --> 00:03:55.000]  但是那些以色列人當時是不接受他的
[00:03:55.000 --> 00:03:58.000]  他就逃難去了米田地
[00:03:58.000 --> 00:03:59.000]  第二三十節開始
[00:03:59.000 --> 00:04:02.000]  終於在西奶抗爺的時候
[00:04:02.000 --> 00:04:04.000]  耶和華 榮耀的神
[00:04:04.000 --> 00:04:06.000]  就在荊棘的火焰裡面
[00:04:06.000 --> 00:04:08.000]  向上帝顯然
[00:04:08.000 --> 00:04:11.000]  然後叫他回去埃及
[00:04:11.000 --> 00:04:14.000]  叫埃及的以色列人能夠出來
[00:04:14.000 --> 00:04:16.000]  經過紅海
[00:04:16.000 --> 00:04:17.000]  去到西奶山
[00:04:17.000 --> 00:04:18.000]  去到抗爺
[00:04:18.000 --> 00:04:19.000]  四十年
[00:04:19.000 --> 00:04:21.000]  然後會幕在中間
[00:04:21.000 --> 00:04:23.000]  當然正如我所說
[00:04:23.000 --> 00:04:25.000]  三十九至四十三章
[00:04:25.000 --> 00:04:26.000]  史提反就說
[00:04:26.000 --> 00:04:28.000]  以色列人其實是不信的
[00:04:28.000 --> 00:04:31.000]  最後他們是流亡於巴比倫
[00:04:31.000 --> 00:04:33.000]  四十四節他回來
[00:04:33.000 --> 00:04:35.000]  他就說在會幕裡面
[00:04:35.000 --> 00:04:38.000]  上帝是和神的子民同在的
[00:04:38.000 --> 00:04:39.000]  但是到最後的時候
[00:04:39.000 --> 00:04:41.000]  為什麼這篇道這麼討人厭呢
[00:04:41.000 --> 00:04:43.000]  他就說在所羅門的聖殿
[00:04:43.000 --> 00:04:44.000]  就是說他指著
[00:04:44.000 --> 00:04:46.000]  在耶和華所說的這篇道
[00:04:46.000 --> 00:04:48.000]  耶和華最輝煌的
[00:04:48.000 --> 00:04:50.000]  最厲害的是什麼
[00:04:50.000 --> 00:04:53.000]  就是他們的聖殿
[00:04:53.000 --> 00:04:55.000]  耶和華的聖殿
[00:04:55.000 --> 00:04:57.000]  他就說這個聖殿是怎麼樣
[00:04:57.000 --> 00:05:00.000]  是至高者不住在那裡的
[00:05:00.000 --> 00:05:02.000]  就是人手做的
[00:05:02.000 --> 00:05:06.000]  會幕就是按照上帝的樣式
[00:05:06.000 --> 00:05:07.000]  來做的
[00:05:07.000 --> 00:05:09.000]  摩西照版主觀這樣做
[00:05:09.000 --> 00:05:11.000]  因為天上啟示給他們
[00:05:11.000 --> 00:05:13.000]  這個樣式這個尺寸就是這樣
[00:05:13.000 --> 00:05:15.000]  但是聖殿是怎麼樣
[00:05:15.000 --> 00:05:17.000]  人手做的
[00:05:17.000 --> 00:05:19.000]  人手做的
[00:05:19.000 --> 00:05:21.000]  這個很大挑戰
[00:05:21.000 --> 00:05:22.000]  為什麼
[00:05:22.000 --> 00:05:27.000]  因為猶太人覺得最輝煌的
[00:05:27.000 --> 00:05:28.000]  就是他們的聖殿
[00:05:28.000 --> 00:05:29.000]  在舊約裡面
[00:05:29.000 --> 00:05:32.000]  最輝煌的臨在上帝的來到
[00:05:32.000 --> 00:05:34.000]  就是所羅門的聖殿
[00:05:34.000 --> 00:05:36.000]  現在他們有的聖殿
[00:05:36.000 --> 00:05:37.000]  在耶穌時代
[00:05:37.000 --> 00:05:38.000]  在使徒時代
[00:05:38.000 --> 00:05:39.000]  就是第二聖殿
[00:05:39.000 --> 00:05:40.000]  Second Temple
[00:05:40.000 --> 00:05:42.000]  那個聖殿就是一個很好的
[00:05:42.000 --> 00:05:43.000]  很輝煌的東西
[00:05:43.000 --> 00:05:45.000]  如果你說我們的上帝
[00:05:45.000 --> 00:05:46.000]  不在那裡住的話
[00:05:46.000 --> 00:05:49.000]  這個是最大的侮辱
[00:05:49.000 --> 00:05:50.000]  最大的侮辱
[00:05:50.000 --> 00:05:52.000]  如果我告訴你
[00:05:52.000 --> 00:05:53.000]  你今天去耶路撒
[00:05:53.000 --> 00:05:54.000]  今天去耶路撒
[00:05:54.000 --> 00:05:55.000]  Old City
[00:05:55.000 --> 00:05:56.000]  舊城
[00:05:56.000 --> 00:05:58.000]  你要去得罪猶太人的話
[00:05:58.000 --> 00:05:59.000]  很容易的
[00:05:59.000 --> 00:06:02.000]  你不是詆毀他們吃東西
[00:06:02.000 --> 00:06:03.000]  他們吃的東西
[00:06:03.000 --> 00:06:04.000]  沒有我們的東西那麼好
[00:06:04.000 --> 00:06:07.000]  你也不是詆毀他們的語言
[00:06:07.000 --> 00:06:09.000]  沒有我們廣東話那麼好
[00:06:09.000 --> 00:06:11.000]  這些詆毀不了他們的
[00:06:11.000 --> 00:06:12.000]  你侮辱他們的
[00:06:12.000 --> 00:06:14.000]  就是西牆
[00:06:14.000 --> 00:06:16.000]  Western Wall
[00:06:16.000 --> 00:06:21.000]  如果你拿一條貝殼進去西牆的話
[00:06:21.000 --> 00:06:22.000]  我告訴你
[00:06:22.000 --> 00:06:24.000]  你出不來了
[00:06:24.000 --> 00:06:25.000]  因為他們看那個地方
[00:06:25.000 --> 00:06:27.000]  就是一個聖潔最神聖的地方
[00:06:27.000 --> 00:06:28.000]  偏偏
[00:06:28.000 --> 00:06:30.000]  史提反就說
[00:06:30.000 --> 00:06:31.000]  上帝的榮耀不在你中間
[00:06:31.000 --> 00:06:35.000]  這些只不過是一些人手所做的事情
[00:06:35.000 --> 00:06:38.000]  於是乎他們對他的控告就是什麼
[00:06:38.000 --> 00:06:40.000]  七章第十三節
[00:06:40.000 --> 00:06:41.000]  這個人史提反
[00:06:41.000 --> 00:06:44.000]  不斷的說話是侮辱神聖的地方
[00:06:44.000 --> 00:06:45.000]  和我們的律法
[00:06:45.000 --> 00:06:47.000]  所以這個人說完之後
[00:06:47.000 --> 00:06:48.000]  就應該要死了
[00:06:48.000 --> 00:06:50.000]  因為他說什麼呢
[00:06:50.000 --> 00:06:52.000]  太過討人厭
[00:06:52.000 --> 00:06:53.000]  所以這個是很大的侮辱
[00:06:53.000 --> 00:06:56.000]  如果你說
[00:06:56.000 --> 00:06:59.000]  譬如我剛剛去了其他教會講到
[00:06:59.000 --> 00:07:01.000]  如果我和大家講
[00:07:01.000 --> 00:07:02.000]  和當地的會眾講
[00:07:02.000 --> 00:07:03.000]  我說
[00:07:03.000 --> 00:07:04.000]  上帝的榮耀
[00:07:04.000 --> 00:07:05.000]  上帝的工作
[00:07:05.000 --> 00:07:07.000]  到處都有
[00:07:07.000 --> 00:07:08.000]  在芝加哥
[00:07:08.000 --> 00:07:09.000]  在城會很多
[00:07:09.000 --> 00:07:11.000]  在西岸
[00:07:11.000 --> 00:07:12.000]  在東岸
[00:07:12.000 --> 00:07:13.000]  很多很多
[00:07:13.000 --> 00:07:15.000]  偏偏就不在San Diego這裡
[00:07:15.000 --> 00:07:17.000]  你猜我回不回來了
[00:07:17.000 --> 00:07:19.000]  就有一個這麼大的侮辱
[00:07:19.000 --> 00:07:20.000]  我想你得到那個效果
[00:07:20.000 --> 00:07:22.000]  史提反就是在說這件事
[00:07:22.000 --> 00:07:24.000]  但是最主要我們想說的不是
[00:07:24.000 --> 00:07:26.000]  我只是偏道黑人憎這麼簡單
[00:07:26.000 --> 00:07:27.000]  就是偏道
[00:07:27.000 --> 00:07:29.000]  想告訴我們上帝是一個什麼樣的上帝
[00:07:29.000 --> 00:07:33.000]  上帝是不會被地域所困惑的
[00:07:33.000 --> 00:07:35.000]  不會被他限制的
[00:07:35.000 --> 00:07:37.000]  這個是普世的上帝
[00:07:37.000 --> 00:07:39.000]  那些猶太人以為
[00:07:39.000 --> 00:07:40.000]  這個上帝可以塞在
[00:07:40.000 --> 00:07:42.000]  我們所做的聖殿裡面
[00:07:42.000 --> 00:07:43.000]  不是
[00:07:43.000 --> 00:07:44.000]  史提反不是
[00:07:44.000 --> 00:07:45.000]  因為這個上帝是一個
[00:07:45.000 --> 00:07:47.000]  Universal 的上帝
[00:07:47.000 --> 00:07:48.000]  一個普世的上帝
[00:07:48.000 --> 00:07:50.000]  他是愛世人的上帝
[00:07:50.000 --> 00:07:54.000]  你看到他在整個歷史裡面
[00:07:54.000 --> 00:07:56.000]  上帝出現的地方是什麼地方
[00:07:56.000 --> 00:07:58.000]  美索不達米亞
[00:07:58.000 --> 00:08:00.000]  西乃的曠野
[00:08:00.000 --> 00:08:01.000]  紅海
[00:08:01.000 --> 00:08:03.000]  埃及
[00:08:03.000 --> 00:08:05.000]  回莫在曠野裡面
[00:08:05.000 --> 00:08:07.000]  四十年
[00:08:07.000 --> 00:08:11.000]  全部都是在迦勒地以外的
[00:08:11.000 --> 00:08:13.000]  全部都是在耶路撒冷以外的
[00:08:13.000 --> 00:08:15.000]  偏偏就不在耶路撒冷
[00:08:15.000 --> 00:08:18.000]  這個就是史提反裡面所說的
[00:08:18.000 --> 00:08:20.000]  和整個史提反裡面所說的
[00:08:20.000 --> 00:08:22.000]  上帝是一個什麼樣的上帝
[00:08:22.000 --> 00:08:24.000]  是一個普世的上帝
[00:08:24.000 --> 00:08:26.000]  是一個萬邦的上帝
[00:08:26.000 --> 00:08:27.000]  大家不要搞錯
[00:08:27.000 --> 00:08:30.000]  他不是廣東人的上帝
[00:08:30.000 --> 00:08:33.000]  當然他拯救我們
[00:08:33.000 --> 00:08:35.000]  但他不只是我們的上帝
[00:08:35.000 --> 00:08:37.000]  他是阿拉伯人的上帝
[00:08:37.000 --> 00:08:40.000]  他是眾萬邦的上帝
[00:08:40.000 --> 00:08:41.000]  如果你留意的話
[00:08:41.000 --> 00:08:43.000]  史郎主席一直告訴我們
[00:08:43.000 --> 00:08:44.000]  介紹這位上帝
[00:08:44.000 --> 00:08:48.000]  就是一位不受地域地理限制的
[00:08:48.000 --> 00:08:51.000]  因為聖靈在各教會作供
[00:08:51.000 --> 00:08:53.000]  都是沒有停過
[00:08:53.000 --> 00:08:56.000]  你未必有信心眼睛看得到
[00:08:56.000 --> 00:08:57.000]  不過你留意
[00:08:57.000 --> 00:09:00.000]  如果你能夠有個眼神信仰的話
[00:09:00.000 --> 00:09:04.000]  聖靈是不斷有工作的
[00:09:04.000 --> 00:09:05.000]  剛剛去完那個週末
[00:09:05.000 --> 00:09:08.000]  在聖地牙哥教會
[00:09:08.000 --> 00:09:11.000]  那些大英姊妹很熱心
[00:09:11.000 --> 00:09:12.000]  很熱心
[00:09:12.000 --> 00:09:14.000]  這個要讚一讚
[00:09:14.000 --> 00:09:16.000]  廣東話的信徒
[00:09:16.000 --> 00:09:21.000]  廣東話人的命是苦命
[00:09:21.000 --> 00:09:23.000]  他們真的很努力去作供
[00:09:23.000 --> 00:09:26.000]  侍奉對他們基督徒的生命
[00:09:26.000 --> 00:09:28.000]  這種價值
[00:09:28.000 --> 00:09:30.000]  做到死的價值
[00:09:30.000 --> 00:09:32.000]  他們就傳承了下來
[00:09:32.000 --> 00:09:36.000]  廣東話基督徒的生命力
[00:09:36.000 --> 00:09:37.000]  真的很強
[00:09:37.000 --> 00:09:38.000]  蘇聯教會講到
[00:09:38.000 --> 00:09:41.000]  今天他們經過芝加哥
[00:09:41.000 --> 00:09:43.000]  你知道芝加哥裡面
[00:09:43.000 --> 00:09:45.000]  最大的景點是哪一個嗎
[00:09:45.000 --> 00:09:47.000]  就是UV 沒錯
[00:09:47.000 --> 00:09:50.000]  所以他們的巴士來了
[00:09:50.000 --> 00:09:53.000]  他們剛剛買了我的巴士
[00:09:53.000 --> 00:09:56.000]  Splinter是我的Dream Car
[00:09:56.000 --> 00:09:57.000]  我馬上出去拍照
[00:09:57.000 --> 00:09:59.000]  等下有機會你可以出去拍照
[00:09:59.000 --> 00:10:00.000]  太好了
[00:10:00.000 --> 00:10:03.000]  他們經過特地來探訪我們
[00:10:03.000 --> 00:10:04.000]  非常歡迎大家
[00:10:04.000 --> 00:10:06.000]  在密蘇達教會都是一樣
[00:10:06.000 --> 00:10:09.000]  上帝的聖靈不斷地去工作
[00:10:09.000 --> 00:10:11.000]  你要有眼神信仰
[00:10:11.000 --> 00:10:13.000]  你才能夠去見到
[00:10:13.000 --> 00:10:15.000]  這個就是小郎轉想去打開
[00:10:15.000 --> 00:10:18.000]  給我們的一種神學
[00:10:18.000 --> 00:10:23.000]  所以在史提反被害之後
[00:10:23.000 --> 00:10:25.000]  就發生什麼事呢
[00:10:25.000 --> 00:10:26.000]  第八章第一節
[00:10:26.000 --> 00:10:31.000]  蘇羅也贊同處死他
[00:10:31.000 --> 00:10:33.000]  處死史提反
[00:10:33.000 --> 00:10:35.000]  大家看到嗎
[00:10:35.000 --> 00:10:36.000]  不是拋棄
[00:10:36.000 --> 00:10:38.000]  從那一天開始
[00:10:38.000 --> 00:10:41.000]  耶路撒冷教會遭受大的迫害
[00:10:41.000 --> 00:10:43.000]  除了使徒以外
[00:10:43.000 --> 00:10:47.000]  眾門徒都分散
[00:10:47.000 --> 00:10:52.000]  在猶太地和撒瑪利亞各處
[00:10:52.000 --> 00:10:54.000]  有些虔誠的人
[00:10:54.000 --> 00:10:57.000]  把史提反埋葬了
[00:10:57.000 --> 00:10:59.000]  為他大大哀哭
[00:10:59.000 --> 00:11:02.000]  蘇羅他殘害教會
[00:11:02.000 --> 00:11:06.000]  逐家逐戶的進去抓他們的男女關在監裡面
[00:11:06.000 --> 00:11:07.000]  第四節
[00:11:07.000 --> 00:11:10.000]  那些分散的人
[00:11:10.000 --> 00:11:15.000]  往各地去傳主的福音
[00:11:15.000 --> 00:11:16.000]  你留意到嗎
[00:11:16.000 --> 00:11:18.000]  這裡有一個字
[00:11:18.000 --> 00:11:19.000]  是出現了兩次的
[00:11:19.000 --> 00:11:21.000]  第八章第一節到第四節
[00:11:21.000 --> 00:11:23.000]  就是分散這個字
[00:11:23.000 --> 00:11:24.000]  Diaspora
[00:11:24.000 --> 00:11:27.000]  Diaspora就是我們今天用的那個字
[00:11:27.000 --> 00:11:29.000]  Diaspora這個字
[00:11:29.000 --> 00:11:31.000]  就是分散的意思
[00:11:31.000 --> 00:11:33.000]  大家記得我讀章的時候
[00:11:33.000 --> 00:11:37.000]  我們不是說過有猶太人的分散問題嗎
[00:11:37.000 --> 00:11:39.000]  猶太人亡國之後
[00:11:39.000 --> 00:11:41.000]  他們流散到不同的地方
[00:11:41.000 --> 00:11:44.000]  這個叫做Jewish Diaspora
[00:11:44.000 --> 00:11:47.000]  現在這裡說的是什麼Diaspora呢
[00:11:47.000 --> 00:11:49.000]  是Christian Diaspora
[00:11:49.000 --> 00:11:52.000]  上帝將這班初期教會
[00:11:52.000 --> 00:11:54.000]  不是很多人的
[00:11:54.000 --> 00:11:56.000]  將他們分散
[00:11:56.000 --> 00:11:57.000]  從耶穌撒冷
[00:11:57.000 --> 00:12:00.000]  猶太直到撒瑪利亞和地極
[00:12:00.000 --> 00:12:02.000]  不同的地方將他們分散
[00:12:02.000 --> 00:12:04.000]  用什麼方法都可以分散
[00:12:04.000 --> 00:12:05.000]  這裡很奇怪
[00:12:05.000 --> 00:12:08.000]  他們不是說開了什麼宣教年會
[00:12:08.000 --> 00:12:09.000]  我們要猜傳
[00:12:09.000 --> 00:12:11.000]  然後傳出去
[00:12:11.000 --> 00:12:12.000]  然後去到不同的地方
[00:12:12.000 --> 00:12:14.000]  我們很有計劃的
[00:12:14.000 --> 00:12:16.000]  在不同的宣教的工場
[00:12:16.000 --> 00:12:17.000]  我們要做一些事情
[00:12:17.000 --> 00:12:19.000]  然後派一些宣教士出去
[00:12:19.000 --> 00:12:22.000]  他們分散的原因不是這個原因
[00:12:22.000 --> 00:12:23.000]  是什麼
[00:12:23.000 --> 00:12:26.000]  是受迫害
[00:12:26.000 --> 00:12:29.000]  蘇羅未信主之前
[00:12:29.000 --> 00:12:31.000]  去到迫害當地的教會
[00:12:31.000 --> 00:12:35.000]  就造成一個Christian Diaspora
[00:12:35.000 --> 00:12:38.000]  流散的基督徒的現象
[00:12:38.000 --> 00:12:40.000]  所以基督徒不只是集中在一個地方
[00:12:40.000 --> 00:12:42.000]  他們被差派到不同的地方
[00:12:42.000 --> 00:12:45.000]  但是上帝出奇的地方就是
[00:12:45.000 --> 00:12:47.000]  不是有什麼福音策略
[00:12:47.000 --> 00:12:51.000]  而是容許教會受到打壓
[00:12:51.000 --> 00:12:54.000]  然後基督徒帶著分散的
[00:12:54.000 --> 00:12:57.000]  流散的心情
[00:12:57.000 --> 00:12:59.000]  但是帶著福音的使命
[00:12:59.000 --> 00:13:01.000]  好像上帝自己一樣
[00:13:01.000 --> 00:13:04.000]  上帝不只是困在耶穌撒冷的上帝
[00:13:04.000 --> 00:13:06.000]  上帝是到處去的上帝
[00:13:06.000 --> 00:13:08.000]  他們就好像上帝的形象那樣
[00:13:08.000 --> 00:13:10.000]  跨越到不同的境界
[00:13:10.000 --> 00:13:12.000]  不同的限制
[00:13:12.000 --> 00:13:13.000]  進入不同的社群
[00:13:13.000 --> 00:13:16.000]  然後將福音帶進去
[00:13:16.000 --> 00:13:18.000]  這個叫Diaspora
[00:13:18.000 --> 00:13:21.000]  是Christian的Diaspora
[00:13:21.000 --> 00:13:24.000]  今時今日
[00:13:24.000 --> 00:13:28.000]  都是一個Diaspora的狀態
[00:13:28.000 --> 00:13:30.000]  我們因為找工作
[00:13:30.000 --> 00:13:33.000]  或者會留 去留等等
[00:13:33.000 --> 00:13:36.000]  我們有很多流散的現象
[00:13:36.000 --> 00:13:40.000]  華人我們自己就是流散的一代
[00:13:40.000 --> 00:13:44.000]  並且這一代流散的更多
[00:13:44.000 --> 00:13:46.000]  香港人特別
[00:13:46.000 --> 00:13:48.000]  我是香港人
[00:13:48.000 --> 00:13:53.000]  有一個很普遍的海外流散的情況
[00:13:53.000 --> 00:13:55.000]  就是你去到不同的地方
[00:13:55.000 --> 00:13:57.000]  那個不像你的家
[00:13:57.000 --> 00:14:00.000]  你想生根但是生不了的
[00:14:00.000 --> 00:14:02.000]  就是你很嚮往以前的生活
[00:14:02.000 --> 00:14:04.000]  但是以前的生活
[00:14:04.000 --> 00:14:06.000]  以前的時代已經過去了
[00:14:06.000 --> 00:14:08.000]  以前的地方已經變了
[00:14:08.000 --> 00:14:10.000]  所以你就去到不同的地方
[00:14:10.000 --> 00:14:12.000]  語言可能不太合適等等
[00:14:12.000 --> 00:14:14.000]  食物不太適合
[00:14:14.000 --> 00:14:16.000]  經常吃來吃去的東西
[00:14:16.000 --> 00:14:21.000]  都是不合口味
[00:14:21.000 --> 00:14:23.000]  嘴唇不太合適
[00:14:23.000 --> 00:14:25.000]  所以我們經常找東西吃
[00:14:25.000 --> 00:14:29.000]  但我這裡想說的是Christian Diaspora
[00:14:29.000 --> 00:14:32.000]  是基督徒被流散
[00:14:32.000 --> 00:14:35.000]  原來這個是上帝隱藏的心意
[00:14:35.000 --> 00:14:37.000]  是要我們流散去不同的地方
[00:14:37.000 --> 00:14:39.000]  請你記住
[00:14:39.000 --> 00:14:42.000]  是帶著福音被流散
[00:14:42.000 --> 00:14:44.000]  你要經常去問自己
[00:14:44.000 --> 00:14:47.000]  到底我的身份是什麼
[00:14:47.000 --> 00:14:50.000]  我的身份不只是一個廣東人
[00:14:50.000 --> 00:14:51.000]  不是一個華人
[00:14:51.000 --> 00:14:54.000]  不只是一個港人那麼簡單
[00:14:54.000 --> 00:14:56.000]  無論你是什麼人都好
[00:14:56.000 --> 00:14:58.000]  你最重要的身份
[00:14:58.000 --> 00:15:01.000]  不是地上這些身份
[00:15:01.000 --> 00:15:03.000]  因為這些身份都會過去的
[00:15:03.000 --> 00:15:05.000]  你做廣東人也好
[00:15:05.000 --> 00:15:06.000]  你做台山人也好
[00:15:06.000 --> 00:15:07.000]  你做香港人也好
[00:15:07.000 --> 00:15:09.000]  你做了多久
[00:15:09.000 --> 00:15:11.000]  我多給你50年
[00:15:11.000 --> 00:15:13.000]  你都玩完了
[00:15:13.000 --> 00:15:16.000]  那個身份只不過是暫時的
[00:15:16.000 --> 00:15:18.000]  但你永恆的身份
[00:15:18.000 --> 00:15:20.000]  不變的身份是什麼
[00:15:20.000 --> 00:15:23.000]  是天國的子民
[00:15:23.000 --> 00:15:27.000]  我們個個都是帶著福音到處去
[00:15:27.000 --> 00:15:30.000]  這個是流散的使命
[00:15:30.000 --> 00:15:32.000]  另外第八章
[00:15:32.000 --> 00:15:34.000]  他就給了一些故事
[00:15:34.000 --> 00:15:39.000]  使堂主告訴我們一些流散的工作
[00:15:39.000 --> 00:15:42.000]  說這些使徒或者領袖
[00:15:42.000 --> 00:15:44.000]  這些福音的故事
[00:15:44.000 --> 00:15:45.000]  都是走到不同的地方
[00:15:45.000 --> 00:15:47.000]  第八章5節到25節
[00:15:47.000 --> 00:15:51.000]  說到一個人跨越
[00:15:51.000 --> 00:15:53.000]  第八章第五節
[00:15:53.000 --> 00:15:57.000]  非利下到撒瑪利亞城
[00:15:57.000 --> 00:15:59.000]  非利是什麼人
[00:15:59.000 --> 00:16:01.000]  猶太人是吧
