
[00:00:00.000 --> 00:00:02.000]  因為我們來自不同的背景
[00:02:28.300 --> 00:02:30.100]  叫你起來行走
[00:02:30.100 --> 00:02:31.100]  這首歌
[00:02:31.100 --> 00:02:33.400]  我們很久之前教會也唱過這首歌
[00:02:33.400 --> 00:02:34.400]  我不太記得了
[00:02:34.400 --> 00:02:36.500]  可能音有點出入
[00:02:36.500 --> 00:02:39.700]  就是這首詩歌
[00:02:39.700 --> 00:02:42.300]  當年他們沒有錢
[00:02:42.300 --> 00:02:46.100]  但是他們可以給最好的東西給乞丐
[00:02:46.100 --> 00:02:47.400]  讓他真的起來行走
[00:02:47.400 --> 00:02:48.800]  然後其他人
[00:02:48.800 --> 00:02:52.100]  他們跳躍著讚美神
[00:02:52.100 --> 00:02:54.100]  歸榮耀比神
[00:02:54.100 --> 00:02:55.500]  初期教會可以這樣
[00:02:55.500 --> 00:02:57.400]  但是我們現代教會
[00:02:57.400 --> 00:02:59.500]  好像就是缺乏了這種
[00:02:59.500 --> 00:03:02.000]  彰顯神國真實的能力
[00:03:02.000 --> 00:03:05.700]  有一個這樣的故事
[00:03:05.700 --> 00:03:06.700]  就這麼說
[00:03:06.700 --> 00:03:08.400]  中世紀時候
[00:03:08.400 --> 00:03:11.000]  教宗和樞機主教
[00:03:11.000 --> 00:03:15.200]  一起在看梵蒂岡裡面收藏的金銀財寶
[00:03:15.200 --> 00:03:17.100]  樞機主教就這麼說
[00:03:17.100 --> 00:03:19.300]  就說
[00:03:19.300 --> 00:03:22.300]  樞機主教和教宗說
[00:03:22.300 --> 00:03:27.000]  今天教會不可以這樣說
[00:03:27.000 --> 00:03:29.500]  金和銀我都沒有了
[00:03:29.500 --> 00:03:33.600]  然後教宗就和樞機主教說
[00:03:33.600 --> 00:03:34.600]  同樣
[00:03:34.600 --> 00:03:37.800]  今天教會也不能夠跟別人說
[00:03:37.800 --> 00:03:39.800]  我服拿撒勒人耶穌基督的名
[00:03:39.800 --> 00:03:41.300]  叫你起來行走
[00:03:41.300 --> 00:03:43.000]  你明不明白這個意思
[00:03:43.000 --> 00:03:47.300]  就好像當教會開始有錢的時候
[00:03:47.300 --> 00:03:49.600]  他好像就失去了那種能力
[00:03:49.600 --> 00:03:51.500]  但是當教會資源缺乏
[00:03:51.500 --> 00:03:54.200]  他懂得去倚靠神的時候
[00:03:54.200 --> 00:03:56.600]  他就可以將神國的真實
[00:03:56.600 --> 00:03:58.000]  神國的同在
[00:03:58.000 --> 00:04:00.500]  帶到這個世界裡面
[00:04:00.500 --> 00:04:03.300]  所以教宗這句話
[00:04:03.300 --> 00:04:06.000]  是很令人發人深省的
[00:04:06.000 --> 00:04:07.200]  當然
[00:04:07.200 --> 00:04:11.500]  意思不是說我們要抄初期教會的模式
[00:04:11.500 --> 00:04:13.400]  將所有的東西變賣
[00:04:13.400 --> 00:04:15.700]  然後我們又怎麼做
[00:04:15.700 --> 00:04:18.800]  因為模式其實是會隨著時代而改變的
[00:04:18.800 --> 00:04:21.400]  我很認同一個牧者這樣說
[00:04:21.400 --> 00:04:22.400]  他就說
[00:04:22.400 --> 00:04:24.600]  有時候在一些教會
[00:04:24.600 --> 00:04:29.000]  很想在聖經裡面找教會的模式
[00:04:29.000 --> 00:04:31.900]  教會應該的架構是怎麼樣
[00:04:31.900 --> 00:04:33.200]  但是他就說
[00:04:33.200 --> 00:04:35.400]  就是那個聚會方式是怎麼樣
[00:04:35.400 --> 00:04:37.600]  但是那個牧者說其實沒有的
[00:04:37.600 --> 00:04:41.200]  為什麼?你看回整個新約聖經
[00:04:41.200 --> 00:04:44.600]  其實在這個教會的發展的時候
[00:04:44.600 --> 00:04:47.100]  發展的時代其實都在因應它的需要
[00:04:47.100 --> 00:04:49.100]  來產生一些的架構
[00:04:49.100 --> 00:04:51.500]  所以其實你說你要看到一個模式
[00:04:51.500 --> 00:04:53.000]  看到一個架構是怎麼樣
[00:04:53.000 --> 00:04:54.200]  其實是看不到的
[00:04:54.200 --> 00:04:55.500]  反而他就說
[00:04:55.500 --> 00:04:57.000]  在新約聖經裡面
[00:04:57.000 --> 00:04:59.400]  講得最多教會的
[00:04:59.400 --> 00:05:01.400]  裡面是在講什麼呢?
[00:05:01.400 --> 00:05:03.600]  反而就是我們基督徒的品格
[00:05:03.600 --> 00:05:07.700]  和我們一個跟隨神的人的生命
[00:05:07.700 --> 00:05:10.800]  或者是一群基督徒聚集的時候
[00:05:10.800 --> 00:05:13.100]  要表達出的是一種什麼樣的質素
[00:05:13.100 --> 00:05:14.100]  所以你說
[00:05:14.100 --> 00:05:16.900]  你會看到其實在聖經裡面所重視的
[00:05:16.900 --> 00:05:18.900]  並不是一些架構、一些模式
[00:05:18.900 --> 00:05:22.600]  所重視的就是一個生命
[00:05:22.600 --> 00:05:25.100]  所以我們要學的
[00:05:25.100 --> 00:05:26.800]  就是聖經所
[00:05:26.800 --> 00:05:29.600]  特別是新約聖經裡面所講的那個生命
[00:05:29.600 --> 00:05:32.200]  不過如果我們所講生命
[00:05:32.200 --> 00:05:33.600]  好像有一點覺得虛無
[00:05:33.600 --> 00:05:34.900]  那就是怎麼樣呢?
[00:05:34.900 --> 00:05:38.600]  怎樣才算是一個基督徒的生命呢?
[00:05:38.600 --> 00:05:40.200]  其實神是很憐憫的
[00:05:40.200 --> 00:05:43.100]  就是祂很想讓人知道怎麼樣
[00:05:43.100 --> 00:05:44.600]  所以真是感動人
[00:05:44.600 --> 00:05:47.900]  透過保羅或者是透過一些人去寫
[00:05:47.900 --> 00:05:49.900]  在新約聖經裡面去寫
[00:05:49.900 --> 00:05:52.300]  究竟一個基督徒
[00:05:52.300 --> 00:05:54.100]  或者初期教會生活
[00:05:54.100 --> 00:05:57.700]  應該是怎樣活出這樣的生命
[00:05:57.700 --> 00:05:59.500]  那我講回合一
[00:05:59.500 --> 00:06:02.200]  其實初期教會活出了這個合一
[00:06:02.200 --> 00:06:04.000]  不過正如我先前所講
[00:06:04.000 --> 00:06:06.100]  就說
[00:06:06.100 --> 00:06:07.600]  他們活出這個合一
[00:06:07.600 --> 00:06:08.800]  並不內在
[00:06:08.800 --> 00:06:10.300]  而是多有外展的
[00:06:10.300 --> 00:06:12.400]  他們甚至這種外展
[00:06:12.400 --> 00:06:14.200]  帶來可見的改變
[00:06:14.200 --> 00:06:16.900]  是讓人清楚看到
[00:06:16.900 --> 00:06:19.100]  神的國是怎麼樣的
[00:06:19.100 --> 00:06:20.900]  是帶來這種的改變
[00:06:20.900 --> 00:06:22.700]  帶來這種的能力
[00:06:22.700 --> 00:06:25.800]  那好像神的國裡面有醫治
[00:06:25.800 --> 00:06:29.500]  好像剛才說的彼得醫好那個癱子
[00:06:29.500 --> 00:06:30.900]  叫他起來行走
[00:06:30.900 --> 00:06:33.800]  另外裡面也有神的能力
[00:06:33.800 --> 00:06:36.800]  就是彼得坐牢的時候
[00:06:36.800 --> 00:06:39.700]  神跡地是被天使救出牢的
[00:06:39.700 --> 00:06:40.900]  另外就是
[00:06:40.900 --> 00:06:43.700]  裡面活出也有神的聖潔
[00:06:43.700 --> 00:06:47.700]  就好像最出名的就是那一對夫婦
[00:06:47.700 --> 00:06:50.500]  欺控聖靈的那一位是誰?
[00:06:50.500 --> 00:06:52.500]  阿娜莉亞和誰?
[00:06:52.500 --> 00:06:53.400]  撒斯拉
[00:06:53.400 --> 00:06:55.600]  他們兩個是欺控聖靈的
[00:06:55.600 --> 00:06:57.200]  而受到神的審判
[00:06:57.200 --> 00:06:58.500]  馬上馬上死
[00:06:58.500 --> 00:06:59.300]  就是說
[00:06:59.300 --> 00:07:01.300]  神的國裡面是有聖潔
[00:07:01.300 --> 00:07:02.500]  是有醫治
[00:07:02.500 --> 00:07:04.600]  或者是有神的能力等等
[00:07:04.600 --> 00:07:07.200]  我剛才說的
[00:07:07.200 --> 00:07:09.900]  不過當我們坦誠去看回
[00:07:09.900 --> 00:07:13.400]  當代教會或者我們小組教會等等
[00:07:13.400 --> 00:07:15.400]  其實相對這個目標
[00:07:15.400 --> 00:07:17.400]  很遠
[00:07:17.400 --> 00:07:20.900]  有時候我反而看那種教會
[00:07:20.900 --> 00:07:24.000]  在現在這個世代裡面帶來的影響力
[00:07:24.000 --> 00:07:26.400]  或者那種的外展
[00:07:26.400 --> 00:07:27.500]  就是
[00:07:27.500 --> 00:07:29.500]  我真的覺得其實
[00:07:29.500 --> 00:07:32.000]  不及麥當勞
[00:07:32.000 --> 00:07:33.600]  真的不及麥當勞
[00:07:33.600 --> 00:07:34.700]  為什麼呢?
[00:07:34.700 --> 00:07:35.700]  有時候我覺得
[00:07:35.700 --> 00:07:39.000]  麥當勞像教會多於教會像教會
[00:07:39.000 --> 00:07:40.200]  我就專門有一次
[00:07:40.200 --> 00:07:42.200]  我覺得麥當勞像教會
[00:07:42.200 --> 00:07:43.900]  我就專門打了麥當勞這三個字
[00:07:43.900 --> 00:07:44.900]  我看了一些資料
[00:07:44.900 --> 00:07:45.700]  我覺得
[00:07:45.700 --> 00:07:48.000]  真的其實
[00:07:48.000 --> 00:07:49.000]  第一
[00:07:49.000 --> 00:07:50.800]  麥當勞的增長速度
[00:07:50.800 --> 00:07:51.900]  是很快的
[00:07:51.900 --> 00:07:54.600]  原來1940年麥當勞開第一間
[00:07:54.600 --> 00:07:56.200]  就是第一間的店鋪
[00:07:56.200 --> 00:07:57.800]  然後到今天
[00:07:57.800 --> 00:07:59.600]  麥當勞的連鎖店
[00:07:59.600 --> 00:08:02.300]  已經遍及119個國家
[00:08:02.300 --> 00:08:05.400]  總數有3萬多間的分店
[00:08:05.400 --> 00:08:07.700]  全球一年的營業額
[00:08:07.700 --> 00:08:10.000]  已經接近200億美元了
[00:08:10.000 --> 00:08:13.000]  而我看麥當勞的價值觀
[00:08:13.000 --> 00:08:15.000]  更加覺得
[00:08:15.000 --> 00:08:18.500]  這不是教會應該擁有的價值觀嗎?
[00:08:18.500 --> 00:08:19.900]  下一張應該
[00:08:19.900 --> 00:08:20.900]  下一張
[00:08:20.900 --> 00:08:21.700]  比較小
[00:08:21.700 --> 00:08:22.900]  沒關係,都看到了
[00:08:22.900 --> 00:08:24.100]  他是這樣的
[00:08:24.100 --> 00:08:26.000]  原來麥當勞的經營價值是這樣的
[00:08:26.000 --> 00:08:27.500]  第一,寬脆
[00:08:27.500 --> 00:08:29.600]  擁有年輕的心智
[00:08:29.600 --> 00:08:32.900]  很常常,好像創新物
[00:08:32.900 --> 00:08:34.400]  常常很有活力
[00:08:34.400 --> 00:08:35.400]  很活潑的
[00:08:35.400 --> 00:08:37.200]  另外就是童心
[00:08:37.200 --> 00:08:38.800]  不論年紀
[00:08:38.800 --> 00:08:40.200]  不分世代的
[00:08:40.200 --> 00:08:42.400]  大家一起聚集的
[00:08:42.400 --> 00:08:44.100]  第三就是血統
[00:08:44.100 --> 00:08:46.700]  就是血脈裡面流動著番茄醬
[00:08:46.700 --> 00:08:48.000]  這句話我不太明白
[00:08:48.000 --> 00:08:49.500]  但是我照寫
[00:08:49.500 --> 00:08:51.800]  流動著番茄醬是什麼呢?
[00:08:51.800 --> 00:08:52.600]  但是
[00:08:52.600 --> 00:08:53.400]  我就在想
[00:08:53.400 --> 00:08:55.500]  其實我們的血液流動著什麼呢?
[00:08:55.500 --> 00:08:56.700]  耶穌的血啊
[00:08:56.700 --> 00:08:57.400]  耶穌的血
[00:08:57.400 --> 00:08:58.800]  我想一下另外就是
[00:08:58.800 --> 00:09:00.000]  博愛
[00:09:00.000 --> 00:09:02.100]  為任何人服務
[00:09:02.100 --> 00:09:03.600]  不論階層
[00:09:03.600 --> 00:09:05.800]  不論他的背景
[00:09:05.800 --> 00:09:06.800]  等等
[00:09:06.800 --> 00:09:07.800]  為任何人服務
[00:09:07.800 --> 00:09:08.300]  然後
[00:09:08.300 --> 00:09:09.300]  比任何人大
[00:09:09.300 --> 00:09:09.900]  比任何人好
[00:09:09.900 --> 00:09:11.100]  這個就不太好了
[00:09:11.100 --> 00:09:12.600]  這個有點增進
[00:09:12.600 --> 00:09:13.700]  然後
[00:09:13.700 --> 00:09:15.400]  全球的品牌
[00:09:15.400 --> 00:09:17.200]  社區經營
[00:09:17.200 --> 00:09:19.000]  進入社區的
[00:09:19.000 --> 00:09:20.200]  所以我真的覺得
[00:09:20.200 --> 00:09:22.600]  連匯豐銀行都有社區櫃位
[00:09:22.600 --> 00:09:24.600]  我們教會應該
[00:09:24.600 --> 00:09:26.900]  很多時候我真的覺得
[00:09:26.900 --> 00:09:30.000]  但是也透過這些機構跟教會說話
[00:09:30.000 --> 00:09:31.400]  另外就是
[00:09:31.400 --> 00:09:32.200]  自由
[00:09:32.200 --> 00:09:34.300]  在麥當勞自在地做自己
[00:09:34.300 --> 00:09:36.700]  另外自顧客為家族成員之一
[00:09:36.700 --> 00:09:41.400]  終極目標就是讓男女老幼都能來麥當勞消費
[00:09:41.400 --> 00:09:44.000]  這個是他們的目標
[00:09:44.000 --> 00:09:45.000]  我看到的時候
[00:09:45.000 --> 00:09:47.500]  我覺得真的很像教會
[00:09:47.500 --> 00:09:49.700]  另外最重要我看到
[00:09:49.700 --> 00:09:52.200]  為什麼我說麥當勞像教會
[00:09:52.200 --> 00:09:53.500]  多於教會像教會呢?
[00:09:53.500 --> 00:09:55.000]  當你分析到
[00:09:55.000 --> 00:09:57.700]  你看到的時候會看到一件很有趣的事情
[00:09:57.700 --> 00:10:00.600]  就是說當有麥當勞出現的地方
[00:10:00.600 --> 00:10:03.400]  他不僅開了一家店鋪這麼簡單
[00:10:03.400 --> 00:10:06.600]  他居然可以改變了那個地方的飲食文化
[00:10:06.600 --> 00:10:09.500]  就是快餐文化就可以進入到那個社區
[00:10:09.500 --> 00:10:11.900]  然後很多人就馬上喜歡去買
[00:10:11.900 --> 00:10:13.200]  喜歡去吃
[00:10:13.200 --> 00:10:15.300]  還有你問那些小朋友
[00:10:15.300 --> 00:10:17.000]  現在他最喜歡的
[00:10:17.000 --> 00:10:21.100]  好像Wendy現在真的拿著一杯麥當勞的橙汁
[00:10:21.100 --> 00:10:23.400]  所以你會看到真的改變了
[00:10:23.400 --> 00:10:25.400]  整個人的生活
[00:10:25.400 --> 00:10:27.300]  特別是飲食的文化
[00:10:27.300 --> 00:10:31.000]  其實這個不應該是教會所做的嗎?
[00:10:31.000 --> 00:10:36.500]  教會的設立是應該可以改變到當地的文化
[00:10:36.500 --> 00:10:39.300]  不過我們就好像欠缺了一些東西
[00:10:39.300 --> 00:10:41.700]  另外就是
[00:10:41.700 --> 00:10:46.300]  麥當勞其實一直賣的核心的食物
[00:10:46.300 --> 00:10:47.100]  沒有變的
[00:10:47.100 --> 00:10:48.400]  都是兩樣東西
[00:10:48.400 --> 00:10:50.100]  就是什麼?
[00:10:50.100 --> 00:10:51.900]  漢堡包和薯條
[00:10:51.900 --> 00:10:54.100]  還有你會看到
[00:10:54.100 --> 00:10:58.200]  雖然麥當勞偶爾推出一些所謂的新產品
[00:10:58.200 --> 00:11:00.900]  但是你會看到其實是換倉不換藥的
[00:11:00.900 --> 00:11:01.600]  為什麼?
[00:11:01.600 --> 00:11:03.500]  因為你會看到
[00:11:03.500 --> 00:11:06.200]  當他轉了一個照燒汁
[00:11:06.200 --> 00:11:08.300]  他就說這個是將軍漢堡
[00:11:08.300 --> 00:11:10.500]  然後當他轉了一個咖喱汁
[00:11:10.500 --> 00:11:12.000]  就說是咖喱漢堡
[00:11:12.000 --> 00:11:14.700]  然後把麵包加多一塊牛肉
[00:11:14.700 --> 00:11:15.500]  加多一塊麵包
[00:11:15.500 --> 00:11:16.200]  加一些菜
[00:11:16.200 --> 00:11:17.900]  加一些快芝士
[00:11:17.900 --> 00:11:19.800]  就說這個是巨無霸
[00:11:19.800 --> 00:11:22.500]  但是其實中間是沒有變過的
[00:11:22.500 --> 00:11:23.700]  只是變了一個汁
[00:11:23.700 --> 00:11:24.700]  另外就是薯條
[00:11:24.700 --> 00:11:26.300]  就是中間加了一個味粉
[00:11:26.300 --> 00:11:29.300]  那個味粉就變成了一個叫shake shake
[00:11:29.300 --> 00:11:31.500]  shake shake薯條等等
[00:11:31.500 --> 00:11:33.200]  就是那兩塊麵包
[00:11:33.200 --> 00:11:36.100]  那塊牛肉和那個薯條是沒有變過
[00:11:36.100 --> 00:11:36.900]  我就覺得
[00:11:36.900 --> 00:11:41.600]  其實我們基督徒所傳的福音都是不改變的
[00:11:41.600 --> 00:11:46.400]  但是麥當勞就用了一個很新穎的方式
[00:11:46.400 --> 00:11:50.300]  去推出這個根本沒有改變的東西
[00:11:50.300 --> 00:11:51.300]  所以我就想
[00:11:51.300 --> 00:11:53.000]  其實有時候我們傳福音
[00:11:53.000 --> 00:11:54.800]  我們都應該是這樣的
[00:11:54.800 --> 00:11:59.200]  福音、真理、耶穌是不改變的
[00:11:59.200 --> 00:12:01.200]  也都不可能改變
[00:12:01.200 --> 00:12:02.400]  但是那個presentation
[00:12:02.400 --> 00:12:03.700]  就是那個表達
[00:12:03.700 --> 00:12:05.200]  就可以來改變
[00:12:05.200 --> 00:12:07.300]  所以我覺得成功
[00:12:07.300 --> 00:12:08.900]  有時候當我看完這裡
[00:12:08.900 --> 00:12:10.400]  我真的覺得
[00:12:10.400 --> 00:12:12.900]  教會應該好像是這樣的
[00:12:12.900 --> 00:12:15.600]  甚至教會是更加有能力的
[00:12:15.600 --> 00:12:17.500]  所以我真的覺得
[00:12:17.500 --> 00:12:20.800]  神好像透過麥當勞向教會說話
[00:12:20.800 --> 00:12:25.700]  教會應該比麥當勞帶來這個世界更多的改變
[00:12:25.700 --> 00:12:29.100]  教會應該比麥當勞帶來這個世界更多的改變
[00:12:29.100 --> 00:12:31.500]  你認不認同?
[00:12:31.500 --> 00:12:32.000]  是的
[00:12:32.000 --> 00:12:34.900]  教會應該比麥當勞帶來更多的改變
[00:12:34.900 --> 00:12:38.600]  而初期教會因著活出合一
[00:12:38.600 --> 00:12:40.700]  相信帶來的改變
[00:12:40.700 --> 00:12:43.700]  比麥當勞的改變更大
[00:12:43.700 --> 00:12:45.000]  大到一個地步
[00:12:45.000 --> 00:12:48.400]  連羅馬帝國都怕了教會
[00:12:48.400 --> 00:12:50.000]  所以就要剷除教會
[00:12:50.000 --> 00:12:51.400]  去逼迫教會
[00:12:51.400 --> 00:12:52.700]  所以為什麼
[00:12:52.700 --> 00:12:55.700]  當我們活在一個神的真理
[00:12:55.700 --> 00:12:57.800]  和活在復興裡面的時候
[00:12:57.800 --> 00:13:01.800]  逼迫隨之而來是很自然的
[00:13:01.800 --> 00:13:05.000]  所以究竟怎樣活出這個合一
[00:13:05.000 --> 00:13:07.800]  和怎樣可以帶來這個改變呢?
[00:13:07.800 --> 00:13:10.000]  在約翰福音耶穌的禱告裡面
[00:13:10.000 --> 00:13:10.900]  其實讓我們看到
[00:13:10.900 --> 00:13:13.100]  當我們聽到合一這個字眼的時候
[00:13:13.100 --> 00:13:14.900]  很多時候我們只會看到
[00:13:14.900 --> 00:13:16.400]  人和人之間的合一
[00:13:16.400 --> 00:13:18.200]  但我們很忽略了一件事
[00:13:18.200 --> 00:13:19.400]  當然很重要
[00:13:19.400 --> 00:13:22.200]  但我們忽略了耶穌提及合一的時候
[00:13:22.200 --> 00:13:24.800]  一個非常重要的基礎
[00:13:24.800 --> 00:13:26.800]  就是我們和神之間的合一
[00:13:26.800 --> 00:13:28.400]  我們一起讀
[00:13:28.400 --> 00:13:30.700]  其實看得到,不好意思
[00:13:30.700 --> 00:13:32.700]  我想應該是OK的
[00:13:32.700 --> 00:13:33.600]  我們一起讀
[00:13:33.600 --> 00:13:34.800]  一起讀出
[00:13:34.800 --> 00:13:36.400]  約翰福音十七章
[00:13:36.400 --> 00:13:38.800]  二十到二十一節和二十三節
[00:13:38.800 --> 00:13:39.600]  我們一起讀好嗎?
[00:13:39.600 --> 00:13:41.100]  預備,一二三
[00:13:41.100 --> 00:13:59.800]  「我不但為這些人祈求,那些因他們的話信我的人祈求,使他們都合而為一,正如你附在我裡面,我在你裡面,使他們也在我門裡面,猜了我來。
[00:13:59.800 --> 00:14:14.400]  我在他們裡面,你在我裡面,使他們完完全全地合而為一,叫世人知道你猜了我來,也知道你愛他們如同愛我一樣。」
[00:14:14.400 --> 00:14:15.400]  就是這樣
[00:14:15.400 --> 00:14:19.000]  其實這裡說了一個很重要的元素
[00:14:19.000 --> 00:14:22.200]  就是為什麼初期教會信徒可以帶來改變
[00:14:22.200 --> 00:14:26.400]  甚至將神的國帶進去他們的社區裡面
[00:14:26.400 --> 00:14:30.400]  其實《史唐傳》十四章記載保羅
[00:14:30.400 --> 00:14:33.800]  醫好這個生離黑眼的人之後
[00:14:33.800 --> 00:14:36.400]  圍觀的人才這樣說
[00:14:36.400 --> 00:14:39.800]  「有神藉著人的形象降臨在我們中間」
[00:14:39.800 --> 00:14:43.400]  就是說當時那些人看到保羅
[00:14:43.400 --> 00:14:45.400]  醫好一個盲眼的人
[00:14:45.400 --> 00:14:49.000]  然後有一個反應就是
[00:14:49.000 --> 00:14:51.400]  「啊,這個是神來的」
[00:14:51.400 --> 00:14:54.000]  「神用人的形象來到我們中間」
[00:14:54.000 --> 00:14:57.000]  然後就立刻想獻祭給保羅
[00:14:57.000 --> 00:14:58.800]  保羅立刻叫停他們
[00:14:58.800 --> 00:15:00.400]  說了一句什麼話
[00:15:00.400 --> 00:15:02.000]  就是一起讀
[00:15:02.000 --> 00:15:04.800]  「諸君,為什麼做這事呢?
[00:15:04.800 --> 00:15:08.000]  我們也是人,性情和你們一樣。」
[00:15:08.000 --> 00:15:11.400]  換言之其實保羅的性情和我們一模一樣
[00:15:11.400 --> 00:15:12.600]  我們沒有能力
[00:15:12.600 --> 00:15:14.600]  我們很多事都做不到
[00:15:14.600 --> 00:15:17.800]  但是做事的是神的自己
[00:15:17.800 --> 00:15:21.800]  所以他們為什麼可以做這些事呢?
[00:15:21.800 --> 00:15:25.800]  和帶來改變甚至將神的國帶到社區裏面
[00:15:25.800 --> 00:15:28.600]  就是因為他們先和神的合一
[00:15:28.600 --> 00:15:31.200]  不斷祈禱尋求
[00:15:31.200 --> 00:15:35.000]  他們的生命很自然會帶來這個改變
[00:15:35.000 --> 00:15:36.600]  所以你看回《唐傳》
[00:15:36.600 --> 00:15:37.800]  你看回仕途
[00:15:37.800 --> 00:15:40.600]  究竟他們一起做些什麼呢?
[00:15:40.600 --> 00:15:42.400]  多數都是祈禱
[00:15:42.400 --> 00:15:44.800]  多數都是尋求神
[00:15:44.800 --> 00:15:47.200]  所以這個是我們需要去學的
[00:15:47.200 --> 00:15:50.600]  另外就是摩西登山變象的時候
[00:15:50.600 --> 00:15:52.400]  也是其中一個很好的例子
[00:15:52.400 --> 00:15:56.400]  當摩西上山去領受法板的時候
[00:15:56.400 --> 00:15:58.200]  後來他下山的時候
[00:15:58.200 --> 00:16:02.200]  聖經說他不知道自己的臉皮
[00:16:02.200 --> 00:16:06.200]  因為耶和華跟他說話就發了光
[00:16:06.200 --> 00:16:07.800]  就是說他下山的時候
[00:16:07.800 --> 00:16:11.000]  都不知道自己的臉原來在發光
[00:16:11.000 --> 00:16:14.000]  然後是別人跟他說太刺眼了
[00:16:14.000 --> 00:16:18.200]  之後才叫摩西找一塊手巾鋪在臉上
[00:16:18.200 --> 00:16:20.400]  讓他們看不到這麼刺眼的光
[00:16:20.400 --> 00:16:22.200]  然後摩西才跟會眾說話
[00:16:22.200 --> 00:16:26.600]  說完話之後才揭開帕子上去再跟神說話
[00:16:26.600 --> 00:16:30.000]  其實你會看到當一個人去親近神的時候
[00:16:30.000 --> 00:16:37.200]  是讓人可以看到一個可見到的表徵
