
[00:00:00.000 --> 00:00:03.000]  願我們一切平安,我們先一起祈禱
[00:11:10.000 --> 00:11:14.000]  我們在信心方面仍然要增長
[00:11:14.000 --> 00:11:19.000]  而不是停留在初信的地步
[00:11:19.000 --> 00:11:21.000]  在希伯來書六章一節提醒我們
[00:11:21.000 --> 00:11:25.000]  我們應該把關於基督的初步信息
[00:11:25.000 --> 00:11:27.000]  拋在背後
[00:11:27.000 --> 00:11:32.000]  朝著更成熟的信仰前進
[00:11:32.000 --> 00:11:37.000]  成熟的信仰是怎樣的呢?
[00:11:37.000 --> 00:11:40.000]  希伯來書的作者在第六章下面
[00:11:40.000 --> 00:11:45.000]  引用了亞伯拉罕等待上帝應許的實現
[00:11:45.000 --> 00:11:47.000]  作為例子
[00:11:47.000 --> 00:11:49.000]  來鼓勵我們要有信心
[00:11:49.000 --> 00:11:54.000]  盼望上帝會實現祂對我們的應許
[00:11:54.000 --> 00:11:56.000]  在希伯來書六章十九節
[00:11:56.000 --> 00:11:58.000]  就說我們有這盼望
[00:11:58.000 --> 00:12:00.000]  正像生命之艦
[00:12:00.000 --> 00:12:03.000]  又安全又可靠
[00:12:03.000 --> 00:12:06.000]  通過了天上聖殿的萬主
[00:12:06.000 --> 00:12:08.000]  直到裡面的聖所
[00:12:08.000 --> 00:12:11.000]  對我們現代的基督徒來說
[00:12:11.000 --> 00:12:15.000]  聖經裡面有什麼應許和盼望呢?
[00:12:15.000 --> 00:12:17.000]  我只是想提一個
[00:12:17.000 --> 00:12:20.000]  聖經裡面當然有很多應許和盼望
[00:12:20.000 --> 00:12:23.000]  今天我只想提一個應許和盼望
[00:12:23.000 --> 00:12:28.000]  就是和我們今生有關的
[00:12:28.000 --> 00:12:33.000]  我想提的就是吃生命樹的果子
[00:12:33.000 --> 00:12:35.000]  我相信所有信了主這一段日子的人
[00:12:35.000 --> 00:12:40.000]  都會讀過《創世紀》一至三章的聖經
[00:12:40.000 --> 00:12:44.000]  那裡的故事其實很簡單
[00:12:44.000 --> 00:12:47.000]  不過有很深層的意義
[00:12:47.000 --> 00:12:53.000]  在第二章就記載了上帝給亞當和夏娃的一些命令
[00:12:53.000 --> 00:12:54.000]  或者吩咐
[00:12:54.000 --> 00:12:57.000]  那些命令其實包括兩樣東西
[00:12:57.000 --> 00:13:03.000]  第一就是好好地在伊甸園裡面耕種那個原子
[00:13:03.000 --> 00:13:09.000]  第二就是告訴他們原子裡面有一顆賜生命的樹
[00:13:09.000 --> 00:13:12.000]  也有一顆能夠使人辨別善惡的樹
[00:13:12.000 --> 00:13:17.000]  上帝就吩咐他們不要吃分別善惡樹的果
[00:13:17.000 --> 00:13:21.000]  在這個吩咐裡面其實有一個沒有講明的含義
[00:13:21.000 --> 00:13:26.000]  不要吃那棵果,你要吃生命樹的果
[00:13:26.000 --> 00:13:30.000]  而在聖經的啟示錄22章第14節就告訴我們
[00:13:30.000 --> 00:13:35.000]  洗成自己衣服的人多麼有福呀
[00:13:35.000 --> 00:13:39.000]  他們有權吃生命樹上的果子
[00:13:39.000 --> 00:13:46.000]  我相信生命樹的果子是帶有一個寓意的
[00:13:46.000 --> 00:13:49.000]  生命樹的果子是什麼東西呢?
[00:13:49.000 --> 00:13:51.000]  不是一個特殊的果子
[00:13:51.000 --> 00:13:54.000]  而是代表有意義的生命
[00:13:54.000 --> 00:13:57.000]  我們要吃生命樹的果子
[00:13:57.000 --> 00:13:59.000]  首先就是要跟隨主耶穌
[00:13:59.000 --> 00:14:02.000]  成為祂忠實的門徒
[00:14:02.000 --> 00:14:05.000]  然後我們要按照聖經的教導
[00:14:05.000 --> 00:14:12.000]  活在天國裡面,而不是追求世俗的物質
[00:14:12.000 --> 00:14:16.000]  這樣我們才可以活出主耶穌所說的
[00:14:16.000 --> 00:14:19.000]  我來的目的是要使他們得生命
[00:14:19.000 --> 00:14:23.000]  而且是豐豐富富的生命
[00:14:23.000 --> 00:14:27.000]  得信徒,一個真正願意跟隨主的門徒
[00:14:27.000 --> 00:14:29.000]  願意進行聖經的教導的時候
[00:14:29.000 --> 00:14:32.000]  我們不是說靠行為得救
[00:14:32.000 --> 00:14:36.000]  而是活出成熟的信仰
[00:14:36.000 --> 00:14:39.000]  以致我們有豐富的生命
[00:14:39.000 --> 00:14:42.000]  這是主耶穌給我們的應許
[00:14:42.000 --> 00:14:44.000]  是今生要得到的應許
[00:14:44.000 --> 00:14:48.000]  也是我們應該盼望達到的目標
[00:14:48.000 --> 00:14:51.000]  而這個豐盛又有意義的生命
[00:14:51.000 --> 00:14:55.000]  就是生命樹的果子所代表的生命
[00:14:55.000 --> 00:14:57.000]  現在我們要繼續看看
[00:14:57.000 --> 00:15:02.000]  馬可安第五章有關信心的另外兩個故事
[00:15:02.000 --> 00:15:04.000]  從五章二十一節開始
[00:15:04.000 --> 00:15:08.000]  就記載了一位葉老先生
[00:15:08.000 --> 00:15:11.000]  請了耶穌去醫他的女兒
[00:15:11.000 --> 00:15:15.000]  他的女兒患了重病,快要死了
[00:15:15.000 --> 00:15:18.000]  中途耶穌就醫好了一個女人
[00:15:18.000 --> 00:15:21.000]  不是耶穌主動去醫她
[00:15:21.000 --> 00:15:24.000]  而是那個女人憑信心
[00:15:24.000 --> 00:15:28.000]  用她自己的方法得到耶穌的醫治
[00:15:28.000 --> 00:15:31.000]  我們先看看這個女人的事
[00:15:31.000 --> 00:15:37.000]  我相信沒有一個病人是不想康復的
[00:15:37.000 --> 00:15:41.000]  病人都一定會想盡各種辦法
[00:15:41.000 --> 00:15:43.000]  甚至是遍訪名醫
[00:15:43.000 --> 00:15:48.000]  希望自己的病可以早日醫好
[00:15:48.000 --> 00:15:51.000]  在五章二十五節我們看到
[00:15:51.000 --> 00:15:53.000]  這個可憐的女人
[00:15:53.000 --> 00:15:55.000]  她患了血崩
[00:15:55.000 --> 00:15:59.000]  十二年來,十二年的時間
[00:15:59.000 --> 00:16:01.000]  她都遍訪名醫
[00:16:01.000 --> 00:16:04.000]  耗盡她所有的家產
[00:16:04.000 --> 00:16:07.000]  很可惜的一件事就是
[00:16:07.000 --> 00:16:11.000]  她的病不但沒有起色
[00:16:11.000 --> 00:16:15.000]  反而一日比一日嚴重
[00:16:15.000 --> 00:16:19.000]  這個病對當時這個女人來說
[00:16:19.000 --> 00:16:22.000]  除了身體不舒服之外
[00:16:22.000 --> 00:16:28.000]  還會影響到她不能有正常的社交生活
[00:16:28.000 --> 00:16:31.000]  因為根據舊約的條例
[00:16:31.000 --> 00:16:38.000]  她的病會令她在禮儀上成為不潔淨
[00:16:38.000 --> 00:16:40.000]  她自己不潔淨
[00:16:40.000 --> 00:16:44.000]  摸她的人都會變成不潔淨
[00:16:44.000 --> 00:16:49.000]  因此她不能隨便出街
[00:16:49.000 --> 00:16:54.000]  不能去會堂或聖殿敬拜上帝
[00:16:54.000 --> 00:17:00.000]  所以她不惜花費所有的錢去求醫
[00:17:00.000 --> 00:17:02.000]  但當時的醫生
[00:17:02.000 --> 00:17:04.000]  不知道是不是全部都是庸醫
[00:17:04.000 --> 00:17:05.000]  未能醫好她
[00:17:05.000 --> 00:17:08.000]  令她的病情不但不好
[00:17:08.000 --> 00:17:11.000]  還一日比一日沉重
[00:17:11.000 --> 00:17:14.000]  真的很慘
[00:17:14.000 --> 00:17:18.000]  如果我們在她的處境會不會絕望
[00:17:18.000 --> 00:17:19.000]  我想我都會絕望
[00:17:19.000 --> 00:17:21.000]  但她在絕望的時候
[00:17:21.000 --> 00:17:24.000]  她聽到有關耶穌醫病的能力
[00:17:24.000 --> 00:17:29.000]  她就憑信心認定耶穌不是凡人
[00:17:29.000 --> 00:17:33.000]  她起碼是一位很有能力的先知
[00:17:33.000 --> 00:17:37.000]  不過她不敢去要求耶穌摸她為她醫病
[00:17:37.000 --> 00:17:39.000]  因為如果耶穌摸她
[00:17:39.000 --> 00:17:45.000]  她就會令耶穌在禮儀上成為不潔淨
[00:17:45.000 --> 00:17:46.000]  於是她就想
[00:17:46.000 --> 00:17:49.000]  不如我去摸她
[00:17:49.000 --> 00:17:50.000]  摸她的衣服就可以了
[00:17:50.000 --> 00:17:51.000]  不用摸她的人
[00:17:51.000 --> 00:17:55.000]  摸她的衣服就可以了
[00:17:55.000 --> 00:17:57.000]  假如耶穌是一位大先知
[00:17:57.000 --> 00:17:58.000]  好像舊約裏面
[00:17:58.000 --> 00:18:01.000]  以利亞和以利沙那些先知很厲害
[00:18:01.000 --> 00:18:04.000]  摸她的衣服都可以
[00:18:04.000 --> 00:18:07.000]  她就一定會得到醫治
[00:18:07.000 --> 00:18:11.000]  又不用令到耶穌變成不潔淨
[00:18:11.000 --> 00:18:13.000]  是不是兩全其美的辦法呢
[00:18:13.000 --> 00:18:16.000]  都幾好
[00:18:16.000 --> 00:18:18.000]  終於她如願以償
[00:18:18.000 --> 00:18:20.000]  她暈在人群當中
[00:18:20.000 --> 00:18:23.000]  就被她摸到耶穌的衣角
[00:18:23.000 --> 00:18:25.000]  衣角有些人說
[00:18:25.000 --> 00:18:27.000]  你知道那些猶太人
[00:18:27.000 --> 00:18:29.000]  做衣服是有規定的
[00:18:29.000 --> 00:18:32.000]  衣服下面有一個衣裳
[00:18:32.000 --> 00:18:35.000]  製造一些東西在衣服裏
[00:18:35.000 --> 00:18:37.000]  她可能摸到了
[00:18:37.000 --> 00:18:40.000]  她憑信心去摸耶穌的衣角的時候
[00:18:40.000 --> 00:18:42.000]  神蹟果然發生了
[00:18:42.000 --> 00:18:44.000]  五章二十九節說
[00:18:44.000 --> 00:18:49.000]  她的血不立刻止住
[00:18:49.000 --> 00:18:50.000]  立刻的
[00:18:50.000 --> 00:18:51.000]  不用等
[00:18:51.000 --> 00:18:52.000]  一摸到就馬上好了
[00:18:52.000 --> 00:18:55.000]  感覺到身上的病已經好了
[00:18:55.000 --> 00:18:59.000]  但是她想不到的是
[00:18:59.000 --> 00:19:02.000]  耶穌竟然停下來了
[00:19:02.000 --> 00:19:04.000]  耶穌停下來
[00:19:04.000 --> 00:19:07.000]  要她出來在眾人面前
[00:19:07.000 --> 00:19:09.000]  承認她所做的事
[00:19:09.000 --> 00:19:14.000]  耶穌是不是有心難為她呢?
[00:19:14.000 --> 00:19:16.000]  我相信不是
[00:19:16.000 --> 00:19:21.000]  耶穌是要她不單得到肉體的醫治
[00:19:21.000 --> 00:19:26.000]  也要讓她的心靈得到平安
[00:19:26.000 --> 00:19:27.000]  我們可以想想
[00:19:27.000 --> 00:19:30.000]  假如耶穌沒有要她站出來的話
[00:19:30.000 --> 00:19:32.000]  她以後跟別人講見證
[00:19:32.000 --> 00:19:35.000]  怎樣得到醫治的時候
[00:19:35.000 --> 00:19:39.000]  好像有點慚愧
[00:19:39.000 --> 00:19:41.000]  悄悄地去摸耶穌
[00:19:41.000 --> 00:19:45.000]  耶穌要她堂堂正正站出來
[00:19:45.000 --> 00:19:46.000]  向人作見證
[00:19:46.000 --> 00:19:48.000]  然後告訴她
[00:19:48.000 --> 00:19:51.000]  孩子你的信心救了你
[00:19:51.000 --> 00:19:54.000]  平安地回去吧
[00:19:54.000 --> 00:19:57.000]  你的病痛消除了
[00:19:57.000 --> 00:20:02.000]  要讓這個女人得到全人的治療
[00:20:02.000 --> 00:20:07.000]  肉體和心靈都得到完全的醫治
[00:20:07.000 --> 00:20:09.000]  此外,耶穌講這句話
[00:20:09.000 --> 00:20:13.000]  也講給當時在場的人聽
[00:20:13.000 --> 00:20:15.000]  耶穌沒有強調
[00:20:15.000 --> 00:20:16.000]  我多厲害
[00:20:16.000 --> 00:20:19.000]  我的能力治好了你,走吧
[00:20:19.000 --> 00:20:21.000]  不是的
[00:20:21.000 --> 00:20:24.000]  耶穌強調的是這個女人的信心
[00:20:24.000 --> 00:20:26.000]  即是鼓勵那些人
[00:20:26.000 --> 00:20:30.000]  要對耶穌有信心
[00:20:30.000 --> 00:20:32.000]  希伯來書11:1
[00:20:32.000 --> 00:20:33.000]  我們的金句就是說
[00:20:33.000 --> 00:20:37.000]  信心是對所盼望的時候把握
[00:20:37.000 --> 00:20:42.000]  對不能看見的事能肯定
[00:20:42.000 --> 00:20:46.000]  這個女人是走投無路
[00:20:46.000 --> 00:20:50.000]  但她不是帶著孤注一擲的心
[00:20:50.000 --> 00:20:53.000]  去摸耶穌的衣服
[00:20:53.000 --> 00:20:55.000]  5:28告訴我們
[00:20:55.000 --> 00:20:57.000]  她的心裡想著
[00:20:57.000 --> 00:21:01.000]  我一摸她的衣裳一定得醫治
[00:21:01.000 --> 00:21:03.000]  這是信心
[00:21:03.000 --> 00:21:07.000]  她未得醫治已經肯定了
[00:21:07.000 --> 00:21:11.000]  她摸到耶穌的衣服一定得醫治
[00:21:11.000 --> 00:21:14.000]  這就是信心
[00:21:14.000 --> 00:21:17.000]  她為什麼會有這個信心
[00:21:17.000 --> 00:21:21.000]  因為她聽過耶穌的事
[00:21:21.000 --> 00:21:25.000]  聖經告訴我們信道是從聽道而來
[00:21:25.000 --> 00:21:27.000]  我們未信之前是聽道
[00:21:27.000 --> 00:21:28.000]  聽道我們信
[00:21:28.000 --> 00:21:33.000]  信了我們有行動
[00:21:33.000 --> 00:21:36.000]  在我當中如果有未信主的朋友
[00:21:36.000 --> 00:21:40.000]  你今天已經聽到有關耶穌的事
[00:21:40.000 --> 00:21:42.000]  你有沒有信心
[00:21:42.000 --> 00:21:47.000]  相信耶穌有能力醫治我們
[00:21:47.000 --> 00:21:50.000]  我最近聽到一位在台灣比較有名的
[00:21:50.000 --> 00:21:53.000]  叫吳勇長老
[00:21:53.000 --> 00:21:57.000]  有關他得醫治的故事
[00:21:57.000 --> 00:22:00.000]  他本來患了胃癌
[00:22:00.000 --> 00:22:02.000]  去到醫院開刀的時候
[00:22:02.000 --> 00:22:04.000]  醫生幫他剖開了
[00:22:04.000 --> 00:22:06.000]  剖開了之後馬上不用做手術
[00:22:06.000 --> 00:22:07.000]  關起來
[00:22:07.000 --> 00:22:08.000]  縫針
[00:22:08.000 --> 00:22:09.000]  搞定
[00:22:09.000 --> 00:22:10.000]  為什麼呢
[00:22:10.000 --> 00:22:12.000]  醫生告訴他不用做了
[00:22:12.000 --> 00:22:14.000]  癌症已經擴散了
[00:22:14.000 --> 00:22:17.000]  沒辦法幫你做手術
[00:22:17.000 --> 00:22:19.000]  不過呢
[00:22:19.000 --> 00:22:21.000]  吳長老回家祈禱之後
[00:22:21.000 --> 00:22:22.000]  他又覺得很平安
[00:22:22.000 --> 00:22:24.000]  有點像這個女人
[00:22:24.000 --> 00:22:26.000]  立刻就搞定了
[00:22:26.000 --> 00:22:29.000]  他覺得自己已經好了
[00:22:29.000 --> 00:22:31.000]  他告訴醫生
[00:22:31.000 --> 00:22:34.000]  醫生說他亂說話
[00:22:34.000 --> 00:22:35.000]  怎麼會這麼好了
[00:22:35.000 --> 00:22:38.000]  都擴散了沒得搞了
[00:22:38.000 --> 00:22:40.000]  但後來幫他做檢查之後
[00:22:40.000 --> 00:22:44.000]  發現癌細胞失蹤了
[00:22:44.000 --> 00:22:47.000]  果然是好了
[00:22:47.000 --> 00:22:49.000]  其實這些神蹟
[00:22:49.000 --> 00:22:52.000]  真是神可以做的
[00:22:52.000 --> 00:22:54.000]  主耶穌今天仍然有醫治能力
[00:22:54.000 --> 00:22:57.000]  這只是其中一個例子
[00:22:57.000 --> 00:22:58.000]  其實周圍都有很多
