
[00:00:00.000 --> 00:00:02.000]  我們現在這個時代
[00:05:24.000 --> 00:05:28.000]  這些仕徒跟隨主耶穌差不多三年的時間
[00:05:28.000 --> 00:05:32.000]  親眼看見主耶穌行了很多神蹟奇事
[00:05:32.000 --> 00:05:34.000]  醫病趕鬼
[00:05:34.000 --> 00:05:36.000]  平靜風浪
[00:05:36.000 --> 00:05:40.000]  也是名副其實的行走江湖
[00:05:40.000 --> 00:05:43.000]  耶穌曾經在加里里湖上行走
[00:05:43.000 --> 00:05:46.000]  連彼得也走過幾步
[00:05:46.000 --> 00:05:49.000]  所以他們對主耶穌的認識
[00:05:49.000 --> 00:05:55.000]  對天國的大業有很重要的影響
[00:05:55.000 --> 00:05:57.000]  彼得馬上回答
[00:05:57.000 --> 00:06:00.000]  「你是上帝所立的基督」
[00:06:00.000 --> 00:06:04.000]  這是一個經過詳細思考的回答
[00:06:04.000 --> 00:06:06.000]  彼得其實跟其他仕徒
[00:06:06.000 --> 00:06:09.000]  可能也經常有討論耶穌是誰的問題
[00:06:09.000 --> 00:06:12.000]  而終於肯定耶穌就是基督
[00:06:12.000 --> 00:06:15.000]  基督是希臘文翻譯
[00:06:15.000 --> 00:06:16.000]  希伯來文
[00:06:16.000 --> 00:06:18.000]  微塞亞的字
[00:06:18.000 --> 00:06:22.000]  微塞亞的原意是受苟者的意思
[00:06:22.000 --> 00:06:27.000]  以前以色列人要立王和大祭司的時候
[00:06:27.000 --> 00:06:30.000]  就會用油倒在那個人的頭上
[00:06:30.000 --> 00:06:32.000]  這個叫「苟立」
[00:06:32.000 --> 00:06:34.000]  當代猶太人
[00:06:34.000 --> 00:06:37.000]  真的盼望有一位受苟的微塞亞
[00:06:37.000 --> 00:06:40.000]  或者是受苟的王
[00:06:40.000 --> 00:06:45.000]  出來帶領他們脫離羅馬人的統治
[00:06:45.000 --> 00:06:49.000]  但是當門徒承認主耶穌是微塞亞之後
[00:06:49.000 --> 00:06:54.000]  主耶穌就開始將他要受苦的任務告訴他們
[00:06:54.000 --> 00:06:57.000]  在九章二十二節說
[00:06:57.000 --> 00:07:00.000]  人子必須遭受許多苦難
[00:07:00.000 --> 00:07:04.000]  被長老、祭司長和經學教師氣絕
[00:07:04.000 --> 00:07:05.000]  被殺害
[00:07:05.000 --> 00:07:07.000]  第三天將復活
[00:07:07.000 --> 00:07:11.000]  但是耶穌要門徒暫時保守秘密
[00:07:11.000 --> 00:07:13.000]  有關耶穌要受苦的事
[00:07:13.000 --> 00:07:16.000]  在九章四十四節再提一次
[00:07:16.000 --> 00:07:21.000]  耶穌也告訴他們將來祂會再回來
[00:07:21.000 --> 00:07:23.000]  在九章二十六節說
[00:07:23.000 --> 00:07:26.000]  如果有人以我和我的話為恥
[00:07:26.000 --> 00:07:28.000]  人子在他的榮耀中
[00:07:28.000 --> 00:07:31.000]  跟在他父親與聖天使們的榮耀中
[00:07:31.000 --> 00:07:33.000]  來臨的時候
[00:07:33.000 --> 00:07:35.000]  也要以他為恥
[00:07:35.000 --> 00:07:36.000]  而二十七節說
[00:07:36.000 --> 00:07:38.000]  我鄭重地告訴你們
[00:07:38.000 --> 00:07:40.000]  站在這裡的人
[00:07:40.000 --> 00:07:42.000]  有的在死以前
[00:07:42.000 --> 00:07:46.000]  會看見上帝主權的實現
[00:07:46.000 --> 00:07:48.000]  「有的」的涵義就是說
[00:07:48.000 --> 00:07:50.000]  只有部分使徒看到
[00:07:50.000 --> 00:07:52.000]  不是所有使徒都會看到
[00:07:52.000 --> 00:07:54.000]  上帝主權的實現
[00:07:54.000 --> 00:07:56.000]  在和合本按原文直譯
[00:07:56.000 --> 00:07:59.000]  就是上帝的國
[00:07:59.000 --> 00:08:02.000]  然後從九章二十八至四十三節
[00:08:02.000 --> 00:08:04.000]  記載了兩件事蹟
[00:08:04.000 --> 00:08:07.000]  也可以說是給門徒
[00:08:07.000 --> 00:08:11.000]  看見上帝的國和上帝主權的實現
[00:08:11.000 --> 00:08:15.000]  我們先來看二十八至三十六節
[00:08:15.000 --> 00:08:18.000]  登山變象的事
[00:08:18.000 --> 00:08:21.000]  這裡記載耶穌帶了三位門徒
[00:08:21.000 --> 00:08:24.000]  彼得、約翰和雅各上山
[00:08:24.000 --> 00:08:27.000]  在他們面前變了形象
[00:08:27.000 --> 00:08:29.000]  二十八節特別說明
[00:08:29.000 --> 00:08:31.000]  登山變象的事
[00:08:31.000 --> 00:08:35.000]  是和二十七節主耶穌說的話
[00:08:35.000 --> 00:08:38.000]  相隔了八天
[00:08:38.000 --> 00:08:43.000]  那三位門徒除了看見耶穌外貌改變之外
[00:08:43.000 --> 00:08:48.000]  還看見摩西和以利亞和一朵雲彩
[00:08:48.000 --> 00:08:50.000]  最後也聽到一個聲音
[00:08:50.000 --> 00:08:53.000]  從雲彩裡面傳出來說
[00:08:53.000 --> 00:08:55.000]  「這是我的兒子」
[00:08:55.000 --> 00:08:57.000]  「是我揀選的」
[00:08:57.000 --> 00:09:00.000]  「你們要聽從他」
[00:09:00.000 --> 00:09:04.000]  我相信這朵雲彩是上帝的顯現
[00:09:04.000 --> 00:09:07.000]  聲音就是上帝的聲音
[00:09:07.000 --> 00:09:11.000]  在詩篇第二章七至八節裡說
[00:09:11.000 --> 00:09:13.000]  「你是我的兒子」
[00:09:13.000 --> 00:09:15.000]  「我今天再了你的父親」
[00:09:15.000 --> 00:09:18.000]  「你求我就把烈國賜給你」
[00:09:18.000 --> 00:09:21.000]  「全世界也都要歸屬你」
[00:09:21.000 --> 00:09:24.000]  因此這裡的景象可以說是
[00:09:24.000 --> 00:09:29.000]  主耶穌從上帝那裡領受了王權
[00:09:29.000 --> 00:09:34.000]  門徒都應該聽從他
[00:09:34.000 --> 00:09:37.000]  這件事發生的時間
[00:09:37.000 --> 00:09:39.000]  在山上的時間大概不是很長
[00:09:39.000 --> 00:09:43.000]  但卻是有非常重要的意義
[00:09:43.000 --> 00:09:45.000]  首先這一次的變象
[00:09:45.000 --> 00:09:51.000]  主耶穌是那位像摩西的先知的另一個證據
[00:09:51.000 --> 00:09:53.000]  在新命紀十八章十五節
[00:09:53.000 --> 00:09:55.000]  摩西說
[00:09:55.000 --> 00:09:58.000]  「祂要從你們同胞中」
[00:09:58.000 --> 00:10:01.000]  「興起一位像我一樣的先知」
[00:10:01.000 --> 00:10:05.000]  「你們要聽從他」
[00:10:05.000 --> 00:10:08.000]  摩西當年曾經上山見上帝
[00:10:08.000 --> 00:10:10.000]  當他下山之後
[00:10:10.000 --> 00:10:12.000]  他的面貌發光
[00:10:12.000 --> 00:10:16.000]  因此他要用一塊毛巾遮住他的臉
[00:10:16.000 --> 00:10:20.000]  在這裡主耶穌不但臉上發光
[00:10:20.000 --> 00:10:25.000]  連衣服也都變得超白有光
[00:10:25.000 --> 00:10:29.000]  此外摩西和以利亞出現在山上
[00:10:29.000 --> 00:10:32.000]  和耶穌說話
[00:10:32.000 --> 00:10:34.000]  很多神學家和牧師都很喜歡說
[00:10:34.000 --> 00:10:38.000]  他們兩位是律法和先知的代表
[00:10:38.000 --> 00:10:42.000]  但我不同意這個說法
[00:10:42.000 --> 00:10:44.000]  摩西可以代表律法
[00:10:44.000 --> 00:10:46.000]  當然是沒有問題的
[00:10:46.000 --> 00:10:53.000]  問題是為何先知要由以利亞做代表呢?
[00:10:53.000 --> 00:10:55.000]  其實如果我們記得
[00:10:55.000 --> 00:11:00.000]  先知的意思就是上帝的代言人
[00:11:00.000 --> 00:11:02.000]  而不是一般的微福先知的話
[00:11:02.000 --> 00:11:04.000]  其實我們應該明白
[00:11:04.000 --> 00:11:09.000]  摩西也是先知
[00:11:09.000 --> 00:11:11.000]  他不單是先知
[00:11:11.000 --> 00:11:14.000]  他是以色列人中的第一位先知
[00:11:14.000 --> 00:11:17.000]  先知的傳統是由他開始的
[00:11:17.000 --> 00:11:19.000]  並且他是由以色列人民
[00:11:19.000 --> 00:11:22.000]  推舉他出來做先知的
[00:11:22.000 --> 00:11:24.000]  我們讀兩節經文
[00:11:24.000 --> 00:11:28.000]  在《生命紀》五章二十五節和二十七節
[00:11:28.000 --> 00:11:33.000]  現在我們何必再冒生命的危險呢?
[00:11:33.000 --> 00:11:36.000]  那可怕的火焰會吞滅我們
[00:11:36.000 --> 00:11:38.000]  如果我們再聽到上主
[00:11:38.000 --> 00:11:40.000]  我們上帝的聲音
[00:11:40.000 --> 00:11:42.000]  我們一定會死
[00:11:42.000 --> 00:11:45.000]  摩西啊請你回到山上
[00:11:45.000 --> 00:11:49.000]  留心聽上主我們上帝所說的一切話
[00:11:49.000 --> 00:11:51.000]  然後轉告我們
[00:11:51.000 --> 00:11:55.000]  我們要傾聽進行
[00:11:55.000 --> 00:12:00.000]  所以摩西可以代表律法
[00:12:00.000 --> 00:12:04.000]  同時可以代表先知
[00:12:04.000 --> 00:12:08.000]  以利亞其實不是以色列人的第一位先知
[00:12:08.000 --> 00:12:11.000]  他也沒有留下任何著作
[00:12:11.000 --> 00:12:14.000]  不是著作先知
[00:12:14.000 --> 00:12:18.000]  人民也沒有推舉他出來做先知的代表
[00:12:18.000 --> 00:12:20.000]  由他代表先知顯現
[00:12:20.000 --> 00:12:22.000]  和耶穌說話
[00:12:22.000 --> 00:12:24.000]  我覺得非常缺乏說服力
[00:12:24.000 --> 00:12:27.000]  我不能夠接受
[00:12:27.000 --> 00:12:31.000]  為什麼他們兩位和耶穌一起出現呢?
[00:12:31.000 --> 00:12:33.000]  其實這個問題
[00:12:33.000 --> 00:12:35.000]  聖經沒有直接的答案
[00:12:35.000 --> 00:12:37.000]  沒有直接的解釋
[00:12:37.000 --> 00:12:43.000]  不過我們不妨從這段經文的上文下理
[00:12:43.000 --> 00:12:48.000]  去思想一下他們出現的意義
[00:12:48.000 --> 00:12:51.000]  首先我們思想摩西的出現
[00:12:51.000 --> 00:12:53.000]  摩西是那位預言將來
[00:12:53.000 --> 00:12:56.000]  有一位像他的先知出現的人
[00:12:56.000 --> 00:12:59.000]  他也是以色列最尊崇的偉人
[00:12:59.000 --> 00:13:02.000]  律法的頒佈人
[00:13:02.000 --> 00:13:05.000]  這是他出現的第一個原因
[00:13:05.000 --> 00:13:08.000]  第二個原因是在三十一節
[00:13:08.000 --> 00:13:10.000]  和合本的經文是說
[00:13:10.000 --> 00:13:17.000]  他們和耶穌談論耶穌去世的事
[00:13:17.000 --> 00:13:19.000]  去世這個詞的希臘文
[00:13:19.000 --> 00:13:24.000]  原文是和《出埃及記》那本書的名字是一樣的
[00:13:24.000 --> 00:13:26.000]  《出埃及記》我們不要以為是英文
[00:13:26.000 --> 00:13:30.000]  翻譯成《Out of Egypt》或《Leaving Egypt》
[00:13:30.000 --> 00:13:33.000]  英文的書名叫做《Exodus》
[00:13:33.000 --> 00:13:38.000]  那個字就是這裡用的去世的字一樣
[00:13:38.000 --> 00:13:43.000]  摩西是上帝指定他帶領以色列人離開埃及
[00:13:43.000 --> 00:13:47.000]  進入英許地的最高領導人
[00:13:47.000 --> 00:13:49.000]  帶領以色列人出埃及
[00:13:49.000 --> 00:13:53.000]  是象徵主耶穌將來會帶領一批上帝的子民
[00:13:53.000 --> 00:13:56.000]  離開黑暗 離開遺牢之間
[00:13:56.000 --> 00:13:59.000]  要進入上帝光明的天國
[00:13:59.000 --> 00:14:04.000]  所以摩西的出現是很有意思的
[00:14:04.000 --> 00:14:09.000]  現在讓我們思想以利亞出現的目的
[00:14:09.000 --> 00:14:12.000]  以利亞是先知馬拉基預言
[00:14:12.000 --> 00:14:16.000]  在彌賽亞來之前要先來的人
[00:14:16.000 --> 00:14:20.000]  也是今天的經文第十九節提到
[00:14:20.000 --> 00:14:24.000]  很多人認為耶穌是以利亞的原因
[00:14:24.000 --> 00:14:28.000]  當時的經學教師很可能會教導人說
[00:14:28.000 --> 00:14:30.000]  耶穌不可能是彌賽亞
[00:14:30.000 --> 00:14:34.000]  因為以利亞先知第一節至十二節
[00:14:34.000 --> 00:14:36.000]  同樣記載耶穌
[00:14:36.000 --> 00:14:38.000]  我們看一節經文
[00:14:38.000 --> 00:14:40.000]  就是《馬拉基書》四章五節
[00:14:40.000 --> 00:14:41.000]  那裡是這樣說的
[00:14:41.000 --> 00:14:44.000]  在上主大而可畏的日子來到以前
[00:14:44.000 --> 00:14:50.000]  我要差派先知以利亞到你們那裡
[00:14:50.000 --> 00:14:53.000]  所以當代的經學教師
[00:14:53.000 --> 00:14:57.000]  是可以振振有詞地教導人民
[00:14:57.000 --> 00:14:59.000]  耶穌不可能是彌賽亞
[00:14:59.000 --> 00:15:03.000]  因為先知以利亞還沒有出現
[00:15:03.000 --> 00:15:07.000]  不過在《馬大福音》十七章十一至十二節
[00:15:07.000 --> 00:15:11.000]  同樣記載了耶穌登山變相的事件
[00:15:11.000 --> 00:15:13.000]  那裡記載了多一點
[00:15:13.000 --> 00:15:17.000]  就是說門徒下山的時候問耶穌
[00:15:17.000 --> 00:15:20.000]  為什麼經學教師說
[00:15:20.000 --> 00:15:23.000]  以利亞必須先來呢?
[00:15:23.000 --> 00:15:24.000]  耶穌回答說
[00:15:24.000 --> 00:15:27.000]  以利亞是要先來準備一切
[00:15:27.000 --> 00:15:28.000]  可是我告訴你們
[00:15:28.000 --> 00:15:30.000]  以利亞已經來過
[00:15:30.000 --> 00:15:32.000]  人卻不認識他
[00:15:32.000 --> 00:15:34.000]  反而任意對待他
[00:15:34.000 --> 00:15:38.000]  十三節門徒就說明白了
[00:15:38.000 --> 00:15:45.000]  門徒們,這才明白耶穌這話是指著施洗者約翰說的
[00:15:45.000 --> 00:15:49.000]  因此,以利亞出現的目的
[00:15:49.000 --> 00:15:55.000]  是要教導門徒正確理解舊約聖經的原意
[00:15:55.000 --> 00:15:59.000]  不是歷史上的以利亞會從天上再來
[00:15:59.000 --> 00:16:03.000]  而是說有一位像以利亞的人會來
[00:16:03.000 --> 00:16:06.000]  就是施洗約翰
[00:16:06.000 --> 00:16:10.000]  馬拉基先知的預言已經應驗了
[00:16:10.000 --> 00:16:14.000]  進一步確認耶穌就是基督
[00:16:14.000 --> 00:16:17.000]  門徒將來要傳福音的時候會遇到很多問題
[00:16:17.000 --> 00:16:19.000]  很多人會反駁他們
[00:16:19.000 --> 00:16:21.000]  有什麼可能,以利亞還沒來
[00:16:21.000 --> 00:16:23.000]  但是他們現在親眼看到
[00:16:23.000 --> 00:16:27.000]  以利亞安然在天
[00:16:27.000 --> 00:16:29.000]  以利亞本人是不會再來的
[00:16:29.000 --> 00:16:32.000]  但是有一位像以利亞的人會來
[00:16:32.000 --> 00:16:34.000]  他就是施洗約翰
[00:16:34.000 --> 00:16:40.000]  我們思考摩西和以利亞個別出現的意義
[00:16:40.000 --> 00:16:43.000]  現在我們進一步思想這兩位歷史人物
[00:16:43.000 --> 00:16:45.000]  同時出現的意義
[00:16:45.000 --> 00:16:49.000]  聖經記載摩西死了
[00:16:49.000 --> 00:16:54.000]  以利亞卻沒有經過死亡
[00:16:54.000 --> 00:16:57.000]  是上帝用火車火馬接走的
[00:16:57.000 --> 00:16:59.000]  那他們去了哪裡?
[00:16:59.000 --> 00:17:03.000]  原來他們無論有沒有經過肉體的死亡
[00:17:03.000 --> 00:17:05.000]  他們都是去了天國
[00:17:05.000 --> 00:17:07.000]  跟上帝同在
[00:17:07.000 --> 00:17:09.000]  今天的經文24節
[00:17:09.000 --> 00:17:12.000]  主耶穌說:因為那想救自己生命的
[00:17:12.000 --> 00:17:14.000]  反要喪失生命
[00:17:14.000 --> 00:17:16.000]  那為了我喪失生命的
[00:17:16.000 --> 00:17:18.000]  反要得到生命
[00:17:18.000 --> 00:17:20.000]  這裡是說兩種不同的生命
[00:17:20.000 --> 00:17:22.000]  一種是肉身的生命
[00:17:22.000 --> 00:17:26.000]  另一種是永恆的生命
[00:17:26.000 --> 00:17:30.000]  這兩位歷史人物同時出現
[00:17:30.000 --> 00:17:35.000]  是表明永恆的生命是真實存在的
[00:17:35.000 --> 00:17:38.000]  不是人的幻想
[00:17:38.000 --> 00:17:43.000]  此外這兩位人物也見證了天國的實在
[00:17:43.000 --> 00:17:46.000]  在天國裡面的人雖然肉身死了
[00:17:46.000 --> 00:17:49.000]  但不是一了百了
[00:17:49.000 --> 00:17:51.000]  全然滅絕
[00:17:51.000 --> 00:17:53.000]  而是另一種的形態
[00:17:53.000 --> 00:17:56.000]  存在在另一個空間
[00:17:56.000 --> 00:17:58.000]  或者那是他們的靈魂
[00:17:58.000 --> 00:18:01.000]  存活在那個空間的人
[00:18:01.000 --> 00:18:05.000]  在上帝特殊容許的情況下
[00:18:05.000 --> 00:18:08.000]  可以進入我們的四維空間
[00:18:08.000 --> 00:18:10.000]  跟人聊天
[00:18:10.000 --> 00:18:12.000]  最後我想說
[00:18:12.000 --> 00:18:15.000]  登山變象最重要的意義
[00:18:15.000 --> 00:18:19.000]  是讓門徒看見上帝的國
[00:18:19.000 --> 00:18:22.000]  國是一個抽象的觀念
[00:18:22.000 --> 00:18:24.000]  要看見一個國
[00:18:24.000 --> 00:18:27.000]  我相信最少要看到三方面
[00:18:27.000 --> 00:18:29.000]  國家的領導人
[00:18:29.000 --> 00:18:32.000]  國家的人民和國土
[00:18:32.000 --> 00:18:33.000]  舉個例子
[00:18:33.000 --> 00:18:36.000]  假如有人說我看到中國
[00:18:36.000 --> 00:18:38.000]  你問他怎麼看到的
[00:18:38.000 --> 00:18:41.000]  他說我剛剛買了一本世界地圖
[00:18:41.000 --> 00:18:44.000]  上面就看到了中國
[00:18:44.000 --> 00:18:47.000]  這樣你會不會覺得他有點搞笑呢
[00:18:47.000 --> 00:18:49.000]  地圖上的中國
[00:18:49.000 --> 00:18:54.000]  只不過是地理用圖畫代表
[00:18:54.000 --> 00:18:57.000]  怎麼可以算是看到中國呢
[00:18:57.000 --> 00:18:59.000]  假如有另外一個人說
[00:18:59.000 --> 00:19:00.000]  我看到中國啊
[00:19:00.000 --> 00:19:02.000]  我最近去了北京啊
[00:19:02.000 --> 00:19:04.000]  看到最高領導人啊
[00:19:04.000 --> 00:19:06.000]  又去過天安門廣場啊
[00:19:06.000 --> 00:19:08.000]  我又坐過高鐵
[00:19:08.000 --> 00:19:11.000]  又坐過高鐵去了上海
[00:19:11.000 --> 00:19:12.000]  又去了西安
[00:19:12.000 --> 00:19:13.000]  看到兵馬俑
[00:19:13.000 --> 00:19:16.000]  還可以去浙江看梁珠遺跡
[00:19:16.000 --> 00:19:18.000]  看到中國的文化
[00:19:18.000 --> 00:19:20.000]  看到很多的中國人
[00:19:20.000 --> 00:19:24.000]  如果這個人說他看到中國
[00:19:24.000 --> 00:19:27.000]  是沒有那麼離譜的
[00:19:27.000 --> 00:19:29.000]  看到了很多東西
[00:19:29.000 --> 00:19:31.000]  歷史文化領袖
[00:19:31.000 --> 00:19:34.000]  國土國民全部都看到了
[00:19:34.000 --> 00:19:36.000]  這三位的門徒
[00:19:36.000 --> 00:19:38.000]  在耶穌變相八天以前
[00:19:38.000 --> 00:19:40.000]  耶穌已經告訴他們
[00:19:40.000 --> 00:19:42.000]  必看見上帝的國
[00:19:42.000 --> 00:19:45.000]  他們在山上看到什麼
[00:19:45.000 --> 00:19:46.000]  他們看到雲彩
[00:19:46.000 --> 00:19:48.000]  就是上帝
[00:19:48.000 --> 00:19:50.000]  因為上帝是零母肉體的
[00:19:50.000 --> 00:19:52.000]  所以雲彩代表上帝
[00:19:52.000 --> 00:19:56.000]  他們看到上帝國的子民
[00:19:56.000 --> 00:19:59.000]  摩西 以利亞
[00:19:59.000 --> 00:20:02.000]  最後他們還看到發光的耶穌
[00:20:02.000 --> 00:20:05.000]  還聽到有上帝的聲音說
[00:20:05.000 --> 00:20:07.000]  這是我的兒子
[00:20:07.000 --> 00:20:09.000]  是我揀選的
[00:20:09.000 --> 00:20:11.000]  你們要聽從他
[00:20:11.000 --> 00:20:13.000]  耶穌就是天國的王
[00:20:13.000 --> 00:20:15.000]  也是萬王之王
[00:20:15.000 --> 00:20:19.000]  因為祂是永遠活著的
[00:20:19.000 --> 00:20:21.000]  接下來那段經文
[00:20:21.000 --> 00:20:23.000]  37至43節
[00:20:23.000 --> 00:20:26.000]  是發生在耶穌從山上下來的第二天
[00:20:26.000 --> 00:20:28.000]  事件比較簡單
[00:20:28.000 --> 00:20:30.000]  就是有一個人被鬼附身
[00:20:30.000 --> 00:20:34.000]  他爸爸找過耶穌的門徒趕鬼
[00:20:34.000 --> 00:20:37.000]  但是鬼不肯出來
[00:20:37.000 --> 00:20:39.000]  後來耶穌斥責污鬼
[00:20:39.000 --> 00:20:41.000]  他就出來了
[00:20:41.000 --> 00:20:43.000]  意味著什麼呢
[00:20:43.000 --> 00:20:49.000]  意味著耶穌是天國的王
[00:20:49.000 --> 00:20:52.000]  在馬太福音12:28
[00:20:52.000 --> 00:20:53.000]  耶穌說
[00:20:53.000 --> 00:20:56.000]  我若靠著上帝的靈趕鬼
[00:20:56.000 --> 00:21:02.000]  這就是上帝的國臨到你們了
