
[00:00:00.000 --> 00:00:03.400]  如果有人問你,禱告是甚麼?
[00:06:34.000 --> 00:06:35.000]  覺得神好像給了一張
[00:06:35.000 --> 00:06:37.000]  沒有寫銀碼的支票給你嗎?
[00:06:37.000 --> 00:06:39.000]  你喜歡填多少就填多少
[00:06:39.000 --> 00:06:41.000]  一定兌換得到
[00:06:41.000 --> 00:06:43.000]  也由於聖經說
[00:06:43.000 --> 00:06:44.000]  耶穌自己說
[00:06:44.000 --> 00:06:47.000]  只要信就必得著
[00:06:47.000 --> 00:06:48.000]  很多人會覺得
[00:06:48.000 --> 00:06:53.000]  為什麼我的土告不被應運呢?
[00:06:53.000 --> 00:06:57.000]  是不是因為我信心不足夠呢?
[00:06:57.000 --> 00:07:01.000]  是不是因為我個人的靈命有問題呢?
[00:07:01.000 --> 00:07:02.000]  也由於這樣的理解
[00:07:02.000 --> 00:07:03.000]  很多人因為
[00:07:03.000 --> 00:07:06.000]  祈禱得不著神的應運
[00:07:06.000 --> 00:07:08.000]  而感到很沮喪
[00:07:08.000 --> 00:07:13.000]  很罪疚感
[00:07:13.000 --> 00:07:16.000]  因為覺得自己不足夠
[00:07:16.000 --> 00:07:17.000]  當耶穌說
[00:07:17.000 --> 00:07:20.000]  只要信就必得著
[00:07:20.000 --> 00:07:22.000]  我們應該怎麼理解
[00:07:22.000 --> 00:07:24.000]  這一句話呢?
[00:07:24.000 --> 00:07:28.000]  主耶穌在《馬太福音》第七章
[00:07:28.000 --> 00:07:30.000]  其實也有類似的教導
[00:07:30.000 --> 00:07:33.000]  不過在那裡提供了更多的資料
[00:07:33.000 --> 00:07:34.000]  耶穌說
[00:07:34.000 --> 00:07:36.000]  凡祈求的就得著
[00:07:36.000 --> 00:07:40.000]  尋找的就尋見
[00:07:40.000 --> 00:07:43.000]  你們中間誰有兒子求餅
[00:07:43.000 --> 00:07:45.000]  反給他石頭呢?
[00:07:45.000 --> 00:07:48.000]  求雨反給他蛇呢?
[00:07:48.000 --> 00:07:52.000]  主耶穌在說這句話
[00:07:52.000 --> 00:07:54.000]  就是告訴我們
[00:07:54.000 --> 00:07:56.000]  天父上帝
[00:07:56.000 --> 00:07:59.000]  當兒女來到神面前
[00:07:59.000 --> 00:08:02.000]  祈求一些他們覺得好的事情的時候
[00:08:02.000 --> 00:08:06.000]  神一定不會給他們不好的東西
[00:08:06.000 --> 00:08:08.000]  不會作弄他們
[00:08:08.000 --> 00:08:09.000]  換言之
[00:08:09.000 --> 00:08:10.000]  一個很重要
[00:08:10.000 --> 00:08:13.000]  我們這裡要問的問題
[00:08:13.000 --> 00:08:14.000]  就是說
[00:08:14.000 --> 00:08:16.000]  究竟作為兒女
[00:08:16.000 --> 00:08:17.000]  我們知不知道
[00:08:17.000 --> 00:08:20.000]  什麼是對我們最好的呢?
[00:08:20.000 --> 00:08:22.000]  大家知不知道?
[00:08:22.000 --> 00:08:24.000]  牧師我當然知道
[00:08:24.000 --> 00:08:25.000]  我怎麼會不知道
[00:08:25.000 --> 00:08:27.000]  對我最好的是什麼呢?
[00:08:27.000 --> 00:08:30.000]  我每個月辛勞工作
[00:08:30.000 --> 00:08:32.000]  我的薪金也是很緊的
[00:08:32.000 --> 00:08:34.000]  如果我的薪金後面多過零
[00:08:34.000 --> 00:08:35.000]  多好呢
[00:08:35.000 --> 00:08:36.000]  神啊
[00:08:36.000 --> 00:08:37.000]  給我薪金多過零
[00:08:37.000 --> 00:08:38.000]  神啊
[00:08:38.000 --> 00:08:39.000]  我的房子這麼小
[00:08:39.000 --> 00:08:40.000]  這麼多人住
[00:08:40.000 --> 00:08:41.000]  不夠住
[00:08:41.000 --> 00:08:42.000]  神啊
[00:08:42.000 --> 00:08:43.000]  給我換一間大一點的房子
[00:08:43.000 --> 00:08:44.000]  我那天走過那間屋挺好的
[00:08:44.000 --> 00:08:45.000]  有泳池
[00:08:45.000 --> 00:08:46.000]  有籃球場
[00:08:46.000 --> 00:08:47.000]  有網球場
[00:08:47.000 --> 00:08:48.000]  面對雪梨海景
[00:08:48.000 --> 00:08:49.000]  十個睡房
[00:08:49.000 --> 00:08:50.000]  神啊
[00:08:50.000 --> 00:08:51.000]  給我這間屋
[00:08:51.000 --> 00:08:53.000]  這間屋我應該也夠住了
[00:08:53.000 --> 00:08:54.000]  神啊
[00:08:54.000 --> 00:08:56.000]  我現在五十歲了
[00:08:56.000 --> 00:08:57.000]  還是單身
[00:08:57.000 --> 00:08:58.000]  不過不要緊
[00:08:58.000 --> 00:08:59.000]  神啊
[00:08:59.000 --> 00:09:00.000]  我那次在網上
[00:09:00.000 --> 00:09:02.000]  有一個男人說很愛我的
[00:09:02.000 --> 00:09:04.000]  他還發了一些照片給我
[00:09:04.000 --> 00:09:05.000]  很帥的
[00:09:05.000 --> 00:09:07.000]  又帥又有事業
[00:09:07.000 --> 00:09:08.000]  不過
[00:09:08.000 --> 00:09:10.000]  他最近因為發展生意
[00:09:10.000 --> 00:09:11.000]  周轉不了
[00:09:11.000 --> 00:09:12.000]  叫我借錢給他
[00:09:12.000 --> 00:09:13.000]  沒問題
[00:09:13.000 --> 00:09:14.000]  既然愛我
[00:09:14.000 --> 00:09:15.000]  就借錢給他
[00:09:15.000 --> 00:09:16.000]  神啊
[00:09:16.000 --> 00:09:17.000]  求你幫助我
[00:09:17.000 --> 00:09:20.000]  讓我這個網上的男友
[00:09:20.000 --> 00:09:22.000]  可以馬上事業成功
[00:09:22.000 --> 00:09:24.000]  我們就可以很快結婚了
[00:09:24.000 --> 00:09:26.000]  頂姐妹
[00:09:26.000 --> 00:09:28.000]  我們是不是真的知道
[00:09:28.000 --> 00:09:31.000]  什麼對我們最好
[00:09:31.000 --> 00:09:33.000]  當我說對我們好的時候
[00:09:33.000 --> 00:09:37.000]  不單是說地上的生活質素
[00:09:37.000 --> 00:09:39.000]  我說的是整個屬靈的生命
[00:09:39.000 --> 00:09:41.000]  甚至是神的國度
[00:09:41.000 --> 00:09:42.000]  當耶穌說
[00:09:42.000 --> 00:09:45.000]  只要信就必得著
[00:09:45.000 --> 00:09:49.000]  這句話其實並不是沒有條件的
[00:09:49.000 --> 00:09:51.000]  整本聖經告訴我們
[00:09:51.000 --> 00:09:52.000]  一件事是什麼
[00:09:52.000 --> 00:09:56.000]  神應運我們的禱告
[00:09:56.000 --> 00:09:59.000]  除了神有絕對的主權之外
[00:09:59.000 --> 00:10:02.000]  也是建基於神的心意
[00:10:02.000 --> 00:10:04.000]  和神的屬性
[00:10:04.000 --> 00:10:07.000]  如果我們看約翰一書
[00:10:07.000 --> 00:10:09.000]  使徒約翰這樣說
[00:10:09.000 --> 00:10:12.000]  你們若照他的旨意求什麼
[00:10:12.000 --> 00:10:14.000]  他就聽我們
[00:10:14.000 --> 00:10:16.000]  我們禱告的時候
[00:10:16.000 --> 00:10:17.000]  我們需要配合
[00:10:17.000 --> 00:10:19.000]  和神的心意是一致的
[00:10:19.000 --> 00:10:21.000]  禱告
[00:10:21.000 --> 00:10:25.000]  當和神的心意一致的時候
[00:10:25.000 --> 00:10:27.000]  禱告就會有效
[00:10:27.000 --> 00:10:29.000]  約翰一書的十五章
[00:10:29.000 --> 00:10:31.000]  那裡這樣說
[00:10:31.000 --> 00:10:33.000]  你們若常在我裡面
[00:10:33.000 --> 00:10:35.000]  我的話也常在你們裡面
[00:10:35.000 --> 00:10:37.000]  凡你們所願意的祈求
[00:10:37.000 --> 00:10:40.000]  就給你們成就
[00:10:40.000 --> 00:10:42.000]  這裡提出了另外一個角度
[00:10:42.000 --> 00:10:44.000]  你看祈禱
[00:10:44.000 --> 00:10:46.000]  我們需要在耶穌基督裡面
[00:10:46.000 --> 00:10:49.000]  同時耶穌基督有一個很密切的關係
[00:10:49.000 --> 00:10:52.000]  當我們與主親近的時候
[00:10:52.000 --> 00:10:54.000]  下一句是什麼
[00:10:54.000 --> 00:10:57.000]  不是說我們的禱告必蒙月立
[00:10:57.000 --> 00:11:00.000]  而是說我們和耶穌基督的關係
[00:11:00.000 --> 00:11:01.000]  很親密的時候
[00:11:01.000 --> 00:11:02.000]  越親密的時候
[00:11:02.000 --> 00:11:04.000]  我們所祈禱的事項
[00:11:04.000 --> 00:11:09.000]  就會越貼近耶穌基督的心意
[00:11:09.000 --> 00:11:12.000]  那是不是說
[00:11:12.000 --> 00:11:14.000]  當我們很愛主
[00:11:14.000 --> 00:11:16.000]  當我們在擊刀裡的時候
[00:11:16.000 --> 00:11:18.000]  如果我們不自私為自己祈禱
[00:11:18.000 --> 00:11:19.000]  我們為天國祈禱
[00:11:19.000 --> 00:11:20.000]  為福音祈禱
[00:11:20.000 --> 00:11:22.000]  為教會祈禱
[00:11:22.000 --> 00:11:24.000]  很無私
[00:11:24.000 --> 00:11:25.000]  這樣的禱告
[00:11:25.000 --> 00:11:27.000]  神是不是必定應運
[00:11:27.000 --> 00:11:28.000]  頂姐妹
[00:11:28.000 --> 00:11:30.000]  是不是必定應運
[00:11:30.000 --> 00:11:33.000]  不知道大家有沒有最近知道
[00:11:33.000 --> 00:11:35.000]  中國有很多的餐館
[00:11:35.000 --> 00:11:41.000]  他用自動炒菜機
[00:11:41.000 --> 00:11:44.000]  你將那道菜
[00:11:44.000 --> 00:11:45.000]  例如乾炒牛河
[00:11:45.000 --> 00:11:47.000]  乾炒牛河有什麼料在裡面
[00:11:47.000 --> 00:11:48.000]  河粉
[00:11:48.000 --> 00:11:50.000]  一定要老抽
[00:11:50.000 --> 00:11:51.000]  牛肉
[00:11:51.000 --> 00:11:52.000]  芽菜
[00:11:52.000 --> 00:11:54.000]  全部放進去那鍋裡
[00:11:54.000 --> 00:11:55.000]  按個按鈕
[00:11:55.000 --> 00:11:57.000]  馬上弄一碟
[00:11:57.000 --> 00:12:00.000]  很香噴噴的乾炒牛河出來
[00:12:00.000 --> 00:12:05.000]  我看網上有些試過的人說
[00:12:05.000 --> 00:12:06.000]  很行啊
[00:12:06.000 --> 00:12:08.000]  煮出來的品質
[00:12:08.000 --> 00:12:10.000]  煲仔飯有飯焦
[00:12:10.000 --> 00:12:12.000]  炒菜有鑊氣
[00:12:12.000 --> 00:12:13.000]  行啊
[00:12:13.000 --> 00:12:15.000]  我想問大家
[00:12:15.000 --> 00:12:18.000]  我不懷疑這部機是不是行不行
[00:12:18.000 --> 00:12:20.000]  但我想問的是
[00:12:20.000 --> 00:12:22.000]  你覺得禱告是不是這樣
[00:12:22.000 --> 00:12:25.000]  禱告是不是將所有的材料
[00:12:25.000 --> 00:12:27.000]  全部提供
[00:12:27.000 --> 00:12:30.000]  將所有的要求全部滿足
[00:12:30.000 --> 00:12:33.000]  我們就得到神的英雲
[00:12:33.000 --> 00:12:37.000]  就有一碟香噴噴的乾炒牛河出來
[00:12:37.000 --> 00:12:39.000]  我相信
[00:12:39.000 --> 00:12:42.000]  神不是一個這樣的
[00:12:42.000 --> 00:12:44.000]  主送機器
[00:12:44.000 --> 00:12:46.000]  我們有了所有的條件
[00:12:46.000 --> 00:12:51.000]  神不一定要滿足我們的要求
[00:12:51.000 --> 00:12:53.000]  並不是像炒菜那樣
[00:12:53.000 --> 00:12:55.000]  如果這個是你所相信
[00:12:55.000 --> 00:12:57.000]  你所理解的話
[00:12:57.000 --> 00:12:58.000]  對不起
[00:12:58.000 --> 00:12:59.000]  我可以告訴你
[00:12:59.000 --> 00:13:00.000]  祈禱並不是這樣
[00:13:00.000 --> 00:13:03.000]  祈禱並不是單是
[00:13:03.000 --> 00:13:07.000]  嘗試得到我們想要的東西
[00:13:07.000 --> 00:13:09.000]  不是單單的
[00:13:09.000 --> 00:13:13.000]  祈禱不是單是將我們的需要帶到神面前
[00:13:13.000 --> 00:13:15.000]  然後求神滿足我們的需要
[00:13:15.000 --> 00:13:16.000]  祈禱是什麼
[00:13:16.000 --> 00:13:17.000]  祈禱簡單
[00:13:17.000 --> 00:13:19.000]  祈禱就是和神
[00:13:19.000 --> 00:13:21.000]  一個有位格的神
[00:13:21.000 --> 00:13:23.000]  一個和我們有關係的神
[00:13:23.000 --> 00:13:25.000]  對話
[00:13:25.000 --> 00:13:28.000]  並不是同一個力量做交易
[00:13:28.000 --> 00:13:29.000]  我給你這些
[00:13:29.000 --> 00:13:30.000]  你就給我這些
[00:13:30.000 --> 00:13:32.000]  祈禱並不是交易
[00:13:32.000 --> 00:13:34.000]  神有絕對的主權
[00:13:34.000 --> 00:13:37.000]  祂既是全知亦是全能的時候
[00:13:37.000 --> 00:13:39.000]  很重要
[00:13:39.000 --> 00:13:42.000]  神知道什麼是對我們最好
[00:13:42.000 --> 00:13:44.000]  縱然我們自己不知道
[00:13:44.000 --> 00:13:46.000]  特別我們靈命上
[00:13:46.000 --> 00:13:49.000]  所以當我們禱告神的時候
[00:13:49.000 --> 00:13:53.000]  神祂有祂的主權、祂有祂的原因
[00:13:53.000 --> 00:13:56.000]  祂可以馬上按照我們的需要滿足我們
[00:13:56.000 --> 00:13:57.000]  但是
[00:13:57.000 --> 00:14:00.000]  祂也可以完全不理會我們
[00:14:00.000 --> 00:14:03.000]  也可以滿足我們
[00:14:03.000 --> 00:14:05.000]  不過不是按照我們的時間
[00:14:05.000 --> 00:14:07.000]  不是按照我們的方式來滿足我們
[00:14:07.000 --> 00:14:09.000]  原因很簡單
[00:14:09.000 --> 00:14:11.000]  只有神才知道
[00:14:11.000 --> 00:14:13.000]  什麼是對我們最好
[00:14:13.000 --> 00:14:15.000]  不單止這樣
[00:14:15.000 --> 00:14:18.000]  亞國庚告訴我們
[00:14:18.000 --> 00:14:20.000]  禱告是需要耐性的
[00:14:20.000 --> 00:14:22.000]  這個不容易
[00:14:22.000 --> 00:14:25.000]  在今天什麼都要即食的文化裡面
[00:14:25.000 --> 00:14:26.000]  我們祈完禱之後
[00:14:26.000 --> 00:14:28.000]  當然是希望神馬上的回應
[00:14:28.000 --> 00:14:30.000]  我們撒了種的時候
[00:14:30.000 --> 00:14:31.000]  第二天睡醒覺起來就說
[00:14:31.000 --> 00:14:33.000]  種子還不出芽
[00:14:33.000 --> 00:14:35.000]  我們是期望這種是即食的
[00:14:35.000 --> 00:14:37.000]  這種是即刻的
[00:14:37.000 --> 00:14:41.000]  但是亞國庚告訴我們
[00:14:41.000 --> 00:14:43.000]  真正的禱告
[00:14:43.000 --> 00:14:45.000]  是需要信心和耐性
[00:14:45.000 --> 00:14:48.000]  他引用一些先知
[00:14:48.000 --> 00:14:50.000]  例如若白
[00:14:50.000 --> 00:14:51.000]  告訴我們
[00:14:51.000 --> 00:14:53.000]  你看回過去所有的先知
[00:14:53.000 --> 00:14:56.000]  他們為神傳講神的話語
[00:14:56.000 --> 00:14:57.000]  他們侍奉神
[00:14:57.000 --> 00:15:00.000]  他們面對很多的痛苦困難
[00:15:00.000 --> 00:15:01.000]  不過
[00:15:01.000 --> 00:15:03.000]  所有的先知都做同一件事
[00:15:03.000 --> 00:15:04.000]  就是禱告
[00:15:04.000 --> 00:15:05.000]  就是禱告
[00:15:05.000 --> 00:15:08.000]  有耐心的忍耐
[00:15:08.000 --> 00:15:10.000]  知道為什麼
[00:15:10.000 --> 00:15:12.000]  因為知道生命裡面每一個層面
[00:15:12.000 --> 00:15:13.000]  每一點
[00:15:13.000 --> 00:15:14.000]  每一滴
[00:15:14.000 --> 00:15:16.000]  無論好還是壞
[00:15:16.000 --> 00:15:20.000]  完全掌握在神的主權裡面
[00:15:20.000 --> 00:15:23.000]  亞國庚這個
[00:15:23.000 --> 00:15:25.000]  若白的經驗
[00:15:25.000 --> 00:15:28.000]  大家看過若白記都知道
[00:15:28.000 --> 00:15:29.000]  這個若白這個人
[00:15:29.000 --> 00:15:31.000]  面對了很多人間的疾苦
[00:15:31.000 --> 00:15:35.000]  人間的悲劇
[00:15:35.000 --> 00:15:36.000]  然後他說
[00:15:36.000 --> 00:15:38.000]  你們聽過若白的忍耐
[00:15:38.000 --> 00:15:40.000]  也知道主給他的結局
[00:15:40.000 --> 00:15:43.000]  明顯主是滿心憐憫
[00:15:43.000 --> 00:15:47.000]  大有慈悲
[00:15:47.000 --> 00:15:49.000]  你會發覺
[00:15:49.000 --> 00:15:54.000]  若白經歷了人生的慘痛之後
[00:15:54.000 --> 00:15:58.000]  他沒有因為所經驗的痛苦而咒助神
[00:15:58.000 --> 00:16:00.000]  而咒罵神
[00:16:00.000 --> 00:16:02.000]  他是耐心地等候神
[00:16:02.000 --> 00:16:04.000]  而故事的結局
[00:16:04.000 --> 00:16:05.000]  你都告訴我們
[00:16:05.000 --> 00:16:06.000]  因為他這個忍耐
[00:16:06.000 --> 00:16:07.000]  因為他這個信心
[00:16:07.000 --> 00:16:09.000]  因為他這個禱告
[00:16:09.000 --> 00:16:13.000]  在他末後的日子更大的賜福他
[00:16:13.000 --> 00:16:15.000]  從這個經驗我們可以看到
[00:16:15.000 --> 00:16:21.000]  我們在神面前的耐性的忍耐
[00:16:21.000 --> 00:16:23.000]  絕對不是一個消極的忍耐
[00:16:23.000 --> 00:16:24.000]  隨便吧
[00:16:24.000 --> 00:16:25.000]  忍一下吧
