
[00:00:00.000 --> 00:00:02.000]  大家好 弟兄姊妹平安
[00:04:35.000 --> 00:04:39.000]  「祂無階型美容使我們注視祂
[00:04:39.000 --> 00:04:44.000]  都沒有美貌使我們仰慕祂」
[00:04:44.000 --> 00:04:49.000]  我想耶穌基督就是要降到最卑
[00:04:49.000 --> 00:04:52.000]  祂的降卑是為了什麼呢?
[00:04:52.000 --> 00:04:57.000]  不是為了表現給我們看祂有多謙卑
[00:04:57.000 --> 00:05:01.000]  乃是祂要與我們認同
[00:05:01.000 --> 00:05:04.000]  與我們人類認同
[00:05:04.000 --> 00:05:07.000]  這是真正聖誕節的訊息
[00:05:07.000 --> 00:05:10.000]  就是耶穌基督要與我們每一個
[00:05:10.000 --> 00:05:13.000]  祂所創造的人去認同
[00:05:13.000 --> 00:05:16.000]  祂要與我們同在
[00:05:16.000 --> 00:05:17.000]  《二賽亞書》說
[00:05:17.000 --> 00:05:20.000]  祂成年擔當我們的憂患
[00:05:20.000 --> 00:05:22.000]  背負我們的痛苦
[00:05:22.000 --> 00:05:25.000]  祂為我們的過犯受害
[00:05:25.000 --> 00:05:29.000]  為我們的罪孽被壓傷
[00:05:29.000 --> 00:05:32.000]  耶穌基督就是要這樣做一個
[00:05:32.000 --> 00:05:36.000]  最卑微、最卑微地降生的人
[00:05:36.000 --> 00:05:38.000]  祂為了告訴我們
[00:05:38.000 --> 00:05:41.000]  祂多麼愛我們
[00:05:41.000 --> 00:05:43.000]  主耶穌多麼愛我們
[00:05:43.000 --> 00:05:45.000]  愛我們到一個地步
[00:05:45.000 --> 00:05:48.000]  祂甘願連普通人都不如
[00:05:48.000 --> 00:05:51.000]  祂甘願降生
[00:05:51.000 --> 00:05:53.000]  連一個正常人應有的
[00:05:53.000 --> 00:05:55.000]  祂都不要
[00:05:55.000 --> 00:05:57.000]  聖誕節真正的意義
[00:05:57.000 --> 00:05:59.000]  就是要告訴我們
[00:05:59.000 --> 00:06:01.000]  其實我們沒有一個人
[00:06:01.000 --> 00:06:03.000]  是太卑微
[00:06:03.000 --> 00:06:06.000]  卑微到主耶穌不能與我們認同
[00:06:06.000 --> 00:06:08.000]  我們世上沒有一個人
[00:06:08.000 --> 00:06:11.000]  是卑賤到、渺小到
[00:06:11.000 --> 00:06:14.000]  神的愛無法臨到你
[00:06:14.000 --> 00:06:17.000]  這是聖誕節的訊息
[00:06:17.000 --> 00:06:18.000]  《二賽亞書》再說
[00:06:18.000 --> 00:06:20.000]  因祂受的刑罰
[00:06:20.000 --> 00:06:22.000]  我們得平安
[00:06:22.000 --> 00:06:25.000]  因祂受的鞭傷
[00:06:25.000 --> 00:06:27.000]  我們得醫治
[00:06:27.000 --> 00:06:31.000]  這是一個應許
[00:06:31.000 --> 00:06:32.000]  我們沒有一個人
[00:06:32.000 --> 00:06:36.000]  一出生就不值得被拯救
[00:06:36.000 --> 00:06:39.000]  祂賜下平安、醫治
[00:06:39.000 --> 00:06:43.000]  這就是天使所說的大喜訊息
[00:06:43.000 --> 00:06:45.000]  所以我們可以面對
[00:06:45.000 --> 00:06:47.000]  我們自己的卑微
[00:06:47.000 --> 00:06:49.000]  哪怕我們覺得自己多麼渺小
[00:06:49.000 --> 00:06:53.000]  我們覺得自己多麼卑微
[00:06:53.000 --> 00:06:56.000]  我們有多少失敗、多少痛苦
[00:06:56.000 --> 00:07:00.000]  但因著耶穌基督已經降到最卑
[00:07:00.000 --> 00:07:02.000]  與我們認同
[00:07:02.000 --> 00:07:04.000]  與我們一同受苦
[00:07:04.000 --> 00:07:06.000]  這就是聖誕節
[00:07:06.000 --> 00:07:08.000]  這就是第一個聖誕節
[00:07:08.000 --> 00:07:11.000]  帶給我們的訊息
[00:07:11.000 --> 00:07:14.000]  當時在《牧人人》
[00:07:14.000 --> 00:07:15.000]  忽然就看到
[00:07:15.000 --> 00:07:18.000]  有一對天兵與天使說
[00:07:18.000 --> 00:07:20.000]  讚美神這樣說
[00:07:20.000 --> 00:07:23.000]  在至高之處榮耀歸於神
[00:07:23.000 --> 00:07:27.000]  在地上平安歸於他所喜悅的人
[00:07:27.000 --> 00:07:29.000]  耶穌基督的降生
[00:07:29.000 --> 00:07:30.000]  為著要帶來一個
[00:07:30.000 --> 00:07:33.000]  人與神之間和好的消息
[00:07:33.000 --> 00:07:36.000]  耶穌基督的降生
[00:07:36.000 --> 00:07:38.000]  賜下真正的平安
[00:07:38.000 --> 00:07:43.000]  在地上任何東西都無法給予我們平安
[00:07:43.000 --> 00:07:45.000]  今天如果我們打開
[00:07:45.000 --> 00:07:47.000]  每一天的新聞
[00:07:47.000 --> 00:07:49.000]  打開我們每一天所面對的事
[00:07:49.000 --> 00:07:52.000]  我們可能只會感覺到不安
[00:07:52.000 --> 00:07:55.000]  我們很難感受到平安
[00:07:55.000 --> 00:07:57.000]  但耶穌基督的降生
[00:07:57.000 --> 00:07:58.000]  正正就是要告訴我們
[00:07:58.000 --> 00:08:01.000]  祂帶來的是平安
[00:08:01.000 --> 00:08:04.000]  為什麼祂能夠帶來平安呢?
[00:08:04.000 --> 00:08:07.000]  為什麼祂能夠帶來平安呢?
[00:08:07.000 --> 00:08:08.000]  祂的降生
[00:08:08.000 --> 00:08:10.000]  因著祂的降生
[00:08:10.000 --> 00:08:13.000]  祂將真正的平安
[00:08:13.000 --> 00:08:15.000]  信入我們的心裡
[00:08:15.000 --> 00:08:18.000]  在耶穌基督的降生裡
[00:08:18.000 --> 00:08:20.000]  在《馬太福音》有記載
[00:08:20.000 --> 00:08:21.000]  祂有一個名字
[00:08:21.000 --> 00:08:25.000]  祂的名字叫做「以馬來利」
[00:08:25.000 --> 00:08:26.000]  我們都很熟悉
[00:08:26.000 --> 00:08:28.000]  甚至我們在聖誕節的時候
[00:08:28.000 --> 00:08:29.000]  祝福別人
[00:08:29.000 --> 00:08:31.000]  有時候我們寫信給別人
[00:08:31.000 --> 00:08:32.000]  我們都會捉著末句
[00:08:32.000 --> 00:08:34.000]  「以馬來利」
[00:08:34.000 --> 00:08:38.000]  「以馬來利」就是神與人同在
[00:08:38.000 --> 00:08:40.000]  「同在」這個字
[00:08:40.000 --> 00:08:41.000]  Emmanuel
[00:08:41.000 --> 00:08:43.000]  這個字Emmanuel
[00:08:43.000 --> 00:08:45.000]  在原來的文字裡
[00:08:45.000 --> 00:08:48.000]  是一個實質的同在
[00:08:48.000 --> 00:08:50.000]  是實質的同在
[00:08:50.000 --> 00:08:52.000]  不是遠遠的
[00:08:52.000 --> 00:08:55.000]  這個字最早出現在創世紀
[00:08:55.000 --> 00:08:57.000]  在創世紀一開始
[00:08:57.000 --> 00:08:59.000]  當阿當和夏娃
[00:08:59.000 --> 00:09:02.000]  吃了神說不可以吃的果子的時候
[00:09:02.000 --> 00:09:04.000]  阿當就跟神說
[00:09:04.000 --> 00:09:05.000]  你賜給我
[00:09:05.000 --> 00:09:06.000]  跟我一起
[00:09:06.000 --> 00:09:08.000]  那個女人
[00:09:08.000 --> 00:09:09.000]  給我吃的
[00:09:09.000 --> 00:09:11.000]  那個跟我一起
[00:09:11.000 --> 00:09:13.000]  就是Emmanuel這個字
[00:09:13.000 --> 00:09:14.000]  Emmanuel這個字
[00:09:14.000 --> 00:09:15.000]  同在
[00:09:15.000 --> 00:09:17.000]  是說一種實質的同在
[00:09:17.000 --> 00:09:18.000]  所以我們說
[00:09:18.000 --> 00:09:20.000]  我們有理由相信
[00:09:20.000 --> 00:09:21.000]  當時阿當是實質
[00:09:21.000 --> 00:09:23.000]  在夏娃旁邊
[00:09:23.000 --> 00:09:25.000]  他是實在
[00:09:25.000 --> 00:09:26.000]  在旁邊
[00:09:26.000 --> 00:09:29.000]  這個字原來的意思是這樣
[00:09:29.000 --> 00:09:32.000]  所以耶穌基督的名字
[00:09:32.000 --> 00:09:33.000]  是與我們同在
[00:09:33.000 --> 00:09:35.000]  這個同在
[00:09:35.000 --> 00:09:37.000]  是實在的同在
[00:09:37.000 --> 00:09:40.000]  不是遠遠的
[00:09:40.000 --> 00:09:41.000]  不是很遙遠
[00:09:41.000 --> 00:09:42.000]  不知道祂在哪裡
[00:09:42.000 --> 00:09:44.000]  而是祂真實
[00:09:44.000 --> 00:09:47.000]  實在地在我們中間
[00:09:47.000 --> 00:09:50.000]  主耶穌基督是以馬來利的神
[00:09:50.000 --> 00:09:53.000]  是與我們同在的神
[00:09:53.000 --> 00:09:55.000]  而且那種實質的同在
[00:09:55.000 --> 00:09:58.000]  正正帶來真正的平安
[00:09:58.000 --> 00:10:00.000]  平安不是因為
[00:10:00.000 --> 00:10:03.000]  我們的工作沒有被人解僱
[00:10:03.000 --> 00:10:06.000]  不是因為我們病好了
[00:10:06.000 --> 00:10:09.000]  不是因為很多事情
[00:10:09.000 --> 00:10:10.000]  令我們很圓滿
[00:10:10.000 --> 00:10:12.000]  所以我們覺得很平安
[00:10:12.000 --> 00:10:13.000]  真正的平安
[00:10:13.000 --> 00:10:16.000]  是因為神與我們同在
[00:10:16.000 --> 00:10:18.000]  剛才敬拜小祖
[00:10:18.000 --> 00:10:20.000]  來我們唱詩的時候
[00:10:20.000 --> 00:10:22.000]  都帶出了這個訊息
[00:10:22.000 --> 00:10:23.000]  真正的平安
[00:10:23.000 --> 00:10:26.000]  是因為神與我們同在
[00:10:26.000 --> 00:10:27.000]  平安
[00:10:27.000 --> 00:10:29.000]  今天我們要說平安
[00:10:29.000 --> 00:10:32.000]  這個字原來的意思是
[00:10:32.000 --> 00:10:33.000]  不是很安全
[00:10:33.000 --> 00:10:35.000]  很安心
[00:10:35.000 --> 00:10:37.000]  這個字原來的意思是
[00:10:37.000 --> 00:10:38.000]  Complete
[00:10:38.000 --> 00:10:41.000]  是一種圓滿的狀態
[00:10:41.000 --> 00:10:42.000]  一種健全
[00:10:42.000 --> 00:10:43.000]  完全
[00:10:43.000 --> 00:10:45.000]  圓滿
[00:10:45.000 --> 00:10:47.000]  是因為這份圓滿
[00:10:47.000 --> 00:10:49.000]  使我們有平安
[00:10:49.000 --> 00:10:50.000]  而這個圓滿
[00:10:50.000 --> 00:10:52.000]  並不是我們的環境
[00:10:52.000 --> 00:10:54.000]  任何人都能給予我們
[00:10:54.000 --> 00:10:56.000]  而是在耶穌基督的救恩
[00:10:56.000 --> 00:10:59.000]  在耶穌基督的降生
[00:10:59.000 --> 00:11:01.000]  使這一切Complete
[00:11:01.000 --> 00:11:04.000]  使這一切變得圓滿
[00:11:04.000 --> 00:11:06.000]  不是因為沒有病沒有痛
[00:11:06.000 --> 00:11:09.000]  不是因為經濟的困難消失了
[00:11:09.000 --> 00:11:12.000]  不是因為沒有戰爭
[00:11:12.000 --> 00:11:14.000]  不是因為所有難關都過了
[00:11:14.000 --> 00:11:16.000]  所以平安
[00:11:16.000 --> 00:11:20.000]  是單單在耶穌基督的降生
[00:11:20.000 --> 00:11:22.000]  駐在我們心裡
[00:11:22.000 --> 00:11:25.000]  使我們有這份平安
[00:11:25.000 --> 00:11:26.000]  我們會發現
[00:11:26.000 --> 00:11:28.000]  當我們信耶穌的人
[00:11:28.000 --> 00:11:30.000]  其實我們都經歷很多風浪
[00:11:30.000 --> 00:11:33.000]  我們都有很多很多的困難
[00:11:33.000 --> 00:11:34.000]  我們都有
[00:11:34.000 --> 00:11:36.000]  甚至有時候有人說
[00:11:36.000 --> 00:11:38.000]  見到你們信耶穌的人
[00:11:38.000 --> 00:11:40.000]  好像比不信的人更難關
[00:11:40.000 --> 00:11:44.000]  但是為什麼我們仍然心中有平安
[00:11:44.000 --> 00:11:47.000]  不是因為我們難關比別人少
[00:11:47.000 --> 00:11:49.000]  不是因為我們特別被保護
[00:11:49.000 --> 00:11:51.000]  而是因為欣賞
[00:11:51.000 --> 00:11:53.000]  有耶穌基督與我們同在
[00:11:53.000 --> 00:11:55.000]  好像有一幅畫
[00:11:55.000 --> 00:11:57.000]  不知道大家有沒有見過這幅畫
[00:11:57.000 --> 00:12:00.000]  叫做《Peace in the midst of storms》
[00:12:00.000 --> 00:12:02.000]  《風暴裡的平安》
[00:12:02.000 --> 00:12:04.000]  如果我們看這幅畫
[00:12:04.000 --> 00:12:06.000]  你會見到雷電交加
[00:12:06.000 --> 00:12:08.000]  很灰暗的天
[00:12:08.000 --> 00:12:10.000]  又大雨又瀑布
[00:12:10.000 --> 00:12:16.000]  這個畫家畫出了風暴中的平安
[00:12:16.000 --> 00:12:18.000]  驟眼看是很大的瀑布
[00:12:18.000 --> 00:12:20.000]  很多的雷電交加
[00:12:20.000 --> 00:12:23.000]  但這幅畫真正的主角
[00:12:23.000 --> 00:12:30.000]  是那個在巢裏的小鳥
[00:12:30.000 --> 00:12:34.000]  畫家畫出極大的風暴
[00:12:34.000 --> 00:12:38.000]  但卻在風暴裏有一個很小的鳥巢
[00:12:38.000 --> 00:12:41.000]  裏面有很安穩的小鳥
[00:12:41.000 --> 00:12:44.000]  這個是平安
[00:12:44.000 --> 00:12:47.000]  無論外面風大雨大
[00:12:47.000 --> 00:12:51.000]  但他能夠在巢裏得到安穩
[00:12:51.000 --> 00:12:57.000]  這幅畫在基督教界流傳了很長一段日子
[00:12:57.000 --> 00:13:04.000]  甚至相傳他曾經在一個畫畫比賽裏
[00:13:04.000 --> 00:13:06.000]  主題是平安
[00:13:06.000 --> 00:13:08.000]  這幅畫是得了獎的
[00:13:08.000 --> 00:13:12.000]  很多人嘗試畫出平安其實很難
[00:13:12.000 --> 00:13:14.000]  我給你一個主題平安
[00:13:14.000 --> 00:13:18.000]  叫你參加畫畫比賽其實很難
[00:13:18.000 --> 00:13:24.000]  但這幅畫畫出了那種在風暴裏的平安
[00:13:24.000 --> 00:13:30.000]  耶穌基督的講生正正就是超越了這一切環境的因素
[00:13:30.000 --> 00:13:35.000]  超越了外面所帶來的風浪
[00:13:35.000 --> 00:13:39.000]  我記得兩星期前我們有講過肥勒比書
[00:13:39.000 --> 00:13:41.000]  不知道大家還記不記得呢
[00:13:41.000 --> 00:13:43.000]  在肥勒比書裏面保羅說
[00:13:43.000 --> 00:13:45.000]  你們應當一無掛慮
[00:13:45.000 --> 00:13:48.000]  凡事藉著禱告祈求感謝
[00:13:48.000 --> 00:13:51.000]  將你們所要的告訴實
[00:13:51.000 --> 00:13:55.000]  神所賜的超越人所能了解的平安
[00:13:55.000 --> 00:13:59.000]  就是在基督耶穌裏面保守你們的心懷意念
[00:13:59.000 --> 00:14:02.000]  聖經說神所賜的平安
[00:14:02.000 --> 00:14:06.000]  是超越人所能理解的平安
[00:14:06.000 --> 00:14:08.000]  這個是和學本修訂版
[00:14:08.000 --> 00:14:11.000]  原來讀和學本是出人意外的平安
[00:14:11.000 --> 00:14:13.000]  或者出人意料的平安
[00:14:13.000 --> 00:14:16.000]  這個超越人所能理解
[00:14:16.000 --> 00:14:19.000]  其實我們用廣東話直接一點說
[00:14:19.000 --> 00:14:21.000]  就是講你都不明白
[00:14:21.000 --> 00:14:24.000]  是一個講你都不明白的平安
[00:14:24.000 --> 00:14:27.000]  你能不能想像耶穌基督賜下一個平安呢
[00:14:27.000 --> 00:14:30.000]  就是一個講你都不會明白的平安
[00:14:30.000 --> 00:14:34.000]  用頭腦用我們的知識
[00:14:34.000 --> 00:14:37.000]  無論我們讀多少書多少神學
[00:14:37.000 --> 00:14:43.000]  我們都無法用腦袋能夠理解到這個平安
[00:14:43.000 --> 00:14:46.000]  是無法用腦去理解
[00:14:46.000 --> 00:14:49.000]  這個講你都不明白的平安
[00:14:49.000 --> 00:14:52.000]  是要用心去感受
[00:14:52.000 --> 00:14:56.000]  是刺在我們的心靈裏面
[00:14:56.000 --> 00:14:58.000]  不是頭腦知識上
[00:14:58.000 --> 00:15:00.000]  所以今天
[00:15:00.000 --> 00:15:03.000]  如果我們在這中間仍然有不明白的
[00:15:03.000 --> 00:15:05.000]  未認識這個平安的
[00:15:05.000 --> 00:15:07.000]  未能夠得著的
[00:15:07.000 --> 00:15:12.000]  我盼望我們真的不只是用腦袋的智慧
[00:15:12.000 --> 00:15:15.000]  嘗試去理解這個平安
[00:15:15.000 --> 00:15:17.000]  因為是講你都不明白的
[00:15:17.000 --> 00:15:19.000]  聖經已經講了
[00:15:19.000 --> 00:15:22.000]  如果我們嘗試單單用我們的頭腦
[00:15:22.000 --> 00:15:24.000]  想去認識主耶穌基督
[00:15:24.000 --> 00:15:27.000]  我們會發現有很多的阻礙
[00:15:27.000 --> 00:15:29.000]  相反
[00:15:29.000 --> 00:15:32.000]  如果當我們打開我們的心靈
[00:15:32.000 --> 00:15:36.000]  用心靈闖開
[00:15:36.000 --> 00:15:38.000]  去感受
[00:15:38.000 --> 00:15:39.000]  去嘗試接觸
[00:15:39.000 --> 00:15:41.000]  嘗試感受我們這份
[00:15:41.000 --> 00:15:43.000]  從主而來的平安
[00:15:43.000 --> 00:15:45.000]  或者我們會發現
[00:15:45.000 --> 00:15:47.000]  忽然間很多的阻礙
[00:15:47.000 --> 00:15:49.000]  很多的限制
[00:15:49.000 --> 00:15:51.000]  都流開了
[00:15:51.000 --> 00:15:53.000]  信耶穌
[00:15:53.000 --> 00:15:56.000]  不是用腦袋去信的
[00:15:56.000 --> 00:15:58.000]  當然我們都要有理智
[00:15:58.000 --> 00:15:59.000]  我們都有智慧
[00:15:59.000 --> 00:16:01.000]  主都賜給我們智慧
[00:16:01.000 --> 00:16:03.000]  但更加要配合的是
[00:16:03.000 --> 00:16:05.000]  你的心靈闖開
[00:16:05.000 --> 00:16:09.000]  平安是神所賜的禮物
[00:16:09.000 --> 00:16:12.000]  不是我們做任何的事
[00:16:12.000 --> 00:16:14.000]  可以得著的
[00:16:14.000 --> 00:16:15.000]  可以賺到
[00:16:15.000 --> 00:16:16.000]  可以拿到
[00:16:16.000 --> 00:16:19.000]  無論你為自己預備多少的東西
[00:16:19.000 --> 00:16:22.000]  有多少的計劃A計劃B計劃C計劃D
[00:16:22.000 --> 00:16:25.000]  你會發現你越計劃就越不平安
[00:16:25.000 --> 00:16:28.000]  你會發現在不安的你裏
[00:16:28.000 --> 00:16:31.000]  你越預備就越不知所措
[00:16:31.000 --> 00:16:33.000]  越緊張
[00:16:33.000 --> 00:16:35.000]  相反
[00:16:35.000 --> 00:16:38.000]  當你放下那一刻
[00:16:38.000 --> 00:16:40.000]  你就會發現真正的平安
[00:16:40.000 --> 00:16:43.000]  當你願意交託給這位神的時候
[00:16:43.000 --> 00:16:47.000]  你就會發現真正的平安才內在你裏
[00:16:47.000 --> 00:16:51.000]  這是超越人所能夠理解的
[00:16:51.000 --> 00:16:52.000]  保羅在《非亞勒比書》說
[00:16:52.000 --> 00:16:56.000]  你們可以凡事藉著禱告、祈求和感謝
[00:16:56.000 --> 00:16:58.000]  我們經常覺得這三樣東西都很相似
[00:16:58.000 --> 00:17:01.000]  總之都是在祈禱裏面發生的
[00:17:01.000 --> 00:17:04.000]  但新約有一位學者Gordon Fee
[00:17:04.000 --> 00:17:07.000]  他解釋這三個字的時候
[00:17:07.000 --> 00:17:09.000]  我覺得他有一個很有動見的解釋
[00:17:09.000 --> 00:17:13.000]  他說禱告其實是一個面向
[00:17:13.000 --> 00:17:16.000]  他說禱告是一個面向
[00:17:16.000 --> 00:17:18.000]  是將你的焦點
[00:17:18.000 --> 00:17:21.000]  將你的眼目轉向上帝
[00:17:21.000 --> 00:17:23.000]  禱告是一個面向
[00:17:23.000 --> 00:17:26.000]  就好像他形容你在懸崖邊的時候
[00:17:26.000 --> 00:17:28.000]  如果你望著下面
[00:17:28.000 --> 00:17:30.000]  你只會越望越害怕
[00:17:30.000 --> 00:17:33.000]  你只會越來越擔心自己會掉下去死亡
[00:17:33.000 --> 00:17:36.000]  但當我們轉眼向前望
[00:17:36.000 --> 00:17:38.000]  向上望的時候
[00:17:38.000 --> 00:17:40.000]  那個驚慌和恐懼
[00:17:40.000 --> 00:17:42.000]  你會發現
[00:17:42.000 --> 00:17:44.000]  你會看到不一樣的景致
[00:17:44.000 --> 00:17:46.000]  這是一個面向
[00:17:46.000 --> 00:17:49.000]  當我們有憂慮、擔憂的時候
[00:17:49.000 --> 00:17:51.000]  我們要轉眼仰望上帝
[00:17:51.000 --> 00:17:53.000]  而不是只望著那件事
[00:17:53.000 --> 00:17:55.000]  這是禱告的面向
[00:17:55.000 --> 00:17:56.000]  祈求呢?
[00:17:56.000 --> 00:17:59.000]  祈求他形容是逐一將每件事
[00:17:59.000 --> 00:18:02.000]  將你現在每一個面對的挑戰
[00:18:02.000 --> 00:18:05.000]  每一個的擔心、每一個的憂慮
[00:18:05.000 --> 00:18:08.000]  逐一向神傾心圖而
[00:18:08.000 --> 00:18:10.000]  有時候我們會覺得
[00:18:10.000 --> 00:18:13.000]  逐一地說凡事這樣做
[00:18:13.000 --> 00:18:16.000]  我們真的有這個需要嗎?
[00:18:16.000 --> 00:18:18.000]  上帝難道不知道嗎?
[00:18:18.000 --> 00:18:21.000]  上帝怎會不知道我們擔心什麼
[00:18:21.000 --> 00:18:22.000]  憂慮什麼
[00:18:22.000 --> 00:18:24.000]  挑戰是什麼呢?
[00:18:24.000 --> 00:18:27.000]  為什麼我們還要這樣凡事向祂求
[00:18:27.000 --> 00:18:29.000]  凡事跟祂說
[00:18:29.000 --> 00:18:32.000]  其實當我們將這些事
[00:18:32.000 --> 00:18:33.000]  我們擔心、掛慮的事
[00:18:33.000 --> 00:18:35.000]  逐一跟神說的時候
[00:18:35.000 --> 00:18:39.000]  是代表了你願意將什麼
[00:18:39.000 --> 00:18:41.000]  交託給上帝
[00:18:41.000 --> 00:18:43.000]  上帝什麼都知道
[00:18:43.000 --> 00:18:46.000]  但是你有多願意
[00:18:46.000 --> 00:18:49.000]  將你所面對的憂慮和挑戰
[00:18:49.000 --> 00:18:52.000]  告訴上帝
[00:18:52.000 --> 00:18:53.000]  你告訴他的時候
[00:18:53.000 --> 00:18:57.000]  是同時代表著你願意將這些事交出來
[00:18:57.000 --> 00:18:59.000]  將它交託給上帝
[00:18:59.000 --> 00:19:03.000]  你是相信神會托得住
[00:19:03.000 --> 00:19:05.000]  你是相信神會接得住
[00:19:05.000 --> 00:19:07.000]  你能不能相信
[00:19:07.000 --> 00:19:09.000]  你交多少
[00:19:09.000 --> 00:19:11.000]  上帝就能夠接多少
