
[00:00:00.000 --> 00:00:02.000]  聽天會 早晨
[00:16:50.000 --> 00:16:54.000]  不是以口、刻來取勝
[00:16:54.000 --> 00:16:55.000]  要得勝
[00:16:55.000 --> 00:16:58.000]  靠的是光明的人格
[00:16:58.000 --> 00:17:02.000]  光明的人格本身是不會保證得勝的
[00:17:02.000 --> 00:17:05.000]  得勝全因為上帝
[00:17:05.000 --> 00:17:08.000]  他們手拿著中樹枝
[00:17:08.000 --> 00:17:12.000]  中樹枝也代表著勝利、海船、和平
[00:17:12.000 --> 00:17:15.000]  主耶穌在這個世界最後一個禮拜的時候
[00:17:15.000 --> 00:17:17.000]  他進入耶路撒冷
[00:17:17.000 --> 00:17:21.000]  當時的人都拿著中樹枝歡迎他
[00:17:21.000 --> 00:17:24.000]  唱著歌和沙拉和沙拉
[00:17:24.000 --> 00:17:28.000]  耶穌基督好像王一樣進入京城
[00:17:28.000 --> 00:17:31.000]  然後我們知道故事繼續發展下去
[00:17:31.000 --> 00:17:34.000]  就是耶穌基督最後戴著一個冠冕
[00:17:34.000 --> 00:17:35.000]  一個荊棘的冠冕
[00:17:35.000 --> 00:17:38.000]  然後走上十字架
[00:17:38.000 --> 00:17:48.000]  耶穌基督就是以十字架的愛去完成人世間的善惡鐵戰
[00:17:48.000 --> 00:17:51.000]  如果在天上的景象
[00:17:51.000 --> 00:17:53.000]  那些人手拿著中樹枝
[00:17:53.000 --> 00:18:00.000]  我們將這些中樹枝連繫在耶穌基督十字架的故事裡的中樹枝
[00:18:00.000 --> 00:18:01.000]  我們就看得到
[00:18:01.000 --> 00:18:06.000]  這個中樹枝是代表著十架裡的勝利
[00:18:06.000 --> 00:18:08.000]  它是勝利
[00:18:08.000 --> 00:18:13.000]  不過這個勝利所依從的途徑是一個十字架的愛
[00:18:13.000 --> 00:18:16.000]  勝利由苦難達成
[00:18:16.000 --> 00:18:21.000]  生命由死亡開展
[00:18:21.000 --> 00:18:25.000]  基督徒作為徵兵
[00:18:25.000 --> 00:18:28.000]  參與這個世上善惡的戰爭
[00:18:28.000 --> 00:18:32.000]  我們是會贏的
[00:18:32.000 --> 00:18:39.000]  我們贏所需要經過的是一種十字架的艱難、苦難、愛
[00:18:39.000 --> 00:18:44.000]  然後由耶穌基督的復活保證了這個勝利
[00:18:44.000 --> 00:18:48.000]  天上的聖徒唱著海歌
[00:18:48.000 --> 00:18:51.000]  他們很明白
[00:18:51.000 --> 00:18:56.000]  勝利不是由於自己的功勞
[00:18:56.000 --> 00:18:58.000]  這些所有的聖徒
[00:18:58.000 --> 00:19:00.000]  他們能夠站在天上
[00:19:00.000 --> 00:19:03.000]  站在海船的航列
[00:19:03.000 --> 00:19:05.000]  全因為上帝的保護
[00:19:05.000 --> 00:19:06.000]  上帝的引領
[00:19:06.000 --> 00:19:10.000]  上帝的救恩
[00:19:10.000 --> 00:19:12.000]  他們大聲地喊著說
[00:19:12.000 --> 00:19:13.000]  第十節
[00:19:13.000 --> 00:19:16.000]  「願救恩歸於坐在寶座上
[00:19:16.000 --> 00:19:20.000]  我們的神也歸於羔羊」
[00:19:20.000 --> 00:19:22.000]  全因為上帝的保護
[00:19:22.000 --> 00:19:23.000]  上帝的引領
[00:19:23.000 --> 00:19:25.000]  上帝的救恩
[00:19:25.000 --> 00:19:27.000]  在信仰裡
[00:19:27.000 --> 00:19:29.000]  他們很明白
[00:19:29.000 --> 00:19:31.000]  他們能夠得勝
[00:19:31.000 --> 00:19:33.000]  能夠有所作為
[00:19:33.000 --> 00:19:35.000]  能夠祝福其他人
[00:19:35.000 --> 00:19:36.000]  從自己來說
[00:19:36.000 --> 00:19:38.000]  毫無可誇之處
[00:19:38.000 --> 00:19:40.000]  能夠得勝
[00:19:40.000 --> 00:19:43.000]  全因為上帝
[00:19:43.000 --> 00:19:45.000]  第十一節、第十二節
[00:19:45.000 --> 00:19:48.000]  「眾天使都站在寶座
[00:19:48.000 --> 00:19:51.000]  和眾長老並四活脈的周圍
[00:19:51.000 --> 00:19:53.000]  在寶座前面服於地
[00:19:53.000 --> 00:19:56.000]  敬拜神說阿門
[00:19:56.000 --> 00:20:03.000]  眾讚榮耀智慧感謝尊貴權柄大力
[00:20:03.000 --> 00:20:05.000]  都歸於我們的神
[00:20:05.000 --> 00:20:08.000]  直到永永遠遠阿門」
[00:20:08.000 --> 00:20:13.000]  這裡就是天上所有的神聖人物
[00:20:13.000 --> 00:20:14.000]  有天使
[00:20:14.000 --> 00:20:16.000]  有天上的長老
[00:20:16.000 --> 00:20:18.000]  有神面前的神獸
[00:20:18.000 --> 00:20:21.000]  都一起在這裡敬拜神
[00:20:21.000 --> 00:20:23.000]  七重的讚詞
[00:20:23.000 --> 00:20:30.000]  眾讚榮耀智慧感謝尊貴權柄大力
[00:20:30.000 --> 00:20:34.000]  七重的讚詞代表著完全的讚美
[00:20:34.000 --> 00:20:37.000]  全歸於神
[00:20:37.000 --> 00:20:40.000]  只有神配受讚美
[00:20:40.000 --> 00:20:42.000]  在這裡我們應該留意到
[00:20:42.000 --> 00:20:47.000]  沒有半點的讚美是落入凡間的
[00:20:47.000 --> 00:20:51.000]  有時我們會對我們的老闆說
[00:20:51.000 --> 00:20:53.000]  老闆英明
[00:20:53.000 --> 00:20:55.000]  有時我們會對我們的老婆說
[00:20:55.000 --> 00:20:57.000]  老婆英明
