
[00:00:00.000 --> 00:00:02.400]  我相信沒有人會反對
[00:03:51.180 --> 00:03:53.380]  首先我們看《路德記》第三章
[00:03:53.380 --> 00:03:54.580]  今天我們看第三章
[00:03:54.580 --> 00:03:56.680]  第三章《路德記》裡面
[00:03:56.680 --> 00:04:00.780]  開始有些愛意的情況湧現出來
[00:04:00.780 --> 00:04:02.280]  第一件事我們看到
[00:04:02.280 --> 00:04:03.980]  原來真正的愛
[00:04:03.980 --> 00:04:05.580]  是一個真摯的關懷
[00:04:05.580 --> 00:04:08.480]  真摯的愛必須要有真摯的關懷
[00:04:08.480 --> 00:04:12.080]  如果我們看《路德記》第三章第一到第四節
[00:04:12.080 --> 00:04:15.080]  有一天這個那俄美叫做婆婆
[00:04:15.080 --> 00:04:17.380]  對路德這個媳婦說
[00:04:17.880 --> 00:04:21.380]  女兒啊,我必須替你找個丈夫
[00:04:21.380 --> 00:04:23.080]  好似你有個龜叔
[00:04:23.080 --> 00:04:25.780]  記得波亞斯是我們的親族
[00:04:25.780 --> 00:04:29.780]  你曾經跟他的女工一起做工的
[00:04:29.780 --> 00:04:30.880]  聽我說
[00:04:30.880 --> 00:04:34.480]  今晚他會在和場裡面披墨紙
[00:04:34.480 --> 00:04:36.980]  你就去洗乾淨、洗完澡
[00:04:36.980 --> 00:04:38.380]  塗點香水
[00:04:38.380 --> 00:04:39.880]  穿上最好的衣服
[00:04:39.880 --> 00:04:41.780]  然後到和場去
[00:04:41.780 --> 00:04:44.180]  但是不要讓他知道你在哪裡
[00:04:44.180 --> 00:04:47.180]  要等他吃完了、喝夠了
[00:04:47.180 --> 00:04:49.180]  要看準他躺的地方
[00:04:49.180 --> 00:04:50.680]  他睡著了
[00:04:50.680 --> 00:04:52.780]  你就過去掩開被子
[00:04:52.780 --> 00:04:54.780]  躺在他腳下
[00:04:54.780 --> 00:04:58.080]  他會告訴你該做什麼
[00:04:58.080 --> 00:05:00.680]  看完這段聖經之後
[00:05:00.680 --> 00:05:02.780]  心裡的感覺可能有很多問題
[00:05:02.780 --> 00:05:06.080]  為什麼婆婆教過媳婦做這些事情?
[00:05:06.080 --> 00:05:07.980]  可能這是第一個問題
[00:05:07.980 --> 00:05:09.580]  稍後跟大家講這個問題
[00:05:09.580 --> 00:05:11.980]  但是我們先看看這個那俄美
[00:05:11.980 --> 00:05:14.680]  其實這個那俄美我們看下去的時候
[00:05:14.680 --> 00:05:16.980]  如果我們看回以往我們所看過的話
[00:05:17.080 --> 00:05:19.880]  她的命
[00:05:19.880 --> 00:05:21.380]  如果中國人說的話
[00:05:21.380 --> 00:05:22.580]  是挺苦的
[00:05:22.580 --> 00:05:23.680]  是不是?
[00:05:23.680 --> 00:05:24.780]  很不幸的
[00:05:24.780 --> 00:05:27.080]  老公帶去另一個國家
[00:05:27.080 --> 00:05:28.580]  可以移民
[00:05:28.580 --> 00:05:30.080]  沒多久老公死了
[00:05:30.080 --> 00:05:32.480]  沒多久兩個兒子也死了
[00:05:32.480 --> 00:05:34.980]  只剩下一個寡婦沒有兒子
[00:05:34.980 --> 00:05:37.580]  帶著兩個單身年輕的媳婦
[00:05:37.580 --> 00:05:40.080]  有一個又回到自己娘家了
[00:05:40.080 --> 00:05:41.180]  這個接著來
[00:05:41.180 --> 00:05:43.780]  所以如果從這個角度去看的話
[00:05:43.780 --> 00:05:45.480]  這個那俄美一生很苦
[00:05:45.980 --> 00:05:46.480]  是不是?
[00:05:46.480 --> 00:05:47.380]  很不幸
[00:05:47.380 --> 00:05:48.980]  不過
[00:05:48.980 --> 00:05:50.380]  看下去的時候
[00:05:50.380 --> 00:05:52.180]  不幸當中也有一個大幸
[00:05:52.180 --> 00:05:52.880]  為什麼呢?
[00:05:52.880 --> 00:05:54.980]  因為至少有一個媳婦很乖
[00:05:54.980 --> 00:05:57.680]  有一個媳婦很嚴肅
[00:05:57.680 --> 00:06:01.180]  甚至願意離鄉別井跟她回到以色列
[00:06:01.180 --> 00:06:03.080]  伯利恆他們的老家
[00:06:03.080 --> 00:06:05.180]  照顧她的起居飲食
[00:06:05.180 --> 00:06:08.980]  如果你做那俄美不知道你怎麼想
[00:06:08.980 --> 00:06:09.880]  這樣也好
[00:06:09.880 --> 00:06:11.380]  不幸當中的大幸
[00:06:11.380 --> 00:06:14.580]  她可以繼續生存下去
[00:06:14.580 --> 00:06:15.880]  可以繼續生活下去
[00:06:15.880 --> 00:06:19.380]  雖然不像從前有老公有兒子
[00:06:19.380 --> 00:06:20.880]  這麼豐富
[00:06:20.880 --> 00:06:23.780]  但是至少繼續有一個媳婦這麼乖
[00:06:23.780 --> 00:06:25.280]  去照顧她
[00:06:25.280 --> 00:06:28.880]  她至少不愁溫飽
[00:06:28.880 --> 00:06:29.980]  是不是?
[00:06:29.980 --> 00:06:31.880]  所以其實也不錯
[00:06:31.880 --> 00:06:33.080]  應該也是不錯的
[00:06:33.080 --> 00:06:36.080]  但是我們看到這個那俄美
[00:06:36.080 --> 00:06:37.380]  她沒有這麼做
[00:06:37.380 --> 00:06:41.280]  她沒有留這個媳婦在身邊照顧她一輩子
[00:06:41.280 --> 00:06:42.780]  相反
[00:06:43.080 --> 00:06:47.180]  我們看到這個那俄美跟她的媳婦說
[00:06:47.180 --> 00:06:48.580]  我要找你一個老公
[00:06:48.580 --> 00:06:54.980]  因為她不忍心看到一個這麼年輕的寡婦
[00:06:54.980 --> 00:06:57.480]  一生就過完
[00:06:57.480 --> 00:06:59.880]  一生就伺候老婆婆
[00:06:59.880 --> 00:07:01.580]  事實上
[00:07:01.580 --> 00:07:03.880]  從這段經文裡面我們看到
[00:07:03.880 --> 00:07:09.780]  她時時是為了她的媳婦的將來著想
[00:07:09.780 --> 00:07:10.780]  OK?
[00:07:10.780 --> 00:07:13.480]  她覺得應該找一個好老公
[00:07:13.480 --> 00:07:14.980]  因為媳婦太乖了
[00:07:14.980 --> 00:07:15.780]  太賢淑了
[00:07:15.780 --> 00:07:16.480]  太好了
[00:07:16.480 --> 00:07:17.680]  應該找一個老公
[00:07:17.680 --> 00:07:18.880]  不應該留在身邊的
[00:07:18.880 --> 00:07:20.880]  而且找哪一個老公
[00:07:20.880 --> 00:07:21.580]  怎樣的老公
[00:07:21.580 --> 00:07:22.480]  她也想好了
[00:07:22.480 --> 00:07:24.580]  跟她找對象
[00:07:24.580 --> 00:07:25.980]  不僅如此
[00:07:25.980 --> 00:07:28.180]  她還要想一個方法
[00:07:28.180 --> 00:07:30.380]  怎樣能夠幫她穿針引線
[00:07:30.380 --> 00:07:31.880]  你有沒有一個婆婆呢?
[00:07:31.880 --> 00:07:33.680]  有沒有一個婆婆?
[00:07:33.680 --> 00:07:34.580]  有沒有見過?
[00:07:34.580 --> 00:07:36.980]  這個婆婆很好
[00:07:36.980 --> 00:07:38.480]  現在我們年紀大了
[00:07:38.480 --> 00:07:39.380]  我經常跟節目說
[00:07:39.380 --> 00:07:41.080]  要學習怎樣做老爺婆婆
[00:07:41.080 --> 00:07:42.980]  現在原來是藝術
[00:07:42.980 --> 00:07:45.380]  這個真的很好
[00:07:45.380 --> 00:07:48.080]  我們看到路德
[00:07:48.080 --> 00:07:49.680]  他是真心的
[00:07:49.680 --> 00:07:51.380]  被他婆婆關心
[00:07:51.380 --> 00:07:52.880]  即是南俄美
[00:07:52.880 --> 00:07:55.480]  是真心關心他的媳婦
[00:07:55.480 --> 00:07:59.980]  是超過擔心他自己將來有沒有人照顧
[00:07:59.980 --> 00:08:00.680]  是不是?
[00:08:00.680 --> 00:08:02.480]  如果媳婦嫁了他怎麼辦?
[00:08:02.480 --> 00:08:03.780]  沒有人照顧他
[00:08:03.780 --> 00:08:05.080]  但是因為他愛媳婦
[00:08:05.080 --> 00:08:06.280]  他關心媳婦
[00:08:06.280 --> 00:08:08.080]  超過愛自己
[00:08:08.080 --> 00:08:09.980]  超過關心自己
[00:08:09.980 --> 00:08:11.180]  所以我們說
[00:08:11.180 --> 00:08:13.380]  這是真摯的愛
[00:08:13.380 --> 00:08:16.180]  是聖經所啟示的愛
[00:08:16.180 --> 00:08:18.980]  事實上保羅也是這樣勉勵我們的
[00:08:18.980 --> 00:08:21.280]  《肥勒比書》第二章第四節
[00:08:21.280 --> 00:08:22.780]  他說不要只顧自己
[00:08:22.780 --> 00:08:25.580]  也要關心別人的利益
[00:08:25.580 --> 00:08:26.180]  是不是?
[00:08:26.180 --> 00:08:27.080]  保羅說的話
[00:08:27.080 --> 00:08:28.780]  不要經常想著自己
[00:08:28.780 --> 00:08:30.780]  不要經常想著自己
[00:08:30.780 --> 00:08:32.980]  要想想其他人
[00:08:32.980 --> 00:08:34.580]  不僅想其他人
[00:08:34.580 --> 00:08:37.180]  要考慮別人的利益
[00:08:37.280 --> 00:08:38.080]  是這樣的
[00:08:38.080 --> 00:08:43.980]  保羅的教導與聖經所教導的相當吻合
[00:08:43.980 --> 00:08:45.980]  原來真正的愛
[00:08:45.980 --> 00:08:49.580]  聖經所說的愛是無私的愛
[00:08:49.580 --> 00:08:51.380]  是捨機的愛
[00:08:51.380 --> 00:08:54.080]  是善事為人的好處著寫的愛
[00:08:54.080 --> 00:08:57.980]  而且是很積極去關心別人的一種愛
[00:08:57.980 --> 00:09:02.080]  這是聖經所啟示給我們的愛
[00:09:02.080 --> 00:09:04.080]  所以老老實實
[00:09:04.080 --> 00:09:06.480]  有時候我們打開報紙看電視
[00:09:06.680 --> 00:09:08.680]  有些女孩為情自殺
[00:09:08.680 --> 00:09:09.780]  為愛殉情
[00:09:09.780 --> 00:09:11.080]  有沒有看過這樣的故事?
[00:09:11.080 --> 00:09:12.780]  時不時也有
[00:09:12.780 --> 00:09:13.880]  你怎麼看?
[00:09:13.880 --> 00:09:15.480]  覺得她很偉大嗎?
[00:09:15.480 --> 00:09:17.280]  為情自殺
[00:09:17.280 --> 00:09:19.880]  為愛殉情
[00:09:19.880 --> 00:09:23.680]  我不覺得她很偉大
[00:09:23.680 --> 00:09:25.180]  OK?
[00:09:25.180 --> 00:09:27.280]  因為她們不是捨己
[00:09:27.280 --> 00:09:28.580]  她們不是犧牲
[00:09:28.580 --> 00:09:29.380]  她們是什麼?
[00:09:29.380 --> 00:09:31.480]  是放棄
[00:09:31.480 --> 00:09:33.880]  她們是放棄
[00:09:33.880 --> 00:09:35.780]  所以不要覺得她們很偉大
[00:09:36.080 --> 00:09:39.680]  她們沒有為了自己所愛所關心的人
[00:09:39.680 --> 00:09:40.780]  好好想一想
[00:09:40.780 --> 00:09:42.980]  你這樣做對你所愛所關心的人
[00:09:42.980 --> 00:09:43.980]  有什麼好處?
[00:09:43.980 --> 00:09:45.880]  沒有好處
[00:09:45.880 --> 00:09:48.080]  相反你會令他難堪
[00:09:48.080 --> 00:09:49.280]  會不會?
[00:09:49.280 --> 00:09:52.880]  如果真的死了的話
[00:09:52.880 --> 00:09:54.280]  你讓他可以罪孽一輩子
[00:09:54.280 --> 00:09:55.680]  那就活該了
[00:09:55.680 --> 00:09:56.780]  他叫你這樣對我
[00:09:56.780 --> 00:09:58.180]  你可以這樣說
[00:09:58.180 --> 00:10:00.180]  但是當你這樣想的時候
[00:10:00.180 --> 00:10:01.880]  這種是不是愛?
[00:10:01.880 --> 00:10:04.080]  這種不是真正的愛
[00:10:04.580 --> 00:10:06.380]  這種仍然是自私的愛
[00:10:06.380 --> 00:10:08.080]  是擁有的愛
[00:10:08.080 --> 00:10:12.280]  不是聖經所啟示的愛
[00:10:12.280 --> 00:10:15.180]  所以聖經裡面
[00:10:15.180 --> 00:10:17.280]  教我們怎麼去愛呢?
[00:10:17.280 --> 00:10:19.780]  愛人不要虛假
[00:10:19.780 --> 00:10:20.880]  羅馬書說的
[00:10:20.880 --> 00:10:23.480]  愛人不可虛假
[00:10:23.480 --> 00:10:24.680]  意思是什麼呢?
[00:10:24.680 --> 00:10:26.580]  愛要愛得真心
[00:10:26.580 --> 00:10:29.180]  愛要愛得用心
[00:10:29.180 --> 00:10:31.180]  愛要愛得費心
[00:10:31.180 --> 00:10:34.180]  用心又要專心又要費心
[00:10:34.180 --> 00:10:35.580]  其實要用力的
[00:10:35.580 --> 00:10:37.080]  要思考的
[00:10:37.080 --> 00:10:38.080]  不只是一張眼說
[00:10:38.080 --> 00:10:39.480]  I feel love you
[00:10:39.480 --> 00:10:40.480]  你feel吧
[00:10:40.480 --> 00:10:42.380]  那些不是真正的愛
[00:10:42.380 --> 00:10:44.180]  OK?
[00:10:44.180 --> 00:10:45.480]  有了愛才有feel的
[00:10:45.480 --> 00:10:47.680]  不是有了feel才有愛的
[00:10:47.680 --> 00:10:49.680]  一會兒我解釋給你聽為什麼
[00:10:49.680 --> 00:10:51.780]  Anyway
[00:10:51.780 --> 00:10:53.680]  明白到聖經所說的愛是什麼嗎?
[00:10:53.680 --> 00:10:56.080]  真摯的關懷
[00:10:56.080 --> 00:10:58.880]  必須擁留在愛裡面
[00:10:58.880 --> 00:10:59.980]  有這樣的表現
[00:10:59.980 --> 00:11:01.280]  但是這樣夠不夠呢?
[00:11:01.280 --> 00:11:03.780]  聖經所說的愛不單有真摯的表現
[00:11:03.780 --> 00:11:05.880]  而且是完全的信任
[00:11:05.880 --> 00:11:08.080]  完全的信任
[00:11:08.080 --> 00:11:09.780]  我們看第五節第六節的時候
[00:11:09.780 --> 00:11:10.580]  第三章
[00:11:10.580 --> 00:11:12.580]  路德回答婆婆
[00:11:12.580 --> 00:11:14.680]  婆婆就教他一二三四五這樣做
[00:11:14.680 --> 00:11:16.380]  路德怎樣回答?
[00:11:16.380 --> 00:11:18.080]  你說什麼
[00:11:18.080 --> 00:11:19.880]  我就做什麼
[00:11:19.880 --> 00:11:20.880]  哇,真是
[00:11:20.880 --> 00:11:23.880]  談何容易
[00:11:23.880 --> 00:11:26.080]  於是路德就到和場去
[00:11:26.080 --> 00:11:28.580]  照著他婆婆的造料
[00:11:28.580 --> 00:11:29.980]  你可不可以對老公說
[00:11:29.980 --> 00:11:31.780]  你說什麼我就做什麼
[00:11:31.780 --> 00:11:33.580]  敢不敢說?
[00:11:34.580 --> 00:11:35.580]  你可不可以對老婆說
[00:11:35.580 --> 00:11:37.580]  你說什麼我就做什麼
[00:11:37.580 --> 00:11:38.780]  Yes Yes Yes
[00:11:38.780 --> 00:11:42.580]  不容易啊,是不是?
[00:11:42.580 --> 00:11:44.380]  這是什麼?
[00:11:44.380 --> 00:11:47.080]  Totally trust
[00:11:47.080 --> 00:11:49.380]  完全的信任
[00:11:49.380 --> 00:11:51.480]  大家要知道
[00:11:51.480 --> 00:11:53.880]  剛才那俄美分析他懂得做什麼
[00:11:53.880 --> 00:11:55.880]  記得剛才讀的那段聖經說什麼
[00:11:55.880 --> 00:11:57.380]  他叫他做什麼
[00:11:57.380 --> 00:11:59.380]  晚上靜天機去到
[00:11:59.380 --> 00:12:01.180]  看著主人在哪裡睡覺
[00:12:01.180 --> 00:12:02.380]  去喝飽吃醉了
[00:12:02.380 --> 00:12:04.380]  拉起被子躺在腳底
[00:12:04.380 --> 00:12:05.780]  這樣都做得出來
[00:12:05.780 --> 00:12:07.780]  是不是這樣做?
[00:12:07.780 --> 00:12:10.280]  很危險的
[00:12:10.280 --> 00:12:10.880]  為什麼呢?
[00:12:10.880 --> 00:12:12.880]  他隨時會被人誤會
[00:12:12.880 --> 00:12:16.380]  路德去勾引波亞斯
[00:12:16.380 --> 00:12:17.580]  一個大男人在睡覺
[00:12:17.580 --> 00:12:19.180]  你拉起被子躺在腳底
[00:12:19.180 --> 00:12:20.380]  你在做什麼?
[00:12:20.380 --> 00:12:23.180]  或者很容易
[00:12:23.180 --> 00:12:24.680]  你會被人誤會
[00:12:24.680 --> 00:12:26.080]  因為那時候修葛完
[00:12:26.080 --> 00:12:27.080]  農夫沒什麼事做了
[00:12:27.080 --> 00:12:28.480]  做完事很開心了
[00:12:28.480 --> 00:12:29.480]  於是怎麼樣?
[00:12:29.480 --> 00:12:30.880]  尋歡作樂
[00:12:30.880 --> 00:12:31.780]  找妓女
[00:12:31.780 --> 00:12:33.380]  所以那時候一修葛完
[00:12:33.380 --> 00:12:36.880]  很多妓女就在田間游來游去
[00:12:36.880 --> 00:12:39.080]  在那裡謀生
[00:12:39.080 --> 00:12:42.580]  路德又這樣走過去
[00:12:42.580 --> 00:12:44.580]  被人當作妓女
[00:12:44.580 --> 00:12:48.680]  所以如果你明白背景的時候
[00:12:48.680 --> 00:12:50.880]  其實他奶奶叫他做的事情
[00:12:50.880 --> 00:12:52.480]  很恐怖的
[00:12:52.480 --> 00:12:53.780]  很恐怖的
[00:12:53.780 --> 00:12:54.880]  是不是?
[00:12:54.880 --> 00:12:58.180]  對路德來說
[00:12:58.180 --> 00:12:59.680]  除了剛才的關心
[00:12:59.680 --> 00:13:01.480]  好,就算別人見過不到
[00:13:01.480 --> 00:13:02.880]  我靜靜的去了
[00:13:02.880 --> 00:13:05.880]  這個波亞斯怎麼看我呢?
[00:13:05.880 --> 00:13:08.080]  會不會覺得我很賤呢?
[00:13:08.080 --> 00:13:10.180]  我卑微呢?
[00:13:10.180 --> 00:13:11.080]  會不會呢?
[00:13:11.080 --> 00:13:13.080]  所以其實
[00:13:13.080 --> 00:13:14.680]  如果要想起來的時候
[00:13:14.680 --> 00:13:16.380]  很多事情要想
[00:13:16.380 --> 00:13:17.680]  如果波亞斯這樣看我
[00:13:17.680 --> 00:13:18.880]  龍口反轉
[00:13:18.880 --> 00:13:20.480]  怎麼樣?
[00:13:20.480 --> 00:13:23.280]  但是剛才聖經怎麼說?
[00:13:23.280 --> 00:13:24.580]  路德怎麼回答?
[00:13:24.580 --> 00:13:26.380]  你說什麼
[00:13:26.380 --> 00:13:28.580]  我就做什麼
[00:13:30.180 --> 00:13:31.680]  這是告訴我們知道
[00:13:31.680 --> 00:13:35.480]  路德對他婆婆是完全的信任
[00:13:35.480 --> 00:13:37.780]  他信得過他婆婆不會害他
[00:13:37.780 --> 00:13:39.180]  他是陌生人
[00:13:39.180 --> 00:13:41.180]  從別的國家搬到這個地方
[00:13:41.180 --> 00:13:42.880]  他明白這裡的社會文化
[00:13:42.880 --> 00:13:44.680]  人們怎麼想,怎麼看事情
[00:13:44.680 --> 00:13:47.080]  但是他信得過他婆婆知道
[00:13:47.080 --> 00:13:49.880]  而且他信得過他婆婆不會害他
[00:13:49.880 --> 00:13:53.380]  不單單他信得過婆婆不會害他
[00:13:53.380 --> 00:13:54.780]  他信得過婆婆這麼做
[00:13:54.780 --> 00:13:56.080]  是為了他的好處
[00:13:56.080 --> 00:13:58.180]  如果不是,他怎麼會這麼做?
[00:13:58.180 --> 00:13:59.780]  是不是?
[00:14:00.580 --> 00:14:02.380]  完全的信任
[00:14:02.380 --> 00:14:05.880]  因為他完全信任他婆婆的緣故
[00:14:05.880 --> 00:14:09.680]  下個星期跟你大結局
[00:14:09.680 --> 00:14:10.680]  下個星期講大結局
[00:14:10.680 --> 00:14:12.680]  大結局的時候你會發覺
[00:14:12.680 --> 00:14:14.280]  他不單找到一個好的歸宿
[00:14:14.280 --> 00:14:16.080]  而且你會看到
[00:14:16.080 --> 00:14:19.080]  他成為了救主耶穌基督的祖先
[00:14:19.080 --> 00:14:25.580]  這是一個極大的祝福
[00:14:28.880 --> 00:14:31.080]  有時候我們學習信任一個人
[00:14:31.080 --> 00:14:35.080]  是很可怕的
[00:14:35.080 --> 00:14:37.280]  會不會信錯呢?
[00:14:37.280 --> 00:14:41.480]  有一首詩歌
[00:14:41.480 --> 00:14:42.880]  我很想跟大家分享
[00:14:42.880 --> 00:14:44.580]  因為原來在聖經當中
[00:14:44.580 --> 00:14:46.580]  有很多很多例子
[00:14:46.580 --> 00:14:49.880]  人怎麼去信任神
[00:14:49.880 --> 00:14:52.680]  讓神讓我們看到
[00:14:52.680 --> 00:14:54.380]  祂要帶給我們的祝福
[00:14:54.380 --> 00:14:56.580]  這首歌叫做《恩爵信》
[00:14:56.580 --> 00:14:57.980]  上幾個星期我們唱過
[00:14:57.980 --> 00:14:59.380]  一起聽聽吧
[00:14:59.380 --> 00:15:01.380]  然後一起唱
[00:15:02.380 --> 00:15:06.380]  《恩爵信》
[00:15:07.380 --> 00:15:12.380]  恆生他理念復跌
[00:15:12.380 --> 00:15:18.380]  一生處境奉上愛之
[00:15:18.380 --> 00:15:25.380]  恆生還有有處的找尋天使
[00:15:25.380 --> 00:15:30.880]  仍等著可換了名字
[00:15:31.880 --> 00:15:36.880]  恆生他眼睛紅紅
[00:15:36.880 --> 00:15:42.880]  恆生連跳浪也不害
[00:15:42.880 --> 00:15:49.880]  恆生還有人被關於天之陷害
[00:15:49.880 --> 00:15:55.880]  仍敬拜真理發誓天地不改
[00:15:56.380 --> 00:16:01.880]  無天下之所愛人在情愛
[00:16:01.880 --> 00:16:07.880]  恆生光輝復行成神仙都高馬老
[00:16:07.880 --> 00:16:14.380]  仍有天使被當家王擔在心內照顧
[00:16:14.380 --> 00:16:19.880]  已確信神給予了未來
[00:16:20.880 --> 00:16:25.880]  恆生我們愛著恆大
[00:16:25.880 --> 00:16:31.880]  恆生他心上仍有愛
[00:16:31.880 --> 00:16:37.880]  恆生他心愛仍在世間之始
[00:16:37.880 --> 00:16:43.880]  願跟他家鄉等待
[00:16:43.880 --> 00:16:46.880]  一起唱吧
