
[00:00:00.000 --> 00:00:03.340]  看見會平安 我們先一齊祈禱
[00:05:56.940 --> 00:05:58.940]  或者沒有活力出去工作
[00:05:58.940 --> 00:05:59.940]  為什麼呢?
[00:05:59.940 --> 00:06:03.940]  因為看守房屋的發展強壯的鬱身
[00:06:03.940 --> 00:06:07.940]  是指腳力和膝頭都不夠力
[00:06:07.940 --> 00:06:09.940]  行動不方便
[00:06:09.940 --> 00:06:13.940]  我經常說我岳父說一句
[00:06:13.940 --> 00:06:15.940]  人老腳先衰
[00:06:15.940 --> 00:06:17.940]  就是這個道理
[00:06:17.940 --> 00:06:20.940]  推磨的婦女因人少而停工
[00:06:20.940 --> 00:06:22.940]  是指牙齒脫落
[00:06:22.940 --> 00:06:25.940]  很難照東西
[00:06:25.940 --> 00:06:29.940]  我想起我媽媽年老住醫院的時候
[00:06:29.940 --> 00:06:31.940]  吃香蕉都吃不到
[00:06:31.940 --> 00:06:38.940]  我弟弟要用匙羹刮香蕉來餵她吃
[00:06:38.940 --> 00:06:43.940]  從窗戶往外看的眼光變為昏暗
[00:06:43.940 --> 00:06:45.940]  眼睛退化
[00:06:45.940 --> 00:06:46.940]  老花眼
[00:06:46.940 --> 00:06:49.940]  白內障的情況
[00:06:49.940 --> 00:06:52.940]  街門關閉推磨的聲音微調
[00:06:52.940 --> 00:06:56.940]  是指我們的腸胃消化系統有問題
[00:06:56.940 --> 00:06:58.940]  鳥一叫就驚醒
[00:06:58.940 --> 00:07:01.940]  很可能是由於高血壓
[00:07:01.940 --> 00:07:03.940]  我不知道大家知不知道
[00:07:03.940 --> 00:07:05.940]  高血壓的人睡得不好
[00:07:05.940 --> 00:07:07.940]  很容易會醒
[00:07:07.940 --> 00:07:11.940]  唱歌女子的聲音也都微弱
[00:07:11.940 --> 00:07:16.940]  其實是指聽力都退化了
[00:07:16.940 --> 00:07:21.940]  以前香港有一句話
[00:07:21.940 --> 00:07:25.940]  耳有龍眼有蒙
[00:07:25.940 --> 00:07:27.940]  老年人就是這樣
[00:07:27.940 --> 00:07:29.940]  眼有蒙耳有龍
[00:07:29.940 --> 00:07:31.940]  行樹開花
[00:07:31.940 --> 00:07:33.940]  乍猛成為重擔
[00:07:33.940 --> 00:07:34.940]  慾望不再挑起
[00:07:34.940 --> 00:07:37.940]  人老了性慾都消失了
[00:07:37.940 --> 00:07:40.940]  後面那幾句就描寫人死後
[00:07:40.940 --> 00:07:42.940]  屍體的變化
[00:07:42.940 --> 00:07:44.940]  銀鏈、金冠
[00:07:44.940 --> 00:07:45.940]  變化
[00:07:45.940 --> 00:07:47.940]  即是肉體沒有了
[00:07:47.940 --> 00:07:50.940]  只剩下骨架
[00:07:50.940 --> 00:07:53.940]  傳道者說的
[00:07:53.940 --> 00:07:57.940]  都是老年人的現實問題
[00:07:57.940 --> 00:08:00.940]  當然我們和傳道者的時代
[00:08:00.940 --> 00:08:02.940]  差了幾千年
[00:08:02.940 --> 00:08:05.940]  除了醫藥的進步
[00:08:05.940 --> 00:08:08.940]  很多問題都可以用藥物
[00:08:08.940 --> 00:08:10.940]  或者手術控制
[00:08:10.940 --> 00:08:13.940]  認識很多老年朋友
[00:08:13.940 --> 00:08:17.940]  白內障換了水晶紙
[00:08:17.940 --> 00:08:18.940]  那就搞定了
[00:08:18.940 --> 00:08:22.940]  還看得清楚我
[00:08:22.940 --> 00:08:25.940]  但是整體來說
[00:08:25.940 --> 00:08:29.940]  健康變差是必然的
[00:08:29.940 --> 00:08:34.940]  我們又應該怎樣去迎接老年的到來呢
[00:08:34.940 --> 00:08:37.940]  即使我們中間還有些年青人
[00:08:37.940 --> 00:08:40.940]  但是老年都一定會到來的
[00:08:40.940 --> 00:08:42.940]  你不用怕
[00:08:42.940 --> 00:08:43.940]  遲早的
[00:08:43.940 --> 00:08:46.940]  除非就是特別愛你
[00:08:46.940 --> 00:08:48.940]  等你不經歷老年
[00:08:48.940 --> 00:08:50.940]  就截了你回天家
[00:08:50.940 --> 00:08:54.940]  所以我鼓勵大家都要及早做好準備
[00:08:54.940 --> 00:08:59.940]  我們可以靠什麼去做準備呢
[00:08:59.940 --> 00:09:03.940]  又要做好哪些準備呢
[00:09:03.940 --> 00:09:06.940]  今天讀過的另一段經文
[00:09:06.940 --> 00:09:07.940]  《針研》
[00:09:07.940 --> 00:09:09.940]  給我有些很好的教導
[00:09:09.940 --> 00:09:12.940]  《針研》第九章就說到
[00:09:12.940 --> 00:09:15.940]  智慧在呼喚
[00:09:15.940 --> 00:09:20.940]  在九章十一至十二節更加說
[00:09:20.940 --> 00:09:21.940]  藉著我
[00:09:21.940 --> 00:09:23.940]  藉著智慧
[00:09:23.940 --> 00:09:25.940]  你的日子必增多
[00:09:25.940 --> 00:09:28.940]  你生命的年數也必加添
[00:09:28.940 --> 00:09:31.940]  你若有智慧是自己有智慧
[00:09:31.940 --> 00:09:34.940]  你若傲慢就自己承擔
[00:09:34.940 --> 00:09:38.940]  所以我們要憑智慧去行事
[00:09:38.940 --> 00:09:43.940]  為自己的老年階段做好準備
[00:09:43.940 --> 00:09:48.940]  一個人若傲慢就要自己承擔後果
[00:09:48.940 --> 00:09:50.940]  九章一節說
[00:09:50.940 --> 00:09:53.940]  智慧建造房屋
[00:09:53.940 --> 00:09:56.940]  作成七根柱子
[00:09:56.940 --> 00:09:59.940]  七根柱子大概是指
[00:09:59.940 --> 00:10:02.940]  做好最完備
[00:10:02.940 --> 00:10:05.940]  不容易倒塌的房屋
[00:10:05.940 --> 00:10:09.940]  房屋應該是寓意去理解的
[00:10:09.940 --> 00:10:12.940]  代表我們的生命
[00:10:12.940 --> 00:10:16.940]  今次我稍為按字面去說
[00:10:16.940 --> 00:10:18.940]  進入老年之前
[00:10:18.940 --> 00:10:21.940]  我們要做好七方面的準備
[00:10:21.940 --> 00:10:26.940]  希望我們老年的生活會過得好一點
[00:10:26.940 --> 00:10:32.940]  先說老年要做好頭四方面
[00:10:32.940 --> 00:10:35.940]  四老
[00:10:35.940 --> 00:10:41.940]  四老就是老巢、老伴、老本和老友
[00:10:41.940 --> 00:10:46.940]  人的基本生活是離不開衣食住行
[00:10:46.940 --> 00:10:51.940]  老年人的衣和食基本上花費不會很多
[00:10:51.940 --> 00:10:54.940]  但是一個很重要的需要
[00:10:54.940 --> 00:10:56.940]  就是要預備老巢
[00:10:56.940 --> 00:10:59.940]  即是住的地方是非常重要
[00:10:59.940 --> 00:11:01.940]  九章一節都說
[00:11:01.940 --> 00:11:03.940]  智慧建造房屋
[00:11:03.940 --> 00:11:05.940]  我要有間屋才行
[00:11:05.940 --> 00:11:07.940]  要有房屋
[00:11:07.940 --> 00:11:12.940]  為自己的老年預備好老巢
[00:11:12.940 --> 00:11:16.940]  不要指望入住政府的公共房屋
[00:11:16.940 --> 00:11:19.940]  在澳洲假如收入低
[00:11:19.940 --> 00:11:22.940]  符合條件的確可以申請公屋
[00:11:22.940 --> 00:11:27.940]  但是聽說排隊起碼排十年都未輪到你
[00:11:27.940 --> 00:11:30.940]  所以最好在年青的時候
[00:11:30.940 --> 00:11:33.940]  自己買好一間屋或者住宅單位都不錯
[00:11:33.940 --> 00:11:38.940]  無所謂,為自己的老年做好準備
[00:11:38.940 --> 00:11:40.940]  第二個就是老伴
[00:11:40.940 --> 00:11:45.940]  在傳道書九章九節說
[00:11:45.940 --> 00:11:47.940]  盡你一生空虛的歲月
[00:11:47.940 --> 00:11:50.940]  就是上帝賜給你在世上的歲月
[00:11:50.940 --> 00:11:53.940]  跟你的愛妻、愛夫都可以
[00:11:53.940 --> 00:11:56.940]  共享人生的樂趣
[00:11:56.940 --> 00:11:58.940]  因為這是你在太陽底下
[00:11:58.940 --> 00:12:03.940]  辛勞所應得的份是應得的
[00:12:03.940 --> 00:12:05.940]  對已婚弟兄姊妹來說
[00:12:05.940 --> 00:12:08.940]  跟配偶維持良好關係
[00:12:08.940 --> 00:12:10.940]  到老年的時候
[00:12:10.940 --> 00:12:12.940]  能夠彼處扶持
[00:12:12.940 --> 00:12:15.940]  是很有智慧的準備
[00:12:15.940 --> 00:12:17.940]  如果一個人是單身
[00:12:17.940 --> 00:12:19.940]  可能是早年喪偶
[00:12:19.940 --> 00:12:21.940]  或者從未結婚
[00:12:21.940 --> 00:12:24.940]  我們要注意
[00:12:24.940 --> 00:12:27.940]  稍後會說的建立好老友的網絡
[00:12:27.940 --> 00:12:31.940]  老伴很重要的另外一個原因
[00:12:31.940 --> 00:12:34.940]  是老年人還有一個問題
[00:12:34.940 --> 00:12:37.940]  傳道者可能沒有說過
[00:12:37.940 --> 00:12:39.940]  就是要面對空巢
[00:12:39.940 --> 00:12:41.940]  說到空巢
[00:12:41.940 --> 00:12:43.940]  我想起白居易的詩
[00:12:43.940 --> 00:12:46.940]  他寫了一篇有關燕子的詩
[00:12:46.940 --> 00:12:50.940]  梁上有雙燕,翩翩紅如枝
[00:12:50.940 --> 00:12:53.940]  含泥兩圓間,一巢生四兒
[00:12:53.940 --> 00:12:59.940]  四兒日夜長,索食星之枝
[00:12:59.940 --> 00:13:03.940]  青松不二步,黃口無飽其
[00:13:03.940 --> 00:13:07.940]  嘴爪須欲閉,心力不知疲
[00:13:07.940 --> 00:13:11.940]  須耕十來往,猶孔巢中機
[00:13:11.940 --> 00:13:15.940]  辛勤三十日,母獸初漸肥
[00:13:15.940 --> 00:13:18.940]  南南郊燕雨,一一燦毛衣
[00:13:18.940 --> 00:13:21.940]  一旦雨逆盛,忍賞庭樹枝
[00:13:21.940 --> 00:13:26.940]  舉翅不回顧,隨風四散飛
[00:13:26.940 --> 00:13:31.940]  癡紅空中明,聲盡夫不歸
[00:13:31.940 --> 00:13:36.940]  卻入空巢裡,週秋中夜悲
[00:13:36.940 --> 00:13:40.940]  燕子的情況也是人生的現實
[00:13:40.940 --> 00:13:43.940]  兒女長大之後
[00:13:43.940 --> 00:13:45.940]  就會有他們自己的天地
[00:13:45.940 --> 00:13:48.940]  有他們的家庭
[00:13:48.940 --> 00:13:51.940]  我有位朋友有兩個兒女
[00:13:51.940 --> 00:13:53.940]  我朋友在悉尼住
[00:13:53.940 --> 00:13:55.940]  但一個女兒結了婚
[00:13:55.940 --> 00:13:58.940]  去了布里斯本,另一個去了墨爾本
[00:13:58.940 --> 00:14:01.940]  所以她每年都要出門
[00:14:01.940 --> 00:14:03.940]  有兩個星期去布里斯本
[00:14:03.940 --> 00:14:05.940]  兩個星期就去美爾本
[00:14:05.940 --> 00:14:09.940]  探望女兒,看看孫子
[00:14:09.940 --> 00:14:12.940]  我女兒結了婚
[00:14:12.940 --> 00:14:15.940]  就沒有移民去其他省居住
[00:14:15.940 --> 00:14:22.940]  但始終留下我們父母住一間大屋
[00:14:22.940 --> 00:14:28.940]  空巢是一個老年人必須接受的現實
[00:14:28.940 --> 00:14:30.940]  到老年的時候
[00:14:30.940 --> 00:14:33.940]  只有關係好的老伴
[00:14:33.940 --> 00:14:37.940]  會和我們同行因老
[00:14:37.940 --> 00:14:40.940]  有些夫妻關係不好
[00:14:40.940 --> 00:14:43.940]  但為了子女的緣故
[00:14:43.940 --> 00:14:47.940]  他們年輕的時候就不離婚
[00:14:47.940 --> 00:14:49.940]  等到子女長大了
[00:14:49.940 --> 00:14:51.940]  自己都五、六十歲了
[00:14:51.940 --> 00:14:53.940]  就離婚
[00:14:53.940 --> 00:14:58.940]  這是一種傲慢、自我中心
[00:14:58.940 --> 00:15:01.940]  很不明智的決定
[00:15:01.940 --> 00:15:05.940]  第三方面要做好的準備是老本
[00:15:05.940 --> 00:15:08.940]  《針研十章十五節》說
[00:15:08.940 --> 00:15:12.940]  有錢人的財物是他堅固的城
[00:15:12.940 --> 00:15:16.940]  貧寒人的貧乏是他敗壞的
[00:15:16.940 --> 00:15:21.940]  我相信華人一般都會有積蓄的習慣
[00:15:21.940 --> 00:15:24.940]  我們都會為不時之需
[00:15:24.940 --> 00:15:27.940]  或多或少都會有些積蓄
[00:15:27.940 --> 00:15:29.940]  但我們要小心
[00:15:29.940 --> 00:15:32.940]  不要被金錢迷惑
[00:15:32.940 --> 00:15:35.940]  不要不斷為了積蓄
[00:15:35.940 --> 00:15:38.940]  而在各方面都非常節儉
[00:15:38.940 --> 00:15:41.940]  自從我移民老了之後
[00:15:41.940 --> 00:15:45.940]  我對西方人的文化和生活方式
[00:15:45.940 --> 00:15:47.940]  留意到很多澳洲人
[00:15:47.940 --> 00:15:51.940]  每年都會安排假期出外旅遊
[00:15:51.940 --> 00:15:53.940]  不像很多華人
[00:15:53.940 --> 00:15:57.940]  年輕的時候就拼命積蓄
[00:15:57.940 --> 00:15:58.940]  拼命賺錢
[00:15:58.940 --> 00:15:59.940]  不肯花錢
[00:15:59.940 --> 00:16:01.940]  不肯旅遊
[00:16:01.940 --> 00:16:02.940]  說旅遊
[00:16:02.940 --> 00:16:04.940]  我退休之後吧
[00:16:04.940 --> 00:16:05.940]  讓我先退休吧
[00:16:05.940 --> 00:16:09.940]  退休之後大花時間去吧
[00:16:09.940 --> 00:16:12.940]  老本固然重要
[00:16:12.940 --> 00:16:14.940]  因為年老的時候
[00:16:14.940 --> 00:16:17.940]  仍然會有生活的開支
[00:16:17.940 --> 00:16:20.940]  亦會有突發的事情
[00:16:20.940 --> 00:16:24.940]  可能是需要用錢去解決的
[00:16:24.940 --> 00:16:27.940]  最近我跟一位朋友聊天
[00:16:27.940 --> 00:16:28.940]  他告訴我
[00:16:28.940 --> 00:16:30.940]  他的屋頂漏水了
[00:16:30.940 --> 00:16:32.940]  要修理
[00:16:32.940 --> 00:16:33.940]  嚇了我一跳
[00:16:33.940 --> 00:16:35.940]  我以為我聽錯了
[00:16:35.940 --> 00:16:38.940]  他說要用十萬元修理屋頂
[00:16:38.940 --> 00:16:41.940]  因為瓦面下面還有一層東西
[00:16:41.940 --> 00:16:43.940]  那層東西要更換
[00:16:43.940 --> 00:16:47.940]  要揭開瓦面更換那層東西
[00:16:47.940 --> 00:16:49.940]  結果花費要十萬元
[00:16:49.940 --> 00:16:54.940]  我們老本大人
[00:16:54.940 --> 00:16:57.940]  千萬不要成為金錢的奴隸
[00:16:57.940 --> 00:17:00.940]  記住一定要做金錢的主人
[00:17:00.940 --> 00:17:02.940]  好好管理錢財
[00:17:02.940 --> 00:17:05.940]  應該花的錢不要省
[00:17:05.940 --> 00:17:08.940]  歐洲奉行社會主義
[00:17:08.940 --> 00:17:12.940]  有福利制度會照顧窮人
[00:17:12.940 --> 00:17:15.940]  假如我們真的積蓄少收入低
[00:17:15.940 --> 00:17:19.940]  是有政府的退休金可以領取的
[00:17:19.940 --> 00:17:21.940]  我雖然沒有領取
[00:17:21.940 --> 00:17:25.940]  但我都知道那個退休金夠用的
[00:17:25.940 --> 00:17:27.940]  假如我們有了老巢
[00:17:27.940 --> 00:17:30.940]  政府的退休金是足夠生活用的
[00:17:30.940 --> 00:17:33.940]  我以前教會有位會友
[00:17:33.940 --> 00:17:35.940]  他告訴我
[00:17:35.940 --> 00:17:37.940]  我未領政府退休金之前
[00:17:37.940 --> 00:17:40.940]  我都不捨得買醫療保險
[00:17:40.940 --> 00:17:43.940]  領到政府的退休金
[00:17:43.940 --> 00:17:46.940]  我去買了醫療保險
[00:17:46.940 --> 00:17:49.940]  證明是很夠用的
[00:17:49.940 --> 00:17:55.940]  老本還要注意一件事
[00:17:55.940 --> 00:17:59.940]  不要太早把錢給子女
[00:17:59.940 --> 00:18:01.940]  太早給了他們
[00:18:01.940 --> 00:18:04.940]  到有需要的時候
[00:18:04.940 --> 00:18:06.940]  未必可以領取
[00:18:06.940 --> 00:18:07.940]  要小心
[00:18:07.940 --> 00:18:09.940]  我聽過一些故事
[00:18:09.940 --> 00:18:12.940]  其中一位台灣老人家
[00:18:12.940 --> 00:18:16.940]  把錢都給了兒子
[00:18:16.940 --> 00:18:19.940]  在美國結婚買房子
[00:18:19.940 --> 00:18:22.940]  然後想去美國跟兒子住
[00:18:22.940 --> 00:18:24.940]  在那裏退休
[00:18:24.940 --> 00:18:28.940]  結果媳婦當然不肯
[00:18:28.940 --> 00:18:33.940]  老人家孤孤單單回台灣住
[00:18:33.940 --> 00:18:36.940]  把錢給了兒子
[00:18:36.940 --> 00:18:38.940]  拿不回來
[00:18:38.940 --> 00:18:40.940]  要小心
[00:18:40.940 --> 00:18:48.940]  還有一個可能是我們華人父母對子女責任的看法
[00:18:48.940 --> 00:18:51.940]  父母對兒女真的有責任
[00:18:51.940 --> 00:18:54.940]  但責任何時完結
[00:18:54.940 --> 00:18:56.940]  有沒有完結的一天
[00:18:56.940 --> 00:18:58.940]  對我來說
[00:18:58.940 --> 00:18:59.940]  子女長大之後
[00:18:59.940 --> 00:19:03.940]  尤其是子女成家立室之後
[00:19:03.940 --> 00:19:09.940]  父母的責任就完了
[00:19:09.940 --> 00:19:11.940]  不要以為只要子女在世
[00:19:11.940 --> 00:19:15.940]  父母就永遠對他們有責任
[00:19:15.940 --> 00:19:18.940]  如果我有這樣的想法
[00:19:18.940 --> 00:19:21.940]  要修正一下
[00:19:21.940 --> 00:19:23.940]  不要以為我們永遠對他們有責任
[00:19:23.940 --> 00:19:26.940]  要保障他們有好的物質生活
[00:19:26.940 --> 00:19:31.940]  我認為真的不必為成年的兒女、生活、住屋操心
[00:19:31.940 --> 00:19:33.940]  為甚麼這樣說
[00:19:33.940 --> 00:19:35.940]  聖經是這樣說的
[00:19:35.940 --> 00:19:37.940]  創世紀2章24節說
[00:19:37.940 --> 00:19:40.940]  因此男人要離開自己的父母
[00:19:40.940 --> 00:19:42.940]  跟他的妻子結合
[00:19:42.940 --> 00:19:45.940]  兩個人成為一體
[00:19:45.940 --> 00:19:47.940]  這裏特別提到離開
[00:19:47.940 --> 00:19:52.940]  是包括心理上和物質上的依賴
[00:19:52.940 --> 00:19:56.940]  其實不一定是地域上要離開
[00:19:56.940 --> 00:19:59.940]  因為在聖經裏看到很多故事
[00:19:59.940 --> 00:20:01.940]  阿伯拉罕和他的兒子以撒
[00:20:01.940 --> 00:20:03.940]  他們住得很近
[00:20:03.940 --> 00:20:04.940]  不需要地域
[00:20:04.940 --> 00:20:05.940]  你在東我要搬去西
[00:20:05.940 --> 00:20:07.940]  而不是這樣離開
[00:20:07.940 --> 00:20:12.940]  當然如果一個人很有錢
[00:20:12.940 --> 00:20:16.940]  就不同說法
[00:20:16.940 --> 00:20:18.940]  我有一個朋友
[00:20:18.940 --> 00:20:20.940]  他有兩個兒子
[00:20:20.940 --> 00:20:24.940]  我問他為甚麼還不退休
[00:20:24.940 --> 00:20:26.940]  他說不行
[00:20:26.940 --> 00:20:29.940]  我要每個兒子送一間屋給他們
[00:20:29.940 --> 00:20:31.940]  要賺錢為兒子
[00:20:31.940 --> 00:20:34.940]  原來每人要送一間屋
[00:20:34.940 --> 00:20:37.940]  他送完屋後自己也有很多老本
[00:20:37.940 --> 00:20:40.940]  當然是沒有問題的
[00:20:40.940 --> 00:20:42.940]  第四方面
[00:20:42.940 --> 00:20:44.940]  我們要有老友
[00:20:44.940 --> 00:20:48.940]  我們的人際關係網是重要的
[00:20:48.940 --> 00:20:50.940]  年老的時候
[00:20:50.940 --> 00:20:52.940]  尤其是需要朋友
[00:20:52.940 --> 00:20:55.940]  即使沒有甚麼特別事情
[00:20:55.940 --> 00:20:57.940]  要找朋友幫忙
[00:20:57.940 --> 00:20:59.940]  我們都經常找朋友聊天
[00:20:59.940 --> 00:21:03.940]  聊天也是好的
[00:21:03.940 --> 00:21:06.940]  有些醫學報告已經告訴我們
[00:21:06.940 --> 00:21:08.940]  其實一個人說話
[00:21:08.940 --> 00:21:12.940]  是可以減輕老年痴呆症的
[00:21:12.940 --> 00:21:14.940]  我記得我讀神學的時候
[00:21:14.940 --> 00:21:18.940]  第一年有些短孫隊
[00:21:18.940 --> 00:21:21.940]  我們去探望一間老人院
[00:21:21.940 --> 00:21:24.940]  有個地方叫探望老人院
[00:21:24.940 --> 00:21:29.940]  院務特別叫我們去探望一位男性老人
[00:21:29.940 --> 00:21:31.940]  那些老人家很孤獨
[00:21:31.940 --> 00:21:33.940]  沒有甚麼朋友
[00:21:33.940 --> 00:21:36.940]  後來院務還告訴我們
[00:21:36.940 --> 00:21:39.940]  他在老人院服侍
[00:21:39.940 --> 00:21:42.940]  他留意到一個現象
[00:21:42.940 --> 00:21:44.940]  假如一對夫婦
[00:21:44.940 --> 00:21:47.940]  男的走仙
[00:21:47.940 --> 00:21:50.940]  剩下來的太太
[00:21:50.940 --> 00:21:54.940]  都可以活十年八年都不出奇
[00:21:54.940 --> 00:21:57.940]  但假如是女的走仙
