
[00:00:00.000 --> 00:00:03.140]  今天我們再講一個祈禱的教會
[00:01:52.080 --> 00:01:54.140]  那麼教會的轉捩點
[00:01:54.140 --> 00:01:56.140]  就應該是在祈禱那裡開始
[00:01:56.140 --> 00:01:59.660]  我們回想起初期教會
[00:01:59.660 --> 00:02:03.680]  當主耶穌基督被釘死十字架之前
[00:02:03.680 --> 00:02:04.580]  祂在做什麼呢?
[00:02:04.580 --> 00:02:06.580]  在亞西瑪利亞那裡祈禱是不是?
[00:02:06.580 --> 00:02:10.220]  那些門徒吃飽就不想祈禱
[00:02:10.220 --> 00:02:11.920]  記得那個故事嗎?
[00:02:11.920 --> 00:02:14.420]  耶穌說總要警醒禱告
[00:02:14.420 --> 00:02:16.420]  免得入了迷惑
[00:02:16.420 --> 00:02:18.420]  我們經常都是
[00:02:18.420 --> 00:02:20.080]  我們吃飽就不想祈禱
[00:02:20.080 --> 00:02:23.340]  人當你很飽、很呆的時候
[00:02:23.340 --> 00:02:26.560]  直言團賢法你就不會想祈禱的了
[00:02:26.560 --> 00:02:29.460]  但是教會的轉捩點是什麼呢?
[00:02:29.460 --> 00:02:30.720]  他們祈禱
[00:02:30.720 --> 00:02:32.480]  有120個人
[00:02:32.480 --> 00:02:35.180]  經常開祈禱會
[00:02:35.180 --> 00:02:37.580]  教會是一個很大的轉變
[00:02:37.580 --> 00:02:38.760]  這個轉變
[00:02:38.760 --> 00:02:41.080]  我們叫初期教會是一個振興
[00:02:41.080 --> 00:02:43.080]  就是整個世界的一個開始
[00:02:43.080 --> 00:02:44.400]  在教會那裡開始
[00:02:44.400 --> 00:02:48.280]  所以教會祈禱不單只是個人的事
[00:02:48.280 --> 00:02:49.880]  是整體的事
[00:02:49.880 --> 00:02:52.500]  我們整體一起集中我們的思想
[00:02:52.500 --> 00:02:54.000]  我們的情感
[00:02:54.000 --> 00:02:55.220]  來到神的面前
[00:02:55.220 --> 00:02:56.400]  跟神聊天
[00:02:56.400 --> 00:02:58.180]  這個是很大的力量
[00:02:58.180 --> 00:03:01.980]  所以今天我先講了我講道的結論
[00:03:01.980 --> 00:03:03.780]  就是什麼呢?
[00:03:03.780 --> 00:03:05.780]  參加教會祈禱會
[00:03:05.780 --> 00:03:08.280]  每個禮、每個月
[00:03:08.280 --> 00:03:10.280]  可不可以承諾一次呢?
[00:03:10.280 --> 00:03:11.980]  早一點回來
[00:03:11.980 --> 00:03:13.180]  九點鐘開始
[00:03:13.180 --> 00:03:13.980]  其實不是很難
[00:03:13.980 --> 00:03:15.980]  我們音樂團他們八點多就回來了
[00:03:15.980 --> 00:03:17.080]  八點鐘就回來了
[00:03:17.080 --> 00:03:19.080]  他們還早很多
[00:03:19.080 --> 00:03:21.280]  所以我們這樣試一試
[00:03:21.280 --> 00:03:23.280]  我們祈禱半個小時
[00:03:23.280 --> 00:03:24.980]  或者是九個字
[00:03:24.980 --> 00:03:26.280]  你回不了九點鐘
[00:03:26.280 --> 00:03:27.880]  九點三回來也可以的
[00:03:27.880 --> 00:03:29.680]  我們到九點四十五分就完了
[00:03:29.680 --> 00:03:31.380]  希望我們將來的祈禱會可以
[00:03:31.380 --> 00:03:33.580]  移到這個大堂當中
[00:03:33.580 --> 00:03:36.480]  我希望大家一起去經歷一下祈禱
[00:03:36.480 --> 00:03:38.480]  經歷神
[00:03:38.480 --> 00:03:41.680]  我希望這個挑戰給大家
[00:03:41.680 --> 00:03:44.180]  可不可以試一下一個月承諾一次
[00:03:44.180 --> 00:03:45.680]  現在我們的小組
[00:03:45.680 --> 00:03:49.780]  我們祈禱每個月都會發電郵出去
[00:03:49.780 --> 00:03:51.780]  請不同的小組
[00:03:51.780 --> 00:03:53.780]  我們的委員回來祈禱
[00:03:53.780 --> 00:03:56.780]  但是有時候我們都很忙
[00:03:56.780 --> 00:03:58.780]  所以如果你越忙
[00:03:58.780 --> 00:04:00.280]  就應該越要祈禱
[00:04:00.280 --> 00:04:02.280]  越忙就越要祈禱
[00:04:02.280 --> 00:04:03.780]  我們求主幫我們
[00:04:03.780 --> 00:04:05.280]  記住這個秘訣
[00:04:05.280 --> 00:04:08.580]  因為祈禱就好像充電一樣
[00:04:08.580 --> 00:04:10.580]  你的手機很漂亮
[00:04:10.580 --> 00:04:12.580]  沒有電就沒有用
[00:04:12.580 --> 00:04:14.780]  你的人很厲害很有本事也沒有用
[00:04:14.780 --> 00:04:15.780]  因為沒有電
[00:04:15.780 --> 00:04:20.280]  我們祈禱是跟神直接的一個聯繫
[00:04:20.280 --> 00:04:23.780]  一個與神同在的一個最好的機會
[00:04:23.780 --> 00:04:27.780]  我看到《創世紀》三十九章
[00:04:27.780 --> 00:04:29.780]  這個我們沒有打出來
[00:04:29.780 --> 00:04:31.780]  形容約瑟是什麼人呢
[00:04:31.780 --> 00:04:34.780]  約瑟被人賣了
[00:04:34.780 --> 00:04:36.780]  但是他有神的同在
[00:04:36.780 --> 00:04:38.780]  有神的同在就是成功的人
[00:04:38.780 --> 00:04:40.780]  剛才我們讀《約書雅記》
[00:04:40.780 --> 00:04:42.780]  有神的同在
[00:04:42.780 --> 00:04:43.780]  神的同在是什麼呢
[00:04:43.780 --> 00:04:46.780]  就是我們直接跟神有溝通
[00:04:46.780 --> 00:04:48.780]  與神同在一個人
[00:04:48.780 --> 00:04:50.280]  我們最怕的是什麼呢
[00:04:50.280 --> 00:04:53.280]  最怕的是神不讓我們同在
[00:04:53.280 --> 00:04:55.780]  我們最怕的是我們將神放在一邊
[00:04:55.780 --> 00:04:56.780]  不理他
[00:04:56.780 --> 00:04:58.780]  神很想跟我們一起
[00:04:58.780 --> 00:04:59.780]  接著祈禱
[00:04:59.780 --> 00:05:03.780]  祈禱是一個最直接最直接最直接的方法
[00:05:03.780 --> 00:05:04.780]  來到主的面前
[00:05:04.780 --> 00:05:06.280]  我希望我們的教會
[00:05:06.280 --> 00:05:07.280]  會點教會
[00:05:07.280 --> 00:05:11.780]  是一個神跟人的一個相會的地方
[00:05:11.780 --> 00:05:14.780]  你想不想在這裡遇見神呢
[00:05:14.780 --> 00:05:15.780]  今天我們希望
[00:05:15.780 --> 00:05:19.780]  我們的整個崇拜神與我們同在
[00:05:19.780 --> 00:05:20.780]  耶穌基督最大的應許就是
[00:05:20.780 --> 00:05:23.780]  我就常與你們同在
[00:05:23.780 --> 00:05:25.780]  直到世界的末了
[00:05:25.780 --> 00:05:26.780]  祈禱
[00:05:26.780 --> 00:05:27.780]  祈禱
[00:05:27.780 --> 00:05:28.780]  祈禱
[00:05:28.780 --> 00:05:29.780]  我們不要疏忽
[00:05:29.780 --> 00:05:30.780]  我們到主的面前
[00:05:30.780 --> 00:05:33.780]  今天我們一起來看這段經文
[00:05:33.780 --> 00:05:36.780]  在《使徒行傳》第四章
[00:05:36.780 --> 00:05:39.780]  二十三到二十八節
[00:05:39.780 --> 00:05:41.780]  我們先看這段經文
[00:06:10.780 --> 00:06:12.780]  世上的君王一齊起來
[00:06:12.780 --> 00:06:13.780]  神在也聚集
[00:06:13.780 --> 00:06:16.780]  要敵黨主並主的受告者
[00:06:16.780 --> 00:06:18.780]  希律和本丟比拉多
[00:06:18.780 --> 00:06:20.780]  愛邦人和以色列民
[00:06:20.780 --> 00:06:22.780]  果然在這城裡聚集
[00:06:22.780 --> 00:06:25.780]  要攻打你所告的聖僕耶穌
[00:06:25.780 --> 00:06:30.780]  成就你守和你旨意所預定必有的事
[00:06:30.780 --> 00:06:33.780]  這段經文的背景
[00:06:33.780 --> 00:06:36.780]  有兩個使徒
[00:06:36.780 --> 00:06:38.780]  一個是約翰
[00:06:38.780 --> 00:06:40.780]  一個是彼得
[00:06:40.780 --> 00:06:43.780]  他們本來去聖殿祈禱
[00:06:43.780 --> 00:06:46.780]  去聖殿祈禱的時候有什麼事發生呢
[00:06:46.780 --> 00:06:52.780]  原來有一個跛了腳的人
[00:06:52.780 --> 00:06:56.780]  在乞食乞醫
[00:06:56.780 --> 00:06:59.780]  彼得和約翰說今次沒有了
[00:06:59.780 --> 00:07:01.780]  奉主的名醫好他
[00:07:01.780 --> 00:07:03.780]  後來因為這件事的緣故
[00:07:03.780 --> 00:07:09.780]  他們有機會向當地的人講福音
[00:07:09.780 --> 00:07:13.780]  講福音有五千人進主
[00:07:13.780 --> 00:07:14.780]  很多人在那裡
[00:07:14.780 --> 00:07:16.780]  因為這是一個奇蹟
[00:07:16.780 --> 00:07:21.780]  所以那些祭司和文士就很害怕
[00:07:21.780 --> 00:07:23.780]  將他們收監
[00:07:23.780 --> 00:07:26.780]  因為怕失去那種權力
[00:07:26.780 --> 00:07:31.780]  當時的祭司和文士是一種宗教的權力領袖
[00:07:31.780 --> 00:07:34.780]  就將約翰和彼得收在監獄裡
[00:07:34.780 --> 00:07:38.780]  誰知道因為群眾的力量太厲害
[00:07:38.780 --> 00:07:40.780]  沒辦法就將他們放了
[00:07:40.780 --> 00:07:41.780]  放了出來之後
[00:07:41.780 --> 00:07:45.780]  彼得和約翰就回到教會那裡
[00:07:45.780 --> 00:07:47.780]  向他們報告
[00:07:47.780 --> 00:07:49.780]  然後開了這個祈禱會
[00:07:49.780 --> 00:07:50.780]  這個祈禱會是什麼呢
[00:07:50.780 --> 00:07:52.780]  讚美的祈禱會
[00:07:52.780 --> 00:07:55.780]  引用了詩篇第二篇
[00:07:55.780 --> 00:07:59.780]  講到愛邦的人萬民都要敵對神
[00:07:59.780 --> 00:08:01.780]  但他們得到勝利
[00:08:01.780 --> 00:08:08.780]  所以這是一個勝過苦困迫害的讚美主的祈禱
[00:08:08.780 --> 00:08:11.780]  講到教會的歷史裡面
[00:08:11.780 --> 00:08:16.780]  我們知道神帶領教會不是一帆風順
[00:08:16.780 --> 00:08:19.780]  不是給教會的經歷什麼都很平安
[00:08:19.780 --> 00:08:23.780]  反而好像沒有將阻力拿開
[00:08:23.780 --> 00:08:26.780]  教會是一個很exciting的教會
[00:08:26.780 --> 00:08:28.780]  不是一帆風順
[00:08:28.780 --> 00:08:30.780]  是經過很多的困難
[00:08:30.780 --> 00:08:32.780]  但在困難當中我們發覺
[00:08:32.780 --> 00:08:34.780]  神與我們同在
[00:08:34.780 --> 00:08:37.780]  是勝過受敵的
[00:08:37.780 --> 00:08:42.780]  當時其實魔鬼有兩種的詭計
[00:08:42.780 --> 00:08:44.780]  一種就是懷疑
[00:08:44.780 --> 00:08:45.780]  我們今天不講懷疑字
[00:08:45.780 --> 00:08:48.780]  第二就是講懼怕
[00:08:48.780 --> 00:08:52.780]  當時的教會其實都很怕
[00:08:52.780 --> 00:08:55.780]  因為耶穌升天沒多久
[00:08:55.780 --> 00:09:01.780]  當時的勢力是敵對基督教
[00:09:01.780 --> 00:09:03.780]  敵對聖徒
[00:09:03.780 --> 00:09:05.780]  這五千人信主
[00:09:05.780 --> 00:09:09.780]  如果我們細心看前面第三章的時候
[00:09:09.780 --> 00:09:11.780]  就講到
[00:09:11.780 --> 00:09:14.780]  這些人他們是什麼人呢
[00:09:14.780 --> 00:09:20.780]  原來當中很多人是贊成釘耶穌十字架的人
[00:09:20.780 --> 00:09:22.780]  即是啦啦隊
[00:09:22.780 --> 00:09:24.780]  跟耶穌釘死的那些人
[00:09:24.780 --> 00:09:26.780]  那三千人信主
[00:09:26.780 --> 00:09:31.780]  講三千人信主在五場節的時候
[00:09:31.780 --> 00:09:33.780]  是那些外圍的人
[00:09:33.780 --> 00:09:35.780]  那些是其他鄉下的人
[00:09:35.780 --> 00:09:37.780]  所以他們講方言
[00:09:37.780 --> 00:09:39.780]  幫他們講到有三千人信主
[00:09:39.780 --> 00:09:41.780]  現在這五千人是什麼人呢
[00:09:41.780 --> 00:09:44.780]  大多數是猶太人
[00:09:44.780 --> 00:09:46.780]  這五千人信主
[00:09:46.780 --> 00:09:48.780]  所以神的能力很厲害
[00:09:48.780 --> 00:09:53.780]  神使教會在一個最懼怕的時候
[00:09:53.780 --> 00:09:58.780]  得到這裡的神的幫助
[00:09:58.780 --> 00:10:00.780]  看教會的歷史我們見到
[00:10:00.780 --> 00:10:04.780]  我們見到很多的使徒
[00:10:04.780 --> 00:10:06.780]  他們都是殉道的
[00:10:06.780 --> 00:10:09.780]  彼得 瓦國 約翰
[00:10:09.780 --> 00:10:11.780]  記不記得
[00:10:11.780 --> 00:10:13.780]  彼得的兄弟安德烈
[00:10:13.780 --> 00:10:17.780]  瓦國和約翰是兄弟
[00:10:17.780 --> 00:10:19.780]  瓦國在使徒行傳第十二章
[00:10:19.780 --> 00:10:21.780]  就被希律殺了
[00:10:21.780 --> 00:10:23.780]  我哥哥
[00:10:23.780 --> 00:10:25.780]  一個叫瓦國 一個叫約翰
[00:10:25.780 --> 00:10:27.780]  所以特別記住
[00:10:27.780 --> 00:10:29.780]  講一些故事
[00:10:29.780 --> 00:10:31.780]  我哥哥出生的時候
[00:10:31.780 --> 00:10:33.780]  第二次世界大戰的時候
[00:10:33.780 --> 00:10:35.780]  牧師就說
[00:10:35.780 --> 00:10:37.780]  我媽媽很怕他養得不大
[00:10:37.780 --> 00:10:39.780]  因為營養不夠
[00:10:39.780 --> 00:10:41.780]  問牧師誰最長命
[00:10:41.780 --> 00:10:43.780]  約翰吧
[00:10:43.780 --> 00:10:46.780]  誰知我媽媽就改了個瓦國
[00:10:46.780 --> 00:10:49.780]  不過瓦國還在 感謝主
[00:10:49.780 --> 00:10:53.780]  當時很危險
[00:10:53.780 --> 00:10:55.780]  很害怕
[00:10:55.780 --> 00:10:57.780]  很害怕
[00:10:57.780 --> 00:10:59.780]  魔鬼的詭計
[00:10:59.780 --> 00:11:01.780]  魔鬼的恐懼
[00:11:01.780 --> 00:11:03.780]  就是懼怕
[00:11:03.780 --> 00:11:05.780]  懼怕
[00:11:05.780 --> 00:11:07.780]  教會
[00:11:07.780 --> 00:11:09.780]  有沒有懼怕呢
[00:11:09.780 --> 00:11:11.780]  如果我們不出去傳的時候沒有什麼懼怕
[00:11:11.780 --> 00:11:13.780]  大家在這裡
[00:11:13.780 --> 00:11:15.780]  我們叫唯唯畏
[00:11:15.780 --> 00:11:17.780]  我們經常開大食會 開心
[00:11:17.780 --> 00:11:19.780]  但當我們出去的時候
[00:11:19.780 --> 00:11:21.780]  好像剛才說的
[00:11:21.780 --> 00:11:23.780]  短片LA
[00:11:23.780 --> 00:11:25.780]  去哪個地方傳福音呢
[00:11:25.780 --> 00:11:27.780]  不是LA那些好的地區
[00:11:27.780 --> 00:11:29.780]  不是去那些
[00:11:29.780 --> 00:11:33.780]  電影的地方
[00:11:33.780 --> 00:11:35.780]  去那些貧民區
[00:11:35.780 --> 00:11:37.780]  去那個地方來傳福音
[00:11:37.780 --> 00:11:39.780]  所以很多家長都不敢讓子女去
[00:11:39.780 --> 00:11:41.780]  不用怕
[00:11:41.780 --> 00:11:43.780]  不用怕
[00:11:43.780 --> 00:11:45.780]  懼怕
[00:11:45.780 --> 00:11:48.780]  當時祭司和民事他們都懼怕
[00:11:48.780 --> 00:11:51.780]  懼怕什麼 失去了他們的權力
[00:11:51.780 --> 00:11:54.780]  所以要將使徒收監
[00:11:54.780 --> 00:11:56.780]  而在這個懼怕當中
[00:11:56.780 --> 00:11:58.780]  在迫害當中
[00:11:58.780 --> 00:12:00.780]  我們更加要祈禱
[00:12:00.780 --> 00:12:02.780]  我想告訴弟兄姊妹
[00:12:02.780 --> 00:12:04.780]  教會
[00:12:04.780 --> 00:12:06.780]  不是永遠都這麼安逸
[00:12:06.780 --> 00:12:10.780]  教會裡面有很多的力量
[00:12:10.780 --> 00:12:12.780]  是要分化教會
[00:12:12.780 --> 00:12:16.780]  很多的力量是要逼迫教會
[00:12:16.780 --> 00:12:18.780]  現在我們看看外面的逼迫
[00:12:18.780 --> 00:12:20.780]  外面有很多的
[00:12:20.780 --> 00:12:22.780]  最近聽到報告說在埃及
[00:12:22.780 --> 00:12:24.780]  有21個基督徒被人殺
[00:12:24.780 --> 00:12:26.780]  你們知不知道
[00:12:26.780 --> 00:12:28.780]  最近發生的事
[00:12:28.780 --> 00:12:30.780]  前兩個星期發生的事
[00:12:30.780 --> 00:12:32.780]  做基督徒不容易的
[00:12:32.780 --> 00:12:34.780]  真的做一個敬崎的基督徒
[00:12:34.780 --> 00:12:35.780]  是不容易的
[00:12:35.780 --> 00:12:38.780]  整個社會是反基督教的
[00:12:38.780 --> 00:12:41.780]  整個社會是將那些罪惡
[00:12:41.780 --> 00:12:43.780]  合法化
[00:12:43.780 --> 00:12:45.780]  最近有什麼合法化呢
[00:12:45.780 --> 00:12:47.780]  就是賣大麻合法化
[00:12:47.780 --> 00:12:49.780]  槍擊合法化
[00:12:49.780 --> 00:12:51.780]  同性戀合法化
[00:12:51.780 --> 00:12:54.780]  我們可能打劫合法化
[00:12:54.780 --> 00:12:56.780]  不知什麼事
[00:12:56.780 --> 00:12:59.780]  這些都是教會外來的力量
[00:12:59.780 --> 00:13:01.780]  裡面的力量是什麼呢
[00:13:01.780 --> 00:13:03.780]  是一些不是基督徒的
[00:13:03.780 --> 00:13:05.780]  不是真門徒的
[00:13:05.780 --> 00:13:07.780]  所謂基督教徒
[00:13:07.780 --> 00:13:10.780]  我們見到祭司和文士
[00:13:10.780 --> 00:13:13.780]  有些基督教徒
[00:13:13.780 --> 00:13:17.780]  我們見到很多的張力
[00:13:17.780 --> 00:13:19.780]  很多的困難
[00:13:19.780 --> 00:13:22.780]  但是他們在這個困難當中
[00:13:22.780 --> 00:13:25.780]  來祈禱
[00:13:25.780 --> 00:13:28.780]  教會的前景是什麼呢
[00:13:28.780 --> 00:13:31.780]  我經常在想
[00:13:31.780 --> 00:13:33.780]  不是永遠都是這樣
[00:13:33.780 --> 00:13:35.780]  會改變很多
[00:13:35.780 --> 00:13:38.780]  神會改變教會
[00:13:38.780 --> 00:13:40.780]  不是改變建築物
[00:13:40.780 --> 00:13:41.780]  是改變我們的人
[00:13:41.780 --> 00:13:42.780]  人的心
[00:13:42.780 --> 00:13:44.780]  當我們願意跟從主的時候
[00:13:44.780 --> 00:13:46.780]  我們會見到很多
[00:13:46.780 --> 00:13:48.780]  好像初期教會
[00:13:48.780 --> 00:13:49.780]  有逼迫
[00:13:49.780 --> 00:13:50.780]  有分散
[00:13:50.780 --> 00:13:53.780]  所以後來在耶路撒冷的教會
[00:13:53.780 --> 00:13:54.780]  他們被逼迫
[00:13:54.780 --> 00:13:57.780]  就分散到其他的地方
[00:13:57.780 --> 00:13:59.780]  就見到《少林寺》第十一章
[00:13:59.780 --> 00:14:01.780]  就是安提亞教會的產生
[00:14:01.780 --> 00:14:05.780]  我們見到後來有保羅出現
[00:14:05.780 --> 00:14:07.780]  我們見到都是神的工作
[00:14:07.780 --> 00:14:09.780]  神在苦難當中
[00:14:09.780 --> 00:14:11.780]  在困難當中
[00:14:11.780 --> 00:14:13.780]  與教會同在
[00:14:13.780 --> 00:14:14.780]  教會的興旺
[00:14:14.780 --> 00:14:16.780]  就是福音的興旺
[00:14:16.780 --> 00:14:18.780]  我們藉著祈禱
[00:14:18.780 --> 00:14:19.780]  弟兄姊妹們
[00:14:19.780 --> 00:14:21.780]  我們不要再沉睡
[00:14:21.780 --> 00:14:23.780]  不要再沉睡
[00:14:23.780 --> 00:14:24.780]  我們不要以為
[00:14:24.780 --> 00:14:26.780]  永遠都是這麼好
[00:14:26.780 --> 00:14:27.780]  我們在主的面前
[00:14:27.780 --> 00:14:28.780]  我們要祈禱
[00:14:28.780 --> 00:14:31.780]  要準備好我們的心
[00:14:31.780 --> 00:14:33.780]  來為主做增賤
[00:14:33.780 --> 00:14:35.780]  好像剛才我們所讀的約書
[00:14:35.780 --> 00:14:37.780]  去到一個地方
[00:14:37.780 --> 00:14:38.780]  新的地方
[00:14:38.780 --> 00:14:39.780]  入迦南地的地方
[00:14:39.780 --> 00:14:40.780]  增賤
[00:14:40.780 --> 00:14:42.780]  主為我們增賤
[00:14:42.780 --> 00:14:44.780]  我們要勇敢跟從我們的主
[00:14:44.780 --> 00:14:46.780]  我們的神
[00:14:46.780 --> 00:14:47.780]  求主幫助我們
[00:14:47.780 --> 00:14:49.780]  我們的生命祈禱
[00:14:49.780 --> 00:14:50.780]  我們與神聯繫
[00:14:50.780 --> 00:14:52.780]  我們知道神在我們身上的使命
[00:14:52.780 --> 00:14:54.780]  我們願意去做
[00:14:54.780 --> 00:14:55.780]  求主幫助我們
[00:14:55.780 --> 00:14:58.780]  在當中有一種勇敢的心
[00:14:58.780 --> 00:15:00.780]  來跟從我們的主
[00:15:00.780 --> 00:15:02.780]  接著我想說
[00:15:02.780 --> 00:15:05.780]  祈禱是沒有聖靈的能力
[00:15:05.780 --> 00:15:07.780]  去傳主的道
[00:15:32.780 --> 00:15:36.780]  聖靈充滿放膽講論上帝的道
[00:15:36.780 --> 00:15:38.780]  當我讀到這聖經的時候
[00:15:38.780 --> 00:15:40.780]  我都很感動
[00:15:40.780 --> 00:15:42.780]  禱告完了
[00:15:42.780 --> 00:15:44.780]  聚會的地方震動
[00:15:44.780 --> 00:15:46.780]  就像地震一樣
[00:15:46.780 --> 00:15:50.780]  這裡說到形容當時的氣氛
[00:15:50.780 --> 00:15:53.780]  我真是何等盼望回點教會
[00:15:53.780 --> 00:15:55.780]  很快會經歷到這件事
[00:15:55.780 --> 00:15:57.780]  你說如果現在祈禱很悶
[00:15:57.780 --> 00:15:59.780]  因為差了你
[00:15:59.780 --> 00:16:01.780]  是不是
[00:16:01.780 --> 00:16:05.780]  來到我們要寫整個祈禱會不會悶
[00:16:05.780 --> 00:16:09.780]  整個祈禱會地方震動
[00:16:09.780 --> 00:16:11.780]  為什麼震動呢
[00:16:11.780 --> 00:16:13.780]  因為有聖靈的能力
[00:16:13.780 --> 00:16:15.780]  被聖靈充滿
[00:16:15.780 --> 00:16:17.780]  像我所說的能力
[00:16:17.780 --> 00:16:19.780]  耶穌基督說
[00:16:19.780 --> 00:16:21.780]  在伊斯蘭傳第一章第八節
[00:16:21.780 --> 00:16:23.780]  在這裡等候
[00:16:23.780 --> 00:16:25.780]  聖靈但聖靈降臨在你們身上
[00:16:25.780 --> 00:16:27.780]  你們就必得著能力
[00:16:27.780 --> 00:16:29.780]  在耶路撒冷猶太傳地
[00:16:29.780 --> 00:16:31.780]  撒瑪利亞並到地極
[00:16:31.780 --> 00:16:33.780]  作我的見證
[00:16:33.780 --> 00:16:35.780]  能力如何得來呢
[00:16:35.780 --> 00:16:37.780]  祈禱
[00:16:37.780 --> 00:16:39.780]  一定要祈禱
[00:16:39.780 --> 00:16:41.780]  我們一定要與神聯繫
[00:16:41.780 --> 00:16:43.780]  在我們的心靈當中
[00:16:43.780 --> 00:16:45.780]  和神是不可以斷的
[00:16:45.780 --> 00:16:47.780]  這種祈禱是被聖靈充滿我們
[00:16:47.780 --> 00:16:49.780]  被聖靈管治我們心裡面
[00:16:49.780 --> 00:16:51.780]  每一個地方
[00:16:51.780 --> 00:16:53.780]  聖靈充滿即是被聖靈的管治
[00:16:53.780 --> 00:16:55.780]  我們心裡面很多暗的地方
[00:16:55.780 --> 00:16:57.780]  不被聖靈管治
[00:16:57.780 --> 00:16:59.780]  在我們的思想裡面
[00:16:59.780 --> 00:17:01.780]  在我們的感情裡面
[00:17:01.780 --> 00:17:03.780]  我們很多時候不被聖靈
[00:17:03.780 --> 00:17:05.780]  去開放我們
[00:17:05.780 --> 00:17:07.780]  聖靈引導我們
[00:17:07.780 --> 00:17:09.780]  聖靈想我們信服
[00:17:09.780 --> 00:17:11.780]  聖靈在我們心靈當中
[00:17:11.780 --> 00:17:13.780]  與我們同在
[00:17:13.780 --> 00:17:15.780]  只要祈禱
[00:17:15.780 --> 00:17:17.780]  聖靈感動人的心
[00:17:17.780 --> 00:17:19.780]  聖靈用說不出的嘆息
[00:17:19.780 --> 00:17:21.780]  感動我們祈禱
[00:17:21.780 --> 00:17:23.780]  聖靈為我們祈禱
[00:17:23.780 --> 00:17:25.780]  和我們一起祈禱
[00:17:25.780 --> 00:17:27.780]  耶穌基督為我們祈禱
[00:17:27.780 --> 00:17:29.780]  在《約翰福音》第17章講得很清楚
[00:17:29.780 --> 00:17:31.780]  耶穌基督為我們祈禱
[00:17:31.780 --> 00:17:33.780]  聖靈的工作
[00:17:33.780 --> 00:17:35.780]  催逼我們祈禱
[00:17:35.780 --> 00:17:37.780]  想不想祈禱
[00:17:37.780 --> 00:17:39.780]  和主意溝通
[00:17:39.780 --> 00:17:41.780]  你現在可以去祈禱
[00:17:41.780 --> 00:17:43.780]  每天的到主的面前
