
[00:00:00.000 --> 00:00:04.280]  事實上我們是處於在風暴之下
[00:06:35.520 --> 00:06:37.280]  逼迫的指數甚高
[00:06:37.280 --> 00:06:38.360]  黃呢
[00:06:38.360 --> 00:06:40.320]  是高度的逼迫
[00:06:40.320 --> 00:06:42.760]  試想像一下
[00:06:42.760 --> 00:06:45.880]  現在已經進入颱風的季節了
[00:06:46.280 --> 00:06:48.320]  正常如果有颱風的時候
[00:06:48.320 --> 00:06:49.280]  一號風球
[00:06:49.280 --> 00:06:50.400]  然後怎麼樣呢?
[00:06:50.400 --> 00:06:51.200]  三號
[00:06:51.200 --> 00:06:52.440]  然後之後怎麼樣?
[00:06:52.440 --> 00:06:53.240]  八號
[00:06:53.240 --> 00:06:55.520]  然後再上升九號和十號
[00:06:55.520 --> 00:06:57.280]  是這樣漸進式的
[00:06:57.280 --> 00:06:58.640]  試想像一下
[00:06:58.640 --> 00:07:00.400]  現在一說有風球
[00:07:00.400 --> 00:07:01.160]  一號呢
[00:07:01.160 --> 00:07:03.280]  立刻就跳過三號
[00:07:03.280 --> 00:07:04.680]  一號變八號
[00:07:04.680 --> 00:07:06.040]  接著變九號
[00:07:06.040 --> 00:07:08.040]  在預表什麼呢?
[00:07:08.040 --> 00:07:12.720]  在預表這個世界的極端氣候的情況
[00:07:12.720 --> 00:07:13.920]  越來越嚴重
[00:07:14.400 --> 00:07:17.080]  極端氣候的情況越來越嚴重
[00:07:17.080 --> 00:07:19.280]  這個圖表也是在說一件事情
[00:07:19.280 --> 00:07:22.120]  中間似乎沒有了黃色的部分
[00:07:22.120 --> 00:07:25.440]  一開始就是橙色和紅色了
[00:07:25.440 --> 00:07:32.440]  在說這個世界的創啟化的逼迫的情況
[00:07:32.440 --> 00:07:34.320]  越來越嚴峻
[00:07:34.320 --> 00:07:36.160]  其中一個地區裡面
[00:07:36.160 --> 00:07:38.600]  逼迫的情況是極之嚴峻的
[00:07:38.600 --> 00:07:41.000]  這份資料裡面有說
[00:07:41.000 --> 00:07:44.040]  特別說薩拉爾南的地方
[00:07:44.040 --> 00:07:47.960]  基督徒面對的逼迫的情況
[00:07:47.960 --> 00:07:49.760]  越來越嚴重
[00:07:49.760 --> 00:07:51.560]  特別說幾個國家
[00:07:51.560 --> 00:07:52.960]  無論是尼日利亞
[00:07:52.960 --> 00:07:55.880]  無論是剛果、莫三秘克等等
[00:07:55.880 --> 00:07:57.760]  這本書裡面也在說
[00:07:57.760 --> 00:07:59.440]  在一個地方做基督徒
[00:07:59.440 --> 00:08:01.320]  他們面對的逼迫
[00:08:01.320 --> 00:08:05.360]  是比五年前更加的嚴重
[00:08:05.360 --> 00:08:08.240]  另一個國家是北韓
[00:08:08.240 --> 00:08:12.560]  是自2002年所謂登上
[00:08:12.560 --> 00:08:14.480]  敞開的門
[00:08:14.480 --> 00:08:17.040]  逼迫指數的第一位
[00:08:17.040 --> 00:08:18.080]  到今天
[00:08:18.080 --> 00:08:19.320]  2021年
[00:08:19.320 --> 00:08:21.480]  過去的十九年
[00:08:21.480 --> 00:08:22.600]  也是第一位
[00:08:22.600 --> 00:08:26.720]  逼迫全球最嚴重的地方是北韓
[00:08:26.720 --> 00:08:29.280]  假如被人發現你是基督徒的時候
[00:08:29.280 --> 00:08:33.760]  政府就會送你去一個惡名遠報的監牢裡面
[00:08:33.760 --> 00:08:35.160]  據消息說
[00:08:35.160 --> 00:08:39.240]  這是一個大型活人的亂葬崗
[00:08:39.240 --> 00:08:41.480]  在北韓的情況
[00:08:42.000 --> 00:08:44.800]  另外也有另一個情況就是
[00:08:44.800 --> 00:08:47.800]  在新冠病毒的疫情底下
[00:08:47.800 --> 00:08:50.680]  在敞開的門的研究顯示
[00:08:50.680 --> 00:08:52.680]  在一些國家裡面
[00:08:52.680 --> 00:08:55.280]  特別是伊斯蘭或者是印度教
[00:08:55.280 --> 00:08:57.960]  或者佛教極權的國家裡面
[00:08:57.960 --> 00:08:59.720]  當你是基督徒
[00:08:59.720 --> 00:09:02.040]  你多數不是一個人
[00:09:02.040 --> 00:09:04.040]  而是一個少數民族
[00:09:04.040 --> 00:09:05.040]  一個種族
[00:09:05.040 --> 00:09:06.480]  在一個國家裡面
[00:09:06.480 --> 00:09:08.200]  如果他發現你是基督徒的時候
[00:09:08.200 --> 00:09:14.000]  基本上你是不能夠得到這些新冠病毒的援助
[00:09:14.000 --> 00:09:16.040]  因為你是基督徒的緣故
[00:09:16.040 --> 00:09:18.320]  這些國家包括了孟加拉
[00:09:18.320 --> 00:09:18.960]  印度
[00:09:18.960 --> 00:09:19.800]  巴基斯坦
[00:09:19.800 --> 00:09:20.640]  尼日利亞
[00:09:20.640 --> 00:09:21.240]  也門
[00:09:21.240 --> 00:09:22.040]  蘇丹
[00:09:22.040 --> 00:09:22.920]  越南
[00:09:22.920 --> 00:09:23.760]  緬甸
[00:09:23.760 --> 00:09:24.760]  尼泊爾
[00:09:24.760 --> 00:09:25.960]  馬來西亞
[00:09:25.960 --> 00:09:28.880]  都有一些這樣的記錄
[00:09:28.880 --> 00:09:35.360]  另一個情況就是宗教民族主義的高漲
[00:09:35.360 --> 00:09:37.200]  而帶來產生的逼迫
[00:09:37.480 --> 00:09:39.240]  特別是在土耳其的地方裡面
[00:09:39.240 --> 00:09:40.880]  據一個公開的…
[00:09:40.880 --> 00:09:42.560]  在裡面的國家
[00:09:42.560 --> 00:09:45.600]  一個公開的伊斯蘭民族主義的議程裡面
[00:09:45.600 --> 00:09:51.760]  說的是國家是不能夠容忍基督徒在一個地方
[00:09:51.760 --> 00:09:56.360]  於是在一個國家裡面產生越來越多的暴力事件
[00:09:56.360 --> 00:09:57.800]  不僅是這個國家
[00:09:57.800 --> 00:09:58.920]  印度也是
[00:09:58.920 --> 00:10:00.640]  印度在一個敞開的門
[00:10:00.640 --> 00:10:03.480]  這個逼迫指數的排名上面
[00:10:03.480 --> 00:10:05.600]  也是節節來來高升
[00:10:05.600 --> 00:10:06.960]  那麼在印度裡面
[00:10:06.960 --> 00:10:12.800]  特別是在印度教的民族主義高漲的持續上升的時候
[00:10:12.800 --> 00:10:14.000]  是在說一件事
[00:10:14.000 --> 00:10:15.520]  要做印度人
[00:10:15.520 --> 00:10:17.320]  就要做印度教徒
[00:10:17.320 --> 00:10:19.160]  要做印度人
[00:10:19.160 --> 00:10:21.640]  就只可以做印度教徒
[00:10:21.640 --> 00:10:25.120]  面對如此的困難
[00:10:25.120 --> 00:10:27.240]  以及威脅
[00:10:27.240 --> 00:10:28.760]  可能這一刻
[00:10:28.760 --> 00:10:30.120]  聽完這麼多
[00:10:30.120 --> 00:10:32.080]  可能只是五分鐘的時間
[00:10:32.080 --> 00:10:33.720]  我們都自問
[00:10:33.720 --> 00:10:35.120]  我們都是有心無力
[00:10:35.520 --> 00:10:38.320]  怎麼樣讓萬民能夠得著福音呢?
[00:10:38.320 --> 00:10:40.840]  特別更加在疫情底下
[00:10:40.840 --> 00:10:42.800]  我們要stay home
[00:10:42.800 --> 00:10:43.880]  work from home
[00:10:43.880 --> 00:10:46.600]  想搭飛機又搭不到
[00:10:46.600 --> 00:10:49.040]  想參加短宣又遙遙無期
[00:10:49.040 --> 00:10:50.840]  想做一點點事情
[00:10:50.840 --> 00:10:52.760]  在宣教上面出一點點力
[00:10:52.760 --> 00:10:55.280]  都似乎是無能為力
[00:10:55.280 --> 00:10:59.760]  又加上在政治的壓迫下
[00:10:59.760 --> 00:11:02.120]  讓很多人都覺得透不過氣
[00:11:02.640 --> 00:11:07.880]  讓一些弟兄姊妹我知道或者香港市民長期都在一種抑鬱和恐懼當中
[00:11:07.880 --> 00:11:10.880]  在如此的情況下
[00:11:10.880 --> 00:11:16.120]  我們怎麼樣在萬民得到福音這件事上面
[00:11:16.120 --> 00:11:18.240]  或者向萬民作見這件事
[00:11:18.240 --> 00:11:20.520]  我們能夠做到什麼呢?
[00:11:20.520 --> 00:11:25.720]  可謂我們自己屬靈生命都處於岌岌可危的狀態
[00:11:25.720 --> 00:11:27.560]  可謂自身難保
[00:11:27.560 --> 00:11:31.000]  我們怎麼有力量去堅持下去呢?
[00:11:32.640 --> 00:11:33.960]  我們個人如是
[00:11:33.960 --> 00:11:36.280]  可能教會也是如是
[00:11:36.280 --> 00:11:38.120]  香港整體的教會
[00:11:38.120 --> 00:11:41.680]  都是面對一個很嚴重很大的考驗
[00:11:41.680 --> 00:11:43.040]  很大的考驗
[00:11:43.040 --> 00:11:47.240]  所以當我說普世宣教工作的時候
[00:11:47.240 --> 00:11:48.560]  似乎這個真的很大
[00:11:48.560 --> 00:11:50.280]  大到一個地步
[00:11:50.280 --> 00:11:51.800]  可能是吃不消的
[00:11:51.800 --> 00:11:53.080]  吞不下的
[00:11:53.080 --> 00:11:57.640]  其實在初期教會裡面我們都看到
[00:11:57.640 --> 00:12:00.000]  特別在第一世紀裡面
[00:12:00.000 --> 00:12:02.000]  當耶穌被捉拿
[00:12:02.200 --> 00:12:03.480]  被處決
[00:12:03.480 --> 00:12:05.320]  釘在十字架的時候
[00:12:05.320 --> 00:12:07.960]  門徒都是極其的害怕
[00:12:07.960 --> 00:12:12.560]  門徒都擔心這個大抓捕會抓住他們
[00:12:12.560 --> 00:12:14.600]  因為抓住他們的時候
[00:12:14.600 --> 00:12:18.720]  他們所遭遇的跟耶穌是一模一樣
[00:12:18.720 --> 00:12:20.320]  先是被捉拿
[00:12:20.320 --> 00:12:22.360]  然後被私刑
[00:12:22.360 --> 00:12:24.120]  然後被處死
[00:12:24.120 --> 00:12:26.200]  在一個這樣的狀態下
[00:12:26.200 --> 00:12:28.400]  門徒是極其害怕
[00:12:28.400 --> 00:12:31.320]  所以剛才大家讀到約翰福音的二十章裡面
[00:12:31.320 --> 00:12:33.040]  第十九節裡面說
[00:12:33.040 --> 00:12:35.440]  聖經裡面記載他們是
[00:12:35.440 --> 00:12:39.640]  怕猶太人門都關上
[00:12:39.640 --> 00:12:43.360]  怕猶太人門都關上
[00:12:43.360 --> 00:12:45.720]  正正是一群門徒
[00:12:45.720 --> 00:12:47.240]  十二個門徒
[00:12:47.240 --> 00:12:49.760]  除了猶太以外十一個
[00:12:49.760 --> 00:12:53.280]  他們在當中是躲藏了
[00:12:53.280 --> 00:12:56.360]  藏在一個小的房子裡面
[00:12:56.360 --> 00:12:59.920]  但是這個小房子裡面正正是群龍無首
[00:13:00.480 --> 00:13:05.040]  他們是極其的害怕躲藏在一個小房子裡面
[00:13:05.040 --> 00:13:08.480]  在約翰福音二十章第十九節
[00:13:08.480 --> 00:13:10.080]  正正是那個時間
[00:13:10.080 --> 00:13:13.360]  耶穌就站在他們當中
[00:13:13.360 --> 00:13:18.720]  約翰福音二十章第十九節
[00:13:18.720 --> 00:13:19.480]  很有意思
[00:13:19.480 --> 00:13:20.800]  是說那一晚上
[00:13:20.800 --> 00:13:22.560]  門徒所在的地方
[00:13:22.560 --> 00:13:26.440]  因怕猶太人門都關了
[00:13:26.440 --> 00:13:30.440]  耶穌就站在當中對他們說
[00:13:30.760 --> 00:13:32.800]  願你們平安
[00:13:32.800 --> 00:13:33.840]  Shalom
[00:13:33.840 --> 00:13:39.040]  Shalom 是猶太人和猶太人之間的一個問候的說話
[00:13:39.040 --> 00:13:41.840]  翻出來的意思解作平安
[00:13:41.840 --> 00:13:43.000]  好像剛才詩歌所說
[00:13:43.000 --> 00:13:45.480]  上帝所賜下的平安
[00:13:45.480 --> 00:13:49.360]  這個平安不是單單是說出入平安
[00:13:49.360 --> 00:13:53.240]  好像前兩天在沙田裡面發生一個交通意外
[00:13:53.240 --> 00:13:59.800]  我們都為了在旅遊巴士上的學生去擔心
[00:13:59.920 --> 00:14:03.200]  因為他們在身體上或者心靈上
[00:14:03.200 --> 00:14:06.920]  都可能面對很多的創傷
[00:14:06.920 --> 00:14:08.200]  但是
[00:14:08.200 --> 00:14:11.960]  聖經裡面所說的平安不是單單在肉身上
[00:14:11.960 --> 00:14:16.240]  也不是單單在精神上那麼簡單
[00:14:16.240 --> 00:14:19.080]  而猶太人所說的平安
[00:14:19.080 --> 00:14:25.560]  也是帶有完整、健全、健康、繁榮、永久性的意義
[00:14:25.560 --> 00:14:28.360]  是極其的全面和豐富
[00:14:30.040 --> 00:14:34.920]  那群極其害怕的門徒站在室內抖震的時候
[00:14:34.920 --> 00:14:37.800]  耶穌就站在他們當中
[00:14:37.800 --> 00:14:39.280]  說「平安」
[00:14:39.280 --> 00:14:40.400]  「Shalom」
[00:14:40.400 --> 00:14:44.760]  復國主是有能力去衝破障礙
[00:14:44.760 --> 00:14:47.800]  所以耶穌不需要拿著鑰匙去開門
[00:14:47.800 --> 00:14:51.400]  耶穌也不需要用八達卡進入
[00:14:51.400 --> 00:14:53.760]  耶穌就穿越那個門
[00:14:53.760 --> 00:14:55.440]  穿越那個鎖
[00:14:55.440 --> 00:14:58.720]  就站在門徒的面前
[00:14:59.280 --> 00:15:02.800]  耶穌復活的主是突破這些難關
[00:15:02.800 --> 00:15:05.440]  似乎門徒在絕望當中
[00:15:05.440 --> 00:15:07.200]  耶穌帶來出路
[00:15:07.200 --> 00:15:09.920]  耶穌帶來一個盼望
[00:15:09.920 --> 00:15:13.640]  耶穌讓門徒帶來一個新的想像
[00:15:13.640 --> 00:15:17.000]  平安的主在不平安的時間底下
[00:15:17.000 --> 00:15:21.320]  為我們帶來新機、盼望和想像
[00:15:21.320 --> 00:15:24.560]  第二十節裡面就是這麼說
[00:15:25.240 --> 00:15:29.720]  「少爺說就將手和立堂指給他們看
[00:15:29.720 --> 00:15:33.720]  少爺說門徒看見主就起來了」
[00:15:33.720 --> 00:15:35.080]  就起來了
[00:15:35.080 --> 00:15:39.560]  耶穌證明祂就是那位在十字架上
[00:15:39.560 --> 00:15:43.520]  為人類去承擔所有的刑罰的那一位
[00:15:43.520 --> 00:15:46.880]  所以祂就將祂的手和立堂
[00:15:46.880 --> 00:15:50.040]  給門徒來看
[00:15:50.040 --> 00:15:53.520]  這個也不會隨著耶穌復活的緣故
[00:15:53.520 --> 00:15:55.560]  這些傷痕的復原
[00:15:55.560 --> 00:15:56.520]  自我復原
[00:15:56.520 --> 00:15:58.560]  耶穌仍然保留
[00:15:58.560 --> 00:16:00.440]  仍然保留這些傷痕
[00:16:00.440 --> 00:16:04.160]  證明祂就是一位復活的主
[00:16:04.160 --> 00:16:06.840]  當門徒看見主的時候
[00:16:06.840 --> 00:16:08.840]  聖經說「就起來了」
[00:16:08.840 --> 00:16:10.040]  「就起來了」
[00:16:10.040 --> 00:16:13.320]  英文的翻譯叫「Overjoyed」
[00:16:13.320 --> 00:16:14.640]  「Overjoyed」
[00:16:14.640 --> 00:16:17.080]  「就起來了」是在說什麼呢?
[00:16:17.080 --> 00:16:20.400]  是在說開心到滿社
[00:16:20.720 --> 00:16:24.200]  叫做「歡欣雀躍,喜出望外」的意思
[00:16:24.200 --> 00:16:25.720]  是「Overjoyed」
[00:16:25.720 --> 00:16:27.520]  是意想不到的
[00:16:27.520 --> 00:16:30.720]  門徒由悲轉為喜
[00:16:30.720 --> 00:16:33.400]  當看見復活的主的時候
[00:16:33.400 --> 00:16:37.280]  心裡面所有的恐懼、擔心
[00:16:37.280 --> 00:16:39.600]  所有的抑鬱、抹
[00:16:39.600 --> 00:16:44.040]  像這樣迅速地來消除一樣
[00:16:44.040 --> 00:16:46.160]  在那一刻裡面
[00:16:46.160 --> 00:16:47.760]  納時間很快
[00:16:47.760 --> 00:16:49.520]  很快的時間
[00:16:50.720 --> 00:16:51.920]  又在二十一節
[00:16:51.920 --> 00:16:55.120]  耶穌又很快的時間又對門徒
[00:16:55.120 --> 00:16:58.840]  一群由悲轉為喜的門徒
[00:16:58.840 --> 00:17:00.320]  耶穌再說
[00:17:00.320 --> 00:17:01.400]  「Shalom」
[00:17:01.400 --> 00:17:03.080]  「願你們平安」
[00:17:03.080 --> 00:17:05.640]  接著耶穌隨即就說什麼呢?
[00:17:05.640 --> 00:17:08.240]  「負怎樣猜險了我」
[00:17:08.240 --> 00:17:11.040]  「我也照樣猜險你們」
[00:17:11.040 --> 00:17:13.400]  在四福音書裡面
[00:17:13.400 --> 00:17:15.600]  每一卷福音書裡面都有
[00:17:15.600 --> 00:17:17.200]  我們叫做大使命
[00:17:17.200 --> 00:17:19.280]  就是耶穌的吩咐
[00:17:19.720 --> 00:17:21.440]  最講為人知的
[00:17:21.440 --> 00:17:24.200]  就是在《馬達福音》二十八章十九二十節
[00:17:24.200 --> 00:17:28.240]  所以你們要去洗萬民作我的門徒
[00:17:28.240 --> 00:17:30.680]  耶穌吩咐大使命
[00:17:30.680 --> 00:17:33.760]  要門徒將福音傳開
[00:17:33.760 --> 00:17:35.560]  洗萬民作主的門徒
