
[00:00:00.000 --> 00:00:03.440]  讓我們在一會兒吃午飯以先
[00:05:56.040 --> 00:05:58.940]  第三這位良善的神
[00:05:58.940 --> 00:06:01.640]  是叫人重生
[00:06:01.640 --> 00:06:05.340]  成為一個群體就是耶穌基督的群體
[00:06:05.340 --> 00:06:07.440]  神通過真理的話語
[00:06:07.440 --> 00:06:12.740]  將這個信仰群體成為初熟的果子
[00:06:12.740 --> 00:06:15.140]  教會就是初熟的果子
[00:06:15.140 --> 00:06:16.240]  所以十八節
[00:06:16.240 --> 00:06:20.540]  亞國所說的就是教會是初熟的果子
[00:06:20.540 --> 00:06:24.240]  是這個世界出現的初熟的果子
[00:06:24.240 --> 00:06:26.840]  真理當然是指天國的福音
[00:06:26.840 --> 00:06:29.140]  耶穌基督的福音
[00:06:29.140 --> 00:06:32.140]  亞國說的就是這個重生的群體
[00:06:32.140 --> 00:06:33.540]  這個教會
[00:06:33.540 --> 00:06:37.340]  當然是要過新的生活
[00:06:37.340 --> 00:06:39.040]  新的生活是怎樣的?
[00:06:39.040 --> 00:06:41.640]  在教會裡面新的生活是什麼?
[00:06:41.640 --> 00:06:43.140]  一班重生得救的人
[00:06:43.140 --> 00:06:45.940]  在教會裡面的新的生活是什麼?
[00:06:45.940 --> 00:06:49.540]  就是每一個人都要快快地聽
[00:06:49.540 --> 00:06:50.640]  慢慢地說
[00:06:50.640 --> 00:06:52.540]  慢慢地動腦
[00:06:52.540 --> 00:06:53.740]  快快地聽
[00:06:53.740 --> 00:06:54.640]  慢慢地說
[00:06:54.640 --> 00:06:55.840]  慢慢地動腦
[00:06:55.840 --> 00:06:59.940]  這個指就是大家相交的一些重要的要素
[00:06:59.940 --> 00:07:01.240]  這個初熟的
[00:07:01.240 --> 00:07:03.140]  這個新的
[00:07:03.140 --> 00:07:04.740]  這個這樣的果子
[00:07:04.740 --> 00:07:06.440]  就是有這些生命的表現
[00:07:06.440 --> 00:07:07.540]  重生得救的人
[00:07:07.540 --> 00:07:09.940]  就是有這些生命的表現
[00:07:09.940 --> 00:07:11.840]  快快地聽
[00:07:11.840 --> 00:07:14.140]  其實我們看回第二章
[00:07:14.140 --> 00:07:15.640]  第三章、第五章
[00:07:15.640 --> 00:07:18.340]  我們看到當中群體有衝突
[00:07:18.340 --> 00:07:19.840]  有糾紛
[00:07:19.840 --> 00:07:21.340]  有憤怒
[00:07:21.340 --> 00:07:25.240]  甚至有謀殺的意圖
[00:07:25.240 --> 00:07:27.840]  當人面對壓迫的時候
[00:07:27.840 --> 00:07:30.740]  甚至在信仰群體當中面對壓迫的時候
[00:07:30.740 --> 00:07:32.540]  一個很大的試探是什麼?
[00:07:32.540 --> 00:07:34.740]  一個很大的試探就是憤怒
[00:07:34.740 --> 00:07:36.340]  要報復
[00:07:36.340 --> 00:07:39.840]  甚至要訴諸於暴力
[00:07:39.840 --> 00:07:43.640]  人的言語和慾望
[00:07:43.640 --> 00:07:48.540]  就需要所栽種的道去限制
[00:07:48.540 --> 00:07:53.640]  群體是需要所栽種的道去限制
[00:07:53.640 --> 00:07:57.640]  阿國書所講的所栽種的道是指什麼?
[00:07:57.640 --> 00:08:00.840]  是第一章十八節的真理的道
[00:08:00.840 --> 00:08:02.840]  一章二十一節的
[00:08:02.840 --> 00:08:05.540]  救你們靈魂的道
[00:08:05.540 --> 00:08:07.140]  一章二十五節的
[00:08:07.140 --> 00:08:10.240]  那完美使人自由的律法
[00:08:10.240 --> 00:08:12.040]  二章八節
[00:08:12.040 --> 00:08:14.840]  至尊的律法
[00:08:14.840 --> 00:08:16.040]  換句話說
[00:08:16.040 --> 00:08:18.740]  所栽種的道就是關於律法
[00:08:18.740 --> 00:08:22.140]  神的話語關乎耶穌基督的福音
[00:08:22.140 --> 00:08:25.740]  關於聖靈
[00:08:25.740 --> 00:08:27.940]  慢慢地說
[00:08:27.940 --> 00:08:30.340]  對於阿國來說
[00:08:30.340 --> 00:08:34.240]  智慧的人不會詛咒人的
[00:08:34.240 --> 00:08:38.640]  能夠控制自己那條舌頭
[00:08:38.640 --> 00:08:42.040]  這些智慧的人生活在溫柔的當中
[00:08:42.040 --> 00:08:45.540]  不野蠻、不衝突
[00:08:45.540 --> 00:08:48.340]  智慧人知道尖銳的說話
[00:08:48.340 --> 00:08:51.740]  會只是叫群體破裂
[00:08:51.740 --> 00:08:55.640]  智慧人是很喜歡慢慢地說
[00:08:55.640 --> 00:09:01.340]  避免那些無謂、虛假的爭執
[00:09:01.340 --> 00:09:07.040]  智慧人出現就處處帶來正義、帶來和平
[00:09:07.040 --> 00:09:10.640]  當我們一齊思想
[00:09:10.640 --> 00:09:13.940]  快快地聽、慢慢地說的時候
[00:09:13.940 --> 00:09:16.540]  我就想到一位非洲的宣教士
[00:09:16.540 --> 00:09:18.040]  他說過一番話
[00:09:18.040 --> 00:09:22.340]  他說當你在非洲看到兩個人聊天的時候
[00:09:22.340 --> 00:09:26.140]  一個在說,另一個人就在聽
[00:09:26.140 --> 00:09:27.440]  但是回到香港
[00:09:27.440 --> 00:09:30.540]  你們看到兩個香港人就在說話
[00:09:30.540 --> 00:09:33.140]  不停地鬥快地說
[00:09:33.140 --> 00:09:35.040]  看誰說得鬥快
[00:09:35.040 --> 00:09:37.540]  打叉來,快點說,快點說
[00:09:37.540 --> 00:09:39.340]  不知道你有沒有這樣的經驗
[00:09:39.340 --> 00:09:40.240]  當你說話的時候
[00:09:40.240 --> 00:09:43.540]  人們會鬥鬥說,真的會氣死人
[00:09:43.540 --> 00:09:44.640]  為什麼會這樣呢?
[00:09:44.640 --> 00:09:46.640]  通常我們會打叉別人的說話
[00:09:46.640 --> 00:09:49.040]  因為我們說對方說的錯,他錯,他錯
[00:09:49.040 --> 00:09:50.640]  所以我們打斷他
[00:09:50.640 --> 00:09:53.640]  或者他講的說話沒有趣味,很悶
[00:09:53.640 --> 00:09:55.540]  所以我要講我的說話
[00:09:55.540 --> 00:09:57.240]  我的說話才有意思
[00:09:57.240 --> 00:10:00.540]  所以我們會粗魯地打斷別人
[00:10:00.540 --> 00:10:02.740]  甚至恥笑別人
[00:10:02.740 --> 00:10:06.940]  這麼搞笑,說出這樣的說話
[00:10:06.940 --> 00:10:11.340]  阿國就說,要快快地聽
[00:10:11.340 --> 00:10:14.140]  聽別人的說話
[00:10:14.140 --> 00:10:17.740]  你要經歷到巨大的力量
[00:10:17.740 --> 00:10:23.640]  聆聽是一個超能力
[00:10:23.640 --> 00:10:27.140]  在大流行的日子當中
[00:10:27.140 --> 00:10:31.040]  很多時候看到兩極化的現象
[00:10:31.040 --> 00:10:32.640]  香港是有的
[00:10:32.640 --> 00:10:34.240]  其實外國一樣有
[00:10:34.240 --> 00:10:35.840]  美國都一樣有
[00:10:35.840 --> 00:10:41.040]  嘩,常常都是兩邊極化
[00:10:41.040 --> 00:10:43.640]  在極化日子,兩邊極化日子
[00:10:43.640 --> 00:10:49.140]  我們真的需要一種超級的聽的能力
[00:10:49.140 --> 00:10:50.840]  當人有這種超級的能力
[00:10:50.840 --> 00:10:52.840]  去培養這種超級的能力的時候
[00:10:52.840 --> 00:10:55.640]  很奇妙的,他會聽見神的話
[00:10:55.640 --> 00:10:58.540]  他聽人說話的時候,聽見神的話
[00:10:58.540 --> 00:11:00.440]  又聽見人間的痛苦
[00:11:00.440 --> 00:11:05.240]  在當中能夠分辨真偽對錯
[00:11:05.240 --> 00:11:09.640]  帶著愛和意志的力量
[00:11:09.640 --> 00:11:11.440]  所以,弟兄姊妹們
[00:11:11.440 --> 00:11:13.240]  有機會就聊天吧
[00:11:13.240 --> 00:11:15.840]  不過記住,你找人聊天的時候
[00:11:15.840 --> 00:11:17.940]  你不是說,你聽我說話
[00:11:17.940 --> 00:11:19.340]  我很多東西告訴你
[00:11:19.340 --> 00:11:21.840]  不是,你找人聊天的時候
[00:11:21.840 --> 00:11:23.540]  就是坐在那裡,閉著眼
[00:11:23.540 --> 00:11:25.740]  你告訴我
[00:11:25.740 --> 00:11:28.440]  你當中會聽見
[00:11:28.440 --> 00:11:32.340]  你會聽見很多奇妙的聲音
[00:11:32.340 --> 00:11:38.340]  昨天,我們跟四間不同的教會的執事
[00:11:38.340 --> 00:11:40.940]  喝第二輪的茶
[00:11:40.940 --> 00:11:44.040]  因為我做了一個叫「院長茶座」
[00:11:44.040 --> 00:11:48.640]  我第一次有七間不同的教會的執事
[00:11:48.640 --> 00:11:51.340]  一起去喝茶
[00:11:51.340 --> 00:11:54.640]  他們素未謀面,完全不懂的
[00:11:54.640 --> 00:11:57.040]  我拉著他們一起聊天
[00:11:57.040 --> 00:11:58.240]  做法是什麼呢?
[00:11:58.240 --> 00:12:01.740]  聊完一次,剛好聊,就聊第二次
[00:12:01.740 --> 00:12:03.540]  剛好聊,就聊第三次
[00:12:03.540 --> 00:12:06.540]  不剛好聊,就喝完一次,拜拜
[00:12:06.540 --> 00:12:10.840]  昨天,這次四位聊得很開心
[00:12:10.840 --> 00:12:13.840]  大家又聽,他們說很有得著
[00:12:13.840 --> 00:12:16.040]  我也說很有得著
[00:12:16.040 --> 00:12:19.340]  我們一起守望香港的教會
[00:12:19.340 --> 00:12:25.140]  原來真理在各人身上會發生的
[00:12:25.140 --> 00:12:27.440]  當我們細心聽的時候
[00:12:27.440 --> 00:12:31.740]  我們聽見災眾的道
[00:12:31.740 --> 00:12:34.740]  聆聽是一種超級的能力
[00:12:34.740 --> 00:12:37.240]  有沒有留意剛才所讀的經文?
[00:12:37.240 --> 00:12:42.340]  「快快的聽,慢慢的說,慢慢的動怒」
[00:12:42.340 --> 00:12:44.940]  表面來看好像是順序
[00:12:44.940 --> 00:12:50.540]  「快快的聽,慢慢的說,慢慢的動怒」
[00:12:50.540 --> 00:12:54.840]  其實不單單是邏輯的順序
[00:12:54.840 --> 00:12:56.640]  它是結果的
[00:12:56.640 --> 00:13:00.740]  當你快快的聽,慢慢的說話的時候
[00:13:00.740 --> 00:13:02.440]  結果是什麼?
[00:13:02.440 --> 00:13:04.940]  結果就是慢慢的動怒
[00:13:04.940 --> 00:13:07.640]  不會快快的動怒
[00:13:07.640 --> 00:13:11.440]  不會發懷那些無謂的怒
[00:13:11.440 --> 00:13:14.040]  所以聽是很重要的
[00:13:14.040 --> 00:13:17.840]  所以弟兄姊妹們,從今以後不要打斷別人
[00:13:17.840 --> 00:13:21.440]  不要覺得別人說的話沒那麼重要,你比較重要
[00:13:21.440 --> 00:13:23.340]  聽別人說話
[00:13:23.340 --> 00:13:26.940]  你可以聽見神所災眾的真道
[00:13:26.940 --> 00:13:29.140]  你在當中是會經歷神的真道
[00:13:29.140 --> 00:13:31.540]  你想想,如果我們城鎮家弟兄姊妹們
[00:13:31.540 --> 00:13:34.040]  每個人都說我們出去跟別人聊天
[00:13:34.040 --> 00:13:36.340]  我們去聽
[00:13:36.340 --> 00:13:37.940]  我們快快的聽的時候
[00:13:37.940 --> 00:13:40.340]  這間教會是一間很特別的教會
[00:13:40.340 --> 00:13:42.640]  這個真的是初熟的果子
[00:13:42.640 --> 00:13:46.840]  用另外一種形式在世界出現
[00:13:46.840 --> 00:13:50.340]  這個是真正的信心的群體
[00:13:50.340 --> 00:13:53.040]  是真正耶穌基督的群體
[00:13:53.040 --> 00:13:55.740]  這間教會是很可愛的
[00:13:55.740 --> 00:13:57.540]  所以弟兄姊妹們
[00:13:57.540 --> 00:14:00.140]  城鎮家弟兄姊妹們
[00:14:00.140 --> 00:14:02.640]  我們要用心去聽
[00:14:02.640 --> 00:14:05.640]  聽是一種超級能力
[00:14:05.640 --> 00:14:09.240]  這個是智慧的表現
[00:14:09.240 --> 00:14:14.340]  第二,智慧的人是知道怎樣去說話
[00:14:14.340 --> 00:14:17.340]  第二段經文就是三章的
[00:14:17.340 --> 00:14:21.140]  就是我們若把雀環放在馬嘴裡
[00:14:21.140 --> 00:14:25.140]  使他們馴服,能控制他們的全身
[00:14:25.140 --> 00:14:26.840]  在看船隻
[00:14:26.840 --> 00:14:31.740]  雖然甚大,又被強風晚吹,只用小小的陀
[00:14:31.740 --> 00:14:35.340]  就隨著掌陀的意思轉動
[00:14:35.340 --> 00:14:42.540]  同樣,舌頭是小肢體,卻能說大話
[00:14:42.540 --> 00:14:47.240]  看那最小的火,能夠點燃最大的樹林
[00:14:47.240 --> 00:14:50.940]  舌頭就是火,在我們的八體當中
[00:14:50.940 --> 00:14:54.940]  舌頭是個不易的世界,能玷污全身
[00:14:54.940 --> 00:14:57.340]  也能燒毀生命的輪子
[00:14:57.340 --> 00:15:01.640]  而且是被地獄的火點燃的
[00:15:01.640 --> 00:15:04.540]  國內的走獸、飛禽、爬蟲、水族
[00:15:04.540 --> 00:15:07.840]  本來都可以制伏
[00:15:07.840 --> 00:15:11.740]  也已經被人制伏了
[00:15:11.740 --> 00:15:17.340]  唯獨舌頭沒有人能夠制伏
[00:15:17.340 --> 00:15:25.140]  是永不凝止的邪惡,充滿了害死人的毒氣
[00:15:25.140 --> 00:15:27.440]  我們用舌頭重贊我們的主
[00:15:27.440 --> 00:15:30.540]  我們的天父又用舌頭去詛咒
[00:15:30.540 --> 00:15:33.540]  照著神形象被造的人
[00:15:33.540 --> 00:15:38.040]  重贊和詛咒是從一個口出來
[00:15:38.040 --> 00:15:44.440]  我的弟兄們,這是不應該的
[00:15:44.440 --> 00:15:49.340]  亞國說舌頭的大小雖然這麼小
[00:15:49.340 --> 00:15:51.640]  但影響力很大
[00:15:51.640 --> 00:15:54.140]  亞國說,給三個類比
[00:15:54.140 --> 00:16:01.440]  就是雀環和馬、駝和船、火花和火
[00:16:01.440 --> 00:16:04.640]  這些類比的要點就是
[00:16:04.640 --> 00:16:12.140]  同樣舌頭是小肢體,卻能說謊
[00:16:12.140 --> 00:16:16.340]  亞國告訴我們,舌頭真的可以止盜群體
[00:16:16.340 --> 00:16:19.740]  也可以誤導群體
[00:16:19.740 --> 00:16:23.040]  所以將雀環放在馬嘴裡面
[00:16:23.040 --> 00:16:26.240]  使它馴服,使它控制馬的全身
[00:16:26.240 --> 00:16:30.340]  雀環雖然小,但可以引導馬
[00:16:30.340 --> 00:16:35.240]  接著亞國說,舌頭就像船的舵一樣引導大船
[00:16:35.240 --> 00:16:38.940]  舌頭可以引導,也可以誤導群體
[00:16:38.940 --> 00:16:43.940]  方向舵是幫助船駛向經過狂風暴浪當中
[00:16:43.940 --> 00:16:47.340]  舌頭就是方向舵
[00:16:47.340 --> 00:16:55.240]  接著另外類比說到漢亞最小的火能夠點燃最大的樹林
[00:16:55.240 --> 00:17:01.440]  舌頭的火花能夠燒著整個森林
[00:17:01.440 --> 00:17:06.440]  辱罵性的說話是帶來災難性的結果
[00:17:06.440 --> 00:17:11.040]  由於這個原因,亞國就提醒大家
[00:17:11.040 --> 00:17:15.240]  人類是可以去馴服
[00:17:15.240 --> 00:17:18.240]  那些巨大的動物,獅子、老虎
[00:17:18.240 --> 00:17:22.040]  可以搞定,但不能夠搞定自己的舌頭
[00:17:22.040 --> 00:17:25.840]  所以說各類的走獸、飛禽、爬蟲、水族
[00:17:25.840 --> 00:17:29.340]  本來都可以制伏,也已經被人制伏了
[00:17:29.340 --> 00:17:33.540]  唯獨舌頭不能被制伏
[00:17:33.540 --> 00:17:37.140]  亞國就跟著說,因為舌頭是什麼?
[00:17:37.140 --> 00:17:43.040]  是永不止息的惡,是充滿了害死人的毒氣
[00:17:43.040 --> 00:17:47.240]  舌頭被解放出來,在鎖鏈被解放出來
[00:17:47.240 --> 00:17:51.840]  它會破壞群體,帶來群體的死亡
[00:17:51.840 --> 00:17:55.640]  亞國說,我們有條例,一方面去讚美神
[00:17:55.640 --> 00:17:59.140]  一方面去詛咒我們周圍的人
[00:17:59.140 --> 00:18:03.540]  那些我們要幫助、要愛的人,這是不應該的
[00:18:03.540 --> 00:18:05.140]  為什麼?
[00:18:05.140 --> 00:18:13.140]  因為說話、言語比石頭、棍更能夠傷害人
[00:18:13.140 --> 00:18:16.140]  石頭、棍打下去、扔下去
[00:18:16.140 --> 00:18:20.840]  瘀了身、流血、骨頭斷了
[00:18:20.840 --> 00:18:22.440]  但有機會醫治
[00:18:22.440 --> 00:18:29.740]  但說話一說出來,可以一生一世害死人的
[00:18:29.740 --> 00:18:31.540]  傷害人的
[00:18:31.540 --> 00:18:36.940]  所以亞國告訴我們,說話是很重要的
[00:18:36.940 --> 00:18:40.740]  說話是有很多的力量的
[00:18:40.740 --> 00:18:46.240]  說話好像泥膠一樣,具有塑造創造的能力
[00:18:46.240 --> 00:18:54.040]  它可以塑造人的靈魂、人的身份、人的自我形象
[00:18:54.040 --> 00:18:56.940]  當你聽到人說一些說話
[00:18:56.940 --> 00:19:00.340]  你的靈魂就會接收這些說話
[00:19:00.340 --> 00:19:03.340]  當有些人跟你說,你很漂亮
[00:19:03.340 --> 00:19:05.940]  你是永生神的孩子
[00:19:05.940 --> 00:19:07.540]  值得愛、值得信任
[00:19:07.540 --> 00:19:11.840]  你是善良、你是恩慈、你是慷慨
[00:19:11.840 --> 00:19:13.440]  當我們聽到這些說話的時候
[00:19:13.440 --> 00:19:17.940]  內心就會創造了空間去接納這些說話
[00:19:17.940 --> 00:19:21.240]  這些會有機會成為你的身份、成為你的現實
[00:19:21.240 --> 00:19:23.940]  成為你的自我形象
[00:19:23.940 --> 00:19:25.940]  但當有些人跟你說
[00:19:25.940 --> 00:19:28.740]  你沒有吸引力的、你很醜的、一文不值的
[00:19:28.740 --> 00:19:32.940]  你有問題的、你很壞的、你很自私的
[00:19:32.940 --> 00:19:36.740]  你的內心就會被這些說話去塑造
[00:19:36.740 --> 00:19:40.740]  成為了你生命的現實
[00:19:40.740 --> 00:19:45.040]  阿閣就說,說話是很重要的
[00:19:45.040 --> 00:19:46.940]  言語是很重要的
[00:19:46.940 --> 00:19:51.340]  言語能夠撕裂和傷害
[00:19:51.340 --> 00:19:56.940]  但言語也能夠建立和醫治
[00:19:56.940 --> 00:19:58.940]  誠心家弟兄姊妹們
[00:19:58.940 --> 00:20:01.440]  我們知道言語、說話是重要的
[00:20:01.440 --> 00:20:04.840]  就讓我們用說話來去醫治和建立
[00:20:04.840 --> 00:20:06.740]  這個就是智慧
[00:20:06.740 --> 00:20:09.940]  所以聽是重要的
[00:20:09.940 --> 00:20:12.040]  說話是重要的
[00:20:12.040 --> 00:20:17.140]  智慧的人會聽和會說話
[00:20:17.140 --> 00:20:20.140]  第三,智慧的人是有行動的
[00:20:20.140 --> 00:20:21.540]  在第二章
[00:20:21.540 --> 00:20:25.640]  既然你們要按《史人自由》的律法受審判
[00:20:25.640 --> 00:20:29.840]  就要照這律法說話行事
[00:20:29.840 --> 00:20:32.340]  因為對那不憐憫人的
[00:20:32.340 --> 00:20:35.740]  他們要受沒有憐憫的審判
[00:20:35.740 --> 00:20:39.940]  「憐憫勝過審判」
[00:20:39.940 --> 00:20:44.040]  當中講到「憐憫」這個詞
[00:20:44.040 --> 00:20:51.140]  就是講到二章十二節當中的自由法則
[00:20:51.140 --> 00:20:56.440]  以及二章八節的愛人如己的法則
[00:20:56.440 --> 00:20:58.440]  簡單來說
[00:20:58.440 --> 00:21:04.140]  憐憫就是將信心和行為黏在一起
[00:21:04.140 --> 00:21:07.640]  「憐憫」是信心的表現
[00:21:07.640 --> 00:21:10.240]  所謂信心在關懷人的當中
[00:21:10.240 --> 00:21:14.140]  關懷那些無能為力的人當中表現出來
[00:21:14.140 --> 00:21:16.540]  那些人就是窮人
[00:21:16.540 --> 00:21:19.340]  社會當中的邊緣人士
[00:21:19.340 --> 00:21:20.740]  病人
[00:21:20.740 --> 00:21:24.840]  迷路的人
[00:21:24.840 --> 00:21:29.540]  亞哥接著就講了一連串的問題
[00:21:29.540 --> 00:21:34.840]  都是關於信心要表達出人愛的問題
[00:21:34.840 --> 00:21:36.240]  他就說
[00:21:36.240 --> 00:21:40.740]  我的弟兄們若有人說自己有信心卻沒有行為
[00:21:40.740 --> 00:21:42.540]  有什麼益處呢?
[00:21:42.540 --> 00:21:44.940]  就是信心能夠貪
[00:21:44.940 --> 00:21:47.540]  若是弟兄或是姊妹沒有衣服穿
[00:21:47.540 --> 00:21:49.740]  又缺少日用的飲食
[00:21:49.740 --> 00:21:53.340]  你們中間有人對他們說平平安安地去吧
[00:21:53.340 --> 00:21:56.040]  願你們穿得暖得飽
[00:21:56.040 --> 00:21:59.640]  卻不給他們身體所需要的
[00:21:59.640 --> 00:22:02.340]  就有什麼益處呢?
[00:22:02.340 --> 00:22:05.140]  他鼓勵神學家
[00:22:05.140 --> 00:22:06.640]  牧師傳道
[00:22:06.640 --> 00:22:07.940]  不理你們
[00:22:07.940 --> 00:22:11.940]  要搞清楚信心和行為的關係
[00:22:11.940 --> 00:22:16.340]  沒有行為的信心是死的
