
[00:00:00.000 --> 00:00:04.200]  今日的題目是「你為甚麼問我呢?」
[00:02:29.200 --> 00:02:33.200]  或者我們渴望和持續仰望上主
[00:02:33.200 --> 00:02:36.200]  希望祂能使我們脫離那些網羅
[00:02:36.200 --> 00:02:38.200]  其實過程是怎樣的呢
[00:02:38.200 --> 00:02:40.200]  接著他又問讀者
[00:02:40.200 --> 00:02:43.600]  其實無論別人向我們張網
[00:02:43.600 --> 00:02:46.200]  即是網是別人設給我的
[00:02:46.200 --> 00:02:49.600]  還是我們自己困著自己
[00:02:49.600 --> 00:02:53.000]  有時候網是自己設給自己的
[00:02:53.000 --> 00:02:55.000]  不過孟華就說
[00:02:55.000 --> 00:02:58.000]  只有上主才能夠成功地
[00:02:58.000 --> 00:03:01.600]  救我們脫離那些網羅
[00:03:01.600 --> 00:03:04.000]  唐孟華特別在書裡分享的時候
[00:03:04.000 --> 00:03:06.200]  他很強調「轉向」這個字
[00:03:06.200 --> 00:03:08.000]  剛才也讀過這個經節
[00:03:08.000 --> 00:03:11.400]  他說這個詞會深深地震撼他
[00:03:11.400 --> 00:03:13.200]  「轉向」這個字在希伯來文裡
[00:03:13.200 --> 00:03:17.200]  是有關注和注視的意思
[00:03:17.200 --> 00:03:19.600]  孟華就說考慮到我們
[00:03:19.600 --> 00:03:21.200]  其實就是你和我
[00:03:21.200 --> 00:03:24.800]  我們所有這一生人裡面的錯誤
[00:03:24.800 --> 00:03:26.800]  對上帝的搏逆等等
[00:03:26.800 --> 00:03:29.600]  我們其實有什麼權利
[00:03:29.600 --> 00:03:33.000]  可以去期望神會轉念
[00:03:33.000 --> 00:03:36.600]  然後注視我們自己呢
[00:03:36.600 --> 00:03:38.200]  不過孟華又提醒我們
[00:03:38.200 --> 00:03:39.400]  詩人就是這樣說
[00:03:39.400 --> 00:03:42.600]  求你轉向我 連述我
[00:03:42.600 --> 00:03:45.000]  詩人的這個請求提醒了我們
[00:03:45.000 --> 00:03:46.600]  是的 其實我們很不配
[00:03:46.600 --> 00:03:49.600]  甚至不配去期望上帝
[00:03:49.600 --> 00:03:52.000]  轉身過來去注視我們
[00:03:52.000 --> 00:03:54.000]  不過神就是這樣苦咒我們
[00:03:54.000 --> 00:03:55.800]  注視和連述我們
[00:03:55.800 --> 00:03:57.600]  這是第一段的訊息
[00:03:57.600 --> 00:03:59.400]  很吸引我的
[00:03:59.400 --> 00:04:00.600]  第二段的詩篇
[00:04:00.600 --> 00:04:03.400]  孟華又選了附近的詩篇
[00:04:03.400 --> 00:04:05.000]  是第56篇
[00:04:05.000 --> 00:04:06.200]  我又讀給大家聽
[00:04:06.200 --> 00:04:08.600]  56篇的第三到四節
[00:04:08.600 --> 00:04:10.200]  這段詩篇這樣說
[00:04:10.200 --> 00:04:13.400]  我懼怕的時候要依靠你
[00:04:13.400 --> 00:04:14.800]  我依靠神
[00:04:14.800 --> 00:04:17.200]  我要讚美他的話
[00:04:17.200 --> 00:04:20.400]  我依靠神必不懼怕
[00:04:20.400 --> 00:04:25.200]  血氣之輩能把我怎麼樣呢
[00:04:25.200 --> 00:04:27.200]  孟華引用了一句說話
[00:04:27.200 --> 00:04:29.000]  我想特別這一個月
[00:04:29.000 --> 00:04:30.600]  特別是上一個月 六月
[00:04:30.600 --> 00:04:32.200]  我們都會很感受到
[00:04:32.200 --> 00:04:36.200]  勇敢並不代表你不害怕
[00:04:36.200 --> 00:04:37.600]  我再重複一次
[00:04:37.600 --> 00:04:41.800]  勇敢並不表示你不害怕
[00:04:41.800 --> 00:04:42.800]  孟華說
[00:04:42.800 --> 00:04:45.000]  其實恐懼和孤單
[00:04:45.000 --> 00:04:48.600]  很多時候是互相增強的
[00:04:48.600 --> 00:04:50.000]  大衛寫這篇詩的時候
[00:04:50.000 --> 00:04:52.400]  其實他是向讀這篇詩的
[00:04:52.400 --> 00:04:54.400]  世世代代的人去承認
[00:04:54.400 --> 00:04:57.200]  其實他自己好像一個
[00:04:57.200 --> 00:04:59.000]  挺有內功的一個人
[00:04:59.000 --> 00:05:02.800]  但其實他也有感到害怕的時候
[00:05:02.800 --> 00:05:05.200]  不過正當我們害怕的時候
[00:05:05.200 --> 00:05:07.800]  其實就是倚靠的時候
[00:05:07.800 --> 00:05:09.600]  在倚靠的時候
[00:05:09.600 --> 00:05:12.800]  我們就讚美上帝的話語
[00:05:12.800 --> 00:05:14.800]  孟華認為為何要這樣做
[00:05:14.800 --> 00:05:16.600]  為何要讚美神的話呢
[00:05:16.600 --> 00:05:19.000]  因為在神的話語裡面
[00:05:19.000 --> 00:05:21.800]  向我們顯示了神的信實
[00:05:21.800 --> 00:05:24.000]  神的話語也都關乎
[00:05:24.000 --> 00:05:27.200]  他和我們納約的關係
[00:05:27.200 --> 00:05:29.000]  一想到有這個約
[00:05:29.000 --> 00:05:33.400]  我們的心就有很大的安慰和鼓勵
[00:05:33.400 --> 00:05:36.800]  孟華藉著大衛的詩篇告訴我們
[00:05:36.800 --> 00:05:38.600]  即使勇敢的人
[00:05:38.600 --> 00:05:40.400]  原來也會有恐懼
[00:05:40.400 --> 00:05:43.200]  不過出現恐懼的時候
[00:05:43.200 --> 00:05:44.600]  正正就是我們學習
[00:05:44.600 --> 00:05:47.800]  去倚靠神的一個上好的時機
[00:05:47.800 --> 00:05:49.400]  大家都明白吧
[00:05:49.400 --> 00:05:51.000]  風平浪靜的日子
[00:05:51.000 --> 00:05:52.400]  悠悠閒閒
[00:05:52.400 --> 00:05:54.800]  我們也不會很特別去感受
[00:05:54.800 --> 00:05:56.400]  怎樣去倚靠上帝
[00:05:56.400 --> 00:05:59.400]  不過當我們落在艱難的日子裡面
[00:05:59.400 --> 00:06:01.000]  越是恐懼的時候
[00:06:01.000 --> 00:06:03.800]  原來那個時候你反轉一看
[00:06:03.800 --> 00:06:06.600]  就是我們去學習更深層的
[00:06:06.600 --> 00:06:10.800]  倚靠上帝的一個很好的機會
[00:06:10.800 --> 00:06:12.000]  這個是引言
[00:06:12.000 --> 00:06:13.600]  我們回到《英文福音》
[00:06:13.600 --> 00:06:15.600]  或者大家有聖經請你翻開《英文福音》
[00:06:15.600 --> 00:06:18.000]  十八章十五到二十七節
[00:06:18.000 --> 00:06:19.600]  這個段落
[00:06:19.600 --> 00:06:21.200]  這個段落裡面其實包含了
[00:06:21.200 --> 00:06:23.000]  兩個不同的故事板塊
[00:06:23.000 --> 00:06:24.800]  有兩個不同的敘事板塊
[00:06:24.800 --> 00:06:28.600]  其實好像有一個交錯的進行
[00:06:28.600 --> 00:06:32.200]  當然其中我佔了篇幅比較多的
[00:06:32.200 --> 00:06:34.800]  就是耶穌基督被前任
[00:06:34.800 --> 00:06:38.200]  和現任的大祭司盤問的有關經文
[00:06:38.200 --> 00:06:39.400]  其實更加講得清楚一點
[00:06:39.400 --> 00:06:41.200]  是被一個前任的大祭司
[00:06:41.200 --> 00:06:43.000]  叫做阿娜的審問
[00:06:43.000 --> 00:06:46.000]  不過就是在耶穌審問這個經節裡面
[00:06:46.000 --> 00:06:52.000]  就交叉了有關彼得三次不認主的過程
[00:06:52.000 --> 00:06:54.000]  這三次過程的記載
[00:06:54.000 --> 00:06:56.200]  正如有人form很多的篇章都是
[00:06:56.200 --> 00:07:00.200]  作為一個對官福音或者婦女福音的一個補遺
[00:07:00.200 --> 00:07:03.600]  前三卷福音書都有提過相關的情節
[00:07:03.600 --> 00:07:05.000]  去到約翰的時候
[00:07:05.000 --> 00:07:06.600]  當然他是按照他自己
[00:07:06.600 --> 00:07:09.400]  編寫的神學的目的來去剪綵
[00:07:09.400 --> 00:07:10.800]  所以相對來說
[00:07:10.800 --> 00:07:13.600]  這三次的記載是較為簡單的
[00:07:13.600 --> 00:07:16.000]  但是當我們要平衡地去看
[00:07:16.000 --> 00:07:17.400]  馬太馬可路加的時候
[00:07:17.400 --> 00:07:21.400]  其實有一個很豐富的視野擺在我們前面
[00:07:21.400 --> 00:07:22.600]  不過我都要問
[00:07:22.600 --> 00:07:27.200]  我經常說用文學詮釋的方法去解讀聖經
[00:07:27.200 --> 00:07:29.800]  如果我們真的從這個角度去處理
[00:07:29.800 --> 00:07:32.600]  或者進入去研讀這段聖經的時候
[00:07:32.600 --> 00:07:34.200]  有一個問題一定要問
[00:07:34.200 --> 00:07:36.200]  為什麼作者會這麼刻意
[00:07:36.200 --> 00:07:40.600]  將耶穌被審問和彼得不認主
[00:07:40.600 --> 00:07:43.800]  這兩個故事板塊交叉呢
[00:07:43.800 --> 00:07:45.200]  到底對我們讀者來說
[00:07:45.200 --> 00:07:47.600]  產生了一種什麼樣的剪接的效果
[00:07:47.600 --> 00:07:49.400]  大家都知道金像獎
[00:07:49.400 --> 00:07:50.400]  其實很重要的
[00:07:50.400 --> 00:07:52.000]  有一個獎叫剪接獎
[00:07:52.000 --> 00:07:53.200]  我們經常看的
[00:07:53.200 --> 00:07:56.600]  最佳影片、最佳導演、男女主角
[00:07:56.600 --> 00:08:00.800]  但其實剪接的效果是很關鍵的
[00:08:00.800 --> 00:08:03.400]  為什麼作者要在這裡做一個
[00:08:03.400 --> 00:08:06.400]  所謂交叉、交疊的處理方法
[00:08:06.400 --> 00:08:09.600]  我想是很值得我們用心去研讀聖經的時候
[00:08:09.600 --> 00:08:12.200]  是不應該遺留的一個問題
[00:08:12.200 --> 00:08:14.600]  我們一會兒再去處理這件事
[00:08:14.600 --> 00:08:17.000]  我們現在先嘗試走進去經文裏面
[00:08:17.000 --> 00:08:18.600]  很細心地看
[00:08:18.600 --> 00:08:20.200]  段落開始的時候
[00:08:20.200 --> 00:08:23.800]  作者是交代了西門彼得是跟著耶穌的
[00:08:23.800 --> 00:08:26.400]  並且是因為另一個門徒的幫忙
[00:08:26.400 --> 00:08:29.800]  得以有機會進入大祭司的院子
[00:08:29.800 --> 00:08:31.600]  當然這個門徒是誰呢
[00:08:31.600 --> 00:08:32.800]  作者沒有交代
[00:08:32.800 --> 00:08:34.600]  一般很多人都認為是約翰
[00:08:34.600 --> 00:08:37.000]  但都有很多人提出不同的方案
[00:08:37.000 --> 00:08:39.800]  有可能未必是十二門徒裏面的門徒
[00:08:39.800 --> 00:08:41.600]  因為耶穌門徒這個詞語
[00:08:41.600 --> 00:08:44.000]  很多時候都是超越了十二個門徒
[00:08:44.000 --> 00:08:47.200]  包括剛才白師兄讀的那段經文就是了
[00:08:47.200 --> 00:08:50.000]  關鍵不是那個門徒是誰
[00:08:50.000 --> 00:08:54.000]  關鍵就是有一個人引領了
[00:08:54.000 --> 00:08:56.200]  或者引薦了彼得
[00:08:56.200 --> 00:08:58.000]  能夠進入這個普通人
[00:08:58.000 --> 00:09:01.200]  不假設可以順利進入的一個院子
[00:09:01.200 --> 00:09:05.000]  這裡所說的大祭司一定要做一個補充
[00:09:05.000 --> 00:09:06.600]  其實我剛才也說了
[00:09:06.600 --> 00:09:08.600]  我稱他為前任的大祭司
[00:09:08.600 --> 00:09:09.400]  是很恰當的
[00:09:09.400 --> 00:09:10.600]  因為在那個時候
[00:09:10.600 --> 00:09:12.800]  真正的大祭司叫做蓋亞法
[00:09:12.800 --> 00:09:15.000]  亞拿其實是誰呢
[00:09:15.000 --> 00:09:17.400]  亞拿其實是一個被羅馬巡撫
[00:09:17.400 --> 00:09:22.800]  或者我們譯為羅馬總督革除了的一個大祭司
[00:09:22.800 --> 00:09:26.400]  他大祭司任期在主后六年到十四年
[00:09:26.400 --> 00:09:30.200]  剛剛就是耶穌基督的兒童少年期的時候
[00:09:30.200 --> 00:09:31.400]  到了主后十四年
[00:09:31.400 --> 00:09:34.600]  他就被羅馬總督革除了一個職位
[00:09:34.600 --> 00:09:37.000]  然後就繼續在他的家族裏面
[00:09:37.000 --> 00:09:39.400]  好像傳波仔那樣
[00:09:39.400 --> 00:09:41.400]  A傳給B B傳給C
[00:09:41.400 --> 00:09:43.600]  結果都仍然環繞著的
[00:09:43.600 --> 00:09:46.600]  都是他自己相關的血緣的家人
[00:09:46.600 --> 00:09:47.800]  都是薩多哥人
[00:09:47.800 --> 00:09:51.400]  擔任不同任期的大祭司
[00:09:51.400 --> 00:09:55.000]  不過原來其實在猶太一六年來的傳統
[00:09:55.000 --> 00:09:57.800]  大祭司是一個終身的職事
[00:09:57.800 --> 00:10:02.000]  所以在羅馬人的法律系統裏面
[00:10:02.000 --> 00:10:04.200]  這個人再不是大祭司了
[00:10:04.200 --> 00:10:08.000]  他沒有了一種管轄和司法的權力
[00:10:08.000 --> 00:10:09.400]  在羅馬的眼中
[00:10:09.400 --> 00:10:10.800]  不過在猶太人眼中
[00:10:10.800 --> 00:10:14.000]  都仍然尊稱他為大祭司
[00:10:14.000 --> 00:10:19.400]  這個是一個很容易理解的民間的文化
[00:10:19.400 --> 00:10:21.400]  不過更加重要的就是
[00:10:21.400 --> 00:10:24.400]  按照很多史家的記載
[00:10:24.400 --> 00:10:26.800]  阿拿其實在祭司家族裏面
[00:10:26.800 --> 00:10:30.000]  即使他被羅馬人革除了這個身份
[00:10:30.000 --> 00:10:32.000]  但仍然很有影響力
[00:10:32.000 --> 00:10:35.200]  包括當時時任的大祭司戈亞發
[00:10:35.200 --> 00:10:37.800]  其實就是他的女婿
[00:10:37.800 --> 00:10:39.800]  所以約翰在這裏
[00:10:39.800 --> 00:10:41.000]  也隨從百姓
[00:10:41.000 --> 00:10:45.200]  隨俗地仍然稱阿拿為大祭司
[00:10:45.200 --> 00:10:46.200]  回到經文
[00:10:46.200 --> 00:10:48.400]  十八章十六節告訴我們
[00:10:48.400 --> 00:10:53.000]  那位可以帶人出入大祭司院子的門徒
[00:10:53.000 --> 00:10:55.800]  跟看門的侍女說了一聲
[00:10:55.800 --> 00:10:58.400]  這個人你請他進來吧
[00:10:58.400 --> 00:11:00.200]  就帶了彼得進去
[00:11:00.200 --> 00:11:01.600]  不過因為這個緣故
[00:11:01.600 --> 00:11:05.200]  引起了看門的侍女的專注
[00:11:05.200 --> 00:11:08.800]  認得到這個人好像是耶穌的門徒
[00:11:08.800 --> 00:11:10.400]  於是她就說
[00:11:10.400 --> 00:11:14.800]  你不也是這人的門徒嗎?
[00:11:14.800 --> 00:11:16.000]  彼得很快地回應
[00:11:16.000 --> 00:11:17.800]  十八章十七節就很簡單
[00:11:17.800 --> 00:11:20.400]  我不是
[00:11:20.400 --> 00:11:21.200]  提問的侍女
[00:11:21.200 --> 00:11:24.000]  我相信其實都未必有很大的把握
[00:11:24.000 --> 00:11:25.600]  當時我想她都是在火把
[00:11:25.600 --> 00:11:28.200]  或者在火盤附近的光影底下
[00:11:28.200 --> 00:11:29.600]  去認那個樣子
[00:11:29.600 --> 00:11:34.000]  再加上人亦都不是少
[00:11:34.000 --> 00:11:35.200]  不過我們又不需要想像到
[00:11:35.200 --> 00:11:37.200]  好像我們最近見到那些幾千
[00:11:37.200 --> 00:11:38.600]  上萬 十萬
[00:11:38.600 --> 00:11:40.400]  其實那個院子都很有限
[00:11:40.400 --> 00:11:42.800]  但即使那裏堆到一百幾十人
[00:11:42.800 --> 00:11:44.000]  其實都已經很多人
[00:11:44.000 --> 00:11:45.200]  作為看門的那個
[00:11:45.200 --> 00:11:47.600]  都不是那麼容易去辨認每一個人的樣子
[00:11:47.600 --> 00:11:49.200]  亦都沒有甚麼識別的機器
[00:11:49.200 --> 00:11:50.800]  所以到底這個是不是彼得呢?
[00:11:50.800 --> 00:11:55.200]  我想他都未必有很大的把握
[00:11:55.200 --> 00:11:57.800]  於是彼得很簡單地回應說
[00:11:57.800 --> 00:11:58.800]  我不是
[00:11:58.800 --> 00:12:02.400]  照計危機似乎就解除了
[00:12:02.400 --> 00:12:05.400]  而的確作者都是給我們這個感覺
[00:12:05.400 --> 00:12:08.200]  做了第一次否認這個記載之後
[00:12:08.200 --> 00:12:10.800]  鏡頭很快就轉了過去
[00:12:10.800 --> 00:12:13.800]  耶穌基督的審問的經節裏面
[00:12:13.800 --> 00:12:15.600]  在審問的經節比較長的
[00:12:15.600 --> 00:12:17.600]  到之後才再爬出來
[00:12:17.600 --> 00:12:21.400]  彼得第二和第三次不認主
[00:12:21.400 --> 00:12:23.800]  其實我都會讀這段經文的時候
[00:12:23.800 --> 00:12:25.000]  經常都會想
[00:12:25.000 --> 00:12:26.400]  彼得其實可以在這裏
[00:12:26.400 --> 00:12:28.400]  被人開始懷疑他的時候
[00:12:28.400 --> 00:12:30.000]  他就可以有個選擇
[00:12:30.000 --> 00:12:32.200]  不如走了
[00:12:32.200 --> 00:12:34.200]  反正我都做不到甚麼的了
[00:12:34.200 --> 00:12:35.800]  亦都在這樣的情況底下
[00:12:35.800 --> 00:12:39.400]  沒有可能去劫獄 劫回耶穌出來
[00:12:39.400 --> 00:12:41.800]  耶穌都未必願意讓他劫
[00:12:41.800 --> 00:12:44.200]  但彼得其實在這個地方
[00:12:44.200 --> 00:12:46.000]  真是一份情懷
[00:12:46.000 --> 00:12:49.200]  仍然很深深地記掛著他的夫子
[00:12:49.200 --> 00:12:51.600]  要看下到底繼續下去
[00:12:51.600 --> 00:12:53.400]  發生的事會是怎樣
[00:12:53.400 --> 00:12:55.400]  於是他留下
[00:12:55.400 --> 00:12:59.000]  我會形容其實是一個很勇敢的決定
[00:12:59.000 --> 00:13:00.800]  是有一定的風險的
[00:13:00.800 --> 00:13:03.400]  而且已經開始被人懷疑了
[00:13:03.400 --> 00:13:05.200]  但他仍然都留下
[00:13:05.200 --> 00:13:07.400]  我相信我們不會否認
[00:13:07.400 --> 00:13:11.600]  彼得對耶穌基督那份很關切的情懷
[00:13:11.600 --> 00:13:12.800]  亦都不需要怎樣討論
[00:13:12.800 --> 00:13:15.000]  我們真是一個很勇敢的人
[00:13:15.000 --> 00:13:17.200]  不過或者正如Marva剛才所說的
[00:13:17.200 --> 00:13:18.600]  我們引用她的說話
[00:13:18.600 --> 00:13:22.200]  勇敢的人其實都會懼怕的
[00:13:22.200 --> 00:13:24.200]  當他在勇敢和懼怕之間
[00:13:24.200 --> 00:13:25.600]  他仍然決定留下
[00:13:25.600 --> 00:13:28.000]  都是一份勇氣
[00:13:28.000 --> 00:13:29.800]  經文十八章十八字那裏說
[00:13:29.800 --> 00:13:32.400]  僕人和差役因為天冷
[00:13:32.400 --> 00:13:36.000]  就生了炭火站在那裏敲火
[00:13:36.000 --> 00:13:39.400]  彼得都和他們站著敲火
[00:13:39.400 --> 00:13:40.400]  大家都可以想像
[00:13:40.400 --> 00:13:43.400]  大概就是我們每年的壽苦節
[00:13:43.400 --> 00:13:44.400]  那個星期
[00:13:44.400 --> 00:13:46.600]  我們稱之為聖週或者Passion Week
[00:13:46.600 --> 00:13:48.600]  在那個壽苦週裏面
[00:13:48.600 --> 00:13:51.000]  以色列的天氣
[00:13:51.000 --> 00:13:54.800]  特別是當年仍然是一個比較冷的時間
[00:13:54.800 --> 00:13:56.800]  所以他們會有火盆
[00:13:56.800 --> 00:13:59.200]  有時我們看古裝的羅馬片
[00:13:59.200 --> 00:14:01.000]  其實是那類的火盆
[00:14:01.000 --> 00:14:03.200]  大家圍爐取暖
[00:14:03.200 --> 00:14:05.800]  在那裏暖手暖身
[00:14:05.800 --> 00:14:11.400]  可能有些茶經的人曾經和我探討過
[00:14:11.400 --> 00:14:15.400]  為何彼得要在火盆那裏暖手呢
[00:14:15.400 --> 00:14:17.600]  因為有火光
[00:14:17.600 --> 00:14:18.800]  看見他的樣子
[00:14:18.800 --> 00:14:21.000]  就更加令自己陷入麻煩
[00:14:21.000 --> 00:14:22.800]  為何他進了院子
[00:14:22.800 --> 00:14:24.200]  隨便找個角落
[00:14:24.200 --> 00:14:26.800]  黑漆漆的躲起來就算了
[00:14:26.800 --> 00:14:28.200]  當然我們再看下去
[00:14:28.200 --> 00:14:29.400]  特別是看到《路交科》的時候
[00:14:29.400 --> 00:14:30.400]  你就會明白
[00:14:30.400 --> 00:14:33.200]  為何他要在那個位置
[00:14:33.200 --> 00:14:36.200]  因為那個位置令他看見耶穌
[00:14:36.200 --> 00:14:39.400]  這是彼得對耶穌的關切
[00:14:39.400 --> 00:14:40.600]  他冒著險
[00:14:40.600 --> 00:14:43.400]  在那裏被火光照著自己的樣子
[00:14:43.400 --> 00:14:45.400]  但他要確定
[00:14:45.400 --> 00:14:50.800]  那裏是一個看見他們夫子的地方
[00:14:50.800 --> 00:14:53.000]  第一次的否認之後
[00:14:53.000 --> 00:14:55.600]  在第十九節開始
[00:14:55.600 --> 00:15:00.000]  罪事就鏡頭轉到耶穌基督那裏
[00:15:00.000 --> 00:15:01.800]  被判問的耶穌基督
[00:15:01.800 --> 00:15:03.200]  在當時的情況
[00:15:03.200 --> 00:15:07.400]  其實是一個難免令我們去想
[00:15:07.400 --> 00:15:12.600]  既然阿拿又不是一個正式被羅馬承認的大祭司
[00:15:12.600 --> 00:15:15.800]  為何會第一個送去阿拿那裏呢
[00:15:15.800 --> 00:15:18.200]  其實阿拿有充分的動機
[00:15:18.200 --> 00:15:21.200]  要去參與這場審問
[00:15:21.200 --> 00:15:24.400]  阿拿雖然已經不是羅馬總督眼中的
[00:15:24.400 --> 00:15:26.600]  所謂有官職的大祭司
[00:15:26.600 --> 00:15:29.200]  但其實他仍然是大祭司家族的幕後
[00:15:29.200 --> 00:15:31.400]  一個主要的領導人
[00:15:31.400 --> 00:15:33.000]  尤其是甚麼呢
[00:15:33.000 --> 00:15:35.200]  按照一些史家的記載
[00:15:35.200 --> 00:15:39.600]  是跟聖殿的憲制的生意
[00:15:39.600 --> 00:15:41.800]  生意是講謀利的
[00:15:41.800 --> 00:15:45.800]  是有很大的影響力的一個人
[00:15:45.800 --> 00:15:47.800]  當然在任大祭司的阿法
[00:15:47.800 --> 00:15:50.400]  不方便去處理這些所謂的俗務
[00:15:50.400 --> 00:15:55.000]  這些事情最好就交給阿拿去管理
[00:15:55.000 --> 00:15:57.000]  在聖殿的外邦人員
[00:15:57.000 --> 00:16:01.000]  是有專門售賣祭司的商販攤檔
[00:16:01.000 --> 00:16:02.800]  相信大家還記得
[00:16:02.800 --> 00:16:05.600]  耶穌基督潔淨聖殿的那些經貨
[00:16:05.600 --> 00:16:09.000]  你會知道其實有這樣的事存在的
[00:16:09.000 --> 00:16:10.400]  而其實這些的生意
[00:16:10.400 --> 00:16:12.200]  在聖殿外邦人員的生意
[00:16:12.200 --> 00:16:14.000]  當然不是一般的
[00:16:14.000 --> 00:16:16.600]  你和我就這樣走進去就可以賣東西
[00:16:16.600 --> 00:16:18.400]  那些不是天光墟來的
[00:16:18.400 --> 00:16:22.400]  那些其實是由聖殿去管理的售賣空間
[00:16:22.400 --> 00:16:25.000]  簡單來說是有進場費的
[00:16:25.000 --> 00:16:26.400]  我們今天也有上架費
[00:16:26.400 --> 00:16:29.400]  當時他們仍然有進場費
[00:16:29.400 --> 00:16:33.000]  當然也是價高者得
[00:16:33.000 --> 00:16:35.400]  並且也有兌換錢的商人在那裏
[00:16:35.400 --> 00:16:37.600]  因為聖殿是有另一種的幣
[00:16:37.600 --> 00:16:40.400]  當你自己要奉獻給聖殿的婦婦的時候
[00:16:40.400 --> 00:16:41.200]  很多時候
[00:16:41.200 --> 00:16:43.800]  或者你在聖殿裏面進行這些買賣的時候
[00:16:43.800 --> 00:16:45.800]  都需要用他們特定的貨幣
[00:16:45.800 --> 00:16:48.400]  所以就出現了所謂兌換錢的商人
[00:16:48.400 --> 00:16:51.800]  這些生意在聖殿的範圍裏面
[00:16:51.800 --> 00:16:55.600]  你可以說是近乎一個壟斷性的業務
[00:16:55.600 --> 00:16:57.800]  普通人不可以就這樣走進去
[00:16:57.800 --> 00:16:59.200]  開自己的小攤子
[00:16:59.200 --> 00:17:01.400]  在那裏賣那些祭參
[00:17:01.400 --> 00:17:05.400]  或者賣那些準備被人宰的畜牲
[00:17:05.400 --> 00:17:06.800]  於是我可以想像
[00:17:06.800 --> 00:17:09.600]  那些懷著一個很敬虔的心
[00:17:09.600 --> 00:17:12.800]  去聖殿獻祭禱告的人
[00:17:12.800 --> 00:17:14.400]  很多時候就要接受這些
[00:17:14.400 --> 00:17:17.600]  非常之不合理的價格
[00:17:17.600 --> 00:17:19.600]  也被這個祭司集團
[00:17:19.600 --> 00:17:22.200]  和他所謂指定的供應商
[00:17:22.200 --> 00:17:27.200]  指定的供應商會提價
[00:17:27.200 --> 00:17:29.800]  就會用一個不合理的價錢
[00:17:29.800 --> 00:17:31.600]  也會令這些獻祭的人
[00:17:31.600 --> 00:17:34.000]  被變相的剝削
[00:17:34.000 --> 00:17:35.200]  而到頭來
[00:17:35.200 --> 00:17:40.000]  阿拿和他的祭司同黨就會發大財
