
[00:00:00.000 --> 00:00:03.000]  親愛的師母,讓我們聽主的道理
[00:06:55.000 --> 00:06:57.000]  他指著我的鼻子說
[00:06:57.000 --> 00:07:01.000]  I have a nose that can smell God
[00:07:01.000 --> 00:07:04.000]  我有一個能夠聞到神的那種味道的鼻子
[00:07:04.000 --> 00:07:06.000]  他是指著他的鼻子說
[00:07:06.000 --> 00:07:09.000]  我的鼻子能夠聞到上帝的味道
[00:07:09.000 --> 00:07:13.000]  原來每一個真正屬於主的人
[00:07:13.000 --> 00:07:16.000]  原來每一個真正屬於主的人
[00:07:16.000 --> 00:07:17.000]  原來每一個真正屬於主的人
[00:07:17.000 --> 00:07:22.000]  原來每一個真正屬於主的人
[00:07:22.000 --> 00:07:22.000]  原來每一個真正屬於主的人
[00:07:22.000 --> 00:07:22.000]  原來每一個真正屬於主的人
[00:07:22.000 --> 00:07:22.000]  原來每一個真正屬於主的人
[00:07:22.000 --> 00:07:22.000]  原來每一個真正屬於主的人
[00:07:22.000 --> 00:07:22.000]  原來每一個真正屬於主的人
[00:07:22.000 --> 00:07:22.000]  原來每一個真正屬於主的人
[00:07:22.000 --> 00:07:22.000]  原來每一個真正屬於主的人
[00:07:22.000 --> 00:07:22.000]  原來每一個真正屬於主的人
[00:07:25.000 --> 00:07:30.000]  牧師講道只不過是提起你一些反思的機會
[00:07:30.000 --> 00:07:34.000]  牧師講道只是為了提醒大家有一個反思的機會
[00:07:34.000 --> 00:07:38.000]  並且有系統地去帶領你們一同去思想
[00:07:38.000 --> 00:07:41.000]  有系統地帶領大家一同去思想
[00:07:41.000 --> 00:07:42.000]  牧師的角色是這樣的
[00:07:42.000 --> 00:07:44.000]  這就是牧師的角色
[00:07:44.000 --> 00:07:47.000]  不是牧師講那句就等於神講那句的意思
[00:07:47.000 --> 00:07:50.000]  不是說牧師講一句就像神在講一句
[00:07:50.000 --> 00:07:52.000]  牧師都是在學習的
[00:07:52.000 --> 00:07:53.000]  牧師也在學習
[00:07:53.000 --> 00:07:55.000]  但是最重要的就是
[00:07:55.000 --> 00:08:02.000]  你有沒有被聞到這份上帝的話去跟從上帝呢?
[00:08:02.000 --> 00:08:06.000]  你有沒有在鼻子上聞到上帝的道而跟隨他呢?
[00:08:06.000 --> 00:08:09.000]  就好像我家裡的Guinea pig一樣
[00:08:09.000 --> 00:08:12.000]  我一吃飯牠就聞到我吃飯
[00:08:12.000 --> 00:08:13.000]  就像我家裡的動物
[00:08:13.000 --> 00:08:17.000]  我每次吃飯牠就能聞到這個味道呢?
[00:08:17.000 --> 00:08:19.000]  今天我們看的這段經文也是這樣
[00:08:19.000 --> 00:08:19.000]  今天我們看的這段經文也是這樣
[00:08:19.000 --> 00:08:21.000]  今天我們看的這段經文也是這樣
[00:08:21.000 --> 00:08:24.000]  是講給我聽一個從未信主到信主的人
[00:08:24.000 --> 00:08:28.000]  他怎樣在過程當中聞到上帝的味道
[00:08:28.000 --> 00:08:36.000]  今天我和大家一起專心去看的是
[00:08:36.000 --> 00:08:39.000]  《使徒行傳》第十六章第二十五至三十四節
[00:08:39.000 --> 00:08:41.000]  今天我和大家看的經文是
[00:08:41.000 --> 00:08:43.000]  《使徒行傳》第十六章第二十五至三十四節
[00:08:43.000 --> 00:08:45.000]  我們看到一個人物
[00:08:45.000 --> 00:08:46.000]  我們看到一個人物
[00:08:46.000 --> 00:08:48.000]  他怎樣聞到上帝
[00:08:48.000 --> 00:08:49.000]  他怎樣聞到上帝
[00:08:49.000 --> 00:08:51.000]  於是他原本要死的
[00:08:51.000 --> 00:08:52.000]  他原本要死的
[00:08:52.000 --> 00:08:54.000]  反而他最後得到永生
[00:08:54.000 --> 00:08:55.000]  反而得到永生
[00:08:55.000 --> 00:08:59.000]  其實這個情況和我們前文所看的十六章沒什麼分別
[00:08:59.000 --> 00:09:02.000]  這個前文和我們看到的前文十六章沒什麼分別
[00:09:02.000 --> 00:09:05.000]  讓我講一點點前文說什麼
[00:09:05.000 --> 00:09:06.000]  我先簡單介紹前文
[00:09:06.000 --> 00:09:08.000]  在前文第十六章裡面
[00:09:08.000 --> 00:09:09.000]  前文十六章裡面
[00:09:09.000 --> 00:09:12.000]  我們知道保羅和西拉和提摩泰
[00:09:12.000 --> 00:09:12.000]  我們知道保羅和西拉和提摩泰
[00:09:12.000 --> 00:09:17.000]  和作者路加一起去到菲臘比
[00:09:17.000 --> 00:09:19.000]  我們知道保羅和西拉和提摩泰
[00:09:19.000 --> 00:09:21.000]  我們知道保羅和西拉和提摩泰
[00:09:21.000 --> 00:09:26.000]  還有作者路加一起去到菲臘比
[00:09:26.000 --> 00:09:28.000]  然後在那裡開始侍奉主
[00:09:28.000 --> 00:09:29.000]  然後在那裡開始侍奉主
[00:09:29.000 --> 00:09:31.000]  這是一個什麼地方呢?
[00:09:31.000 --> 00:09:32.000]  這是一個什麼地方呢?
[00:09:32.000 --> 00:09:35.000]  這是一個羅馬人的殖民城市
[00:09:35.000 --> 00:09:37.000]  這是一個羅馬人的殖民城市
[00:09:37.000 --> 00:09:40.000]  那裡沒有任何猶太人的會堂
[00:09:40.000 --> 00:09:41.000]  那裡沒有任何猶太人的會堂
[00:09:41.000 --> 00:09:42.000]  沒有任何猶太人的會堂
[00:09:42.000 --> 00:09:43.000]  沒有任何猶太人的會堂
[00:09:43.000 --> 00:09:48.000]  但是保羅在那個時候利用他們自己的特別身份
[00:09:48.000 --> 00:09:48.000]  但是保羅在那個時候利用他們自己的特別身份
[00:09:48.000 --> 00:09:52.000]  還有他們一向對上帝侍奉的智慧
[00:09:52.000 --> 00:09:52.000]  還有他們一向對上帝侍奉的智慧
[00:09:52.000 --> 00:09:57.000]  他們特別的身份和對上帝侍奉的智慧
[00:09:57.000 --> 00:10:00.000]  他們就帶領了一個人信主基督叫女底亞
[00:10:00.000 --> 00:10:00.000]  他們就帶領了一個人信主基督叫女底亞
[00:10:00.000 --> 00:10:02.000]  就帶領了一個人信主基督叫女底亞
[00:10:02.000 --> 00:10:02.000]  就帶領了一個人信主基督叫女底亞
[00:10:02.000 --> 00:10:02.000]  就帶領了一個人信主基督叫女底亞
[00:10:02.000 --> 00:10:02.000]  就帶領了一個人信主基督叫女底亞
[00:10:02.000 --> 00:10:02.000]  就帶領了一個人信主基督叫女底亞
[00:10:02.000 --> 00:10:13.000]  他是一個賣紫色布匹的女商人
[00:10:13.000 --> 00:10:16.000]  當他聽到保羅講道的時候
[00:10:16.000 --> 00:10:16.000]  當他聽到保羅講道的時候
[00:10:16.000 --> 00:10:18.000]  在十四節他聽到保羅講道的時候
[00:10:18.000 --> 00:10:18.000]  在十四節他聽到保羅講道的時候
[00:10:18.000 --> 00:10:18.000]  在十四節他聽到保羅講道的時候
[00:10:18.000 --> 00:10:18.000]  在十四節他聽到保羅講道的時候
[00:10:18.000 --> 00:10:18.000]  在十四節他聽到保羅講道的時候
[00:10:18.000 --> 00:10:18.000]  在十四節他聽到保羅講道的時候
[00:10:18.000 --> 00:10:18.000]  在十四節他聽到保羅講道的時候
[00:10:18.000 --> 00:10:18.000]  在十四節他聽到保羅講道的時候
[00:10:18.000 --> 00:10:18.000]  在十四節他聽到保羅講道的時候
[00:10:18.000 --> 00:10:18.000]  在十四節他聽到保羅講道的時候
[00:10:18.000 --> 00:10:18.000]  在十四節他聽到保羅講道的時候
[00:10:18.000 --> 00:10:18.000]  在十四節他聽到保羅講道的時候
[00:10:18.000 --> 00:10:18.000]  在十四節他聽到保羅講道的時候
[00:10:33.000 --> 00:10:35.000]  主就開到了他的心
[00:10:35.000 --> 00:10:37.000]  後來又怎麼樣呢?
[00:10:37.000 --> 00:10:40.000]  後來保羅又去到同一個地方的裏面
[00:10:40.000 --> 00:10:43.000]  保羅來到同一個地方傳道
[00:10:43.000 --> 00:10:49.000]  在那裏就遇見一個被魔鬼或者被蛇鬼上身的侍女
[00:10:49.000 --> 00:10:49.000]  在那裏就遇見一個被魔鬼或者被蛇鬼上身的侍女
[00:10:49.000 --> 00:10:56.000]  在那裏就遇見一個被魔鬼或者被蛇鬼上身的侍女
[00:10:56.000 --> 00:10:58.000]  保羅忍了他很久
[00:10:58.000 --> 00:10:58.000]  保羅忍了他很久
[00:10:58.000 --> 00:11:00.000]  保羅忍了他很久
[00:11:00.000 --> 00:11:01.000]  忍他不住
[00:11:01.000 --> 00:11:03.000]  把鬼從他身上趕出來
[00:11:03.000 --> 00:11:03.000]  把鬼從他身上趕出來
[00:11:03.000 --> 00:11:05.000]  把鬼從他身上趕出來
[00:11:05.000 --> 00:11:06.000]  是一件好事來的
[00:11:06.000 --> 00:11:07.000]  是一件好事來的
[00:11:07.000 --> 00:11:07.000]  是一件好事來的
[00:11:07.000 --> 00:11:08.000]  不是一件好事
[00:11:08.000 --> 00:11:09.000]  其實我們上次已經看過
[00:11:09.000 --> 00:11:10.000]  其實我們上次已經看過
[00:11:10.000 --> 00:11:12.000]  對侍女來講是一種釋放
[00:11:12.000 --> 00:11:12.000]  對侍女來講是一種釋放
[00:11:12.000 --> 00:11:14.000]  對侍女來講是一種釋放
[00:11:14.000 --> 00:11:17.000]  而對侍女所控制她的一批主人
[00:11:17.000 --> 00:11:17.000]  而對侍女所控制她的一批主人
[00:11:17.000 --> 00:11:18.000]  而對侍女所控制她的一批主人
[00:11:18.000 --> 00:11:18.000]  而對侍女所控制她的一批主人
[00:11:18.000 --> 00:11:18.000]  而對侍女所控制她的一批主人
[00:11:18.000 --> 00:11:31.000]  而對侍女所控制她的一批主人
[00:11:31.000 --> 00:11:35.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:11:35.000 --> 00:11:35.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:11:35.000 --> 00:11:35.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:11:35.000 --> 00:11:35.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:11:35.000 --> 00:11:35.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:11:35.000 --> 00:11:35.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:11:35.000 --> 00:11:35.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:11:35.000 --> 00:11:35.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:11:35.000 --> 00:11:35.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:11:35.000 --> 00:11:35.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:11:35.000 --> 00:11:35.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:11:35.000 --> 00:11:50.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:11:50.000 --> 00:11:50.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:11:50.000 --> 00:11:50.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:11:50.000 --> 00:11:50.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:11:50.000 --> 00:11:50.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:11:50.000 --> 00:11:50.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:11:50.000 --> 00:11:50.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:11:50.000 --> 00:11:50.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:11:50.000 --> 00:11:50.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:11:50.000 --> 00:11:50.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:11:50.000 --> 00:11:50.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:11:50.000 --> 00:11:50.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:11:50.000 --> 00:12:10.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:12:10.000 --> 00:12:10.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:12:10.000 --> 00:12:10.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:12:10.000 --> 00:12:10.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:12:10.000 --> 00:12:10.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:12:10.000 --> 00:12:10.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:12:10.000 --> 00:12:10.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:12:10.000 --> 00:12:10.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:12:10.000 --> 00:12:10.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:12:10.000 --> 00:12:10.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:12:10.000 --> 00:12:10.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:12:10.000 --> 00:12:10.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:12:10.000 --> 00:12:30.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:12:30.000 --> 00:12:40.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:12:40.000 --> 00:13:00.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:13:00.000 --> 00:13:10.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:13:10.000 --> 00:13:10.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:13:10.000 --> 00:13:30.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:13:30.000 --> 00:13:40.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:13:40.000 --> 00:13:40.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:13:40.000 --> 00:14:00.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:14:00.000 --> 00:14:10.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:14:10.000 --> 00:14:30.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:14:30.000 --> 00:14:40.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:14:40.000 --> 00:15:00.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:15:00.000 --> 00:15:10.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:15:10.000 --> 00:15:10.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:15:10.000 --> 00:15:30.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:15:30.000 --> 00:15:40.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:15:40.000 --> 00:16:00.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:16:00.000 --> 00:16:10.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:16:10.000 --> 00:16:20.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:16:20.000 --> 00:16:30.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:16:30.000 --> 00:16:40.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:16:40.000 --> 00:16:50.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:16:50.000 --> 00:17:10.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:17:10.000 --> 00:17:20.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:17:20.000 --> 00:17:30.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:17:30.000 --> 00:17:40.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:17:40.000 --> 00:17:50.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:17:50.000 --> 00:18:00.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:18:00.000 --> 00:18:10.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:18:10.000 --> 00:18:20.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:18:20.000 --> 00:18:30.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:18:30.000 --> 00:18:40.000]  但這些主人沒有鼻子可以聞到其中的味道
[00:18:40.000 --> 00:18:50.000]  但這些主人沒有鼻子可以聞到其中的味道
