
[00:00:00.000 --> 00:00:02.900]  在多倫多這幾個星期
[00:01:31.380 --> 00:01:34.200]  都很慶祝去這個音樂會呢?
[00:01:34.200 --> 00:01:40.780]  很多的
[00:01:40.780 --> 00:01:43.300]  很多商業活動在當中出現
[00:01:43.300 --> 00:01:44.300]  所以
[00:01:44.300 --> 00:01:46.420]  在這個聖誕節
[00:01:46.420 --> 00:01:48.300]  在這個時間之後
[00:01:48.300 --> 00:01:51.720]  就在這裡不斷地說經濟的效益
[00:01:51.720 --> 00:01:54.360]  一說到經濟效益
[00:01:54.360 --> 00:01:56.460]  早三個星期前
[00:01:56.460 --> 00:01:58.240]  我還沒有一個星期前
[00:01:59.060 --> 00:02:00.600]  一個星期前
[00:02:00.600 --> 00:02:02.680]  這個聖誕節
[00:02:02.680 --> 00:02:04.680]  在Toronto downtown 有沒有人去過?
[00:02:04.680 --> 00:02:06.580]  每年都有的
[00:02:06.580 --> 00:02:09.080]  我這麼多年都去過一次
[00:02:09.080 --> 00:02:10.080]  很多人
[00:02:10.080 --> 00:02:12.260]  接著昨天
[00:02:12.260 --> 00:02:14.000]  在Toronto downtown 又開始
[00:02:14.000 --> 00:02:17.080]  City Hall 那裡有個亮燈儀式
[00:02:17.080 --> 00:02:18.720]  大家在當中
[00:02:18.720 --> 00:02:19.460]  哇!
[00:02:19.460 --> 00:02:20.880]  有音樂會
[00:02:20.880 --> 00:02:24.120]  有這個城市
[00:02:24.120 --> 00:02:26.580]  市政府辦的活動
[00:02:26.580 --> 00:02:28.840]  去進入這個聖誕節
[00:02:28.840 --> 00:02:32.140]  大家可不可以感受到這個聖誕氣氛呢?
[00:02:32.140 --> 00:02:34.380]  或者又有些沒有
[00:02:34.380 --> 00:02:36.440]  不過你們能感受到的就是
[00:02:36.440 --> 00:02:38.440]  Black Friday sale 是不是?
[00:02:38.440 --> 00:02:40.480]  明天的什麼呢?
[00:02:40.480 --> 00:02:42.800]  Cyber Monday sale
[00:02:42.800 --> 00:02:44.040]  你們有沒有看過?
[00:02:44.040 --> 00:02:46.420]  你沒有看
[00:02:46.420 --> 00:02:48.280]  電話裏面的帖子
[00:02:48.280 --> 00:02:49.900]  都比你們看多一些
[00:02:49.900 --> 00:02:51.520]  想你們購物
[00:02:51.520 --> 00:02:52.700]  全部講什麼?
[00:02:52.700 --> 00:02:54.440]  是經濟活動
[00:02:55.160 --> 00:02:57.300]  聖誕節是否經濟活動呢?
[00:02:57.300 --> 00:02:59.920]  除了經濟活動之外
[00:02:59.920 --> 00:03:01.020]  早一個星期
[00:03:01.020 --> 00:03:02.720]  又有另一個消息
[00:03:02.720 --> 00:03:04.120]  他還沒上任
[00:03:04.120 --> 00:03:06.540]  美國總統之所以關我們加拿大什麼事
[00:03:06.540 --> 00:03:08.540]  他一個帖子出來
[00:03:08.540 --> 00:03:10.200]  搞到我們的
[00:03:10.200 --> 00:03:12.200]  總理
[00:03:12.200 --> 00:03:13.800]  馬上打電話給他
[00:03:13.800 --> 00:03:15.660]  昨天還要飛到佛羅里達
[00:03:15.660 --> 00:03:17.660]  馬上見他 還要跟他吃飯
[00:03:17.660 --> 00:03:18.960]  是不是?
[00:03:18.960 --> 00:03:20.120]  有沒有看過這些新聞?
[00:03:20.120 --> 00:03:22.000]  是什麼?
[00:03:22.000 --> 00:03:24.740]  因為他說要加拿大的
[00:03:24.740 --> 00:03:28.780]  墨西哥和加拿大的入口關稅
[00:03:28.780 --> 00:03:30.780]  要加25%
[00:03:30.780 --> 00:03:33.440]  立刻新聞社估計
[00:03:33.440 --> 00:03:36.440]  或者增加的時候
[00:03:36.440 --> 00:03:38.720]  這兩年的失業率會怎麼樣?
[00:03:38.720 --> 00:03:41.820]  增加150萬的失業
[00:03:41.820 --> 00:03:44.220]  整個經濟或者會崩潰
[00:03:44.220 --> 00:03:48.740]  一個很高興的演唱會
[00:03:48.740 --> 00:03:51.540]  那一個星期不知道那些粉絲
[00:03:51.540 --> 00:03:53.740]  年輕人的粉絲會否更開心
[00:03:53.740 --> 00:03:55.440]  不過那些父母就慘了
[00:03:55.440 --> 00:03:56.240]  在想
[00:03:56.240 --> 00:03:56.820]  哎呀
[00:03:56.820 --> 00:03:58.820]  剛剛開始減息
[00:03:58.820 --> 00:04:02.020]  而想著經濟好一點
[00:04:02.020 --> 00:04:03.360]  舒服一點
[00:04:03.360 --> 00:04:05.360]  誰知道又有另一個個案出來
[00:04:05.360 --> 00:04:06.400]  哇
[00:04:06.400 --> 00:04:10.400]  有什麼聾召了整個12月?
[00:04:10.400 --> 00:04:12.400]  你們的氣氛如何?
[00:04:12.400 --> 00:04:14.640]  如果住在Scarborough
[00:04:14.640 --> 00:04:15.680]  不是住在Scarborough
[00:04:15.680 --> 00:04:16.720]  你住在Markham
[00:04:16.720 --> 00:04:18.720]  Richmond Hill
[00:04:18.720 --> 00:04:21.400]  Snowfield 你擔心什麼?
[00:04:21.940 --> 00:04:23.940]  你的汽車
[00:04:23.940 --> 00:04:25.360]  是不是?
[00:04:25.360 --> 00:04:26.140]  你的汽車
[00:04:26.140 --> 00:04:28.140]  你的房子會不會突然間多了一些房客
[00:04:28.140 --> 00:04:31.140]  是你不想的房客再去找你?
[00:04:31.140 --> 00:04:32.460]  你怕不怕?
[00:04:32.460 --> 00:04:34.460]  好像現在很多事情發生
[00:04:34.460 --> 00:04:36.960]  所以
[00:04:36.960 --> 00:04:39.680]  我們接下來的聖誕節
[00:04:39.680 --> 00:04:40.660]  所以叫
[00:04:40.660 --> 00:04:43.860]  剛才主席所說的張臨節
[00:04:43.860 --> 00:04:46.560]  接下來我們正在預備這個張臨節
[00:04:46.560 --> 00:04:49.060]  正在預備自己上這個聖誕節的時候
[00:04:49.060 --> 00:04:51.060]  我們的心情是怎麼樣呢?
[00:04:51.060 --> 00:04:54.060]  還有在世界上有兩場戰爭發生
[00:04:54.060 --> 00:04:57.060]  已經發生了一年多兩年了
[00:04:57.060 --> 00:05:00.060]  俄烏戰爭已經一千多天了
[00:05:00.060 --> 00:05:02.060]  大概三年還沒到
[00:05:02.060 --> 00:05:06.060]  加薩以色列又打了這麼久
[00:05:06.060 --> 00:05:08.060]  已經一年多兩年了
[00:05:08.060 --> 00:05:08.560]  還有呢
[00:05:08.560 --> 00:05:10.060]  昨天還是前天
[00:05:10.060 --> 00:05:14.060]  剛剛開始以利亞的戰爭
[00:05:14.060 --> 00:05:17.060]  你們的資產怎麼樣?
[00:05:17.060 --> 00:05:19.060]  油價怎麼樣?
[00:05:19.060 --> 00:05:21.060]  如果我們剛剛從香港過來
[00:05:21.060 --> 00:05:24.060]  還有資產在香港
[00:05:24.060 --> 00:05:27.060]  怎麼樣運動?
[00:05:27.060 --> 00:05:29.060]  我剛剛要加一份保險
[00:05:29.060 --> 00:05:31.060]  原來我離開了香港五年
[00:05:31.060 --> 00:05:34.060]  原來加一份保險單這麼麻煩
[00:05:34.060 --> 00:05:36.060]  搞到我自己也搞了幾天
[00:05:36.060 --> 00:05:38.060]  又打長途電話
[00:05:38.060 --> 00:05:40.060]  所以真的很多憂慮
[00:05:40.060 --> 00:05:43.060]  但是聖誕節的目的是什麼?
[00:05:43.060 --> 00:05:47.060]  Peace, Joy, Love, Hope
[00:05:47.060 --> 00:05:51.060]  我們有沒有這些平安、歡樂、盼望
[00:05:51.060 --> 00:05:52.060]  在我的心裡面
[00:05:52.060 --> 00:05:55.060]  去預備進入聖誕節呢?
[00:05:55.060 --> 00:05:57.060]  是不是那些Plaza所說的
[00:05:57.060 --> 00:05:59.060]  唱聖誕歌
[00:05:59.060 --> 00:06:01.060]  一起開心、開派對
[00:06:01.060 --> 00:06:03.060]  就有這些盼望呢?
[00:06:03.060 --> 00:06:05.060]  我相信大家不會吧?
[00:06:05.060 --> 00:06:06.060]  就是一時之間
[00:06:06.060 --> 00:06:08.060]  你知道那些一時之間
[00:06:08.060 --> 00:06:09.060]  但是聖經所說的
[00:06:09.060 --> 00:06:12.060]  那個平安、歡樂、盼望
[00:06:12.060 --> 00:06:13.060]  給我們是什麼呢?
[00:06:13.060 --> 00:06:15.060]  今天是這個第一週
[00:06:15.060 --> 00:06:17.060]  張林節的第一週
[00:06:17.060 --> 00:06:20.060]  我們今天的主題是盼望
[00:06:20.060 --> 00:06:22.060]  日後接下來這兩三次
[00:06:22.060 --> 00:06:24.060]  都有講平安和歡欣
[00:06:24.060 --> 00:06:26.060]  再繼續進入聖誕節
[00:06:26.060 --> 00:06:28.060]  教會好好給我們
[00:06:28.060 --> 00:06:31.060]  預備我們的張林節
[00:06:31.060 --> 00:06:34.060]  上星期剛剛完結了什麼?
[00:06:34.060 --> 00:06:36.060]  離稀米紀建城牆
[00:06:36.060 --> 00:06:38.060]  大家都很開心
[00:06:38.060 --> 00:06:39.060]  一起上
[00:06:39.060 --> 00:06:41.060]  上的時候
[00:06:41.060 --> 00:06:42.060]  不是建城牆
[00:06:42.060 --> 00:06:47.060]  最終那個牧師所說什麼?
[00:06:47.060 --> 00:06:50.060]  你的內心準備好了嗎?
[00:06:50.060 --> 00:06:53.060]  你裡面的軟件準備好了嗎?
[00:06:53.060 --> 00:06:54.060]  今天
[00:06:54.060 --> 00:06:57.060]  也是進入聖誕節的時候
[00:06:57.060 --> 00:07:00.060]  紀念耶穌出生的時候
[00:07:00.060 --> 00:07:03.060]  我們預備好軟件了嗎?
[00:07:03.060 --> 00:07:05.060]  我們一起低頭祈禱
[00:07:05.060 --> 00:07:06.060]  慈悲天父
[00:07:06.060 --> 00:07:07.060]  最後多謝你
[00:07:07.060 --> 00:07:15.060]  讓我們在當中有平安的12月
[00:07:15.060 --> 00:07:18.060]  雖然世界各地很多動盪
[00:07:18.060 --> 00:07:21.060]  很多不利的新聞
[00:07:21.060 --> 00:07:23.060]  令我們都擔心
[00:07:23.060 --> 00:07:25.060]  或者我們都像旁觀者
[00:07:25.060 --> 00:07:27.060]  看著這世事發生
[00:07:27.060 --> 00:07:29.060]  影響不到我們
[00:07:29.060 --> 00:07:30.060]  但是
[00:07:30.060 --> 00:07:33.060]  我們這個只是個冷漠
[00:07:33.060 --> 00:07:35.060]  主要是我們懇求你幫助我們
[00:07:35.060 --> 00:07:39.060]  我們在當中不僅為了我們
[00:07:39.060 --> 00:07:44.060]  我們也想從你而來的歡欣
[00:07:44.060 --> 00:07:45.060]  平安
[00:07:45.060 --> 00:07:46.060]  盼望
[00:07:46.060 --> 00:07:47.060]  主啊
[00:07:47.060 --> 00:07:50.060]  求你充滿我們
[00:07:50.060 --> 00:07:52.060]  今天你成為我們的講員
[00:07:52.060 --> 00:07:55.060]  教導我們願意親自帶領
[00:07:55.060 --> 00:07:56.060]  祈禱交託鳳准明靠
[00:07:56.060 --> 00:07:58.060]  對
[00:07:58.060 --> 00:08:00.060]  今天的主題經文
[00:08:00.060 --> 00:08:03.060]  是《路加封》4章16-30節
[00:08:03.060 --> 00:08:06.060]  這段經文在說什麼呢
[00:08:06.060 --> 00:08:11.060]  如果從和修本的分段的時候
[00:08:11.060 --> 00:08:14.060]  原來4章開始的時候
[00:08:14.060 --> 00:08:17.060]  是在說耶穌受試探
[00:08:17.060 --> 00:08:20.060]  16-30節是在說
[00:08:20.060 --> 00:08:23.060]  拿撒勒人厭棄耶穌
[00:08:23.060 --> 00:08:25.060]  OK
[00:08:25.060 --> 00:08:28.060]  為什麼今天聖誕節
[00:08:28.060 --> 00:08:34.060]  不是 章林節要拿中間這段聖經呢
[00:08:34.060 --> 00:08:38.060]  在這段聖經的前面有耶穌受試探
[00:08:38.060 --> 00:08:42.060]  後面那裡有耶穌的講鬼
[00:08:42.060 --> 00:08:44.060]  醫好病人
[00:08:44.060 --> 00:08:46.060]  還要去其他地方講道
[00:08:46.060 --> 00:08:48.060]  其實這是第4章
[00:08:48.060 --> 00:08:54.060]  剛剛就是耶穌祂的傳道的開始
[00:08:54.060 --> 00:08:55.060]  稍後會看下去
[00:08:55.060 --> 00:08:57.060]  祂的傳道的開始的時候
[00:08:57.060 --> 00:09:00.060]  一個宣告
[00:09:00.060 --> 00:09:05.060]  這個宣告就放在《路加封》第4章
[00:09:05.060 --> 00:09:07.060]  而這個宣告可以說
[00:09:07.060 --> 00:09:11.060]  就表明了耶穌渡成肉身
[00:09:11.060 --> 00:09:14.060]  祂來這個世界上的目的
[00:09:14.060 --> 00:09:18.060]  剛剛牧師叫我們去墨想
[00:09:18.060 --> 00:09:20.060]  移民30年
[00:09:20.060 --> 00:09:22.060]  去一個你不認識的地方
[00:09:22.060 --> 00:09:23.060]  或者一個窮的地方
[00:09:23.060 --> 00:09:29.060]  或者和你以前一直居住的地方不同
[00:09:29.060 --> 00:09:31.060]  那個是什麼人呢
[00:09:31.060 --> 00:09:33.060]  是耶穌
[00:09:33.060 --> 00:09:37.060]  耶穌降世為人
[00:09:37.060 --> 00:09:39.060]  有些歷史學家說
[00:09:39.060 --> 00:09:43.060]  祂在4BC那裡出生
[00:09:43.060 --> 00:09:46.060]  即是公元前4年
[00:09:46.060 --> 00:09:52.060]  祂開始傳道到他們30歲
[00:09:52.060 --> 00:09:54.060]  祂傳道有三年的時間
[00:09:54.060 --> 00:09:56.060]  所以荒書大部份的
[00:09:56.060 --> 00:10:00.060]  都是講祂三年的傳道的事蹟
[00:10:00.060 --> 00:10:02.060]  特別是臨終之前
[00:10:02.060 --> 00:10:04.060]  即是祂上十字架之前的一個星期
[00:10:04.060 --> 00:10:09.060]  更多的蝙蝠幫祂受死
[00:10:09.060 --> 00:10:13.060]  到現在去講祂出生
[00:10:13.060 --> 00:10:17.060]  來到第4章就講祂傳道的開始
[00:10:17.060 --> 00:10:19.060]  所以我們從這短短的
[00:10:19.060 --> 00:10:22.060]  從16至30節裡面
[00:10:22.060 --> 00:10:25.060]  原來可以分開兩個細段
[00:10:25.060 --> 00:10:29.060]  一個是在我們16到22節
[00:10:29.060 --> 00:10:31.060]  是耶穌的宣告
[00:10:31.060 --> 00:10:33.060]  後面23至30節
[00:10:33.060 --> 00:10:38.060]  是講一批祂聽眾的人的回應
[00:10:38.060 --> 00:10:41.060]  和經文的分段
[00:10:41.060 --> 00:10:42.060]  即是Title
[00:10:42.060 --> 00:10:43.060]  大家看到吧
[00:10:43.060 --> 00:10:45.060]  他們的回應是什麼
[00:10:45.060 --> 00:10:47.060]  很接受我們什麼
[00:10:47.060 --> 00:10:49.060]  「厭棄耶穌」
[00:10:49.060 --> 00:10:51.060]  他們有選擇的
[00:10:51.060 --> 00:10:56.060]  接受還是「厭棄」
[00:10:56.060 --> 00:11:00.060]  第16到22節我先看
[00:11:00.060 --> 00:11:02.060]  耶穌來到拿撒勒
[00:11:02.060 --> 00:11:04.060]  就是祂長大的地方
[00:11:04.060 --> 00:11:06.060]  在安息日的時候
[00:11:06.060 --> 00:11:08.060]  他照著祂掃上的規矩
[00:11:08.060 --> 00:11:09.060]  進了會堂
[00:11:09.060 --> 00:11:11.060]  站起來讀聖經
[00:11:11.060 --> 00:11:16.060]  好像剛才聖讀經的姊妹一樣
[00:11:16.060 --> 00:11:19.060]  有人將以塞亞書先知的書卷
[00:11:19.060 --> 00:11:21.060]  交給耶穌
[00:11:21.060 --> 00:11:23.060]  祂就打開
[00:11:23.060 --> 00:11:25.060]  找到一個地方
[00:11:25.060 --> 00:11:28.060]  就是以塞亞書的61章
[00:11:28.060 --> 00:11:29.060]  那裡說
[00:11:29.060 --> 00:11:31.060]  「主的利不在我身上
[00:11:31.060 --> 00:11:33.060]  因為祂用高高我
[00:11:33.060 --> 00:11:35.060]  叫我傳福音
[00:11:35.060 --> 00:11:36.060]  吸貧窮的人
[00:11:36.060 --> 00:11:39.060]  差遣我宣告
[00:11:39.060 --> 00:11:43.060]  被老的得釋放
[00:11:43.060 --> 00:11:45.060]  失明的得罕見
[00:11:45.060 --> 00:11:48.060]  受壓迫的得自由
[00:11:48.060 --> 00:11:49.060]  宣告神
[00:11:49.060 --> 00:11:52.060]  越納人的欺憐」
[00:11:52.060 --> 00:11:54.060]  好不好啊
[00:11:54.060 --> 00:11:57.060]  接著他就將這本書卷
[00:11:57.060 --> 00:11:58.060]  讀完了
[00:11:58.060 --> 00:12:00.060]  他們那時候不是每人都有本聖經的
[00:12:00.060 --> 00:12:04.060]  是一個很大的卷牌的書卷
[00:12:04.060 --> 00:12:08.060]  就交給會堂管理的人
[00:12:08.060 --> 00:12:09.060]  他就坐下來
[00:12:09.060 --> 00:12:12.060]  會堂的人看到他就很開心
[00:12:12.060 --> 00:12:14.060]  接著耶穌又說多一句
[00:12:14.060 --> 00:12:15.060]  這句是什麼
[00:12:15.060 --> 00:12:16.060]  一石道
[00:12:16.060 --> 00:12:18.060]  21節
[00:12:18.060 --> 00:12:20.060]  紅色那裡
[00:12:20.060 --> 00:12:24.060]  「你們聽見的這段經文
[00:12:24.060 --> 00:12:27.060]  今堅而敬仍然了」
[00:12:27.060 --> 00:12:30.060]  就是這一句話
[00:12:30.060 --> 00:12:32.060]  後面的人的反應是什麼
[00:12:32.060 --> 00:12:33.060]  一批人的反應就是
[00:12:33.060 --> 00:12:35.060]  「眾人都稱讚他」
[00:12:35.060 --> 00:12:37.060]  好啊
[00:12:37.060 --> 00:12:40.060]  但是其他人呢
[00:12:40.060 --> 00:12:42.060]  「我認識你的
[00:12:42.060 --> 00:12:44.060]  拿撒勒地方」
[00:12:44.060 --> 00:12:47.060]  耶穌在哪裡長大的
[00:12:47.060 --> 00:12:49.060]  就是拿撒勒
[00:12:49.060 --> 00:12:50.060]  他認識他的家庭
[00:12:50.060 --> 00:12:51.060]  讀經的人
[00:12:51.060 --> 00:12:53.060]  父母他認識的
[00:12:53.060 --> 00:12:55.060]  兄弟他認識的
[00:12:55.060 --> 00:12:56.060]  會眾認識的
[00:12:56.060 --> 00:13:00.060]  這不是誰的兒子嗎
[00:13:00.060 --> 00:13:02.060]  「你是誰啊
[00:13:02.060 --> 00:13:03.060]  我認識你的
[00:13:03.060 --> 00:13:05.060]  今天應驗啊」
[00:13:05.060 --> 00:13:06.060]  所以有些人不接受
[00:13:06.060 --> 00:13:07.060]  有些人不接受
[00:13:07.060 --> 00:13:11.060]  很驚訝
[00:13:11.060 --> 00:13:15.060]  他們想這件事應驗是為什麼
[00:13:15.060 --> 00:13:18.060]  因為
[00:13:18.060 --> 00:13:20.060]  稍後再說
[00:13:20.060 --> 00:13:22.060]  因為他講的那段經文
[00:13:22.060 --> 00:13:25.060]  他提到一件事叫「欺憐」
[00:13:25.060 --> 00:13:27.060]  什麼是欺憐
[00:13:27.060 --> 00:13:30.060]  欺憐
[00:13:30.060 --> 00:13:34.060]  OK
[00:13:34.060 --> 00:13:36.060]  很驚訝
[00:13:36.060 --> 00:13:37.060]  來到這裡
[00:13:37.060 --> 00:13:39.060]  今天分開三個題目
[00:13:39.060 --> 00:13:42.060]  「盼望」、「恩典」和「能力」
[00:13:42.060 --> 00:13:44.060]  「盼望」的時候
[00:13:44.060 --> 00:13:46.060]  的源頭
[00:13:46.060 --> 00:13:47.060]  我們的源頭
[00:13:47.060 --> 00:13:49.060]  是不是經濟蓬勃
[00:13:49.060 --> 00:13:51.060]  來的經濟順暢
[00:13:51.060 --> 00:13:55.060]  就是「盼望」呢
[00:13:55.060 --> 00:13:57.060]  這裡所說
[00:13:57.060 --> 00:14:00.060]  《路加福音》第四章第十八、十九節
[00:14:00.060 --> 00:14:02.060]  他講到欺憐
[00:14:02.060 --> 00:14:04.060]  欺憐是什麼
[00:14:04.060 --> 00:14:07.060]  欺憐是宣告的
[00:14:07.060 --> 00:14:11.060]  是神定了一年叫欺憐的
[00:14:11.060 --> 00:14:13.060]  所以他要欺憐
[00:14:13.060 --> 00:14:15.060]  欺憐宣告的時候
[00:14:15.060 --> 00:14:17.060]  跟傳呼音有關係
[00:14:17.060 --> 00:14:19.060]  要傳出來的
[00:14:19.060 --> 00:14:22.060]  還有是人的欺憐
[00:14:22.060 --> 00:14:25.060]  是跟人有關的
[00:14:25.060 --> 00:14:27.060]  接著什麼呢
[00:14:27.060 --> 00:14:30.060]  入夜宮內容是「得釋放」
[00:14:30.060 --> 00:14:31.060]  「得項見」
[00:14:31.060 --> 00:14:34.060]  「得自由」
[00:14:34.060 --> 00:14:37.060]  相對於「得釋放」是被擄的
[00:14:37.060 --> 00:14:39.060]  就是被俘虜的那些
[00:14:39.060 --> 00:14:41.060]  沒有自由的人
[00:14:41.060 --> 00:14:43.060]  「得項見」的
[00:14:43.060 --> 00:14:44.060]  信什麼呢
[00:14:44.060 --> 00:14:46.060]  看不到的人
[00:14:46.060 --> 00:14:47.060]  「得自由」的
[00:14:47.060 --> 00:14:50.060]  自由被人拿了的人
[00:14:50.060 --> 00:14:51.060]  被人壓迫
[00:14:51.060 --> 00:14:53.060]  他沒有了自由的人
[00:14:53.060 --> 00:14:55.060]  這個聽上去
[00:14:55.060 --> 00:14:56.060]  哇
[00:14:56.060 --> 00:14:58.060]  好什麼
[00:14:58.060 --> 00:15:02.060]  一個很革命性的描述
[00:15:04.060 --> 00:15:07.060]  我們要了解什麼是欺憐
[00:15:07.060 --> 00:15:10.060]  這個欺憐在利尾記
[00:15:10.060 --> 00:15:12.060]  他們還沒開始慶祝之前
[00:15:12.060 --> 00:15:14.060]  神已經在曠野
[00:15:14.060 --> 00:15:16.060]  當以色列人出了埃及
[00:15:16.060 --> 00:15:20.060]  在曠野的時候
[00:15:20.060 --> 00:15:22.060]  耶和華就命令摩西
[00:15:22.060 --> 00:15:25.060]  立了一個欺憐的事情
[00:15:25.060 --> 00:15:28.060]  這個欺憐定為什麼呢
[00:15:28.060 --> 00:15:32.060]  Holy Year 聖年
[00:15:32.060 --> 00:15:35.060]  有些 Year 是 Holy 一點的嗎
[00:15:35.060 --> 00:15:37.060]  他神就這麼說
[00:15:37.060 --> 00:15:38.060]  他怎麼 Holy 化呢
[00:15:38.060 --> 00:15:39.060]  他原來說
[00:15:39.060 --> 00:15:40.060]  你要計算
[00:15:40.060 --> 00:15:42.060]  怎麼計算這個 Holy Year 呢
[00:15:42.060 --> 00:15:43.060]  聖年就是
[00:15:43.060 --> 00:15:47.060]  七個安息年之後的第一年
[00:15:47.060 --> 00:15:48.060]  就是第五十年
[00:15:48.060 --> 00:15:54.060]  要定為當做聖年
[00:15:54.060 --> 00:15:58.060]  他又跟安息年有關
[00:15:58.060 --> 00:16:00.060]  每個安息年有多久
[00:16:00.060 --> 00:16:01.060]  七年
[00:16:01.060 --> 00:16:03.060]  七七四十九
[00:16:03.060 --> 00:16:04.060]  四十九再加一
[00:16:04.060 --> 00:16:07.060]  就是第五十年
[00:16:07.060 --> 00:16:09.060]  如果在一百年之內
[00:16:09.060 --> 00:16:12.060]  應該有兩個欺憐發生
[00:16:12.060 --> 00:16:15.060]  在這裏發生什麼事情呢
[00:16:15.060 --> 00:16:16.060]  發生的時候
[00:16:16.060 --> 00:16:21.060]  各人要歸自己的產業
[00:16:21.060 --> 00:16:24.060]  各歸本家
[00:16:24.060 --> 00:16:28.060]  他有一些規矩
[00:16:28.060 --> 00:16:29.060]  很有趣的
[00:16:29.060 --> 00:16:31.060]  原來有些事情
[00:16:31.060 --> 00:16:34.060]  他們自己神給他的東西
[00:16:34.060 --> 00:16:36.060]  每一塊地都是神賜給他們的
[00:16:36.060 --> 00:16:40.060]  他如果經過某些經濟的困難
[00:16:40.060 --> 00:16:42.060]  他押出去或者買出去
[00:16:42.060 --> 00:16:45.060]  原來可以收回來的
[00:16:45.060 --> 00:16:49.060]  分回自己的產業
[00:16:49.060 --> 00:16:51.060]  所以這件事就是
[00:16:51.060 --> 00:16:52.060]  藍色字那裏
[00:16:52.060 --> 00:16:56.060]  遍地給一切的居民宣告什麼
[00:16:56.060 --> 00:16:58.060]  自由
[00:16:58.060 --> 00:17:00.060]  所以重點不是物質
[00:17:00.060 --> 00:17:03.060]  重點是自由
[00:17:03.060 --> 00:17:04.060]  這個欺憐
[00:17:04.060 --> 00:17:06.060]  剛才看到安息年
[00:17:06.060 --> 00:17:09.060]  安息年也有他自己的習俗
[00:17:09.060 --> 00:17:11.060]  有個規例
[00:17:11.060 --> 00:17:13.060]  六年的耕種
[00:17:13.060 --> 00:17:16.060]  第七年要守衛什麼
[00:17:16.060 --> 00:17:18.060]  聖安息
[00:17:18.060 --> 00:17:19.060]  不僅是安息
[00:17:19.060 --> 00:17:22.060]  還要是聖
[00:17:22.060 --> 00:17:23.060]  聖
[00:17:23.060 --> 00:17:26.060]  接著聖的東西是向哪裏守的
[00:17:26.060 --> 00:17:29.060]  向耶和華守的
[00:17:29.060 --> 00:17:34.060]  地在安息年所出產的
[00:17:34.060 --> 00:17:36.060]  他有一些吩咐
[00:17:36.060 --> 00:17:38.060]  那一年裏面有什麼不能做呢
[00:17:38.060 --> 00:17:40.060]  不可以耕田
[00:17:40.060 --> 00:17:43.060]  不可以收你的葡萄園
[00:17:43.060 --> 00:17:46.060]  有些莊稼不可以收割
[00:17:46.060 --> 00:17:48.060]  但是
[00:17:48.060 --> 00:17:49.060]  在那一年
[00:17:49.060 --> 00:17:52.060]  會有大自然
[00:17:52.060 --> 00:17:55.060]  所以他自己會有一些長出來的東西
[00:17:55.060 --> 00:17:57.060]  而那些東西是什麼
[00:17:57.060 --> 00:18:00.060]  你仍然要給你的僕人
[00:18:00.060 --> 00:18:02.060]  你的婢女
