
[00:00:00.000 --> 00:00:03.480]  今天我們第三講
[00:04:01.160 --> 00:04:05.760]  你都不能解釋到主耶穌是被神創造的
[00:04:05.760 --> 00:04:09.120]  因為祂在創造之先經已有
[00:04:09.120 --> 00:04:11.040]  所以你不能解釋到祂是被創造的
[00:04:11.040 --> 00:04:12.480]  祂是被造 祂不是被造
[00:04:12.480 --> 00:04:14.560]  祂都是創造有份的
[00:04:14.560 --> 00:04:16.640]  第二條線就是
[00:04:16.640 --> 00:04:20.360]  道與神同在
[00:04:20.360 --> 00:04:22.560]  希臘文用了一個貫詞
[00:04:22.560 --> 00:04:24.440]  就是the God
[00:04:24.440 --> 00:04:28.240]  道與the God同在
[00:04:28.240 --> 00:04:30.720]  當希臘文說到the God的時候
[00:04:30.720 --> 00:04:33.080]  特別用到貫詞
[00:04:33.080 --> 00:04:36.480]  加在名詞前面的時候
[00:04:36.480 --> 00:04:40.720]  是特別說到God the Father
[00:04:40.720 --> 00:04:43.000]  說到父神的位格
[00:04:43.000 --> 00:04:46.080]  所以第二條線說得很清楚
[00:04:46.080 --> 00:04:47.840]  道 主耶穌
[00:04:47.840 --> 00:04:51.400]  是與父神同在
[00:04:51.400 --> 00:04:52.680]  換句話說
[00:04:52.680 --> 00:04:56.400]  祂就不是父神
[00:04:56.400 --> 00:04:59.600]  祂與父神不是同一個位格
[00:04:59.600 --> 00:05:00.960]  因為如果是同一個位格
[00:05:00.960 --> 00:05:04.600]  就不需要說父神與父神同在
[00:05:04.600 --> 00:05:06.440]  道與父神同在
[00:05:06.440 --> 00:05:09.560]  表示道與父神不同的位格
[00:05:09.560 --> 00:05:13.520]  雖然現在我在微信上認識一些朋友
[00:05:13.520 --> 00:05:16.360]  喜歡用第三人稱稱呼自己
[00:05:16.360 --> 00:05:17.680]  都很變態
[00:05:17.680 --> 00:05:18.800]  你問他今天過得怎樣
[00:05:18.800 --> 00:05:20.120]  他說Jason今天不開心
[00:05:20.120 --> 00:05:20.960]  我說你就是Jason
[00:05:20.960 --> 00:05:21.800]  他說是的
[00:05:21.800 --> 00:05:22.960]  我說你說什麼Jason
[00:05:22.960 --> 00:05:25.440]  你問我不開心就可以了
[00:05:25.440 --> 00:05:27.600]  Jason要和Jason出去吃飯
[00:05:27.600 --> 00:05:29.600]  Jason吃完飯才和你聊
[00:05:29.600 --> 00:05:32.600]  變態 精神分裂
[00:05:32.600 --> 00:05:34.600]  上帝不會這樣做的
[00:05:34.600 --> 00:05:36.360]  父神與父神同在
[00:05:36.360 --> 00:05:37.360]  不會這樣的
[00:05:37.360 --> 00:05:40.160]  道與父神同在
[00:05:40.160 --> 00:05:42.320]  這是第二條線
[00:05:42.320 --> 00:05:48.720]  第三條線就是道就是上帝
[00:05:48.720 --> 00:05:51.080]  希臘文在這裡沒有了貫詞
[00:05:51.080 --> 00:05:54.760]  道就是God
[00:05:54.760 --> 00:05:55.960]  有什麼分別呢
[00:05:55.960 --> 00:05:59.640]  希臘文當他不用貫詞的時候
[00:05:59.640 --> 00:06:02.720]  如果用貫詞是指一個特別的身份
[00:06:02.720 --> 00:06:04.360]  父神的身份
[00:06:04.360 --> 00:06:05.840]  當沒有貫詞的時候
[00:06:05.840 --> 00:06:07.240]  說到God
[00:06:07.240 --> 00:06:12.520]  他指的是神的本性和本質
[00:06:12.520 --> 00:06:15.120]  The substance of God
[00:06:15.120 --> 00:06:17.080]  所以意思是道
[00:06:17.080 --> 00:06:20.480]  雖然與父神不是同一個位格
[00:06:20.480 --> 00:06:26.840]  但他也擁有神的本性和本質
[00:06:26.840 --> 00:06:29.000]  所以這是第三條線
[00:06:29.000 --> 00:06:32.040]  所以這三條線是一個很工整的結構
[00:06:32.040 --> 00:06:33.400]  為三位一體
[00:06:33.400 --> 00:06:35.360]  第二個位格主耶穌的身份
[00:06:35.360 --> 00:06:38.920]  定了一個三角形的框架
[00:06:38.920 --> 00:06:40.520]  如果你解釋三位一體
[00:06:40.520 --> 00:06:43.000]  解釋到主耶穌是被造的
[00:06:43.000 --> 00:06:46.480]  那你一下子就變成耶華見證人了
[00:06:46.480 --> 00:06:48.320]  但如果你解釋三位一體
[00:06:48.320 --> 00:06:51.040]  解釋到主耶穌與神是同一個位格
[00:06:51.040 --> 00:06:52.360]  其實只有一個神
[00:06:52.360 --> 00:06:53.160]  一個位格
[00:06:53.160 --> 00:06:55.480]  只不過神在不同的時間
[00:06:55.480 --> 00:06:57.240]  用不同的方式出現
[00:06:57.240 --> 00:06:59.640]  那你就變成神格一位論
[00:06:59.640 --> 00:07:02.200]  在初期教會又定為異端了
[00:07:02.200 --> 00:07:03.880]  但如果你解釋三位一體
[00:07:03.880 --> 00:07:05.920]  過了第三條線
[00:07:05.920 --> 00:07:07.400]  那主耶穌看來也不是神
[00:07:07.400 --> 00:07:09.440]  只是偉大的先知
[00:07:09.440 --> 00:07:11.560]  一下子你又變成了回教
[00:07:11.560 --> 00:07:13.280]  所以這條線是很漂亮的
[00:07:13.280 --> 00:07:15.720]  三條線一三個框架
[00:07:15.720 --> 00:07:22.840]  「太初有道,道與the God同在,道就是God」
[00:07:22.840 --> 00:07:26.680]  所以我相信在人類的語言裡面
[00:07:26.680 --> 00:07:30.880]  你找不到更有效的方式
[00:07:30.880 --> 00:07:33.720]  去在一句話裡面表達出一個
[00:07:33.720 --> 00:07:36.680]  這麼複雜的神學觀念
[00:07:36.680 --> 00:07:39.480]  所以約翰真的是聖靈感動
[00:07:39.480 --> 00:07:40.760]  他短短一句話
[00:07:40.760 --> 00:07:43.600]  很漂亮就建立了一個框架
[00:07:43.600 --> 00:07:46.640]  無論你怎麼解釋 只要不出框架
[00:07:46.640 --> 00:07:48.320]  你就安全了
[00:07:48.320 --> 00:07:50.200]  雖然我們不明白三位一體
[00:07:50.200 --> 00:07:52.080]  但至少我們明白
[00:07:52.080 --> 00:07:53.680]  祂不是被造的
[00:07:53.680 --> 00:07:57.280]  第二 祂與父神又不是同一個位格
[00:07:57.280 --> 00:07:59.600]  第三 祂又是神
[00:07:59.600 --> 00:08:01.680]  這三樣你明白就行了
[00:08:01.680 --> 00:08:04.680]  其他至於明白多少不重要
[00:08:04.680 --> 00:08:05.920]  下一篇
[00:08:05.920 --> 00:08:17.400]  第三節 「萬物是藉著他造的,凡被造的沒有一樣,不是他造的」
[00:08:17.400 --> 00:08:19.960]  當我們讀到創世紀的時候
[00:08:19.960 --> 00:08:22.400]  我們說神創造很厲害
[00:08:22.400 --> 00:08:24.040]  六天的創造全部都是
[00:08:24.040 --> 00:08:27.120]  「他說有光就有光」
[00:08:27.120 --> 00:08:29.400]  為什麼祂說就會有呢
[00:08:29.400 --> 00:08:31.320]  我和你沒有這樣的經歷
[00:08:31.320 --> 00:08:33.720]  我們說「要有光就有光」
[00:08:33.720 --> 00:08:36.040]  說完就要起床開燈
[00:08:36.040 --> 00:08:37.960]  要做一些事
[00:08:37.960 --> 00:08:40.280]  要不就點人做
[00:08:40.280 --> 00:08:43.400]  老婆開燈 點人做
[00:08:43.400 --> 00:08:46.280]  為什麼祂這麼厲害呢
[00:08:46.280 --> 00:08:48.440]  到了新約
[00:08:48.440 --> 00:08:51.160]  約翰就解開這個謎
[00:08:51.160 --> 00:08:56.680]  他跟我們說 原來萬物都是藉著這個道所造的
[00:08:56.680 --> 00:08:58.600]  道是指神的話
[00:08:58.600 --> 00:08:59.560]  The word of God
[00:08:59.560 --> 00:09:03.400]  我們是忠神 生命之道
[00:09:03.400 --> 00:09:06.360]  所以原來當日上帝創造天地
[00:09:06.360 --> 00:09:09.960]  祂說有光就有光
[00:09:09.960 --> 00:09:12.840]  那句話不是普通一句話
[00:09:12.840 --> 00:09:16.040]  那句話本身是一個慧格
[00:09:16.040 --> 00:09:17.480]  祂也是神
[00:09:17.480 --> 00:09:19.640]  所以為什麼那句話這麼powerful呢
[00:09:19.640 --> 00:09:22.600]  祂可以什麼有光就有光
[00:09:22.600 --> 00:09:25.800]  祂說有什麼祂就可以有什麼
[00:09:25.800 --> 00:09:27.320]  可以從沒有到有
[00:09:27.320 --> 00:09:31.720]  因為那句話本身原來是一個慧格
[00:09:31.720 --> 00:09:34.360]  所以有時候我們讀《創世紀》
[00:09:34.360 --> 00:09:38.040]  為什麼祂說凡物都藉著祂造
[00:09:38.040 --> 00:09:41.080]  你讀《創世紀》會發覺我沒有看到主耶穌在那裡
[00:09:41.080 --> 00:09:45.000]  三位一體我只看到上帝和聖靈
[00:09:45.000 --> 00:09:47.880]  起初上帝創造天地
[00:09:47.880 --> 00:09:51.240]  地是空虛混沌 淵面黑暗
[00:09:51.240 --> 00:09:53.640]  上帝的靈運行在水面上
[00:09:53.640 --> 00:09:56.280]  我只看到父神和聖靈
[00:09:56.280 --> 00:09:58.520]  主耶穌在哪裡
[00:09:58.520 --> 00:09:59.720]  那句話
[00:09:59.720 --> 00:10:02.600]  神說有光就有了光
[00:10:02.600 --> 00:10:05.400]  那句話原來神的道
[00:10:05.400 --> 00:10:09.960]  太初有道 道與神同在 道就是神
[00:10:09.960 --> 00:10:11.640]  讀了新約就解開給你聽
[00:10:11.640 --> 00:10:14.280]  原來主耶穌是創造主的身份
[00:10:14.280 --> 00:10:18.120]  萬物都是藉著祂造
[00:10:18.120 --> 00:10:24.200]  所以三位一體在創造的事情上都有份
[00:10:24.200 --> 00:10:27.480]  父神是那個設計的人
[00:10:27.480 --> 00:10:32.440]  所以神學家說The father wills it, the son executes
[00:10:32.440 --> 00:10:35.000]  他說就有execute
[00:10:35.000 --> 00:10:38.120]  所以聖靈運行在水面上
[00:10:38.120 --> 00:10:42.520]  神學家說運行的字就像母雞保護小雞一樣
[00:10:42.520 --> 00:10:43.640]  Hover
[00:10:43.640 --> 00:10:46.680]  所以祂是在保護神的創造
[00:10:46.680 --> 00:10:49.160]  維護 維修
[00:10:49.160 --> 00:10:56.200]  所以有人說如果用建築的方面去形容的話
[00:10:56.200 --> 00:10:58.920]  父神就是architect
[00:10:58.920 --> 00:11:01.160]  主耶穌就是contractor
[00:11:01.160 --> 00:11:03.960]  聖靈就是HOA
[00:11:03.960 --> 00:11:08.680]  一個設計 一個親手做 一個維修
[00:11:08.680 --> 00:11:11.400]  所以這就是為什麼主耶穌在世的時候
[00:11:11.400 --> 00:11:13.640]  他選擇了哪個家庭出生
[00:11:13.640 --> 00:11:14.280]  藥室
[00:11:14.280 --> 00:11:15.160]  藥室是什麼
[00:11:15.160 --> 00:11:16.680]  木匠
[00:11:16.680 --> 00:11:18.760]  所以主耶穌在救世主之前
[00:11:18.760 --> 00:11:19.720]  祂是什麼
[00:11:19.720 --> 00:11:20.920]  contractor
[00:11:20.920 --> 00:11:23.640]  祂和我們家庭結同行
[00:11:23.640 --> 00:11:25.000]  contractor
[00:11:25.000 --> 00:11:27.880]  聖靈很厲害 三個一起
[00:11:27.880 --> 00:11:29.080]  所以是各有分工
[00:11:29.080 --> 00:11:32.360]  三個一體在創造的工上面都有份
[00:11:32.360 --> 00:11:35.640]  但真是去execute做的那個
[00:11:35.640 --> 00:11:37.080]  主耶穌基督
[00:11:37.080 --> 00:11:38.600]  厲害
[00:11:38.600 --> 00:11:41.000]  但是很可惜在約翰福音的記載
[00:11:41.000 --> 00:11:43.560]  他說萬物都是他做
[00:11:43.560 --> 00:11:45.400]  原來他是造物主
[00:11:45.400 --> 00:11:50.280]  但造物主來到自己所創造的世界
[00:11:50.280 --> 00:11:51.960]  發生什麼事
[00:11:51.960 --> 00:11:52.920]  人們跟他說
[00:11:52.920 --> 00:11:54.440]  滾開
[00:11:54.440 --> 00:11:55.080]  不關你的事
[00:11:55.080 --> 00:11:55.880]  這是我的地方
[00:11:55.880 --> 00:11:57.640]  你來這裡做什麼
[00:11:57.640 --> 00:12:00.600]  但明明這是祂的地方
[00:12:00.600 --> 00:12:02.600]  但祂來到自己的地方
[00:12:02.600 --> 00:12:04.920]  自己的人不接待祂
[00:12:04.920 --> 00:12:06.280]  所以我們有時說
[00:12:06.280 --> 00:12:09.080]  現在很多中學生上學的時候被人reject
[00:12:09.080 --> 00:12:10.600]  bullied
[00:12:10.600 --> 00:12:13.240]  被人很排斥 很辛苦
[00:12:13.240 --> 00:12:14.840]  主耶穌明白的
[00:12:14.840 --> 00:12:18.440]  主耶穌經歷過最終極的被排斥
[00:12:18.440 --> 00:12:20.760]  祂來到自己做的地方
[00:12:20.760 --> 00:12:22.280]  自己的人
[00:12:22.280 --> 00:12:24.120]  你滾開 不要你
[00:12:24.120 --> 00:12:25.640]  歡迎
[00:12:25.640 --> 00:12:27.320]  這是很特別的
[00:12:27.320 --> 00:12:29.800]  很unfortunate
[00:12:29.800 --> 00:12:33.880]  不過幸好主耶穌沒有因此放棄
[00:12:33.880 --> 00:12:35.400]  我記得很多年前
[00:12:35.400 --> 00:12:36.520]  曾經有一段時間
[00:12:36.520 --> 00:12:41.960]  陳牧師非常看不慣一個時下年輕人的現象
[00:12:41.960 --> 00:12:44.680]  很多年輕人去追女生
[00:12:44.680 --> 00:12:46.200]  被人拒絕一次之後
[00:12:46.200 --> 00:12:47.800]  灰心喪志
[00:12:47.800 --> 00:12:49.400]  有depression
[00:12:49.400 --> 00:12:51.400]  陳牧師說這樣不行的
[00:12:51.400 --> 00:12:52.680]  時下的年輕人
[00:12:52.680 --> 00:12:54.680]  你們臉皮太薄了
[00:12:54.680 --> 00:12:56.440]  追某個姐妹
[00:12:56.440 --> 00:12:58.440]  追一次被人拒絕
[00:12:58.440 --> 00:13:00.440]  馬上回來就垂頭喪氣
[00:13:00.440 --> 00:13:02.040]  想當年
[00:13:02.040 --> 00:13:04.040]  陳牧師說想當年
[00:13:04.040 --> 00:13:06.040]  我追女生的時候
[00:13:06.040 --> 00:13:08.040]  臉皮不知有多厚
[00:13:08.040 --> 00:13:10.040]  你拒絕我
[00:13:10.040 --> 00:13:12.040]  是你沒有眼光不是我的問題
[00:13:12.040 --> 00:13:15.240]  所以追女生經典的三招
[00:13:15.240 --> 00:13:16.360]  第一要堅持
[00:13:16.360 --> 00:13:17.640]  第二一定要臉皮厚
[00:13:17.640 --> 00:13:19.640]  第三堅持一定要臉皮厚
[00:13:19.640 --> 00:13:25.320]  所以如果主耶穌來到祂自己做的地方
[00:13:25.320 --> 00:13:27.320]  三番四次被人說
[00:13:27.320 --> 00:13:29.320]  滾開不要你
[00:13:29.320 --> 00:13:31.320]  祂從此就垂頭喪氣
[00:13:31.320 --> 00:13:33.320]  算了我來到自己做的地方
[00:13:33.320 --> 00:13:35.320]  他們都不歡迎我
[00:13:35.320 --> 00:13:37.320]  傷心我離開了
[00:13:37.320 --> 00:13:39.320]  幸好主耶穌堅持
[00:13:39.320 --> 00:13:41.320]  堅持
[00:13:41.320 --> 00:13:43.320]  有多堅持
[00:13:43.320 --> 00:13:45.320]  我們看看下一段聖經
[00:13:45.320 --> 00:13:51.320]  約翰福音一章第十四節
[00:13:51.320 --> 00:13:53.320]  堅持到
[00:13:53.320 --> 00:13:55.320]  到成了肉身
[00:13:55.320 --> 00:13:57.320]  住在我們中間
[00:13:57.320 --> 00:13:59.320]  到成了肉身
[00:13:59.320 --> 00:14:01.320]  堅持與我們同居
[00:14:01.320 --> 00:14:05.320]  充充滿滿地有恩典有真理
[00:14:05.320 --> 00:14:09.320]  我們也見過他的榮光
[00:14:09.320 --> 00:14:13.320]  正是負獨生子的榮光
[00:14:13.320 --> 00:14:17.320]  到神說的那句話
[00:14:17.320 --> 00:14:19.320]  要有光就有光
[00:14:19.320 --> 00:14:21.320]  不單是位格
[00:14:21.320 --> 00:14:25.320]  那句話竟然成為肉身
[00:14:25.320 --> 00:14:29.320]  你和我可以看得見摸得到
[00:14:29.320 --> 00:14:33.320]  破翁2007年寫了一本小說
[00:14:33.320 --> 00:14:35.320]  叫做The Shack
[00:14:35.320 --> 00:14:37.320]  不知道有沒有中文翻譯
[00:14:37.320 --> 00:14:39.320]  如果有就翻譯成小木屋
[00:14:39.320 --> 00:14:41.320]  The Little Cabin
[00:14:41.320 --> 00:14:45.320]  講到Eugene Peterson極力推薦
[00:14:45.320 --> 00:14:48.320]  這本書有可能取代天路歷程
[00:14:48.320 --> 00:14:51.320]  大家知道天路歷程除了聖經之外
[00:14:51.320 --> 00:14:53.320]  在基督教界算是一本經典
[00:14:53.320 --> 00:14:55.320]  這本書The Shack
[00:14:55.320 --> 00:14:57.320]  有可能會成為
[00:14:57.320 --> 00:14:59.320]  可以取代現代
[00:14:59.320 --> 00:15:03.320]  在現代基督教界取代天路歷程的地位
[00:15:03.320 --> 00:15:05.320]  因為我很喜歡Eugene Peterson
[00:15:05.320 --> 00:15:08.320]  所以他極力推薦我看這本書
[00:15:08.320 --> 00:15:12.320]  The Shack這本小說講到主人公
[00:15:12.320 --> 00:15:14.320]  叫做Mac
[00:15:14.320 --> 00:15:16.320]  他與神相約
[00:15:16.320 --> 00:15:18.320]  與三位一體的神相約
[00:15:18.320 --> 00:15:20.320]  在一間小木屋裏面見面
[00:15:20.320 --> 00:15:22.320]  因為發生了一些事
[00:15:22.320 --> 00:15:24.320]  他和神有了心結
[00:15:24.320 --> 00:15:26.320]  神要解開他的心結
[00:15:26.320 --> 00:15:28.320]  於是他在小木屋裏面相見
[00:15:28.320 --> 00:15:29.320]  他進入小木屋
[00:15:29.320 --> 00:15:31.320]  第一個讓他很驚訝的就是
[00:15:31.320 --> 00:15:33.320]  原來父神
[00:15:33.320 --> 00:15:34.320]  God the Father
[00:15:34.320 --> 00:15:36.320]  原來是一個黑人
[00:15:36.320 --> 00:15:38.320]  他很驚訝
[00:15:38.320 --> 00:15:40.320]  我和你今天想起父神
[00:15:40.320 --> 00:15:42.320]  一定是一個八十歲的白人老坑
[00:15:42.320 --> 00:15:44.320]  我們受了中世紀油畫的影響
[00:15:44.320 --> 00:15:46.320]  你想起父神
[00:15:46.320 --> 00:15:48.320]  一定是一個八十歲的白人老坑
[00:15:48.320 --> 00:15:50.320]  原來是黑人
[00:15:50.320 --> 00:15:52.320]  如果你去到天國
[00:15:52.320 --> 00:15:54.320]  發現父神是黑人
[00:15:54.320 --> 00:15:56.320]  你會怎樣反應
[00:15:56.320 --> 00:15:58.320]  他會出來迎接你
[00:15:58.320 --> 00:16:00.320]  You are welcome to the hood man
[00:16:00.320 --> 00:16:02.320]  你隨便進去
[00:16:02.320 --> 00:16:06.320]  如果你去到天國
[00:16:06.320 --> 00:16:08.320]  父神出來迎接你
[00:16:08.320 --> 00:16:10.320]  你會發現他是一個印度人
[00:16:10.320 --> 00:16:12.320]  你會怎樣反應
[00:16:12.320 --> 00:16:14.320]  以前Romeo和我說
[00:16:14.320 --> 00:16:16.320]  印度人分兩種包頭和不包頭
[00:16:16.320 --> 00:16:18.320]  父神是包頭
[00:16:18.320 --> 00:16:20.320]  他出來迎接你
[00:16:20.320 --> 00:16:22.320]  Welcome to the kingdom
[00:16:22.320 --> 00:16:24.320]  隨便進去
[00:16:24.320 --> 00:16:26.320]  不是重點
[00:16:26.320 --> 00:16:28.320]  重點是有一晚
[00:16:28.320 --> 00:16:30.320]  他與神相遇
[00:16:30.320 --> 00:16:34.320]  主耶穌基督有一晚約他去看流星
[00:16:34.320 --> 00:16:36.320]  我們喝啤酒去看流星
[00:16:36.320 --> 00:16:38.320]  他們說好
[00:16:38.320 --> 00:16:40.320]  他們在看流星
[00:16:40.320 --> 00:16:44.320]  主耶穌看到滿天的星辰
[00:16:44.320 --> 00:16:46.320]  主耶穌極度興奮
[00:16:46.320 --> 00:16:48.320]  主耶穌說This is amazing
[00:16:48.320 --> 00:16:50.320]  多漂亮
[00:16:50.320 --> 00:16:52.320]  流星畫過
[00:16:52.320 --> 00:16:56.320]  這個主人公非常諷刺
[00:16:56.320 --> 00:16:58.320]  非常冷冷的
[00:16:58.320 --> 00:17:00.320]  主耶穌對他說
[00:17:00.320 --> 00:17:02.320]  你不要這樣
[00:17:02.320 --> 00:17:04.320]  你這麼煩
[00:17:04.320 --> 00:17:06.320]  明明這些星辰
[00:17:06.320 --> 00:17:08.320]  每一粒都是你做的
[00:17:08.320 --> 00:17:10.320]  為什麼你今天
[00:17:10.320 --> 00:17:12.320]  好像沒見過
[00:17:12.320 --> 00:17:14.320]  好像大鄉里出城
[00:17:14.320 --> 00:17:16.320]  一副沒見過世面的樣子
[00:17:16.320 --> 00:17:18.320]  真是受不了
[00:17:18.320 --> 00:17:20.320]  主耶穌對他解釋
[00:17:20.320 --> 00:17:22.320]  你不明白
[00:17:22.320 --> 00:17:24.320]  因為當初
[00:17:24.320 --> 00:17:26.320]  當我做這些星辰的時候
[00:17:26.320 --> 00:17:30.320]  我是用神的身份去做
[00:17:30.320 --> 00:17:32.320]  我還沒道成肉身
[00:17:32.320 --> 00:17:34.320]  但今天我道
[00:17:34.320 --> 00:17:37.320]  那句創造天地萬物的道
[00:17:37.320 --> 00:17:39.320]  成為肉身
[00:17:39.320 --> 00:17:42.320]  我今天是從肉身的角度
[00:17:42.320 --> 00:17:46.320]  看回我當天所做的星辰
[00:17:46.320 --> 00:17:49.320]  Totally different angle
[00:17:49.320 --> 00:17:52.320]  You never understand
[00:17:52.320 --> 00:17:54.320]  從這個角度創造
[00:17:54.320 --> 00:17:57.320]  道成肉身的另一個角度
[00:17:57.320 --> 00:17:58.320]  你知道
[00:17:58.320 --> 00:18:00.320]  你很難想像
[00:18:00.320 --> 00:18:04.320]  當初可以創造天地萬物的道
[00:18:04.320 --> 00:18:06.320]  有多大
[00:18:06.320 --> 00:18:10.320]  它居然今天可以縮成
[00:18:10.320 --> 00:18:12.320]  我很難想像
[00:18:12.320 --> 00:18:14.320]  有多委屈
[00:18:14.320 --> 00:18:16.320]  你知道嗎
[00:18:16.320 --> 00:18:18.320]  有時候說退休
[00:18:18.320 --> 00:18:20.320]  Downsize
[00:18:20.320 --> 00:18:24.320]  5千呎的房子
[00:18:24.320 --> 00:18:26.320]  很委屈
[00:18:26.320 --> 00:18:28.320]  你說到downsize
[00:18:28.320 --> 00:18:30.320]  沒有人比主耶穌更厲害
[00:18:30.320 --> 00:18:32.320]  創造天地萬物的道
[00:18:32.320 --> 00:18:37.320]  今天成為馬利亞子宮裡的懷孕
[00:18:37.320 --> 00:18:41.320]  縮到一丁點
[00:18:41.320 --> 00:18:43.320]  不擠迫嗎
