
[00:00:00.000 --> 00:00:02.000]  頂著背,早晨
[00:03:37.760 --> 00:03:40.600]  有什麼好處呢?
[00:03:40.600 --> 00:03:44.240]  人用什麼可以換取他的生命呢?
[00:03:44.240 --> 00:03:46.960]  最近這幾個月連續發生幾單
[00:03:46.960 --> 00:03:51.160]  都是一些家人
[00:03:51.160 --> 00:03:54.320]  這些慘劇
[00:03:54.320 --> 00:04:00.040]  其中一個我相信震撼很多人的心
[00:04:00.040 --> 00:04:03.280]  就是一家
[00:04:03.280 --> 00:04:07.440]  爸爸、兒子、伯父
[00:04:07.440 --> 00:04:12.640]  然後連母親
[00:04:12.640 --> 00:04:16.880]  加上這麼多人一起合手合腳
[00:04:16.880 --> 00:04:20.760]  將一個本來已經分居了的
[00:04:20.760 --> 00:04:28.280]  就是因為要爭那棟樓
[00:04:28.280 --> 00:04:31.200]  希望能夠擁有那棟樓
[00:04:31.200 --> 00:04:34.840]  用很殘忍的方法殺死了
[00:04:34.840 --> 00:04:38.000]  一個已經分居了的媳婦
[00:04:38.000 --> 00:04:42.120]  另一個是最近發生的
[00:04:42.120 --> 00:04:48.240]  這位母親剩下四個女兒
[00:04:48.240 --> 00:04:49.920]  有一個公屋
[00:04:49.920 --> 00:04:53.880]  這四個女兒都四十六歲到五十七歲
[00:04:53.880 --> 00:04:55.560]  最小的都四十六歲
[00:04:55.560 --> 00:04:57.840]  最大的五十七歲
[00:04:57.840 --> 00:04:59.240]  為了這棟樓
[00:04:59.240 --> 00:05:01.800]  是否要賣了它來分呢?
[00:05:01.800 --> 00:05:03.440]  大家姐說不賣
[00:05:03.440 --> 00:05:05.240]  妹妹就說一定要賣
[00:05:05.240 --> 00:05:06.560]  賣了之後來分
[00:05:06.560 --> 00:05:08.200]  因為這樣的緣故
[00:05:08.200 --> 00:05:10.320]  有人出刀捅下去
[00:05:10.320 --> 00:05:13.800]  然後可能是一早有預備
[00:05:13.800 --> 00:05:17.240]  一些易燃的物體就淋
[00:05:17.240 --> 00:05:19.800]  然後整棟房子著火
[00:05:19.800 --> 00:05:22.440]  帶來的結果
[00:05:22.440 --> 00:05:25.200]  最大、最小的
[00:05:25.200 --> 00:05:28.760]  是送醫院的時候證實已經死了
[00:05:28.760 --> 00:05:32.920]  另外兩個重傷送到醫院
[00:05:32.920 --> 00:05:35.440]  這種悲劇
[00:05:35.440 --> 00:05:39.520]  我相信任何認識它的人
[00:05:39.520 --> 00:05:41.680]  都覺得很唏噓
[00:05:41.680 --> 00:05:45.160]  為何要搞成這樣呢?
[00:05:45.160 --> 00:05:47.040]  各位頂姐妹
[00:05:47.040 --> 00:05:50.600]  現在我們看的是一些現在的新聞
[00:05:50.600 --> 00:05:52.120]  但實際上這些新聞
[00:05:52.120 --> 00:05:56.120]  是否一直以來就是現在才有的呢?
[00:05:56.120 --> 00:05:57.720]  是否五百年一遇
[00:05:57.720 --> 00:05:59.680]  以前沒有的呢?
[00:05:59.680 --> 00:06:01.440]  不是的
[00:06:01.440 --> 00:06:04.000]  大概四千年前
[00:06:04.000 --> 00:06:05.480]  其實已經有一個
[00:06:05.480 --> 00:06:08.160]  你可以這樣說
[00:06:08.160 --> 00:06:10.960]  在神的選民當中
[00:06:10.960 --> 00:06:14.080]  甚至所有讀聖經的人當中
[00:06:14.080 --> 00:06:17.960]  他們都知道一個已屬能詳的
[00:06:17.960 --> 00:06:20.520]  一種這樣的新聞
[00:06:20.520 --> 00:06:23.800]  當時這個新聞的本身
[00:06:23.800 --> 00:06:25.880]  就是有一家人
[00:06:25.880 --> 00:06:27.600]  其實這一家人的本身
[00:06:27.600 --> 00:06:32.120]  是神揀選阿巴拉罕的兒子和孫子
[00:06:32.120 --> 00:06:36.760]  發生的事來的
[00:06:36.760 --> 00:06:41.800]  這個兒子四十歲才結婚
[00:06:41.800 --> 00:06:43.120]  已殺
[00:06:43.120 --> 00:06:46.040]  六十歲才生兒子
[00:06:46.040 --> 00:06:48.800]  一生就生了個孿胎
[00:06:48.800 --> 00:06:51.400]  孿胎出生的時候
[00:06:51.400 --> 00:06:56.960]  孿胎已經想贏起跑線
[00:06:56.960 --> 00:07:00.080]  怎樣想贏起跑線呢?
[00:07:00.080 --> 00:07:03.200]  我們一起看看創世紀二十五章
[00:07:03.200 --> 00:07:06.640]  二十一節開始
[00:07:06.640 --> 00:07:08.600]  我們一起讀一讀
[00:07:08.600 --> 00:07:11.000]  已殺因他妻子不生育
[00:07:11.000 --> 00:07:13.040]  就為他祈求耶和華
[00:07:13.040 --> 00:07:15.240]  耶和華應允他的祈求
[00:07:15.240 --> 00:07:18.080]  他的妻子李百家就懷了孕
[00:07:18.080 --> 00:07:21.120]  孩子們在他腹中彼此相爭
[00:07:21.120 --> 00:07:23.200]  他就說若是這樣
[00:07:23.200 --> 00:07:25.080]  我為什麼要活著呢?
[00:07:25.080 --> 00:07:27.240]  他就去求問耶和華
[00:07:27.240 --> 00:07:29.000]  耶和華對他說
[00:07:29.000 --> 00:07:31.120]  兩國在你腹中
[00:07:31.120 --> 00:07:33.800]  兩族要從你身上出來
[00:07:33.800 --> 00:07:35.960]  這族必強於那族
[00:07:35.960 --> 00:07:39.000]  將來大的要服侍小的
[00:07:39.000 --> 00:07:40.520]  二十四節
[00:07:40.520 --> 00:07:42.360]  生產的日子到了
[00:07:42.360 --> 00:07:44.920]  腹中果然是雙子
[00:07:44.920 --> 00:07:47.520]  先產的身體發紅
[00:07:47.520 --> 00:07:48.920]  渾身有毛
[00:07:48.920 --> 00:07:50.280]  如同皮衣
[00:07:50.280 --> 00:07:53.120]  他們就吸胎起名叫以掃
[00:07:53.120 --> 00:07:55.440]  隨後又生了以掃的兄弟
[00:07:55.440 --> 00:07:57.880]  手抓住以掃的腳筋
[00:07:57.880 --> 00:08:00.600]  因此吸胎起名叫瓦割
[00:08:00.600 --> 00:08:03.560]  李百家生下兩個兒子的時候
[00:08:03.560 --> 00:08:06.360]  已殺寧正六十歲
[00:08:06.360 --> 00:08:08.800]  兩個孩子漸漸長大
[00:08:08.800 --> 00:08:10.640]  以掃善於打獵
[00:08:10.640 --> 00:08:11.920]  常在團野
[00:08:11.920 --> 00:08:13.880]  瓦割為人安寂
[00:08:13.880 --> 00:08:15.600]  常在帳棚
[00:08:15.600 --> 00:08:16.680]  好了
[00:08:16.680 --> 00:08:18.560]  在這段聖經裡面
[00:08:18.560 --> 00:08:19.960]  我們看得到
[00:08:19.960 --> 00:08:23.920]  阿伯拉罕孫的時候
[00:08:23.920 --> 00:08:26.000]  那些叫孫的時候
[00:08:26.000 --> 00:08:27.560]  已經看得見
[00:08:27.560 --> 00:08:31.160]  兄弟同場
[00:08:31.160 --> 00:08:33.240]  爭什麼?
[00:08:33.240 --> 00:08:35.960]  爭贏那個的起跑線
[00:08:35.960 --> 00:08:37.240]  我們看到這裡面
[00:08:37.240 --> 00:08:39.240]  他們爭的一樣東西
[00:08:39.240 --> 00:08:43.160]  就是爭誰當大哥
[00:08:43.160 --> 00:08:46.480]  原來在以前的民族
[00:08:46.480 --> 00:08:48.280]  甚至中國人都是一樣的
[00:08:48.280 --> 00:08:51.280]  我不知道大家有多少人知道
[00:08:51.280 --> 00:08:53.520]  就是你是大兒子
[00:08:53.520 --> 00:08:55.960]  什麼都是雙份的
[00:08:55.960 --> 00:08:58.200]  將來什麼都是雙份的
[00:08:58.200 --> 00:08:59.360]  小的那些
[00:08:59.360 --> 00:09:00.560]  很多是沒有的
[00:09:00.560 --> 00:09:04.080]  承繼父親的那些生意也好
[00:09:04.080 --> 00:09:05.040]  什麼都好
[00:09:05.040 --> 00:09:07.040]  一般來說是給大兒子的
[00:09:07.040 --> 00:09:11.640]  這是一個以前一直以來的習慣
[00:09:11.640 --> 00:09:13.600]  但是我們看見這一家人
[00:09:13.600 --> 00:09:15.800]  兩個小朋友出生的時候
[00:09:15.800 --> 00:09:18.160]  還是嬰兒
[00:09:18.160 --> 00:09:21.800]  他們已經在媽媽的肚子裡
[00:09:21.800 --> 00:09:23.880]  在爭了
[00:09:23.880 --> 00:09:26.920]  這是聖經裡面的形容
[00:09:26.920 --> 00:09:28.600]  爭的時間
[00:09:28.600 --> 00:09:30.320]  大的出來
[00:09:30.320 --> 00:09:35.320]  然後小的就要捉住他的腳筋
[00:09:35.320 --> 00:09:38.800]  我們看看二十五節
[00:09:38.800 --> 00:09:43.520]  先產的身體發紅
[00:09:43.520 --> 00:09:48.960]  發紅這個紅字
[00:09:48.960 --> 00:09:54.040]  是cha
[00:09:54.040 --> 00:09:57.800]  就是一個很清楚的紅色
[00:09:57.800 --> 00:09:59.560]  就是這樣的意思
[00:09:59.560 --> 00:10:01.640]  然後渾身有毛
[00:10:01.640 --> 00:10:03.640]  就好像皮衣一樣
[00:10:03.640 --> 00:10:04.920]  因為這樣的緣故
[00:10:04.920 --> 00:10:07.120]  就給他起名叫做以掃
[00:10:07.120 --> 00:10:07.960]  換句話說
[00:10:07.960 --> 00:10:10.400]  以掃他的皮膚是紅的
[00:10:10.400 --> 00:10:11.320]  另一方面
[00:10:11.320 --> 00:10:14.160]  一出生就有很多毛的
[00:10:14.160 --> 00:10:17.200]  然後隨後生了他的弟弟
[00:10:17.200 --> 00:10:19.320]  這個弟弟一出生的時候
[00:10:19.320 --> 00:10:22.520]  原來他抓住以掃的腳筋
[00:10:22.520 --> 00:10:23.880]  腳筋的那個字
[00:10:23.880 --> 00:10:25.200]  ka
[00:10:25.200 --> 00:10:26.760]  a g b
[00:10:26.760 --> 00:10:30.600]  這個字本身是腳筋的意思
[00:10:30.600 --> 00:10:32.000]  是因為這樣的緣故
[00:10:32.000 --> 00:10:34.960]  就給他弟弟改了名字
[00:10:34.960 --> 00:10:36.400]  叫做雅各
[00:10:36.400 --> 00:10:37.680]  Yakub
[00:10:37.680 --> 00:10:39.960]  實際上Yakub的字根
[00:10:39.960 --> 00:10:41.840]  都是a q b
[00:10:41.840 --> 00:10:43.840]  希伯來文這個字
[00:10:43.840 --> 00:10:48.320]  其實是腳筋的意思
[00:10:48.320 --> 00:10:50.800]  不過很多解經家
[00:10:50.800 --> 00:10:56.720]  他就不是用希伯來文的字根來看他
[00:10:56.720 --> 00:10:57.920]  他就是用了一個
[00:10:57.920 --> 00:10:59.360]  因為他是抓住
[00:10:59.360 --> 00:11:02.000]  所以就以為雅各的名字的意思
[00:11:02.000 --> 00:11:03.480]  就是抓住了
[00:11:03.480 --> 00:11:05.040]  其實這是一個腳筋
[00:11:05.040 --> 00:11:08.760]  就是抓住他的腳筋來講的
[00:11:08.760 --> 00:11:09.840]  好了
[00:11:09.840 --> 00:11:11.880]  尼伯加生了兩個兒子的時候
[00:11:11.880 --> 00:11:15.640]  以掃已經是六十歲
[00:11:15.640 --> 00:11:18.000]  換句話說
[00:11:18.000 --> 00:11:21.520]  以掃結了婚二十年
[00:11:21.520 --> 00:11:23.960]  他沒有像他爸爸那樣
[00:11:23.960 --> 00:11:26.360]  是找一個妾侍
[00:11:26.360 --> 00:11:28.360]  找一個婢女
[00:11:28.360 --> 00:11:29.800]  填房
[00:11:29.800 --> 00:11:30.880]  然後生一個
[00:11:30.880 --> 00:11:31.880]  他沒有
[00:11:31.880 --> 00:11:33.560]  是一直在等
[00:11:33.560 --> 00:11:36.920]  是證明他很忠於他的婚姻
[00:11:36.920 --> 00:11:39.040]  但是等到他的太太
[00:11:39.040 --> 00:11:41.200]  經過二十年的婚姻
[00:11:41.200 --> 00:11:42.840]  這個太太就懷孕
[00:11:42.840 --> 00:11:46.680]  這個懷孕都是基於一個祈求
[00:11:46.680 --> 00:11:51.400]  以致神是給她的媽胎
[00:11:51.400 --> 00:11:55.040]  兩個兒子出世之後
[00:11:55.040 --> 00:11:58.240]  兩個兒子完全不同的性格
[00:11:58.240 --> 00:12:00.720]  一個是善於打獵
[00:12:00.720 --> 00:12:02.280]  是喜歡向外
[00:12:02.280 --> 00:12:04.480]  喜歡想到什麼就做什麼
[00:12:04.480 --> 00:12:07.560]  而且經常就在外面
[00:12:07.560 --> 00:12:10.800]  但是小孩子就安靜一些
[00:12:10.800 --> 00:12:12.840]  常常住在帳棚
[00:12:12.840 --> 00:12:15.720]  陪著家人
[00:12:15.720 --> 00:12:19.160]  有人相信小孩子
[00:12:19.160 --> 00:12:22.720]  是跟他媽媽在家裡照顧家人
[00:12:22.720 --> 00:12:23.600]  另一方面
[00:12:23.600 --> 00:12:25.680]  也為爸爸照顧了小孩子
[00:12:25.680 --> 00:12:26.600]  如果不是的時候
[00:12:26.600 --> 00:12:29.640]  後來雅閣為什麼養羊這麼厲害呢?
[00:12:29.640 --> 00:12:31.840]  應該是從小開始
[00:12:31.840 --> 00:12:34.360]  已經有一些訓練在那裡
[00:12:34.360 --> 00:12:35.560]  OK
[00:12:35.560 --> 00:12:37.000]  我們看得見
[00:12:37.000 --> 00:12:39.840]  在他們小時候
[00:12:39.840 --> 00:12:46.360]  這兩兄弟就要爭著要認第一了
[00:12:46.360 --> 00:12:49.920]  有些人說
[00:12:49.920 --> 00:12:53.520]  這也是我們猜測而已
[00:12:53.520 --> 00:12:55.560]  未必是真的
[00:12:55.560 --> 00:12:57.560]  我們再來看一看
[00:12:57.560 --> 00:12:59.320]  到了第二部分
[00:12:59.320 --> 00:13:02.800]  就是當他們慢慢成長的時候
[00:13:02.800 --> 00:13:05.040]  結果是不是這樣呢?
[00:13:05.040 --> 00:13:09.760]  是不是真的每個人都要爭贏起跑線
[00:13:09.760 --> 00:13:12.760]  認做大佬呢?
[00:13:12.760 --> 00:13:14.920]  我們接著去到二十五章
[00:13:14.920 --> 00:13:18.160]  二十四到三十四節
[00:13:18.160 --> 00:13:19.840]  我們一起去看一看
[00:13:19.840 --> 00:13:21.600]  成人之危
[00:13:21.600 --> 00:13:23.240]  就為了要得
[00:13:23.240 --> 00:13:24.280]  首先
[00:13:24.280 --> 00:13:28.040]  雅閣要得的是得個名分
[00:13:28.040 --> 00:13:30.600]  就證明在這裡
[00:13:30.600 --> 00:13:34.000]  他真的很想做大兒子
[00:13:34.000 --> 00:13:35.560]  他不想做弟弟
[00:13:35.560 --> 00:13:39.200]  他想做大佬
[00:13:39.200 --> 00:13:40.680]  我們一起讀一讀
[00:13:40.680 --> 00:13:42.720]  二十八節開始
[00:13:42.720 --> 00:13:44.760]  以撒愛以掃
[00:13:44.760 --> 00:13:47.120]  因為常吃他的野味
[00:13:47.120 --> 00:13:49.080]  李伯嘉卻愛雅閣
[00:13:49.080 --> 00:13:50.040]  有一天
[00:13:50.040 --> 00:13:51.800]  雅閣熬了湯
[00:13:51.800 --> 00:13:54.000]  以掃從田野回來
[00:13:54.000 --> 00:13:55.560]  疲憊不堪
[00:13:55.560 --> 00:13:57.200]  以掃對雅閣說
[00:13:57.200 --> 00:13:58.520]  我累死了
[00:13:58.520 --> 00:14:02.880]  請你讓我吃這紅的湯吧
[00:14:02.880 --> 00:14:05.440]  因此以掃又叫以東
[00:14:05.440 --> 00:14:06.480]  雅閣說
[00:14:06.480 --> 00:14:10.520]  你今天把長子的名分賣給我吧
[00:14:10.520 --> 00:14:11.560]  以掃說
[00:14:11.560 --> 00:14:12.480]  看啊
[00:14:12.480 --> 00:14:13.840]  我快要死了
[00:14:13.840 --> 00:14:17.760]  這長子的名分對我有什麼用處呢?
[00:14:17.760 --> 00:14:19.240]  雅閣說
[00:14:19.240 --> 00:14:24.720]  你今天對我起誓吧
[00:14:24.720 --> 00:14:27.720]  把長子的名分賣給雅閣
[00:14:27.720 --> 00:14:32.800]  於是雅閣就把餅和豆湯給了以掃
[00:14:32.800 --> 00:14:35.080]  在這段聖經
[00:14:35.080 --> 00:14:37.560]  輕看他長子的名分
[00:14:37.560 --> 00:14:40.040]  在這段聖經裡面
[00:14:40.040 --> 00:14:41.640]  我們就看得見
[00:14:41.640 --> 00:14:44.880]  原來雅閣嬰兒的時候出世
[00:14:44.880 --> 00:14:47.760]  要捉住哥哥的腳筋
[00:14:47.760 --> 00:14:51.360]  原來就是想自己爬頭
[00:14:51.360 --> 00:14:55.000]  在這裡獲得一個證實
[00:14:55.000 --> 00:14:59.640]  他真的想做大哥
[00:14:59.640 --> 00:15:05.320]  但是我們見到這個家庭有一個問題
[00:15:05.320 --> 00:15:08.960]  這個問題就是以掃這個爸爸
[00:15:08.960 --> 00:15:10.480]  是愛以掃
[00:15:10.480 --> 00:15:12.480]  為什麼喜歡以掃呢?
[00:15:12.480 --> 00:15:14.720]  是因為以掃喜歡打獵
[00:15:14.720 --> 00:15:17.800]  經常帶野味回家
[00:15:17.800 --> 00:15:20.600]  弄了野味的時候
[00:15:20.600 --> 00:15:22.560]  以掃覺得好吃
[00:15:22.560 --> 00:15:24.360]  所以他喜歡大兒子
[00:15:24.360 --> 00:15:26.960]  因為有野味可以吃
[00:15:26.960 --> 00:15:30.400]  但是李伯嘉就喜歡小兒子
[00:15:30.400 --> 00:15:31.960]  是因為他安靜
[00:15:31.960 --> 00:15:33.600]  經常陪伴他
[00:15:33.600 --> 00:15:37.160]  我相信媽媽也是喜歡這樣的小兒子
[00:15:37.160 --> 00:15:37.960]  是不是?
[00:15:37.960 --> 00:15:38.880]  我想問一問
[00:15:38.880 --> 00:15:39.960]  不是的
[00:15:39.960 --> 00:15:42.960]  是喜歡他的妻女不陪自己的
[00:15:42.960 --> 00:15:47.400]  我看回我自己媽媽
[00:15:47.400 --> 00:15:50.040]  是的確喜歡小朋友
[00:15:50.040 --> 00:15:51.520]  就是回家的時候
[00:15:51.520 --> 00:15:52.800]  就陪他聊天
[00:15:52.800 --> 00:15:54.080]  就是那些這樣
[00:15:54.080 --> 00:15:55.000]  是陪他的
[00:15:55.000 --> 00:15:56.160]  是不喜歡的小朋友
[00:15:56.160 --> 00:15:58.360]  經常走出去不回家的
[00:15:58.360 --> 00:15:59.520]  我想問一問
[00:15:59.520 --> 00:16:01.400]  在座中有多少人
[00:16:01.400 --> 00:16:04.720]  當你的小朋友小的時候
[00:16:04.720 --> 00:16:08.400]  有多少人想他不要回家
[00:16:08.400 --> 00:16:11.200]  經常出去跟朋友玩就可以了
[00:16:11.200 --> 00:16:12.960]  你回來睡完第二天就走了
[00:16:12.960 --> 00:16:14.720]  不要再留在這裡了
[00:16:14.720 --> 00:16:15.960]  有多少人是這樣的
[00:16:15.960 --> 00:16:19.360]  可不可以舉手
[00:16:19.360 --> 00:16:22.280]  有多少人都喜歡小朋友
[00:16:22.280 --> 00:16:24.680]  多點在家陪伴自己的
[00:16:24.680 --> 00:16:26.600]  可不可以舉手
[00:16:26.600 --> 00:16:28.080]  這個正常的
[00:16:28.080 --> 00:16:30.720]  這個媽媽是挺正常的
[00:16:30.720 --> 00:16:31.960]  我也覺得是
[00:16:31.960 --> 00:16:33.960]  我現在開始有個孫子
[00:16:33.960 --> 00:16:36.000]  我也發覺到
[00:16:36.000 --> 00:16:40.240]  他肯陪你玩的時間不會很多的
[00:16:40.240 --> 00:16:43.120]  所以我們都很珍惜這個機會
[00:16:43.120 --> 00:16:44.160]  有空的時候
[00:16:44.160 --> 00:16:46.480]  就會跟他們一起玩玩
[00:16:46.480 --> 00:16:47.680]  跟他玩的時間
[00:16:47.680 --> 00:16:49.960]  發覺他學東西真的非常快
[00:16:49.960 --> 00:16:53.120]  很多的東西學完
[00:16:53.120 --> 00:16:54.680]  他真的記得
[00:16:54.680 --> 00:16:57.480]  有時候說一兩句的東西
[00:16:57.480 --> 00:17:00.000]  真的令我們驚訝
[00:17:00.000 --> 00:17:02.680]  兩歲多
[00:17:02.680 --> 00:17:03.440]  哇
[00:17:03.440 --> 00:17:05.400]  為什麼這麼多東西要說
[00:17:05.400 --> 00:17:07.360]  真的要聽清楚
[00:17:07.360 --> 00:17:08.320]  你不回應他
[00:17:08.320 --> 00:17:09.520]  他不喜歡的
[00:17:09.520 --> 00:17:10.360]  你要回應他
[00:17:10.360 --> 00:17:12.480]  你當明這樣回應他
[00:17:12.480 --> 00:17:13.920]  你跟他回答兩句
[00:17:13.920 --> 00:17:18.240]  他就會特別開心
[00:17:18.240 --> 00:17:19.520]  所以
[00:17:19.520 --> 00:17:21.880]  以殺他的太太
[00:17:21.880 --> 00:17:23.560]  喜歡的弟弟
[00:17:23.560 --> 00:17:26.960]  是正常的一件事
[00:17:26.960 --> 00:17:28.640]  好了
[00:17:28.640 --> 00:17:30.000]  以掃就是因為
[00:17:30.000 --> 00:17:32.920]  他自己本身想到的
[00:17:32.920 --> 00:17:34.320]  他就立刻去做
[00:17:34.320 --> 00:17:36.040]  是沒有計劃的
[00:17:36.040 --> 00:17:38.720]  打獵要碰運氣的
[00:17:38.720 --> 00:17:41.440]  打到的時候就很開心
[00:17:41.440 --> 00:17:42.400]  是因為原告
[00:17:42.400 --> 00:17:43.520]  打獵之前
[00:17:43.520 --> 00:17:45.920]  他不會預備所有的東西
[00:17:45.920 --> 00:17:48.160]  我今天可能要吃兩頓
[00:17:48.160 --> 00:17:49.480]  就是拿著飯壺
[00:17:49.480 --> 00:17:50.680]  拿那些湯
[00:17:50.680 --> 00:17:52.680]  拿飲料的東西
[00:17:52.680 --> 00:17:54.160]  他沒有的
[00:17:54.160 --> 00:17:56.040]  總之去完回來之後
[00:17:56.040 --> 00:17:57.760]  可能夜了
[00:17:57.760 --> 00:18:00.440]  又渴又餓
[00:18:00.440 --> 00:18:02.600]  他回來的時候
[00:18:02.600 --> 00:18:04.800]  弟弟就攻心計
[00:18:04.800 --> 00:18:09.720]  一早預備了他喜歡喝的湯
[00:18:09.720 --> 00:18:12.160]  預備了一些餅
[00:18:12.160 --> 00:18:14.320]  所以大哥回來的時候
[00:18:14.320 --> 00:18:15.080]  就說
[00:18:15.080 --> 00:18:16.880]  有沒有東西給我吃啊弟弟
[00:18:16.880 --> 00:18:19.080]  有沒有東西給我喝啊
[00:18:19.080 --> 00:18:20.800]  弟弟就說有
[00:18:20.800 --> 00:18:22.440]  有紅的湯
[00:18:22.440 --> 00:18:24.680]  紅豆湯
[00:18:24.680 --> 00:18:28.280]  聖經中文就是有紅豆湯
[00:18:28.280 --> 00:18:30.600]  但實際上應該沒有"豆"字
[00:18:30.600 --> 00:18:32.080]  是紅的湯
[00:18:32.080 --> 00:18:35.600]  不知道是什麼來的
[00:18:35.600 --> 00:18:39.080]  因為是紅的湯
[00:18:39.080 --> 00:18:44.480]  而綺素的皮膚是紅的
[00:18:44.480 --> 00:18:46.680]  渾身都是紅的
[00:18:46.680 --> 00:18:47.760]  所以因為這樣的緣故
[00:18:47.760 --> 00:18:50.120]  綺素又叫做綺東
[00:18:50.120 --> 00:18:52.920]  希伯來文的字根
[00:18:52.920 --> 00:18:57.400]  紅的字是Edom
[00:18:57.400 --> 00:19:00.360]  然後綺東的字
[00:19:00.360 --> 00:19:02.480]  也是叫做Edom
[00:19:02.480 --> 00:19:04.080]  是因為這樣的緣故
[00:19:04.080 --> 00:19:07.720]  後來那個族的人
[00:19:07.720 --> 00:19:09.800]  就是用他的名字
[00:19:09.800 --> 00:19:13.240]  來成為他這個族的名字
[00:19:13.240 --> 00:19:15.840]  然後三十一節
[00:19:15.840 --> 00:19:18.800]  雅閣就趁空而入
[00:19:18.800 --> 00:19:22.000]  見到這個大哥又渴又餓
[00:19:22.000 --> 00:19:23.240]  而餓到一個地步
[00:19:23.240 --> 00:19:25.160]  快要發昏這樣的時間
[00:19:25.160 --> 00:19:27.520]  他就說
