
[00:00:00.000 --> 00:00:02.840]  Hallelujah 弟兄姊妹
[00:04:59.240 --> 00:05:00.440]  簡單的來說
[00:05:00.440 --> 00:05:02.840]  這個字在西伯來文的意思就是說
[00:05:02.840 --> 00:05:05.840]  這表明就是神的那種愛
[00:05:05.840 --> 00:05:08.840]  是一個超越一切的
[00:05:08.840 --> 00:05:10.840]  是一個永不改變的
[00:05:10.840 --> 00:05:12.240]  是一個主動的
[00:05:12.240 --> 00:05:14.040]  是一個立約的
[00:05:14.040 --> 00:05:16.440]  我們在地上的約
[00:05:16.440 --> 00:05:17.840]  如果你今天買房子
[00:05:17.840 --> 00:05:19.040]  你跟人家訂了約
[00:05:19.040 --> 00:05:20.440]  如果說你毀約的話
[00:05:20.440 --> 00:05:22.240]  你怎麼辦
[00:05:22.240 --> 00:05:23.840]  你就要賠償是不是
[00:05:23.840 --> 00:05:25.640]  你就要付代價是不是
[00:05:25.640 --> 00:05:27.240]  但是我們跟上帝
[00:05:27.240 --> 00:05:29.440]  上帝跟我們立的這個約是什麼呢
[00:05:29.440 --> 00:05:30.640]  祂立了約
[00:05:30.640 --> 00:05:31.840]  就算你毀約
[00:05:31.840 --> 00:05:33.840]  祂不毀約
[00:05:33.840 --> 00:05:35.240]  了解這個差別嗎
[00:05:35.240 --> 00:05:42.040]  所以上帝說他愛我們就愛到底
[00:05:42.040 --> 00:05:47.240]  在西伯來文裡面
[00:05:47.240 --> 00:05:49.040]  所以你看他的恩惠
[00:05:49.040 --> 00:05:50.640]  他的恩典
[00:05:50.640 --> 00:05:53.640]  他這些字都跟這個字有關係
[00:05:53.640 --> 00:05:56.040]  那麼新約的希臘文裡面
[00:05:56.040 --> 00:05:58.640]  把這個字
[00:05:58.640 --> 00:06:01.040]  這個希臘文的意思是
[00:06:01.040 --> 00:06:02.840]  就是說這個字的意思是說
[00:06:02.840 --> 00:06:09.840]  是帶來滿足、愉快、歡樂、好運這一切
[00:06:09.840 --> 00:06:14.240]  其實這些形容都沒有辦法完全形容它
[00:06:14.240 --> 00:06:16.040]  那麼英文是這樣說
[00:06:16.040 --> 00:06:17.040]  英文說
[00:06:17.040 --> 00:06:25.640]  which afford joy, pleasure, delight, sweetness, charm, loveliness, grace of speech
[00:06:25.640 --> 00:06:27.640]  這一切你可以看見
[00:06:27.640 --> 00:06:29.040]  這許許多多我們所需要
[00:06:29.040 --> 00:06:30.840]  不管你說的幸福人生也好
[00:06:30.840 --> 00:06:32.840]  或者是什麼豐盛人生也好
[00:06:32.840 --> 00:06:38.040]  其實都包括在這個所謂的恩典的裡面
[00:06:38.040 --> 00:06:40.040]  Hallelujah
[00:06:40.040 --> 00:06:44.040]  講到現在你還知道恩典是什麼嗎
[00:06:44.040 --> 00:06:47.240]  還是不知道
[00:06:47.240 --> 00:06:48.840]  太豐富了
[00:06:48.840 --> 00:06:54.240]  新約聖經裡面這個字出現了150次
[00:06:54.240 --> 00:06:58.640]  其中三分之二都是出現在保羅的作品裡面
[00:06:58.640 --> 00:07:00.440]  保羅的書信裡面
[00:07:00.440 --> 00:07:04.640]  保羅很喜歡用這個字
[00:07:04.640 --> 00:07:06.640]  這個字表明一件事情
[00:07:06.640 --> 00:07:10.240]  就是說我們所領受的這些恩典
[00:07:10.240 --> 00:07:11.840]  所以保羅為什麼在前面講說
[00:07:11.840 --> 00:07:13.640]  他豐富的恩典
[00:07:13.640 --> 00:07:15.440]  他要加上豐富
[00:07:15.440 --> 00:07:17.640]  又要加上榮耀的恩典
[00:07:17.640 --> 00:07:23.440]  這個恩典實在是太豐富了
[00:07:23.440 --> 00:07:27.440]  豐富的不得了
[00:07:27.440 --> 00:07:29.840]  那麼這樣子的一個恩典
[00:07:29.840 --> 00:07:32.040]  在以夫所說第一章裡面
[00:07:32.040 --> 00:07:35.840]  他就提到說是什麼恩典呢
[00:07:35.840 --> 00:07:40.240]  他基本上提到了六樣的福氣
[00:07:40.240 --> 00:07:43.040]  這六樣的福氣就是他在這裡所說的恩典
[00:07:43.040 --> 00:07:44.440]  這六樣福氣是什麼呢
[00:07:44.440 --> 00:07:47.040]  就是說得節選
[00:07:47.040 --> 00:07:48.840]  得兒子的名分
[00:07:48.840 --> 00:07:50.240]  謀救贖
[00:07:50.240 --> 00:07:51.240]  合一
[00:07:51.240 --> 00:07:52.440]  得基業
[00:07:52.440 --> 00:07:53.640]  得聖靈
[00:07:53.640 --> 00:07:57.040]  這六樣天上各樣屬靈的福氣
[00:07:57.040 --> 00:08:01.040]  就是上帝所應許給我們的恩典
[00:08:01.040 --> 00:08:05.440]  Amen
[00:08:05.440 --> 00:08:08.240]  兄子們
[00:08:08.240 --> 00:08:12.440]  我知道有時候我們這些用語
[00:08:12.440 --> 00:08:14.240]  這個都聽過
[00:08:14.240 --> 00:08:18.640]  但是其實我們不一定真正的了解它的意思
[00:08:18.640 --> 00:08:21.240]  我覺得我們需要花時間
[00:08:21.240 --> 00:08:24.640]  一個一個的好好的去思想
[00:08:24.640 --> 00:08:26.440]  今天沒有時間
[00:08:26.440 --> 00:08:28.840]  但是我給大家看看
[00:08:28.840 --> 00:08:31.840]  你看看今天這個世界
[00:08:31.840 --> 00:08:39.240]  許多的宗教都在追求幸福
[00:08:39.240 --> 00:08:42.440]  但是當我們談到恩典的時候
[00:08:42.440 --> 00:08:44.840]  剛才我已經講在我們中國文化裡面
[00:08:44.840 --> 00:08:47.040]  在我們中國的書籍裡面
[00:08:47.040 --> 00:08:50.440]  幾乎可以說沒有提到什麼恩典的這個東西
[00:08:50.440 --> 00:08:54.040]  它不是一個熱門的東西
[00:08:54.040 --> 00:08:56.640]  但是你可以看見在我們中國的文化的裡面
[00:08:56.640 --> 00:08:59.040]  在整個世界的宗教裡面
[00:08:59.040 --> 00:09:06.240]  人們都是要什麼樣子才能夠去得到這個幸福呢
[00:09:06.240 --> 00:09:09.440]  叫行功德
[00:09:09.440 --> 00:09:10.640]  天主教
[00:09:10.640 --> 00:09:14.040]  很多人對天主教基督教分不太清楚
[00:09:14.040 --> 00:09:19.440]  甚至有時候弟兄姊妹可能也分不太清楚
[00:09:19.440 --> 00:09:22.840]  天主教
[00:09:22.840 --> 00:09:27.440]  有很多的地方跟基督教的信仰是不同的
[00:09:27.440 --> 00:09:32.240]  其中的一個在它的救恩論裡面是不同的
[00:09:32.240 --> 00:09:36.040]  我們相信馬丁路德改教就是因為說
[00:09:36.040 --> 00:09:38.840]  我們因性稱義對不對
[00:09:38.840 --> 00:09:40.040]  所以親愛的同學們
[00:09:40.040 --> 00:09:43.040]  今天我們受洗的這九位的弟兄姊妹
[00:09:43.040 --> 00:09:45.040]  請問你做了什麼事情
[00:09:45.040 --> 00:09:48.640]  你有沒有給牧師吃點好處啊
[00:09:48.640 --> 00:09:52.440]  有沒有請牧師吃個飯啊
[00:09:52.440 --> 00:09:56.040]  誰說有的
[00:09:56.040 --> 00:10:01.240]  你有沒有做了什麼事情
[00:10:01.240 --> 00:10:03.840]  所以我替你吃喜有沒有
[00:10:03.840 --> 00:10:05.440]  沒有
[00:10:05.440 --> 00:10:08.040]  弟兄姊妹
[00:10:08.040 --> 00:10:12.040]  這一切都是出於耶穌基督的救贖
[00:10:12.040 --> 00:10:14.840]  出於神的恩典
[00:10:14.840 --> 00:10:17.040]  我們沒有去做了什麼
[00:10:17.040 --> 00:10:20.640]  所以主耶穌基督他為我們遞食之駕
[00:10:20.640 --> 00:10:23.040]  主耶穌基督的寶血洗濟我們
[00:10:23.040 --> 00:10:25.640]  這些都不是我們自己做了什麼
[00:10:25.640 --> 00:10:29.040]  但是在天主教的信仰裡面
[00:10:29.040 --> 00:10:34.040]  他們認為他們叫做聖禮或者叫聖事
[00:10:34.040 --> 00:10:38.440]  他們認為說你必須
[00:10:38.440 --> 00:10:40.240]  這個我沒有時間仔細講
[00:10:40.240 --> 00:10:41.240]  簡單的說
[00:10:41.240 --> 00:10:45.440]  所以他們是嬰兒洗的
[00:10:45.440 --> 00:10:50.040]  你看見這個嬰兒洗
[00:10:50.040 --> 00:10:51.240]  然後他們長大之後
[00:10:51.240 --> 00:10:54.640]  還要有一個這個兼政的一個洗禮
[00:10:54.640 --> 00:10:58.840]  那你看見在他們這個觀念的裡面
[00:10:58.840 --> 00:11:02.040]  你必須要用藉著這些聖禮
[00:11:02.040 --> 00:11:04.840]  比如說洗禮本身是一個聖禮
[00:11:04.840 --> 00:11:06.440]  還有他們有七個聖禮
[00:11:06.440 --> 00:11:11.040]  那另外還有這個就是聖餐禮
[00:11:11.040 --> 00:11:14.240]  聖餐禮這些都是他們的禮節
[00:11:14.240 --> 00:11:16.640]  這些的禮裡面對他們來講很重要
[00:11:16.640 --> 00:11:20.040]  所以你知道在這次COVID很多的神父
[00:11:20.040 --> 00:11:22.240]  特別是在巴西在義大利
[00:11:22.240 --> 00:11:25.440]  很多的神父去世你知道為什麼嗎
[00:11:25.440 --> 00:11:29.840]  因為在他們你們相信一個人要臨死的時候
[00:11:29.840 --> 00:11:34.240]  那麼神父去為他按手禱告
[00:11:34.240 --> 00:11:36.440]  這是很重要的一件事情
[00:11:36.440 --> 00:11:39.440]  對於他的救恩是有補償的作用的
[00:11:39.440 --> 00:11:41.240]  因此你可以看見這些神父們
[00:11:41.240 --> 00:11:42.840]  他們到醫院你知道
[00:11:42.840 --> 00:11:45.640]  剛開始的時候可能大家都不太清楚這些
[00:11:45.640 --> 00:11:48.240]  所以到醫院裡面或者去看這些COVID的病人
[00:11:48.240 --> 00:11:49.240]  為他按手禱告
[00:11:49.240 --> 00:11:51.040]  你想最後結果是什麼
[00:11:51.040 --> 00:11:54.240]  所以很多他們就染了COVID
[00:11:54.240 --> 00:11:58.240]  好那第五點我要講的就是說
[00:11:58.240 --> 00:12:01.640]  聖經裡面很清楚地告訴我們
[00:12:01.640 --> 00:12:06.640]  我們得救是本乎恩
[00:12:06.640 --> 00:12:10.240]  因這信不是出於我們自己
[00:12:10.240 --> 00:12:14.240]  也不是出於別人任何的行為
[00:12:14.240 --> 00:12:20.440]  都沒有唯獨因著神的恩典
[00:12:20.440 --> 00:12:23.840]  我們今天能做的只有一件事情是什麼
[00:12:23.840 --> 00:12:28.040]  相信
[00:12:28.040 --> 00:12:30.440]  說你這太簡單了吧
[00:12:30.440 --> 00:12:32.240]  就是太簡單了
[00:12:32.240 --> 00:12:34.640]  所以你知道我們今天很多的
[00:12:34.640 --> 00:12:36.240]  特別我們中國人有這種觀念
[00:12:36.240 --> 00:12:38.440]  好像我如果不作寫什麼東西
[00:12:38.440 --> 00:12:41.640]  我不能夠去得到一個東西
[00:12:41.640 --> 00:12:45.640]  所以我們就很多時候想要去做些東西
[00:12:45.640 --> 00:12:47.840]  佛教
[00:12:47.840 --> 00:12:49.640]  佛教就是在這樣觀念當中
[00:12:49.640 --> 00:12:52.440]  所以要功德
[00:12:52.440 --> 00:12:57.440]  那麼這個伊斯蘭教也是一樣
[00:12:57.440 --> 00:12:59.240]  他們要行五功
[00:12:59.240 --> 00:13:01.040]  五功不是那個五功的五功
[00:13:01.040 --> 00:13:03.440]  是五個功
[00:13:03.440 --> 00:13:04.440]  所以對他們來講
[00:13:04.440 --> 00:13:05.840]  他們要到麥加去朝聖
[00:13:05.840 --> 00:13:12.440]  也是他們很重要的一件事情
[00:13:12.440 --> 00:13:14.240]  印度教
[00:13:14.240 --> 00:13:15.840]  喇嘛教
[00:13:15.840 --> 00:13:17.840]  世界的這些所有的大宗教
[00:13:17.840 --> 00:13:19.240]  你可以看見裡面
[00:13:19.240 --> 00:13:21.040]  他們的救恩論裡面
[00:13:21.040 --> 00:13:24.240]  都要加上人的努力
[00:13:24.240 --> 00:13:26.640]  人的行為
[00:13:26.640 --> 00:13:28.040]  那丟什麼你這樣講的意思
[00:13:28.040 --> 00:13:29.440]  我這樣講的意思你會不會
[00:13:29.440 --> 00:13:32.640]  你會說我們新耶穌什麼都不要做
[00:13:32.640 --> 00:13:33.840]  感謝讚美主
[00:13:33.840 --> 00:13:36.640]  所以很多基督徒受洗了之後
[00:13:36.640 --> 00:13:37.640]  就什麼都不做
[00:13:37.640 --> 00:13:41.440]  就變成是平信徒
[00:13:41.440 --> 00:13:44.040]  就變成是教友
[00:13:44.040 --> 00:13:45.040]  一教就有
[00:13:45.040 --> 00:13:48.440]  不教就不有
[00:13:48.440 --> 00:13:49.640]  不是的
[00:13:49.640 --> 00:13:51.840]  差別在這裡
[00:13:51.840 --> 00:13:53.240]  其他的宗教是
[00:13:53.240 --> 00:13:55.040]  你要得救
[00:13:55.040 --> 00:13:57.640]  你要得到這個救恩
[00:13:57.640 --> 00:13:59.840]  Whatever他講是上西方極樂世界
[00:13:59.840 --> 00:14:01.040]  或者到天堂去
[00:14:01.040 --> 00:14:02.240]  他要得著
[00:14:02.240 --> 00:14:03.640]  他要靠什麼呢
[00:14:03.640 --> 00:14:05.640]  他要靠功德
[00:14:05.640 --> 00:14:07.240]  他要贖罪
[00:14:07.240 --> 00:14:08.840]  他要做好事
[00:14:08.840 --> 00:14:10.440]  他要獻祭
[00:14:10.440 --> 00:14:11.840]  或者是像天主教
[00:14:11.840 --> 00:14:12.840]  甚至早期的時候
[00:14:12.840 --> 00:14:15.040]  他們有贖罪劍
[00:14:15.040 --> 00:14:15.840]  不是的
[00:14:15.840 --> 00:14:18.640]  我們今天信耶穌是靠什麼
[00:14:18.640 --> 00:14:20.640]  就是靠著恩典
[00:14:20.640 --> 00:14:23.240]  就是因著相信
[00:14:23.240 --> 00:14:26.040]  可是我們信了耶穌之後
[00:14:26.040 --> 00:14:28.240]  保羅講的這個各樣屬靈的福氣
[00:14:28.240 --> 00:14:30.440]  這六個福氣裡面
[00:14:30.440 --> 00:14:34.440]  就是當你蒙救贖之後
[00:14:34.440 --> 00:14:36.040]  接下來以父所說的第一章
[00:14:36.040 --> 00:14:38.640]  十七節、十八節、十九節那邊講什麼
[00:14:38.640 --> 00:14:41.040]  神在我們身上的恩昭
[00:14:41.040 --> 00:14:43.840]  是有何等豐盛的榮耀
[00:14:43.840 --> 00:14:46.240]  看到沒有
[00:14:46.240 --> 00:14:48.240]  神呼召我們
[00:14:48.240 --> 00:14:50.040]  不是只是如此而已
[00:14:50.040 --> 00:14:52.040]  還有很多在後面的
[00:14:52.040 --> 00:14:54.440]  接著你信了主得救之後
[00:14:54.440 --> 00:14:55.840]  你要追求得勝
[00:14:55.840 --> 00:14:57.040]  你稱義之後
[00:14:57.040 --> 00:14:58.240]  你要追求成勝
[00:14:58.240 --> 00:15:00.040]  是不是
[00:15:00.040 --> 00:15:01.840]  你本來信了耶穌之後
[00:15:01.840 --> 00:15:03.440]  好像一個baby生出來
[00:15:03.440 --> 00:15:05.840]  這個baby要長大
[00:15:05.840 --> 00:15:06.440]  是不是
[00:15:06.440 --> 00:15:08.840]  聖經裡面充滿了這樣子的觀念
[00:15:08.840 --> 00:15:10.240]  讓我們看見
[00:15:10.240 --> 00:15:13.640]  努力是在你信了耶穌之後
[00:15:13.640 --> 00:15:16.440]  你要開始追求
[00:15:16.440 --> 00:15:17.840]  不是不付代價
[00:15:17.840 --> 00:15:20.040]  不是不努力
[00:15:20.040 --> 00:15:23.840]  但是救恩是白白的
[00:15:23.840 --> 00:15:27.240]  單單是依著接受拿
[00:15:27.240 --> 00:15:31.240]  我如果跟你說這個手機送給你
[00:15:31.240 --> 00:15:33.240]  上次已經做過了
[00:15:33.240 --> 00:15:36.240]  大家已經知道了
[00:15:36.240 --> 00:15:39.640]  假設今天有一個
[00:15:39.640 --> 00:15:42.040]  有一個這個
[00:15:42.040 --> 00:15:44.040]  有一個這個免費的iPhone
[00:15:44.040 --> 00:15:47.040]  現在到幾了
[00:15:47.040 --> 00:15:47.840]  13了
[00:15:47.840 --> 00:15:51.240]  有一個免費的iPhone要送給你
[00:15:51.240 --> 00:15:56.840]  請問你要不要
[00:15:56.840 --> 00:15:58.840]  要的舉手
[00:15:58.840 --> 00:16:01.240]  要的舉手
[00:16:01.240 --> 00:16:02.040]  我告訴你
[00:16:02.040 --> 00:16:03.240]  真的放在這邊
[00:16:03.240 --> 00:16:07.240]  你通通上來搶都搶了
[00:16:07.240 --> 00:16:09.640]  我講的意思就是說
[00:16:09.640 --> 00:16:12.440]  如果真的是免費給你的
[00:16:12.440 --> 00:16:14.440]  你要不要
[00:16:14.440 --> 00:16:16.840]  你不要說iPhone 13
[00:16:16.840 --> 00:16:18.640]  那天我女兒告訴我說
[00:16:18.640 --> 00:16:21.440]  爹地今天那個
[00:16:21.440 --> 00:16:22.440]  Chipotle
[00:16:22.440 --> 00:16:24.440]  你們知道Chipotle嗎
[00:16:24.440 --> 00:16:25.840]  今天Chipotle
[00:16:25.840 --> 00:16:28.440]  在on sale
[00:16:28.440 --> 00:16:32.240]  buy one get one free
[00:16:32.240 --> 00:16:33.240]  哇
[00:16:33.240 --> 00:16:35.040]  他這個消息一出來
[00:16:35.040 --> 00:16:36.440]  剛好我們是在外面
[00:16:36.440 --> 00:16:37.240]  我們說好
[00:16:37.240 --> 00:16:39.040]  那麼你就幫我們order
[00:16:39.040 --> 00:16:42.840]  我們回來晚餐就吃Chipotle
[00:16:42.840 --> 00:16:44.640]  我到了Chipotle去拿
[00:16:44.640 --> 00:16:46.640]  去pick up的時候
[00:16:46.640 --> 00:16:48.840]  本來是6點20分
[00:16:48.840 --> 00:16:51.440]  我們是預定是我們可以去pick up
[00:16:51.440 --> 00:16:55.440]  我到那邊一看怪怪
[00:16:55.440 --> 00:16:57.640]  一排的人
[00:16:57.640 --> 00:17:02.040]  裡面是人都出來了
[00:17:02.040 --> 00:17:04.840]  那天我逐逐從到達時間
[00:17:04.840 --> 00:17:08.840]  再等了一個小時才拿到Chipotle
[00:17:08.840 --> 00:17:11.640]  早知道就不去了
[00:17:11.640 --> 00:17:12.640]  但是我要講的就是說
[00:17:12.640 --> 00:17:13.640]  你可以看見
[00:17:13.640 --> 00:17:16.040]  免費的一個Chipotle
[00:17:16.040 --> 00:17:17.040]  也不能說免費
[00:17:17.040 --> 00:17:19.040]  就是說一半價
[00:17:19.040 --> 00:17:20.640]  大家就是這樣子去了
[00:17:20.640 --> 00:17:26.640]  iPhone13你要不要
[00:17:26.640 --> 00:17:30.840]  親愛的兄姊妹
[00:17:30.840 --> 00:17:34.640]  耶穌基督
[00:17:34.640 --> 00:17:37.040]  祂為我們而死
[00:17:37.040 --> 00:17:40.840]  這個救恩白白的給我們
[00:17:40.840 --> 00:17:44.440]  這個叫做恩典
[00:17:44.440 --> 00:17:45.640]  不是不要付代價
[00:17:45.640 --> 00:17:47.640]  誰付了代價
[00:17:47.640 --> 00:17:50.640]  耶穌基督他付代價
[00:17:50.640 --> 00:17:53.240]  上帝親自藉著他的兒子
[00:17:53.240 --> 00:17:55.040]  把他的兒子
[00:17:55.040 --> 00:17:56.640]  因著犧牲他的兒子
[00:17:56.640 --> 00:17:58.240]  釘在十字架上面
[00:17:58.240 --> 00:17:59.840]  這個叫做贖架
[00:17:59.840 --> 00:18:01.840]  把我們從撒旦的手中
[00:18:01.840 --> 00:18:05.040]  從罪惡的權勢底下
[00:18:05.040 --> 00:18:06.440]  把我們贖回來
[00:18:06.440 --> 00:18:08.640]  保羅用贖金
[00:18:08.640 --> 00:18:12.040]  你知道最近不是海地
[00:18:12.040 --> 00:18:16.440]  有17個宣教士被黑幫綁架
[00:18:16.440 --> 00:18:17.640]  他們勒贖的贖金
[00:18:17.640 --> 00:18:22.440]  都是百萬美金以上
[00:18:22.440 --> 00:18:24.640]  一條生命值不值得百萬美金
[00:18:24.640 --> 00:18:25.640]  請問你的兒子
[00:18:25.640 --> 00:18:27.440]  如果你的兒子被綁了
[00:18:27.440 --> 00:18:28.840]  如果要你拿一百萬美金
[00:18:28.840 --> 00:18:30.240]  去贖他可以贖回來
[00:18:30.240 --> 00:18:31.840]  你要不要
[00:18:31.840 --> 00:18:33.440]  你說太貴了
[00:18:33.440 --> 00:18:36.040]  我跟他negotiate一下
[00:18:36.040 --> 00:18:37.640]  沒得講的
[00:18:37.640 --> 00:18:39.240]  不二價的
[00:18:39.240 --> 00:18:40.040]  親愛的兄姊妹
[00:18:40.040 --> 00:18:44.440]  一個生命何等的寶貴
[00:18:44.440 --> 00:18:48.840]  豈能用百萬美金來買一個生命呢
[00:18:48.840 --> 00:18:50.240]  那今天耶穌基督
[00:18:50.240 --> 00:18:52.040]  祂犧牲了祂自己的生命
[00:18:52.040 --> 00:18:54.640]  祂拯救所有相信祂的人
[00:18:54.640 --> 00:18:56.040]  這個叫做恩典
[00:18:56.040 --> 00:18:59.040]  代價是祂已經付了
[00:18:59.040 --> 00:19:02.040]  親愛的兄姊妹
[00:19:02.040 --> 00:19:02.840]  好了
[00:19:02.840 --> 00:19:04.240]  我沒有時間再講了
