
[00:00:00.000 --> 00:00:08.000]  多謝大家再次歡迎,亦都係向大家請早安
[00:03:25.000 --> 00:03:28.000]  我哋睇見上一半就係話
[00:03:28.000 --> 00:03:31.000]  你喺昔日嘅艱苦裏面
[00:03:31.000 --> 00:03:33.000]  要紀念耶和華
[00:03:33.000 --> 00:03:41.000]  我哋就先講呢個第一至到第五點
[00:03:41.000 --> 00:03:44.000]  喺逆境裏面係紀念上帝
[00:03:52.000 --> 00:03:55.000]  呢一段係我哋剛才所讀嘅經文
[00:03:55.000 --> 00:03:57.000]  特別係第二至到第五節
[00:03:57.000 --> 00:04:05.000]  你要紀念耶和華你嘅神
[00:04:05.000 --> 00:04:09.000]  喺曠野裏面引導你哋四十年
[00:04:09.000 --> 00:04:16.000]  睇歷史呢有多個角度嘅
[00:04:21.000 --> 00:04:23.000]  禮拜六如果你有嚟
[00:04:23.000 --> 00:04:26.000]  我哋係睇第一至到第三章
[00:04:26.000 --> 00:04:33.000]  摩西喺嗰處講就係
[00:04:33.000 --> 00:04:36.000]  喺曠野簡直係荒廢年日
[00:04:36.000 --> 00:04:43.000]  原因就係以色列人
[00:04:43.000 --> 00:04:45.000]  喺加底斯巴尼亞嘅時候
[00:04:45.000 --> 00:04:47.000]  背叛上帝
[00:04:51.000 --> 00:04:54.000]  And because of their rebellion and sin
[00:04:54.000 --> 00:04:57.000]  they had refused to go into the land
[00:04:57.000 --> 00:05:01.000]  And they ended up spending
[00:05:01.000 --> 00:05:03.000]  forty years in the wilderness
[00:05:03.000 --> 00:05:06.000]  What a waste
[00:05:06.000 --> 00:05:08.000]  幾浪費呢
[00:05:08.000 --> 00:05:13.000]  不過其實又唔係全部爛嘥曬嘅
[00:05:18.000 --> 00:05:21.000]  喺呢一處摩西就睇出
[00:05:21.000 --> 00:05:24.000]  喺嗰段日子裏面都有有價值嘅嘢
[00:05:24.000 --> 00:05:30.000]  就係上帝喺當中有佢嘅旨意
[00:05:30.000 --> 00:05:41.000]  第二節就講出嗰四十年
[00:05:41.000 --> 00:05:43.000]  係上帝苦練你
[00:05:43.000 --> 00:05:44.000]  試驗你
[00:05:44.000 --> 00:05:46.000]  要知道你嘅內心
[00:05:48.000 --> 00:05:49.000]  On the one hand
[00:05:49.000 --> 00:05:50.000]  the wilderness was
[00:05:50.000 --> 00:05:53.000]  the result of Israel's disobedience and rebellion
[00:05:53.000 --> 00:05:56.000]  曠野漂流係因為
[00:05:56.000 --> 00:06:00.000]  不信服背叛上帝所導致嘅惡果
[00:06:00.000 --> 00:06:04.000]  其實唔應該有咁嘅惡果
[00:06:04.000 --> 00:06:09.000]  唔應該有咁嘅事
[00:06:09.000 --> 00:06:11.000]  但係上帝仍然用呢件事
[00:06:11.000 --> 00:06:13.000]  嚟到成就佢嘅美意
[00:06:13.000 --> 00:06:16.000]  因為上帝至高無上
[00:06:19.000 --> 00:06:20.000]  就算啲惡事
[00:06:20.000 --> 00:06:22.000]  佢都能夠管治住
[00:06:22.000 --> 00:06:27.000]  就好似約瑟嘅故事
[00:06:27.000 --> 00:06:34.000]  創世紀第五十章
[00:06:34.000 --> 00:06:36.000]  約瑟嚟到佢人生嘅後期嘅時候
[00:06:36.000 --> 00:06:38.000]  佢對佢嘅兄弟咁樣講
[00:06:38.000 --> 00:06:46.000]  佢話你哋用心就狠毒要害我
[00:06:49.000 --> 00:06:50.000]  但係上帝嘅美意
[00:06:50.000 --> 00:06:51.000]  係要成就佢嘅事情
[00:06:51.000 --> 00:06:54.000]  就係要拯救生命
[00:06:54.000 --> 00:07:05.000]  所以第二節就話畀我哋聽
[00:07:05.000 --> 00:07:08.000]  嗰個曠野裏面嘅日子
[00:07:08.000 --> 00:07:11.000]  係苦練係試驗係艱辛嘅
[00:07:11.000 --> 00:07:16.000]  但係都係一個學習嘅期間
[00:07:18.000 --> 00:07:20.000]  就好似進入一個實驗室裏面
[00:07:20.000 --> 00:07:27.000]  啲人以為係佢哋試驗緊上帝
[00:07:27.000 --> 00:07:33.000]  其實真正試驗佢哋嘅係上帝
[00:07:33.000 --> 00:07:39.000]  上帝話係要知道
[00:07:39.000 --> 00:07:41.000]  人嘅心裏面到底有啲乜嘢
[00:07:41.000 --> 00:07:45.000]  肯聽話定係唔肯聽話
[00:07:48.000 --> 00:07:49.000]  其實呢一段時間
[00:07:49.000 --> 00:07:51.000]  唔單止係以色列人學習嘅過程
[00:07:51.000 --> 00:07:53.000]  亦都係上帝自己學習嘅過程
[00:07:53.000 --> 00:07:58.000]  上帝要搵出
[00:07:58.000 --> 00:08:00.000]  喺人嘅心裏面到底係乜嘢
[00:08:00.000 --> 00:08:13.000]  而第三節就藉著人最基本嘅需要
[00:08:13.000 --> 00:08:15.000]  顯出咗我最基本嘅需要
[00:08:19.000 --> 00:08:21.000]  事出乜嘢呢
[00:08:21.000 --> 00:08:22.000]  就係藉著人嘅肚餓
[00:08:22.000 --> 00:08:31.000]  我哋個個都需要食嘢
[00:08:31.000 --> 00:08:32.000]  如果無嘢食
[00:08:32.000 --> 00:08:33.000]  我哋就捱餓
[00:08:33.000 --> 00:08:34.000]  我哋就受苦
[00:08:34.000 --> 00:08:39.000]  但係注意下第三節係點樣嚟嘅
[00:08:39.000 --> 00:08:43.000]  唔係偶然發生嘅
[00:08:49.000 --> 00:08:50.000]  唔係話去到曠野
[00:08:50.000 --> 00:08:52.000]  就必然地係欠缺食物
[00:08:52.000 --> 00:08:54.000]  佢哋就會捱餓
[00:08:54.000 --> 00:08:59.000]  唔係㗎
[00:08:59.000 --> 00:09:00.000]  佢哋嘅飢餓
[00:09:00.000 --> 00:09:02.000]  係上帝令佢哋飢餓嘅
[00:09:02.000 --> 00:09:06.000]  然之後上帝又餵飽佢哋
[00:09:06.000 --> 00:09:10.000]  為咗要教育佢哋
[00:09:10.000 --> 00:09:15.000]  以色列係有功課要學
[00:09:19.000 --> 00:09:24.000]  而上帝係主掌住所有環境嘅變化
[00:09:24.000 --> 00:09:26.000]  使佢哋能夠學識呢個功課
[00:09:26.000 --> 00:09:31.000]  肚餓
[00:09:31.000 --> 00:09:32.000]  結果有得食
[00:09:32.000 --> 00:09:37.000]  有得食叫佢哋學功課
[00:09:37.000 --> 00:09:39.000]  學乜嘢功課呢
[00:09:39.000 --> 00:09:43.000]  呢個就係第三節嘅下半節
[00:09:43.000 --> 00:09:46.000]  係好出名嘅一節
[00:09:49.000 --> 00:09:52.000]  因為主耶穌引用過呢節經文
[00:09:52.000 --> 00:09:54.000]  遲啲我哋都會講主耶穌嘅
[00:09:54.000 --> 00:10:04.000]  人活著唔係單靠食物
[00:10:04.000 --> 00:10:08.000]  乃是靠耶和華口中嘅一切話
[00:10:08.000 --> 00:10:13.000]  上帝要以色列學嘅係呢個功課
[00:10:13.000 --> 00:10:16.000]  但係咩意思啫
[00:10:19.000 --> 00:10:21.000]  首先講清楚唔係咩意思先
[00:10:21.000 --> 00:10:28.000]  唔係貶低食物嘅價值
[00:10:28.000 --> 00:10:37.000]  上帝知摩西都知人係需要食嘢嘅
[00:10:37.000 --> 00:10:41.000]  人真係要食㗎嘛
[00:10:46.000 --> 00:10:49.000]  當然無論你講食餅食飯食咩嘢都係食啦
[00:10:49.000 --> 00:10:54.000]  而上帝俾飯我哋食係佢嘅恩賜
[00:10:54.000 --> 00:11:02.000]  第九節直接話
[00:11:02.000 --> 00:11:04.000]  在你哋所去嗰個地方
[00:11:04.000 --> 00:11:06.000]  係不缺食物嘅一無所缺
[00:11:06.000 --> 00:11:12.000]  所以冇否認食物嘅重要性
[00:11:17.000 --> 00:11:18.000]  但係上帝嘅說話
[00:11:18.000 --> 00:11:28.000]  亦都唔係做緊兩樣對立嘅嘢
[00:11:28.000 --> 00:11:31.000]  就話人要努力去搵食
[00:11:31.000 --> 00:11:34.000]  同埋依靠上帝兩樣係對立嘅
[00:11:34.000 --> 00:11:35.000]  冇咁嘅意思
[00:11:35.000 --> 00:11:40.000]  有啲人會講話
[00:11:40.000 --> 00:11:43.000]  餅呢就係人手做嘅嘢囉
[00:11:43.000 --> 00:11:45.000]  但我哋要依靠上帝
[00:11:47.000 --> 00:11:48.000]  其實呢度所講嘅
[00:11:48.000 --> 00:11:49.000]  唔係依靠食物
[00:11:49.000 --> 00:11:50.000]  佢哋喺呢個曠野裏面嘅食物
[00:11:50.000 --> 00:11:52.000]  根本就唔係以色列人手整嘅餅
[00:11:52.000 --> 00:11:53.000]  因為喺曠野裏面
[00:11:53.000 --> 00:11:55.000]  係上帝俾瑪拿佢哋嘛
[00:11:55.000 --> 00:12:00.000]  係天上嚟嘅糧食添
[00:12:00.000 --> 00:12:11.000]  No, the point here is
[00:12:11.000 --> 00:12:13.000]  not bread only
[00:12:13.000 --> 00:12:16.000]  but also every word
[00:12:16.000 --> 00:12:17.000]  that comes from the mouth of God
[00:12:17.000 --> 00:12:19.000]  嗰個重點就係
[00:12:19.000 --> 00:12:21.000]  唔係單靠食物
[00:12:21.000 --> 00:12:24.000]  而係要睇從上帝口裏面
[00:12:24.000 --> 00:12:26.000]  所出嘅一切嘅話
[00:12:26.000 --> 00:12:34.000]  人嘅生命
[00:12:34.000 --> 00:12:36.000]  唔單止需要食物
[00:12:36.000 --> 00:12:38.000]  同時都需要上帝嘅話
[00:12:44.000 --> 00:12:46.000]  要活出整個豐足嘅人生
[00:12:46.000 --> 00:12:48.000]  我哋除咗有食物
[00:12:48.000 --> 00:12:50.000]  我哋仲需要上帝嘅話
[00:12:50.000 --> 00:12:54.000]  經文係咁講
[00:12:54.000 --> 00:12:57.000]  口裏所出嘅一切話
[00:12:57.000 --> 00:13:01.000]  對以色列人嚟講
[00:13:01.000 --> 00:13:03.000]  當然包括上帝嘅應許
[00:13:03.000 --> 00:13:05.000]  上帝嘅誡命
[00:13:05.000 --> 00:13:10.000]  上帝嘅律例典章
[00:13:12.000 --> 00:13:13.000]  上帝嘅啟示
[00:13:13.000 --> 00:13:15.000]  同埋整個嘅經卷裏面嘅
[00:13:15.000 --> 00:13:19.000]  所以上帝係話
[00:13:19.000 --> 00:13:20.000]  你需要嘅係呢啲嘢
[00:13:20.000 --> 00:13:29.000]  上帝畀嘢佢哋食
[00:13:29.000 --> 00:13:31.000]  就係叫佢哋知道
[00:13:31.000 --> 00:13:34.000]  仲有啲嘢係畀食嘢更加重要
[00:13:34.000 --> 00:13:36.000]  就係上帝本身
[00:13:36.000 --> 00:13:38.000]  同埋佢嘅道
[00:13:40.000 --> 00:13:42.000]  所以享受上帝畀你食嘅嘢
[00:13:42.000 --> 00:13:46.000]  但係同時都要好地聽佢嘅說話
[00:13:46.000 --> 00:13:49.000]  信靠佢嘅應許
[00:13:49.000 --> 00:13:51.000]  信服佢嘅誡命
[00:13:51.000 --> 00:13:57.000]  因為上帝唔單止畀你食
[00:13:57.000 --> 00:13:59.000]  仲畀更多嘅好嘢畀你
[00:13:59.000 --> 00:14:07.000]  所以佢第四節就開始講
[00:14:07.000 --> 00:14:08.000]  除咗呢個食物之外
[00:14:08.000 --> 00:14:10.000]  上帝仲畀你呢一啲福氣
[00:14:10.000 --> 00:14:13.000]  你啲衫冇穿
[00:14:13.000 --> 00:14:16.000]  你啲腳冇腫
[00:14:16.000 --> 00:14:24.000]  所以你又唔使去搵裁縫
[00:14:24.000 --> 00:14:25.000]  又唔使去搵腳衣
[00:14:25.000 --> 00:14:27.000]  因為上帝供應晒你一切
[00:14:37.000 --> 00:14:39.000]  摩西係講畀以色列人聽
[00:14:39.000 --> 00:14:41.000]  你哋喺曠野裏面
[00:14:41.000 --> 00:14:43.000]  背叛上帝嘅時候
[00:14:43.000 --> 00:14:45.000]  上帝對你嘅看顧
[00:14:45.000 --> 00:14:46.000]  仍然係無微不至
[00:14:46.000 --> 00:14:55.000]  就係好似亞當夏娃
[00:14:55.000 --> 00:14:56.000]  背叛上帝
[00:14:56.000 --> 00:14:57.000]  落入罪中
[00:14:57.000 --> 00:15:00.000]  上帝仍然畀衣服佢哋穿著
[00:15:00.000 --> 00:15:03.000]  因為佢係憐憫
[00:15:05.000 --> 00:15:07.000]  沒有恩典佢知道我哋嘅底細
[00:15:07.000 --> 00:15:10.000]  上帝知道我哋係塵土
[00:15:10.000 --> 00:15:13.000]  知道我哋嘅需要
[00:15:13.000 --> 00:15:20.000]  憑著佢恩典大愛
[00:15:20.000 --> 00:15:22.000]  佢對過一啲背棄佢嘅人
[00:15:22.000 --> 00:15:24.000]  仍然傾倒好多嘅福氣落嚟
[00:15:34.000 --> 00:15:36.000]  正如耶穌所講嘅
[00:15:36.000 --> 00:15:37.000]  就係你哋嘅天父
[00:15:37.000 --> 00:15:40.000]  佢降雨係日頭照亮
[00:15:40.000 --> 00:15:42.000]  無論係打人係好人
[00:15:42.000 --> 00:15:43.000]  佢都照樣施恩
[00:15:43.000 --> 00:15:49.000]  佢亦都為呢個花朵裝飾
[00:15:49.000 --> 00:15:51.000]  為呢個雀鳥提供食物
[00:15:51.000 --> 00:15:58.000]  主耶穌就問呢個問題
[00:15:58.000 --> 00:15:59.000]  何況你哋
[00:15:59.000 --> 00:16:00.000]  你哋的天父
[00:16:00.000 --> 00:16:02.000]  豈不更加看顧你哋嗎
[00:16:05.000 --> 00:16:07.000]  因為上帝確係我哋天上嘅父
[00:16:07.000 --> 00:16:12.000]  呢個就係第五節
[00:16:12.000 --> 00:16:14.000]  所表達嘅一個上帝嘅形象
[00:16:14.000 --> 00:16:19.000]  上帝係天父
[00:16:19.000 --> 00:16:21.000]  唔係耶穌嘅發明
[00:16:21.000 --> 00:16:25.000]  係舊約已經有㗎啦
[00:16:32.000 --> 00:16:34.000]  其實第一章第三十一節
[00:16:34.000 --> 00:16:36.000]  摩西已經稱呼過
[00:16:36.000 --> 00:16:38.000]  上帝係好似父親咁樣
[00:16:38.000 --> 00:16:46.000]  父親點樣懷抱住佢嘅孩子
[00:16:46.000 --> 00:16:49.000]  你哋嘅天父亦都係咁樣懷抱你哋
[00:16:49.000 --> 00:16:59.000]  所以你哋心裡思想
[00:16:59.000 --> 00:17:01.000]  耶和華你嘅上帝管教你
[00:17:01.000 --> 00:17:03.000]  好似人管教兒子
[00:17:03.000 --> 00:17:17.000]  在摩西嘅筆下
[00:17:17.000 --> 00:17:18.000]  所描述嘅上帝
[00:17:18.000 --> 00:17:21.000]  就正如係呢個以色列人嘅父親
[00:17:21.000 --> 00:17:23.000]  係點樣對待自己嘅兒子
[00:17:23.000 --> 00:17:26.000]  上帝亦都照樣對待以色列人
[00:17:26.000 --> 00:17:29.000]  就係要管教
[00:17:32.000 --> 00:17:33.000]  佢話
[00:17:33.000 --> 00:17:39.000]  在生命紀
[00:17:39.000 --> 00:17:41.000]  摩西一而再再而三嘅祝福
[00:17:41.000 --> 00:17:43.000]  以色列人嘅父親
[00:17:43.000 --> 00:17:44.000]  要教導
[00:17:44.000 --> 00:17:46.000]  要管教兒女
[00:17:46.000 --> 00:17:50.000]  所以佢話
[00:17:50.000 --> 00:17:53.000]  喺曠野上帝都係咁樣管教你哋
[00:17:53.000 --> 00:17:59.000]  你哋好似啲血氣方剛嘅青少年
[00:17:59.000 --> 00:18:00.000]  成日都唔聽話
[00:18:02.000 --> 00:18:05.000]  但係上帝係教導你哋
[00:18:05.000 --> 00:18:06.000]  管教你哋
[00:18:06.000 --> 00:18:12.000]  無錯
[00:18:12.000 --> 00:18:13.000]  曠野係苦練嘅時間
[00:18:13.000 --> 00:18:16.000]  但係都係學習嘅時間
[00:18:16.000 --> 00:18:27.000]  呢度要小心
[00:18:27.000 --> 00:18:29.000]  唔好輕易講
[00:18:29.000 --> 00:18:31.000]  每一個嘅困苦艱難
[00:18:31.000 --> 00:18:33.000]  都係上帝直接管教我哋
[00:18:33.000 --> 00:18:41.000]  有時真係人生嘅苦難係冇得解
[00:18:41.000 --> 00:18:43.000]  我哋真係唔明㗎呢
[00:18:43.000 --> 00:18:49.000]  我哋喺尾去到問點解
[00:18:49.000 --> 00:18:51.000]  結果都係冇得解
[00:18:56.000 --> 00:18:59.000]  不過我哋無論遇到點樣嘅艱苦
[00:18:59.000 --> 00:19:00.000]  點樣嘅危難
[00:19:00.000 --> 00:19:01.000]  我哋都可以
[00:19:01.000 --> 00:19:06.000]  值得嘅去問呢個問題
[00:19:06.000 --> 00:19:14.000]  就係喺呢一切嘅過程裏面
[00:19:14.000 --> 00:19:16.000]  上帝想我學啲乜嘢呢
[00:19:25.000 --> 00:19:26.000]  在我痛苦裏面
[00:19:26.000 --> 00:19:28.000]  我點樣嘅回應
[00:19:28.000 --> 00:19:31.000]  先至係仍然忠於上帝
[00:19:31.000 --> 00:19:32.000]  倚靠上帝
[00:19:32.000 --> 00:19:34.000]  敬畏上帝嘅呢
[00:19:34.000 --> 00:19:45.000]  在以色列人昔日嘅逆境裏面
[00:19:45.000 --> 00:19:47.000]  摩西祝福佢哋就係話
[00:19:47.000 --> 00:19:49.000]  你哋要喺當中學習
[00:19:56.000 --> 00:20:02.000]  當然讀生命記八章一至六節
[00:20:02.000 --> 00:20:05.000]  冇可能唔諗起主耶穌基督
[00:20:05.000 --> 00:20:15.000]  我哋知道主耶穌
[00:20:15.000 --> 00:20:17.000]  在曠野裏面受試探嘅時候
[00:20:17.000 --> 00:20:19.000]  佢係引述呢個第三節
[00:20:19.000 --> 00:20:21.000]  嚟到對抗呢個撒旦
[00:20:26.000 --> 00:20:28.000]  所以我哋知道主耶穌
[00:20:28.000 --> 00:20:31.000]  當時係默想緊呢段嘅經文
[00:20:31.000 --> 00:20:35.000]  佢唔需要打開本聖經
[00:20:35.000 --> 00:20:43.000]  耶穌已經差唔多背晒
[00:20:43.000 --> 00:20:45.000]  所有嘅經卷㗎啦當時
[00:20:45.000 --> 00:20:51.000]  呢個係猶太人嘅教育嚟㗎嘛
[00:20:53.000 --> 00:20:56.000]  而佢心裏面已經充滿咗呢啲嘅經文
[00:20:56.000 --> 00:21:02.000]  你諗吓主耶穌諗起第五節
[00:21:02.000 --> 00:21:13.000]  耶和話你嘅上帝管教你好似父親管教孩子
[00:21:13.000 --> 00:21:15.000]  耶穌是誰
[00:21:24.000 --> 00:21:25.000]  三部有記載
[00:21:25.000 --> 00:21:29.000]  耶穌在曠野受試探嘅福音書呢
[00:21:29.000 --> 00:21:41.000]  都提到在試探之前
[00:21:41.000 --> 00:21:43.000]  佢係受洗
[00:21:43.000 --> 00:21:44.000]  然之後再嗰陣時
[00:21:44.000 --> 00:21:48.000]  天父向佢講呢一個係我嘅兒子
[00:21:51.000 --> 00:21:54.000]  耶穌自幼已經認識父上帝
[00:21:54.000 --> 00:22:00.000]  知道佢就係佢嘅父親
[00:22:00.000 --> 00:22:03.000]  佢對自己嘅約瑟同埋瑪利亞講
[00:22:03.000 --> 00:22:06.000]  豈不知我當以我父嘅事為念
[00:22:06.000 --> 00:22:18.000]  在佢預備好要公開傳道
[00:22:18.000 --> 00:22:20.000]  就係佢受洗嘅嗰一時
[00:22:20.000 --> 00:22:22.000]  上帝親自向佢說話
[00:22:22.000 --> 00:22:25.000]  你係我嘅兒子
[00:22:25.000 --> 00:22:29.000]  然之後佢進入曠野
[00:22:29.000 --> 00:22:33.000]  就係嗰時默想上帝嘅話
[00:22:33.000 --> 00:22:41.000]  就但對佢講如果你係上帝嘅兒子
[00:22:41.000 --> 00:22:46.000]  三次咁樣挑戰如果你係上帝嘅兒子
[00:22:46.000 --> 00:22:49.000]  咁做咩要捱餓呀
[00:22:51.000 --> 00:22:53.000]  然之後福音書話畀我聽
[00:22:53.000 --> 00:22:55.000]  耶穌真係好餓
[00:22:55.000 --> 00:22:58.000]  四十日無食嘢
[00:22:58.000 --> 00:23:01.000]  做咩要捱啫
[00:23:01.000 --> 00:23:08.000]  上帝就係曠野可以畀以色列人嘅馬拿
[00:23:08.000 --> 00:23:11.000]  你都可以將呢啲石頭變做餅
[00:23:11.000 --> 00:23:15.000]  如果你係上帝嘅兒子
[00:23:20.000 --> 00:23:23.000]  對耶穌嚟講作上帝兒子
[00:23:23.000 --> 00:23:24.000]  係乜一回事呀
[00:23:24.000 --> 00:23:36.000]  你知唔知上帝喺舊約已經對以色列講
[00:23:36.000 --> 00:23:38.000]  以色列係我求生嘅兒子
[00:23:38.000 --> 00:23:45.000]  佢係向法老咁樣介紹自己嘅百姓呀
[00:23:51.000 --> 00:23:56.000]  咁就喺呢個出埃及之後呢個求生嘅兒子
[00:23:56.000 --> 00:23:58.000]  就入咗去曠野
[00:23:58.000 --> 00:24:00.000]  響嗰處過咗四十年
[00:24:00.000 --> 00:24:04.000]  因為呢個求生嘅兒子對上帝不忠
[00:24:04.000 --> 00:24:08.000]  因為佢哋唔肯聽上帝嘅說話
[00:24:08.000 --> 00:24:11.000]  因為佢哋背叛上帝
[00:24:11.000 --> 00:24:16.000]  即使係求生嘅兒子都係咁樣
[00:24:16.000 --> 00:24:18.000]  而家耶穌嚟啦
[00:24:20.000 --> 00:24:21.000]  我所愛嘅
[00:24:21.000 --> 00:24:27.000]  愛只在曠野裏面四十周年
[00:24:27.000 --> 00:24:35.000]  毫無疑問
[00:24:35.000 --> 00:24:39.000]  福音書作者係將呢四十年同埋四十日係互相呼應
[00:24:39.000 --> 00:24:48.000]  個重點就係話呢一位嘅兒子
[00:24:48.000 --> 00:24:52.000]  佢會唔會向佢嘅父親顯出忠誠
[00:24:52.000 --> 00:25:02.000]  佢會唔會聽從生命記嘅吩咐
[00:25:02.000 --> 00:25:05.000]  係以色列人唔肯聽從
[00:25:05.000 --> 00:25:10.000]  所以耶穌默想呢一切嘅經文
[00:25:16.000 --> 00:25:20.000]  我想你將自己變成耶穌咁樣嚟到思想一下
[00:25:20.000 --> 00:25:24.000]  我希望你唔會覺得呢個唔乾淨
[00:25:24.000 --> 00:25:32.000]  但係你唔好忘記我哋所讀嘅聖經
[00:25:32.000 --> 00:25:34.000]  都係耶穌昔日所讀嘅聖經
[00:25:34.000 --> 00:25:38.000]  佢知道呢一啲經文
[00:25:38.000 --> 00:25:42.000]  佢唱嘅歌係唱詩篇
[00:25:47.000 --> 00:25:49.000]  約瑟瑪利亞
[00:25:49.000 --> 00:25:52.000]  向耶穌細個嘅時候講畀佢聽嘅故事
[00:25:52.000 --> 00:25:54.000]  全部人都係舊約聖經嘅故事
[00:25:54.000 --> 00:26:06.000]  所以有時我讀舊約聖經嘅時候
[00:26:06.000 --> 00:26:07.000]  我都幻想下
[00:26:07.000 --> 00:26:10.000]  到底耶穌當時聽嘅時候
[00:26:10.000 --> 00:26:11.000]  佢聽到啲乜
[00:26:11.000 --> 00:26:12.000]  感受到啲乜
[00:26:17.000 --> 00:26:19.000]  上帝嘅兒子耶穌基督
[00:26:19.000 --> 00:26:21.000]  佢係聽緊
[00:26:21.000 --> 00:26:23.000]  諗緊第二節呢啲嘅經文
[00:26:23.000 --> 00:26:27.000]  四十日喺呢個曠野裏面
[00:26:27.000 --> 00:26:33.000]  紀念耶和華
[00:26:33.000 --> 00:26:35.000]  你嘅上帝在曠野引導你
[00:26:35.000 --> 00:26:40.000]  係要令你降悲
[00:26:40.000 --> 00:26:41.000]  令你受試驗
[00:26:41.000 --> 00:26:42.000]  知道自己嘅內心
[00:26:47.000 --> 00:26:50.000]  佢苦練你任你饑餓
[00:26:50.000 --> 00:26:53.000]  耶穌真係好餓
[00:26:53.000 --> 00:27:00.000]  然之後畀瑪娜你食
[00:27:00.000 --> 00:27:02.000]  嘩有嘢食真係好得無比
[00:27:02.000 --> 00:27:11.000]  然之後耶穌就睇穿咗
[00:27:11.000 --> 00:27:13.000]  呢個撒旦嗰個試探
[00:27:15.000 --> 00:27:17.000]  睇見真正嘅試煉喺邊度
[00:27:17.000 --> 00:27:26.000]  上帝能夠行神蹟
[00:27:26.000 --> 00:27:27.000]  畀嘢佢食
[00:27:27.000 --> 00:27:28.000]  耶穌梗知
[00:27:28.000 --> 00:27:32.000]  但係乜嘢係畀食物更重要
[00:27:32.000 --> 00:27:34.000]  第三節
[00:27:34.000 --> 00:27:41.000]  人活著不是單靠食物
[00:27:41.000 --> 00:27:43.000]  乃是靠耶和華口裏
[00:27:43.000 --> 00:27:45.000]  所出嘅一切說話
[00:27:45.000 --> 00:27:55.000]  所以最緊要嘅
[00:27:55.000 --> 00:27:58.000]  還是呢一位上帝嘅兒子
[00:27:58.000 --> 00:28:00.000]  耶穌會唔會肯聽從
[00:28:00.000 --> 00:28:01.000]  肯信服
[00:28:01.000 --> 00:28:03.000]  肯遵行佢父嘅吩咐
[00:28:03.000 --> 00:28:06.000]  即如喺聖經裏面
[00:28:06.000 --> 00:28:08.000]  所啟示出嚟嘅
[00:28:12.000 --> 00:28:13.000]  呢場戰爭
[00:28:13.000 --> 00:28:15.000]  係喺耶穌一生裏面
[00:28:15.000 --> 00:28:17.000]  都不斷進行緊
[00:28:17.000 --> 00:28:26.000]  所以佢一切嘅行動
[00:28:26.000 --> 00:28:27.000]  一切嘅決定
[00:28:27.000 --> 00:28:28.000]  都係話
[00:28:28.000 --> 00:28:30.000]  為咗應驗經上帝嘅說話
[00:28:30.000 --> 00:28:33.000]  為咗要遵從我父嘅旨意
[00:28:33.000 --> 00:28:39.000]  所以即使嚟到呢個
[00:28:39.000 --> 00:28:42.000]  喀西馬尼縣面對十家嘅陰影
[00:28:42.000 --> 00:28:46.000]  亦都仍然係激烈嘅
[00:28:46.000 --> 00:28:48.000]  進行呢一場嘅戰爭
