
[00:00:00.000 --> 00:00:03.380]  各位親愛的上水同仁弟兄姊妹你們好
[00:08:32.700 --> 00:08:34.280]  他們有準備
[00:08:34.280 --> 00:08:35.560]  孩子還沒有出世
[00:08:35.560 --> 00:08:38.680]  他們都已經在預備一些東西給孩子
[00:08:38.680 --> 00:08:41.160]  可能他會預備一張嬰兒床
[00:08:41.160 --> 00:08:43.160]  問一些人拿嬰兒衣服
[00:08:43.160 --> 00:08:46.020]  你知道最好就是循環地用
[00:08:46.020 --> 00:08:48.140]  那時候嬰兒還沒有出世
[00:08:48.140 --> 00:08:50.720]  就已經為他預備一些東西
[00:08:50.720 --> 00:08:54.840]  神的揀選有幾個很重要的因素
[00:08:54.840 --> 00:08:58.340]  是基於祂絕對的主權
[00:08:58.340 --> 00:09:02.080]  在《羅馬書》第九章十九到二十一節
[00:09:02.080 --> 00:09:04.880]  就說到神主權的時候
[00:09:04.880 --> 00:09:06.820]  就用一個搖像
[00:09:06.820 --> 00:09:10.680]  和一些泥土作為一個比喻
[00:09:10.680 --> 00:09:15.620]  大家有沒有來黎大爺看過周星馳那套《家有喜事》
[00:09:15.620 --> 00:09:20.960]  和張曼玉在那裡做那個陶瓷器
[00:09:20.960 --> 00:09:23.940]  其實他是抄一套叫《人鬼情未了》的
[00:09:23.940 --> 00:09:27.280]  有一坨的泥土 這些陶瓷的泥土
[00:09:27.280 --> 00:09:29.760]  主人來黎大爺去做的時候
[00:09:29.760 --> 00:09:34.280]  他可以來黎大爺做到一隻很漂亮的杯
[00:09:34.280 --> 00:09:37.980]  來黎大爺給主人來享用
[00:09:37.980 --> 00:09:42.620]  又或者去做一個瓶子
[00:09:42.620 --> 00:09:48.100]  用來插筷子的 放在廚房那裡 哇 熱辣辣
[00:09:48.100 --> 00:09:51.220]  但是那個泥土就不能夠說
[00:09:51.220 --> 00:09:58.380]  啊 你幹嘛將它做成廚房放筷子的那個桶
[00:09:58.380 --> 00:10:00.580]  為什麼不做一個漂亮的花瓶呢?
[00:10:00.580 --> 00:10:02.480]  是沒有辦法的
[00:10:02.480 --> 00:10:05.980]  第九章 剛才我說的十九到二十一節
[00:10:05.980 --> 00:10:07.500]  特別是第二十一節就說到
[00:10:07.500 --> 00:10:10.920]  在瑤帳難道沒有權柄從一團泥裡
[00:10:10.920 --> 00:10:13.480]  拿一塊成貴重的器皿
[00:10:13.480 --> 00:10:17.500]  又拿一塊做成卑賤的器皿呢?
[00:10:17.500 --> 00:10:21.480]  相同的信息在《二賽亞書》第29章那裡有的
[00:10:21.480 --> 00:10:24.740]  大家可以看筆記裡面 我就不讀了
[00:10:24.740 --> 00:10:26.720]  神是超越一切的
[00:10:26.720 --> 00:10:28.580]  祂有絕對的主權
[00:10:28.580 --> 00:10:31.420]  祂怎樣來塑造我們的時候呢?
[00:10:31.420 --> 00:10:35.180]  就是怎樣去揀選我們
[00:10:35.180 --> 00:10:39.360]  再說實際的例子 大家就容易明白了
[00:10:39.360 --> 00:10:42.980]  在很多很多年前 我還沒有讀神學
[00:10:42.980 --> 00:10:44.820]  就是1975年之前
[00:10:44.820 --> 00:10:48.300]  我記得我在東頭邨幫一家天台學校的細分子
[00:10:48.300 --> 00:10:51.340]  建立團體 那時候我住在香港島
[00:10:51.340 --> 00:10:54.460]  我走的時候就在新蒲崗
[00:10:54.460 --> 00:10:56.400]  就是以前啟德機場附近
[00:10:56.400 --> 00:10:59.460]  有一家全港最大的戲院叫做麗宮戲院
[00:10:59.460 --> 00:11:01.940]  就坐巴士去左東道碼頭
[00:11:01.940 --> 00:11:05.300]  然後再坐船回香港島 然後回家
[00:11:05.300 --> 00:11:10.160]  有一個婆婆拿著一個朗口鐘就來噎錢
[00:11:10.160 --> 00:11:14.460]  我就給了一些錢那個婆婆 很有愛心
[00:11:14.460 --> 00:11:17.380]  誰知道給了一次之後就大件事了
[00:11:17.380 --> 00:11:21.560]  接著有幾個阿伯、阿婆又拿一個朗口鐘來
[00:11:21.560 --> 00:11:26.300]  問我噎錢 那個時候我不再給了
[00:11:26.300 --> 00:11:28.300]  我竟然給了一個阿伯罵我
[00:11:28.300 --> 00:11:31.620]  你搞什麼現在 你只是給他們不給我
[00:11:31.620 --> 00:11:36.180]  我心想 什麼 現在法律規定一定要給你嗎?
[00:11:36.180 --> 00:11:38.760]  我現在憐憫誰就憐憫誰
[00:11:38.760 --> 00:11:40.760]  我喜歡給誰就給誰
[00:11:40.760 --> 00:11:44.040]  我不給你不是我的錯 是不是?
[00:11:44.040 --> 00:11:48.320]  所以你留意到 原來人有他的主權
[00:11:48.320 --> 00:11:51.580]  第二方面 大神不是亂來的
[00:11:51.580 --> 00:11:56.540]  神的揀選是基於祂的自由意志和祂永恆的愛
[00:11:56.540 --> 00:11:58.820]  今天不是我們有什麼特別的吸引力
[00:11:58.820 --> 00:12:03.460]  神沒有我們不行 不是我們做了多少好事
[00:12:03.460 --> 00:12:05.460]  所以神就要獎賞我們
[00:12:05.460 --> 00:12:08.800]  不是 我們沒有什麼可以吸引到我們的神
[00:12:08.800 --> 00:12:11.340]  神一定要獎賞我們嗎?不是
[00:12:11.340 --> 00:12:14.620]  原來是基於神的愛 神愛我們
[00:12:14.620 --> 00:12:16.620]  使得我們得到這個救贖
[00:12:16.620 --> 00:12:20.760]  無怪父保羅想到神的救贖的時候
[00:12:20.760 --> 00:12:22.760]  是很興奮感謝神
[00:12:22.760 --> 00:12:27.160]  很簡單舉一個例子 大家會看到
[00:12:27.160 --> 00:12:31.620]  這個是當天我的女兒和我兒子
[00:12:31.620 --> 00:12:35.100]  送給我的一些父親節的卡
[00:12:35.100 --> 00:12:38.180]  現在仍然在我這本聖經裏面
[00:12:38.180 --> 00:12:40.580]  我夾著的 很珍貴的
[00:12:40.580 --> 00:12:43.340]  不是因為他送這張卡給我
[00:12:43.340 --> 00:12:48.060]  而我就很愛他 而是我愛他
[00:12:48.060 --> 00:12:51.560]  然後他就感受到我的愛
[00:12:51.560 --> 00:12:53.800]  特別是細蚊仔 單純一點
[00:12:53.800 --> 00:12:59.060]  就會寫這些卡 寄給爸爸
[00:12:59.060 --> 00:13:01.720]  特別是上學校 你記住是6月16日
[00:13:01.720 --> 00:13:06.080]  是父親節來的 就讓爸爸開心
[00:13:06.080 --> 00:13:11.700]  你記住就是先愛他 然後他們再去回應
[00:13:11.700 --> 00:13:16.020]  今天神的愛是超越我們所想所求的
[00:13:16.020 --> 00:13:17.460]  所以保羅怎麼說?
[00:13:17.460 --> 00:13:19.700]  「心才神豐富的智慧和知識
[00:13:19.700 --> 00:13:21.500]  他的判斷何其難測
[00:13:21.500 --> 00:13:23.780]  他的蹤跡何其難尋
[00:13:23.780 --> 00:13:27.240]  誰知道主的心 誰作過他的謀事
[00:13:27.240 --> 00:13:30.680]  誰是先給了他 使他後來償還
[00:13:30.680 --> 00:13:33.300]  因為萬有都是本於他
[00:13:33.300 --> 00:13:35.180]  倚靠他 歸於他
[00:13:35.180 --> 00:13:38.200]  願榮耀歸他他 直到永遠 阿門」
[00:13:38.200 --> 00:13:39.220]  看到嗎?
[00:13:39.220 --> 00:13:41.720]  這裏就是原來神的揀選
[00:13:41.720 --> 00:13:44.140]  完全是基於神的自己
[00:13:44.140 --> 00:13:46.960]  祂有那個自決權
[00:13:46.960 --> 00:13:48.480]  有自由的選擇
[00:13:48.480 --> 00:13:51.520]  還有最重要是出於祂的愛
[00:13:51.520 --> 00:13:55.100]  神是愛世上每一個人
[00:13:55.100 --> 00:14:02.020]  第三方面就是神的揀選是基於祂的先見
[00:14:02.020 --> 00:14:06.900]  就是祂可以看到那個人怎樣去發展
[00:14:06.900 --> 00:14:10.420]  「先見」這個字也可以解作是祂的預知
[00:14:10.420 --> 00:14:12.160]  祂預知未來
[00:14:12.160 --> 00:14:14.660]  但是你留意到這個「知」
[00:14:14.660 --> 00:14:17.620]  絕對不是一個頭腦上的認知
[00:14:17.620 --> 00:14:20.020]  是一個很密切的關係
[00:14:20.020 --> 00:14:21.980]  聖經裏面就說到
[00:14:21.980 --> 00:14:24.680]  他說到《創世紀》第四章第一節
[00:14:24.680 --> 00:14:27.700]  「有一日乃人和他妻子夏娃同房
[00:14:27.700 --> 00:14:28.940]  夏娃就懷孕」
[00:14:28.940 --> 00:14:33.600]  即是一對夫婦發生了很密切的關係
[00:14:33.600 --> 00:14:36.480]  這個同房 中文就是同房
[00:14:36.480 --> 00:14:39.080]  但是英文原來就是「know」
[00:14:39.080 --> 00:14:40.880]  就是「知道」這個字
[00:14:40.880 --> 00:14:42.880]  是知道為甚麼
[00:14:42.880 --> 00:14:45.180]  神未曾見到這件事
[00:14:45.180 --> 00:14:47.120]  但是祂已經預先知道
[00:14:47.120 --> 00:14:49.120]  已經預先去愛
[00:14:49.120 --> 00:14:54.340]  所以人我們是受著時間的規範的
[00:14:54.340 --> 00:14:57.840]  我們有昨日
[00:14:57.840 --> 00:15:00.020]  昨日你們做了甚麼?
[00:15:00.020 --> 00:15:01.820]  29號的時候
[00:15:01.820 --> 00:15:04.240]  明天就會有31號了
[00:15:04.240 --> 00:15:07.260]  是10月最後一個的日子
[00:15:07.260 --> 00:15:08.880]  那你會做些甚麼?
[00:15:08.880 --> 00:15:13.220]  我們有過去、現在、將來
[00:15:13.220 --> 00:15:16.380]  但是神是超越了時間的限制
[00:15:16.380 --> 00:15:20.480]  所以祂能夠知道歷史的進程
[00:15:20.480 --> 00:15:23.340]  當然這個歷史的進程裏面
[00:15:23.340 --> 00:15:24.900]  是有神的掌管
[00:15:24.900 --> 00:15:26.560]  但是也有人的意志
[00:15:26.560 --> 00:15:27.540]  不要忘記
[00:15:27.540 --> 00:15:29.680]  因為神給人有自由意志
[00:15:29.680 --> 00:15:31.980]  所以人可以選擇
[00:15:31.980 --> 00:15:35.180]  所以今天神祂是先愛我們
[00:15:35.180 --> 00:15:38.780]  然後揀選我們我們才可以得救
[00:15:38.780 --> 00:15:39.980]  聖經很清楚說
[00:15:39.980 --> 00:15:41.980]  不是我們去揀選我們的神
[00:15:41.980 --> 00:15:43.380]  你不要裝囂張揚
[00:15:43.380 --> 00:15:46.680]  我現在信你 我揀選你
[00:15:46.680 --> 00:15:49.780]  原來是神預先的愛我們
[00:15:49.780 --> 00:15:50.760]  用不同的方法
[00:15:50.760 --> 00:15:52.360]  待會我們看到聖靈
[00:15:52.360 --> 00:15:54.240]  你也可以感動我們
[00:15:54.240 --> 00:15:57.140]  叫我們可以認識祂
[00:15:57.140 --> 00:15:59.840]  是神首先的來愛我們
[00:15:59.840 --> 00:16:00.880]  我們愛
[00:16:00.880 --> 00:16:03.500]  因為神首先愛我們
[00:16:03.500 --> 00:16:04.180]  有沒有留意到
[00:16:04.180 --> 00:16:06.500]  我不是照讀「因為神先愛我們」
[00:16:06.500 --> 00:16:07.880]  在婚禮裏面
[00:16:07.880 --> 00:16:11.360]  很多人都會特別講這段經文
[00:16:11.360 --> 00:16:13.660]  但是很多未信耶穌的人參加婚禮
[00:16:13.660 --> 00:16:16.540]  神先?是誰神先?
[00:16:16.540 --> 00:16:19.880]  二郎神?還是林彩禾?
[00:16:19.880 --> 00:16:22.040]  還是張果老?
[00:16:22.040 --> 00:16:23.800]  不是 不是那些神先
[00:16:23.800 --> 00:16:25.560]  所以我特別會這樣讀
[00:16:25.560 --> 00:16:28.980]  我們愛因為神是首先愛我們
[00:16:28.980 --> 00:16:32.180]  正如父母是首先愛他的兒女
[00:16:32.180 --> 00:16:35.280]  然後兒女才可以愛他的父母
[00:16:35.280 --> 00:16:39.180]  好了 我們看了
[00:16:39.180 --> 00:16:41.260]  在救贖裏面
[00:16:41.260 --> 00:16:46.380]  父神是計劃著這個救贖
[00:16:46.380 --> 00:16:49.800]  然後祂會揀選我們
[00:16:49.800 --> 00:16:53.360]  祂會揀選你基於祂的愛
[00:16:53.360 --> 00:16:56.460]  基於祂的預知
[00:16:56.460 --> 00:16:58.700]  更加基於祂的主權
[00:16:58.700 --> 00:17:02.280]  我們看聖靈在救恩當中
[00:17:02.280 --> 00:17:04.760]  又有甚麼的作為呢?
[00:17:04.760 --> 00:17:07.780]  最重要是分別出來
[00:17:07.780 --> 00:17:10.580]  第一章第二節很清楚地講
[00:17:10.580 --> 00:17:14.160]  就是祂說到今天聖靈是使人來
[00:17:14.160 --> 00:17:16.960]  但是可以分別出來的
[00:17:16.960 --> 00:17:21.440]  聖潔不單單是指道德上面不去犯錯
[00:17:21.440 --> 00:17:24.100]  是代表了分別出來
[00:17:24.100 --> 00:17:26.020]  很簡單舉一個例子
[00:17:26.020 --> 00:17:29.920]  十誡裏面說「當守安息日為聖日」
[00:17:29.920 --> 00:17:30.940]  那為甚麼呢?
[00:17:30.940 --> 00:17:34.920]  即是那天分別出來要歸向神、親近神
[00:17:34.920 --> 00:17:37.960]  如果有一樣物品獻祭給神
[00:17:37.960 --> 00:17:42.280]  當羊肉
[00:17:42.280 --> 00:17:44.720]  這隻羊要獻給神的時候
[00:17:44.720 --> 00:17:46.080]  本來是羊來的
[00:17:46.080 --> 00:17:48.680]  但是因為獻給神的時候
[00:17:48.680 --> 00:17:50.560]  這個就分別了出來
[00:17:50.560 --> 00:17:52.340]  分別為聖的了
[00:17:52.340 --> 00:17:55.640]  耶路撒冷被稱為聖聖
[00:17:55.640 --> 00:17:56.600]  為甚麼呢?
[00:17:56.600 --> 00:17:59.600]  就是神的聖殿所在地
[00:17:59.600 --> 00:18:02.120]  所以這裏給我們很清楚
[00:18:02.120 --> 00:18:05.160]  聖靈做甚麼的工作呢?
[00:18:05.160 --> 00:18:08.960]  在前書第一章第二節
[00:18:08.960 --> 00:18:12.640]  「就是照父神的先見被揀選
[00:18:12.640 --> 00:18:17.240]  藉著聖靈得成聖潔」
[00:18:17.240 --> 00:18:20.620]  就是聖靈將我們分別了出來
[00:18:20.620 --> 00:18:25.480]  和未信的人是會有這個分別
[00:18:25.480 --> 00:18:27.620]  《若幻福音》第十六章第八節
[00:18:27.620 --> 00:18:29.220]  主耶穌介紹聖靈
[00:18:29.220 --> 00:18:31.220]  祂既來了
[00:18:31.220 --> 00:18:35.740]  就要叫世人為罪、為義、為審判
[00:18:35.740 --> 00:18:38.740]  自己責備自己
[00:18:38.740 --> 00:18:41.960]  人有良心、有良知
[00:18:41.960 --> 00:18:45.040]  但是人往往他的良心和良知
[00:18:45.040 --> 00:18:51.340]  是會受時間或者外在因素影響的
[00:18:51.340 --> 00:18:53.200]  很簡單舉個例
[00:18:53.200 --> 00:18:54.100]  我記得我小時候
[00:18:54.100 --> 00:18:55.940]  剛才不是說去東頭村的
[00:18:55.940 --> 00:18:58.220]  東頭村你們不認識的了
[00:18:58.220 --> 00:19:02.200]  因為1973、1974年
[00:19:02.200 --> 00:19:05.060]  那時候有些人有些賭檔
[00:19:05.060 --> 00:19:07.860]  黑社會叫做賭字花
[00:19:07.860 --> 00:19:09.280]  你知道甚麼叫做賭字花嗎?
[00:19:09.280 --> 00:19:12.040]  原來有36個古人你會猜
