
[00:00:00.000 --> 00:00:02.960]  大家好,又讀聖經了
[00:02:22.320 --> 00:02:26.320]  有些人拍攝天空的雲的時候
[00:02:26.320 --> 00:02:31.920]  就發覺有些光線在雲的縫隙上射下來
[00:02:31.920 --> 00:02:36.160]  嘩!很漂亮,好像上天跟我們說話一樣
[00:02:36.160 --> 00:02:37.920]  光在雲中射下來
[00:02:37.920 --> 00:02:40.720]  有線條的,直線的
[00:02:40.720 --> 00:02:44.240]  這些攝影人士就說
[00:02:44.240 --> 00:02:47.120]  這叫耶穌光
[00:02:47.120 --> 00:02:49.120]  很多東西都叫耶穌光
[00:02:49.120 --> 00:02:51.840]  現在微信也叫耶穌光
[00:02:51.840 --> 00:02:53.840]  已經傳說是這樣的
[00:02:53.840 --> 00:02:56.560]  榮光在雲中顯現
[00:02:56.560 --> 00:02:59.520]  上天跟我們說話一樣
[00:02:59.520 --> 00:03:03.600]  很厲害,讚美主
[00:03:03.600 --> 00:03:06.000]  如果你看到耶和華的榮耀顯現
[00:03:06.000 --> 00:03:08.640]  你的腳有點軟,想跪下
[00:03:08.640 --> 00:03:11.520]  心裡很敬畏
[00:03:11.520 --> 00:03:14.080]  耶和華曉如摩西說
[00:03:14.080 --> 00:03:18.240]  我已經聽見以色列人的怨言
[00:03:18.240 --> 00:03:20.240]  你告訴他們
[00:03:20.240 --> 00:03:22.960]  到黃昏的時候你們要吃肉
[00:03:22.960 --> 00:03:25.280]  早晨必有食物得飽
[00:03:25.280 --> 00:03:26.720]  你們就知道
[00:03:26.720 --> 00:03:29.520]  我是耶和華,你們的神
[00:03:29.520 --> 00:03:31.680]  這裡開始看到了
[00:03:31.680 --> 00:03:35.120]  以色列人向神又發怨言
[00:03:35.120 --> 00:03:38.160]  他們發怨言不直接向神說
[00:03:38.160 --> 00:03:39.360]  向領袖說
[00:03:39.360 --> 00:03:42.400]  摩西阿倫,你是不是想餓死我們
[00:03:42.400 --> 00:03:43.920]  昨天才說
[00:03:43.920 --> 00:03:45.920]  我們在埃及那時候
[00:03:45.920 --> 00:03:48.560]  是坐在肉鵝旁邊生活
[00:03:48.560 --> 00:03:49.840]  不知有多少肉吃
[00:03:49.840 --> 00:03:51.760]  出來這裡什麼都沒有
[00:03:51.760 --> 00:03:52.960]  想餓死我們
[00:03:52.960 --> 00:03:54.960]  想我們餓死在曠野
[00:03:54.960 --> 00:03:56.960]  埃及沒有墳墓
[00:03:56.960 --> 00:03:58.960]  說得很難聽
[00:03:58.960 --> 00:04:00.960]  很尖酸黑薄
[00:04:00.960 --> 00:04:04.400]  阿倫就跟我們聊天
[00:04:04.400 --> 00:04:06.400]  說話的時候
[00:04:06.400 --> 00:04:08.960]  神的榮光顯現
[00:04:08.960 --> 00:04:12.240]  透過摩西說
[00:04:12.240 --> 00:04:14.720]  透過摩西不是透過阿倫
[00:04:14.720 --> 00:04:17.040]  因為摩西才是上帝選擇的人
[00:04:17.040 --> 00:04:19.040]  是最直接選擇的人
[00:04:19.040 --> 00:04:19.840]  好了
[00:04:19.840 --> 00:04:21.920]  到黃昏
[00:04:21.920 --> 00:04:23.280]  你們的怨言我聽到
[00:04:23.280 --> 00:04:25.600]  到黃昏你們會吃肉
[00:04:25.600 --> 00:04:28.960]  早晨也有另有食物吃得飽
[00:04:28.960 --> 00:04:30.960]  你們就會知道
[00:04:30.960 --> 00:04:34.560]  我是耶和華,你們的神
[00:04:34.560 --> 00:04:36.560]  到了晚上
[00:04:36.560 --> 00:04:39.280]  真的有鵪鶉飛來
[00:04:39.280 --> 00:04:40.640]  他們說沒有肉吃
[00:04:40.640 --> 00:04:42.640]  哎呀沒有肉吃
[00:04:42.640 --> 00:04:44.640]  這樣就餓了
[00:04:44.640 --> 00:04:46.640]  鵪鶉飛來多到怎樣呢
[00:04:46.640 --> 00:04:48.640]  遮滿鳥營
[00:04:48.640 --> 00:04:51.360]  早晨遮滿鳥營
[00:04:51.360 --> 00:04:53.760]  晚上大家出去捉鵪鶉
[00:04:53.760 --> 00:04:55.760]  然後拿剪皮
[00:04:55.760 --> 00:04:57.760]  剝皮
[00:04:57.760 --> 00:04:59.760]  燒鵪鶉
[00:04:59.760 --> 00:05:01.760]  火燒烤鵪鶉吃
[00:05:02.720 --> 00:05:06.400]  早晨在營的四圍地上有露水
[00:05:06.400 --> 00:05:08.400]  正常啦
[00:05:08.400 --> 00:05:10.400]  露水上升之後
[00:05:10.400 --> 00:05:15.680]  不料野地面上有如白霜的小原物
[00:05:15.680 --> 00:05:17.680]  咦
[00:05:17.680 --> 00:05:19.680]  一塊塊圓形的東西
[00:05:19.680 --> 00:05:24.240]  以色列人看見不知道是什麼
[00:05:24.240 --> 00:05:26.800]  就彼此對問說
[00:05:26.800 --> 00:05:28.800]  這是什麼呢
[00:05:28.800 --> 00:05:31.840]  摩西對他們說
[00:05:31.840 --> 00:05:36.240]  這就是耶和華給你們吃的食物了
[00:05:36.240 --> 00:05:39.440]  耶和華所吩咐的是
[00:05:39.440 --> 00:05:43.040]  你們要按照個人的飯量
[00:05:43.040 --> 00:05:45.040]  即每人吃多少
[00:05:45.040 --> 00:05:47.040]  為帳篷裡的人
[00:05:47.040 --> 00:05:49.040]  按照人數收起來
[00:05:49.040 --> 00:05:51.040]  收起來即是說
[00:05:51.040 --> 00:05:53.040]  撿那些小原物在地上
[00:05:53.040 --> 00:05:55.840]  各拿一鵝梅爾
[00:05:55.840 --> 00:05:57.840]  不要拿多
[00:05:57.840 --> 00:06:00.960]  以色列人就這樣行
[00:06:00.960 --> 00:06:03.840]  有多收的有少收的
[00:06:03.840 --> 00:06:05.840]  有些人拿多些
[00:06:05.840 --> 00:06:07.840]  有些人撿多些
[00:06:07.840 --> 00:06:09.840]  及至用鵝梅爾量一量
[00:06:09.840 --> 00:06:11.840]  咦 這麼奇怪
[00:06:11.840 --> 00:06:13.840]  神說一人一鵝梅爾
[00:06:13.840 --> 00:06:15.840]  跟著你家裡有多少人
[00:06:15.840 --> 00:06:17.840]  就拿多少鵝梅爾
[00:06:17.840 --> 00:06:19.840]  有些人就拿多些
[00:06:19.840 --> 00:06:21.840]  有些人就拿少些
[00:06:21.840 --> 00:06:23.840]  結果回去一量
[00:06:23.840 --> 00:06:25.840]  都是一鵝梅爾
[00:06:25.840 --> 00:06:27.840]  五個人就五鵝梅爾
[00:06:27.840 --> 00:06:29.840]  沒有多
[00:06:29.840 --> 00:06:31.840]  多收沒有餘
[00:06:31.840 --> 00:06:33.840]  少收沒有缺
[00:06:33.840 --> 00:06:37.840]  個人按照自己的飯量收取
[00:06:37.840 --> 00:06:39.840]  個人按照自己的飯量收取的意思
[00:06:39.840 --> 00:06:43.840]  就當每個人都吃一鵝梅爾
[00:06:43.840 --> 00:06:45.840]  摩西對他們說
[00:06:45.840 --> 00:06:49.840]  所收的不許什麼人留到早晨
[00:06:49.840 --> 00:06:51.840]  今天的飲食
[00:06:51.840 --> 00:06:53.840]  今天吃了它
[00:06:53.840 --> 00:06:56.840]  然而他們不聽摩西的話
[00:06:56.840 --> 00:06:59.840]  來中有留到早晨的
[00:06:59.840 --> 00:07:03.840]  哎呀 誰知生蟲變臭了
[00:07:03.840 --> 00:07:07.840]  摩西 你看那些東西變生了蟲爛了
[00:07:07.840 --> 00:07:10.840]  摩西便向他們發怒
[00:07:10.840 --> 00:07:14.840]  叫了你們不要留到明天
[00:07:14.840 --> 00:07:16.840]  那你又留到明天
[00:07:16.840 --> 00:07:19.840]  那你又留到明天
[00:07:19.840 --> 00:07:21.840]  生蟲發臭了
[00:07:21.840 --> 00:07:24.840]  他們每天早晨
[00:07:24.840 --> 00:07:26.840]  按照個人的飯量
[00:07:26.840 --> 00:07:28.840]  一鵝梅爾收取
[00:07:28.840 --> 00:07:34.840]  白色的小圓餅
[00:07:34.840 --> 00:07:36.840]  就會消失
[00:07:36.840 --> 00:07:38.840]  消化了 用光了
[00:07:38.840 --> 00:07:42.840]  到第六天他們就要收雙倍的食物
[00:07:42.840 --> 00:07:44.840]  那些小圓餅要收多一倍
[00:07:44.840 --> 00:07:47.840]  每人兩鵝梅爾
[00:07:47.840 --> 00:07:49.840]  因為到第六天
[00:07:49.840 --> 00:07:51.840]  每人兩鵝梅爾
[00:07:51.840 --> 00:07:55.840]  會中的官長便來告訴摩西
[00:07:55.840 --> 00:07:57.840]  摩西對他們說
[00:07:57.840 --> 00:08:02.840]  明天是星期日 安息日
[00:08:02.840 --> 00:08:03.840]  那摩西便說
[00:08:03.840 --> 00:08:05.840]  耶和華是這樣說的
[00:08:05.840 --> 00:08:07.840]  為什麼要收兩鵝梅爾
[00:08:07.840 --> 00:08:09.840]  因為那些代表來了
[00:08:09.840 --> 00:08:11.840]  明天是聖安息日
[00:08:11.840 --> 00:08:15.840]  是向耶和華守的聖安息日
[00:08:15.840 --> 00:08:17.840]  你們要敲就敲
[00:08:17.840 --> 00:08:19.840]  煮就煮 隨你了
[00:08:19.840 --> 00:08:23.840]  所剩下的都留到早晨
[00:08:23.840 --> 00:08:25.840]  即是說今天星期六
[00:08:25.840 --> 00:08:27.840]  叫我們收兩份
[00:08:27.840 --> 00:08:29.840]  那些官長便來問
[00:08:29.840 --> 00:08:32.840]  是不是收兩份 為什麼收兩份
[00:08:32.840 --> 00:08:34.840]  那你爛的
[00:08:34.840 --> 00:08:35.840]  摩西便說
[00:08:35.840 --> 00:08:38.840]  明天是聖安息日
[00:08:38.840 --> 00:08:40.840]  那你今天收了回來
[00:08:40.840 --> 00:08:42.840]  你喜歡怎樣吃就怎樣吃
[00:08:42.840 --> 00:08:44.840]  留一些給明天
[00:08:44.840 --> 00:08:46.840]  剩下的要留到早晨
[00:08:46.840 --> 00:08:48.840]  即是明天安息日
[00:08:48.840 --> 00:08:50.840]  其實因為明天是安息日
[00:08:50.840 --> 00:08:51.840]  是不能收的
[00:08:51.840 --> 00:08:53.840]  他們便照摩西的吩咐
[00:08:53.840 --> 00:08:54.840]  留到早晨
[00:08:54.840 --> 00:08:56.840]  這麼有趣
[00:08:56.840 --> 00:08:58.840]  留到安息日早晨
[00:08:58.840 --> 00:09:01.840]  也不臭 裡頭也不生蟲
[00:09:01.840 --> 00:09:03.840]  摩西便說
[00:09:03.840 --> 00:09:05.840]  你們今天要吃這些
[00:09:05.840 --> 00:09:09.840]  因為今天是向耶和華守的安息日
[00:09:09.840 --> 00:09:11.840]  你們吃這些便可以了
[00:09:11.840 --> 00:09:13.840]  其實即是說
[00:09:13.840 --> 00:09:14.840]  到第六天
[00:09:14.840 --> 00:09:16.840]  便要收多一倍
[00:09:16.840 --> 00:09:19.840]  於是今天吃了第六天的
[00:09:19.840 --> 00:09:21.840]  明天安息日
[00:09:21.840 --> 00:09:23.840]  便不用收
[00:09:23.840 --> 00:09:25.840]  於是便不爛
[00:09:25.840 --> 00:09:27.840]  這個神蹟也很偉大
[00:09:27.840 --> 00:09:32.840]  就是第一天至到第六天
[00:09:32.840 --> 00:09:36.840]  收的只是每人一個人頭一鵝眉耳
[00:09:36.840 --> 00:09:37.840]  夠一天吃
[00:09:37.840 --> 00:09:39.840]  我收兩天
[00:09:39.840 --> 00:09:41.840]  明天放假不用收
[00:09:41.840 --> 00:09:43.840]  會生蟲 會臭
[00:09:43.840 --> 00:09:44.840]  不行
[00:09:44.840 --> 00:09:46.840]  你也要倒掉
[00:09:46.840 --> 00:09:48.840]  一曬便溶掉
[00:09:48.840 --> 00:09:52.840]  但是到第六天便可以收第七天
[00:09:52.840 --> 00:09:54.840]  便是安息日
[00:09:54.840 --> 00:09:56.840]  大家會知道了
[00:09:56.840 --> 00:09:58.840]  不爛
[00:09:58.840 --> 00:10:03.840]  你們安息日不要出去填耕
[00:10:03.840 --> 00:10:06.840]  有些人除了撿這些
[00:10:06.840 --> 00:10:09.840]  一鵝眉耳的白色圓餅
[00:10:09.840 --> 00:10:11.840]  他們便吃
[00:10:11.840 --> 00:10:13.840]  有些人也會出去捕捉
[00:10:13.840 --> 00:10:15.840]  有沒有野鳥
[00:10:15.840 --> 00:10:18.840]  有沒有動物可以捕捉回來吃
[00:10:18.840 --> 00:10:20.840]  野果也會
[00:10:20.840 --> 00:10:22.840]  其實也沒有什麼
[00:10:22.840 --> 00:10:24.840]  填東西你們找不到
[00:10:24.840 --> 00:10:26.840]  一定是吃這些
[00:10:26.840 --> 00:10:28.840]  第六天可以收取
[00:10:28.840 --> 00:10:30.840]  第七天是安息日
[00:10:30.840 --> 00:10:34.840]  那一天便沒有小圓餅
[00:10:34.840 --> 00:10:38.840]  而你出野外也捕捉不到東西
[00:10:38.840 --> 00:10:40.840]  第七天百姓中竟然有些人
[00:10:40.840 --> 00:10:42.840]  又是不聽話
[00:10:42.840 --> 00:10:46.840]  不守安息便出去收
[00:10:46.840 --> 00:10:50.840]  看看有沒有小圓餅
[00:10:50.840 --> 00:10:51.840]  沒有
[00:10:51.840 --> 00:10:53.840]  什麼也找不著
[00:10:53.840 --> 00:10:55.840]  很有趣
[00:10:55.840 --> 00:10:57.840]  真的沒有
[00:10:57.840 --> 00:10:59.840]  又說對摩西船
[00:10:59.840 --> 00:11:04.840]  你們不肯守我的戒命和律法
[00:11:04.840 --> 00:11:06.840]  要到什麼時候呢
[00:11:06.840 --> 00:11:08.840]  其實戒命和律法現在還未給
[00:11:08.840 --> 00:11:10.840]  即是說
[00:11:10.840 --> 00:11:12.840]  第一至六天
[00:11:12.840 --> 00:11:13.840]  出去捕捉
[00:11:13.840 --> 00:11:15.840]  早上不要晚起
[00:11:15.840 --> 00:11:16.840]  捕捉了
[00:11:16.840 --> 00:11:19.840]  然後第六天再捕捉一份安息日用
[00:11:19.840 --> 00:11:21.840]  誰知道那些人又不聽
[00:11:21.840 --> 00:11:22.840]  有些人捕捉多些
[00:11:22.840 --> 00:11:24.840]  平時弄得臭了
[00:11:24.840 --> 00:11:26.840]  有些人雖然
[00:11:26.840 --> 00:11:29.840]  第六天捕捉多了一份
[00:11:29.840 --> 00:11:33.840]  但安息日還要出去看看有沒有
[00:11:33.840 --> 00:11:35.840]  叫了你不要
[00:11:35.840 --> 00:11:37.840]  這麼簡單的事
[00:11:37.840 --> 00:11:40.840]  那些以色列人都不跟著做
[00:11:40.840 --> 00:11:44.840]  只是給了這麼小的戒命和律法
[00:11:44.840 --> 00:11:46.840]  他們都不守
[00:11:46.840 --> 00:11:47.840]  你們這麼不聽話
[00:11:47.840 --> 00:11:49.840]  要到什麼時候呢
[00:11:49.840 --> 00:11:50.840]  李滿漢又說
[00:11:50.840 --> 00:11:53.840]  既將安息日賜給你們
[00:11:53.840 --> 00:11:57.840]  所以第六天賜給你們兩天的食物
[00:11:57.840 --> 00:12:01.840]  第七天個人要住在自己的地方
[00:12:01.840 --> 00:12:04.840]  不許什麼人出去
[00:12:04.840 --> 00:12:06.840]  住在自己的棚裡
[00:12:06.840 --> 00:12:07.840]  帳篷裡
[00:12:07.840 --> 00:12:08.840]  不要出來
[00:12:08.840 --> 00:12:09.840]  在裡面守安息日
[00:12:09.840 --> 00:12:11.840]  休息
[00:12:11.840 --> 00:12:15.840]  於是百姓第七天就安息了
[00:12:15.840 --> 00:12:20.840]  其實先教他們第一件事就是安息日
[00:12:20.840 --> 00:12:24.840]  可能他們以前在埃及圍爐有沒有安息日
[00:12:24.840 --> 00:12:25.840]  沒有的
[00:12:25.840 --> 00:12:27.840]  一個星期可以七天供的
[00:12:27.840 --> 00:12:29.840]  現在出埃及之後
[00:12:29.840 --> 00:12:31.840]  開始第一件事教
[00:12:31.840 --> 00:12:32.840]  就是安息日
[00:12:32.840 --> 00:12:34.840]  不要走路
[00:12:34.840 --> 00:12:37.840]  不要出來找那些小圓餅
[00:12:37.840 --> 00:12:38.840]  要怎樣呢
[00:12:38.840 --> 00:12:41.840]  在帳篷裡休息
[00:12:41.840 --> 00:12:42.840]  就是這樣
[00:12:42.840 --> 00:12:46.840]  也不要出去
[00:12:46.840 --> 00:12:48.840]  不要出去
[00:12:48.840 --> 00:12:51.840]  第七天安息日是沒有的
[00:12:51.840 --> 00:12:54.840]  又有人出去
[00:12:54.840 --> 00:12:55.840]  借食物
[00:12:55.840 --> 00:13:00.840]  以色列家叫做馬拿
[00:13:00.840 --> 00:13:03.840]  樣子像芫荽子
[00:13:03.840 --> 00:13:06.840]  樣子像芫荽
[00:13:06.840 --> 00:13:07.840]  我也不太明白是怎樣
[00:13:07.840 --> 00:13:12.840]  顏色是白色小圓餅
[00:13:12.840 --> 00:13:16.840]  滋味就好像材物的薄餅
[00:13:16.840 --> 00:13:18.840]  味道甜甜的
[00:13:18.840 --> 00:13:21.840]  好像蜜糖做出來的餅
[00:13:21.840 --> 00:13:23.840]  薄薄的
[00:13:23.840 --> 00:13:24.840]  所以叫薄餅
[00:13:24.840 --> 00:13:29.840]  很多塊小的圓形白色薄薄的
[00:13:29.840 --> 00:13:32.840]  有蜜糖味的餅
[00:13:32.840 --> 00:13:35.840]  樣子像芫荽子
[00:13:35.840 --> 00:13:37.840]  我就不太明白
[00:13:37.840 --> 00:13:39.840]  葉子又不太像
[00:13:39.840 --> 00:13:41.840]  芫荽又不太像
[00:13:41.840 --> 00:13:43.840]  因為說是小圓餅
[00:13:43.840 --> 00:13:47.840]  於是第八聖第七天安息了
[00:13:47.840 --> 00:13:51.840]  借食物以色列家叫做馬拿
[00:13:51.840 --> 00:13:53.840]  樣子像芫荽子
[00:13:53.840 --> 00:13:54.840]  顏色是白色的
[00:13:54.840 --> 00:13:59.840]  滋味就像材物的薄餅
[00:13:59.840 --> 00:14:03.840]  可能那個餅叫小圓餅
[00:14:03.840 --> 00:14:07.840]  但其實可能像芫荽的葉子
[00:14:07.840 --> 00:14:10.840]  不一定是正圓的
[00:14:10.840 --> 00:14:13.840]  好像一片葉子
[00:14:13.840 --> 00:14:15.840]  顏色是白色的
[00:14:15.840 --> 00:14:20.840]  味道就像混合了蜜糖的薄餅
[00:14:20.840 --> 00:14:23.840]  摩西就說
[00:14:23.840 --> 00:14:25.840]  所吩咐的是這樣的
[00:14:25.840 --> 00:14:29.840]  要將一碗俄梅爾馬拿
[00:14:29.840 --> 00:14:32.840]  留到世世代代
[00:14:32.840 --> 00:14:34.840]  使後人可以看見
[00:14:34.840 --> 00:14:37.840]  我當日將你們領出埃及地
[00:14:37.840 --> 00:14:40.840]  再抗野所給你們吃的食物
[00:14:40.840 --> 00:14:42.840]  耶和華說的
[00:14:42.840 --> 00:14:48.840]  特別給我收起一俄梅爾的馬拿
[00:14:48.840 --> 00:14:51.840]  那些馬拿是不會爛的
[00:14:51.840 --> 00:14:52.840]  不會變的
[00:14:52.840 --> 00:14:54.840]  是我的神跡騎士
[00:14:54.840 --> 00:14:56.840]  令到它變成這樣
[00:14:56.840 --> 00:14:58.840]  後人就會知道
[00:14:58.840 --> 00:15:03.840]  我耶和華帶以色列民族出埃及的時候
[00:15:03.840 --> 00:15:05.840]  就吃這些了
[00:15:05.840 --> 00:15:09.840]  你看到這是一個很大的神跡
[00:15:09.840 --> 00:15:11.840]  摩西亞倫說
[00:15:11.840 --> 00:15:15.840]  你拿一罐子滿一俄梅爾的馬拿
[00:15:15.840 --> 00:15:17.840]  傳到耶和華面前
[00:15:17.840 --> 00:15:19.840]  要留到世世代代
[00:15:19.840 --> 00:15:24.840]  耶和華吩咐摩西亞倫就這樣行了
[00:15:24.840 --> 00:15:29.840]  就將馬拿放在法季前存留
[00:15:29.840 --> 00:15:32.840]  法季有些疑問
[00:15:32.840 --> 00:15:36.840]  當時不知道有沒有法季
[00:15:36.840 --> 00:15:37.840]  應該有的
[00:15:37.840 --> 00:15:39.840]  如果不是不會這樣寫
[00:15:39.840 --> 00:15:41.840]  他們有一個季
[00:15:41.840 --> 00:15:43.840]  特別神聖的地方
[00:15:43.840 --> 00:15:46.840]  要來放一些重要的東西
[00:15:46.840 --> 00:15:53.840]  就將馬拿放在季前存留
[00:15:53.840 --> 00:15:58.840]  這個季很有可能是一個四方形的季
[00:15:58.840 --> 00:16:02.840]  有木桿可以抬
[00:16:02.840 --> 00:16:05.840]  很有可能
[00:16:05.840 --> 00:16:08.840]  上帝已經叫了摩西這樣做
[00:16:08.840 --> 00:16:11.840]  如果沒有這個法季兩個字出現
[00:16:11.840 --> 00:16:18.840]  未必像聖殿或是會幕裡的法季
[00:16:18.840 --> 00:16:23.840]  樣式可能未發展好
[00:16:23.840 --> 00:16:31.840]  但法季的頂
[00:16:31.840 --> 00:16:34.840]  就叫做施恩座
[00:16:34.840 --> 00:16:37.840]  上帝坐在那裡
[00:16:37.840 --> 00:16:39.840]  施下恩典
[00:16:39.840 --> 00:16:43.840]  以色列人在馬拿共四十年
[00:16:43.840 --> 00:16:45.840]  偉大的神蹟
[00:16:45.840 --> 00:16:47.840]  還有一個人居住之地
[00:16:47.840 --> 00:16:49.840]  就是迦南的境界
[00:16:49.840 --> 00:16:51.840]  摩西解釋一下
[00:16:51.840 --> 00:16:55.840]  阿梅爾是伊法的十分之一
[00:16:55.840 --> 00:16:58.840]  伊法就是二十二公升
[00:16:58.840 --> 00:17:01.840]  今天就讀完經文
[00:17:01.840 --> 00:17:06.840]  很快跟大家解釋一下
[00:17:06.840 --> 00:17:14.840]  很餓啊
[00:17:14.840 --> 00:17:15.840]  沒有肉吃
[00:17:15.840 --> 00:17:17.840]  我們以前在埃及
[00:17:17.840 --> 00:17:18.840]  在肉窩旁邊
[00:17:18.840 --> 00:17:21.840]  有很多肉吃
[00:17:21.840 --> 00:17:23.840]  如果我是摩西就說
[00:17:23.840 --> 00:17:26.840]  你不要吹太大聲
[00:17:26.840 --> 00:17:28.840]  以前你們是奴隸
[00:17:28.840 --> 00:17:33.840]  哪有在肉窩旁邊任食放題
[00:17:33.840 --> 00:17:35.840]  自助餐嗎?
[00:17:35.840 --> 00:17:37.840]  其實有肉吃都很開心
[00:17:37.840 --> 00:17:38.840]  你記得嗎?
[00:17:38.840 --> 00:17:40.840]  不要說太大聲
[00:17:40.840 --> 00:17:41.840]  好了
[00:17:41.840 --> 00:17:44.840]  不要再說了
[00:17:44.840 --> 00:17:46.840]  現在神就說
[00:17:46.840 --> 00:17:47.840]  我聽到
[00:17:47.840 --> 00:17:50.840]  當你受到一些壓力委屈的時候
[00:17:50.840 --> 00:17:51.840]  你要知道
[00:17:51.840 --> 00:17:54.840]  其實神知道我聽到他們的怨言
[00:17:54.840 --> 00:17:56.840]  那些人這樣說話
[00:17:56.840 --> 00:17:57.840]  我聽到的
[00:17:57.840 --> 00:17:59.840]  所以我會做事
[00:17:59.840 --> 00:18:00.840]  做什麼呢?
[00:18:00.840 --> 00:18:02.840]  到黃昏我會安排肉給他們吃
[00:18:02.840 --> 00:18:05.840]  清晨我會有特別的食物給他們
[00:18:05.840 --> 00:18:09.840]  讓你知道我是耶和華
[00:18:09.840 --> 00:18:10.840]  是你的神
[00:18:10.840 --> 00:18:12.840]  晚上就是鵪鶉飛來了
[00:18:12.840 --> 00:18:13.840]  鵪鶉是野鳥
[00:18:13.840 --> 00:18:15.840]  很多
[00:18:15.840 --> 00:18:17.840]  片滿鳥營
[00:18:17.840 --> 00:18:18.840]  吃肉吃到飽
[00:18:18.840 --> 00:18:20.840]  哇,肉吃到飽了
[00:18:20.840 --> 00:18:21.840]  早晨就有露水
[00:18:21.840 --> 00:18:24.840]  露水之後就有小原物
[00:18:24.840 --> 00:18:25.840]  這個原
[00:18:25.840 --> 00:18:26.840]  你不要想著
[00:18:26.840 --> 00:18:28.840]  哇,真的很原
[00:18:28.840 --> 00:18:31.840]  可能因為它像芫茜籽
[00:18:31.840 --> 00:18:33.840]  可能像芫茜的葉
[00:18:33.840 --> 00:18:37.840]  一種香料的葉
[00:18:37.840 --> 00:18:39.840]  一塊塊的
[00:18:39.840 --> 00:18:41.840]  圓圓的
[00:18:41.840 --> 00:18:43.840]  那些人就問
[00:18:43.840 --> 00:18:45.840]  這麼有趣的是什麼?
[00:18:45.840 --> 00:18:47.840]  摩西就說
[00:18:47.840 --> 00:18:49.840]  全部拿起來吃吧
[00:18:49.840 --> 00:18:51.840]  每人一鵝眉耳拿回家
[00:18:51.840 --> 00:18:54.840]  吃?可以吃的嗎?
[00:18:54.840 --> 00:18:55.840]  這些是什麼?
[00:18:55.840 --> 00:18:57.840]  拿著什麼?
[00:18:57.840 --> 00:19:00.840]  這是什麼?
[00:19:00.840 --> 00:19:04.840]  什麼?
[00:19:04.840 --> 00:19:06.840]  翻譯成英文
[00:19:06.840 --> 00:19:08.840]  加了一個A
[00:19:08.840 --> 00:19:10.840]  M-A-N-A
[00:19:10.840 --> 00:19:12.840]  或者叫Mala
[00:19:12.840 --> 00:19:14.840]  其實就是Mala
[00:19:14.840 --> 00:19:17.840]  Mal不是讀Man
[00:19:17.840 --> 00:19:19.840]  Mal就是Mala
[00:19:19.840 --> 00:19:20.840]  其實就是
[00:19:20.840 --> 00:19:22.840]  什麼來的?
