
[00:00:00.000 --> 00:00:04.480]  在星期六的早上,我會和大家一起去看《尼西米記》
[00:09:19.960 --> 00:09:22.280]  將來這個消息傳出去
[00:09:22.280 --> 00:09:24.280]  我們這群男人沒有定期
[00:09:24.280 --> 00:09:26.040]  每個妻子都不聽我們的話
[00:09:26.040 --> 00:09:27.240]  那怎麼辦
[00:09:27.240 --> 00:09:29.640]  你記不記得阿哈徐老是怎樣
[00:09:29.640 --> 00:09:33.400]  不理會多年的夫妻感情
[00:09:33.400 --> 00:09:37.640]  立刻下命令廢了這個皇后
[00:09:37.640 --> 00:09:39.400]  後來才娶以司帖的
[00:09:39.400 --> 00:09:41.640]  如果我們讀以司帖的時候
[00:09:41.640 --> 00:09:42.760]  所以你留意到
[00:09:42.760 --> 00:09:46.280]  如果在宴會裏激怒了皇后
[00:09:46.280 --> 00:09:48.840]  帶來的問題是很嚴重
[00:09:48.840 --> 00:09:52.600]  所以尼熙敏絕對不是刻意地
[00:09:52.600 --> 00:09:55.640]  特意去給王看她的臉色
[00:09:55.640 --> 00:09:56.760]  她不開心
[00:09:56.760 --> 00:09:59.240]  第二章的第一節的下半節就說到
[00:09:59.240 --> 00:10:02.600]  我素來在王面前沒有受容
[00:10:02.600 --> 00:10:04.360]  她過去不是這樣的
[00:10:04.360 --> 00:10:08.120]  她過去是很樂觀、很開心
[00:10:08.120 --> 00:10:09.960]  但是今天的表現
[00:10:09.960 --> 00:10:12.360]  是跟她的過去大相徑庭
[00:10:12.360 --> 00:10:14.840]  於是就引起王的注意了
[00:10:14.840 --> 00:10:18.280]  我們一起去讀第二章的第二節
[00:10:18.280 --> 00:10:19.720]  第二章的第二節
[00:10:19.720 --> 00:10:26.600]  王對我說
[00:10:26.600 --> 00:10:28.280]  你既沒有病
[00:10:28.280 --> 00:10:30.680]  為什麼面帶受容呢
[00:10:30.680 --> 00:10:32.120]  這不是別的
[00:10:32.120 --> 00:10:34.360]  必是你心中受煩
[00:10:34.360 --> 00:10:36.600]  於是我甚懼怕
[00:10:36.600 --> 00:10:38.600]  王就問
[00:10:38.600 --> 00:10:41.000]  看來你都不是病
[00:10:41.000 --> 00:10:42.920]  為甚麼擁著臉
[00:10:42.920 --> 00:10:44.920]  為甚麼這麼不開心
[00:10:44.920 --> 00:10:48.040]  是不是心裏面很不開心
[00:10:48.040 --> 00:10:50.760]  你有沒有留意到尼熙敏怎樣寫
[00:10:50.760 --> 00:10:52.200]  她心裏面怎樣
[00:10:52.200 --> 00:10:54.040]  很害怕
[00:10:54.040 --> 00:10:59.320]  因為一個隨時引來王對她的審判
[00:10:59.320 --> 00:11:03.880]  但這句說話也給我們看到一個很重要的因素是甚麼
[00:11:03.880 --> 00:11:06.040]  尼熙敏平日的生活
[00:11:06.040 --> 00:11:08.280]  一定是很樂觀
[00:11:08.280 --> 00:11:11.080]  一定是笑容滿面
[00:11:11.080 --> 00:11:15.720]  一定很有那種光彩
[00:11:15.720 --> 00:11:19.240]  但突然這一次是這樣的時候
[00:11:19.240 --> 00:11:23.080]  於是就引起了王的注意
[00:11:23.080 --> 00:11:27.080]  所以今天我們要知道平日你的生命
[00:11:27.080 --> 00:11:29.080]  你的見證
[00:11:29.080 --> 00:11:33.560]  是一點一滴的累積出來
[00:11:33.560 --> 00:11:35.560]  很真這樣說
[00:11:35.560 --> 00:11:39.240]  很少人真的叫浪得虛名
[00:11:39.240 --> 00:11:42.680]  當你被別人尊敬
[00:11:42.680 --> 00:11:44.520]  被別人重視的時候
[00:11:44.520 --> 00:11:46.520]  這個絕對不是偶然
[00:11:46.520 --> 00:11:50.440]  一日兩日或做了一件兩件事的成功
[00:11:50.440 --> 00:11:53.480]  就可以得到萬人的尊敬
[00:11:53.480 --> 00:11:56.360]  你是需要整個生命
[00:11:56.360 --> 00:12:01.640]  不斷的一點一滴的累積這個成果
[00:12:01.640 --> 00:12:03.640]  我自己也很深感受
[00:12:03.640 --> 00:12:06.840]  今天有時我們美恩堂其實也有很大的祝福
[00:12:06.840 --> 00:12:09.400]  就是我們有很多人來幫我們
[00:12:09.400 --> 00:12:11.880]  有很多人很樂意的來幫助我們
[00:12:11.880 --> 00:12:13.480]  但這個絕不偶然
[00:12:13.480 --> 00:12:14.920]  很簡單舉個例
[00:12:14.920 --> 00:12:16.920]  大家知不知道九龍灣
[00:12:16.920 --> 00:12:18.920]  我們星期二開始
[00:12:18.920 --> 00:12:21.480]  在九月的時候就已經有福金午餐
[00:12:21.480 --> 00:12:23.800]  有很多人樂意幫我們
[00:12:23.800 --> 00:12:25.400]  沒有打出來的powerpoint
[00:12:25.400 --> 00:12:26.920]  王祖藍知道的時候
[00:12:26.920 --> 00:12:28.440]  牧師我來幫你
[00:12:28.440 --> 00:12:30.440]  結果他就來跟我們分享
[00:12:30.440 --> 00:12:32.680]  就破了我們的紀錄
[00:12:32.680 --> 00:12:34.680]  130多人來出席
[00:12:34.680 --> 00:12:37.320]  我們有查錫我律師
[00:12:37.320 --> 00:12:38.760]  大律師來
[00:12:38.760 --> 00:12:41.320]  去上庭打一場官司
[00:12:41.320 --> 00:12:42.520]  不知收多少錢
[00:12:42.520 --> 00:12:44.520]  他竟然來跟我們
[00:12:44.520 --> 00:12:46.520]  來跟我們分享他們的見證
[00:12:46.520 --> 00:12:49.320]  剛好這個星期二是張崇德
[00:12:49.320 --> 00:12:51.320]  下個星期是裕美
[00:12:51.320 --> 00:12:53.320]  我們叫裕美留情
[00:12:53.320 --> 00:12:54.200]  為甚麼呢
[00:12:54.200 --> 00:12:56.200]  裕美在12月15日結了婚
[00:12:56.200 --> 00:12:58.840]  她跟著其實下個月就會來香港
[00:12:58.840 --> 00:13:00.840]  一年的時間不再在香港
[00:13:00.840 --> 00:13:02.840]  她臨走的時候
[00:13:02.840 --> 00:13:05.240]  都會來到我們當中跟我們分享
[00:13:05.240 --> 00:13:06.440]  那是甚麼原因
[00:13:06.440 --> 00:13:08.440]  因為是我幫她負責婚禮
[00:13:08.440 --> 00:13:10.040]  跟我們來來去去分享
[00:13:10.040 --> 00:13:12.040]  去關心他們
[00:13:12.040 --> 00:13:14.040]  上個星期六
[00:13:14.040 --> 00:13:16.040]  鄧瑞文主動的
[00:13:16.040 --> 00:13:20.760]  去了我們粉嶺堂的長者團體裡面
[00:13:20.760 --> 00:13:23.960]  跟長者慶祝聖誕節
[00:13:23.960 --> 00:13:25.960]  每一個長者送一份禮物
[00:13:25.960 --> 00:13:27.000]  不過不夠
[00:13:27.000 --> 00:13:29.000]  因為沒想過會有這麼多長者來了
[00:13:29.000 --> 00:13:32.040]  但是還要逐批逐批人
[00:13:32.040 --> 00:13:34.040]  跟他們拍照
[00:13:34.040 --> 00:13:36.840]  這個其實是絕不偶然
[00:13:36.840 --> 00:13:39.400]  問題是你願不願意去關心人
[00:13:39.400 --> 00:13:41.400]  願不願意去為他們做一些事
[00:13:41.400 --> 00:13:43.400]  付上一些代價
[00:13:43.400 --> 00:13:45.960]  當你遇到困難的時候
[00:13:45.960 --> 00:13:49.880]  今天如果我們有美麗的生命見證
[00:13:49.880 --> 00:13:53.240]  去到一些關鍵時刻的時候
[00:13:53.240 --> 00:13:55.240]  我們就會來帶去
[00:13:55.240 --> 00:13:57.240]  有人願意施予援手
[00:13:57.240 --> 00:13:59.240]  有特別的那一刻
[00:13:59.240 --> 00:14:01.240]  所以弟兄姊妹
[00:14:01.240 --> 00:14:03.240]  你要去檢視你的生命
[00:14:03.240 --> 00:14:05.240]  你的生命願不願意
[00:14:05.240 --> 00:14:07.960]  來帶去靠著神
[00:14:07.960 --> 00:14:10.440]  來帶去有積極美好
[00:14:10.440 --> 00:14:13.160]  而你有這個美好生命的時候
[00:14:13.160 --> 00:14:15.160]  到你有困難的時候
[00:14:15.160 --> 00:14:19.240]  人自然會特別的來帶去幫助你
[00:14:19.240 --> 00:14:22.840]  我昨晚一刻出席了一個很特別的壽宴
[00:14:22.840 --> 00:14:24.840]  我未曾試過出席壽宴
[00:14:24.840 --> 00:14:27.480]  我覺得這些是客氣場面
[00:14:27.480 --> 00:14:31.480]  但是我昨天出席是不枉此言
[00:14:31.480 --> 00:14:33.480]  就是朱耀明牧師
[00:14:33.480 --> 00:14:35.480]  他的七十大壽
[00:14:35.480 --> 00:14:36.680]  我昨天在九龍灣的時候
[00:14:36.680 --> 00:14:37.960]  我都會很疼那班人
[00:14:37.960 --> 00:14:39.160]  我六點多還在
[00:14:39.160 --> 00:14:41.160]  但是七點半聚會
[00:14:41.160 --> 00:14:43.160]  他們開始崇拜之後我才離開
[00:14:43.160 --> 00:14:46.120]  那些人說牧師從來沒見過你這麼好
[00:14:46.120 --> 00:14:47.400]  你去哪了
[00:14:47.400 --> 00:14:48.440]  我就說笑
[00:14:48.440 --> 00:14:49.080]  我吃七了
[00:14:49.080 --> 00:14:51.080]  吃七?很少夜晚都吃七的
[00:14:51.080 --> 00:14:53.080]  我不是七十歲的壽宴
[00:14:53.080 --> 00:14:55.080]  接著就是什麼呢
[00:14:55.080 --> 00:14:57.880]  朱牧師分享的是什麼
[00:14:57.880 --> 00:14:59.880]  當年他可以指出
[00:14:59.880 --> 00:15:01.880]  他在柴灣洛根
[00:15:01.880 --> 00:15:03.880]  他很關心那一區的人
[00:15:03.880 --> 00:15:06.760]  他說香港的醫院
[00:15:06.760 --> 00:15:08.760]  你有沒有留意到全部都在南區
[00:15:08.760 --> 00:15:10.760]  瑪麗醫院
[00:15:10.760 --> 00:15:12.120]  即是拿達蘇
[00:15:12.120 --> 00:15:13.560]  西營盤醫院
[00:15:13.560 --> 00:15:15.560]  律敦治醫院
[00:15:15.560 --> 00:15:17.560]  全部都是在港島的另外一邊
[00:15:17.560 --> 00:15:19.560]  東區完全沒有醫院
[00:15:19.560 --> 00:15:21.560]  所以於是他就走出來
[00:15:21.560 --> 00:15:25.560]  他要求東區有醫院
[00:15:25.560 --> 00:15:27.560]  經過了很多年的申請
[00:15:27.560 --> 00:15:29.560]  終於建立了東區醫院
[00:15:29.560 --> 00:15:31.560]  但是他有沒有想到
[00:15:31.560 --> 00:15:33.560]  那個回報竟然在2009年
[00:15:33.560 --> 00:15:35.560]  2009年他突然間那個腸潰爛
[00:15:35.560 --> 00:15:36.760]  差點死
[00:15:36.760 --> 00:15:38.760]  他以為那天都過不了
[00:15:38.760 --> 00:15:40.760]  但是東區醫院裏面的醫生護士
[00:15:40.760 --> 00:15:42.760]  非常的來帶他去
[00:15:42.760 --> 00:15:44.760]  細心的
[00:15:44.760 --> 00:15:46.760]  不單止他診斷
[00:15:46.760 --> 00:15:48.760]  來去醫治他
[00:15:48.760 --> 00:15:50.760]  關心他
[00:15:50.760 --> 00:15:52.760]  因為知道他跟在這個社區裏面
[00:15:52.760 --> 00:15:54.760]  有幾十年的時間
[00:15:54.760 --> 00:15:56.760]  為很多人來帶他去做了很多工作
[00:15:56.760 --> 00:15:58.760]  所以來帶他去
[00:15:58.760 --> 00:16:00.760]  很悉心的照料
[00:16:00.760 --> 00:16:02.760]  以致到他現在有健康
[00:16:02.760 --> 00:16:04.760]  可以來做更多的事
[00:16:04.760 --> 00:16:06.760]  所以今天你記住
[00:16:06.760 --> 00:16:08.760]  你所做的事
[00:16:08.760 --> 00:16:10.760]  很可能是很後才有回報
[00:16:10.760 --> 00:16:12.760]  但是你絕對不可以輕信
[00:16:12.760 --> 00:16:14.760]  黎希敏他的生命
[00:16:14.760 --> 00:16:16.760]  一直都是很積極很樂觀
[00:16:16.760 --> 00:16:18.760]  所以這一刻他不開心的時候
[00:16:18.760 --> 00:16:20.760]  王不是發怒
[00:16:20.760 --> 00:16:22.760]  他關心他就問
[00:16:22.760 --> 00:16:24.760]  為什麼你會是這樣
[00:16:24.760 --> 00:16:26.760]  當他查詢的時候
[00:16:26.760 --> 00:16:28.760]  黎希敏心裏面非常懼怕
[00:16:28.760 --> 00:16:30.760]  於是他就將他自己
[00:16:30.760 --> 00:16:32.760]  心中的感受
[00:16:32.760 --> 00:16:34.760]  向王來帶他去講
[00:16:34.760 --> 00:16:36.760]  第二章的第三節
[00:16:36.760 --> 00:16:38.760]  我們一起來讀出
[00:16:38.760 --> 00:16:40.760]  我對王說
[00:16:40.760 --> 00:16:42.760]  月黃萬歲
[00:16:42.760 --> 00:16:46.760]  我列祖墳墓所在的那城荒涼
[00:16:46.760 --> 00:16:48.760]  城門被火焚燒
[00:16:48.760 --> 00:16:50.760]  我豈能面無仇容嗎
[00:16:50.760 --> 00:16:52.760]  他就來帶他去告訴他
[00:16:52.760 --> 00:16:54.760]  是呀因為我的故鄉
[00:16:54.760 --> 00:16:56.760]  我的祖墳被焚
[00:16:56.760 --> 00:16:58.760]  我聽到這些事的時候
[00:16:58.760 --> 00:17:00.760]  所以我很不開心
[00:17:00.760 --> 00:17:02.760]  我真是不是有心的
[00:17:02.760 --> 00:17:04.760]  我無意之中就流露了這一種
[00:17:04.760 --> 00:17:06.760]  我的不開心出來
[00:17:06.760 --> 00:17:08.760]  這個時候王沒有發怒
