
[00:00:00.000 --> 00:00:03.160]  各位弟兄姊妹,各位朋友,平安!
[00:02:08.160 --> 00:02:13.120]  所以今天跟大家希望透過先看一段經文
[00:02:13.120 --> 00:02:17.200]  是在《彼得後書》第一章
[00:02:17.200 --> 00:02:20.040]  讓大家大概了解到
[00:02:20.200 --> 00:02:24.320]  知道為什麼今天跟大家說的這個福音
[00:02:24.320 --> 00:02:26.080]  是一個永遠的福音
[00:02:26.080 --> 00:02:29.440]  也是神的話語,是神的道
[00:02:29.440 --> 00:02:31.400]  講得具體一點
[00:02:31.400 --> 00:02:32.640]  這個福音
[00:02:32.640 --> 00:02:37.920]  講得最老套的就是講耶穌
[00:02:37.920 --> 00:02:42.120]  問題是說,講耶穌我不要
[00:02:42.120 --> 00:02:43.520]  這個任由你選擇
[00:02:43.520 --> 00:02:46.440]  你有生的年日,多少天我不知道
[00:02:46.440 --> 00:02:49.800]  但你有生的年日中間,如果你不選擇
[00:02:50.440 --> 00:02:51.920]  得到這個永遠的福音
[00:02:51.920 --> 00:02:53.400]  你沒有機會了
[00:02:53.400 --> 00:02:57.080]  問題是,是不是呢?
[00:02:57.080 --> 00:02:59.080]  我特別要跟基督徒說
[00:02:59.080 --> 00:03:02.000]  對我自己來說,是一個很大的反省
[00:03:02.000 --> 00:03:04.200]  福音你不要信一半
[00:03:04.200 --> 00:03:06.240]  也不要信到八成
[00:03:06.240 --> 00:03:07.840]  要信十足
[00:03:07.840 --> 00:03:11.600]  因為我怎麼會信福音不信十足呢?
[00:03:11.600 --> 00:03:13.520]  我先問幾個問題
[00:03:13.520 --> 00:03:16.600]  對基督徒來說,你信不信耶穌降生呢?
[00:03:19.280 --> 00:03:20.280]  你說信而已
[00:03:20.280 --> 00:03:24.200]  因為普天同慶嘛
[00:03:24.200 --> 00:03:25.640]  個個都信的
[00:03:25.640 --> 00:03:28.240]  不信的人是他自己
[00:03:28.240 --> 00:03:32.280]  對不起,我是不接受知識而已
[00:03:32.280 --> 00:03:34.000]  歷史來的嘛
[00:03:34.000 --> 00:03:37.360]  信了耶穌降生,得救了嗎?
[00:03:37.360 --> 00:03:41.480]  得救了嗎?我不敢說你不得救
[00:03:41.480 --> 00:03:45.520]  信不信耶穌已經受死
[00:03:48.400 --> 00:03:50.400]  當你打瞌睡的時候,你想一想
[00:03:50.400 --> 00:03:53.320]  你聖誕節就會回來教會
[00:03:53.320 --> 00:03:55.360]  那受難節會不會回來呢?
[00:03:55.360 --> 00:03:57.160]  會吧
[00:03:57.160 --> 00:04:00.760]  但你見耶穌的時候,有沒有聖誕節這麼多的?
[00:04:00.760 --> 00:04:03.040]  沒有,那為什麼呢?
[00:04:03.040 --> 00:04:05.800]  就是有些人信,有些人不信
[00:04:05.800 --> 00:04:07.040]  基督徒
[00:04:07.040 --> 00:04:10.120]  再說,信不信耶穌復活呢?
[00:04:10.120 --> 00:04:11.680]  當然信
[00:04:11.680 --> 00:04:14.120]  放復活節假也不來教會嗎?
[00:04:14.120 --> 00:04:15.360]  是不是?
[00:04:18.160 --> 00:04:18.840]  怎麼復活呢?
[00:04:18.840 --> 00:04:22.480]  靈魂復活
[00:04:22.480 --> 00:04:24.600]  精神復活
[00:04:24.600 --> 00:04:26.920]  名字復活
[00:04:26.920 --> 00:04:32.480]  聖經記載,那個果實布裡面那個屍體
[00:04:32.480 --> 00:04:34.200]  是不見了的
[00:04:34.200 --> 00:04:37.360]  但那個不見了的屍體
[00:04:37.360 --> 00:04:39.480]  當門和門關上的時候
[00:04:39.480 --> 00:04:42.120]  他突然間會出意的,不用人開門的
[00:04:42.120 --> 00:04:45.240]  彼得在監獄放出來的時候,都要敲門
[00:04:45.240 --> 00:04:46.680]  他都不用敲門
[00:04:47.600 --> 00:04:48.400]  他就在那裡
[00:04:48.400 --> 00:04:50.920]  這就是耶穌復活
[00:04:50.920 --> 00:04:55.880]  接著,聖經再記載,耶穌升天
[00:04:55.880 --> 00:04:58.480]  一說到這裡的時候,很多人覺得
[00:04:58.480 --> 00:05:00.760]  耶穌說到神話了
[00:05:00.760 --> 00:05:02.920]  升天,怎麼升呢?
[00:05:02.920 --> 00:05:04.960]  又沒有太空衣,又沒有穿梭機
[00:05:04.960 --> 00:05:10.080]  最後說到耶穌基督還要再來
[00:05:10.080 --> 00:05:16.000]  這叫做講述耶穌的故事
[00:05:17.480 --> 00:05:20.800]  百分之八十已經發生了
[00:05:20.800 --> 00:05:23.840]  百分之二十尚未成就
[00:05:23.840 --> 00:05:26.400]  這百分之八十的發生
[00:05:26.400 --> 00:05:28.720]  是舊約已經講了的
[00:05:28.720 --> 00:05:30.680]  預言的兌現
[00:05:30.680 --> 00:05:32.520]  還有百分之二十
[00:05:32.520 --> 00:05:35.560]  是要在你和我今天憑信心
[00:05:35.560 --> 00:05:39.040]  等候、忍耐、盼望成就
[00:05:39.040 --> 00:05:41.120]  因為那個不成就
[00:05:41.120 --> 00:05:43.480]  你和我不會復活
[00:05:43.480 --> 00:05:45.600]  一個不會復活的人
[00:05:45.600 --> 00:05:47.080]  什麼叫永生?
[00:05:48.480 --> 00:05:50.600]  永生不是精神上的永生
[00:05:50.600 --> 00:05:52.960]  永生是真真正正的永生
[00:05:52.960 --> 00:05:54.560]  所以基督徒的盼望
[00:05:54.560 --> 00:05:56.680]  不是在地上過人生
[00:05:56.680 --> 00:05:58.280]  我上次記得在這裡講
[00:05:58.280 --> 00:05:59.120]  福音聚會的時候
[00:05:59.120 --> 00:06:03.160]  入口是迷宮的入口,出世
[00:06:03.160 --> 00:06:06.760]  出口,迷宮的出口是什麼?
[00:06:06.760 --> 00:06:09.760]  人生就是迷宮
[00:06:09.760 --> 00:06:14.080]  出口就是什麼?
[00:06:14.920 --> 00:06:19.080]  出口是可以讓那些進了迷宮的人
[00:06:19.080 --> 00:06:20.880]  轉去永生的
[00:06:20.880 --> 00:06:22.760]  如果不轉永生
[00:06:22.760 --> 00:06:23.960]  就永遠滅亡
[00:06:23.960 --> 00:06:28.800]  今天我相信對基督徒來講
[00:06:28.800 --> 00:06:31.200]  信仰只是信了那兩成
[00:06:31.200 --> 00:06:33.760]  很熱鬧全世界普天同氣
[00:06:33.760 --> 00:06:35.400]  信了那四成
[00:06:35.400 --> 00:06:37.360]  我真是很感動
[00:06:37.360 --> 00:06:39.440]  和你舊約有什麼關係?
[00:06:39.440 --> 00:06:42.240]  和你信耶穌得永生這六個字
[00:06:42.240 --> 00:06:43.000]  有什麼關係?
[00:06:45.720 --> 00:06:47.320]  真正信耶穌得永生
[00:06:47.320 --> 00:06:48.640]  是要信整個耶穌
[00:06:48.640 --> 00:06:50.200]  你不是信耶穌一舊的
[00:06:50.200 --> 00:06:53.160]  故事都不是一部分
[00:06:53.160 --> 00:06:54.680]  是全部的
[00:06:54.680 --> 00:06:56.360]  為什麼你不信?
[00:06:56.360 --> 00:06:58.160]  因為你沒有讀聖經
[00:06:58.160 --> 00:07:00.200]  你們查口聖經
[00:07:00.200 --> 00:07:02.640]  因為裡面有提及永生
[00:07:02.640 --> 00:07:06.600]  給我作見證的辨事者經
[00:07:06.600 --> 00:07:08.080]  耶穌親口說的
[00:07:08.080 --> 00:07:09.880]  約翰福音第五章三十九節
[00:07:09.880 --> 00:07:13.160]  約翰福音第五章三十九節
[00:07:13.160 --> 00:07:13.680]  記住它
[00:07:14.240 --> 00:07:15.960]  你們去查口聖經
[00:07:15.960 --> 00:07:17.200]  是用來查口的
[00:07:17.200 --> 00:07:19.920]  從來查經班都不來
[00:07:19.920 --> 00:07:21.400]  主日學又不聽
[00:07:21.400 --> 00:07:23.160]  一個星期就靠一次餵養
[00:07:23.160 --> 00:07:25.360]  一個星期吃一頓飯行不行?
[00:07:25.360 --> 00:07:30.680]  那你就不認識耶穌
[00:07:30.680 --> 00:07:32.840]  全部聖經由創世紀到啟示錄
[00:07:32.840 --> 00:07:34.040]  都是講一個人物
[00:07:34.040 --> 00:07:35.800]  講誰?
[00:07:35.800 --> 00:07:37.720]  不是講彼得
[00:07:37.720 --> 00:07:38.440]  不是講約翰
[00:07:38.440 --> 00:07:39.480]  不是講大衛
[00:07:39.480 --> 00:07:40.040]  講誰?
[00:07:40.040 --> 00:07:41.520]  就是講耶穌
[00:07:42.880 --> 00:07:44.600]  所以感謝上帝
[00:07:44.600 --> 00:07:45.640]  第一課
[00:07:45.640 --> 00:07:48.200]  我要講的導師歌已經唱了
[00:07:48.200 --> 00:07:49.520]  第二課我要講的
[00:07:49.520 --> 00:07:51.440]  都是跟第一課差不多的
[00:07:51.440 --> 00:07:53.120]  不過剛才帶領我們的師哥唱了
[00:07:53.120 --> 00:07:55.720]  唯一故事傳給萬邦
[00:07:55.720 --> 00:07:58.200]  我今天要跟大家講的故事
[00:07:58.200 --> 00:07:59.640]  就是已經發生了
[00:07:59.640 --> 00:08:01.920]  上面歷史的故事
[00:08:01.920 --> 00:08:04.480]  是講耶穌生平的百分之八十
[00:08:04.480 --> 00:08:06.560]  還有百分之二十
[00:08:06.560 --> 00:08:08.920]  他應許了的
[00:08:08.920 --> 00:08:09.880]  他還要再來
[00:08:09.880 --> 00:08:11.560]  這個就是福音
[00:08:12.720 --> 00:08:14.200]  這個就叫傳避的福音
[00:08:14.200 --> 00:08:15.920]  但可惜
[00:08:15.920 --> 00:08:17.360]  很多人
[00:08:17.360 --> 00:08:19.760]  不是很喜歡聽這些東西
[00:08:19.760 --> 00:08:23.320]  所以士圖保羅說到末世的時候
[00:08:23.320 --> 00:08:23.920]  人喜歡聽
[00:08:23.920 --> 00:08:25.120]  如果我跟你講新聞
[00:08:25.120 --> 00:08:26.680]  我告訴你
[00:08:26.680 --> 00:08:27.680]  大國博弈
[00:08:27.680 --> 00:08:28.560]  誰會贏呢?
[00:08:28.560 --> 00:08:29.280]  你喜歡聽嗎?
[00:08:29.280 --> 00:08:32.280]  我告訴你
[00:08:32.280 --> 00:08:33.000]  都是輸家
[00:08:33.000 --> 00:08:33.840]  你喜歡聽嗎?
[00:08:33.840 --> 00:08:36.320]  如果我說都是贏家
[00:08:36.320 --> 00:08:37.080]  你喜歡聽嗎?
[00:08:37.080 --> 00:08:38.200]  沒有
[00:08:38.200 --> 00:08:40.720]  不按真理而行
[00:08:41.600 --> 00:08:44.560]  不在活在神的應許裡面
[00:08:44.560 --> 00:08:45.080]  頂尖門
[00:08:45.080 --> 00:08:48.800]  地上沒有一個國是永存的
[00:08:48.800 --> 00:08:51.680]  歷史已經是這樣記載的了
[00:08:51.680 --> 00:08:53.240]  西方
[00:08:53.240 --> 00:08:53.720]  東方
[00:08:53.720 --> 00:08:54.480]  都是這樣的
[00:08:54.480 --> 00:08:57.160]  所以今天早上
[00:08:57.160 --> 00:08:59.600]  跟大家要提這個永遠的福音
[00:08:59.600 --> 00:09:00.880]  希望這個福音
[00:09:00.880 --> 00:09:03.560]  在今天這個訊息裡面的時候
[00:09:03.560 --> 00:09:05.120]  透過一些經文
[00:09:05.120 --> 00:09:07.480]  因為在崇拜時間
[00:09:07.480 --> 00:09:09.360]  對我說的時間有限
[00:09:09.360 --> 00:09:11.120]  我希望很短時間裡面
[00:09:11.120 --> 00:09:12.680]  跟大家再看一次
[00:09:12.680 --> 00:09:14.560]  什麼叫做福音
[00:09:14.560 --> 00:09:16.320]  這個福音是說耶穌的話
[00:09:16.320 --> 00:09:18.320]  為什麼它叫做永恆的福音
[00:09:18.320 --> 00:09:20.560]  這個大好的訊息
[00:09:20.560 --> 00:09:22.280]  不單單對你一個人
[00:09:22.280 --> 00:09:23.680]  是對全世界所有的人
[00:09:23.680 --> 00:09:26.240]  所以我們先看看
[00:09:26.240 --> 00:09:27.400]  我們要看的聖經在
[00:09:27.400 --> 00:09:32.000]  彼得前書第一章二十四二十五節
[00:09:32.000 --> 00:09:32.800]  我們一起讀好嗎?
[00:09:32.800 --> 00:09:33.760]  一二三
[00:09:33.760 --> 00:09:36.000]  因為凡血肉之軀的
[00:09:36.000 --> 00:09:37.440]  盡都如草
[00:09:37.440 --> 00:09:38.760]  他的一切榮美
[00:09:38.760 --> 00:09:42.200]  像草上的草必枯幹
[00:09:42.200 --> 00:09:43.760]  花必凋謝
[00:09:43.760 --> 00:09:47.240]  唯有主的道永遠常存
[00:09:47.240 --> 00:09:50.760]  這話就是傳給你們的福音
[00:09:50.760 --> 00:09:51.640]  這句話
[00:09:51.640 --> 00:09:52.760]  這句道
[00:09:52.760 --> 00:09:54.400]  就是這句福音
[00:09:54.400 --> 00:09:56.000]  所以講道
[00:09:56.000 --> 00:09:57.360]  是講福音
[00:09:57.360 --> 00:10:00.120]  講道是講耶穌的故事
[00:10:00.120 --> 00:10:02.280]  不是講道理
[00:10:02.280 --> 00:10:04.360]  不是講人生的東西
[00:10:04.360 --> 00:10:05.600]  是講永恆的東西
[00:10:07.080 --> 00:10:09.800]  這道就是福音
[00:10:09.800 --> 00:10:11.560]  今天各位朋友
[00:10:11.560 --> 00:10:13.400]  你被邀請來參加聚會
[00:10:13.400 --> 00:10:14.760]  或者大英之會
[00:10:14.760 --> 00:10:16.360]  你心中已經是信
[00:10:16.360 --> 00:10:17.880]  你說已經信了耶穌
[00:10:17.880 --> 00:10:20.720]  你是口裡認耶穌為主的
[00:10:20.720 --> 00:10:22.520]  不過下面那句你忘記了
[00:10:22.520 --> 00:10:25.920]  心裡相信神叫他從死裡復活
[00:10:25.920 --> 00:10:28.480]  然後接著就必得救
[00:10:28.480 --> 00:10:30.920]  如果這兩句差一句
[00:10:30.920 --> 00:10:32.320]  你得救只有一半
[00:10:35.080 --> 00:10:37.080]  即是將來可能是你半天吊的
[00:10:37.080 --> 00:10:41.080]  口裡承認吧
[00:10:41.080 --> 00:10:44.080]  但心裡無先經記載不是我作的
[00:10:44.080 --> 00:10:46.800]  你若口裡認耶穌為主
[00:10:46.800 --> 00:10:48.080]  下面那句怎麼說
[00:10:48.080 --> 00:10:52.960]  心裡相信神叫他從死裡復活
[00:10:52.960 --> 00:10:54.040]  就必得救
[00:10:54.040 --> 00:10:55.920]  是不是要讀完全句
[00:10:55.920 --> 00:10:58.120]  你讀一半就得救一半
[00:10:58.120 --> 00:10:59.080]  很公平的
[00:10:59.080 --> 00:11:00.120]  上帝不會說
[00:11:00.120 --> 00:11:01.240]  你給一半的金錢
[00:11:01.240 --> 00:11:03.920]  就給你全部的貨品
[00:11:03.920 --> 00:11:06.600]  今天神一到
[00:11:06.600 --> 00:11:08.440]  就是傳給你們的福音
[00:11:08.440 --> 00:11:10.600]  就是講耶穌的故事
[00:11:10.600 --> 00:11:12.480]  好了 我們先看第一段聖經
[00:11:12.480 --> 00:11:13.160]  因為時間問題
[00:11:13.160 --> 00:11:15.560]  我將所有經文都打在拋盤上
[00:11:15.560 --> 00:11:17.680]  希望你能夠看著之後
[00:11:17.680 --> 00:11:19.080]  聖靈怎麼感動
[00:11:19.080 --> 00:11:20.680]  昔日的先賢
[00:11:20.680 --> 00:11:22.400]  他們所寫的
[00:11:22.400 --> 00:11:24.800]  求聖靈也在你我心中工作
[00:11:24.800 --> 00:11:26.040]  讓我們都能夠明白
[00:11:26.040 --> 00:11:27.320]  我們一起祈禱
[00:11:27.320 --> 00:11:30.640]  天父求你不單止開我們的心竅
[00:11:30.640 --> 00:11:31.680]  開我們的眼睛
[00:11:31.680 --> 00:11:32.920]  開我們的耳朵
[00:11:32.920 --> 00:11:34.560]  更加讓我們在尋找
[00:11:34.560 --> 00:11:37.360]  等候你的時候重新得力
[00:11:37.360 --> 00:11:38.760]  所以聽我們的禱告
[00:11:38.760 --> 00:11:40.680]  與我們口裡的言語
[00:11:40.680 --> 00:11:41.960]  心裡的意念
[00:11:41.960 --> 00:11:43.680]  都能夠蒙你的月立
[00:11:43.680 --> 00:11:46.200]  奉耶穌名次祈求
[00:11:46.200 --> 00:11:48.160]  第一段經文在凱利士第十四章
[00:11:48.160 --> 00:11:49.320]  第六第七節
[00:11:49.320 --> 00:11:50.960]  我們來看看好嗎
[00:11:50.960 --> 00:11:54.000]  我又看見另一位天使在空中飛翔
[00:11:54.000 --> 00:11:57.320]  有永遠的福音
[00:11:57.320 --> 00:12:00.120]  聖經講明天有永遠的福音
[00:12:00.120 --> 00:12:01.960]  什麼叫永遠
[00:12:01.960 --> 00:12:04.800]  無限無盡
[00:12:04.800 --> 00:12:07.280]  神創造的時候已經講過了
[00:12:07.280 --> 00:12:09.240]  到將來都會講述的
[00:12:09.240 --> 00:12:10.040]  就為國
[00:12:10.040 --> 00:12:10.720]  幫國
[00:12:10.720 --> 00:12:11.480]  支派國
[00:12:11.480 --> 00:12:12.720]  預言國民族
[00:12:12.720 --> 00:12:15.000]  他們大聲說
[00:12:15.000 --> 00:12:16.360]  福音說什麼
[00:12:16.360 --> 00:12:18.160]  福音不是告訴你
[00:12:18.160 --> 00:12:20.240]  你可以進哪間學校
[00:12:20.240 --> 00:12:22.520]  你的病有特效藥
[00:12:22.520 --> 00:12:23.560]  這是一時的
[00:12:23.560 --> 00:12:25.280]  一個人的
[00:12:25.280 --> 00:12:27.120]  但是神給我們福音是說
[00:12:27.120 --> 00:12:27.800]  怎麼說
[00:12:27.800 --> 00:12:32.360]  要敬畏神
[00:12:32.360 --> 00:12:33.680]  敬畏是什麼
[00:12:33.680 --> 00:12:35.880]  怕
[00:12:35.880 --> 00:12:37.720]  有的人說天不怕地不怕
[00:12:37.720 --> 00:12:38.600]  我一聽到他這樣說
[00:12:38.600 --> 00:12:40.920]  我都害怕他
[00:12:40.920 --> 00:12:42.560]  天都不怕
[00:12:42.560 --> 00:12:44.920]  現實世界有些人做些事
[00:12:44.920 --> 00:12:46.840]  施政 措施 為人
[00:12:46.840 --> 00:12:50.480]  真的連天都不怕
[00:12:50.480 --> 00:12:52.160]  敬畏神
[00:12:52.160 --> 00:12:52.920]  第二件事
[00:12:52.920 --> 00:12:54.320]  聖經告訴我們是什麼
[00:12:54.320 --> 00:12:56.400]  把榮耀歸給他
[00:12:56.400 --> 00:12:59.200]  在榮耀神
[00:12:59.200 --> 00:13:00.280]  什麼叫榮耀神
[00:13:00.280 --> 00:13:02.920]  按真理行事
[00:13:02.920 --> 00:13:04.920]  你做一個基督徒
[00:13:04.920 --> 00:13:07.160]  你就要按真理行事
[00:13:07.160 --> 00:13:09.720]  你以基督教來立國
[00:13:09.720 --> 00:13:17.040]  你就要按聖經的教導來行道立法
[00:13:17.040 --> 00:13:18.840]  我舉一個例子
[00:13:18.840 --> 00:13:20.280]  我最初不太相信
[00:13:20.280 --> 00:13:24.320]  後來親友親自跟我說我才相信
[00:13:24.320 --> 00:13:26.280]  如果我去超級市場買東西
[00:13:26.280 --> 00:13:27.960]  我推著車
[00:13:27.960 --> 00:13:29.920]  我預備付款的時候
[00:13:29.920 --> 00:13:31.800]  我的小孩在旁邊看著
[00:13:31.800 --> 00:13:32.800]  跟著我
[00:13:32.800 --> 00:13:35.880]  有其他人拿著車就這樣走出去了
[00:13:35.880 --> 00:13:37.640]  不可以抓他
[00:13:37.640 --> 00:13:39.040]  小孩會問我
[00:13:39.040 --> 00:13:44.320]  爸 為什麼他不用付錢 你要付錢的
[00:13:44.320 --> 00:13:46.800]  你怎麼解釋
[00:13:46.800 --> 00:13:49.040]  零付款
[00:13:49.040 --> 00:13:52.600]  零購物
[00:13:52.600 --> 00:13:57.400]  法例准的時候可以這樣的話
[00:13:57.400 --> 00:13:59.800]  我不敢說公不公平
[00:13:59.800 --> 00:14:05.560]  這個教育都沒有了
[00:14:05.560 --> 00:14:08.200]  如果這個根基教育上去的時候
[00:14:08.200 --> 00:14:12.480]  將來這些國民會是怎樣的國民
[00:14:12.480 --> 00:14:13.200]  想一想
[00:14:13.200 --> 00:14:14.320]  我從教育角度看而已
[00:14:14.320 --> 00:14:15.360]  對不起 我不敢說
[00:14:15.360 --> 00:14:20.400]  我不懂其他地方看
[00:14:20.400 --> 00:14:24.360]  神給人自由選擇
[00:14:24.360 --> 00:14:27.560]  是你接不接受祂做救主
[00:14:27.560 --> 00:14:29.680]  神沒有給人自由選擇
[00:14:29.680 --> 00:14:34.760]  你出生的性別是什麼
[00:14:34.760 --> 00:14:37.640]  沒有
[00:14:37.640 --> 00:14:41.320]  人的權利大到可以逆天而行的時候
[00:14:41.320 --> 00:14:42.720]  什麼叫逆天
[00:14:42.720 --> 00:14:45.320]  就是背道而馳
[00:14:45.320 --> 00:14:48.360]  結果是怎樣
[00:14:48.360 --> 00:14:49.800]  丁千玫
[00:14:49.800 --> 00:14:54.080]  所以我很相信神要人榮耀祂的時候
[00:14:54.080 --> 00:14:58.440]  是要人無論在生活言語行為
[00:14:58.440 --> 00:15:01.520]  能夠不單單是行規道舉
[00:15:01.520 --> 00:15:04.440]  能夠使人不會因為你所做的
[00:15:04.440 --> 00:15:09.400]  你說為什麼神會這樣
[00:15:09.400 --> 00:15:13.360]  為什麼神會這樣
[00:15:13.360 --> 00:15:16.280]  規決神的榮耀是什麼
[00:15:16.280 --> 00:15:18.640]  是罪
[00:15:18.640 --> 00:15:22.040]  明白了嗎
[00:15:22.040 --> 00:15:23.560]  所以從事教育工作很多年
[00:15:23.560 --> 00:15:25.800]  我常常很著緊的一件事
[00:15:25.800 --> 00:15:28.240]  先管後教
[00:15:28.240 --> 00:15:29.560]  你管不完
[00:15:29.560 --> 00:15:32.480]  你教不了什麼
[00:15:32.480 --> 00:15:35.040]  上帝先給他們有警惕教導
[00:15:35.040 --> 00:15:38.760]  然後才叫你講出真理的道
[00:15:38.760 --> 00:15:41.480]  我昨天在這裡講完道之後回家
[00:15:41.480 --> 00:15:43.280]  其實是一個很特殊的經歷
[00:15:43.280 --> 00:15:45.120]  到今天我現在
[00:15:45.120 --> 00:15:48.160]  我正在掙扎講不講的
[00:15:48.160 --> 00:15:50.720]  我昨天早上講分罪會的時候
[00:15:50.720 --> 00:15:52.800]  眼睛有點不舒服
[00:15:52.800 --> 00:15:56.360]  眼睛不舒服是因為眼蓋上面
[00:15:56.360 --> 00:15:58.600]  講得俗一點叫眼跳針
[00:15:58.600 --> 00:16:03.400]  有一顆東西生在上臉裡面
[00:16:03.400 --> 00:16:05.200]  整天頂著眼睛
[00:16:05.200 --> 00:16:07.600]  好像一顆沙子在那裡那樣的感覺
[00:16:07.600 --> 00:16:09.360]  你叫我怎麼做
[00:16:09.360 --> 00:16:12.680]  不能夠一直講一直滴眼流水
[00:16:12.680 --> 00:16:14.720]  我又不敢弄爆它
[00:16:14.720 --> 00:16:16.080]  因為它還沒熟就弄爆
[00:16:16.080 --> 00:16:18.200]  會流血的
[00:16:18.200 --> 00:16:19.800]  又沒有醫生看
[00:16:19.800 --> 00:16:21.000]  昨天回家很不舒服
[00:16:21.000 --> 00:16:23.040]  我今早就要講道
[00:16:23.040 --> 00:16:24.560]  如果我硬弄
[00:16:24.560 --> 00:16:27.280]  弄了它還沒熟
[00:16:27.280 --> 00:16:28.760]  你有經驗就知道
[00:16:28.760 --> 00:16:31.160]  弄爆它就很麻煩
[00:16:31.160 --> 00:16:33.640]  萬一有塊石榴槤在裡面怎麼辦
[00:16:33.640 --> 00:16:35.320]  所以不知道怎麼辦
[00:16:35.320 --> 00:16:37.120]  睡覺的時候也很不妥
[00:16:37.120 --> 00:16:38.720]  我今早就要講道
[00:16:38.720 --> 00:16:43.080]  如果我就算被簡科醫生做了一點手術
[00:16:43.080 --> 00:16:47.600]  恐怕也要包住眼睛才行
[00:16:47.600 --> 00:16:49.920]  你叫我當然不要包眼睛
[00:16:49.920 --> 00:16:54.480]  要睜大眼睛看著你
[00:16:54.480 --> 00:16:57.000]  我試過用熱敷
[00:16:57.000 --> 00:16:57.880]  但又不行
[00:16:57.880 --> 00:16:59.960]  已經一兩天了
[00:16:59.960 --> 00:17:03.240]  我自己就沒有去處理它
[00:17:03.240 --> 00:17:05.160]  到我今早四點起床的時候
[00:17:05.160 --> 00:17:06.600]  我常常不行
[00:17:06.600 --> 00:17:12.080]  我說這樣我怎麼可以去正道
[00:17:12.080 --> 00:17:13.320]  將我禱告
[00:17:13.320 --> 00:17:15.960]  禱告的時候第一個光照
[00:17:15.960 --> 00:17:17.600]  真的在神面前
[00:17:17.600 --> 00:17:21.160]  要接受上帝光的光照的時候
[00:17:21.160 --> 00:17:25.000]  什麼東西都照出來
[00:17:25.000 --> 00:17:27.560]  看不看得到我的東西
[00:17:27.560 --> 00:17:31.160]  看不看得到
[00:17:31.160 --> 00:17:33.600]  因為這光不夠光
[00:17:33.600 --> 00:17:35.400]  這裡如果開個洞
[00:17:35.400 --> 00:17:37.520]  陽光射下來
[00:17:37.520 --> 00:17:39.920]  我這樣拍的時候你看到什麼
[00:17:39.920 --> 00:17:42.800]  你的眼睛這麼聰明這麼厲害
[00:17:42.800 --> 00:17:48.320]  真的有靈竅
[00:17:48.320 --> 00:17:52.200]  不是真光光照看不到東西的
[00:17:52.200 --> 00:17:53.240]  是不是
[00:17:53.240 --> 00:17:55.560]  上帝的畫光照的時候
[00:17:55.560 --> 00:17:57.160]  你講到告訴別人
[00:17:57.160 --> 00:17:58.480]  耶穌已經復活
