
[00:00:00.000 --> 00:00:05.960]  很多人都說,接下來是越來越要求教會群體要聖潔
[00:10:04.240 --> 00:10:06.320]  祂是神來的
[00:10:06.320 --> 00:10:08.760]  而祂願意和你做朋友
[00:10:08.760 --> 00:10:11.640]  哇,就很不一樣了,是不是?
[00:10:11.640 --> 00:10:13.120]  在舊約聖經裡面
[00:10:13.120 --> 00:10:16.960]  耶和華曾經稱兩個人為他的朋友
[00:10:16.960 --> 00:10:18.560]  一個是阿伯拉罕
[00:10:18.560 --> 00:10:20.360]  一個是摩西
[00:10:20.360 --> 00:10:22.440]  但是沒有反過來的
[00:10:22.440 --> 00:10:26.720]  沒有說耶和華是他的朋友,沒有的
[00:10:26.720 --> 00:10:31.640]  在新約,耶穌也稱拉撒路為他的朋友
[00:10:31.640 --> 00:10:35.360]  但是沒有反過來的
[00:10:35.360 --> 00:10:36.840]  所以你會見到
[00:10:36.840 --> 00:10:40.080]  耶穌會稱呼我們做朋友
[00:10:40.080 --> 00:10:41.760]  稱呼別人做朋友
[00:10:41.760 --> 00:10:43.960]  而我們的回應是什麼呢?
[00:10:43.960 --> 00:10:45.320]  你願不願意?
[00:10:45.320 --> 00:10:47.600]  是遵循祂的說話
[00:10:47.600 --> 00:10:49.480]  然後祂會為你寫明
[00:10:49.480 --> 00:10:55.000]  然後會將祂的心意告訴你
[00:10:55.000 --> 00:10:59.120]  耶穌的心意告訴我們,我們要明白,是不是?
[00:10:59.120 --> 00:11:01.600]  耶穌在這裡說,將祂的心意告訴我們
[00:11:01.600 --> 00:11:05.680]  而我們知道耶穌快要升天,快要走了
[00:11:05.680 --> 00:11:10.360]  耶穌走了之後,接著誰會來?
[00:11:10.360 --> 00:11:12.200]  聖經說聖靈會來
[00:11:12.200 --> 00:11:14.640]  聖靈來是做一樣什麼呢?
[00:11:14.640 --> 00:11:16.840]  很多樣東西,再做多一樣東西
[00:11:16.840 --> 00:11:24.400]  我們讀一讀第十六章,第十三十四節,好嗎?
[00:11:24.400 --> 00:11:27.400]  十六章,十三十四節,請
[00:11:27.400 --> 00:11:33.720]  只等真理的聖靈來了,祂要引導你們明白一切的真理
[00:11:33.720 --> 00:11:36.960]  因為祂不是憑自己說的
[00:11:36.960 --> 00:11:40.560]  乃是把祂所聽見的都說出來
[00:11:40.560 --> 00:11:43.720]  並要把將來的事告訴你們
[00:11:43.720 --> 00:11:45.480]  祂要榮耀我
[00:11:45.480 --> 00:11:49.720]  因為祂要將授予我的告訴你們
[00:11:49.720 --> 00:11:52.600]  凡負所有的都是我的
[00:11:52.600 --> 00:11:57.920]  所以我說,祂要將授予我的告訴你們
[00:11:57.920 --> 00:12:01.760]  即是說聖靈聽到耶穌給他的東西
[00:12:01.760 --> 00:12:03.520]  他都會告訴你
[00:12:03.520 --> 00:12:05.920]  即是說耶穌走了之後,聖靈來
[00:12:05.920 --> 00:12:11.160]  都會將耶穌或者天上的東西告訴你
[00:12:11.160 --> 00:12:14.280]  耶穌又說什麼?他和負是一樣的,是吧?
[00:12:14.280 --> 00:12:16.240]  凡是負的都是他的,是吧?
[00:12:16.240 --> 00:12:20.160]  即是說,負的東西又會透過聖靈告訴你
[00:12:20.160 --> 00:12:23.240]  耶穌的東西又會透過聖靈告訴你
[00:12:23.240 --> 00:12:25.240]  他的啓示會告訴你
[00:12:25.240 --> 00:12:29.360]  所以作為他的朋友,仍然到現在
[00:12:29.360 --> 00:12:31.520]  神都會透過他的聖靈
[00:12:31.520 --> 00:12:35.800]  將負神和耶穌要向眾人所說的東西
[00:12:35.800 --> 00:12:39.080]  向世界所說的東西告訴你
[00:12:39.080 --> 00:12:42.960]  這其實是一個關係,是吧?
[00:12:42.960 --> 00:12:45.320]  一個很親密的關係
[00:12:45.320 --> 00:12:51.600]  在座的我們當中很多夫婦,會不會將東西告訴對方?
[00:12:51.600 --> 00:12:53.400]  會不會?
[00:12:53.400 --> 00:12:55.840]  秘密就不說了,是吧?
[00:12:55.840 --> 00:12:57.920]  秘密都要說,沒有秘密,是吧?
[00:12:57.920 --> 00:12:59.000]  是,要說
[00:12:59.000 --> 00:13:03.360]  你查一下,你們說多少東西給對方聽
[00:13:03.360 --> 00:13:07.600]  查到親密度,即是在溝通上
[00:13:07.600 --> 00:13:12.680]  有些人說男人到了我們這些年紀回家就不說話了,是吧?
[00:13:12.680 --> 00:13:14.200]  會不會?
[00:13:14.200 --> 00:13:19.800]  師母客,這裡有很多師母,我們有個新師母在這裡
[00:13:19.800 --> 00:13:23.360]  不,有個正師母在這裡,今天
[00:13:23.360 --> 00:13:26.400]  剛剛是昨天星期五出爐的,是吧?
[00:13:26.400 --> 00:13:29.360]  真的很開心,是吧?
[00:13:29.360 --> 00:13:30.280]  是吧?
[00:13:30.280 --> 00:13:33.280]  這個其實是關係來的
[00:13:33.280 --> 00:13:34.480]  你查一下回去
[00:13:34.480 --> 00:13:37.760]  你想想你有多少東西告訴你的配偶聽
[00:13:37.760 --> 00:13:40.360]  多一點多一點其實是親密多一點
[00:13:40.360 --> 00:13:43.240]  越來越少就要想一想,是吧?
[00:13:43.240 --> 00:13:47.600]  所以耶穌願意將祂和父神的東西告訴你
[00:13:47.600 --> 00:13:50.880]  其實是一種關係,一種親密的關係
[00:13:50.880 --> 00:13:53.200]  是很想和我們建立
[00:13:53.200 --> 00:13:57.120]  而我們要和主這個說話明白
[00:13:57.120 --> 00:13:59.600]  要對齊
[00:13:59.600 --> 00:14:03.080]  即是說主今天要向我們說的什麼話
[00:14:03.080 --> 00:14:05.240]  我們可不可以瞭解多一點呢?
[00:14:05.240 --> 00:14:07.320]  主啊,現在的世代
[00:14:07.320 --> 00:14:08.640]  特別是香港
[00:14:08.640 --> 00:14:11.080]  香港,主告訴我們
[00:14:11.080 --> 00:14:14.800]  祂的心意是什麼呢?告訴我們多一點
[00:14:14.800 --> 00:14:17.000]  我自己的想法
[00:14:17.000 --> 00:14:19.240]  聖經裡面有一個比喻是這樣說的
[00:14:19.240 --> 00:14:20.720]  在末世的時候
[00:14:20.720 --> 00:14:23.160]  耶穌就說會這樣的
[00:14:23.160 --> 00:14:27.200]  有一個主人去種田
[00:14:27.200 --> 00:14:30.080]  種了麥子,是好的
[00:14:30.080 --> 00:14:32.040]  但是有一個仇敵來
[00:14:32.040 --> 00:14:34.880]  靜靜地將那些拜子
[00:14:34.880 --> 00:14:37.680]  就是不能吃的,拿來燒的
[00:14:37.680 --> 00:14:40.520]  種子殺在田裡面
[00:14:40.520 --> 00:14:43.520]  這些陰招,殺了下去
[00:14:43.520 --> 00:14:46.920]  主人,那些工人都發現不了
[00:14:46.920 --> 00:14:50.240]  但是當那些種子長大了
[00:14:50.240 --> 00:14:52.800]  剛剛出苗套稅的時候
[00:14:52.800 --> 00:14:55.480]  就發現,咦,為什麼我們是種麥的
[00:14:55.480 --> 00:14:57.440]  為什麼會有其他的
[00:14:57.440 --> 00:15:00.200]  這些不等用的東西走出來呢?
[00:15:00.200 --> 00:15:02.160]  那工人就告訴主人
[00:15:02.160 --> 00:15:05.840]  那怎麼辦?要不要我們將那些拜子
[00:15:05.840 --> 00:15:07.560]  拔走呢?
[00:15:07.560 --> 00:15:10.400]  主人就說,不好
[00:15:10.400 --> 00:15:12.080]  因為當你拔走的時候
[00:15:12.080 --> 00:15:15.840]  就會將那些麥子的苗都會弄傷的
[00:15:15.840 --> 00:15:18.240]  弄壞的
[00:15:18.240 --> 00:15:21.760]  不用了,你等到它們一起生長的時候
[00:15:21.760 --> 00:15:24.040]  收割的時候,一割
[00:15:24.040 --> 00:15:26.840]  麥子就放在倉裡面
[00:15:26.840 --> 00:15:29.040]  而拜子就放在另外一個倉裡面
[00:15:29.040 --> 00:15:30.920]  等著燒的
[00:15:30.920 --> 00:15:32.800]  我們做禾稈做燒的
[00:15:32.800 --> 00:15:35.640]  遲點等它們收拾這個殘局
[00:15:35.640 --> 00:15:39.120]  就是現在等它們一起增長
[00:15:39.120 --> 00:15:43.000]  我自己的體會就是,這個年代挺相似的
[00:15:43.000 --> 00:15:44.360]  黑的又會怎樣?
[00:15:44.360 --> 00:15:46.040]  哇,很長大的,是不是?
[00:15:46.040 --> 00:15:47.480]  白的又會怎樣?
[00:15:47.480 --> 00:15:49.360]  很長大的,是不是?
[00:15:49.360 --> 00:15:50.840]  很有道德的,我們見到
[00:15:50.840 --> 00:15:54.280]  很有良心的事例,我們見到的,是不是?
[00:15:54.280 --> 00:15:56.320]  很有愛心的事例,我們又見到
[00:15:56.320 --> 00:15:58.760]  哇,很沒有愛心,很沒有道德的事例
[00:15:58.760 --> 00:16:01.400]  我們又聽到的,又見到的,是不是?
[00:16:01.400 --> 00:16:05.320]  我們祈禱主最好就是全部沒有這些黑暗的東西
[00:16:05.320 --> 00:16:07.560]  但是其實主告訴我們不是的
[00:16:07.560 --> 00:16:12.360]  其實黑、白是一起,哇,炸炸聲地長大
[00:16:12.360 --> 00:16:15.320]  等著將來收拾這個殘局
[00:16:15.320 --> 00:16:18.120]  但是問題就是,如果我們是墨子
[00:16:18.120 --> 00:16:21.600]  大家是墨子,是不是?這是一個比喻
[00:16:21.600 --> 00:16:25.280]  是白的,不是黑的,是不是?是墨子
[00:16:25.280 --> 00:16:27.880]  那我們怎麼自處呢?
[00:16:27.880 --> 00:16:29.800]  這個比喻沒有說
[00:16:29.800 --> 00:16:31.960]  這個比喻沒有說,是不是?有第二個比喻說
[00:16:31.960 --> 00:16:33.240]  怎麼自處呢?
[00:16:33.240 --> 00:16:37.200]  我們要知道原來黑白是要越來越分明的
[00:16:37.200 --> 00:16:40.080]  墨子、敗子越生長越生長的時候
[00:16:40.080 --> 00:16:44.200]  在那些苗、細的時候是分不清的
[00:16:44.200 --> 00:16:46.880]  但是長大的時候,一結果就全部看到了
[00:16:46.880 --> 00:16:49.240]  這些墨子就割,這些敗子就割
[00:16:49.240 --> 00:16:52.640]  很清楚,其實黑白會很分明
[00:16:52.640 --> 00:16:55.440]  不過仍然在田間裡面的時候
[00:16:55.440 --> 00:16:58.280]  其實有時候黑白真的不是很分明
[00:16:58.280 --> 00:17:00.560]  有時候不是很清楚
[00:17:00.560 --> 00:17:06.920]  很多人說社會的道德會越來越弱
[00:17:06.920 --> 00:17:10.240]  大家有沒有看過新聞呢?新年的時候大家很慶祝
[00:17:10.240 --> 00:17:13.000]  但是有一段新聞
[00:17:13.000 --> 00:17:15.880]  CNN,就是美國的CNN電台
[00:17:15.880 --> 00:17:19.400]  就是做這個新年的播放
[00:17:19.400 --> 00:17:21.680]  全美國很多人看的
[00:17:21.680 --> 00:17:24.840]  他找一些人來搞爛Gag
[00:17:24.840 --> 00:17:27.280]  搞一些黃色色情的爛Gag
[00:17:27.280 --> 00:17:29.600]  大家有沒有留意這個新聞?
[00:17:29.600 --> 00:17:31.200]  有啊,有些人有
[00:17:31.200 --> 00:17:35.120]  這個主播就找一些諧星來搞爛Gag
[00:17:35.120 --> 00:17:39.680]  搞一些色情的爛Gag,做一些口交的動作
[00:17:39.680 --> 00:17:41.640]  全部人都能看到
[00:17:41.640 --> 00:17:44.880]  很多報紙就會賣出這些情況
[00:17:44.880 --> 00:17:49.840]  就說這個CNN是一個很嚴謹的
[00:17:49.840 --> 00:17:53.040]  講新聞的一個電台
[00:17:53.040 --> 00:17:55.680]  在美國是很重要的
[00:17:55.680 --> 00:18:00.360]  但是可以公開地這樣做這些事情
[00:18:00.360 --> 00:18:05.760]  有些評論就說道德水平會越來越低
[00:18:05.760 --> 00:18:07.360]  在這些地方
[00:18:07.360 --> 00:18:09.560]  他說道德不會越來越低
[00:18:09.560 --> 00:18:13.520]  不會有一個底線的,只會越來越低
[00:18:13.520 --> 00:18:16.480]  如果我們聽的時候想想
[00:18:16.480 --> 00:18:18.800]  都可能會是
[00:18:18.800 --> 00:18:21.800]  因為越來越...我有時候想想
[00:18:21.800 --> 00:18:24.680]  民意是越來越豐富的
[00:18:24.680 --> 00:18:29.200]  民意不一定和你所信的是合的
[00:18:29.200 --> 00:18:33.480]  民意是就是了,在一個所謂民主的社會裡面
[00:18:33.480 --> 00:18:36.200]  所以合民意的就可以了
[00:18:36.200 --> 00:18:40.160]  所以在這些處境裡面,我們如何去面對呢?
[00:18:40.160 --> 00:18:44.200]  你說我們是墨子、拜子在一起
[00:18:44.200 --> 00:18:46.920]  如何去見證主
[00:18:46.920 --> 00:18:49.280]  我們如何去看到、聽到主的心意
[00:18:49.280 --> 00:18:53.080]  在這個年代裡面,我們要做些什麼呢?
[00:18:53.080 --> 00:18:56.320]  所以我們聽主的聲音是很重要
[00:18:56.320 --> 00:18:57.920]  聽主的聲音很重要
[00:18:57.920 --> 00:19:01.240]  這個是教會的核心價值
[00:19:01.240 --> 00:19:06.040]  聖潔聽主的聲音是教會的核心價值
[00:19:06.040 --> 00:19:07.320]  要去聽
[00:19:07.320 --> 00:19:09.200]  所以第一樣我想說的就是
[00:19:09.200 --> 00:19:12.520]  我們要明白主所明白的
[00:19:12.520 --> 00:19:15.480]  就是明白他現在在這個世代裡面
[00:19:15.480 --> 00:19:18.000]  其實要我們作為基督徒教會
[00:19:18.000 --> 00:19:22.240]  是要怎樣在墨子、拜子這個田裡面
[00:19:22.240 --> 00:19:24.040]  仍然要見證他
[00:19:24.040 --> 00:19:28.120]  是要把持到聖經的原則、立場
[00:19:28.120 --> 00:19:29.800]  去見證他
[00:19:29.800 --> 00:19:31.800]  自己也做到,教會也做到
[00:19:31.800 --> 00:19:35.200]  這是第一樣我們要留意的
[00:19:35.200 --> 00:19:37.640]  第二樣就是和主對齊
[00:19:37.640 --> 00:19:39.000]  是什麼呢?
[00:19:39.000 --> 00:19:42.480]  要結主所結的
[00:19:42.480 --> 00:19:46.800]  就是要結出主所很想要結的果子
[00:19:46.800 --> 00:19:48.920]  在第十六節
[00:19:48.920 --> 00:19:50.520]  聖經這樣說
[00:19:50.520 --> 00:19:54.720]  他說不是我揀選你們
[00:19:54.720 --> 00:19:56.760]  不是你揀選我
[00:19:56.760 --> 00:19:58.600]  是我揀選你們
[00:19:58.600 --> 00:20:01.120]  而且分派你們去結果子
[00:20:01.120 --> 00:20:05.760]  叫你們的果子是常傳
[00:20:05.760 --> 00:20:07.000]  那
[00:20:07.000 --> 00:20:09.520]  為什麼突然耶穌會說揀選呢?
