
[00:00:00.000 --> 00:00:02.000]  各位聽子 每日早晨
[00:11:29.000 --> 00:11:31.000]  他不想自己遲到
[00:11:31.000 --> 00:11:34.000]  我不知道今天對於你和我
[00:11:34.000 --> 00:11:36.000]  會仍然是這樣
[00:11:36.000 --> 00:11:38.000]  活著好像有僕人
[00:11:38.000 --> 00:11:42.000]  而不是一個義女
[00:11:42.000 --> 00:11:47.000]  我們活出在地若天的生命
[00:11:47.000 --> 00:11:50.000]  剛才我到第十七節那段時間
[00:11:50.000 --> 00:11:52.000]  他說我們要當全敬畏心
[00:11:52.000 --> 00:11:55.000]  到我在世寄居日子
[00:11:55.000 --> 00:11:57.000]  我詮釋我的解讀是什麼呢
[00:11:57.000 --> 00:12:00.000]  我應該以一個寄居者的心情
[00:12:00.000 --> 00:12:04.000]  以一個在地若天的心態
[00:12:04.000 --> 00:12:06.000]  去活在地上
[00:12:06.000 --> 00:12:11.000]  我現在試試分享我的老師
[00:12:11.000 --> 00:12:13.000]  我很尊重一位老師
[00:12:13.000 --> 00:12:14.000]  已經離世的老師
[00:12:14.000 --> 00:12:16.000]  是我學靈修指導的導師
[00:12:16.000 --> 00:12:19.000]  譚佩泉博士
[00:12:19.000 --> 00:12:23.000]  他引用《爾忽所書》第一章第四節這樣說
[00:12:23.000 --> 00:12:26.000]  是因為他從創世以前
[00:12:26.000 --> 00:12:28.000]  在基督裡面揀選了我們
[00:12:28.000 --> 00:12:30.000]  使我們在面前成為了聖潔
[00:12:30.000 --> 00:12:31.000]  沒有瑕疵
[00:12:31.000 --> 00:12:33.000]  滿有愛心
[00:12:33.000 --> 00:12:35.000]  你看到我特別強調了
[00:12:35.000 --> 00:12:37.000]  從創世以前
[00:12:37.000 --> 00:12:39.000]  已經在基督裡面揀選了我們
[00:12:39.000 --> 00:12:41.000]  Edmond他就說
[00:12:41.000 --> 00:12:44.000]  因為其實我們的屬靈的生命
[00:12:44.000 --> 00:12:46.000]  我們的靈性生命
[00:12:46.000 --> 00:12:48.000]  早在我們出生之前
[00:12:48.000 --> 00:12:51.000]  神已經認識了
[00:12:51.000 --> 00:12:52.000]  神不是等我們出生
[00:12:52.000 --> 00:12:53.000]  才認識我們
[00:12:53.000 --> 00:12:54.000]  在創世以前
[00:12:54.000 --> 00:12:56.000]  已經認識我們
[00:12:56.000 --> 00:12:58.000]  因此他就說
[00:12:58.000 --> 00:13:00.000]  其實我們有兩種的生命
[00:13:00.000 --> 00:13:02.000]  很多時候我們都忘記了
[00:13:02.000 --> 00:13:04.000]  他說我們的生命包括了
[00:13:04.000 --> 00:13:06.000]  肉身的生命和靈性的生命
[00:13:06.000 --> 00:13:08.000]  不過太多人
[00:13:08.000 --> 00:13:10.000]  只是著重肉身的生命
[00:13:10.000 --> 00:13:12.000]  肉身的活著
[00:13:12.000 --> 00:13:16.000]  是忽略了去培育自己靈性的生命
[00:13:16.000 --> 00:13:20.000]  以致沒辦法活出神所應許的豐盛生命
[00:13:20.000 --> 00:13:22.000]  他繼續這樣說
[00:13:22.000 --> 00:13:26.000]  連繫於神的生命是無始無終的
[00:13:26.000 --> 00:13:29.000]  因為我們生命是源於這位
[00:13:29.000 --> 00:13:31.000]  至有永有的神
[00:13:31.000 --> 00:13:33.000]  他說我們的生命
[00:13:33.000 --> 00:13:35.000]  從神而生
[00:13:35.000 --> 00:13:37.000]  靈性生命都會超越了
[00:13:37.000 --> 00:13:40.000]  這個時間
[00:13:40.000 --> 00:13:43.000]  他繼續說這兩個生命
[00:13:43.000 --> 00:13:45.000]  這兩個我
[00:13:45.000 --> 00:13:47.000]  他說我們肉身的我是重要的
[00:13:47.000 --> 00:13:48.000]  沒有分量
[00:13:48.000 --> 00:13:50.000]  我們跟著主人不要
[00:13:50.000 --> 00:13:52.000]  我們跟著天上的事不要
[00:13:52.000 --> 00:13:54.000]  肉身的事都重要的
[00:13:54.000 --> 00:13:55.000]  是美好的
[00:13:55.000 --> 00:13:57.000]  所以我們保養固息
[00:13:57.000 --> 00:14:00.000]  但我們同時需要去培育
[00:14:00.000 --> 00:14:02.000]  我們靈性的我
[00:14:02.000 --> 00:14:04.000]  或者靈性的生命
[00:14:04.000 --> 00:14:06.000]  以致我們知道我們生命本源
[00:14:06.000 --> 00:14:08.000]  是從神而來
[00:14:08.000 --> 00:14:10.000]  然後我們靠著他的恩典
[00:14:10.000 --> 00:14:12.000]  可以活出神聖的那種特質
[00:14:12.000 --> 00:14:14.000]  我們很熟悉的
[00:14:14.000 --> 00:14:17.000]  就是人愛喜樂和平忍耐
[00:14:17.000 --> 00:14:20.000]  恩賜良善信實溫柔熱濟
[00:14:20.000 --> 00:14:23.000]  他繼續說
[00:14:23.000 --> 00:14:25.000]  真正的我是甚麼呢
[00:14:25.000 --> 00:14:27.000]  其實真正的我
[00:14:27.000 --> 00:14:29.000]  乃是靈性的我
[00:14:29.000 --> 00:14:31.000]  帶著肉身
[00:14:31.000 --> 00:14:33.000]  活在世上
[00:14:33.000 --> 00:14:35.000]  好像很複雜的樣子
[00:14:35.000 --> 00:14:37.000]  或者這麼說
[00:14:37.000 --> 00:14:39.000]  其實這兩個我
[00:14:39.000 --> 00:14:41.000]  常處於掙扎當中
[00:14:41.000 --> 00:14:43.000]  好像我們所說的新人和舊人
[00:14:43.000 --> 00:14:45.000]  常常律律體律
[00:14:45.000 --> 00:14:47.000]  常常交戰
[00:14:47.000 --> 00:14:49.000]  而我們活出真正的我
[00:14:49.000 --> 00:14:51.000]  意思是甚麼呢
[00:14:51.000 --> 00:14:53.000]  第十七節可能比較容易解釋
[00:14:53.000 --> 00:14:55.000]  就是我們
[00:14:55.000 --> 00:14:57.000]  去存著正位的心
[00:14:57.000 --> 00:14:59.000]  去過日子
[00:14:59.000 --> 00:15:01.000]  重點是帶著靈性的醒覺
[00:15:01.000 --> 00:15:03.000]  知道有靈性的我
[00:15:03.000 --> 00:15:05.000]  然後去抉擇
[00:15:05.000 --> 00:15:07.000]  去取捨
[00:15:07.000 --> 00:15:09.000]  然後努力地
[00:15:09.000 --> 00:15:11.000]  去捨給某曲的舊我
[00:15:11.000 --> 00:15:13.000]  然後靠著主
[00:15:13.000 --> 00:15:15.000]  活出真正的我
[00:15:15.000 --> 00:15:17.000]  也是所謂的活出
[00:15:17.000 --> 00:15:19.000]  在地若遷
[00:15:19.000 --> 00:15:21.000]  豐盛生命
[00:15:21.000 --> 00:15:23.000]  第十七節這麼說
[00:15:23.000 --> 00:15:25.000]  他說我們是在世寄居的
[00:15:25.000 --> 00:15:27.000]  這個寄居的重點
[00:15:27.000 --> 00:15:29.000]  是說明這個世界
[00:15:29.000 --> 00:15:31.000]  不是我們永久的家鄉
[00:15:31.000 --> 00:15:33.000]  不過我再次說
[00:15:33.000 --> 00:15:35.000]  我們不應該
[00:15:35.000 --> 00:15:37.000]  輕看現世的生活
[00:15:37.000 --> 00:15:39.000]  我仍需要努力地
[00:15:39.000 --> 00:15:41.000]  藉著神的道去潔淨自己
[00:15:41.000 --> 00:15:43.000]  活出在地
[00:15:43.000 --> 00:15:45.000]  若遷的生命
[00:15:45.000 --> 00:15:47.000]  可能講到
[00:15:47.000 --> 00:15:49.000]  你說
[00:15:49.000 --> 00:15:51.000]  林牧師你都講很多理論
[00:15:51.000 --> 00:15:53.000]  究竟可不可以活到出來呢
[00:15:53.000 --> 00:15:55.000]  在這裏
[00:15:55.000 --> 00:15:57.000]  很想和大家分享
[00:15:57.000 --> 00:16:01.000]  過去這四十天
[00:16:01.000 --> 00:16:07.000]  是我們家
[00:16:07.000 --> 00:16:09.000]  極度艱難的四十天
[00:16:11.000 --> 00:16:13.000]  我女兒
[00:16:13.000 --> 00:16:15.000]  今年二十六歲
[00:16:15.000 --> 00:16:17.000]  她確診之前
[00:16:17.000 --> 00:16:19.000]  是二十五歲
[00:16:19.000 --> 00:16:21.000]  她說為什麼主要給
[00:16:21.000 --> 00:16:23.000]  生日禮物給我
[00:16:23.000 --> 00:16:27.000]  在今年二月二十七日
[00:16:27.000 --> 00:16:29.000]  她入院
[00:16:29.000 --> 00:16:31.000]  三月十四日就開始
[00:16:31.000 --> 00:16:33.000]  確診了一個罕見的
[00:16:33.000 --> 00:16:35.000]  惡性的T淋包
[00:16:35.000 --> 00:16:37.000]  T細胞的淋包癌
[00:16:39.000 --> 00:16:41.000]  在這個過程當中
[00:16:41.000 --> 00:16:43.000]  到今天已經四十天
[00:16:43.000 --> 00:16:47.000]  在這段時間
[00:16:47.000 --> 00:16:49.000]  我女兒
[00:16:49.000 --> 00:16:51.000]  和我夫婦
[00:16:51.000 --> 00:16:53.000]  有人說你們好像
[00:16:53.000 --> 00:16:55.000]  坐過山車
[00:16:55.000 --> 00:16:57.000]  我說是過山車
[00:16:57.000 --> 00:16:59.000]  不過這個過山車
[00:16:59.000 --> 00:17:01.000]  不但高高低低
[00:17:01.000 --> 00:17:03.000]  是以一個生死
[00:17:03.000 --> 00:17:05.000]  時速去運行的
[00:17:05.000 --> 00:17:07.000]  過山車
[00:17:07.000 --> 00:17:09.000]  在這段時間
[00:17:09.000 --> 00:17:11.000]  我的心情起伏
[00:17:11.000 --> 00:17:13.000]  是她每天的經歷
[00:17:13.000 --> 00:17:15.000]  最先
[00:17:15.000 --> 00:17:17.000]  我女兒入院那段時間
[00:17:17.000 --> 00:17:19.000]  大概過了一個星期
[00:17:19.000 --> 00:17:21.000]  換了五間病房
[00:17:21.000 --> 00:17:23.000]  為什麼要換
[00:17:23.000 --> 00:17:25.000]  因為醫生都不知怎樣治療
[00:17:25.000 --> 00:17:27.000]  都不知屬於什麼
[00:17:27.000 --> 00:17:29.000]  到確定了
[00:17:29.000 --> 00:17:31.000]  由外科
[00:17:31.000 --> 00:17:33.000]  去心理治療
[00:17:33.000 --> 00:17:35.000]  去腫瘤科
[00:17:35.000 --> 00:17:37.000]  交到血科
[00:17:37.000 --> 00:17:41.000]  終於
[00:17:41.000 --> 00:17:43.000]  知道我女兒的問題所在
[00:17:43.000 --> 00:17:45.000]  但他們跟我說
[00:17:45.000 --> 00:17:47.000]  他們不懂得治療
[00:17:47.000 --> 00:17:49.000]  他從來沒見過這個病
[00:17:49.000 --> 00:17:53.000]  在東京柔德醫院
[00:17:53.000 --> 00:17:55.000]  沒有人知道怎樣治療
[00:17:55.000 --> 00:17:57.000]  不過感激署
