
[00:00:00.000 --> 00:00:05.800]  向在家裏面崇拜的弟兄姊妹問安
[00:02:02.200 --> 00:02:06.500]  不曉得大家有沒有記得我在道論講到有關十誡的時候
[00:02:06.500 --> 00:02:09.300]  我就提到猶太教和天主教
[00:02:09.300 --> 00:02:11.000]  就提到猶太教和天主教
[00:02:11.000 --> 00:02:14.700]  他就將基督教的第一誡第二誡合併成爲第一誡
[00:02:14.700 --> 00:02:19.000]  他們就把基督教裏面講的第一誡和第二誡合併成爲第一誡
[00:02:19.000 --> 00:02:22.700]  十誡第一言的主體是神
[00:02:22.700 --> 00:02:24.800]  十誡第一言的主體是神
[00:02:24.800 --> 00:02:27.000]  就好像上兩個星期我所講
[00:02:27.000 --> 00:02:28.500]  就好像上兩個星期我所講
[00:02:28.500 --> 00:02:33.600]  比較準確的翻譯就是對你而言根本不需要有別的神
[00:02:33.600 --> 00:02:37.800]  這個比較準確的翻譯就是對你而言根本不需要有別的神
[00:02:37.800 --> 00:02:43.300]  如果我們將這一節的經文連接到今天讀的第四第六節成爲第一言的話
[00:02:43.300 --> 00:02:48.300]  又說把這一節的經文連到今天要讀到第四到第六節裏面成爲第一言的話
[00:02:48.300 --> 00:02:53.100]  我們可以理解說連爲神做一些像都沒有這個需要
[00:02:53.100 --> 00:02:57.000]  這可以解釋爲爲神做一些像都沒有這個需要
[00:02:57.000 --> 00:03:01.900]  但基督教就將第一誡和第二誡分開
[00:03:01.900 --> 00:03:04.400]  但基督教卻把第一誡和第二誡分開
[00:03:04.400 --> 00:03:08.500]  換句話說今天早上就成爲基督教第二誡今早的經文
[00:03:08.500 --> 00:03:12.800]  所以今天要讀的就是成爲基督教第二誡的經文
[00:03:12.800 --> 00:03:16.500]  我們傳統就理解在獨一真神以外
[00:03:16.500 --> 00:03:19.100]  我們可以傳統理解是獨一真神以外
[00:03:19.100 --> 00:03:21.100]  我們不可以敬拜其他的偶像
[00:03:21.100 --> 00:03:22.900]  我們不能敬拜別的偶像
[00:03:22.900 --> 00:03:25.800]  我們提到這個分類
[00:03:25.800 --> 00:03:32.300]  我們提到這樣一個分類是直接影響我們怎麼去理解十誡第二言的意思
[00:03:32.300 --> 00:03:36.600]  這個分類是非常直接去影響到我們對第二言的理解
[00:03:36.600 --> 00:03:38.800]  因爲如果按基督教的分類
[00:03:38.800 --> 00:03:40.400]  又說因爲按照基督教的分類
[00:03:40.400 --> 00:03:45.000]  經文提到不可以爲自己雕刻、跪拜、侍奉這些偶像
[00:03:45.000 --> 00:03:48.200]  我們不可以爲自己雕刻、跪拜、侍奉這些偶像
[00:03:48.200 --> 00:03:50.200]  因爲我們的神是一個忌邪的神
[00:03:50.200 --> 00:03:51.700]  因爲我們的神是一個忌邪的神
[00:03:51.700 --> 00:03:54.600]  他必然會追討我們這些拜偶像的罪
[00:03:54.600 --> 00:03:58.100]  他必然會追討我們這個拜偶像的罪
[00:03:58.100 --> 00:04:00.300]  如果手上大家有聖經的話
[00:04:00.300 --> 00:04:01.600]  如果大家手上有聖經的話
[00:04:01.600 --> 00:04:04.700]  當這個十誡講完之後
[00:04:04.700 --> 00:04:06.500]  這個十誡講完以後
[00:04:06.500 --> 00:04:09.500]  摩西就補充了一段經文
[00:04:09.500 --> 00:04:15.100]  就更加清晰去帶出到底這個像是指什麼
[00:04:15.100 --> 00:04:19.300]  摩西就更清晰地補充了到底這個像是什麼意思
[00:04:19.300 --> 00:04:23.700]  他就記載在初埃及的二十章的二十二至二十四節
[00:04:23.700 --> 00:04:27.500]  在初埃及記的第二十章的二十二到二十四節
[00:04:27.500 --> 00:04:28.600]  經文是這樣講的
[00:04:28.600 --> 00:04:30.100]  葉克華對摩西說
[00:04:30.100 --> 00:04:31.900]  你要像以色列人這樣說
[00:04:31.900 --> 00:04:35.100]  你們自己看見我從天上和你們說話了
[00:04:35.100 --> 00:04:38.700]  你們不可做什麼像與我相配
[00:04:38.700 --> 00:04:42.000]  不可爲自己做金銀的神像
[00:04:42.000 --> 00:04:44.200]  你要爲我築土壇
[00:04:44.200 --> 00:04:47.500]  在上面以牛羊獻爲繁志和平安志
[00:04:47.500 --> 00:04:49.300]  凡記下我名的地方
[00:04:49.300 --> 00:04:51.200]  我必到那裏賜福給你
[00:04:51.200 --> 00:04:54.200]  留意這裏在十誡之後
[00:04:54.200 --> 00:04:56.300]  摩西做了一個補充
[00:04:56.300 --> 00:04:59.700]  大家留意摩西在十誡以後做了一個補充
[00:04:59.700 --> 00:05:01.500]  他說你們已經看見
[00:05:01.500 --> 00:05:05.700]  就是說看見神在天上和你們說話
[00:05:05.700 --> 00:05:07.500]  你們看見神在天上與你們說話
[00:05:07.500 --> 00:05:12.000]  所以你就不需要爲祂做任何的神像和祂相配
[00:05:12.000 --> 00:05:14.000]  所以你不需要做任何的神像跟祂相配
[00:05:14.000 --> 00:05:15.300]  包括金或者銀
[00:05:15.300 --> 00:05:16.900]  包括金像銀像
[00:05:16.900 --> 00:05:18.600]  這裏補充了兩點
[00:05:18.600 --> 00:05:19.900]  這裏補充了兩點
[00:05:19.900 --> 00:05:21.500]  第一,你就看見了神
[00:05:21.500 --> 00:05:22.600]  第一是你看見了神
[00:05:22.600 --> 00:05:24.300]  第二,你就不要爲祂做像
[00:05:24.300 --> 00:05:25.800]  第二是你不要爲祂做像
[00:05:25.800 --> 00:05:26.800]  所以在這裏經文
[00:05:26.800 --> 00:05:30.600]  神一再吩咐摩西禁戒以色列人
[00:05:30.600 --> 00:05:32.600]  不要爲祂做什麼樣的神像
[00:05:32.600 --> 00:05:37.700]  神一再吩咐禁戒以色列人不要爲祂做什麼樣的神像
[00:05:37.700 --> 00:05:39.500]  但是如果你讀中文聖經
[00:05:39.500 --> 00:05:40.700]  但是你讀中文聖經
[00:05:40.700 --> 00:05:44.600]  它在中文聖經的神像旁邊加了一些點
[00:05:44.600 --> 00:05:47.700]  在中文聖經神像這兩個字旁邊加了一個點
[00:05:47.700 --> 00:05:50.500]  換句話說,這兩個字是原文是沒有
[00:05:50.500 --> 00:05:52.100]  是翻譯的時候加了下去
[00:05:52.100 --> 00:05:55.000]  這代表說這些字是原文是沒有的
[00:05:55.000 --> 00:05:56.400]  原來的意思就是說
[00:05:56.400 --> 00:06:00.000]  不可以作什麼與神相比
[00:06:00.000 --> 00:06:03.100]  原文的意思是不可作什麼與神相比
[00:06:03.100 --> 00:06:05.100]  就是說這兩個字是沒有了神像
[00:06:05.100 --> 00:06:06.600]  這邊是沒有神像這兩個字
[00:06:06.600 --> 00:06:08.500]  應該說這裏所指的神像
[00:06:08.500 --> 00:06:10.000]  換句話說,這邊所講的神像
[00:06:10.000 --> 00:06:14.200]  它不是說別的假神的偶像
[00:06:14.200 --> 00:06:16.200]  並不是說別的那些假神的偶像
[00:06:16.200 --> 00:06:19.100]  而是爲上帝去做一個像
[00:06:19.100 --> 00:06:20.700]  而是爲上帝做一個像
[00:06:20.700 --> 00:06:24.600]  新普及本的翻譯本翻譯得比較清楚
[00:06:24.600 --> 00:06:26.800]  新普及本的翻譯就比較清楚一點
[00:06:26.800 --> 00:06:30.900]  "你們已經親眼看見神從天上向你們說話"
[00:06:30.900 --> 00:06:34.800]  "你們已經親眼看見神從天上向你們說話"
[00:06:34.800 --> 00:06:40.700]  "記住不可製造任何金像或銀像與神相比"
[00:06:40.700 --> 00:06:44.900]  "記住不可製造任何金像或銀像與神相比"
[00:06:44.900 --> 00:06:49.800]  所以這裏所講的像是指爲上帝去做像
[00:06:49.800 --> 00:06:52.200]  不是爲外邦的偶像去做像
[00:06:52.200 --> 00:06:58.600]  所以這裏所講的像是指爲上帝去做像
[00:06:58.600 --> 00:07:00.800]  而不是指一些外邦的偶像
[00:07:00.800 --> 00:07:02.800]  你熟悉這個舊約的話
[00:07:02.800 --> 00:07:04.300]  因爲說你熟識這個舊約的話
[00:07:04.300 --> 00:07:08.500]  當摩西上到西乃山去領受上帝頒佈十誡的時候
[00:07:08.500 --> 00:07:12.100]  當摩西到西乃山去接受上帝頒佈十誡的時候
[00:07:12.100 --> 00:07:14.000]  因爲上去很久都不回來
[00:07:14.000 --> 00:07:15.300]  因爲上去很久都沒有下來
[00:07:15.300 --> 00:07:19.300]  然後在以下的人就用金銀做了金牛毒去敬拜
[00:07:19.300 --> 00:07:24.200]  然後在講的時候他們已經在山上做了金牛毒
[00:07:24.200 --> 00:07:26.600]  另一段有關十誡的經文
[00:07:26.600 --> 00:07:29.000]  另外有一段關於十誡的經文
[00:07:29.000 --> 00:07:33.500]  就是摩西向以色列人的第二代解釋十誡的意義
[00:07:33.500 --> 00:07:36.700]  這是摩西向第二代的以色列人解釋十誡的意義
[00:07:36.700 --> 00:07:38.400]  裏面就更加清楚了
[00:07:38.400 --> 00:07:39.500]  那邊講得更清楚
[00:07:39.500 --> 00:07:42.500]  它分別記載在《生命紀》的四章十一、十二節
[00:07:42.500 --> 00:07:44.300]  和十五節到十八節
[00:07:44.300 --> 00:07:47.100]  它記載在《生命紀》第四章十一到十二節
[00:07:47.100 --> 00:07:49.400]  還有十五到十八節
[00:07:49.400 --> 00:07:50.800]  那邊是這樣講
[00:07:50.800 --> 00:07:53.900]  那時你們進前來站在山下
[00:07:53.900 --> 00:07:55.800]  山下有火焰沖天
[00:07:55.800 --> 00:07:59.000]  並有分黑、密雲、幺暗
[00:07:59.000 --> 00:08:01.800]  耶和華從火焰中對你們說話
[00:08:01.800 --> 00:08:03.600]  你們只聽見聲音
[00:08:03.600 --> 00:08:05.700]  卻沒有看見形象
[00:08:05.700 --> 00:08:07.500]  所以你們要分外謹慎
[00:08:07.500 --> 00:08:09.100]  因爲耶和華在和列山
[00:08:09.100 --> 00:08:11.400]  從火中對你們說話的那日
[00:08:11.400 --> 00:08:13.500]  你們沒有看見什麼形象
[00:08:13.500 --> 00:08:15.400]  唯恐你們敗壞自己
[00:08:15.400 --> 00:08:18.600]  掉顆偶像,彷彿什麼男相、女相
[00:08:18.600 --> 00:08:20.200]  或地上走獸的相
[00:08:20.200 --> 00:08:21.900]  或空中飛鳥的相
[00:08:21.900 --> 00:08:23.700]  或地上爬物的相
[00:08:23.700 --> 00:08:27.100]  或地底下水中魚的相
[00:08:27.100 --> 00:08:30.100]  經文寫得是相當之清楚的
[00:08:30.100 --> 00:08:31.600]  經文是寫得非常清楚
[00:08:31.600 --> 00:08:36.100]  就說當日原來以色列是沒有看見神任何的形象
[00:08:36.100 --> 00:08:39.100]  當天以色列人是沒有看見神任何的形象
[00:08:39.100 --> 00:08:41.700]  他只是看見天空發出聲音
[00:08:41.700 --> 00:08:43.600]  他只是看到天空發出聲音
[00:08:43.600 --> 00:08:46.200]  所以如果你既然看不到神的形象
[00:08:46.200 --> 00:08:47.800]  既然你看不到神的形象
[00:08:47.800 --> 00:08:50.500]  你怎麼可以做一個像代替了神呢?
[00:08:50.500 --> 00:08:52.300]  你怎麼可以做一個像可以代替神呢?
[00:08:52.300 --> 00:08:58.200]  所以這裏如果補充回去我們今天早上讀的經文
[00:08:58.200 --> 00:09:00.700]  又說我們回去今天所讀的經文
[00:09:00.700 --> 00:09:03.100]  所以這個像再次說是指
[00:09:03.100 --> 00:09:07.500]  爲神去做一個像去代替神
[00:09:07.500 --> 00:09:10.700]  這邊做一個像去代替神
[00:09:10.700 --> 00:09:14.100]  就不是指爲這些外邦偶像去做像
[00:09:14.100 --> 00:09:16.700]  而不是爲一些外邦偶像去做一些像
[00:09:16.700 --> 00:09:20.700]  如果按十誡第二言摩西按神的吩咐
[00:09:20.700 --> 00:09:24.000]  又說按十誡第二言摩西按神的吩咐
[00:09:24.000 --> 00:09:27.400]  不可以按自己的出發點去雕刻像
[00:09:27.400 --> 00:09:29.400]  他不能按自己的出發點去雕刻一個像
[00:09:29.400 --> 00:09:32.600]  如果從上文下理去理解
[00:09:32.600 --> 00:09:36.700]  他是禁止以色列人效法當時加南人的風俗
[00:09:36.700 --> 00:09:39.900]  他是禁止以色列人效法加南人的風俗
[00:09:39.900 --> 00:09:45.300]  就爲這個看不見的神做一個跟神相比的像
[00:09:45.300 --> 00:09:47.800]  爲一個看不見的神做一個與神相比的像
[00:09:47.800 --> 00:09:50.200]  或者做一個代替品
[00:09:50.200 --> 00:09:54.400]  從意義上的延伸
[00:09:54.400 --> 00:09:56.800]  連爲神做一個像都不可以
[00:09:56.800 --> 00:09:58.300]  爲神做一個像都不可以
[00:09:58.300 --> 00:10:00.900]  當然爲其他的偶像做像都不可以
[00:10:00.900 --> 00:10:03.200]  當然爲別的偶像做像就更不可以
[00:10:03.200 --> 00:10:06.000]  所以十誡第二言最重要的精神
[00:10:06.000 --> 00:10:07.800]  所以十誡第二言最重要的精神
[00:10:07.800 --> 00:10:10.700]  就是強調人不要爲了貪囚方便
[00:10:10.700 --> 00:10:13.100]  就是強調人不可以貪囚方便
[00:10:13.100 --> 00:10:16.000]  不要爲神做一個像或者做一些代替品
[00:10:16.000 --> 00:10:18.700]  不要爲神做一些像或者做一些代替品
[00:10:18.700 --> 00:10:21.900]  這個對神是一個侮辱
[00:10:21.900 --> 00:10:23.400]  這個對神是一個侮辱
[00:10:23.400 --> 00:10:24.900]  或者我們這樣理解
[00:10:24.900 --> 00:10:28.400]  神和我們是一種個人關係
[00:10:28.400 --> 00:10:30.700]  要說我們跟神是一個個人關係的話
[00:10:30.700 --> 00:10:33.000]  不是一種人手的雕像
[00:10:33.000 --> 00:10:34.700]  不是一種人手的雕像
[00:10:34.700 --> 00:10:38.500]  或者按照人去投射爲神去做一個像
[00:10:38.500 --> 00:10:41.800]  也不是人投射爲神做一個像
[00:10:41.800 --> 00:10:45.300]  另外十誡第二言都指着一個原則
[00:10:45.300 --> 00:10:47.600]  另外十誡第二言是指着一個原則
[00:10:47.600 --> 00:10:49.800]  就正如舊約的學者一樣這樣講
[00:10:49.800 --> 00:10:52.300]  就如舊約的學者這樣講
[00:10:52.300 --> 00:10:56.600]  他說拜偶像不單是包括拜那些假神
[00:10:56.600 --> 00:10:59.200]  說拜偶像不單只是拜那些假神
[00:10:59.200 --> 00:11:02.800]  也包括用人手掃像去敬拜真神
[00:11:02.800 --> 00:11:06.700]  也包括用人手掃像去敬拜真神
[00:11:06.700 --> 00:11:08.000]  對基督徒來講
[00:11:08.000 --> 00:11:08.900]  對基督徒來講
[00:11:08.900 --> 00:11:12.400]  那個意思就是說我們不可以用可見的像
[00:11:12.400 --> 00:11:14.200]  去代替獨一的真神
[00:11:14.200 --> 00:11:16.200]  就是我們不能用一個可見的像
[00:11:16.200 --> 00:11:17.600]  去代表獨一的真神
[00:11:17.600 --> 00:11:19.000]  任何的一位
[00:11:19.000 --> 00:11:20.300]  任何的一位
[00:11:20.300 --> 00:11:22.600]  以達到基督徒敬拜的目的
[00:11:22.600 --> 00:11:24.400]  以達到基督徒敬拜的目的
[00:11:24.400 --> 00:11:26.100]  所以這個誡命所針對
[00:11:26.100 --> 00:11:28.200]  或者這句話所針對的
[00:11:28.200 --> 00:11:30.100]  所以這個誡命所針對的
[00:11:30.100 --> 00:11:32.900]  或者這句話所針對的
[00:11:32.900 --> 00:11:34.900]  不是敬拜的對象
[00:11:34.900 --> 00:11:36.300]  不是敬拜的對象
[00:11:36.300 --> 00:11:37.700]  而是敬拜的方式
[00:11:37.700 --> 00:11:38.700]  而是敬拜的方式
[00:11:38.700 --> 00:11:42.100]  不可以用人爲神去掃像代替神
[00:11:42.100 --> 00:11:44.900]  不能用人去掃一個像去代替神
[00:11:44.900 --> 00:11:46.900]  當然十誡帝言的精神
[00:11:46.900 --> 00:11:51.000]  和以色列人處身加南的偶像文化是不可分割
[00:11:51.000 --> 00:11:53.200]  但是實際的第二言語
[00:11:53.200 --> 00:11:56.700]  以色列人身處加南地的一個文化的不可分割
[00:11:56.700 --> 00:11:59.700]  當時的世界是一種我們叫做泛神論的
[00:11:59.700 --> 00:12:02.800]  當時的世界是一種我們叫做泛神論的
[00:12:02.800 --> 00:12:05.000]  就是滿天神佛
[00:12:05.000 --> 00:12:08.600]  所以以色列人沒有辦法擺脫這種思想
[00:12:08.600 --> 00:12:11.100]  以色列人是沒有辦法擺脫這樣的思想
[00:12:11.100 --> 00:12:13.900]  否則以色列人都不會日後三番四次
[00:12:13.900 --> 00:12:16.100]  陷入這些拜偶像的罪行
[00:12:16.100 --> 00:12:17.500]  否則以色列人就不會以後
[00:12:17.500 --> 00:12:20.000]  在三番四次的陷入拜偶像的罪行
[00:12:20.000 --> 00:12:21.000]  那麼可能會問
[00:12:21.000 --> 00:12:24.800]  人爲什麼要找一個像來代替這位永活的真神呢
[00:12:24.800 --> 00:12:28.300]  我們在想爲什麼人要找一個像來代替這個永活的真神呢
[00:12:28.300 --> 00:12:30.900]  有人就這樣去提出一個這樣的看法
[00:12:30.900 --> 00:12:32.700]  有人就提出這樣一個說法
[00:12:32.700 --> 00:12:34.500]  他說可見的像
[00:12:34.500 --> 00:12:36.700]  可見的雕像或者圖像
[00:12:36.700 --> 00:12:39.800]  說一個可見的雕像或者圖像
[00:12:39.800 --> 00:12:41.100]  簡單來講
[00:12:41.100 --> 00:12:41.900]  簡單來講
[00:12:41.900 --> 00:12:44.800]  就是以人認爲容易掌握的方法
[00:12:44.800 --> 00:12:46.900]  去代替一位看不見的神
[00:12:46.900 --> 00:12:49.000]  就是以人認爲可以容易掌握的方法
[00:12:49.000 --> 00:12:51.500]  去代替一位不能看得見的神
[00:12:51.500 --> 00:12:56.600]  讓我們所信的神能夠形象化、視覺化和具體化
[00:12:56.600 --> 00:13:00.700]  讓我們所相信的神能夠形象化、視覺化和具體化
[00:13:00.700 --> 00:13:01.700]  換句話說
[00:13:01.700 --> 00:13:03.700]  我們說我們的神是怎樣的
[00:13:03.700 --> 00:13:05.600]  有時候我們講我們的神是怎樣的
[00:13:05.600 --> 00:13:07.400]  可能是一個很抽象的概念
[00:13:07.400 --> 00:13:08.700]  可能是一個很抽象的概念
[00:13:08.700 --> 00:13:10.100]  祂是很持愛的
[00:13:10.100 --> 00:13:10.800]  祂是很持愛的
[00:13:10.800 --> 00:13:11.800]  祂是很公義的
[00:13:11.800 --> 00:13:12.400]  祂是很公義的
[00:13:12.400 --> 00:13:13.400]  祂是很憐憫的
[00:13:13.400 --> 00:13:14.100]  祂是很憐憫的
[00:13:14.100 --> 00:13:15.700]  這些都是很抽象的字眼
[00:13:15.700 --> 00:13:16.600]  這些都是很抽象的字眼
[00:13:16.600 --> 00:13:20.200]  但每一個像可能將祂表達具體化了
[00:13:20.200 --> 00:13:22.600]  也就是說一個像能夠把它表達得比較具體化
[00:13:22.600 --> 00:13:24.600]  所以這個界面所針對的
[00:13:24.600 --> 00:13:28.600]  所以這個做法
[00:13:28.600 --> 00:13:29.700]  所以這個做法
[00:13:29.700 --> 00:13:34.000]  是人去將上帝的形象
[00:13:34.000 --> 00:13:36.600]  嘗試用人的方式具體化
[00:13:36.600 --> 00:13:39.700]  這是我們人嘗試把上帝的一些形象
[00:13:39.700 --> 00:13:41.300]  用人的方式把它具體化
[00:13:41.300 --> 00:13:43.300]  譬如有關耶穌的形象
[00:13:43.300 --> 00:13:45.100]  譬如說我們有關於耶穌的形象
[00:13:45.100 --> 00:13:47.000]  我們從來都投射了一個
[00:13:47.000 --> 00:13:50.500]  慈眉善目、充滿慈祥的一個形象
[00:13:50.500 --> 00:13:51.900]  我們總是投射了一個
[00:13:51.900 --> 00:13:55.100]  慈眉善目和可親的一個形象
[00:13:55.100 --> 00:13:57.500]  我們不會投影一個惡形惡相
[00:13:57.500 --> 00:13:59.100]  像牧師一樣的樣子
[00:13:59.100 --> 00:14:01.100]  我們不會投影一個惡形惡相
[00:14:01.100 --> 00:14:02.300]  像牧師一樣的樣子
[00:14:02.300 --> 00:14:05.900]  你留意我們要回到古代的世界
[00:14:05.900 --> 00:14:07.600]  我們回去想一想古代的世界
[00:14:07.600 --> 00:14:09.300]  古代的人不像現在
[00:14:09.300 --> 00:14:11.500]  我們普遍有機會受教育
[00:14:11.500 --> 00:14:13.100]  古代的人不像我們現在的人
[00:14:13.100 --> 00:14:13.800]  普遍能夠受教育
[00:14:13.800 --> 00:14:15.100]  我們有一些所謂叫
[00:14:15.100 --> 00:14:16.400]  懂得理性的分析
[00:14:16.400 --> 00:14:18.100]  我們懂得去理性的分析
[00:14:18.100 --> 00:14:20.800]  我們容易明白一些比較抽象的概念
[00:14:20.800 --> 00:14:24.200]  我們容易明白一些比較抽象的概念
[00:14:24.200 --> 00:14:27.600]  所以古代人往往會透過一些圖像
[00:14:27.600 --> 00:14:29.800]  所以古代人往往會透過一些圖像
[00:14:29.800 --> 00:14:31.700]  一些神像
[00:14:31.700 --> 00:14:33.000]  或者一些圖騰
[00:14:33.000 --> 00:14:35.300]  去表達他們所信奉的神
[00:14:35.300 --> 00:14:37.200]  去表達他們所信奉的神
[00:14:37.200 --> 00:14:39.400]  所以古代有很多祭祀的儀式
[00:14:39.400 --> 00:14:41.300]  所以古代有很多祭祀的儀式
[00:14:41.300 --> 00:14:42.900]  甚至有角色的扮演
[00:14:42.900 --> 00:14:44.400]  甚至有角色的扮演
[00:14:44.400 --> 00:14:46.400]  他們所信奉的神明
[00:14:46.400 --> 00:14:48.300]  怎麼去打敗那些敵人
[00:14:48.300 --> 00:14:50.200]  他們所信奉的神明
[00:14:50.200 --> 00:14:51.300]  怎麼去打敗敵人
[00:14:51.300 --> 00:14:53.300]  怎麼降雨使百無風騷
[00:14:53.300 --> 00:14:54.900]  怎麼降雨使百無風騷
[00:14:54.900 --> 00:14:56.600]  怎麼除去這些瘟疫
[00:14:56.600 --> 00:14:57.600]  怎麼除去瘟疫等等
[00:14:57.600 --> 00:14:59.500]  他們透過這些影像
[00:14:59.500 --> 00:15:00.900]  作爲一種宗教教育
[00:15:00.900 --> 00:15:02.200]  他們透過這些影像
[00:15:02.200 --> 00:15:03.300]  作爲一個宗教教育
[00:15:03.300 --> 00:15:05.400]  因爲你說一些抽象的概念
[00:15:05.400 --> 00:15:07.200]  那些人是沒辦法明白
[00:15:07.200 --> 00:15:08.800]  因爲你講一些抽象的概念
[00:15:08.800 --> 00:15:10.300]  他們的人是沒有辦法明白
[00:15:10.300 --> 00:15:11.100]  他們透過一些
[00:15:11.100 --> 00:15:13.200]  好像現在用我們這些話劇
[00:15:13.200 --> 00:15:15.700]  一些所謂叫肢體語言去表達出來
[00:15:15.700 --> 00:15:17.600]  我們透過現在的一些話劇
[00:15:17.600 --> 00:15:19.100]  或者肢體語言去表達出來
[00:15:19.100 --> 00:15:21.200]  將他們所信奉的神明
[00:15:21.200 --> 00:15:23.600]  作爲深入人心
[00:15:23.600 --> 00:15:25.200]  把我們所相信的神明
[00:15:25.200 --> 00:15:27.700]  作爲深入我們的心
[00:15:27.700 --> 00:15:29.600]  從宗教心理學的角度
[00:15:29.600 --> 00:15:32.900]  有時這些圖像化的宗教儀式
[00:15:32.900 --> 00:15:35.900]  是更加讓人容易去投入
[00:15:35.900 --> 00:15:37.500]  又說以宗教心理學來講
[00:15:37.500 --> 00:15:40.400]  就是這些圖像化的一些
[00:15:40.400 --> 00:15:42.300]  就是讓人更容易去明白
[00:15:42.300 --> 00:15:44.000]  所以你見很多其他的
[00:15:44.000 --> 00:15:47.000]  譬如就以我們中國的一些佛教
[00:15:47.000 --> 00:15:48.100]  藏傳佛教
[00:15:48.100 --> 00:15:49.900]  充滿很多這些圖像
[00:15:49.900 --> 00:15:51.700]  所以我們中國所傳的佛教
[00:15:51.700 --> 00:15:55.000]  或藏傳佛教也是充滿這些圖像
[00:15:55.000 --> 00:15:56.600]  或者很多的儀式
[00:15:56.600 --> 00:15:57.700]  或者很多不同的儀式
[00:15:57.700 --> 00:15:59.200]  其實這些儀式可以講爲
[00:15:59.200 --> 00:16:02.000]  一種具體的肢體的語言表達
[00:16:02.000 --> 00:16:04.200]  這些儀式可能就是
[00:16:04.200 --> 00:16:06.500]  可以說是一個具體的
[00:16:06.500 --> 00:16:07.500]  肢體語言的表達
[00:16:07.500 --> 00:16:09.500]  所以讓人可以參與在其中
[00:16:09.500 --> 00:16:10.900]  讓人可以參與在當中
[00:16:10.900 --> 00:16:12.300]  所以如果透過這些
[00:16:12.300 --> 00:16:15.000]  有時候透過那些具體可見的圖像
[00:16:15.000 --> 00:16:16.900]  我們透過這些具體可見的圖像
[00:16:16.900 --> 00:16:22.900]  讓人可以跟這位神的距離拉近
[00:16:22.900 --> 00:16:28.300]  當然從負面也可以做成一種操控
[00:16:28.300 --> 00:16:32.700]  你想想可以將這位神做成一個像
[00:16:32.700 --> 00:16:34.900]  成爲一個流動的
[00:16:34.900 --> 00:16:38.900]  可以去到哪裏就設立一個分會
[00:16:38.900 --> 00:16:40.900]  作爲一個對信奉的人
[00:16:40.900 --> 00:16:46.200]  一種心理的滿足和操控
[00:16:46.200 --> 00:16:50.200]  如果來自臺灣的弟兄姐妹就很明白了
[00:16:50.200 --> 00:16:52.400]  每年他們那些所謂天后蛋
[00:16:52.400 --> 00:16:54.900]  就會抬着天后出去出巡
[00:16:54.900 --> 00:16:58.700]  每年的天后蛋就會抬着天后到處去出巡
[00:16:58.700 --> 00:17:02.900]  那對我們贈信會的弟兄姐妹來講
[00:17:02.900 --> 00:17:07.100]  我們習慣了以宣講爲中心
[00:17:07.100 --> 00:17:10.100]  可以說贈信會崇拜的形式
[00:17:10.100 --> 00:17:13.300]  是比較知識性和靜態的宣講
[00:17:13.300 --> 00:17:15.100]  可以這樣講我們贈信會崇拜
[00:17:15.100 --> 00:17:17.900]  是比較知識性和靜態的一個做法
