
[00:00:00.000 --> 00:00:04.580]  我仍然很感受上個星期和大家分享加勒的生平
[00:01:36.600 --> 00:01:38.600]  會不會大象一去
[00:01:38.600 --> 00:01:41.200]  馬上就風雨飄搖呢?
[00:01:41.200 --> 00:01:45.560]  但是危機往往會成為另外一種祝福
[00:01:45.560 --> 00:01:49.440]  更加他們這班人沒有一個很明顯的領袖
[00:01:49.440 --> 00:01:51.440]  帶領著他們的時候
[00:01:51.440 --> 00:01:56.120]  他們會一些人懂得更加倚靠神
[00:01:56.120 --> 00:01:59.760]  他們不會將焦點集在一個人的身上
[00:01:59.760 --> 00:02:02.660]  甚至將焦點放在神的身上
[00:02:02.660 --> 00:02:08.560]  我們看看《史詩記》第一章第一節
[00:02:08.560 --> 00:02:10.080]  約書亞死後
[00:02:10.080 --> 00:02:12.320]  以色列人求問耶和華說
[00:02:12.320 --> 00:02:15.760]  我們中間誰當首先想去攻擊迦南人
[00:02:15.760 --> 00:02:17.520]  與他們爭戰?
[00:02:17.520 --> 00:02:23.160]  《史詩記》一開始就講到約書亞死了
[00:02:23.160 --> 00:02:25.340]  所以他們沒有一個突出的領袖
[00:02:25.340 --> 00:02:30.200]  在一個完全沒有領袖興起的年代裏面
[00:02:30.200 --> 00:02:33.780]  神的指紋就一定要永遠認定
[00:02:33.780 --> 00:02:36.680]  真正帶領著我們的不是人
[00:02:36.680 --> 00:02:38.680]  是我們的神
[00:02:38.680 --> 00:02:41.160]  所以他們同心去求問神
[00:02:41.160 --> 00:02:44.060]  怎樣面對前面的挑戰
[00:02:44.060 --> 00:02:49.360]  是由哪一個支派的人先去打仗呢?
[00:02:49.360 --> 00:02:52.460]  你想想如果有約書亞在的時候
[00:02:52.460 --> 00:02:55.960]  他們就會聽約書亞的命令
[00:02:55.960 --> 00:02:58.460]  由約書亞去祈禱
[00:02:58.460 --> 00:03:00.460]  然後看看神怎樣帶領約書亞
[00:03:00.460 --> 00:03:03.980]  然後他們就跟著約書亞的指示去
[00:03:03.980 --> 00:03:05.740]  但是不要忘記
[00:03:05.740 --> 00:03:08.160]  人始終會有他的不足
[00:03:08.160 --> 00:03:10.660]  神始終會有他的錯
[00:03:10.660 --> 00:03:14.120]  約書亞都曾經被人欺騙的
[00:03:14.120 --> 00:03:16.120]  如果我們熟悉的時候
[00:03:16.120 --> 00:03:17.520]  欺騙人
[00:03:17.520 --> 00:03:22.380]  他們知道約書亞打贏很多的族
[00:03:22.380 --> 00:03:24.380]  他們很怕自己被滅
[00:03:24.380 --> 00:03:25.800]  去致死
[00:03:25.800 --> 00:03:27.180]  於是怎樣呢?
[00:03:27.180 --> 00:03:30.780]  他就去扮演很遠的地方
[00:03:30.780 --> 00:03:32.780]  風塵僕僕的走來
[00:03:32.780 --> 00:03:34.560]  約書亞一時不察
[00:03:34.560 --> 00:03:36.240]  因為他沒有求問神
[00:03:36.240 --> 00:03:39.060]  於是就跟他們簽了約
[00:03:39.060 --> 00:03:41.380]  以後都不可以殺他
[00:03:41.380 --> 00:03:46.660]  只可以令到欺騙人成為他們的奴僕
[00:03:46.660 --> 00:03:50.260]  及後就因為這樣的緣故
[00:03:50.260 --> 00:03:53.200]  而引起人對約書亞的不滿
[00:03:53.200 --> 00:03:54.340]  我們就不看了
[00:03:54.340 --> 00:03:55.340]  我只告訴大家
[00:03:55.340 --> 00:03:58.940]  這段經文記載約書亞第九章
[00:03:58.940 --> 00:04:02.020]  第一到第十八節
[00:04:02.020 --> 00:04:03.800]  這個就是很重要的
[00:04:03.800 --> 00:04:05.460]  我自己也很深體會
[00:04:05.460 --> 00:04:07.980]  特別我在COVID之前的二十年
[00:04:07.980 --> 00:04:10.680]  我是經常來英國
[00:04:10.680 --> 00:04:12.480]  每一年都有機會來英國
[00:04:12.480 --> 00:04:14.540]  就是港島
[00:04:14.540 --> 00:04:18.700]  我就見到當時的英國的華人教會
[00:04:18.700 --> 00:04:21.540]  不是這麼多的傳道人
[00:04:21.540 --> 00:04:24.700]  甚至可能在一些較為偏遠的地方裏面
[00:04:24.700 --> 00:04:26.840]  他們自己就由查經班開始
[00:04:26.840 --> 00:04:29.180]  然後有聚會、有崇拜
[00:04:29.180 --> 00:04:32.260]  沒有目視他們當中
[00:04:32.260 --> 00:04:35.160]  但是他們就互相之間的配搭
[00:04:35.160 --> 00:04:38.260]  他們一起同心協力去建立教會
[00:04:38.260 --> 00:04:41.040]  反而可能有一個很強的領袖在那裏的時候
[00:04:41.040 --> 00:04:43.620]  他就全部指望那個領袖
[00:04:43.620 --> 00:04:45.100]  所以你看到
[00:04:45.100 --> 00:04:47.740]  譬如我去過委內瑞拉
[00:04:47.740 --> 00:04:50.660]  那時候委內瑞拉也是沒有目者
[00:04:50.660 --> 00:04:53.560]  那時候就由信徒或是執事
[00:04:53.560 --> 00:04:56.220]  來去承擔那些牧羊的工作
[00:04:56.220 --> 00:05:01.360]  探訪、去輔導、去探病
[00:05:01.360 --> 00:05:05.940]  所以有時候未必不是一件好事
[00:05:05.940 --> 00:05:09.300]  這次我們看到當約書亞死的時候
[00:05:09.300 --> 00:05:12.460]  他就一起去求問神的心意
[00:05:12.460 --> 00:05:16.860]  接著我們就看到剛才我說的
[00:05:16.860 --> 00:05:21.620]  因為約書亞他來大學去失策
[00:05:21.620 --> 00:05:24.200]  沒有好好的來大學去了解到
[00:05:24.200 --> 00:05:25.640]  被機票人騙了
[00:05:25.640 --> 00:05:27.940]  所以後來那些人都埋怨他
[00:05:27.940 --> 00:05:30.900]  我們看看約書亞記第九章第十八節
[00:05:30.900 --> 00:05:34.100]  因為會眾的首領已經指著耶和華
[00:05:34.100 --> 00:05:36.520]  以色列的神向他們起誓
[00:05:36.520 --> 00:05:39.080]  所以以色列不擊殺他們
[00:05:39.080 --> 00:05:41.800]  全會眾就向首領發怨言
[00:05:41.800 --> 00:05:43.400]  所以你記住
[00:05:43.400 --> 00:05:45.140]  他們就會向那些首領
[00:05:45.140 --> 00:05:47.020]  特別是向約書亞來發怨言
[00:05:47.020 --> 00:05:49.900]  記住每一個牧者包括我在內
[00:05:49.900 --> 00:05:51.840]  一定有不足的地方
[00:05:51.840 --> 00:05:53.320]  有缺陷的地方
[00:05:53.320 --> 00:05:56.100]  所以我們千萬不要將我們的信心
[00:05:56.100 --> 00:05:58.100]  放在人的身上
[00:05:58.100 --> 00:05:59.480]  叫仰望神
[00:05:59.480 --> 00:06:01.080]  特別是一些重要的事情
[00:06:01.080 --> 00:06:03.080]  就要尋求神的心意
[00:06:03.080 --> 00:06:05.080]  就要去信服神
[00:06:05.080 --> 00:06:09.480]  我們再看看這一章的聖經
[00:06:09.480 --> 00:06:11.200]  第一章第一節就說到
[00:06:11.200 --> 00:06:12.680]  當約書亞死了之後
[00:06:12.680 --> 00:06:14.680]  他們就要去求問神
[00:06:14.680 --> 00:06:19.060]  應該是哪一個支派來打這場仗
[00:06:19.060 --> 00:06:21.420]  當他們向神禱告的時候祈求
[00:06:21.420 --> 00:06:25.420]  即表示他們願意尋求神的心意
[00:06:25.420 --> 00:06:31.180]  一個自以為是、獨斷獨行的人是不會祈禱的
[00:06:31.180 --> 00:06:32.680]  除非出了問題
[00:06:32.680 --> 00:06:35.080]  他才會求神來幫助他
[00:06:35.080 --> 00:06:37.200]  他們認為自己能夠做的事情
[00:06:37.200 --> 00:06:39.200]  何必要祈禱呢?
[00:06:39.200 --> 00:06:41.700]  但我想和大家搞清楚
[00:06:41.700 --> 00:06:44.560]  尋求神的心意的人
[00:06:44.560 --> 00:06:49.800]  並不一定代表他很樂意順從神的旨意
[00:06:49.800 --> 00:06:51.000]  有沒有想過
[00:06:51.000 --> 00:06:53.400]  可能我們自己也有犯這個錯
[00:06:53.400 --> 00:06:58.120]  我們心裏有時候有自己的意願
[00:06:58.120 --> 00:07:02.400]  如果神的旨意和我們心裏所想的事情
[00:07:02.400 --> 00:07:04.400]  是相符的、吻合的
[00:07:04.400 --> 00:07:06.100]  我們當然願意遵從
[00:07:06.100 --> 00:07:07.860]  Hallelujah 感謝主
[00:07:07.860 --> 00:07:09.660]  主祢清楚地帶領
[00:07:09.660 --> 00:07:12.600]  我一定會樂意去遵從的
[00:07:12.600 --> 00:07:15.400]  但如果他們的心意不相符的時候
[00:07:15.400 --> 00:07:17.400]  甚至神很清楚地告訴你
[00:07:17.400 --> 00:07:22.600]  祂的意思和你所想的是背道而馳的時候
[00:07:22.600 --> 00:07:25.880]  我們會不會帶著它去否定
[00:07:25.880 --> 00:07:27.600]  這個不是神的心意
[00:07:27.600 --> 00:07:29.600]  就不去遵從呢?
[00:07:29.600 --> 00:07:30.840]  我們看看
[00:07:30.840 --> 00:07:33.760]  當猶大國滅亡的時候
[00:07:33.760 --> 00:07:36.760]  那些精英都老走了
[00:07:36.760 --> 00:07:39.940]  剩下的那些都是基層的人
[00:07:39.940 --> 00:07:43.200]  或者老弱、貧窮的人
[00:07:43.200 --> 00:07:44.880]  留在耶路撒冷
[00:07:44.880 --> 00:07:48.360]  其實是頹垣敗瓦 很慘
[00:07:48.360 --> 00:07:51.120]  當時有一個軍長
[00:07:51.120 --> 00:07:54.100]  他來求問耶和華
[00:07:54.100 --> 00:07:56.720]  究竟應不應該留在那裏
[00:07:56.720 --> 00:07:58.480]  有時候去埃及呢?
[00:07:58.480 --> 00:08:01.040]  這個軍長就去找耶利米
[00:08:01.040 --> 00:08:02.440]  跟耶利米說
[00:08:02.440 --> 00:08:05.200]  你可不可以來為我們禱告?
[00:08:05.200 --> 00:08:08.940]  在耶利米書42章第3節
[00:08:08.940 --> 00:08:12.760]  「願耶和華您益臣子使我們所當走的路
[00:08:12.760 --> 00:08:14.520]  所當做的事」
[00:08:14.520 --> 00:08:17.880]  這些軍長就叫耶利米為他祈禱
[00:08:17.880 --> 00:08:21.840]  耶利米很樂意的去幫助他們
[00:08:21.840 --> 00:08:25.900]  所以後來就為他們祈禱
[00:08:25.900 --> 00:08:27.280]  十天之後
[00:08:27.280 --> 00:08:30.280]  神就有那個答案給他們了
[00:08:30.280 --> 00:08:32.540]  耶利米就跟他們說
[00:08:32.540 --> 00:08:34.540]  神很清楚告訴他們
[00:08:34.540 --> 00:08:36.540]  你們不要去埃及
[00:08:36.540 --> 00:08:38.280]  要留在這個地方
[00:08:38.280 --> 00:08:40.280]  神是會祝福你的
[00:08:40.280 --> 00:08:42.280]  如果你去埃及的時候
[00:08:42.280 --> 00:08:44.280]  就會遇到這些災禍
[00:08:44.280 --> 00:08:45.600]  但是這幫人
[00:08:45.600 --> 00:08:48.900]  求神來指引我們走這條路
[00:08:48.900 --> 00:08:50.900]  誰知耶利米給他們答案
[00:08:50.900 --> 00:08:53.780]  「你講大話」
[00:08:53.780 --> 00:08:55.780]  很熟悉的一句話
[00:08:55.780 --> 00:08:57.780]  他就說到
[00:08:57.780 --> 00:09:00.920]  「你講大話 神沒有向你離帶去啟示
[00:09:00.920 --> 00:09:02.920]  你想害死我們而已」
[00:09:02.920 --> 00:09:06.280]  他就馬上否定了神的旨意
[00:09:06.280 --> 00:09:09.880]  我們看看耶利米書43章第2、第3兩節
[00:09:09.880 --> 00:09:11.880]  我們一起來看 好不好?
[00:09:11.880 --> 00:09:17.780]  「菩薩雅的兒子阿撒利亞和阿加利亞的兒子約哈蘭
[00:09:17.780 --> 00:09:19.580]  並一切旁傲的人
[00:09:19.580 --> 00:09:22.440]  就對耶利米說 你說謊言
[00:09:22.440 --> 00:09:25.760]  也會說我們的神並沒有差遣你來說
[00:09:25.760 --> 00:09:28.800]  你們不可進入埃及在那裡居住
[00:09:28.800 --> 00:09:32.900]  只是尼利亞的兒子巴魯教唆你害我們
[00:09:32.900 --> 00:09:35.820]  要將我們交在加勒底人的手中
[00:09:35.820 --> 00:09:37.420]  使我們有被殺的
[00:09:37.420 --> 00:09:39.420]  有被擄到巴比倫去的」
[00:09:39.420 --> 00:09:44.540]  這幫人表面上好像很願意順從神的心意
[00:09:44.540 --> 00:09:50.380]  但是當神的意思和他們所想的是相違背的時候
[00:09:50.380 --> 00:09:52.380]  他就拒絕了 甚至說
[00:09:52.380 --> 00:09:54.380]  「耶利米 你講大話
[00:09:54.380 --> 00:09:56.380]  其實神沒有向你離帶去啟示
[00:09:56.380 --> 00:09:58.380]  你想害我們而已」
[00:09:58.380 --> 00:10:01.720]  那會不會有時候我們也是這樣呢?
[00:10:01.720 --> 00:10:04.580]  我們要尋求神的心意
[00:10:04.580 --> 00:10:07.060]  但原來我們有自己既定的立場
[00:10:07.060 --> 00:10:08.480]  就好像這幫人這樣
[00:10:08.480 --> 00:10:10.160]  結果這幫人怎麼樣?
[00:10:10.160 --> 00:10:13.020]  就下埃及 還捉了耶利米下去
[00:10:13.020 --> 00:10:14.780]  結果他們就被殺了
[00:10:14.780 --> 00:10:18.860]  所以我們願意有一個順從神的心
[00:10:18.860 --> 00:10:21.860]  我們當然每個人都有自己的前設
[00:10:21.860 --> 00:10:24.120]  但是如果很肯定神的心意
[00:10:24.120 --> 00:10:27.000]  我們就要將自己的前設放下
[00:10:27.000 --> 00:10:29.880]  所以我們看回事實
[00:10:29.880 --> 00:10:32.380]  但今次我們看到有美好的一面
[00:10:32.380 --> 00:10:34.960]  他們樂於遵行神的心意
[00:10:34.960 --> 00:10:37.920]  當神指示猶大支派去作戰的時候
[00:10:37.920 --> 00:10:39.440]  他們沒有異議
[00:10:39.440 --> 00:10:40.720]  他們就會遵從
[00:10:40.720 --> 00:10:43.300]  特別是猶大支派沒有異議
[00:10:43.300 --> 00:10:46.100]  其他的支派就反而簡單
[00:10:46.100 --> 00:10:48.100]  「幸好沒有叫我」
[00:10:48.100 --> 00:10:50.100]  這時候就叫猶大
[00:10:50.100 --> 00:10:51.860]  他們當然樂於遵從
[00:10:51.860 --> 00:10:53.860]  但是猶大支派呢?
[00:10:53.860 --> 00:10:57.120]  它沒有離帶去抗議
[00:10:57.120 --> 00:10:59.900]  「為什麼是我?為什麼不是留便?」
[00:10:59.900 --> 00:11:01.900]  因為留便才是大兒子嘛 是不是?
[00:11:01.900 --> 00:11:06.020]  看回上次再上次
[00:11:06.020 --> 00:11:09.820]  我就有解釋過為什麼會找猶大支派
[00:11:09.820 --> 00:11:11.280]  一會兒都會再提一提的
[00:11:11.280 --> 00:11:13.660]  好了 他們要打仗
[00:11:13.660 --> 00:11:15.080]  但是不要忘記
[00:11:15.080 --> 00:11:18.540]  原來他們還沒打已經先贏了
[00:11:18.540 --> 00:11:22.260]  雖然還沒打先贏 但他們仍然要作戰
[00:11:22.260 --> 00:11:23.940]  當他們還沒作戰的時候
[00:11:23.940 --> 00:11:27.300]  神就已經給他們有應許
[00:11:27.300 --> 00:11:29.460]  他們一定會得勝的
[00:11:29.460 --> 00:11:31.460]  第一次就說了輸就死了
[00:11:31.460 --> 00:11:32.600]  他們求問神
[00:11:32.600 --> 00:11:34.220]  哪個支派上去打仗?
[00:11:34.220 --> 00:11:35.500]  神就說猶大支派
[00:11:35.500 --> 00:11:38.000]  好了 我們看看第二和第四節
[00:11:38.000 --> 00:11:41.740]  「耶和華說:猶大當先上去
[00:11:41.740 --> 00:11:44.240]  我已將那地交在他手中
[00:11:44.240 --> 00:11:45.740]  猶大就上去
[00:11:45.740 --> 00:11:50.300]  耶和華將加林人和比利西人交在他們手中
[00:11:50.300 --> 00:11:53.480]  他們在比利西逼殺了一萬人」
[00:11:53.480 --> 00:11:54.660]  看不看到?
[00:11:54.660 --> 00:11:56.500]  他們還沒打這場仗
[00:11:56.500 --> 00:12:01.860]  神就說:我會將他們交在你手中
[00:12:01.860 --> 00:12:04.620]  神已經給他們有保證
[00:12:04.620 --> 00:12:06.620]  一定會得勝
[00:12:06.620 --> 00:12:10.160]  神是會親自為他們作戰的
[00:12:10.160 --> 00:12:12.160]  將敵人殲滅
[00:12:12.160 --> 00:12:15.040]  但事實上過去的日子
[00:12:15.040 --> 00:12:19.200]  他們都經歷過這些情況
[00:12:19.200 --> 00:12:22.160]  面對龐大的敵人
[00:12:22.160 --> 00:12:24.160]  他們身處弱勢
[00:12:24.160 --> 00:12:26.400]  他們沒有好的軍事訓練
[00:12:26.400 --> 00:12:28.400]  他們沒有精良的武器
[00:12:28.400 --> 00:12:32.040]  但是雞蛋可以扔爛夠長的
[00:12:32.040 --> 00:12:34.920]  正如阿伯拉罕 大家記不記得
[00:12:34.920 --> 00:12:40.440]  他帶著318個僕人 所以阿伯拉罕多有錢
[00:12:40.440 --> 00:12:45.640]  僅僅是僕人都318個 打贏了四王聯盟
[00:12:45.640 --> 00:12:54.760]  有四個宗族 或者四個不同的民族
[00:12:54.760 --> 00:13:01.100]  他們聯手 但是阿伯拉罕帶著318個家丁
[00:13:01.100 --> 00:13:04.180]  就贏了他們 救回了羅德
[00:13:04.180 --> 00:13:08.980]  還有 埃及當時是強盛的國家
[00:13:08.980 --> 00:13:12.860]  但是以色列人卻是可以打贏他們
[00:13:12.860 --> 00:13:16.800]  紅海的水將他們淹沒 當然不是靠他們自己
[00:13:16.800 --> 00:13:18.800]  因此他們的勝利是什麼呢?
[00:13:18.800 --> 00:13:21.580]  是神的恩典 是神的作為
[00:13:21.580 --> 00:13:25.760]  但是不要忘記 他們絕對不能夠袖手旁觀
[00:13:25.760 --> 00:13:29.360]  他們必定要很積極的投入
[00:13:29.360 --> 00:13:33.620]  他們得勝 不是因為他們人強馬壯
[00:13:33.620 --> 00:13:37.840]  有精良的配備 而是因為是神的恩典
[00:13:37.840 --> 00:13:43.960]  雖然在恩典裏面 他們仍然要努力去作戰
[00:13:43.960 --> 00:13:47.560]  今天 神豈不是應許了我們
[00:13:47.560 --> 00:13:50.840]  我們是可以戰勝撒旦的嗎?
[00:13:50.840 --> 00:13:52.840]  當然要依靠神了
[00:13:52.840 --> 00:13:56.140]  難道我們會懷疑神的能力是低於撒旦的嗎?
[00:13:56.140 --> 00:13:58.540]  不會的 我想我們每一個機會都相信
[00:13:58.540 --> 00:14:01.600]  神的能力一定是超越了魔鬼
[00:14:01.600 --> 00:14:04.620]  但是今天我們能夠得勝撒旦的仇敵
[00:14:04.620 --> 00:14:09.440]  罪惡的試探 忍有 仍然是神的恩典
[00:14:09.440 --> 00:14:12.500]  但是我們仍然很需要努力追求
[00:14:12.500 --> 00:14:14.680]  好好的學習 多親近神
[00:14:14.680 --> 00:14:19.020]  以致我們內裏的那種屬靈生命是堅強的
[00:14:19.020 --> 00:14:21.560]  那種抗疫能力都大了
[00:14:21.560 --> 00:14:25.740]  所以我們在恩典之中得勝 但是要努力
[00:14:25.740 --> 00:14:30.100]  個人 教會 包括我們的人生
[00:14:30.100 --> 00:14:35.020]  不進則退 不勝即敗
[00:14:35.020 --> 00:14:38.060]  很簡單 你踩單車
[00:14:38.060 --> 00:14:41.760]  我現在也會踩單車的 我今天也會踩單車的
[00:14:41.760 --> 00:14:44.180]  你單車停下來的時候
[00:14:44.180 --> 00:14:46.180]  很自然會怎樣呢?
[00:14:46.180 --> 00:14:48.300]  就不動了 甚至會跌倒
[00:14:48.300 --> 00:14:50.940]  如果上斜路就會倒下來
[00:14:50.940 --> 00:14:54.140]  所以求神給我們體會到
[00:14:54.140 --> 00:14:56.500]  我們是活在神的恩典之中
[00:14:56.500 --> 00:14:59.880]  但是我們仍然是要努力地作戰
[00:14:59.880 --> 00:15:01.940]  好了 第三方面就是很重要的
[00:15:01.940 --> 00:15:03.340]  今晚我們所看的
[00:15:03.340 --> 00:15:08.260]  就是要互相輔助 然後去面對挑戰
[00:15:08.260 --> 00:15:12.180]  第一章的第三節 我們會看到
[00:15:12.180 --> 00:15:15.420]  當以色列人透過禱告
[00:15:15.420 --> 00:15:18.600]  污淩土明向神祈求的時候
[00:15:18.600 --> 00:15:21.520]  神就指出猶大之派應該先去作戰
[00:15:21.520 --> 00:15:24.100]  雖然猶大不是長子
[00:15:24.100 --> 00:15:25.520]  我上次也講過了
[00:15:25.520 --> 00:15:28.220]  但是因為長子劉弁犯了錯
[00:15:28.220 --> 00:15:33.540]  跟自己的父親的妾侍發生了關係
[00:15:33.540 --> 00:15:35.380]  在道德上失敗
[00:15:35.380 --> 00:15:37.840]  於是他失去了這個祝福
[00:15:37.840 --> 00:15:41.200]  亞各聰最大的祝福就是給了猶大
[00:15:41.200 --> 00:15:43.460]  而且這是皇族的支派
[00:15:43.460 --> 00:15:47.240]  後來耶穌基督也是從猶大支派而生的
[00:15:47.240 --> 00:15:51.300]  所以神就安排了第一個支派去作戰的
[00:15:51.300 --> 00:15:54.040]  絕對不是劉弁
[00:15:54.040 --> 00:15:55.840]  而是猶大
[00:15:55.840 --> 00:15:58.720]  這個也引證了 我經常這樣講
[00:15:58.720 --> 00:16:03.580]  恩典不單單是美麗 也是沉重的
[00:16:03.580 --> 00:16:07.140]  很簡單 我舉一個例子
[00:16:07.140 --> 00:16:12.200]  很有意思的 原本我應該是繼隊去以色列的
[00:16:12.200 --> 00:16:20.160]  如果真是去旅行的 真是很可惜
[00:16:20.160 --> 00:16:23.140]  我想我只可以去多一次以色列
[00:16:23.140 --> 00:16:27.020]  就是我結束了 因為體力都應該再去不了了
[00:16:27.020 --> 00:16:32.480]  這時候 誰知道當我二月一停了
[00:16:32.480 --> 00:16:34.280]  決定了不去以色列
[00:16:34.280 --> 00:16:38.160]  眼睜睜收到一個北愛爾蘭的姐妹
[00:16:38.160 --> 00:16:40.060]  我看回那個記錄
[00:16:40.060 --> 00:16:43.480]  她在去年11月跟我說了一個很簡單的hi
[00:16:43.480 --> 00:16:45.980]  她跟我說 多了香港人的團體
[00:16:45.980 --> 00:16:49.040]  牧師你可不可以過來跟我們分享一下
[00:16:49.040 --> 00:16:51.980]  我說好啊 其實我只是說兩堂而已
[00:16:51.980 --> 00:16:55.200]  告訴大家 剛剛過去的星期六
[00:16:55.200 --> 00:16:59.080]  我是非常累的 那個累是甚麼呢?
[00:16:59.080 --> 00:17:04.660]  就是喉嚨很累 原來有人很想見我
[00:17:04.660 --> 00:17:08.240]  早上已經約了八點多吃早餐
[00:17:08.240 --> 00:17:10.220]  八點多見完她之後
[00:17:10.220 --> 00:17:12.220]  有第二批人來 其實我不知道是哪些
[00:17:12.220 --> 00:17:16.880]  有六、七個人來 還有一些是未信的人
[00:17:16.880 --> 00:17:21.220]  要跟我們分享信仰 澄清他們對信仰的誤解
[00:17:21.220 --> 00:17:24.880]  我由八點多一直說了一點多鐘
[00:17:24.880 --> 00:17:28.720]  就很累 喉嚨很累 然後去到教堂
[00:17:28.720 --> 00:17:32.120]  三點多鐘就是聚會 我坐在那裏想休息一下
[00:17:32.120 --> 00:17:35.760]  誰知道都不夠五分鐘 又有些人說
[00:17:35.760 --> 00:17:37.760]  牧師啊 他很開心 想不到
[00:17:37.760 --> 00:17:41.000]  現在正在來的那對夫婦 他們是未信的
[00:17:41.000 --> 00:17:44.760]  你跟他們聊聊天吧 於是我就跟他們聊天了
[00:17:44.760 --> 00:17:47.800]  總之就是除了說了一個多小時
[00:17:47.800 --> 00:17:54.380]  我由早上八點多去到六點十分 為什麼呢?
[00:17:54.380 --> 00:17:59.100]  因為六點十分我就坐渡輪 坐旅遊巴
[00:17:59.100 --> 00:18:03.600]  從北岸去南岸 那個時候可以終於休息一下
[00:18:03.600 --> 00:18:06.100]  那你說這個是因典還是什麼呢?
[00:18:06.100 --> 00:18:09.500]  是啊 我很開心 可以跟一些未信的人聊天
[00:18:09.500 --> 00:18:11.760]  甚至有些很特別的 一些自閉的人
[00:18:11.760 --> 00:18:15.240]  都跟我聊得很好 連媽媽都覺得很奇怪
[00:18:15.240 --> 00:18:17.900]  怎麼可以跟牧師這麼好的溝通呢?
[00:18:17.900 --> 00:18:20.860]  我覺得這個是一個祝福 但都是沉重的
[00:18:20.860 --> 00:18:24.320]  你想一下 如果我很冷酷地對人 不理睬人
[00:18:24.320 --> 00:18:26.260]  我來港島 何必要見人呢?
[00:18:26.260 --> 00:18:27.940]  那我就舒服很多了 是不是?
[00:18:27.940 --> 00:18:31.320]  所以你記住 原來因典是沉重的
[00:18:31.320 --> 00:18:35.960]  正如聖經有一句話 路加方第十二章第四十八節
[00:18:35.960 --> 00:18:39.340]  「因為多給誰 就向誰多取」
[00:18:39.340 --> 00:18:43.040]  沒錯 因為多給誰 就向誰多取
[00:18:43.040 --> 00:18:48.040]  所以我仍然要感恩的 猶帶順命去打仗
[00:18:48.040 --> 00:18:50.440]  但他知道自己力量不足
[00:18:50.440 --> 00:18:53.440]  於是他就向另外一個支派 就是西面
[00:18:53.440 --> 00:18:56.820]  這個支派去求助了
[00:18:56.820 --> 00:19:01.580]  好 我們看看《史詩紀》第一章第三節
[00:19:01.580 --> 00:19:03.920]  猶帶對他哥哥西面說
[00:19:03.920 --> 00:19:07.040]  請你跟我到尖沟所得之地去
[00:19:07.040 --> 00:19:08.980]  好與加林人爭戰
[00:19:08.980 --> 00:19:12.780]  以後我也跟你到尖沟所得之地去
[00:19:12.780 --> 00:19:15.600]  於是西面與他同去
[00:19:15.600 --> 00:19:19.580]  為什麼他只是問西面而不問其它支派呢?
[00:19:19.580 --> 00:19:22.060]  你記不記得我上次提到
[00:19:22.060 --> 00:19:26.200]  原來西面猶帶都是利亞所生的兒子
[00:19:26.200 --> 00:19:28.980]  即是同父同母的兄弟
[00:19:28.980 --> 00:19:31.480]  因為他有四個妻子
[00:19:31.480 --> 00:19:34.860]  12個兒子是由不同的母親生的
[00:19:34.860 --> 00:19:38.180]  但是猶帶和西面是同一個媽媽生的
[00:19:38.180 --> 00:19:40.020]  即是親兄弟
