
[00:00:00.000 --> 00:00:05.460]  今日教育主日,我們要有一個在這方面的思想,我們先有個祈禱
[00:08:12.020 --> 00:08:16.500]  但是勤力讀書是我們可以決定的
[00:08:16.500 --> 00:08:20.340]  我們一定是有些事情是自己掌握不到
[00:08:20.340 --> 00:08:21.540]  被人決定
[00:08:21.540 --> 00:08:26.180]  但是有些事情我們是可以掌握,盡量去掌握
[00:08:26.180 --> 00:08:32.340]  零歲到十八歲這個學習的階段是一個很決定性的學習階段
[00:08:32.340 --> 00:08:34.460]  很決定性的
[00:08:34.460 --> 00:08:39.340]  我們當中有些家長,你也有小朋友
[00:08:39.340 --> 00:08:44.620]  我是參與一些義務的工作
[00:08:44.620 --> 00:08:48.580]  有一段時間我就參與一個叫做重返校園的
[00:08:48.580 --> 00:08:52.180]  大陸的貧困學生的資助工作
[00:08:52.180 --> 00:08:56.220]  他們是小學的,小學階段的
[00:08:56.220 --> 00:09:02.780]  後來我又參與了一個叫做走進高中的學生資助的工作
[00:09:02.780 --> 00:09:06.940]  還有一個叫做生火工程大學生的資助工作
[00:09:06.940 --> 00:09:10.500]  這些都是農村沒什麼學習機會的
[00:09:10.500 --> 00:09:12.860]  在這個參與裏面就發現
[00:09:12.860 --> 00:09:17.780]  原來讀完了小學
[00:09:17.780 --> 00:09:24.580]  和讀完了中學是很不同的
[00:09:24.580 --> 00:09:26.300]  讀完了小學到初中
[00:09:26.300 --> 00:09:29.420]  這些人雖然受了一點點的基礎教育
[00:09:29.420 --> 00:09:33.740]  但是基本上離不開他們那個農村的環境
[00:09:33.740 --> 00:09:37.500]  仍然是要務農做一些很簡單的事
[00:09:37.500 --> 00:09:40.380]  但是如果他有機會讀完高中
[00:09:40.380 --> 00:09:42.700]  他就可以學一些技術
[00:09:42.700 --> 00:09:44.140]  可以去做工人
[00:09:44.140 --> 00:09:48.340]  或者出去打工,可以走得遠一些
[00:09:48.340 --> 00:09:50.420]  如果他有機會讀完大學呢
[00:09:50.420 --> 00:09:52.340]  那就不同了
[00:09:52.340 --> 00:09:56.260]  他就可以走得很遠
[00:09:56.260 --> 00:10:04.020]  原來教育是令到我們可以增加我們的力量
[00:10:04.020 --> 00:10:07.540]  我們多讀一級,我們就走多一步
[00:10:07.540 --> 00:10:11.980]  所以同學,你現在讀完小學了
[00:10:11.980 --> 00:10:15.340]  你要讀中學,不要停
[00:10:15.340 --> 00:10:17.580]  要讀完大專在大學
[00:10:17.580 --> 00:10:18.900]  或者你繼續要努力
[00:10:18.900 --> 00:10:21.140]  你的方向要這樣走
[00:10:21.140 --> 00:10:26.660]  這樣你才可以走得遠一些
[00:10:26.660 --> 00:10:30.300]  由零歲到十八歲就是讀完中學的階段
[00:10:30.300 --> 00:10:31.980]  高中的階段
[00:10:31.980 --> 00:10:33.900]  這個階段是很重要的
[00:10:33.900 --> 00:10:36.420]  因為讀完高中之後
[00:10:36.420 --> 00:10:40.580]  基本上我們就有一種自我學習的能力
[00:10:40.580 --> 00:10:42.940]  就算環境的因素
[00:10:42.940 --> 00:10:44.780]  我們讀不到大學
[00:10:44.780 --> 00:10:47.580]  但是都可以自己進修
[00:10:47.580 --> 00:10:49.780]  可以自己努力
[00:10:49.780 --> 00:10:53.580]  因為我們已經某一個程度裝備了自己
[00:10:53.580 --> 00:10:55.860]  所以在香港來說
[00:10:55.860 --> 00:10:57.940]  我們讀書學習的機會很多
[00:10:57.940 --> 00:11:02.500]  只要我們願意努力
[00:11:02.500 --> 00:11:04.620]  系統這個時間
[00:11:04.620 --> 00:11:06.540]  十八歲以前這個時間
[00:11:06.540 --> 00:11:09.860]  是最重要的一個學習的時機
[00:11:09.860 --> 00:11:12.260]  也是一個教育的時機
[00:11:12.260 --> 00:11:18.100]  我們區會有小學、有中學、有幼稚園
[00:11:18.100 --> 00:11:22.020]  就是在他們最重要的時機參與
[00:11:22.020 --> 00:11:24.820]  去塑造他們的人生
[00:11:24.820 --> 00:11:26.940]  教育的使命是什麼呢?
[00:11:26.940 --> 00:11:29.020]  就是它走當行的路
[00:11:29.020 --> 00:11:32.580]  就算到老都不偏離
[00:11:32.580 --> 00:11:34.660]  教育有社會的功能
[00:11:34.660 --> 00:11:35.860]  這個當然是的
[00:11:35.860 --> 00:11:40.140]  政府就不會資助,要給錢你讀
[00:11:40.140 --> 00:11:41.660]  但是更重要的就是
[00:11:41.660 --> 00:11:45.020]  我們自己的人本身是怎樣得到
[00:11:45.020 --> 00:11:49.180]  從內而外的改變
[00:11:49.180 --> 00:11:51.860]  讀書是很重要的
[00:11:51.860 --> 00:11:54.820]  不過看書也很重要
[00:11:54.820 --> 00:11:57.260]  讀書和看書是有點不同的
[00:11:57.260 --> 00:12:00.140]  讀書是有一點被迫的
[00:12:00.140 --> 00:12:03.700]  看書是自己自動自覺的
[00:12:03.700 --> 00:12:07.260]  同學有沒有看書的?
[00:12:07.260 --> 00:12:09.020]  不是課本
[00:12:09.020 --> 00:12:11.180]  是叫做課外書
[00:12:11.180 --> 00:12:12.620]  看書
[00:12:12.620 --> 00:12:15.420]  看書很重要的
[00:12:15.420 --> 00:12:17.380]  學習看書
[00:12:17.380 --> 00:12:19.340]  我就很喜歡看書的
[00:12:19.340 --> 00:12:22.580]  我年輕的時候就很喜歡看書
[00:12:22.580 --> 00:12:27.620]  那個手抽裏面時常都有幾本書的
[00:12:27.620 --> 00:12:30.460]  影響我的都是我看回來的書
[00:12:30.460 --> 00:12:35.700]  有兩本書對我都有點影響的
[00:12:35.700 --> 00:12:38.460]  一本是小小的
[00:12:38.460 --> 00:12:41.100]  叫做《給宅星星的人》
[00:12:41.100 --> 00:12:43.540]  要夠大才認識的
[00:12:43.540 --> 00:12:46.700]  70年代的一本書
[00:12:46.700 --> 00:12:51.380]  那本書是當時留學北美的
[00:12:51.380 --> 00:12:54.900]  一些香港的基督徒大學生寫的
[00:12:54.900 --> 00:12:58.580]  蘇恩配、蔡玉文那一批人
[00:12:58.580 --> 00:13:03.100]  他們開始寫一些散文
[00:13:03.100 --> 00:13:05.300]  有一個雜誌叫做《傳言》
[00:13:05.300 --> 00:13:08.220]  其中有一本叫做《給宅星星的人》
[00:13:08.220 --> 00:13:12.900]  因為有一首詩叫做《給宅星星的人》
[00:13:12.900 --> 00:13:17.380]  我們讀這本書我自己很記得
[00:13:17.380 --> 00:13:19.900]  這首詩大概是一個句子
[00:13:19.900 --> 00:13:22.220]  我上網找也找不到
[00:13:22.220 --> 00:13:24.540]  全部都是韓國片
[00:13:24.540 --> 00:13:27.460]  找不到這一首詩
[00:13:27.460 --> 00:13:29.300]  搜尋不到
[00:13:29.300 --> 00:13:33.220]  它說每一個人面前都有一條路
[00:13:33.220 --> 00:13:34.940]  有高的路
[00:13:34.940 --> 00:13:37.980]  又有低的路
[00:13:37.980 --> 00:13:42.300]  有些人選擇了走高的路
[00:13:42.300 --> 00:13:46.460]  有些人選擇了走低的路
[00:13:46.460 --> 00:13:48.180]  這句作者說
[00:13:48.180 --> 00:13:50.660]  我要走高的路
[00:13:50.660 --> 00:13:54.660]  我要夢那不可能的夢
[00:13:54.660 --> 00:13:58.980]  摘那摘不到的星星
[00:13:58.980 --> 00:14:01.460]  多有詩意
[00:14:01.460 --> 00:14:03.220]  多有勇氣
[00:14:03.220 --> 00:14:05.900]  要夢那不可能的夢
[00:14:05.900 --> 00:14:09.780]  摘那摘不到的星星
[00:14:09.780 --> 00:14:11.980]  少年人要有夢想
[00:14:11.980 --> 00:14:14.660]  要有理想
[00:14:14.660 --> 00:14:17.860]  要追求摘不到的星星
[00:14:17.860 --> 00:14:19.580]  那班年青人
[00:14:19.580 --> 00:14:22.020]  那班在北美留學的大學生
[00:14:22.020 --> 00:14:23.820]  他們是追夢者
[00:14:23.820 --> 00:14:27.260]  要摘那摘不到的星星
[00:14:27.260 --> 00:14:29.740]  我就受他們的感染
[00:14:29.740 --> 00:14:30.940]  一齊追
[00:14:30.940 --> 00:14:35.060]  另外一本書叫做《天地一沙鷗》
[00:14:35.060 --> 00:14:37.860]  講一隻海鷗約拿丹
[00:14:37.860 --> 00:14:39.940]  都好像拍過電影
[00:14:39.940 --> 00:14:42.300]  他看到很多海鷗在那裏
[00:14:42.300 --> 00:14:45.420]  出去那裏搵食
[00:14:45.420 --> 00:14:46.500]  他覺得
[00:14:46.500 --> 00:14:49.340]  牠的翅膀不是只拿來搵食的
[00:14:49.340 --> 00:14:52.020]  牠要學習飛翔
[00:14:52.020 --> 00:14:54.620]  追求飛翔的那種滿足感
[00:14:54.620 --> 00:14:57.420]  所以他經常在那裏
[00:14:57.420 --> 00:14:58.820]  看著海搵魚的時候
[00:14:58.820 --> 00:15:00.940]  他就看著天去飛
[00:15:00.940 --> 00:15:02.500]  《海鷗約拿丹》
[00:15:02.500 --> 00:15:04.420]  當時有很長的時間
[00:15:04.420 --> 00:15:07.340]  這本書都是激勵很多人的
[00:15:07.340 --> 00:15:09.940]  《天地一沙鷗》
[00:15:09.940 --> 00:15:11.900]  這個摘星星的人
[00:15:11.900 --> 00:15:13.420]  這個海鷗約拿丹
[00:15:13.420 --> 00:15:14.980]  都在我青年的時候
[00:15:14.980 --> 00:15:20.340]  給我一些推動力
[00:15:20.340 --> 00:15:24.500]  為夢想而飛翔
[00:15:24.500 --> 00:15:25.340]  我剛才講過
[00:15:25.340 --> 00:15:29.140]  我有資助一些大學生
[00:15:29.140 --> 00:15:32.380]  去年我去河南
[00:15:32.380 --> 00:15:35.300]  周口那裏跟他們有一個見面會
[00:15:35.300 --> 00:15:37.220]  那些學生因為放暑假就回來
[00:15:37.220 --> 00:15:38.420]  這樣就見面會
[00:15:38.420 --> 00:15:40.860]  有三幾十個
[00:15:40.860 --> 00:15:43.940]  大家認識 大家介紹
[00:15:43.940 --> 00:15:48.260]  他們讀的大學比較差一點
[00:15:48.260 --> 00:15:51.260]  不像在南京 北京 上海那些
[00:15:51.260 --> 00:15:53.540]  有些讀到北大 清華
[00:15:53.540 --> 00:16:00.020]  他們一般讀一些地方的大學
[00:16:00.020 --> 00:16:02.420]  大學排名來說比較低
[00:16:02.420 --> 00:16:05.020]  可能四五級的大學
[00:16:05.020 --> 00:16:06.460]  但他們都很可愛
[00:16:06.460 --> 00:16:07.940]  他們很難讀書的
[00:16:07.940 --> 00:16:08.900]  因為他們窮
[00:16:08.900 --> 00:16:10.660]  很多都是孤兒
[00:16:10.660 --> 00:16:12.500]  環境又差又窮
[00:16:12.500 --> 00:16:14.100]  但他們很努力
[00:16:14.100 --> 00:16:18.460]  見面會裏面的學生都很陽光
[00:16:18.460 --> 00:16:20.180]  自我介紹的時候
[00:16:20.180 --> 00:16:25.540]  其中有一個女的大學生就站起來
[00:16:25.540 --> 00:16:30.020]  她說我可不可以用法文來介紹我自己
[00:16:30.020 --> 00:16:31.460]  大家呆一呆
[00:16:31.460 --> 00:16:33.260]  我們講普通話的
[00:16:33.260 --> 00:16:35.660]  為甚麼突然間講法文呢
[00:16:35.660 --> 00:16:38.580]  她說我畢業之後
[00:16:38.580 --> 00:16:41.580]  九月之後我就去法國留學
[00:16:41.580 --> 00:16:45.140]  因為我拿到一個法國的獎學金
[00:16:45.140 --> 00:16:46.820]  過去讀書
[00:16:46.820 --> 00:16:49.780]  大家都很羨慕
[00:16:49.780 --> 00:16:54.060]  一個這樣出身的學生
[00:16:54.060 --> 00:16:56.260]  捱到讀完高中都不容易
[00:16:56.260 --> 00:16:57.140]  上到大學
[00:16:57.140 --> 00:16:58.860]  他還自己自修法文
[00:16:58.860 --> 00:17:01.820]  然後拿到法國大學的獎學金
[00:17:01.820 --> 00:17:06.860]  自我介紹 沒有人會聽
[00:17:06.860 --> 00:17:10.340]  自我介紹
[00:17:10.340 --> 00:17:13.060]  我們這班人很有趣
[00:17:13.060 --> 00:17:17.940]  個個都很艱難地讀書
[00:17:17.940 --> 00:17:20.980]  但是現在開始有些是十五年了
[00:17:20.980 --> 00:17:23.220]  有些已經有些成就了
[00:17:23.220 --> 00:17:25.180]  有些做醫生
[00:17:25.180 --> 00:17:28.300]  有些做大學講師
[00:17:28.300 --> 00:17:30.260]  有些教書
[00:17:30.260 --> 00:17:32.140]  有些投身商界
[00:17:32.140 --> 00:17:34.020]  各有精彩
[00:17:34.020 --> 00:17:36.260]  原來是可以的
[00:17:36.260 --> 00:17:37.820]  只要我們努力
[00:17:37.820 --> 00:17:43.740]  是可以飛翔的
[00:17:43.740 --> 00:17:47.780]  他們有一句口號
[00:17:47.780 --> 00:17:55.300]  「給我一雙翅膀 我就會飛翔」
[00:17:55.300 --> 00:17:58.620]  「給我一雙翅膀 我就會飛翔」
[00:17:58.620 --> 00:18:00.420]  我們需要一雙翅膀
[00:18:00.420 --> 00:18:03.420]  教育就是那雙翅膀
[00:18:03.420 --> 00:18:06.660]  老師和別人的鼓勵
[00:18:06.660 --> 00:18:09.500]  就是那雙翅膀就要飛翔
[00:18:09.500 --> 00:18:11.340]  可以飛翔到很遠
[00:18:11.340 --> 00:18:12.260]  多些受教育
[00:18:12.260 --> 00:18:14.020]  多些努力
[00:18:14.020 --> 00:18:15.260]  多些預備自己
[00:18:15.260 --> 00:18:16.540]  你就會飛翔
[00:18:16.540 --> 00:18:17.780]  可以飛到很高
[00:18:17.780 --> 00:18:18.940]  飛到很遠
[00:18:18.940 --> 00:18:21.020]  可以夢那個不可能的夢
[00:18:21.020 --> 00:18:29.420]  擲那個擲不到的星星
[00:18:29.420 --> 00:18:34.900]  可以的
[00:18:34.900 --> 00:18:37.380]  我們教育的使命就是
[00:18:37.380 --> 00:18:42.620]  讓那些學生可以飛翔
[00:18:42.620 --> 00:18:45.060]  在每一個人的面前
[00:18:45.060 --> 00:18:48.220]  有很多條路
[00:18:48.220 --> 00:18:51.660]  其中最重要的有三條
[00:18:51.660 --> 00:18:55.180]  一條是通向世界的路
[00:18:55.180 --> 00:18:58.220]  一條是通向生命的路
[00:18:58.220 --> 00:19:01.420]  一條是通向上帝的路
[00:19:01.420 --> 00:19:03.740]  有些人只是行一條路
[00:19:03.740 --> 00:19:04.940]  只是通向世界的
[00:19:04.940 --> 00:19:06.340]  甚至他通向世界的路
[00:19:06.340 --> 00:19:08.060]  他都不懂得怎樣行
[00:19:08.060 --> 00:19:10.020]  或者沒有力量去行
[00:19:10.020 --> 00:19:12.060]  有些人他是由第一條路
[00:19:12.060 --> 00:19:13.020]  行去第二條路
[00:19:13.020 --> 00:19:14.140]  他不單是通向世界
[00:19:14.140 --> 00:19:15.060]  他通向生命
[00:19:15.060 --> 00:19:19.180]  通向自己的內心的世界
[00:19:19.180 --> 00:19:21.340]  他越生活越有力量
[00:19:21.340 --> 00:19:22.980]  越精彩
[00:19:22.980 --> 00:19:26.820]  有些人更能夠通向上帝
[00:19:26.820 --> 00:19:30.260]  把握到永恆的價值
[00:19:30.260 --> 00:19:31.260]  這三條路
[00:19:31.260 --> 00:19:32.540]  一條在外面
[00:19:32.540 --> 00:19:33.340]  一條在裡面
[00:19:33.340 --> 00:19:34.900]  一條在上面
[00:19:34.900 --> 00:19:36.460]  他們不矛盾的
[00:19:36.460 --> 00:19:39.540]  而且互相關連著
[00:19:39.540 --> 00:19:40.820]  學校的教育
[00:19:40.820 --> 00:19:43.180]  基本上是教我們通向這個世界
[00:19:43.180 --> 00:19:46.860]  教我們很多知識和技能
[00:19:46.860 --> 00:19:49.540]  教會我們怎樣可以工作
[00:19:49.540 --> 00:19:50.940]  怎樣可以進步
[00:19:50.940 --> 00:19:53.340]  怎樣可以適應我們的生活
[00:19:53.340 --> 00:19:54.620]  學校的教育很重要
[00:19:54.620 --> 00:19:56.740]  但他都不止於此
[00:19:56.740 --> 00:20:00.780]  他亦都會老師的品格
[00:20:00.780 --> 00:20:02.820]  老師的熱情
[00:20:02.820 --> 00:20:04.620]  老師的愛心
[00:20:04.620 --> 00:20:06.420]  老師的理想
[00:20:06.420 --> 00:20:08.260]  老師的信心
[00:20:08.260 --> 00:20:10.140]  老師的慷慨
[00:20:10.140 --> 00:20:13.100]  是可以培育我們的學生
[00:20:13.100 --> 00:20:14.220]  無論是幼稚園的
[00:20:14.220 --> 00:20:16.380]  小學的或中學的
[00:20:16.380 --> 00:20:18.260]  可以培育他們
[00:20:18.260 --> 00:20:22.180]  如果我們自己的生命是躺開的
[00:20:22.180 --> 00:20:24.780]  我們自己的生命是有一條路的
[00:20:24.780 --> 00:20:28.220]  學生的生命就有一條路
[00:20:28.220 --> 00:20:29.580]  可以影響他
[00:20:29.580 --> 00:20:33.140]  知道原來活著不止向外面走
[00:20:33.140 --> 00:20:34.660]  還可以向生命裏面
[00:20:34.660 --> 00:20:40.180]  開發很多很優良的品質
[00:20:40.180 --> 00:20:44.500]  通向上帝的路
[00:20:44.500 --> 00:20:46.100]  基督教辦教育
[00:20:46.100 --> 00:20:48.580]  我們區會辦教育
[00:20:48.580 --> 00:20:53.340]  講明透過學校全道服務
[00:20:53.340 --> 00:20:59.100]  但全道不止是學生灌輸基督教的概念
[00:20:59.100 --> 00:21:01.540]  全道不應該單是這樣
[00:21:01.540 --> 00:21:04.780]  不是迫學生去信教
[00:21:04.780 --> 00:21:07.540]  而是要開出一條
[00:21:07.540 --> 00:21:12.820]  他們去追尋上帝的路
[00:21:12.820 --> 00:21:15.100]  這個就有很大的挑戰
[00:21:15.100 --> 00:21:18.620]  很大的難度
[00:21:18.620 --> 00:21:20.020]  他願意
[00:21:20.020 --> 00:21:21.300]  一定他看到
[00:21:21.300 --> 00:21:24.260]  原來有些人在走的路上
[00:21:24.260 --> 00:21:27.140]  他的生命是有光彩的
[00:21:27.140 --> 00:21:30.100]  他的生命是吸引的
[00:21:30.100 --> 00:21:32.540]  這條就是通向永恆的路
[00:21:32.540 --> 00:21:34.820]  擲星星的路
[00:21:34.820 --> 00:21:37.420]  我想我們當中
[00:21:37.420 --> 00:21:40.060]  上了年紀的教友都認得
[00:21:40.060 --> 00:21:43.220]  或者記得李清池牧師
[00:21:43.220 --> 00:21:46.300]  他是英華的畢業生
[00:21:46.300 --> 00:21:48.380]  亦都在那裏教書
[00:21:48.380 --> 00:21:49.660]  做了校監很多年
[00:21:49.660 --> 00:21:52.540]  現在退休很多年了
[00:21:52.540 --> 00:21:55.380]  他經常都分享一些故事
[00:21:55.380 --> 00:21:57.180]  他說他們那時候
[00:21:57.180 --> 00:21:59.460]  英華那些教士
[00:21:59.460 --> 00:22:01.820]  亦都是老師
[00:22:01.820 --> 00:22:05.740]  他們幾乎都不講耶穌
[00:22:05.740 --> 00:22:09.580]  但卻能夠令到人信耶穌
[00:22:09.580 --> 00:22:13.620]  我記得
[00:22:13.620 --> 00:22:20.860]  因為他們有個品格上的感染
[00:22:20.860 --> 00:22:22.460]  全道
[00:22:22.460 --> 00:22:25.260]  特別在學校的教育工作裏面
[00:22:25.260 --> 00:22:30.540]  是透過感染
[00:22:30.540 --> 00:22:35.620]  如果學生欣賞我們
[00:22:35.620 --> 00:22:36.340]  喜歡我們
