
[00:00:00.000 --> 00:00:07.000]  有四個字叫舉步維艱
[00:02:13.000 --> 00:02:15.000]  講就真的很容易
[00:02:15.000 --> 00:02:18.000]  對律法師來說也很容易
[00:02:18.000 --> 00:02:20.000]  但是如果上帝說
[00:02:20.000 --> 00:02:22.000]  你要這樣那樣的時候
[00:02:22.000 --> 00:02:24.000]  那些姊妹坦白說
[00:02:24.000 --> 00:02:25.000]  真的不容易
[00:02:25.000 --> 00:02:27.000]  要完全愛上帝
[00:02:27.000 --> 00:02:29.000]  完全愛人
[00:02:29.000 --> 00:02:31.000]  真的不容易
[00:02:31.000 --> 00:02:33.000]  但不要因為不容易
[00:02:33.000 --> 00:02:35.000]  我們就放棄
[00:02:35.000 --> 00:02:38.000]  這些很難的事當然交給你做
[00:02:38.000 --> 00:02:39.000]  我怎麼做到的
[00:02:39.000 --> 00:02:40.000]  不是
[00:02:40.000 --> 00:02:41.000]  這是一個大誡命
[00:02:41.000 --> 00:02:44.000]  是你和我每一個蒙恩的罪人
[00:02:44.000 --> 00:02:46.000]  蒙愛的基督徒
[00:02:46.000 --> 00:02:50.000]  要有的目標和實踐的方向
[00:02:50.000 --> 00:02:52.000]  律法師剛才說了
[00:02:52.000 --> 00:02:53.000]  他是律法的專家
[00:02:53.000 --> 00:02:54.000]  不是地上法律
[00:02:54.000 --> 00:02:56.000]  是神的律例
[00:02:56.000 --> 00:02:57.000]  他很熟悉
[00:02:57.000 --> 00:02:59.000]  甚至是負責保存
[00:02:59.000 --> 00:03:01.000]  講解傳授律法
[00:03:01.000 --> 00:03:04.000]  甚至是猶太人法庭的法官
[00:03:04.000 --> 00:03:06.000]  都可以由他們做的
[00:03:06.000 --> 00:03:09.000]  他們又被稱為民事
[00:03:09.000 --> 00:03:11.000]  既然大誡命是我們每個人
[00:03:11.000 --> 00:03:14.000]  要實踐的方向
[00:03:14.000 --> 00:03:16.000]  既然是這麼難
[00:03:16.000 --> 00:03:18.000]  那我們要怎樣
[00:03:18.000 --> 00:03:19.000]  不要放棄
[00:03:19.000 --> 00:03:21.000]  我們要多走一步
[00:03:21.000 --> 00:03:23.000]  去愛神
[00:03:23.000 --> 00:03:24.000]  去愛人
[00:03:24.000 --> 00:03:26.000]  正如剛才二十七節所說
[00:03:26.000 --> 00:03:28.000]  不過為什麼有這一節呢
[00:03:28.000 --> 00:03:31.000]  就要看回二十五節 二十六節了
[00:03:31.000 --> 00:03:33.000]  他說有一個律法師起來
[00:03:33.000 --> 00:03:34.000]  試探耶穌說
[00:03:34.000 --> 00:03:35.000]  老師
[00:03:35.000 --> 00:03:36.000]  我應該做些什麼
[00:03:36.000 --> 00:03:39.000]  才可以承受永生呢
[00:03:39.000 --> 00:03:40.000]  耶穌對他說
[00:03:40.000 --> 00:03:42.000]  律法上寫的是什麼呢
[00:03:42.000 --> 00:03:45.000]  你是怎樣念的呢
[00:03:45.000 --> 00:03:48.000]  律法師是要試探耶穌
[00:03:48.000 --> 00:03:50.000]  他真的想試
[00:03:50.000 --> 00:03:52.000]  你被稱為夫子
[00:03:52.000 --> 00:03:54.000]  看看你有什麼了子
[00:03:54.000 --> 00:03:56.000]  看看你是怎樣的夫子
[00:03:56.000 --> 00:03:59.000]  我是一個律法師
[00:03:59.000 --> 00:04:01.000]  所以我要看看
[00:04:01.000 --> 00:04:04.000]  耶穌你配不配得做夫子
[00:04:04.000 --> 00:04:05.000]  所以用試探去問
[00:04:05.000 --> 00:04:07.000]  其實他有些東西是知道的
[00:04:07.000 --> 00:04:09.000]  耶穌是神
[00:04:09.000 --> 00:04:11.000]  他怎會不知道你在想什麼呢
[00:04:11.000 --> 00:04:14.000]  所以耶穌不會馬上回答他
[00:04:14.000 --> 00:04:16.000]  我們小朋友很害怕
[00:04:16.000 --> 00:04:18.000]  你問什麼我就答什麼
[00:04:18.000 --> 00:04:20.000]  一五一十都說出來
[00:04:20.000 --> 00:04:22.000]  但耶穌不但不回答他
[00:04:22.000 --> 00:04:23.000]  並且反問他
[00:04:23.000 --> 00:04:24.000]  既然你是律法師
[00:04:24.000 --> 00:04:26.000]  請問律法上寫的是什麼
[00:04:26.000 --> 00:04:28.000]  你是怎樣念的
[00:04:28.000 --> 00:04:32.000]  你是怎樣去理解的
[00:04:32.000 --> 00:04:34.000]  那個律法師
[00:04:34.000 --> 00:04:36.000]  很認真地問
[00:04:36.000 --> 00:04:38.000]  我們要做些什麼
[00:04:38.000 --> 00:04:40.000]  可以承受永生
[00:04:40.000 --> 00:04:41.000]  他不是說
[00:04:41.000 --> 00:04:42.000]  我要做些什麼
[00:04:42.000 --> 00:04:44.000]  可以得到永生
[00:04:44.000 --> 00:04:46.000]  可以承受很有意思
[00:04:46.000 --> 00:04:48.000]  其實他在問
[00:04:48.000 --> 00:04:51.000]  我們怎樣去繼承永生
[00:04:51.000 --> 00:04:52.000]  說到繼承
[00:04:52.000 --> 00:04:54.000]  大家會覺得很奇怪
[00:04:54.000 --> 00:04:56.000]  我是你獨一的兒子
[00:04:56.000 --> 00:04:58.000]  如果我是我爸爸唯一的兒子
[00:04:58.000 --> 00:05:00.000]  母兄的姊妹
[00:05:00.000 --> 00:05:01.000]  自己的爸爸
[00:05:01.000 --> 00:05:03.000]  你對我沒有什麼意見
[00:05:03.000 --> 00:05:04.000]  你所有的事情
[00:05:04.000 --> 00:05:05.000]  之後都是我的
[00:05:05.000 --> 00:05:08.000]  很自然的
[00:05:08.000 --> 00:05:12.000]  所以永生對於猶太人來說
[00:05:12.000 --> 00:05:15.000]  在基督徒來說是承受
[00:05:15.000 --> 00:05:16.000]  我們在基督裡面
[00:05:16.000 --> 00:05:18.000]  去承受永生
[00:05:18.000 --> 00:05:20.000]  不明白我們做些什麼
[00:05:20.000 --> 00:05:21.000]  換言之
[00:05:21.000 --> 00:05:22.000]  耶律法師問這個問題
[00:05:22.000 --> 00:05:24.000]  真的是帶著試探
[00:05:24.000 --> 00:05:26.000]  另一方面唯一的解釋就是
[00:05:26.000 --> 00:05:29.000]  耶律法師根本不相信
[00:05:29.000 --> 00:05:32.000]  永生是一份恩典
[00:05:32.000 --> 00:05:33.000]  可能他會覺得
[00:05:33.000 --> 00:05:36.000]  我要做完27次所說的事情
[00:05:36.000 --> 00:05:39.000]  我才能得到這個永生
[00:05:39.000 --> 00:05:42.000]  耶穌因為他的動機就反問他
[00:05:42.000 --> 00:05:45.000]  問得很直接
[00:05:45.000 --> 00:05:47.000]  而律法師也回答得很爽
[00:05:47.000 --> 00:05:49.000]  因為根本很熟悉
[00:05:49.000 --> 00:05:51.000]  像撿菜一樣撿
[00:05:51.000 --> 00:05:54.000]  耶穌也肯定他答得很正確
[00:05:54.000 --> 00:05:57.000]  盡心盡性盡力盡意愛主利神
[00:05:57.000 --> 00:05:59.000]  猶應愛論如己
[00:05:59.000 --> 00:06:00.000]  盡
[00:06:00.000 --> 00:06:02.000]  意思就是完全
[00:06:02.000 --> 00:06:03.000]  一樣的
[00:06:03.000 --> 00:06:04.000]  所以有亦本亦造
[00:06:04.000 --> 00:06:05.000]  全心全性全力全意
[00:06:05.000 --> 00:06:07.000]  或者完全的心
[00:06:07.000 --> 00:06:08.000]  完全的性命
[00:06:08.000 --> 00:06:09.000]  完全的力量
[00:06:09.000 --> 00:06:10.000]  完全的理性
[00:06:10.000 --> 00:06:12.000]  不同於日本也有
[00:06:12.000 --> 00:06:16.000]  不過盡志也挺有意思
[00:06:16.000 --> 00:06:18.000]  盡志在廣東人裡面
[00:06:18.000 --> 00:06:20.000]  其實有點敷衍
[00:06:20.000 --> 00:06:22.000]  當別人問你
[00:06:22.000 --> 00:06:24.000]  幫幫忙吧
[00:06:24.000 --> 00:06:26.000]  盡力人事吧
[00:06:26.000 --> 00:06:28.000]  盡量吧
[00:06:28.000 --> 00:06:29.000]  盡力而為吧
[00:06:29.000 --> 00:06:30.000]  當別人這樣回答你的時候
[00:06:30.000 --> 00:06:33.000]  其實是在敷衍你
[00:06:33.000 --> 00:06:35.000]  如果他是有心幫你的
[00:06:35.000 --> 00:06:36.000]  沒問題
[00:06:36.000 --> 00:06:37.000]  放在我身上
[00:06:37.000 --> 00:06:38.000]  放心
[00:06:38.000 --> 00:06:40.000]  他不會說盡力人事
[00:06:40.000 --> 00:06:41.000]  盡力
[00:06:41.000 --> 00:06:42.000]  可能他真的有限
[00:06:42.000 --> 00:06:45.000]  所以盡志有一點敷衍
[00:06:45.000 --> 00:06:47.000]  但他原本的意思是完全
[00:06:47.000 --> 00:06:49.000]  所以上帝對我們要求
[00:06:49.000 --> 00:06:51.000]  是完全愛上帝
[00:06:51.000 --> 00:06:53.000]  完全愛人
[00:06:53.000 --> 00:06:55.000]  不過值得我們思想
[00:06:55.000 --> 00:06:57.000]  那你盡力去做了沒有
[00:06:57.000 --> 00:06:58.000]  是做不到
[00:06:58.000 --> 00:07:00.000]  但你會盡力去做
[00:07:00.000 --> 00:07:02.000]  是我們知道完全愛神
[00:07:02.000 --> 00:07:04.000]  完全愛一些不可愛的人
[00:07:04.000 --> 00:07:06.000]  或者不值得愛的人
[00:07:06.000 --> 00:07:07.000]  真的不容易
[00:07:07.000 --> 00:07:11.000]  但你有沒有盡力去嘗試呢
[00:07:11.000 --> 00:07:13.000]  今天很多時候
[00:07:13.000 --> 00:07:16.000]  我們人生很容易放棄
[00:07:16.000 --> 00:07:18.000]  有一點點的挫折
[00:07:18.000 --> 00:07:19.000]  有一點點困難
[00:07:19.000 --> 00:07:20.000]  苦難來到的時候
[00:07:20.000 --> 00:07:21.000]  我們就灰心
[00:07:21.000 --> 00:07:22.000]  我們就埋怨
[00:07:22.000 --> 00:07:23.000]  我們甚至放棄
[00:07:23.000 --> 00:07:24.000]  我不行了
[00:07:24.000 --> 00:07:25.000]  我沒用了
[00:07:25.000 --> 00:07:28.000]  當你想到那些沒手沒腳
[00:07:28.000 --> 00:07:30.000]  或者四肢不健全的人
[00:07:30.000 --> 00:07:32.000]  他仍然為他有個生命
[00:07:32.000 --> 00:07:33.000]  去努力的生存
[00:07:33.000 --> 00:07:35.000]  努力的生活
[00:07:35.000 --> 00:07:37.000]  我看到很多這些見證
[00:07:37.000 --> 00:07:38.000]  很感動
[00:07:38.000 --> 00:07:39.000]  如果我是他
[00:07:39.000 --> 00:07:41.000]  可能我都沒有這個勇氣
[00:07:41.000 --> 00:07:43.000]  沒有這個決心
[00:07:43.000 --> 00:07:44.000]  他們沒有因為這樣
[00:07:44.000 --> 00:07:46.000]  去放棄生存
[00:07:46.000 --> 00:07:48.000]  生門
[00:07:48.000 --> 00:07:50.000]  更何況頂姐妹
[00:07:50.000 --> 00:07:52.000]  耶穌要告訴你
[00:07:52.000 --> 00:07:54.000]  九章51節已經告訴你
[00:07:54.000 --> 00:07:56.000]  他就快走上十字架路了
[00:07:56.000 --> 00:07:57.000]  他走向耶路撒冷
[00:07:57.000 --> 00:07:59.000]  他要死了
[00:07:59.000 --> 00:08:01.000]  所以耶穌要告訴所有人
[00:08:01.000 --> 00:08:02.000]  包括律法師知道
[00:08:02.000 --> 00:08:04.000]  跟從我是要付代價的
[00:08:04.000 --> 00:08:06.000]  所以你要全心去愛神
[00:08:06.000 --> 00:08:09.000]  全心去愛其他人
[00:08:09.000 --> 00:08:12.000]  為什麼我們要這樣做呢
[00:08:12.000 --> 00:08:14.000]  起碼有兩個原因
[00:08:14.000 --> 00:08:15.000]  第一個原因
[00:08:15.000 --> 00:08:17.000]  因為神是獨一的
[00:08:17.000 --> 00:08:19.000]  其實十章27節
[00:08:19.000 --> 00:08:21.000]  或者馬可馬太所講到
[00:08:21.000 --> 00:08:23.000]  盡心盡性盡力
[00:08:23.000 --> 00:08:24.000]  這個大誡命
[00:08:24.000 --> 00:08:26.000]  其實建基在
[00:08:26.000 --> 00:08:28.000]  猶太人那種一神的觀念裡面
[00:08:28.000 --> 00:08:30.000]  在他們裡面沒有其他神
[00:08:30.000 --> 00:08:31.000]  只有一個神
[00:08:31.000 --> 00:08:33.000]  當你得一個神的時候
[00:08:33.000 --> 00:08:35.000]  那你所有愛都會怎麼樣
[00:08:35.000 --> 00:08:37.000]  應該投放在身上
[00:08:37.000 --> 00:08:38.000]  是不是
[00:08:38.000 --> 00:08:39.000]  所以獨仔
[00:08:39.000 --> 00:08:41.000]  更說就是這樣
[00:08:41.000 --> 00:08:42.000]  只有一個兒子
[00:08:42.000 --> 00:08:43.000]  不愛他愛誰
[00:08:43.000 --> 00:08:45.000]  多壞都要愛他
[00:08:45.000 --> 00:08:47.000]  多壞你都要愛他
[00:08:47.000 --> 00:08:48.000]  是不是
[00:08:48.000 --> 00:08:49.000]  我指一般父母
[00:08:49.000 --> 00:08:50.000]  有些例外的
[00:08:50.000 --> 00:08:51.000]  是不是
[00:08:51.000 --> 00:08:52.000]  很正常的
[00:08:52.000 --> 00:08:55.000]  當一個小孩成長的時候
[00:08:55.000 --> 00:08:57.000]  是由他單親的媽媽
[00:08:57.000 --> 00:08:59.000]  撫養成人的時候
[00:08:59.000 --> 00:09:00.000]  他達過了
[00:09:00.000 --> 00:09:01.000]  他會怎麼樣
[00:09:01.000 --> 00:09:03.000]  全心將愛
[00:09:03.000 --> 00:09:04.000]  一日未結婚的時候
[00:09:04.000 --> 00:09:06.000]  他都將全心的愛怎麼樣
[00:09:06.000 --> 00:09:07.000]  愛回自己的媽媽
[00:09:07.000 --> 00:09:09.000]  媽媽是你養大我的
[00:09:09.000 --> 00:09:11.000]  沒有你沒有我
[00:09:11.000 --> 00:09:13.000]  同樣頂姐妹
[00:09:13.000 --> 00:09:16.000]  當你信仰這位上帝的時候
[00:09:16.000 --> 00:09:17.000]  理論上你應該是
[00:09:17.000 --> 00:09:20.000]  全心全意全意盡力的愛上帝
[00:09:20.000 --> 00:09:21.000]  是不是
[00:09:21.000 --> 00:09:22.000]  沒有其他人
[00:09:22.000 --> 00:09:25.000]  沒有其他神需要你去供奉
[00:09:25.000 --> 00:09:28.000]  所以這是正常的
[00:09:28.000 --> 00:09:30.000]  正如詩人說
[00:09:30.000 --> 00:09:32.000]  要向我賞賜一世後恩
[00:09:32.000 --> 00:09:36.000]  我拿什麼去報答祂
[00:09:36.000 --> 00:09:38.000]  神有很多很多的恩典
[00:09:38.000 --> 00:09:40.000]  這是第二個原因
[00:09:40.000 --> 00:09:42.000]  除了上帝獨一之外
[00:09:42.000 --> 00:09:44.000]  是因為上帝給我們很多恩典
[00:09:44.000 --> 00:09:46.000]  如果我問大家
[00:09:46.000 --> 00:09:48.000]  上帝今天給你什麼恩典
[00:09:48.000 --> 00:09:51.000]  你會不會想很久
[00:09:51.000 --> 00:09:52.000]  很多時候我們忽略了
[00:09:52.000 --> 00:09:53.000]  我們覺得
[00:09:53.000 --> 00:09:55.000]  我們擁有的東西是必然的
[00:09:55.000 --> 00:09:56.000]  所以我每早起床
[00:09:56.000 --> 00:09:58.000]  我一定會祈禱
[00:09:58.000 --> 00:10:01.000]  我為我能夠起到身感恩
[00:10:01.000 --> 00:10:03.000]  起到身有兩種情況
[00:10:03.000 --> 00:10:04.000]  起到身也好
[00:10:04.000 --> 00:10:07.000]  有時候人沒有死
[00:10:07.000 --> 00:10:08.000]  也起不了身
[00:10:08.000 --> 00:10:09.000]  因為腰硬了
[00:10:09.000 --> 00:10:11.000]  有些人就不用起身了
[00:10:11.000 --> 00:10:13.000]  因為根本已經接了
[00:10:13.000 --> 00:10:15.000]  被主接走了
[00:10:15.000 --> 00:10:17.000]  所以能夠起到身感恩
[00:10:17.000 --> 00:10:20.000]  第二我都為我自己
[00:10:20.000 --> 00:10:22.000]  今天能夠經歷神的恩典
[00:10:22.000 --> 00:10:23.000]  求神保守我
[00:10:23.000 --> 00:10:24.000]  不要忘記神的恩典
[00:10:24.000 --> 00:10:26.000]  保守我一個清潔的心
[00:10:26.000 --> 00:10:27.000]  去過每一天
[00:10:27.000 --> 00:10:28.000]  這是我每早起床
[00:10:28.000 --> 00:10:31.000]  祈禱必然的內容
[00:10:31.000 --> 00:10:32.000]  頂子妹
[00:10:32.000 --> 00:10:34.000]  因為我知道每一天的生命
[00:10:34.000 --> 00:10:35.000]  都是天父給過我
[00:10:35.000 --> 00:10:39.000]  不是我必然的
[00:10:39.000 --> 00:10:40.000]  頂子妹
[00:10:40.000 --> 00:10:42.000]  永生會不會是你
[00:10:42.000 --> 00:10:45.000]  和我都一定擁有的呢
[00:10:45.000 --> 00:10:47.000]  你的經歷可能和我不同
[00:10:47.000 --> 00:10:48.000]  你的恩典可能和我不同
[00:10:48.000 --> 00:10:51.000]  但永生是每個蒙恩得救的
[00:10:51.000 --> 00:10:53.000]  你和我應該共同擁有的
[00:10:53.000 --> 00:10:55.000]  我都沒有為這個永生
[00:10:55.000 --> 00:10:58.000]  大的禮物去獻上感恩
[00:10:58.000 --> 00:11:02.000]  很多時候我們覺得是必然的
[00:11:02.000 --> 00:11:06.000]  多走一步去愛這位獨一的神
[00:11:06.000 --> 00:11:07.000]  多走一步
[00:11:07.000 --> 00:11:14.000]  去為這位賜下永恆恩典的上帝
[00:11:14.000 --> 00:11:15.000]  怎樣做呢
[00:11:15.000 --> 00:11:18.000]  有位師母教我們
[00:11:18.000 --> 00:11:22.000]  每天學習數算神的恩典
[00:11:22.000 --> 00:11:26.000]  多點想那些在困苦當中的人
[00:11:26.000 --> 00:11:29.000]  我們就會感恩
[00:11:29.000 --> 00:11:31.000]  你不是最慘的
[00:11:31.000 --> 00:11:33.000]  當你覺得自己沒有一樣
[00:11:33.000 --> 00:11:35.000]  或者有很多東西不及人的時候
[00:11:35.000 --> 00:11:39.000]  我的房間很小
[00:11:39.000 --> 00:11:41.000]  你看看海地的人
[00:11:41.000 --> 00:11:43.000]  你看看以色列、巴勒斯坦
[00:11:43.000 --> 00:11:45.000]  黎巴嫩的人
[00:11:45.000 --> 00:11:48.000]  簡直沒有房子
[00:11:48.000 --> 00:11:49.000]  當你覺得這些東西不好吃
[00:11:49.000 --> 00:11:51.000]  這些東西不夠的時候
[00:11:51.000 --> 00:11:53.000]  不滿足自己的時候
[00:11:53.000 --> 00:11:56.000]  那些人連最基本的食水
[00:11:56.000 --> 00:11:57.000]  飲食都沒有
[00:11:57.000 --> 00:11:58.000]  頂姐妹
[00:11:58.000 --> 00:12:00.000]  當你想到那些人的時候
[00:12:00.000 --> 00:12:02.000]  你會懂得感恩
[00:12:02.000 --> 00:12:04.000]  當你懂得感恩的時候
[00:12:04.000 --> 00:12:06.000]  你會知道這些恩典都是
[00:12:06.000 --> 00:12:09.000]  源於那位愛你的上帝
[00:12:09.000 --> 00:12:11.000]  師哥都說
[00:12:11.000 --> 00:12:13.000]  其餘的恩典
[00:12:13.000 --> 00:12:16.000]  叫我們不能夠不愛上帝
[00:12:16.000 --> 00:12:19.000]  基於上帝這麼愛我們的時候
[00:12:19.000 --> 00:12:21.000]  我們就能夠可以學習
[00:12:21.000 --> 00:12:22.000]  或者我們應該學習
[00:12:22.000 --> 00:12:25.000]  去愛我們的鄰舍
[00:12:25.000 --> 00:12:27.000]  鄰舍簡單來說
[00:12:27.000 --> 00:12:29.000]  就是你身邊有需要的人
[00:12:29.000 --> 00:12:31.000]  身邊不只是隔離
[00:12:31.000 --> 00:12:33.000]  是你接觸到的人
[00:12:33.000 --> 00:12:35.000]  或者你知道的人
[00:12:35.000 --> 00:12:37.000]  就是你的鄰舍
[00:12:37.000 --> 00:12:38.000]  他們有需要
[00:12:38.000 --> 00:12:41.000]  可能你真的不太認識他們
[00:12:41.000 --> 00:12:44.000]  但是每一個人都是上帝所愛
[00:12:44.000 --> 00:12:47.000]  是照著上帝的形象受造的
[00:12:47.000 --> 00:12:49.000]  所以我們每個人
[00:12:49.000 --> 00:12:51.000]  都要學習去彼此相愛
[00:12:51.000 --> 00:12:52.000]  去愛這些人
[00:12:52.000 --> 00:12:54.000]  你說我哪有這麼偉大
[00:12:54.000 --> 00:12:56.000]  我哪有這麼多
[00:12:56.000 --> 00:12:58.000]  那些黎巴嫩人我怎麼愛他
[00:12:58.000 --> 00:13:00.000]  你去不了那裡
[00:13:00.000 --> 00:13:02.000]  我們也做不了什麼
[00:13:02.000 --> 00:13:04.000]  愛的意思不是指我們
[00:13:04.000 --> 00:13:08.000]  是否盲目的熱情去對任何一個人
[00:13:08.000 --> 00:13:10.000]  特別有些人你可能跟他的關係
[00:13:10.000 --> 00:13:12.000]  比較疏離
[00:13:12.000 --> 00:13:13.000]  甚至有些嚴軀
[00:13:13.000 --> 00:13:14.000]  有些事情
[00:13:14.000 --> 00:13:16.000]  你跟他是有些牙齒印的
[00:13:16.000 --> 00:13:18.000]  或者有些不太配合
[00:13:18.000 --> 00:13:21.000]  要你一下子突然間去愛他
[00:13:21.000 --> 00:13:22.000]  甚至去擁抱他
[00:13:22.000 --> 00:13:23.000]  很虛偽
[00:13:23.000 --> 00:13:25.000]  很勉強
[00:13:25.000 --> 00:13:28.000]  我覺得不需要這麼做
[00:13:28.000 --> 00:13:30.000]  但既然這個大界命
[00:13:30.000 --> 00:13:32.000]  是上帝給我們每個人的時候
[00:13:32.000 --> 00:13:35.000]  我們就朝這個目標求神幫助
[00:13:35.000 --> 00:13:37.000]  愛鄰舍愛身邊的人
[00:13:37.000 --> 00:13:39.000]  第一步要做的是什麼呢
[00:13:39.000 --> 00:13:41.000]  不要排斥他們
[00:13:41.000 --> 00:13:43.000]  起碼不要排斥他們
[00:13:43.000 --> 00:13:44.000]  有些人
[00:13:44.000 --> 00:13:46.000]  一看到你我已經排斥你
[00:13:46.000 --> 00:13:47.000]  你不要進來
[00:13:47.000 --> 00:13:48.000]  我在這裡你不要存在
[00:13:48.000 --> 00:13:50.000]  你存在我就不在這裡
[00:13:50.000 --> 00:13:52.000]  很多時候我們很容易排斥別人
[00:13:52.000 --> 00:13:54.000]  可能基於背景
[00:13:54.000 --> 00:13:56.000]  基於過去的經歷
[00:13:56.000 --> 00:13:58.000]  基於大家說不定
[00:13:58.000 --> 00:13:59.000]  鄧炳姊妹
[00:13:59.000 --> 00:14:01.000]  這個不是我們的信仰
[00:14:01.000 --> 00:14:05.000]  我們的信仰是要我們彼此接納
[00:14:05.000 --> 00:14:08.000]  他都有權利在這裡崇拜
[00:14:08.000 --> 00:14:10.000]  他都有權利在這間公司工作
[00:14:10.000 --> 00:14:12.000]  他都有權利在這間學校讀書
[00:14:12.000 --> 00:14:14.000]  不是只有我
[00:14:14.000 --> 00:14:16.000]  這是我們的信仰
[00:14:16.000 --> 00:14:18.000]  這是聖經的教導
[00:14:18.000 --> 00:14:22.000]  當行一步就是幫助有需要的人
[00:14:22.000 --> 00:14:24.000]  前陣子是中秋節
[00:14:24.000 --> 00:14:28.000]  有些人說月餅收到不收
[00:14:28.000 --> 00:14:30.000]  反濫
[00:14:30.000 --> 00:14:32.000]  上次我們派的潮州月餅很感恩
[00:14:32.000 --> 00:14:34.000]  不夠派
[00:14:34.000 --> 00:14:36.000]  這是好事
[00:14:36.000 --> 00:14:37.000]  挺好吃的
[00:14:37.000 --> 00:14:38.000]  我吃了一點點
[00:14:38.000 --> 00:14:39.000]  好了
[00:14:39.000 --> 00:14:41.000]  原來有個弟兄
[00:14:41.000 --> 00:14:43.000]  他打電話給我
[00:14:43.000 --> 00:14:45.000]  他問我老師
[00:14:45.000 --> 00:14:47.000]  如果你們教會有些弟兄姊妹
[00:14:47.000 --> 00:14:49.000]  有吃不完的月餅
[00:14:49.000 --> 00:14:50.000]  或者較多的
[00:14:50.000 --> 00:14:52.000]  可不可以送給我
[00:14:52.000 --> 00:14:54.000]  他沒有要求
[00:14:54.000 --> 00:14:57.000]  簡單來說他不是真的要求我們送給他
[00:14:57.000 --> 00:14:59.000]  但意思是與其你吃到不吃
[00:14:59.000 --> 00:15:00.000]  或者有多的
[00:15:00.000 --> 00:15:01.000]  放在這裡
[00:15:01.000 --> 00:15:02.000]  可能過期扔出去
[00:15:02.000 --> 00:15:03.000]  不如送給我
[00:15:03.000 --> 00:15:05.000]  原來在這位弟兄的生命
[00:15:05.000 --> 00:15:07.000]  或者生活裡面
[00:15:07.000 --> 00:15:08.000]  買一盒月餅來說
[00:15:08.000 --> 00:15:09.000]  是一件很奢侈
[00:15:09.000 --> 00:15:10.000]  或者做不到的事
[00:15:10.000 --> 00:15:12.000]  但他很想吃
[00:15:12.000 --> 00:15:14.000]  我知道他需要
[00:15:14.000 --> 00:15:17.000]  我不覺得他是在騙人騙食
[00:15:17.000 --> 00:15:19.000]  我刻意的
