
[00:00:00.000 --> 00:00:01.860]  好的,我們一起看聖經
[00:04:55.480 --> 00:04:58.160]  這件事他們是很死守這件事的
[00:04:58.160 --> 00:04:59.320]  很緊要的
[00:04:59.320 --> 00:05:05.040]  那些叫做正統的猶太人
[00:05:05.040 --> 00:05:07.040]  很謹慎守這件事的
[00:05:07.040 --> 00:05:08.800]  所以如果你要他這件事
[00:05:08.800 --> 00:05:12.640]  你要他真的去跪拜皇帝的時候
[00:05:12.640 --> 00:05:14.440]  他跟你是死過的
[00:05:14.440 --> 00:05:19.760]  免得在統治下發生這麼多問題
[00:05:19.760 --> 00:05:22.600]  而在這個小亞細亞這個地方
[00:05:22.600 --> 00:05:24.160]  今天我們叫做土耳其
[00:05:24.160 --> 00:05:25.880]  其實都是在新聞上有的
[00:05:25.880 --> 00:05:27.840]  土耳其的地方
[00:05:27.840 --> 00:05:31.960]  就是這七個教會所座落的地方
[00:05:31.960 --> 00:05:33.680]  有100萬
[00:05:33.680 --> 00:05:35.640]  估計有100萬的猶太人
[00:05:35.640 --> 00:05:38.360]  現在不是說耶路撒冷、巴勒斯坦
[00:05:38.360 --> 00:05:41.640]  是當時在那裡有100萬的猶太人
[00:05:41.640 --> 00:05:43.200]  那你可想而知
[00:05:43.200 --> 00:05:45.560]  都很有勢力的
[00:05:45.560 --> 00:05:48.400]  所以羅馬政府
[00:05:48.400 --> 00:05:50.280]  說真的免得就免了
[00:05:50.280 --> 00:05:51.920]  你們只要去敬拜
[00:05:51.920 --> 00:05:52.760]  你可以敬拜
[00:05:52.760 --> 00:05:55.280]  所以當時耶穌的時代
[00:05:55.280 --> 00:05:57.560]  大家都有印象有很多會堂的
[00:05:57.560 --> 00:05:59.880]  英文就叫做synagon
[00:05:59.880 --> 00:06:02.720]  那些會堂我記得以前看書看過
[00:06:02.720 --> 00:06:06.440]  有一個地方有10個猶太的男人
[00:06:06.440 --> 00:06:09.600]  就可以去開一個會堂
[00:06:09.600 --> 00:06:11.240]  你說這樣九個行不行
[00:06:11.240 --> 00:06:14.640]  這個聖經文獻就沒有很清楚九個行不行
[00:06:14.640 --> 00:06:18.280]  但是大致上有10個猶太的男人
[00:06:18.280 --> 00:06:21.000]  他就可以在那裡設立一個會堂
[00:06:21.000 --> 00:06:23.880]  因為他們離開耶路撒冷
[00:06:23.880 --> 00:06:25.600]  聖殿在耶路撒冷
[00:06:25.600 --> 00:06:27.640]  那他沒有聖殿怎麼敬拜呢
[00:06:27.640 --> 00:06:30.360]  他們就在各地的地方
[00:06:30.360 --> 00:06:34.320]  就去設立一些會堂
[00:06:34.320 --> 00:06:35.520]  在這裡來說
[00:06:35.520 --> 00:06:38.160]  猶太人設立會堂是用來做什麼的
[00:06:38.160 --> 00:06:39.920]  用來敬拜神的
[00:06:39.920 --> 00:06:40.680]  是不是
[00:06:40.680 --> 00:06:43.320]  用來敬拜神的
[00:06:43.320 --> 00:06:45.400]  正如我們開一個教會
[00:06:45.400 --> 00:06:46.920]  教會找個地點
[00:06:46.920 --> 00:06:47.360]  好了
[00:06:47.360 --> 00:06:49.400]  設立一個教會
[00:06:49.400 --> 00:06:50.720]  有個禮拜堂
[00:06:50.720 --> 00:06:52.000]  那是用來做什麼的呢
[00:06:52.000 --> 00:06:53.200]  其中一件事
[00:06:53.200 --> 00:06:55.240]  當然是有主日崇拜了
[00:06:55.240 --> 00:06:56.240]  是不是
[00:06:56.240 --> 00:06:58.480]  當然這件事很重要的了
[00:06:58.480 --> 00:07:00.000]  但是在這裡
[00:07:00.000 --> 00:07:01.600]  居然他說
[00:07:01.600 --> 00:07:05.280]  他們是撒旦會堂的人
[00:07:05.280 --> 00:07:07.360]  其實這個指控很厲害的
[00:07:07.360 --> 00:07:09.480]  如果有人告訴我們
[00:07:09.480 --> 00:07:11.560]  你們真理基石浸信會
[00:07:11.560 --> 00:07:13.280]  個個主日崇拜
[00:07:13.280 --> 00:07:15.000]  其實不是主日崇拜
[00:07:15.000 --> 00:07:16.680]  不是敬拜主耶穌
[00:07:16.680 --> 00:07:18.600]  是拜撒旦的
[00:07:18.600 --> 00:07:19.600]  哇
[00:07:19.600 --> 00:07:23.480]  你說是不是很嚴重的指控
[00:07:23.480 --> 00:07:25.760]  很大件事的
[00:07:25.760 --> 00:07:27.040]  為什麼會這樣呢
[00:07:27.040 --> 00:07:28.840]  我們看一看經文
[00:07:28.840 --> 00:07:30.600]  我們就會明白了
[00:07:30.600 --> 00:07:33.440]  因為在約翰福音8章44節
[00:07:33.440 --> 00:07:35.000]  我給了大家一個經文
[00:07:35.000 --> 00:07:37.400]  就是耶穌在世上的時候
[00:07:37.400 --> 00:07:38.880]  祂曾經說過這個話
[00:07:38.880 --> 00:07:42.000]  祂就是跟那些猶太人對話
[00:07:42.000 --> 00:07:42.640]  怎麼說呢
[00:07:42.640 --> 00:07:46.280]  祂說你們是出於你們的附魔鬼
[00:07:46.280 --> 00:07:47.880]  厲不厲害
[00:07:47.880 --> 00:07:51.320]  你看看其實主耶穌也挺厲害的
[00:07:51.320 --> 00:07:52.200]  是不是
[00:07:52.200 --> 00:07:54.520]  祂是完全不畏懼
[00:07:54.520 --> 00:07:56.200]  confrontation(衝突)的
[00:07:56.200 --> 00:07:59.520]  confrontation中文我不知道叫什麼
[00:07:59.520 --> 00:08:01.000]  對質
[00:08:01.000 --> 00:08:02.160]  衝突的
[00:08:02.160 --> 00:08:07.040]  祂不會為了和諧而不講出真理
[00:08:07.040 --> 00:08:09.000]  我是想講這一點
[00:08:09.000 --> 00:08:12.960]  我們不應該隨隨便便去搞衝突
[00:08:12.960 --> 00:08:16.240]  但是在某些的情形底下
[00:08:16.240 --> 00:08:20.680]  是需要有一個衝突存在的
[00:08:20.680 --> 00:08:21.320]  聖經說
[00:08:21.320 --> 00:08:23.880]  若是能行總要與眾人和睦
[00:08:23.880 --> 00:08:25.320]  這個是聖經教導的
[00:08:25.320 --> 00:08:26.240]  若是能行
[00:08:26.240 --> 00:08:26.840]  你要記住
[00:08:26.840 --> 00:08:28.680]  若是能行
[00:08:28.680 --> 00:08:30.160]  但是在某些情形底下
[00:08:30.160 --> 00:08:31.480]  主耶穌基督
[00:08:31.480 --> 00:08:34.120]  祂要指出一些錯誤
[00:08:34.120 --> 00:08:36.400]  或者是要去解釋
[00:08:36.400 --> 00:08:38.640]  或者是要講出一些真理的時候
[00:08:38.640 --> 00:08:41.520]  祂真的完全不畏縮
[00:08:41.520 --> 00:08:42.200]  所以在這裡說
[00:08:42.200 --> 00:08:45.000]  你們是出於你們的附魔鬼
[00:08:45.000 --> 00:08:46.800]  這個很嚴重
[00:08:46.800 --> 00:08:51.040]  你們寧願隨著你們的附的欲念而行
[00:08:51.040 --> 00:08:54.040]  祂從起初就是殺人的
[00:08:54.040 --> 00:08:55.520]  不守真理
[00:08:55.520 --> 00:08:58.120]  因為祂心裡沒有真理
[00:08:58.120 --> 00:09:01.080]  祂說謊是出於自己的本性
[00:09:01.080 --> 00:09:02.920]  這裡很有趣
[00:09:02.920 --> 00:09:04.800]  撒旦說謊
[00:09:04.800 --> 00:09:06.280]  撒旦犯罪
[00:09:06.280 --> 00:09:08.720]  撒旦是雪荒人之父
[00:09:08.720 --> 00:09:10.400]  撒旦有另一個名稱
[00:09:10.400 --> 00:09:12.160]  就是欺控者
[00:09:12.160 --> 00:09:14.480]  這是另外一個聖經裡面形容他的
[00:09:14.480 --> 00:09:15.720]  是欺騙者
[00:09:15.720 --> 00:09:16.680]  大家記得
[00:09:16.680 --> 00:09:20.040]  最初我們看到
[00:09:20.040 --> 00:09:23.240]  在亞當夏娃的樂園情況裡面
[00:09:23.240 --> 00:09:27.200]  他就是欺騙夏娃和亞當
[00:09:27.200 --> 00:09:28.440]  其實亞當在旁邊
[00:09:28.440 --> 00:09:29.320]  如果根據聖經
[00:09:29.320 --> 00:09:30.200]  你看回上文
[00:09:30.200 --> 00:09:32.000]  其實他是在他附近
[00:09:32.000 --> 00:09:34.240]  不過他就向夏娃
[00:09:34.240 --> 00:09:35.840]  向這個女人入手
[00:09:35.840 --> 00:09:37.680]  他就是欺騙她
[00:09:37.680 --> 00:09:40.000]  神喜事這樣說
[00:09:40.000 --> 00:09:41.440]  所以是欺騙她
[00:09:41.440 --> 00:09:43.080]  是一個欺騙者
[00:09:43.080 --> 00:09:45.160]  而這裡讓我們看得見
[00:09:45.160 --> 00:09:47.120]  原來撒旦之所以犯罪
[00:09:47.120 --> 00:09:49.080]  並非有人引誘他
[00:09:49.080 --> 00:09:51.240]  是從他裡面出來的
[00:09:51.240 --> 00:09:52.120]  撒旦是從裡面出來的
[00:09:52.120 --> 00:09:54.640]  他說謊是出於自己的本性
[00:09:54.640 --> 00:09:56.600]  因他本來是說謊的
[00:09:56.600 --> 00:09:59.120]  也是說謊者之父
[00:09:59.120 --> 00:10:00.960]  說謊者之父
[00:10:00.960 --> 00:10:04.240]  所以當時的猶太人
[00:10:04.240 --> 00:10:05.360]  他們的會堂
[00:10:05.360 --> 00:10:08.080]  雖然他們好像是敬拜神
[00:10:08.080 --> 00:10:09.560]  但是主耶穌基督
[00:10:09.560 --> 00:10:11.440]  在這裡去責備他們
[00:10:11.440 --> 00:10:12.480]  責怪他們
[00:10:12.480 --> 00:10:15.680]  說他們其實是撒旦會堂的人
[00:10:15.680 --> 00:10:17.720]  這是一個很嚴重的指控
[00:10:17.720 --> 00:10:19.600]  我們看到第二章第十節那裡
[00:10:19.600 --> 00:10:21.480]  他說你將要受苦
[00:10:21.480 --> 00:10:22.320]  你不用怕
[00:10:22.320 --> 00:10:23.520]  看啊魔鬼
[00:10:23.520 --> 00:10:26.360]  要把你們中間幾個人下在監裡
[00:10:26.360 --> 00:10:29.200]  使你們受考驗
[00:10:29.200 --> 00:10:31.960]  你們要受苦十天
[00:10:31.960 --> 00:10:33.800]  你無要至死忠心
[00:10:33.800 --> 00:10:37.600]  我就賜給你們那生命的冠冕
[00:10:37.600 --> 00:10:41.400]  這裡我想和大家指出一點就是
[00:10:41.400 --> 00:10:44.280]  真的猶太人和假的猶太人
[00:10:44.280 --> 00:10:46.280]  是有分別的
[00:10:46.280 --> 00:10:48.800]  真的基督徒和假的基督徒
[00:10:48.800 --> 00:10:50.920]  都是有分別的
[00:10:50.920 --> 00:10:56.080]  究竟怎樣才知道自己是不是一個真的基督徒呢?
[00:10:56.080 --> 00:11:00.040]  怎樣才知道自己是不是真的敬畏耶和華神
[00:11:00.040 --> 00:11:03.280]  是接受耶穌成為救主呢?
[00:11:03.280 --> 00:11:05.320]  不是說我說就是了
[00:11:05.320 --> 00:11:07.880]  我舉個手、決個字就是了
[00:11:07.880 --> 00:11:11.480]  這個是人所做的事情
[00:11:11.480 --> 00:11:13.200]  神看我們的裡面
[00:11:13.200 --> 00:11:14.840]  不是看我們的外面
[00:11:14.840 --> 00:11:17.160]  所做過的什麼事情
[00:11:17.160 --> 00:11:18.320]  這個不是說
[00:11:18.320 --> 00:11:22.120]  我外面做什麼都不要緊
[00:11:22.120 --> 00:11:25.960]  因為我最重要是裡面敬畏神就行了
[00:11:25.960 --> 00:11:28.160]  聖經當然不是這樣的意思
[00:11:28.160 --> 00:11:30.160]  聖經說如果你裡面是這樣
[00:11:30.160 --> 00:11:34.280]  你外面就是要配合得到的
[00:11:34.280 --> 00:11:35.560]  但是很多時候
[00:11:35.560 --> 00:11:39.360]  外面是這樣不等於裡面真的是這樣
[00:11:39.360 --> 00:11:42.360]  否則什麼叫做假冒為善呢?
[00:11:42.360 --> 00:11:47.560]  否則什麼叫做披著羊皮的狼呢?
[00:11:47.560 --> 00:11:49.200]  是不是?
[00:11:49.200 --> 00:11:52.800]  所以這裡其實是強調了一點
[00:11:52.800 --> 00:11:56.120]  就是其中一個很重要的指標
[00:11:56.120 --> 00:11:58.640]  就是當一個人
[00:11:58.640 --> 00:12:00.880]  他說他信了耶穌
[00:12:00.880 --> 00:12:06.920]  他究竟願不願意去堅守主耶穌基督的教訓呢?
[00:12:06.920 --> 00:12:11.680]  去走出耶穌基督的真理呢?
[00:12:11.680 --> 00:12:14.480]  是不是真的去愛主呢?
[00:12:14.480 --> 00:12:18.560]  聖經裡面說到愛主的人是怎樣的呢?
[00:12:18.560 --> 00:12:24.480]  有了我的命令又遵守的,這人就是愛我的,是不是?
[00:12:24.480 --> 00:12:28.480]  所以不是只是說我很熟悉那些聖經
[00:12:28.480 --> 00:12:31.400]  很熟悉道理,很熟悉真理
[00:12:31.400 --> 00:12:32.960]  我從小就上主一學
[00:12:32.960 --> 00:12:34.840]  我天天讀聖經
[00:12:34.840 --> 00:12:36.480]  我甚至去神學院
[00:12:36.480 --> 00:12:37.720]  雖然我不是做傳道
[00:12:37.720 --> 00:12:38.880]  但是我去神學院
[00:12:38.880 --> 00:12:40.800]  去讀那些婦女神學
[00:12:40.800 --> 00:12:42.320]  或者那些進修
[00:12:42.320 --> 00:12:44.080]  那些延伸課程
[00:12:44.080 --> 00:12:46.120]  這個當然是好
[00:12:46.120 --> 00:12:48.640]  但是這些是可以逗留在什麼?
[00:12:48.640 --> 00:12:53.400]  是逗留在一個真理的知識層面上
[00:12:53.400 --> 00:12:55.440]  在哥倫多前書第八章第一節
[00:12:55.440 --> 00:12:57.880]  我今早起床看聖經的時候
[00:12:57.880 --> 00:12:59.280]  就看到這一節聖經
[00:12:59.280 --> 00:13:01.720]  當然大家都很熟悉的
[00:13:01.720 --> 00:13:04.240]  不過我都忘記了是第幾章第九節
[00:13:04.240 --> 00:13:04.720]  第幾節
[00:13:04.720 --> 00:13:07.280]  不過今早剛剛看到那一段
[00:13:07.280 --> 00:13:10.440]  那段又說到哥倫多前書八章第一節應該是了
[00:13:10.440 --> 00:13:14.000]  就是知識是可以讓人自高自大的
[00:13:14.000 --> 00:13:16.080]  知識可以讓人自高自大的
[00:13:16.080 --> 00:13:18.280]  所以有真理的知識
[00:13:18.280 --> 00:13:22.840]  不是等於真是實行出這個真理
[00:13:22.840 --> 00:13:24.880]  真正實行出真理
[00:13:24.880 --> 00:13:27.800]  就是在他的言語行為
[00:13:27.800 --> 00:13:29.120]  生活上
[00:13:29.120 --> 00:13:31.240]  是活出這個真理
[00:13:31.240 --> 00:13:33.920]  這個是非常之重要的
[00:13:33.920 --> 00:13:36.160]  在聖經裡面其中一個說法
[00:13:36.160 --> 00:13:39.160]  你將要受苦你不用怕
[00:13:39.160 --> 00:13:41.800]  原來一個基督徒
[00:13:41.800 --> 00:13:44.240]  一個認真的基督徒
[00:13:44.240 --> 00:13:47.040]  是很大的機會
[00:13:47.040 --> 00:13:48.640]  在他的日常生活裡面
[00:13:48.640 --> 00:13:49.920]  在他的工作裡面
[00:13:49.920 --> 00:13:51.720]  甚至在他的家庭裡面
[00:13:51.720 --> 00:13:54.240]  甚至在教會裡面
[00:13:54.240 --> 00:13:57.680]  他都可能會需要經歷到一些困難
[00:13:57.680 --> 00:13:59.720]  一些苦難的
[00:13:59.720 --> 00:14:02.880]  因為在我們的工作場所裡面
[00:14:02.880 --> 00:14:05.440]  你未必一定是跟一班
[00:14:05.440 --> 00:14:09.000]  是真正的基督徒一起做事的
[00:14:09.000 --> 00:14:11.520]  可能很多都未信主
[00:14:11.520 --> 00:14:15.240]  他們對於這個工作的態度
[00:14:15.240 --> 00:14:17.720]  對於這個道德的觀念
[00:14:17.720 --> 00:14:19.720]  對於這個誠信
[00:14:19.720 --> 00:14:21.320]  對於很多很多的東西
[00:14:21.320 --> 00:14:26.000]  是跟我們的信仰是會有很大的分歧的
[00:14:26.000 --> 00:14:27.920]  很大的不同的
[00:14:27.920 --> 00:14:29.720]  如果我們要堅守
[00:14:29.720 --> 00:14:32.400]  我們那個信仰的時候
[00:14:32.400 --> 00:14:34.080]  可以告訴弟兄姊妹
[00:14:34.080 --> 00:14:37.720]  我們往往來說是會遇到很多的困難的
[00:14:37.720 --> 00:14:40.520]  不但困難輕則困難
[00:14:40.520 --> 00:14:44.840]  重則是真的會有很多的苦難的
[00:14:44.840 --> 00:14:47.400]  是真的會發生的
[00:14:47.400 --> 00:14:49.600]  我記得在加拿大那時候生活
[00:14:49.600 --> 00:14:51.760]  有一次有個姐妹跟我說
[00:14:51.760 --> 00:14:53.520]  她說她很煩惱
[00:14:53.520 --> 00:14:57.320]  因為她上班就是賣那些
[00:14:57.320 --> 00:15:01.240]  做賞架批發那些禮品的
[00:15:01.240 --> 00:15:04.280]  她初初回到那間公司的時候
[00:15:04.280 --> 00:15:11.840]  那些同事就會給一些禮品給她
[00:15:11.840 --> 00:15:13.800]  你拿這個回去用
[00:15:13.800 --> 00:15:15.760]  挺好的這個喜歡嗎?
[00:15:15.760 --> 00:15:18.160]  她說我不愛不愛
[00:15:18.160 --> 00:15:19.560]  一次不愛
[00:15:19.560 --> 00:15:22.120]  不要緊可能這批東西不適合你
[00:15:22.120 --> 00:15:25.360]  但是兩次不愛三次不愛四次不愛
[00:15:25.360 --> 00:15:29.000]  又見到她跟他們一起吃午飯的時候祈禱
[00:15:29.000 --> 00:15:30.520]  他們就明白了
[00:15:30.520 --> 00:15:32.640]  原來她是一個基督徒
[00:15:32.640 --> 00:15:38.160]  她不想跟他們一樣把公司的東西拿回家自用
[00:15:38.160 --> 00:15:41.880]  變了她就開始被逼迫受排斥
[00:15:41.880 --> 00:15:44.560]  所以那時候我在加拿大的時候
[00:15:44.560 --> 00:15:46.360]  那時候一百多年了
[00:15:46.360 --> 00:15:47.680]  我是做傳道
[00:15:47.680 --> 00:15:51.120]  她跟我分享到她的難處
[00:15:51.120 --> 00:15:52.400]  我也讓她明白到
[00:15:52.400 --> 00:15:53.320]  是的
[00:15:53.320 --> 00:15:55.600]  如果我們要堅守我們的信仰
[00:15:55.600 --> 00:15:57.640]  我們會遇到這些情況
[00:15:57.640 --> 00:16:00.280]  如果你跟她一起去拿不要緊的
[00:16:00.280 --> 00:16:03.760]  很好啊這個好啊這個好啊這個適合你
[00:16:03.760 --> 00:16:07.080]  她覺得你跟他們大家是在一起的
[00:16:07.080 --> 00:16:07.640]  就是這樣
[00:16:07.640 --> 00:16:10.600]  我有個弟弟他也信了主
[00:16:10.600 --> 00:16:14.600]  那時候他在加拿大讀完土木工程回來香港
[00:16:14.600 --> 00:16:17.360]  他在某一間公司工作
[00:16:17.360 --> 00:16:19.240]  他說他上班第一天
[00:16:19.240 --> 00:16:23.400]  拉開抽屜有疊錢在那裡
[00:16:23.400 --> 00:16:25.200]  那個年代七幾年了
[00:16:25.200 --> 00:16:27.000]  有疊錢在那裡
[00:16:27.000 --> 00:16:30.880]  他就問他的同事為什麼抽屜裡有疊錢
[00:16:30.880 --> 00:16:34.000]  那個人笑著又不回答他走了
[00:16:34.000 --> 00:16:36.040]  他就把抽屜關起來
[00:16:36.040 --> 00:16:37.760]  他不知道怎麼辦
[00:16:37.760 --> 00:16:38.720]  第二天回去
[00:16:38.720 --> 00:16:41.680]  拉開抽屜又有疊錢在那裡
[00:16:41.680 --> 00:16:42.840]  他每天都是如是
[00:16:42.840 --> 00:16:43.880]  把抽屜關起來
[00:16:43.880 --> 00:16:46.640]  照常做他覺得要做的事
[00:16:46.640 --> 00:16:48.240]  過了一段時間
[00:16:48.240 --> 00:16:50.440]  就沒有再有錢在那裡了
[00:16:50.440 --> 00:16:52.640]  我不知道他有沒有遭遇過什麼
[00:16:52.640 --> 00:16:55.600]  他只是跟我分享過這一點而已
[00:16:55.600 --> 00:16:58.800]  所以其實在我們的生活裡面
[00:16:58.800 --> 00:17:01.760]  無論是工作還是家庭裡面
[00:17:01.760 --> 00:17:03.440]  其實很多很多時候
[00:17:03.440 --> 00:17:06.880]  我們會做一些違背我們信仰的事情
[00:17:06.880 --> 00:17:08.480]  我們會的
[00:17:08.480 --> 00:17:12.080]  其實私貪隱憂是隨街都有的
[00:17:12.080 --> 00:17:13.920]  隨街都有的
[00:17:13.920 --> 00:17:15.200]  周圍都有的
[00:17:15.200 --> 00:17:17.320]  天天都可以有的
[00:17:17.320 --> 00:17:21.680]  所以如果我們作為一個真正的基督徒
[00:17:21.680 --> 00:17:25.840]  我們真的會受到很多的困難、苦難
[00:17:25.840 --> 00:17:27.000]  所以在這裡他說
[00:17:27.000 --> 00:17:29.560]  你將要受的苦你們不用怕
[00:17:29.560 --> 00:17:34.800]  他說因為魔鬼要把你們中間的幾個人下在監裡
[00:17:34.800 --> 00:17:37.320]  使你們受到考驗
[00:17:37.320 --> 00:17:40.440]  現在你要遭遇這個苦難十天
[00:17:40.440 --> 00:17:42.640]  我列出一些經文給大家看
