
[00:00:00.000 --> 00:00:03.200]  我們進入經文之前我們一起禱告好嗎,1,2,3
[00:05:08.400 --> 00:05:10.400]  一住就住了四百年
[00:05:10.400 --> 00:05:13.400]  但其實你發覺創世紀到出埃及的中間
[00:05:13.400 --> 00:05:16.400]  說的這四百年是沒有記載的
[00:05:16.400 --> 00:05:19.400]  所以中間也沒有特別的領袖
[00:05:19.400 --> 00:05:22.400]  或者特別的人物出現過,有記載過
[00:05:22.400 --> 00:05:28.400]  所以這四百年,這群在埃及的以色列民
[00:05:28.400 --> 00:05:32.400]  他們和上帝之間的關係是怎樣的呢?
[00:05:32.400 --> 00:05:36.400]  這四百年沒有記載的階段
[00:05:36.400 --> 00:05:41.400]  這群以色列民和上帝之間的認識是怎樣的呢?
[00:05:41.400 --> 00:05:44.400]  他們是怎樣看上帝的呢?
[00:05:44.400 --> 00:05:47.400]  我是西貢的原居民
[00:05:47.400 --> 00:05:51.400]  我經常問家人
[00:05:51.400 --> 00:05:55.400]  西貢原居民以前在香港做什麼呢?
[00:05:55.400 --> 00:05:58.400]  因為我沒有見過我爺爺
[00:05:58.400 --> 00:06:05.400]  也沒有見過我之前的太爺、祖先
[00:06:05.400 --> 00:06:09.400]  我問爸爸,究竟我們在西貢做什麼呢?
[00:06:09.400 --> 00:06:13.400]  他說原來我家是住船的
[00:06:13.400 --> 00:06:16.400]  原來爸爸出生的時候也是住船的
[00:06:16.400 --> 00:06:20.400]  我問他,為什麼沒有見過爺爺呢?
[00:06:20.400 --> 00:06:24.400]  爺爺和太爺去了哪裡呢?
[00:06:24.400 --> 00:06:27.400]  爸爸跟我說有一個傳說
[00:06:27.400 --> 00:06:30.400]  他告訴我,原來他也沒有見過爸爸
[00:06:30.400 --> 00:06:35.400]  原來有一個傳說,是家族承傳的傳說
[00:06:35.400 --> 00:06:39.400]  有一次,爺爺帶上他的爸爸,即是太爺
[00:06:39.400 --> 00:06:43.400]  和大哥,即是我爸爸的大哥
[00:06:43.400 --> 00:06:47.400]  因為我爸爸是家裏最小的,出海捕魚
[00:06:47.400 --> 00:06:52.400]  有一次捕魚的時候遇到很大風大浪
[00:06:52.400 --> 00:06:57.400]  原來西貢海以前有很多龍捲風
[00:06:57.400 --> 00:07:00.400]  天氣很差,很多龍捲風
[00:07:00.400 --> 00:07:03.400]  有一次出海捕魚的時候
[00:07:03.400 --> 00:07:07.400]  一個龍捲風捲到我爺爺的船
[00:07:07.400 --> 00:07:11.400]  連同太爺和大伯捲走了
[00:07:11.400 --> 00:07:14.400]  從此之後就沒有回來
[00:07:14.400 --> 00:07:18.400]  那個年代是沒有照片的
[00:07:18.400 --> 00:07:20.400]  也沒有記錄
[00:07:20.400 --> 00:07:23.400]  爸爸那時候出生只有一個月
[00:07:23.400 --> 00:07:26.400]  他的爸爸就去世了
[00:07:26.400 --> 00:07:30.400]  於是他說,他對於爸爸的印象很依稀
[00:07:30.400 --> 00:07:36.400]  而我對於爺爺的印象是從聽回來的故事
[00:07:36.400 --> 00:07:38.400]  有時候奶奶會說一些故事
[00:07:38.400 --> 00:07:40.400]  有時候伯伯會說一些故事
[00:07:40.400 --> 00:07:43.400]  我和爺爺之間的認識和關係
[00:07:43.400 --> 00:07:46.400]  就是透過這些聽聞回來的故事
[00:07:46.400 --> 00:07:47.400]  是很依稀的
[00:07:47.400 --> 00:07:50.400]  因為我根本沒有和他相處過
[00:07:50.400 --> 00:07:53.400]  以色列民在埃及生活
[00:07:53.400 --> 00:07:56.400]  他們對祖先的神的印象
[00:07:56.400 --> 00:08:00.400]  其實都是一代一代靠口傳傳下來
[00:08:00.400 --> 00:08:04.400]  所以他們對於祖先的上帝的印象
[00:08:04.400 --> 00:08:06.400]  其實都是一些很依稀的印象
[00:08:06.400 --> 00:08:12.400]  知道這個神,聽聞過這個神在祖先阿伯拉罕
[00:08:12.400 --> 00:08:15.400]  以撒雅各的一些經歷
[00:08:15.400 --> 00:08:19.400]  但是他們沒有真正和上帝相處過
[00:08:19.400 --> 00:08:23.400]  沒有和上帝建立過一些個人的關係
[00:08:23.400 --> 00:08:27.400]  或者可能這些都是我們和上帝之間的感覺
[00:08:27.400 --> 00:08:30.400]  我們和上帝之間的印象
[00:08:30.400 --> 00:08:32.400]  因為我們信耶穌的時候
[00:08:32.400 --> 00:08:35.400]  我們怎樣去認識祂,怎樣去知道祂
[00:08:35.400 --> 00:08:38.400]  可能有人和我們講三福
[00:08:38.400 --> 00:08:42.400]  和我們講上帝是多麼奇妙
[00:08:42.400 --> 00:08:48.400]  上帝曾經在二千多年前來到地上跟我們同行
[00:08:48.400 --> 00:08:51.400]  聽很多很多其他人的見證
[00:08:51.400 --> 00:08:55.400]  透過其他人去講上帝,其他人去講耶穌
[00:08:55.400 --> 00:08:58.400]  來建立我們對於耶穌的印象
[00:08:58.400 --> 00:09:03.400]  但是我們還沒有和祂建立一個個人的關係
[00:09:03.400 --> 00:09:07.400]  我們都不知道究竟我的上帝的形象是怎樣的
[00:09:07.400 --> 00:09:10.400]  我們都可能會被這些故事吸引
[00:09:10.400 --> 00:09:14.400]  於是我們都很想信耶穌
[00:09:14.400 --> 00:09:18.400]  以致別人講的福氣都淋在我們身上
[00:09:18.400 --> 00:09:22.400]  但是我們信的時候都是單憑信
[00:09:22.400 --> 00:09:27.400]  還沒有真正的認識,還很生愛
[00:09:27.400 --> 00:09:33.400]  於是直到我們有事,我們都很想去呼求神
[00:09:33.400 --> 00:09:36.400]  尋求上帝的時間
[00:09:36.400 --> 00:09:40.400]  希望這個神真正地和我們建立關係
[00:09:40.400 --> 00:09:43.400]  所以經文裡面,這些以色列民都一樣
[00:09:43.400 --> 00:09:47.400]  他們被法老壓迫,殺死他們的後代
[00:09:47.400 --> 00:09:51.400]  又迫害他們做苦工,成為奴隸
[00:09:51.400 --> 00:09:57.400]  他們很想祖先的上帝去眷顧他們
[00:09:57.400 --> 00:09:59.400]  和去看守他們
[00:09:59.400 --> 00:10:01.400]  所以他們做了一個舉動
[00:10:01.400 --> 00:10:05.400]  他們和神之間的關係就破冰了
[00:10:05.400 --> 00:10:09.400]  我們一起看這一節,1,2,3
[00:10:09.400 --> 00:10:13.400]  以色列人因做苦工就嘆聲哀求
[00:10:13.400 --> 00:10:15.400]  他們的哀聲達於神
[00:10:15.400 --> 00:10:17.400]  神聽見他們的哀聲
[00:10:17.400 --> 00:10:22.400]  就紀念他們與亞伯拉罕以撒瓦國所立的約
[00:10:22.400 --> 00:10:26.400]  神看顧以色列人,就知道他們的苦情
[00:10:26.400 --> 00:10:30.400]  經文說他們嘆息哀求
[00:10:30.400 --> 00:10:34.400]  以色列民希望這個祖先的神都可以幫自己
[00:10:34.400 --> 00:10:39.400]  不想再和神的關係是一個聽聞的關係
[00:10:39.400 --> 00:10:45.400]  很想祖先亞伯拉罕以撒瓦國的神
[00:10:45.400 --> 00:10:48.400]  可以與他們建立關係
[00:10:48.400 --> 00:10:56.400]  所以神紀念和他們祖先亞伯拉罕以撒瓦國所立的約
[00:10:56.400 --> 00:10:59.400]  他就看顧這些利息民
[00:10:59.400 --> 00:11:01.400]  他們與神的關係就破冰了
[00:11:01.400 --> 00:11:04.400]  他們的關係就開始慢慢建立出來
[00:11:04.400 --> 00:11:09.400]  聖經特別提到上帝和他們祖先的約
[00:11:09.400 --> 00:11:14.400]  其實約是一個什麼樣的關係呢?
[00:11:14.400 --> 00:11:21.400]  約其實是納約雙方因著這個約的內容約束的關係
[00:11:21.400 --> 00:11:26.400]  上帝和亞伯拉罕的約是什麼呢?
[00:11:26.400 --> 00:11:30.400]  我們可以看《創世紀》第17章
[00:11:30.400 --> 00:11:35.400]  「我與你納約,你要作多國的父
[00:11:35.400 --> 00:11:40.400]  從此之後,你的名不再叫亞伯蘭,叫做亞伯拉罕
[00:11:40.400 --> 00:11:42.400]  因為我已納你為多國的父
[00:11:42.400 --> 00:11:45.400]  我必使你的後裔極其繁多
[00:11:45.400 --> 00:11:49.400]  國度從你而納,國君王從你而出
[00:11:49.400 --> 00:11:53.400]  我要與你並你世世代代的後裔建立我的約
[00:11:53.400 --> 00:11:55.400]  作永遠的約
[00:11:55.400 --> 00:11:57.400]  是要作你和你後裔的神
[00:11:57.400 --> 00:12:00.400]  我要將你從你現在寄居的地
[00:12:00.400 --> 00:12:02.400]  就是迦南泉地
[00:12:02.400 --> 00:12:05.400]  賜給你和你的後裔作永遠的業
[00:12:05.400 --> 00:12:08.400]  我亦都必作他們的神」
[00:12:08.400 --> 00:12:11.400]  神又對亞伯拉罕說
[00:12:11.400 --> 00:12:15.400]  「你和你的後裔必世世代代遵守我的約
[00:12:15.400 --> 00:12:18.400]  你們所有的男子都要受國禮
[00:12:18.400 --> 00:12:22.400]  這就是我願你並你的後裔所納的約
[00:12:22.400 --> 00:12:24.400]  是你們所遵守的約
[00:12:24.400 --> 00:12:28.400]  這樣我的約就納在你們的肉體身上
[00:12:28.400 --> 00:12:30.400]  作永遠的約
[00:12:30.400 --> 00:12:34.400]  但不受國禮的男子必從民中剪除
[00:12:34.400 --> 00:12:36.400]  因他背了我的約」
[00:12:36.400 --> 00:12:39.400]  原來上帝和亞伯拉罕納約的內容
[00:12:39.400 --> 00:12:45.400]  是叫亞伯拉罕和他們的子孫極其繁多
[00:12:45.400 --> 00:12:50.400]  上帝要作亞伯拉罕和他後裔的上帝
[00:12:50.400 --> 00:12:53.400]  以色列要作神的子民
[00:12:53.400 --> 00:12:58.400]  要賜迦南作為以色列的應許之地
[00:12:58.400 --> 00:13:01.400]  上帝是必然作他們民族的上帝
[00:13:01.400 --> 00:13:05.400]  所以這是雙方的約定
[00:13:05.400 --> 00:13:09.400]  亞伯拉罕和他的後裔要做什麼
[00:13:09.400 --> 00:13:11.400]  要向上帝守約呢
[00:13:11.400 --> 00:13:13.400]  就是要作國禮
[00:13:13.400 --> 00:13:15.400]  是一個身體的記號
[00:13:15.400 --> 00:13:18.400]  原來國禮在以色列人來說
[00:13:18.400 --> 00:13:22.400]  是一個身體上所納的約定
[00:13:22.400 --> 00:13:25.400]  意思背後是什麼
[00:13:25.400 --> 00:13:29.400]  就是這個人是屬於上帝的意思
[00:13:29.400 --> 00:13:32.400]  當以色列人呼求上帝的時候
[00:13:32.400 --> 00:13:34.400]  上帝就紀念這個約
[00:13:34.400 --> 00:13:36.400]  上帝要作他們的神
[00:13:36.400 --> 00:13:38.400]  要拯救他們
[00:13:38.400 --> 00:13:44.400]  所以當他們經過十個災離開埃及地的時候
[00:13:44.400 --> 00:13:47.400]  上帝不忘提醒他們
[00:13:47.400 --> 00:13:51.400]  因為神 因為以色列和他們之間的關係
[00:13:51.400 --> 00:13:53.400]  所以他們才得到拯救
[00:13:53.400 --> 00:13:57.400]  就是因為他們身上有這個記號
[00:13:57.400 --> 00:14:00.400]  所以十二章四十八節裡
[00:14:00.400 --> 00:14:04.400]  也特別提到只有受過國禮的以色列人
[00:14:04.400 --> 00:14:06.400]  才可以渡過逾越節
[00:14:06.400 --> 00:14:08.400]  其實可以看到
[00:14:08.400 --> 00:14:11.400]  逾越節的拯救是因為一份約
[00:14:11.400 --> 00:14:14.400]  是神希望以色列人世世代代
[00:14:14.400 --> 00:14:17.400]  在新年的時候都紀念這個拯救
[00:14:17.400 --> 00:14:21.400]  以紀念這個關係作為新年的開始
[00:14:21.400 --> 00:14:24.400]  這個關係就是父和子的關係
[00:14:24.400 --> 00:14:27.400]  不是聽聞的神的關係
[00:14:27.400 --> 00:14:30.400]  而是他們和神之間的約的關係
[00:14:30.400 --> 00:14:33.400]  其實這個給我們一個訊息
[00:14:33.400 --> 00:14:36.400]  今天其實我們和神也有一份約
[00:14:36.400 --> 00:14:39.400]  其實這個約並不和舊約
[00:14:39.400 --> 00:14:42.400]  以色列民和上帝的這份約
[00:14:42.400 --> 00:14:44.400]  這個約已成為一份新的約
[00:14:44.400 --> 00:14:47.400]  是由耶穌基督的血所納的約
[00:14:47.400 --> 00:14:50.400]  是和世人所納的一份新的約
[00:14:50.400 --> 00:14:55.400]  他要決定用永遠的愛來愛我們
[00:14:55.400 --> 00:14:58.400]  他要堅定地向我們守約
[00:14:58.400 --> 00:15:00.400]  要去看守我們 看顧我們
[00:15:00.400 --> 00:15:02.400]  要拯救我們
[00:15:02.400 --> 00:15:06.400]  要愛我們 亦要向我們提供一個赦罪的救恩
[00:15:06.400 --> 00:15:08.400]  他要成為我們的神
[00:15:08.400 --> 00:15:11.400]  他不是要和我們永遠分離
[00:15:11.400 --> 00:15:15.400]  而是我們要和他建立一個好的關係來復和
[00:15:15.400 --> 00:15:19.400]  所以其實我們要怎樣加入這份約裏面呢?
[00:15:19.400 --> 00:15:23.400]  我們只要用信心就可以加入這份約裏面
[00:15:23.400 --> 00:15:26.400]  但神也希望我們向他守約
[00:15:26.400 --> 00:15:31.400]  古時的時候 以色列就用割禮作為記號
[00:15:31.400 --> 00:15:34.400]  表明他是屬於上帝的
[00:15:34.400 --> 00:15:40.400]  今天我們可以用甚麼記號來表明我們屬於上帝呢?
[00:15:40.400 --> 00:15:47.400]  我們原來每一天的生活都可以是一個掙扎
[00:15:47.400 --> 00:15:51.400]  每一天的生活所面對的都是一份選擇
[00:15:51.400 --> 00:15:55.400]  就是屬世和屬神之間去作出選擇
[00:15:55.400 --> 00:16:00.400]  我們要在世界選擇裏面選擇信服神
[00:16:00.400 --> 00:16:05.400]  我們要在不公義的掙扎裏面選擇行公義
[00:16:05.400 --> 00:16:12.400]  我們要在惡和邪惡之間行善
[00:16:12.400 --> 00:16:17.400]  我們要在冷漠關係裏面選擇行出愛
[00:16:17.400 --> 00:16:24.400]  我們要在仇恨和仇怨裏面選擇寬恕
[00:16:24.400 --> 00:16:31.400]  甚至是在未知的未來和非常憂慮的前路之間
[00:16:31.400 --> 00:16:35.400]  我們選擇盼望 選擇走出信心
[00:16:35.400 --> 00:16:38.400]  其實這就是我們作為神的子民
[00:16:38.400 --> 00:16:41.400]  在生活上行出神的心意
[00:16:41.400 --> 00:16:46.400]  這其實就是我們屬於神子民的一份記號
[00:16:46.400 --> 00:16:51.400]  當其他人看到我們可以在掙扎和選擇
[00:16:51.400 --> 00:16:55.400]  十字路口裏面去選擇信服上帝的話
[00:16:55.400 --> 00:16:59.400]  其實這份選擇和生命就是屬於上帝的記號
[00:16:59.400 --> 00:17:02.400]  原來我們可以在新一年的時候
[00:17:02.400 --> 00:17:06.400]  以這些記號作為向神守約
[00:17:06.400 --> 00:17:11.400]  然後上帝吩咐以色列民要去紀念這個拯救經歷
[00:17:11.400 --> 00:17:17.400]  其實希望以色列民可以和他建立更深的關係
[00:17:17.400 --> 00:17:19.400]  其實信主的時候
[00:17:19.400 --> 00:17:22.400]  我們可能每很多人都是單憑信心
[00:17:22.400 --> 00:17:26.400]  我們和神的關係都未很深入
[00:17:26.400 --> 00:17:32.400]  經常都聽說我們要和神建立一個很親密的關係
[00:17:32.400 --> 00:17:36.400]  可能和這段的親密關係還距離很遠
[00:17:36.400 --> 00:17:43.400]  究竟怎樣才可以和神由相識到建立深的關係呢?
[00:17:43.400 --> 00:17:48.400]  其實每一年我們下令會都會經歷一個問題
[00:17:48.400 --> 00:17:50.400]  就是分房的問題
[00:17:50.400 --> 00:17:56.400]  因為我們發覺一定會有熟的大英姐妹和不熟的大英姐妹
[00:17:56.400 --> 00:18:00.400]  究竟中間怎樣才可以分得很好呢?
[00:18:00.400 --> 00:18:04.400]  分得很清楚,適合這個人的個性
[00:18:04.400 --> 00:18:10.400]  又可以平衡到每個年齡層都可以均勻
[00:18:10.400 --> 00:18:12.400]  其實是很講技巧的
[00:18:12.400 --> 00:18:15.400]  其實每一年分完房之後
[00:18:15.400 --> 00:18:20.400]  這個分房的名單有時都會給一些比較有經驗的人士去看看
[00:18:20.400 --> 00:18:22.400]  過一過目,看看行不行
[00:18:22.400 --> 00:18:27.400]  我記得有一年這個分房的名單都交給榮恩去看
[00:18:27.400 --> 00:18:32.400]  然後我就會問,究竟這個名單行不行呢?
[00:18:32.400 --> 00:18:37.400]  這個人和這個人分組和分房究竟行不行呢?
[00:18:37.400 --> 00:18:40.400]  他們會不會有問題呢?會不會很不習慣呢?
[00:18:40.400 --> 00:18:42.400]  他有一句名言,我很記得
[00:18:42.400 --> 00:18:45.400]  就是「睡過一晚就熟了」
[00:18:45.400 --> 00:18:47.400]  所以不用理會
[00:18:47.400 --> 00:18:51.400]  睡完就可以了,關係就破冰了
[00:18:51.400 --> 00:18:57.400]  原來其實去下令會分房和一些人緊密相處
[00:18:57.400 --> 00:19:00.400]  其實可以經歷到很多事,見到很多事
[00:19:00.400 --> 00:19:04.400]  原來平時看大兄姐妹的樣子很酷
[00:19:04.400 --> 00:19:06.400]  很型格
[00:19:06.400 --> 00:19:10.400]  但原來晚上睡覺的時候她穿波點睡衣
[00:19:10.400 --> 00:19:14.400]  所以見到她穿波點睡衣,戒心馬上放下
[00:19:14.400 --> 00:19:18.400]  聽聞原來你平時很骯髒
[00:19:18.400 --> 00:19:22.400]  誰知和你相處了三日兩夜之後,原來你真的這麼骯髒
[00:19:22.400 --> 00:19:25.400]  又有一個真正的看見
[00:19:25.400 --> 00:19:30.400]  於是其實一起相處過,一起有經歷之後
[00:19:30.400 --> 00:19:33.400]  大兄姐妹的關係突飛猛進
[00:19:33.400 --> 00:19:36.400]  由不相識去到相識
[00:19:36.400 --> 00:19:41.400]  再由認識變成自由,到變成深交
[00:19:41.400 --> 00:19:46.400]  其實以色列民和上帝的認識都一樣
[00:19:46.400 --> 00:19:51.400]  他們之間的關係,隨著神帶領他們走過十災
[00:19:51.400 --> 00:19:56.400]  每一次的經歷就更加堅固和深刻起來
[00:19:56.400 --> 00:20:01.400]  而第十災就更加令到以色列民有一個很深刻的經歷
[00:20:01.400 --> 00:20:05.400]  因為這是關於生死的一個經歷
[00:20:05.400 --> 00:20:08.400]  可能我們認識上帝
[00:20:08.400 --> 00:20:11.400]  我們都會去看聖經
[00:20:11.400 --> 00:20:14.400]  我們都會去聽見一些見證
[00:20:14.400 --> 00:20:19.400]  到我們何時才會和神建立更加深刻的關係呢?
[00:20:19.400 --> 00:20:24.400]  其實就是透過我們去呼求上帝,去介入我們的生命
[00:20:24.400 --> 00:20:28.400]  我們去經歷上帝的大能的時候
[00:20:28.400 --> 00:20:32.400]  我們就會慢慢和神建立更加深刻的關係
[00:20:32.400 --> 00:20:37.400]  其實大家有沒有經歷過一些生死的禱告呢?
[00:20:37.400 --> 00:20:44.400]  原來我們在這個生死關頭去呼求神,去經歷上帝的時間
[00:20:44.400 --> 00:20:47.400]  我們發覺在這些生死經歷的時候
[00:20:47.400 --> 00:20:50.400]  我們和上帝的關係更加密切
[00:20:50.400 --> 00:20:52.400]  你會發覺我們會更加敏銳
[00:20:52.400 --> 00:20:54.400]  究竟神啊,祢想我怎樣?
[00:20:54.400 --> 00:20:57.400]  究竟神啊,祢想我成為一個怎樣的人?
[00:20:57.400 --> 00:20:58.400]  面對這件事的時候
[00:20:58.400 --> 00:21:01.400]  神啊,究竟祢想我有一個怎樣的反應?
[00:21:01.400 --> 00:21:02.400]  要怎樣做呢?
[00:21:02.400 --> 00:21:04.400]  你會發覺在那段時間
[00:21:04.400 --> 00:21:06.400]  是特別和神有一個親密的關係
[00:21:06.400 --> 00:21:09.400]  所以其實在新年的時候
[00:21:09.400 --> 00:21:12.400]  上帝希望我們能夠紀念祂自己
[00:21:12.400 --> 00:21:16.400]  祂希望我們都能夠以這段關係
[00:21:16.400 --> 00:21:20.400]  這些經歷來為我們的信念
[00:21:20.400 --> 00:21:26.400]  讓我們一起紀念過去一起和神走過的日子
[00:21:26.400 --> 00:21:30.400]  我們發覺原來去回望的時候
[00:21:30.400 --> 00:21:36.400]  我們和神的關係已經不是那種第一次見面的那種感覺
[00:21:36.400 --> 00:21:38.400]  其實原來一直以來
[00:21:38.400 --> 00:21:40.400]  神和我們走過很多很多的日子
[00:21:40.400 --> 00:21:43.400]  祂已經和我們有一段的關係
[00:21:43.400 --> 00:21:46.400]  已經不是剛剛認識那麼簡單
[00:21:46.400 --> 00:21:48.400]  不是那麼簡單
[00:21:48.400 --> 00:21:50.400]  是一個表面的認識
[00:21:50.400 --> 00:21:52.400]  是更加深入的
[00:21:52.400 --> 00:21:56.400]  相信我們每一個去學習跟隨主的
[00:21:56.400 --> 00:21:59.400]  其實或多或少都會經歷過神的幫助
[00:21:59.400 --> 00:22:01.400]  神的拯救
[00:22:01.400 --> 00:22:07.400]  其實這些經歷都會影響我們和祂之間的建立
[00:22:07.400 --> 00:22:12.400]  其實這些經歷都是神不停地向我們彰顯祂自己
[00:22:12.400 --> 00:22:15.400]  去展現祂的信實和祂的愛
[00:22:15.400 --> 00:22:19.400]  過去一年大家有沒有經歷過上帝的事呢?
[00:22:19.400 --> 00:22:23.400]  我過去一年經歷上帝的事是怎樣呢?
[00:22:23.400 --> 00:22:26.400]  其實大家可能會有一個錯覺
[00:22:26.400 --> 00:22:29.400]  會覺得作為傳道作為牧師
[00:22:29.400 --> 00:22:33.400]  對於聖經一定是專家
[00:22:33.400 --> 00:22:36.400]  一個學問很高很高深
[00:22:36.400 --> 00:22:39.400]  可能很多經驗很多年的前輩
[00:22:39.400 --> 00:22:42.400]  或者傳道牧師是可以的
[00:22:42.400 --> 00:22:43.400]  但對於我來說
[00:22:43.400 --> 00:22:46.400]  我都不是在傳道的經驗上那麼深
[00:22:46.400 --> 00:22:50.400]  我在神學院學四年讀書
[00:22:50.400 --> 00:22:51.400]  大家都想到了
[00:22:51.400 --> 00:22:53.400]  都不會由普通大英姐妹
[00:22:53.400 --> 00:22:56.400]  經過四年之後變成一個學者
[00:22:56.400 --> 00:22:58.400]  其實我們在神學院的訓練
[00:22:58.400 --> 00:23:01.400]  是學一套方法如何深入地去解經
[00:23:01.400 --> 00:23:05.400]  如何將這些分解出來的經文變成信息
[00:23:05.400 --> 00:23:11.400]  但很多時很多段聖經我們都沒有深入研究過
[00:23:11.400 --> 00:23:14.400]  所以其實我們對解經對於講道
[00:23:14.400 --> 00:23:18.400]  每一次都是一份很大的工作
[00:23:18.400 --> 00:23:21.400]  都是一份很深入的工作
