
[00:00:00.000 --> 00:00:02.800]  人與事之間
[00:05:13.560 --> 00:05:14.840]  太陽平西很可能
[00:05:14.840 --> 00:05:16.120]  他上午也做完事
[00:05:16.120 --> 00:05:18.160]  他睡一個午覺
[00:05:18.160 --> 00:05:20.000]  不過睡起一個午覺
[00:05:20.000 --> 00:05:22.040]  就可能
[00:05:22.040 --> 00:05:23.720]  傻傻的
[00:05:23.720 --> 00:05:26.240]  但有東西看
[00:05:26.240 --> 00:05:27.040]  經文形容
[00:05:27.040 --> 00:05:29.000]  看見一個女人沖涼
[00:05:29.000 --> 00:05:32.320]  還要形容她容貌甚美
[00:05:32.320 --> 00:05:34.720]  這麼遠看不出她漂亮
[00:05:34.720 --> 00:05:36.920]  不過對男性來說
[00:05:36.920 --> 00:05:38.360]  在這個時刻
[00:05:38.360 --> 00:05:40.720]  一個沒穿衣服的女人
[00:05:40.720 --> 00:05:42.120]  當然很吸引
[00:05:42.120 --> 00:05:44.800]  怎樣都覺得漂亮
[00:05:44.800 --> 00:05:47.120]  事件就這樣繼續發生下去
[00:05:47.120 --> 00:05:49.120]  我看了算了
[00:05:49.120 --> 00:05:50.600]  不過第三節
[00:05:50.600 --> 00:05:51.840]  大衛沒算數
[00:05:51.840 --> 00:05:53.800]  看一眼就算了
[00:05:53.800 --> 00:05:56.960]  第三節大衛就差人打聽
[00:05:56.960 --> 00:05:58.360]  那婦人是誰
[00:05:58.360 --> 00:05:59.680]  打聽了
[00:05:59.680 --> 00:06:01.880]  有人就說她是以年的女兒
[00:06:01.880 --> 00:06:04.760]  黑人烏利亞的妻子
[00:06:04.760 --> 00:06:06.760]  拔士巴
[00:06:06.760 --> 00:06:08.680]  打聽很可能就是
[00:06:08.680 --> 00:06:10.720]  如果是良家婦女就召她入宮
[00:06:10.720 --> 00:06:12.560]  皇帝們經常都是這樣
[00:06:12.560 --> 00:06:16.160]  但打聽到她是有夫之婦
[00:06:16.160 --> 00:06:17.920]  那大衛可以怎樣做
[00:06:17.920 --> 00:06:19.720]  唉 別想了
[00:06:19.720 --> 00:06:22.360]  不過你知道他後文是怎樣做的
[00:06:22.360 --> 00:06:23.440]  但又說一下
[00:06:23.440 --> 00:06:26.000]  他打聽到這個人
[00:06:26.000 --> 00:06:27.160]  經文是很特別的
[00:06:27.160 --> 00:06:28.520]  很少這樣交代
[00:06:28.520 --> 00:06:33.440]  又交代拔士巴是以年的女兒
[00:06:33.440 --> 00:06:34.720]  她有一個丈夫
[00:06:34.720 --> 00:06:36.560]  是黑人烏利亞
[00:06:36.560 --> 00:06:38.400]  究竟以年是什麼人呢
[00:06:38.400 --> 00:06:39.640]  你翻查一下
[00:06:39.640 --> 00:06:41.840]  在大衛的勇士名單裏面
[00:06:41.840 --> 00:06:44.760]  原來是有以年份的
[00:06:44.760 --> 00:06:47.200]  就是說這個拔士巴的父親
[00:06:47.200 --> 00:06:50.320]  是大衛的手下
[00:06:50.320 --> 00:06:51.480]  當然我們讀這段經文
[00:06:51.480 --> 00:06:53.560]  很快就知道烏利亞是誰
[00:06:53.560 --> 00:06:55.280]  烏利亞也是大衛的手下
[00:06:55.280 --> 00:06:57.680]  是他的勇士
[00:06:57.680 --> 00:07:01.400]  一個大老闆
[00:07:01.400 --> 00:07:04.480]  見到自己手下的一個是他的女兒
[00:07:04.480 --> 00:07:11.040]  另一個將重新粉碎的手下的老婆
[00:07:11.040 --> 00:07:12.400]  那你怎麼辦
[00:07:12.400 --> 00:07:14.200]  他又可以疊心水
[00:07:14.200 --> 00:07:15.960]  唉 算了
[00:07:15.960 --> 00:07:17.200]  不過他沒有
[00:07:17.200 --> 00:07:19.640]  第四節說
[00:07:19.640 --> 00:07:22.440]  大衛差人去將婦人接來
[00:07:22.440 --> 00:07:25.160]  那時她的月經才得結症
[00:07:25.160 --> 00:07:25.800]  她來了
[00:07:25.800 --> 00:07:27.920]  大衛就和她同房
[00:07:27.920 --> 00:07:31.160]  接着這個拔士巴就回家了
[00:07:31.160 --> 00:07:32.680]  他接她回來
[00:07:32.680 --> 00:07:34.040]  經文強調
[00:07:34.040 --> 00:07:37.440]  那時拔士巴的月經才完結結症
[00:07:37.440 --> 00:07:39.200]  在猶太人的心中
[00:07:39.200 --> 00:07:42.280]  一個女人有月事來的時候不結症的
[00:07:42.280 --> 00:07:44.000]  她要行一個禮而就是結症禮
[00:07:44.000 --> 00:07:48.600]  所以可能就是這樣去沖涼
[00:07:48.600 --> 00:07:50.960]  《留有福不》說什麼呢
[00:07:50.960 --> 00:07:53.120]  大衛和她同房了
[00:07:53.120 --> 00:07:54.000]  再說第五節
[00:07:54.000 --> 00:07:55.440]  這個拔士巴有了嬰兒
[00:07:55.440 --> 00:07:57.520]  這個嬰兒是誰經手的
[00:07:57.520 --> 00:08:01.560]  就一定不是之前那個人經手的
[00:08:01.560 --> 00:08:03.440]  不是拔士巴的老公經手的
[00:08:03.440 --> 00:08:04.680]  一定是大衛
[00:08:04.680 --> 00:08:09.720]  因爲他月事結束之後才發生的
[00:08:09.720 --> 00:08:10.600]  就是這樣
[00:08:10.600 --> 00:08:14.000]  大衛做錯了一件事
[00:08:14.000 --> 00:08:19.160]  強搶別人的妻子
[00:08:19.160 --> 00:08:22.040]  大衛本來可以再想想怎麼辦
[00:08:22.040 --> 00:08:23.640]  第五節
[00:08:23.640 --> 00:08:24.960]  結果有了嬰兒了
[00:08:24.960 --> 00:08:28.800]  這個拔士巴就叫人去告訴大衛
[00:08:28.800 --> 00:08:30.120]  我懷了人
[00:08:30.120 --> 00:08:32.880]  大衛怎麼辦呢
[00:08:32.880 --> 00:08:36.160]  知道自己做錯了一件事
[00:08:36.160 --> 00:08:40.040]  然後怎麼修科呢
[00:08:40.040 --> 00:08:40.960]  到了第六節
[00:08:40.960 --> 00:08:45.280]  我們看到大衛的一個方法是什麼呢
[00:08:45.280 --> 00:08:48.120]  我們想想有時候有些人有了嬰兒
[00:08:48.120 --> 00:08:49.840]  就找方法讓他下跌
[00:08:49.840 --> 00:08:51.200]  給他一碗湯喝
[00:08:51.200 --> 00:08:52.120]  這樣就沒有了
[00:08:52.120 --> 00:08:56.240]  或者近期我在即時新聞看到一個前度女友
[00:08:56.240 --> 00:08:58.520]  知道她有了很不滿之後就拳打腳踢
[00:08:58.520 --> 00:09:01.880]  讓她流產
[00:09:01.880 --> 00:09:03.720]  或者買空收買她
[00:09:03.720 --> 00:09:04.640]  不過大衛沒有這麼做
[00:09:04.640 --> 00:09:06.240]  大衛做的
[00:09:06.240 --> 00:09:08.160]  首先他也較爲溫和
[00:09:08.160 --> 00:09:09.440]  想掩飾自己的罪行
[00:09:09.440 --> 00:09:12.000]  你看到第六節到第十三節
[00:09:12.000 --> 00:09:14.240]  如果我們細心去分段的時候
[00:09:14.240 --> 00:09:18.800]  會看到大衛是三次召見烏莉亞
[00:09:18.800 --> 00:09:21.080]  並且想打發她回家
[00:09:21.080 --> 00:09:24.480]  企圖將拔士巴有嬰兒這件事
[00:09:24.480 --> 00:09:27.400]  就推卸給烏莉亞
[00:09:27.400 --> 00:09:28.200]  是他經手的
[00:09:28.200 --> 00:09:29.280]  不關我的事
[00:09:29.280 --> 00:09:30.880]  我們看一看這三次
[00:09:30.880 --> 00:09:32.440]  第一次六至九節
[00:09:32.440 --> 00:09:34.800]  大衛就差人去到約壓那裏
[00:09:34.800 --> 00:09:35.440]  就跟他說
[00:09:35.440 --> 00:09:37.760]  你打發黑人烏莉亞回來
[00:09:37.760 --> 00:09:40.160]  約壓就打發烏莉亞回去見大衛
[00:09:40.160 --> 00:09:44.120]  應該約壓都不知道發生什麼事
[00:09:44.120 --> 00:09:46.160]  烏莉亞更加不知道發生什麼事
[00:09:46.160 --> 00:09:48.160]  你又記得當時他們在打仗
[00:09:48.160 --> 00:09:49.840]  並且他們曾經打敗的人
[00:09:49.840 --> 00:09:50.640]  繼續在那裏
[00:09:50.640 --> 00:09:52.360]  可能有些拉鋸
[00:09:52.360 --> 00:09:53.720]  怎麼繼續對他們爭戰
[00:09:53.720 --> 00:09:56.160]  作爲烏莉亞皇帝召我回來
[00:09:56.160 --> 00:09:57.760]  皇帝召我回來可以有兩個反應
[00:09:57.760 --> 00:09:58.640]  一當然很害怕
[00:09:58.640 --> 00:10:00.080]  死了是不是做錯事了
[00:10:00.080 --> 00:10:01.760]  但想着想着未必做錯事
[00:10:01.760 --> 00:10:03.360]  戰事都挺好的
[00:10:03.360 --> 00:10:05.720]  回來之後皇帝問第八節
[00:10:05.720 --> 00:10:08.000]  大衛跟烏莉亞講
[00:10:08.000 --> 00:10:09.360]  不是 第七節
[00:10:09.360 --> 00:10:10.000]  烏莉亞來了
[00:10:10.000 --> 00:10:12.600]  大衛就問約壓
[00:10:12.600 --> 00:10:13.840]  好嘛
[00:10:13.840 --> 00:10:15.040]  約壓好嘛
[00:10:15.040 --> 00:10:17.080]  又問士兵好嘛
[00:10:17.080 --> 00:10:18.720]  又問那些戰士怎麼樣
[00:10:18.720 --> 00:10:20.920]  關心軍情而已
[00:10:20.920 --> 00:10:23.240]  我只是回來彙報一下軍情而已
[00:10:23.240 --> 00:10:25.120]  首先知道放心了
[00:10:25.120 --> 00:10:28.480]  不然被老闆罵
[00:10:28.480 --> 00:10:29.520]  老闆對他怎麼樣
[00:10:29.520 --> 00:10:30.560]  大衛就跟烏莉亞講
[00:10:30.560 --> 00:10:31.720]  你回家吧
[00:10:31.720 --> 00:10:33.480]  去洗洗腳
[00:10:33.480 --> 00:10:33.960]  留意
[00:10:33.960 --> 00:10:35.120]  去洗洗腳
[00:10:35.120 --> 00:10:36.640]  一般都是很平常的
[00:10:36.640 --> 00:10:40.280]  因爲猶太人經常經歷那些地方沙塵滾滾的
[00:10:40.280 --> 00:10:41.760]  回家洗洗腳
[00:10:41.760 --> 00:10:43.840]  但原來洗洗腳有個含義
[00:10:43.840 --> 00:10:45.800]  這些不查口
[00:10:45.800 --> 00:10:47.280]  那些經文的背景我們都不知道
[00:10:47.280 --> 00:10:52.000]  原來洗洗腳是代表着男性的生殖器官
[00:10:52.000 --> 00:10:53.880]  都不明白爲什麼那些字可以是這樣的
[00:10:53.880 --> 00:10:56.200]  就是暗示你回家
[00:10:56.200 --> 00:10:58.040]  好好跟你的妻子快活
[00:10:58.040 --> 00:10:59.480]  所以去到十二節的時候
[00:10:59.480 --> 00:11:00.640]  烏莉亞講
[00:11:00.640 --> 00:11:01.760]  我不能夠這麼做
[00:11:01.760 --> 00:11:03.880]  等會再講那段也很精彩
[00:11:03.880 --> 00:11:04.600]  你回家
[00:11:04.600 --> 00:11:06.960]  烏莉亞就出了皇宮
[00:11:06.960 --> 00:11:08.440]  皇上又送了一份食物給她
[00:11:08.440 --> 00:11:09.880]  就是打賞她
[00:11:09.880 --> 00:11:12.640]  不過第九節烏莉亞她是跟她的主人
[00:11:12.640 --> 00:11:15.200]  她的僕人一起睡在宮外
[00:11:15.200 --> 00:11:16.920]  沒有回到家
[00:11:16.920 --> 00:11:19.560]  事件沒有按照大衛所想的
[00:11:19.560 --> 00:11:21.600]  希望烏莉亞回家
[00:11:21.600 --> 00:11:25.120]  但原章有寶寶的事情就推卸給她
[00:11:25.120 --> 00:11:25.760]  沒有
[00:11:25.760 --> 00:11:26.560]  那大衛怎麼做呢
[00:11:26.560 --> 00:11:27.920]  有人就告訴大衛
[00:11:27.920 --> 00:11:31.400]  烏莉亞沒有回家
[00:11:31.400 --> 00:11:33.760]  居然抗旨
[00:11:33.760 --> 00:11:36.120]  那大衛又再問烏莉亞
[00:11:36.120 --> 00:11:36.800]  經文沒有講
[00:11:36.800 --> 00:11:37.760]  應該都是照她來的
[00:11:37.760 --> 00:11:39.480]  真的當面問的
[00:11:39.480 --> 00:11:41.040]  你從遠路回來
[00:11:41.040 --> 00:11:44.200]  爲什麼不回家
[00:11:44.200 --> 00:11:47.920]  烏莉亞又看似是一次好的機會
[00:11:47.920 --> 00:11:50.680]  在皇帝的面前表明心跡
[00:11:50.680 --> 00:11:51.680]  你看第十一節
[00:11:51.680 --> 00:11:53.200]  烏莉亞跟大衛講
[00:11:53.200 --> 00:11:57.160]  約桂和以色列和猶大兵都還在棚內
[00:11:57.160 --> 00:12:01.040]  我主約厄和我主的僕人都在田野安營
[00:12:01.040 --> 00:12:02.920]  我怎麼能回家喫喝呢
[00:12:02.920 --> 00:12:05.840]  我怎麼能回家和我的妻子同寢呢
[00:12:05.840 --> 00:12:07.480]  我敢在皇帝面前起誓
[00:12:07.480 --> 00:12:09.360]  我一定不會這麼做
[00:12:09.360 --> 00:12:11.160]  你知不知道烏莉亞是什麼心情
[00:12:11.160 --> 00:12:12.760]  簡直是大好的機會
[00:12:12.760 --> 00:12:17.760]  在皇帝面前表明我是一個忠勇的戰士
[00:12:17.760 --> 00:12:18.800]  留意
[00:12:18.800 --> 00:12:23.560]  約桂和以色列和猶大兵住在棚內是什麼意思
[00:12:23.560 --> 00:12:25.640]  他們帶着約桂出征的時候
[00:12:25.640 --> 00:12:26.800]  代表神同在
[00:12:26.800 --> 00:12:27.920]  代表神同在的時候
[00:12:27.920 --> 00:12:31.200]  他們那羣人就要持守聖潔
[00:12:31.200 --> 00:12:33.760]  所以他不能夠自己回來的時候
[00:12:33.760 --> 00:12:36.400]  就和妻子同寢
[00:12:36.400 --> 00:12:37.640]  另外他又說了
[00:12:37.640 --> 00:12:38.720]  我的上司
[00:12:38.720 --> 00:12:41.360]  我的頂頭上司主帥約厄
[00:12:41.360 --> 00:12:43.400]  和其他的同事
[00:12:43.400 --> 00:12:45.400]  都仍然躺在營隊裏面
[00:12:45.400 --> 00:12:48.640]  我還是不可以自己去學玩樂
[00:12:48.640 --> 00:12:50.760]  自己就可以回家
[00:12:50.760 --> 00:12:51.520]  哇
[00:12:51.520 --> 00:12:55.440]  表明我是一個忠心的勇士
[00:12:55.440 --> 00:12:56.800]  不敢這樣做
[00:12:56.800 --> 00:12:59.480]  平時大衛聽到一個是夥計
[00:12:59.480 --> 00:13:00.440]  一個是下屬
[00:13:00.440 --> 00:13:02.440]  這麼忠心當然開心
[00:13:02.440 --> 00:13:05.560]  但是我們說烏莉亞應該是孤單單就對了
[00:13:05.560 --> 00:13:06.640]  他也不會死
[00:13:06.640 --> 00:13:08.800]  大衛擺明想他回家
[00:13:08.800 --> 00:13:09.760]  他不聽
[00:13:09.760 --> 00:13:10.560]  經文就說
[00:13:10.560 --> 00:13:12.040]  大衛讓步
[00:13:12.040 --> 00:13:13.360]  你仍然住在這裏
[00:13:13.360 --> 00:13:14.760]  我明天才打發你回去
[00:13:14.760 --> 00:13:15.840]  這麼喜歡在軍營
[00:13:15.840 --> 00:13:17.200]  打發你回去
[00:13:17.200 --> 00:13:21.400]  烏莉亞結果在那天和第二天就住在耶路撒冷
[00:13:21.400 --> 00:13:22.240]  大衛怎麼辦
[00:13:22.240 --> 00:13:23.480]  他硬是不肯
[00:13:23.480 --> 00:13:24.560]  再來一次
[00:13:24.560 --> 00:13:26.520]  第十三節
[00:13:26.520 --> 00:13:28.240]  大衛召烏莉亞來
[00:13:28.240 --> 00:13:31.400]  叫他在自己面前喫喝
[00:13:31.400 --> 00:13:33.280]  使他喝醉
[00:13:33.280 --> 00:13:35.400]  大衛這次用什麼招數呢
[00:13:35.400 --> 00:13:36.160]  來啊
[00:13:36.160 --> 00:13:37.160]  來喝酒
[00:13:37.160 --> 00:13:38.960]  喝酒的時候看法是跟他說
[00:13:38.960 --> 00:13:40.520]  哇敬你一杯
[00:13:40.520 --> 00:13:41.880]  勇敢的戰士
[00:13:41.880 --> 00:13:42.640]  這麼忠心
[00:13:42.640 --> 00:13:43.480]  再敬你一杯
[00:13:43.480 --> 00:13:44.640]  你之前打得很好
[00:13:44.640 --> 00:13:46.360]  再爲你的上司敬你一杯
[00:13:46.360 --> 00:13:47.800]  爲你的同事敬你一杯
[00:13:47.800 --> 00:13:49.200]  爲國家來敬你一杯
[00:13:49.200 --> 00:13:49.880]  那結果怎麼樣
[00:13:49.880 --> 00:13:51.680]  當然想他明明白白說什麼
[00:13:51.680 --> 00:13:54.240]  使他喝醉
[00:13:54.240 --> 00:13:56.720]  男人喝醉幹什麼事
[00:13:56.720 --> 00:13:58.480]  經常做錯事
[00:13:58.480 --> 00:13:59.520]  做錯事之後
[00:13:59.520 --> 00:14:02.040]  很多人發現男人喝醉之後
[00:14:02.040 --> 00:14:04.400]  做過什麼事不知道
[00:14:04.400 --> 00:14:04.800]  對不起
[00:14:04.800 --> 00:14:06.440]  得罪男人的事就是這樣
[00:14:06.440 --> 00:14:07.800]  哦
[00:14:07.800 --> 00:14:10.480]  有沒有跟老婆發生關係都不知道
[00:14:10.480 --> 00:14:12.040]  就可以嫁禍給他
[00:14:12.040 --> 00:14:13.400]  大衛當然想着這樣
[00:14:13.400 --> 00:14:14.880]  不過
[00:14:14.880 --> 00:14:15.760]  烏莉亞是怎樣呢
[00:14:15.760 --> 00:14:17.600]  經文告訴他
[00:14:17.600 --> 00:14:18.480]  到了晚上
[00:14:18.480 --> 00:14:20.120]  烏莉亞出去
[00:14:20.120 --> 00:14:22.120]  和他主的僕人一起住宿
[00:14:22.120 --> 00:14:25.680]  都沒有回到家裏
[00:14:25.680 --> 00:14:27.080]  大衛真的被他氣死
[00:14:27.080 --> 00:14:27.680]  沒有回到家裏
[00:14:27.680 --> 00:14:30.120]  那怎麼辦呢
[00:14:30.120 --> 00:14:32.280]  可以在這裏停下
[00:14:32.280 --> 00:14:33.840]  也沒有辦法嫁禍給他
[00:14:33.840 --> 00:14:34.880]  再想怎麼辦
[00:14:34.880 --> 00:14:35.840]  再想怎麼辦
[00:14:35.840 --> 00:14:38.640]  大衛是把心一環
[00:14:38.640 --> 00:14:40.000]  把心一環做什麼呢
[00:14:40.000 --> 00:14:41.840]  就是設計殺害他
[00:14:41.840 --> 00:14:42.840]  十四節
[00:14:42.840 --> 00:14:44.000]  翌日早晨
[00:14:44.000 --> 00:14:45.400]  大衛寫信給約壓
[00:14:45.400 --> 00:14:46.440]  交給烏莉亞
[00:14:46.440 --> 00:14:47.440]  隨手帶去
[00:14:47.440 --> 00:14:49.160]  烏莉亞仍然不知道發生什麼事
[00:14:49.160 --> 00:14:50.120]  他當然想着
[00:14:50.120 --> 00:14:52.600]  皇帝寫信給我的額頭
[00:14:52.600 --> 00:14:53.800]  當然是推薦我
[00:14:53.800 --> 00:14:55.120]  說我很忠心
[00:14:55.120 --> 00:14:56.240]  回到家裏
[00:14:56.240 --> 00:14:57.320]  我家裏也沒有回來
[00:14:57.320 --> 00:15:00.120]  繼續在宮廷之外
[00:15:00.120 --> 00:15:02.560]  不過原來信裏面寫什麼
[00:15:02.560 --> 00:15:03.880]  信裏面寫着
[00:15:03.880 --> 00:15:05.760]  要派烏莉亞前進
[00:15:05.760 --> 00:15:09.200]  去到陣勢極險的地方
