
[00:00:00.000 --> 00:00:02.340]  弟兄姊妹主你們平安
[00:08:02.880 --> 00:08:04.400]  即是你們不可以決定
[00:08:04.400 --> 00:08:07.320]  你也不可以掌控
[00:08:07.320 --> 00:08:11.400]  到十一節有兩個身穿白衣的人向門徒說
[00:08:11.400 --> 00:08:16.320]  「加利利,你們為什麼站著望天呢?」
[00:08:16.320 --> 00:08:18.880]  即是離開你們被接升天的耶穌
[00:08:18.880 --> 00:08:22.200]  你們見祂怎樣往天上去
[00:08:22.200 --> 00:08:27.360]  祂還要怎樣呢?
[00:08:27.360 --> 00:08:30.560]  門徒見到耶穌來到祂升天
[00:08:30.560 --> 00:08:38.000]  他們期待耶穌會再回來
[00:08:38.000 --> 00:08:43.720]  當門徒見到這位跟他們相處三年半的耶穌
[00:08:43.720 --> 00:08:50.760]  這位夫子真正來跟他們說再見的時候
[00:08:50.760 --> 00:08:53.040]  他們仗言若失
[00:08:53.040 --> 00:08:57.480]  但這兩個身穿白衣的人來講
[00:08:57.480 --> 00:09:00.280]  你們要等候耶穌的再來
[00:09:00.280 --> 00:09:02.840]  無論是聖靈降臨
[00:09:02.840 --> 00:09:06.040]  主福興、以色列國的時間日期
[00:09:06.040 --> 00:09:08.080]  或者是耶穌再來
[00:09:08.080 --> 00:09:11.880]  都是門徒不能夠掌控、預知和控制的
[00:09:11.880 --> 00:09:19.920]  他們能夠做的就是等候、仰望和準備
[00:09:19.920 --> 00:09:24.480]  當門徒聚集來到等候的時候
[00:09:24.480 --> 00:09:26.680]  他們發出疑問
[00:09:26.680 --> 00:09:31.840]  因為耶穌的復活成為了他們探望的根源
[00:09:31.840 --> 00:09:35.400]  再次去燃點他們的苦求
[00:09:35.400 --> 00:09:41.280]  因為他們熱切來期待耶穌完成復興的應許
[00:09:41.280 --> 00:09:44.240]  在《路加斐音》4章15節到21節
[00:09:44.240 --> 00:09:50.800]  是耶穌在自己的家鄉拿撒勒這個地方
[00:09:50.800 --> 00:09:55.120]  來進到會堂宣講的訊息
[00:09:55.120 --> 00:09:58.680]  是引述《先知耳塞亞書》61章
[00:09:58.680 --> 00:10:05.000]  來講到祂說主的靈都在祂身上
[00:10:05.000 --> 00:10:08.320]  祂來到祂要報告耶和華的欺凌
[00:10:08.320 --> 00:10:12.840]  和給我們神報仇的日子
[00:10:12.840 --> 00:10:15.840]  當耶穌來到祂被捉拿審訊
[00:10:15.840 --> 00:10:18.360]  或者被釘在十字架的時候
[00:10:18.360 --> 00:10:22.280]  祂們的夢想幻滅了
[00:10:22.280 --> 00:10:25.400]  但現在耶穌復活站在祂面前
[00:10:25.400 --> 00:10:26.960]  祂說這是不是時間了?
[00:10:26.960 --> 00:10:30.280]  耶穌祢不是帶領我們揭竿起義
[00:10:30.280 --> 00:10:32.800]  推翻羅馬政府
[00:10:32.800 --> 00:10:34.800]  來復興以色列國
[00:10:34.800 --> 00:10:40.200]  這正正不是一個最好的時機嗎?
[00:10:40.200 --> 00:10:43.920]  但是耶穌來到跟他們說
[00:10:43.920 --> 00:10:46.720]  這並不是你們能夠掌控的
[00:10:46.720 --> 00:10:48.640]  你們不知道的
[00:10:48.640 --> 00:10:50.840]  滿頭來到祂再一次
[00:10:50.840 --> 00:10:55.000]  查詢祂說:何時實現?
[00:10:55.000 --> 00:10:59.680]  何時可以真的見到?
[00:10:59.680 --> 00:11:02.080]  滿頭來到領受主的使命
[00:11:02.080 --> 00:11:05.520]  親自見到主的死亡和復活
[00:11:05.520 --> 00:11:09.440]  打勝了一場決定性的戰役
[00:11:09.440 --> 00:11:11.560]  但這鷹腿還未完全實現
[00:11:11.560 --> 00:11:14.160]  我們只見到一半
[00:11:14.160 --> 00:11:18.400]  我們仍然要等待這個鷹腿
[00:11:18.400 --> 00:11:21.080]  我們要學習來等待
[00:11:21.080 --> 00:11:24.800]  學習來仰望神最好的安排
[00:11:24.800 --> 00:11:26.800]  在最好的時間
[00:11:26.800 --> 00:11:31.480]  來完全實現耶穌開展的工作
[00:11:31.480 --> 00:11:34.080]  不過開展的工作
[00:11:34.080 --> 00:11:38.600]  是耶穌要把這個工作交棒給他們
[00:11:38.600 --> 00:11:44.680]  因為耶穌說:我要來升天
[00:11:44.680 --> 00:11:50.200]  而滿頭去接續完成這個使命
[00:11:50.200 --> 00:11:53.960]  在這個停頓的裏面
[00:11:53.960 --> 00:11:55.960]  滿頭就正正地說
[00:11:55.960 --> 00:11:59.080]  這個曾傳和這個方書
[00:11:59.080 --> 00:12:03.080]  甚至是路加已經作了前書
[00:12:03.080 --> 00:12:07.080]  就好像一個新的一頁的開始
[00:12:07.080 --> 00:12:13.000]  就說滿頭本來是指一個跟隨者
[00:12:13.000 --> 00:12:18.160]  好像是一個去學習
[00:12:18.160 --> 00:12:20.640]  跟著耶穌出出入入
[00:12:20.640 --> 00:12:24.640]  他們好像學師一樣做徒弟
[00:12:24.640 --> 00:12:26.080]  今天是怎樣?
[00:12:26.080 --> 00:12:28.560]  耶穌說:你滿師了
[00:12:28.560 --> 00:12:30.560]  你要出道了
[00:12:30.560 --> 00:12:33.640]  他們才發覺是怎樣?
[00:12:33.640 --> 00:12:35.640]  好像很不濟
[00:12:35.640 --> 00:12:43.080]  正正是之前當耶穌受審埋葬的時間
[00:12:43.080 --> 00:12:45.480]  他們個個都惹羞了
[00:12:45.480 --> 00:12:47.120]  很擔心
[00:12:47.120 --> 00:12:52.160]  突然跟耶穌說40天的補習班
[00:12:52.160 --> 00:12:54.640]  想著他們滿師可以出道
[00:12:54.640 --> 00:12:55.640]  耶穌說:我真的要走
[00:12:55.640 --> 00:12:57.840]  他們才發覺說
[00:12:57.840 --> 00:13:00.480]  我們不行了
[00:13:00.480 --> 00:13:02.760]  這個就是一個轉折期
[00:13:02.760 --> 00:13:05.640]  他們由一個學習者
[00:13:05.640 --> 00:13:07.960]  是一個跟隨者
[00:13:07.960 --> 00:13:10.120]  轉而在一個新的一頁裏面
[00:13:10.120 --> 00:13:12.120]  他們成為領袖
[00:13:12.120 --> 00:13:17.360]  成為一個宣講的人
[00:13:17.360 --> 00:13:19.280]  面對這樣的情景
[00:13:19.280 --> 00:13:20.560]  他們要跟耶穌
[00:13:20.560 --> 00:13:22.920]  我們說耶穌跟他們說再見的時間
[00:13:22.920 --> 00:13:25.880]  耶穌告一個新的常態
[00:13:25.880 --> 00:13:29.080]  就是他們要等待
[00:13:29.080 --> 00:13:38.240]  等待將要降臨的聖靈
[00:13:38.240 --> 00:13:42.240]  今天我們都是在等待當中
[00:13:42.240 --> 00:13:46.120]  今天我們很多事情都不確定
[00:13:46.120 --> 00:13:49.800]  疫情何時來到完結
[00:13:49.800 --> 00:13:51.520]  我們經常說
[00:13:51.520 --> 00:13:54.240]  很多時候聚會都是這樣說
[00:13:54.240 --> 00:13:59.440]  今天都不知道明天的事
[00:13:59.440 --> 00:14:03.560]  我們的活動都不可以太過甚麼
[00:14:03.560 --> 00:14:06.840]  得罪說我們都不可以太過有計劃
[00:14:06.840 --> 00:14:10.240]  因為可能計劃都趕不上變化
[00:14:10.240 --> 00:14:14.520]  今個星期和下個星期都可以轉變很多
[00:14:14.520 --> 00:14:16.120]  突然間大廈被封
[00:14:16.120 --> 00:14:18.880]  居民被送往檢疫中心
[00:14:18.880 --> 00:14:20.640]  突然間你說隔離21天
[00:14:20.640 --> 00:14:24.280]  我們不知道你有沒有收到坊間傳的一些影片
[00:14:24.280 --> 00:14:25.480]  就是說如何準備
[00:14:25.480 --> 00:14:28.520]  如果你進入築谷灣的時候要準備些甚麼
[00:14:28.520 --> 00:14:29.640]  有一張清單
[00:14:29.640 --> 00:14:31.320]  他們要如何準備
[00:14:31.320 --> 00:14:31.960]  要預備甚麼
[00:14:31.960 --> 00:14:33.640]  突然間大廈被封了
[00:14:33.640 --> 00:14:35.120]  要訂些甚麼
[00:14:35.120 --> 00:14:40.160]  可能是公仔麵等等
[00:14:40.160 --> 00:14:41.560]  耶穌都跟人說
[00:14:41.560 --> 00:14:44.640]  我們要等候
[00:14:44.640 --> 00:14:48.080]  在這個等候的時間
[00:14:48.080 --> 00:14:52.920]  祂來到去立下一個美好的榜樣
[00:14:52.920 --> 00:14:57.040]  這個等候不是只是坐在那裏被動
[00:14:57.040 --> 00:14:59.120]  而是在這個等候的過程
[00:14:59.120 --> 00:15:01.200]  耶穌不斷來到去
[00:15:01.200 --> 00:15:02.880]  我們在《荒書》裏面
[00:15:02.880 --> 00:15:06.600]  耶穌都是在等候的過程來到去祈禱
[00:15:06.600 --> 00:15:11.080]  在祈禱的過程裏面來到去作供
[00:15:11.080 --> 00:15:13.360]  在每一個重要的時刻
[00:15:13.360 --> 00:15:14.920]  耶穌在那裏等候
[00:15:14.920 --> 00:15:16.160]  在那裏禱告
[00:15:16.160 --> 00:15:18.600]  無論是《路加福音》第六章
[00:15:18.600 --> 00:15:19.680]  來到去講到
[00:15:19.680 --> 00:15:23.120]  耶穌在山上通宵禱告
[00:15:23.120 --> 00:15:27.520]  下山挑選十二個門徒
[00:15:27.520 --> 00:15:29.640]  挑選十二個使徒
[00:15:29.640 --> 00:15:31.600]  在《路加福音》九章
[00:15:31.600 --> 00:15:35.960]  耶穌獨自上山來到去禱告之後
[00:15:35.960 --> 00:15:38.680]  然後門徒來到去
[00:15:38.680 --> 00:15:41.560]  然後跟祂對問
[00:15:41.560 --> 00:15:43.120]  然後耶穌去講
[00:15:43.120 --> 00:15:48.440]  預言祂第一次來到去受死和復活
[00:15:48.440 --> 00:15:51.240]  緊接著《路加福音》來到去講
[00:15:51.240 --> 00:15:53.360]  這件事發生之後八天
[00:15:53.360 --> 00:16:02.040]  耶穌又上山帶著彼得、約翰和雅各登山變賬
[00:16:02.040 --> 00:16:03.880]  在第二十二章
[00:16:03.880 --> 00:16:06.840]  耶穌在橄欖山上來到去祈禱
[00:16:06.840 --> 00:16:10.680]  正正祂將要被捉拿
[00:16:10.680 --> 00:16:12.880]  面對一個這麼重要的時刻
[00:16:12.880 --> 00:16:14.200]  祂來到去說
[00:16:14.200 --> 00:16:20.080]  「勉勵門徒,你應該禱告,免得入了迷惑」
[00:16:20.080 --> 00:16:21.840]  作為神的兒子
[00:16:21.840 --> 00:16:24.240]  耶穌都有美好的榜樣
[00:16:24.240 --> 00:16:26.320]  祂是禱告的主
[00:16:26.320 --> 00:16:29.520]  祂的工作沒有聖靈的能力
[00:16:29.520 --> 00:16:30.880]  在靈裏面禱告
[00:16:30.880 --> 00:16:32.520]  不單止禱告
[00:16:32.520 --> 00:16:37.400]  也是在禱告裏面回應來作供
[00:16:37.400 --> 00:16:41.800]  我們講這封書是耶穌活躍的記錄
[00:16:41.800 --> 00:16:45.680]  但同樣是耶穌禱告的記錄
[00:16:45.680 --> 00:16:48.040]  今天我們讀的《仙道行傳》
[00:16:48.040 --> 00:16:49.800]  每個重要的時刻
[00:16:49.800 --> 00:16:52.520]  門徒都在祈禱
[00:16:52.520 --> 00:16:58.840]  在馬開樓來禱告聖靈來到去降臨
[00:16:58.840 --> 00:17:01.280]  在約翰第四章
[00:17:01.280 --> 00:17:03.960]  彼得和約翰在聖殿裏宣講
[00:17:03.960 --> 00:17:05.320]  耶穌已經復活
[00:17:05.320 --> 00:17:07.640]  不只他們被捉拿
[00:17:07.640 --> 00:17:10.480]  他們和門徒一起禱告
[00:17:10.480 --> 00:17:12.200]  求主賜下膽量
[00:17:12.200 --> 00:17:13.960]  去宣講神的道
[00:17:13.960 --> 00:17:17.480]  求主伸手來醫治疾病
[00:17:17.480 --> 00:17:18.560]  到第七章
[00:17:18.560 --> 00:17:21.480]  史提反來到去為主伸道的時間
[00:17:21.480 --> 00:17:23.440]  他見到天開了
[00:17:23.440 --> 00:17:28.320]  神的兒子站在神的右邊
[00:17:28.320 --> 00:17:29.960]  史提反來禱告
[00:17:29.960 --> 00:17:32.040]  求主接收他的靈魂
[00:17:32.040 --> 00:17:37.720]  同時求主來去饒恕這班殺害他的人
[00:17:37.720 --> 00:17:39.400]  我們看到《仙道行傳》
[00:17:39.400 --> 00:17:43.320]  來到基述門徒不斷地禱告
[00:17:43.320 --> 00:17:44.960]  不斷地作供
[00:17:44.960 --> 00:17:48.360]  因為他們知道自己不行
[00:17:48.360 --> 00:17:51.840]  當他們面對一件大又難的事的時候
[00:17:51.840 --> 00:17:55.240]  他們去體驗他們自己的不能
[00:17:55.240 --> 00:17:58.040]  去高舉神的主權
[00:17:58.040 --> 00:17:59.840]  才會來禱告
[00:17:59.840 --> 00:18:01.720]  來尋求神
[00:18:01.720 --> 00:18:02.880]  讓神的大能
[00:18:02.880 --> 00:18:05.560]  藉著這種卑微的雅氣
[00:18:05.560 --> 00:18:09.640]  來完成不可能的任務
[00:18:09.640 --> 00:18:12.680]  當我們讀到近代教會歷史的時間
[00:18:12.680 --> 00:18:18.160]  我們看到人類去到一些很重要的時刻
[00:18:18.160 --> 00:18:20.440]  我們說去到一個奇異點
[00:18:20.440 --> 00:18:23.640]  好像去到一個十字的街頭
[00:18:23.640 --> 00:18:26.760]  人不知去何去何從的時間
[00:18:26.760 --> 00:18:31.160]  神兄是一群熱切去尋求祂的面
[00:18:31.160 --> 00:18:33.160]  著重禱告
[00:18:33.160 --> 00:18:37.680]  去追求敬虔強調聖潔生活
[00:18:37.680 --> 00:18:41.560]  迫切傳福音的神的指紋
[00:18:41.560 --> 00:18:44.120]  帶來了教會的復興
[00:18:44.120 --> 00:18:46.320]  社會的更生
[00:18:46.320 --> 00:18:48.760]  無論是十八、十九世紀
[00:18:48.760 --> 00:18:51.560]  美洲大覺醒的運動
[00:18:51.560 --> 00:18:53.560]  美英的大復興
[00:18:53.560 --> 00:18:56.760]  二十世紀英國威爾殊的大復興
[00:18:56.760 --> 00:18:58.880]  中國山東的大復興
[00:18:58.880 --> 00:19:00.960]  都由禱告開始
[00:19:00.960 --> 00:19:03.040]  由禱告來托著
[00:19:03.040 --> 00:19:06.600]  由禱告來延續
[00:19:06.600 --> 00:19:12.000]  今日疫情沒完沒了
[00:19:12.000 --> 00:19:17.080]  我們去見到我們要面對的情景
[00:19:17.080 --> 00:19:21.400]  社會經濟民生大受打擊
[00:19:21.400 --> 00:19:24.120]  人心虛怯
[00:19:24.120 --> 00:19:27.960]  市民去需要一個盼望
[00:19:27.960 --> 00:19:30.680]  或者人去到這個軌
[00:19:30.680 --> 00:19:33.120]  都不知道怎樣走下去
[00:19:33.120 --> 00:19:37.320]  很多人選擇離開
[00:19:37.320 --> 00:19:38.920]  剩下的人
[00:19:38.920 --> 00:19:45.120]  我們心情都並不一定是最理想
[00:19:45.120 --> 00:19:48.600]  讓我們不斷來禱告
[00:19:48.600 --> 00:19:51.320]  願神來興起教會
[00:19:51.320 --> 00:19:53.720]  興起我們
[00:19:53.720 --> 00:19:56.440]  願神在這個年間
[00:19:56.440 --> 00:19:59.960]  去復興祂自己的作位
[00:19:59.960 --> 00:20:01.640]  不單止是能力轉變
[00:20:01.640 --> 00:20:04.040]  從智力去到他力
[00:20:04.040 --> 00:20:07.360]  更加是突破自我的限制
[00:20:07.360 --> 00:20:11.600]  勝過自己民族的優越感
[00:20:11.600 --> 00:20:16.080]  走出狹隘的單一的民族思想
[00:20:16.080 --> 00:20:18.240]  我們見到《哲行傳》第一章的時間
[00:20:18.240 --> 00:20:20.960]  門徒的關注就說主立
[00:20:20.960 --> 00:20:22.560]  你復興以色列國
[00:20:22.560 --> 00:20:25.440]  是不是這個時間?
[00:20:25.440 --> 00:20:26.320]  就這樣看這段
[00:20:26.320 --> 00:20:28.200]  我們覺得都沒什麼
[00:20:28.200 --> 00:20:30.040]  但如果你看看前面
[00:20:30.040 --> 00:20:31.480]  前一兩節
[00:20:31.480 --> 00:20:38.640]  只是我們復活的主
[00:20:38.640 --> 00:20:40.320]  四十天
[00:20:40.320 --> 00:20:41.440]  在第三節說
[00:20:41.440 --> 00:20:43.760]  四十天向之狗
[00:20:43.760 --> 00:20:46.840]  向祢顯現講述
[00:20:46.840 --> 00:20:48.560]  是什麼?
[00:20:48.560 --> 00:20:51.160]  神覺的事情
[00:20:51.160 --> 00:20:54.000]  簡直好像牛頭不對馬嘴
[00:20:54.000 --> 00:20:56.280]  我和你說了四十天
[00:20:56.280 --> 00:20:57.440]  都是神覺的事情
[00:20:57.440 --> 00:20:59.720]  突然間一轉眼就十番轉頭
[00:20:59.720 --> 00:21:01.320]  好像是怎樣?
[00:21:01.320 --> 00:21:03.760]  就說以色列國什麼時候復興
[00:21:03.760 --> 00:21:06.120]  好像家裏的小孩那樣說
[00:21:06.120 --> 00:21:08.440]  和你說了一次
[00:21:08.440 --> 00:21:09.680]  什麼?
[00:21:09.680 --> 00:21:13.000]  第二次說了
[00:21:13.000 --> 00:21:13.920]  說了一次
[00:21:13.920 --> 00:21:15.520]  啊?
[00:21:15.520 --> 00:21:17.560]  第三次又再說
[00:21:17.560 --> 00:21:17.880]  啊?
[00:21:17.880 --> 00:21:19.040]  你說什麼?
[00:21:19.040 --> 00:21:20.960]  大佬說了三次
[00:21:20.960 --> 00:21:23.840]  你有沒有心莊在?
[00:21:23.840 --> 00:21:26.280]  這班門徒
[00:21:26.280 --> 00:21:29.000]  說了四十天
[00:21:29.000 --> 00:21:30.600]  耶穌對他們說
[00:21:30.600 --> 00:21:33.640]  有關於神覺的事情
[00:21:33.640 --> 00:21:35.440]  說完之後
[00:21:35.440 --> 00:21:39.600]  他們又問
[00:21:39.600 --> 00:21:41.440]  好像沒有說過
[00:21:41.440 --> 00:21:45.480]  以色列國什麼時候復興
[00:21:45.480 --> 00:21:48.000]  我們再看回書中
[00:21:48.000 --> 00:21:50.280]  當耶穌進入耶路撒冷的時間
[00:21:50.280 --> 00:21:54.480]  門徒是爭論誰為最大
[00:21:54.480 --> 00:21:56.320]  耶穌是趕赴刑場
[00:21:56.320 --> 00:22:01.080]  耶穌三次如然會來受死
[00:22:01.080 --> 00:22:04.200]  會受難
[00:22:04.200 --> 00:22:11.680]  但門徒仍然來做開國功臣
[00:22:11.680 --> 00:22:14.640]  左右丞相的夢想
[00:22:14.640 --> 00:22:16.760]  可見復興以色列國
[00:22:16.760 --> 00:22:19.320]  是以色列人的DNA
[00:22:19.320 --> 00:22:24.840]  從一出生就被教育背負復國的使命
[00:22:24.840 --> 00:22:29.040]  他們期待受高者理賽亞
[00:22:29.040 --> 00:22:31.400]  帶領以色列來復國
[00:22:31.400 --> 00:22:33.640]  所以當耶穌復活的時間
[00:22:33.640 --> 00:22:37.520]  他們覺得這是最佳的時機
[00:22:37.520 --> 00:22:42.040]  根據人種學家和史學家的看法
[00:22:42.040 --> 00:22:48.320]  任何國家一旦來亡國超過五百年
[00:22:48.320 --> 00:22:53.360]  是沒有復國的可能
[00:22:53.360 --> 00:22:56.280]  看武俠小說
[00:22:56.280 --> 00:22:59.040]  紅花會的對白都是這樣說
[00:22:59.040 --> 00:23:03.120]  清朝已經去了幾次
[00:23:03.120 --> 00:23:04.800]  還想起明朝
[00:23:04.800 --> 00:23:06.520]  不可能吧
[00:23:06.520 --> 00:23:07.400]  你想想
[00:23:07.400 --> 00:23:10.800]  已經亡國了這麼久
[00:23:10.800 --> 00:23:13.400]  這些學家說
[00:23:13.400 --> 00:23:16.360]  五百年已經沒有復國的可能
