
[00:00:00.000 --> 00:00:06.000]  分享的內容就是這幾章的《聖經》
[00:10:27.000 --> 00:10:28.000]  掃羅的家鄉
[00:10:28.000 --> 00:10:30.000]  他住的地方
[00:10:30.000 --> 00:10:32.000]  跟沙漠兒住的地方
[00:10:32.000 --> 00:10:35.000]  也不過就是三十公里這樣的
[00:10:35.000 --> 00:10:36.000]  好像這裡
[00:10:36.000 --> 00:10:40.000]  我們知道離開這個郊區
[00:10:40.000 --> 00:10:42.000]  還不到hope
[00:10:42.000 --> 00:10:44.000]  就在這個Chiliwick
[00:10:44.000 --> 00:10:45.000]  那個地方
[00:10:45.000 --> 00:10:46.000]  有一個沙漠兒
[00:10:46.000 --> 00:10:47.000]  那麼在溫哥華的人呢
[00:10:47.000 --> 00:10:49.000]  還不知道在Chiliwick
[00:10:49.000 --> 00:10:50.000]  有一個沙漠兒
[00:10:50.000 --> 00:10:52.000]  就這麼的可憐
[00:10:52.000 --> 00:10:54.000]  他就對這個蜀林的事情
[00:10:54.000 --> 00:10:58.000]  可能不太關心
[00:10:58.000 --> 00:11:03.000]  然後這個僕人說呢
[00:11:03.000 --> 00:11:04.000]  我們去吧
[00:11:04.000 --> 00:11:06.000]  他倒也聽話
[00:11:06.000 --> 00:11:08.000]  就跟僕人去找他了
[00:11:08.000 --> 00:11:11.000]  就當面就見到沙漠兒了
[00:11:11.000 --> 00:11:12.000]  他就問
[00:11:12.000 --> 00:11:15.000]  先知的家在什麼地方
[00:11:15.000 --> 00:11:16.000]  他見到沙漠兒
[00:11:16.000 --> 00:11:18.000]  還不認識沙漠兒
[00:11:18.000 --> 00:11:21.000]  你說他對平時的話
[00:11:21.000 --> 00:11:23.000]  可能對沙漠兒
[00:11:23.000 --> 00:11:24.000]  怎麼興起來
[00:11:24.000 --> 00:11:27.000]  做神的先知
[00:11:27.000 --> 00:11:30.000]  怎麼來幫助以色列人
[00:11:30.000 --> 00:11:34.000]  好像他就不太關心
[00:11:34.000 --> 00:11:35.000]  不太知道
[00:11:35.000 --> 00:11:37.000]  這是他對蜀林的事情
[00:11:37.000 --> 00:11:40.000]  不太關心
[00:11:40.000 --> 00:11:46.000]  後來也可以第二件事情呢
[00:11:46.000 --> 00:11:48.000]  就不如他的僕人
[00:11:48.000 --> 00:11:51.000]  竟不知道沙漠兒
[00:11:51.000 --> 00:11:52.000]  還有呢
[00:11:52.000 --> 00:11:54.000]  他的肉體大
[00:11:54.000 --> 00:11:55.000]  他的肉體大
[00:11:55.000 --> 00:11:57.000]  他的身材大
[00:11:57.000 --> 00:11:58.000]  但是呢
[00:11:58.000 --> 00:11:59.000]  他的肉體也大
[00:11:59.000 --> 00:12:00.000]  當然身材大的人
[00:12:00.000 --> 00:12:02.000]  不一定肉體多大
[00:12:02.000 --> 00:12:04.000]  這是兩回事情
[00:12:04.000 --> 00:12:05.000]  不剛好呢
[00:12:05.000 --> 00:12:06.000]  掃羅也是
[00:12:06.000 --> 00:12:08.000]  他肉體很大
[00:12:08.000 --> 00:12:09.000]  他什麼呢
[00:12:09.000 --> 00:12:10.000]  基督心很重
[00:12:10.000 --> 00:12:12.000]  你看到他以後
[00:12:12.000 --> 00:12:14.000]  容不下大魏
[00:12:14.000 --> 00:12:16.000]  一直要追殺大魏
[00:12:16.000 --> 00:12:19.000]  大魏給他打敗了
[00:12:19.000 --> 00:12:22.000]  幫著他打敗了貝利士人
[00:12:22.000 --> 00:12:24.000]  把哥利亞給殺掉了
[00:12:24.000 --> 00:12:26.000]  他就容不下他
[00:12:26.000 --> 00:12:28.000]  就聽見別人說
[00:12:28.000 --> 00:12:30.000]  掃羅殺死千千
[00:12:30.000 --> 00:12:31.000]  大魏殺死萬萬
[00:12:31.000 --> 00:12:33.000]  他就受不了了
[00:12:33.000 --> 00:12:35.000]  他就想辦法要把大魏除掉
[00:12:35.000 --> 00:12:37.000]  免得他將來
[00:12:37.000 --> 00:12:39.000]  搶我的位子要做王
[00:12:39.000 --> 00:12:41.000]  你看這個就是肉體
[00:12:41.000 --> 00:12:44.000]  看不到別人比他好
[00:12:44.000 --> 00:12:45.000]  這個就是一個
[00:12:45.000 --> 00:12:52.000]  很要命的一個弱點
[00:12:52.000 --> 00:12:55.000]  他對神的事情
[00:12:55.000 --> 00:12:58.000]  也不感興趣
[00:12:58.000 --> 00:13:01.000]  當他瘦高以後
[00:13:01.000 --> 00:13:04.000]  神的靈感動他
[00:13:04.000 --> 00:13:07.000]  他有些先知在一起
[00:13:07.000 --> 00:13:09.000]  他也在中間
[00:13:09.000 --> 00:13:11.000]  受神靈的感動
[00:13:11.000 --> 00:13:13.000]  也在說話了
[00:13:13.000 --> 00:13:15.000]  他就跟先知在一起
[00:13:15.000 --> 00:13:17.000]  那有些人看到
[00:13:17.000 --> 00:13:19.000]  認識他的人說
[00:13:19.000 --> 00:13:22.000]  掃羅怎麼也在先知當中啊
[00:13:22.000 --> 00:13:25.000]  好像一個人從來也不來聚會的
[00:13:25.000 --> 00:13:27.000]  忽然之間出現了
[00:13:27.000 --> 00:13:29.000]  他怎麼也來聚會了
[00:13:29.000 --> 00:13:31.000]  你看他從來也不關心了
[00:13:31.000 --> 00:13:33.000]  怎麼還起了講道呢
[00:13:33.000 --> 00:13:35.000]  他怎麼還講道呢
[00:13:35.000 --> 00:13:38.000]  可見他平時就對神的事情
[00:13:38.000 --> 00:13:41.000]  不太關心
[00:13:41.000 --> 00:13:43.000]  人家就會覺得奇怪
[00:13:43.000 --> 00:13:47.000]  怎麼掃羅也在先知當中呢
[00:13:47.000 --> 00:13:51.000]  他對神缺乏敬畏的心
[00:13:51.000 --> 00:13:52.000]  可能呢
[00:13:52.000 --> 00:13:54.000]  他對地上的事情的興趣呢
[00:13:54.000 --> 00:13:57.000]  是比較大一些
[00:13:57.000 --> 00:13:59.000]  所以我們看到
[00:13:59.000 --> 00:14:01.000]  他最要緊的
[00:14:01.000 --> 00:14:03.000]  他最致命的弱點
[00:14:03.000 --> 00:14:05.000]  就是對屬靈的事情
[00:14:05.000 --> 00:14:07.000]  對神的事情呢
[00:14:07.000 --> 00:14:08.000]  是不太關心
[00:14:08.000 --> 00:14:10.000]  所以以後呢
[00:14:10.000 --> 00:14:13.000]  就引起他的這些失敗
[00:14:13.000 --> 00:14:15.000]  他不聽神的話
[00:14:15.000 --> 00:14:19.000]  他不肯把亞瑪利王給殺掉
[00:14:19.000 --> 00:14:21.000]  不聽從神的話
[00:14:21.000 --> 00:14:24.000]  這就跟他一致的
[00:14:24.000 --> 00:14:30.000]  對神的事情不太關心有關係的
[00:14:30.000 --> 00:14:36.000]  但是沙漠高掃羅作王
[00:14:36.000 --> 00:14:41.000]  所以這個掃羅被立作王呢
[00:14:41.000 --> 00:14:42.000]  可以說呢
[00:14:42.000 --> 00:14:46.000]  不是神所命令的旨意
[00:14:46.000 --> 00:14:51.000]  因為這也不是一個合適的時機
[00:14:51.000 --> 00:14:57.000]  只是因為以色列人一定要強求神
[00:14:57.000 --> 00:15:04.000]  才許可為他們立個王
[00:15:04.000 --> 00:15:07.000]  那麼以色列人是憑著自己的意思
[00:15:07.000 --> 00:15:09.000]  憑著自己的肉體
[00:15:09.000 --> 00:15:12.000]  要求一個王
[00:15:12.000 --> 00:15:13.000]  要立王
[00:15:13.000 --> 00:15:16.000]  神知道這個不是時候
[00:15:16.000 --> 00:15:19.000]  也知道掃羅不是一個很合格的
[00:15:19.000 --> 00:15:21.000]  合他心意的
[00:15:21.000 --> 00:15:23.000]  但是因為你們這麼強求呢
[00:15:23.000 --> 00:15:26.000]  神就把掃羅給他們
[00:15:26.000 --> 00:15:28.000]  這個掃羅不是一個好的王
[00:15:28.000 --> 00:15:30.000]  他是次好的
[00:15:30.000 --> 00:15:31.000]  他比起大魏
[00:15:31.000 --> 00:15:35.000]  後面的大魏的王法要差得很多
[00:15:35.000 --> 00:15:37.000]  但是既然你憑肉體來求
[00:15:37.000 --> 00:15:40.000]  神就許可你
[00:15:40.000 --> 00:15:41.000]  給你一個王
[00:15:41.000 --> 00:15:44.000]  但是不是一個最好的
[00:15:44.000 --> 00:15:47.000]  這裡我們看到神的旨意裡頭
[00:15:47.000 --> 00:15:49.000]  有一個是命定的旨意
[00:15:49.000 --> 00:15:52.000]  神所預定的旨意
[00:15:52.000 --> 00:15:57.000]  要給他們立一個合乎他心意的王
[00:15:57.000 --> 00:15:58.000]  但是呢
[00:15:58.000 --> 00:16:00.000]  時間沒有到
[00:16:00.000 --> 00:16:01.000]  因為那個時候
[00:16:01.000 --> 00:16:06.000]  因為神還沒有找到一個合他心意的
[00:16:06.000 --> 00:16:09.000]  那我們知道這個合他心意的王是誰呢
[00:16:09.000 --> 00:16:11.000]  就是大魏
[00:16:11.000 --> 00:16:14.000]  那個時候可能大魏還年輕
[00:16:14.000 --> 00:16:17.000]  可能還沒有出來
[00:16:17.000 --> 00:16:19.000]  還不到做王的時候
[00:16:19.000 --> 00:16:22.000]  神可能那個時候就想
[00:16:22.000 --> 00:16:26.000]  以色列人你為什麼馬上就要一個王呢
[00:16:26.000 --> 00:16:27.000]  你不能等一等嗎
[00:16:27.000 --> 00:16:28.000]  等一等的話
[00:16:28.000 --> 00:16:30.000]  大魏出來的話
[00:16:30.000 --> 00:16:33.000]  他做王就可以來管理你們
[00:16:33.000 --> 00:16:36.000]  給你們很多的幫助
[00:16:36.000 --> 00:16:39.000]  但是你們既然立刻就要
[00:16:39.000 --> 00:16:43.000]  那麼神就有一個許可的旨意
[00:16:43.000 --> 00:16:44.000]  神許可的
[00:16:44.000 --> 00:16:47.000]  掃羅是神許可給他們
[00:16:47.000 --> 00:16:49.000]  也是神所揀選的
[00:16:49.000 --> 00:16:51.000]  但是不是最好的
[00:16:51.000 --> 00:16:53.000]  這是告訴我們
[00:16:53.000 --> 00:16:57.000]  比如說我們非要強求
[00:16:57.000 --> 00:16:59.000]  強求什麼東西
[00:16:59.000 --> 00:17:02.000]  那不是合乎神的心意
[00:17:02.000 --> 00:17:06.000]  可是你非要神也會給你
[00:17:06.000 --> 00:17:09.000]  我們可以看到在舊約中間
[00:17:09.000 --> 00:17:14.000]  有一個王叫做西西迦王
[00:17:14.000 --> 00:17:16.000]  有一天先知告訴他
[00:17:16.000 --> 00:17:18.000]  以色列告訴他
[00:17:18.000 --> 00:17:19.000]  你的壽命到了
[00:17:19.000 --> 00:17:21.000]  你快點安排後事
[00:17:21.000 --> 00:17:23.000]  有什麼工作要交代的
[00:17:23.000 --> 00:17:25.000]  快點交代
[00:17:25.000 --> 00:17:28.000]  他聽了以後就很難過
[00:17:28.000 --> 00:17:30.000]  我馬上就要死了
[00:17:30.000 --> 00:17:33.000]  他就躺在床上哭
[00:17:33.000 --> 00:17:37.000]  跟神說好像留他性命
[00:17:37.000 --> 00:17:39.000]  他就不肯走
[00:17:39.000 --> 00:17:42.000]  那神就跟以色列說
[00:17:42.000 --> 00:17:44.000]  那你回去吧
[00:17:44.000 --> 00:17:45.000]  還告他
[00:17:45.000 --> 00:17:48.000]  神還給你十五年的壽命
[00:17:48.000 --> 00:17:52.000]  神的意思命定的旨意
[00:17:52.000 --> 00:17:55.000]  是要西西迦現在就離開
[00:17:55.000 --> 00:17:59.000]  因為這段時間他做得很好
[00:17:59.000 --> 00:18:02.000]  在以色列帶了一個福星
[00:18:02.000 --> 00:18:04.000]  做得很好
[00:18:04.000 --> 00:18:06.000]  說你已經做了這麼多了
[00:18:06.000 --> 00:18:07.000]  你夠了
[00:18:07.000 --> 00:18:08.000]  你可以離開了
[00:18:08.000 --> 00:18:10.000]  回到神那裡去了
[00:18:10.000 --> 00:18:11.000]  可是西西迦就不肯
[00:18:11.000 --> 00:18:12.000]  他哭
[00:18:12.000 --> 00:18:14.000]  神也心裡軟了
[00:18:14.000 --> 00:18:17.000]  好像是媽媽看見孩子會要一個糖
[00:18:17.000 --> 00:18:18.000]  哭得很厲害
[00:18:18.000 --> 00:18:21.000]  好吧就給一個糖吧
[00:18:21.000 --> 00:18:22.000]  好
[00:18:22.000 --> 00:18:24.000]  這十五年是活下來的
[00:18:24.000 --> 00:18:27.000]  大家知道以後的後果是什麼
[00:18:27.000 --> 00:18:29.000]  生了一個孩子
[00:18:29.000 --> 00:18:32.000]  生了一個馬納西
[00:18:32.000 --> 00:18:34.000]  也是個西西迦
[00:18:34.000 --> 00:18:36.000]  生了個馬納西
[00:18:36.000 --> 00:18:38.000]  這個馬納西
[00:18:38.000 --> 00:18:40.000]  做王五十二年
[00:18:40.000 --> 00:18:43.000]  做了很多壞事
[00:18:43.000 --> 00:18:46.000]  是神所不喜歡的一個王
[00:18:46.000 --> 00:18:49.000]  把國家搞得一塌糊塗
[00:18:49.000 --> 00:18:54.000]  就是在他十五年中間生的
