
[00:00:00.000 --> 00:00:06.080]  (主席)那今天跟大家所看的這個題目叫做「彼此」
[00:05:12.320 --> 00:05:14.320]  (主席)不用人寫信給你們
[00:05:14.320 --> 00:05:16.320]  (主席)因為你們自己夢了
[00:05:16.320 --> 00:05:18.320]  (主席)神的教導
[00:05:18.320 --> 00:05:20.320]  (主席)要什麼?彼此相愛
[00:05:20.320 --> 00:05:22.320]  (主席)哇!第一個就是
[00:05:22.320 --> 00:05:24.320]  (主席)主耶穌基督的新命令
[00:05:24.320 --> 00:05:26.320]  (主席)重要嗎?哇!最高領導
[00:05:26.320 --> 00:05:28.320]  (主席)但是接著保羅呢
[00:05:28.320 --> 00:05:30.320]  (主席)他又不是最高領導
[00:05:30.320 --> 00:05:32.320]  (主席)但是他引用最高領導
[00:05:32.320 --> 00:05:34.320]  (主席)他說什麼?
[00:05:34.320 --> 00:05:36.320]  (主席)他說因為你們自己夢了
[00:05:36.320 --> 00:05:38.320]  (主席)神的教導要彼此相愛
[00:05:38.320 --> 00:05:40.320]  (主席)什麼叫神的命令
[00:05:40.320 --> 00:05:42.320]  (主席)什麼叫神的旨意
[00:05:42.320 --> 00:05:44.320]  (主席)什麼叫神的教導
[00:05:44.320 --> 00:05:46.320]  (主席)其實全部都是一樣的
[00:05:46.320 --> 00:05:48.320]  (主席)神的律例、神的教導、神的旨意
[00:05:48.320 --> 00:05:50.320]  (主席)神的心意、神的
[00:05:50.320 --> 00:05:52.320]  (主席)這些全部都是一樣的
[00:05:52.320 --> 00:05:54.320]  (主席)就是神想你怎樣
[00:05:54.320 --> 00:05:56.320]  (主席)神想你不怎樣
[00:05:56.320 --> 00:05:58.320]  (主席)有些是神喜歡我們這樣做
[00:05:58.320 --> 00:06:00.320]  (主席)有些是神不喜歡我們這樣做
[00:06:00.320 --> 00:06:02.320]  (主席)有些是神讓我們選擇
[00:06:02.320 --> 00:06:04.320]  (主席)吃A餐、B餐、C餐
[00:06:04.320 --> 00:06:06.320]  (主席)如果是這樣
[00:06:06.320 --> 00:06:08.320]  (主席)我想我們吃一餐飯都很難搞
[00:06:08.320 --> 00:06:10.320]  (主席)神給我們很多自由
[00:06:10.320 --> 00:06:12.320]  (主席)但有些是神說可以做
[00:06:12.320 --> 00:06:14.320]  (主席)有些是神說不可以做
[00:06:14.320 --> 00:06:16.320]  (主席)主耶穌基督說了
[00:06:16.320 --> 00:06:18.320]  (主席)保羅說了
[00:06:18.320 --> 00:06:20.320]  (主席)很難看彼得怎樣說
[00:06:20.320 --> 00:06:22.320]  (主席)彼得前書四章第八線
[00:06:22.320 --> 00:06:24.320]  (主席)我給了大家
[00:06:24.320 --> 00:06:26.320]  (主席)最要緊的是彼此切實相愛
[00:06:26.320 --> 00:06:28.320]  (主席)因為愛能遮掩許多的罪
[00:06:28.320 --> 00:06:30.320]  (主席)彼得說
[00:06:30.320 --> 00:06:32.320]  (主席)是最要緊的
[00:06:32.320 --> 00:06:34.320]  (主席)是不是很重要
[00:06:34.320 --> 00:06:36.320]  (主席)所以主耶穌基督說
[00:06:36.320 --> 00:06:38.320]  (主席)新的命令最高領導說
[00:06:38.320 --> 00:06:40.320]  (主席)接著保羅就引用神說
[00:06:40.320 --> 00:06:42.320]  (主席)神的教導都是最高領導
[00:06:42.320 --> 00:06:44.320]  (主席)是不是?三位一體的神
[00:06:44.320 --> 00:06:46.320]  (主席)接著彼得就說
[00:06:46.320 --> 00:06:48.320]  (主席)他沒有說到什麼領導說
[00:06:48.320 --> 00:06:50.320]  (主席)他說最要緊
[00:06:50.320 --> 00:06:52.320]  (主席)最要緊是不是
[00:06:52.320 --> 00:06:54.320]  (主席)等於是
[00:06:54.320 --> 00:06:56.320]  (主席)最高領導那裡來
[00:06:56.320 --> 00:06:58.320]  (主席)最要緊的那件事
[00:06:58.320 --> 00:07:00.320]  (主席)我們又看看
[00:07:00.320 --> 00:07:02.320]  (主席)約翰一書
[00:07:02.320 --> 00:07:04.320]  (主席)三章二十三節
[00:07:04.320 --> 00:07:06.320]  (主席)約翰一書三章二十三節
[00:07:06.320 --> 00:07:08.320]  (主席)這個是誰說的
[00:07:08.320 --> 00:07:10.320]  (主席)是使徒約翰說的
[00:07:10.320 --> 00:07:12.320]  (主席)大前提是主耶穌基督說的
[00:07:12.320 --> 00:07:14.320]  (主席)接著保羅就引用神說
[00:07:14.320 --> 00:07:16.320]  (主席)接著彼得就
[00:07:16.320 --> 00:07:18.320]  (主席)沒有說到是誰說的
[00:07:18.320 --> 00:07:20.320]  (主席)不過最要緊的
[00:07:20.320 --> 00:07:22.320]  (主席)我相信是從神而來的訊息
[00:07:22.320 --> 00:07:24.320]  (主席)最後最後
[00:07:24.320 --> 00:07:26.320]  (主席)約翰一書
[00:07:26.320 --> 00:07:28.320]  (主席)三章二十三節
[00:07:28.320 --> 00:07:30.320]  (主席)又是神的命令出來
[00:07:30.320 --> 00:07:32.320]  (主席)是不是很重要
[00:07:32.320 --> 00:07:34.320]  (主席)就是我們要
[00:07:34.320 --> 00:07:36.320]  (主席)信他兒子耶穌基督的命
[00:07:36.320 --> 00:07:38.320]  (主席)並且照他所賜給我們的命令
[00:07:38.320 --> 00:07:40.320]  (主席)彼此相愛
[00:07:40.320 --> 00:07:42.320]  (主席)賜給我們的命令
[00:07:42.320 --> 00:07:44.320]  (主席)就是主耶穌剛才說的
[00:07:44.320 --> 00:07:46.320]  (主席)新命令你們
[00:07:46.320 --> 00:07:48.320]  (主席)所以從這個角度來看
[00:07:48.320 --> 00:07:50.320]  (主席)弟兄姐妹
[00:07:50.320 --> 00:07:52.320]  (主席)當我研讀彼此這兩個字
[00:07:52.320 --> 00:07:54.320]  (主席)最初我不知道我會看到什麼
[00:07:54.320 --> 00:07:56.320]  (主席)當然我們每一個人
[00:07:56.320 --> 00:07:58.320]  (主席)不多不少都知道聖經說
[00:07:58.320 --> 00:08:00.320]  (主席)彼此和睦彼此相愛
[00:08:00.320 --> 00:08:02.320]  (主席)彼此問候彼此關顧
[00:08:02.320 --> 00:08:04.320]  (主席)彼此什麼
[00:08:04.320 --> 00:08:06.320]  (主席)彼此什麼
[00:08:06.320 --> 00:08:08.320]  (主席)我們都不多不少腦裏有這個印象
[00:08:08.320 --> 00:08:10.320]  (主席)但是當我將所有彼此
[00:08:10.320 --> 00:08:12.320]  (主席)都看完之後
[00:08:12.320 --> 00:08:14.320]  (主席)原來主耶穌說
[00:08:14.320 --> 00:08:16.320]  (主席)保羅說彼得說
[00:08:16.320 --> 00:08:18.320]  (主席)約翰說
[00:08:18.320 --> 00:08:20.320]  (主席)最權威
[00:08:20.320 --> 00:08:22.320]  (主席)還有什麼權威得過
[00:08:22.320 --> 00:08:24.320]  (主席)誰權威得過主耶穌
[00:08:24.320 --> 00:08:26.320]  (主席)誰權威得過神的命令
[00:08:26.320 --> 00:08:28.320]  (主席)誰權威得過神的教導
[00:08:28.320 --> 00:08:30.320]  (主席)誰權威得過彼得說
[00:08:30.320 --> 00:08:32.320]  (主席)最要緊的當然是從神而來
[00:08:32.320 --> 00:08:34.320]  (主席)其實這裡有很多節經文
[00:08:34.320 --> 00:08:36.320]  (主席)不過如果我逐節和大家看
[00:08:36.320 --> 00:08:38.320]  (主席)又會怎樣
[00:08:38.320 --> 00:08:40.320]  (主席)好像C篇第二篇
[00:08:40.320 --> 00:08:42.320]  (主席)講九堂才講完
[00:08:42.320 --> 00:08:44.320]  (主席)不行了
[00:08:44.320 --> 00:08:46.320]  (主席)我都被人點點指指
[00:08:46.320 --> 00:08:48.320]  (主席)很多人給我很多教訓
[00:08:48.320 --> 00:08:50.320]  (主席)督責
[00:08:50.320 --> 00:08:52.320]  (主席)關心
[00:08:52.320 --> 00:08:54.320]  (主席)不要那麼嘮叨
[00:08:54.320 --> 00:08:56.320]  (主席)所以我都剪掉
[00:08:56.320 --> 00:08:58.320]  (主席)由你們自己看到就夠了
[00:08:58.320 --> 00:09:00.320]  (主席)好了
[00:09:00.320 --> 00:09:02.320]  (主席)愛的表現是怎樣的呢
[00:09:02.320 --> 00:09:04.320]  (主席)愛的表現是怎樣的呢
[00:09:04.320 --> 00:09:06.320]  (主席)我們看看這個經文
[00:09:06.320 --> 00:09:08.320]  (主席)馬可福音第九章第五十節
[00:09:08.320 --> 00:09:10.320]  (主席)鹽本是好跡
[00:09:10.320 --> 00:09:12.320]  (主席)若失了鹹味
[00:09:12.320 --> 00:09:14.320]  (主席)你們怎能用它調味呢
[00:09:14.320 --> 00:09:16.320]  (主席)你們中間要有鹽
[00:09:16.320 --> 00:09:18.320]  (主席)什麼叫有鹽
[00:09:18.320 --> 00:09:20.320]  (主席)彼此和睦
[00:09:20.320 --> 00:09:22.320]  (主席)彼此和睦
[00:09:22.320 --> 00:09:24.320]  (主席)原來中間有鹽
[00:09:24.320 --> 00:09:26.320]  (主席)彼此和睦
[00:09:26.320 --> 00:09:28.320]  (主席)鹽是調味
[00:09:28.320 --> 00:09:30.320]  (主席)本來淡而無味不好吃
[00:09:30.320 --> 00:09:32.320]  (主席)本來淡而無味不好吃
[00:09:32.320 --> 00:09:34.320]  (主席)但接著
[00:09:34.320 --> 00:09:36.320]  (主席)Kenso 加少少
[00:09:36.320 --> 00:09:38.320]  (主席)喜瑪拉雅山的橙色海鹽
[00:09:38.320 --> 00:09:40.320]  (主席)喜瑪拉雅山的橙色海鹽
[00:09:40.320 --> 00:09:42.320]  (主席)嘩
[00:09:42.320 --> 00:09:44.320]  (主席)不知道為什麼喜瑪拉雅山會有鹽
[00:09:44.320 --> 00:09:46.320]  (主席)我也搞不清楚
[00:09:46.320 --> 00:09:48.320]  (主席)不是在海邊
[00:09:48.320 --> 00:09:50.320]  (主席)他說喜瑪拉雅山的海鹽
[00:09:50.320 --> 00:09:52.320]  (主席)不是我相信他的
[00:09:52.320 --> 00:09:54.320]  (主席)橙色的海鹽
[00:09:54.320 --> 00:09:56.320]  (主席)而是好味道
[00:09:56.320 --> 00:09:58.320]  (主席)喝了Kenso煲的
[00:09:58.320 --> 00:10:00.320]  (主席)鮑參翅肚湯之後
[00:10:00.320 --> 00:10:02.320]  (主席)加多少少鹽
[00:10:02.320 --> 00:10:04.320]  (主席)嘩
[00:10:04.320 --> 00:10:06.320]  (主席)簡直是正
[00:10:06.320 --> 00:10:08.320]  (主席)所以原來意思是
[00:10:08.320 --> 00:10:10.320]  (主席)彼此和睦
[00:10:10.320 --> 00:10:12.320]  (主席)大家弟兄姊妹
[00:10:12.320 --> 00:10:14.320]  (主席)你不要以為有靚湯飲
[00:10:14.320 --> 00:10:16.320]  (主席)有鮑魚食
[00:10:16.320 --> 00:10:18.320]  (主席)我最近去飲
[00:10:18.320 --> 00:10:20.320]  (主席)真的有人請我飲
[00:10:20.320 --> 00:10:22.320]  (主席)有個機構請的
[00:10:22.320 --> 00:10:24.320]  (主席)嘩真是擺了有刀有叉
[00:10:24.320 --> 00:10:26.320]  (主席)吃中餐有刀有叉
[00:10:26.320 --> 00:10:28.320]  (主席)大家都想到是什麼
[00:10:28.320 --> 00:10:30.320]  (主席)通常就是有鮑魚
[00:10:30.320 --> 00:10:32.320]  (主席)就要用刀叉來切那種
[00:10:32.320 --> 00:10:34.320]  (主席)就不是一夾下去
[00:10:34.320 --> 00:10:36.320]  (主席)一口就吃得到的那種
[00:10:36.320 --> 00:10:38.320]  (主席)是有尺寸的那種
[00:10:38.320 --> 00:10:40.320]  (主席)但問題是什麼
[00:10:40.320 --> 00:10:42.320]  (主席)吃素菜彼此相愛
[00:10:42.320 --> 00:10:44.320]  (主席)強於吃肥牛彼此傷痕
[00:10:44.320 --> 00:10:46.320]  (主席)坐在一起
[00:10:46.320 --> 00:10:48.320]  (主席)鹹魚青菜都很好吃
[00:10:48.320 --> 00:10:50.320]  (主席)如果大家和和諧諧和無無
[00:10:50.320 --> 00:10:52.320]  (主席)如果不是你猜怎樣
[00:10:52.320 --> 00:10:54.320]  (主席)我管得你日日晚晚
[00:10:54.320 --> 00:10:56.320]  (主席)去大酒店
[00:10:56.320 --> 00:10:58.320]  (主席)大酒店不要想紅磡那間
[00:10:58.320 --> 00:11:00.320]  (主席)去那些叫大酒店
[00:11:00.320 --> 00:11:02.320]  (主席)例如好像PEN那間
[00:11:02.320 --> 00:11:04.320]  (主席)知不知道什麼叫PEN那間
[00:11:04.320 --> 00:11:06.320]  (主席)有沒有去過
[00:11:06.320 --> 00:11:08.320]  (主席)我都去過
[00:11:08.320 --> 00:11:10.320]  (主席)人家叫我去飲下午茶
[00:11:10.320 --> 00:11:12.320]  (主席)去到PEN那間
[00:11:12.320 --> 00:11:14.320]  (主席)日日
[00:11:14.320 --> 00:11:16.320]  (主席)今日去RAMADA
[00:11:16.320 --> 00:11:18.320]  (主席)還是TAMARA
[00:11:18.320 --> 00:11:20.320]  (主席)去PEN還是去不知什麼H那間
[00:11:20.320 --> 00:11:22.320]  (主席)去想想去那裡吃晚飯
[00:11:22.320 --> 00:11:24.320]  (主席)但我告訴你
[00:11:24.320 --> 00:11:26.320]  (主席)不開心的
[00:11:26.320 --> 00:11:28.320]  (主席)不開心的
[00:11:28.320 --> 00:11:30.320]  (主席)兩個人
[00:11:30.320 --> 00:11:32.320]  (主席)眼都不望
[00:11:32.320 --> 00:11:34.320]  (主席)總之食物來到就不停吃
[00:11:34.320 --> 00:11:36.320]  (主席)然後就走人
[00:11:36.320 --> 00:11:38.320]  (主席)記數的可以
[00:11:38.320 --> 00:11:40.320]  (主席)厲害到記數
[00:11:40.320 --> 00:11:42.320]  (主席)那怎麼辦
[00:11:42.320 --> 00:11:44.320]  (主席)吃素菜彼此相愛
[00:11:44.320 --> 00:11:46.320]  (主席)強如吃肥牛彼此
[00:11:46.320 --> 00:11:48.320]  (主席)不要說傷痕
[00:11:48.320 --> 00:11:50.320]  (主席)彼此不彩已經夠慘
[00:11:50.320 --> 00:11:52.320]  (主席)所以第一次經文就已經
[00:11:52.320 --> 00:11:54.320]  (主席)彼此要和睦
[00:11:54.320 --> 00:11:56.320]  (主席)第二次經文
[00:11:56.320 --> 00:11:58.320]  (主席)我是你們的主
[00:11:58.320 --> 00:12:00.320]  (主席)你們的老師
[00:12:00.320 --> 00:12:02.320]  (主席)尚且洗你們的腳
[00:12:02.320 --> 00:12:04.320]  (主席)你們也當彼此洗腳
[00:12:04.320 --> 00:12:06.320]  (主席)這個彼此洗腳是什麼意思
[00:12:06.320 --> 00:12:08.320]  (主席)是不是真的我們每一年
[00:12:08.320 --> 00:12:10.320]  (主席)洗一杯水回來
[00:12:10.320 --> 00:12:12.320]  (主席)你洗我腳我洗你腳
[00:12:12.320 --> 00:12:14.320]  (主席)你拗我背我拗你背
[00:12:14.320 --> 00:12:16.320]  (主席)當然不是這個意思
[00:12:16.320 --> 00:12:18.320]  (主席)主耶穌的含義是什麼
[00:12:18.320 --> 00:12:20.320]  (主席)彼此要服侍
[00:12:20.320 --> 00:12:22.320]  (主席)其實是一個很卑微的工作
[00:12:22.320 --> 00:12:24.320]  (主席)不是就算當時
[00:12:24.320 --> 00:12:26.320]  (主席)那些猶太人的家裡面
[00:12:26.320 --> 00:12:28.320]  (主席)他們有很多奴僕
[00:12:28.320 --> 00:12:30.320]  (主席)不是每個奴僕
[00:12:30.320 --> 00:12:32.320]  (主席)都要做這件事
[00:12:32.320 --> 00:12:34.320]  (主席)是某些奴僕
[00:12:34.320 --> 00:12:36.320]  (主席)才要幫人洗腳
[00:12:36.320 --> 00:12:38.320]  (主席)是不是
[00:12:38.320 --> 00:12:40.320]  (主席)有些奴僕可能在那裡
[00:12:40.320 --> 00:12:42.320]  (主席)做得久一些
[00:12:42.320 --> 00:12:44.320]  (主席)又看著子女長大那些
[00:12:44.320 --> 00:12:46.320]  (主席)那些高層次一些
[00:12:46.320 --> 00:12:48.320]  (主席)當然有些沒有那麼高層次
[00:12:48.320 --> 00:12:50.320]  (主席)他就要做那些
[00:12:50.320 --> 00:12:52.320]  (主席)別人都不做那些他去做那些
[00:12:52.320 --> 00:12:54.320]  (主席)所以主耶穌的意思
[00:12:54.320 --> 00:12:56.320]  (主席)是說什麼
[00:12:56.320 --> 00:12:58.320]  (主席)我們要彼此服侍弟兄姊妹的心
[00:12:58.320 --> 00:13:00.320]  (主席)彼此
[00:13:00.320 --> 00:13:02.320]  (主席)然後說什麼
[00:13:02.320 --> 00:13:04.320]  (主席)也可以說我在你們中間
[00:13:04.320 --> 00:13:06.320]  (主席)你我彼此的信心
[00:13:06.320 --> 00:13:08.320]  (主席)同德安慰
[00:13:08.320 --> 00:13:10.320]  (主席)什麼意思彼此的信心呢
[00:13:10.320 --> 00:13:12.320]  (主席)我研究過這個哲經文
[00:13:12.320 --> 00:13:14.320]  (主席)就是說彼此對神的信心
[00:13:14.320 --> 00:13:16.320]  (主席)原來我對神的信心
[00:13:16.320 --> 00:13:18.320]  (主席)你對神的信心
[00:13:18.320 --> 00:13:20.320]  (主席)我們大家可以彼此激勵
[00:13:20.320 --> 00:13:22.320]  (主席)所以這個同德安慰這個字
[00:13:22.320 --> 00:13:24.320]  (主席)在希臘文的原文我查過
[00:13:24.320 --> 00:13:26.320]  (主席)就是共同勉勵一起得到鼓勵的意思
[00:13:26.320 --> 00:13:28.320]  (主席)原來我看見
[00:13:28.320 --> 00:13:30.320]  (主席)當我有時軟弱的時候
[00:13:30.320 --> 00:13:34.320]  (主席)各位姐妹,舉個例子,教會有兩個弟兄
[00:13:34.320 --> 00:13:36.320]  (主席)都是患了鼻咽癌的
[00:13:36.320 --> 00:13:38.320]  (主席)是不是,大家都知道不是一個堂的
[00:13:38.320 --> 00:13:40.320]  (主席)一個先一個後
[00:13:40.320 --> 00:13:42.320]  (主席)一個信主久一點
[00:13:42.320 --> 00:13:44.320]  (主席)一個信主沒那麼久
