
[00:00:00.000 --> 00:00:03.000]  今天是九月二十二日
[00:03:26.000 --> 00:03:29.000]  拿掉一條毛巾束腰
[00:03:29.000 --> 00:03:34.000]  毛巾束腰就是一個奴僕的打扮
[00:03:34.000 --> 00:03:38.000]  我有一次去到歐洲一些高級的酒店
[00:03:38.000 --> 00:03:44.000]  每個侍應都夾著一條很大的毛巾
[00:03:44.000 --> 00:03:48.000]  當時的猶太人的奴僕就有一條毛巾
[00:03:48.000 --> 00:03:50.000]  因為隨時都可以工作
[00:03:50.000 --> 00:03:52.000]  他就拿著那條毛巾
[00:03:52.000 --> 00:03:58.000]  他打扮成一個奴僕和門徒洗腳
[00:03:58.000 --> 00:04:02.000]  耶穌和門徒洗腳這一段事蹟
[00:04:02.000 --> 00:04:06.000]  相信大家都知道和聽過
[00:04:06.000 --> 00:04:08.000]  我也讀過很多次
[00:04:08.000 --> 00:04:09.000]  講過很多次
[00:04:09.000 --> 00:04:11.000]  但是呢
[00:04:11.000 --> 00:04:15.000]  當越看或者越去思想
[00:04:15.000 --> 00:04:19.000]  耶穌和門徒洗腳這一段的時候
[00:04:19.000 --> 00:04:21.000]  你所看到的
[00:04:21.000 --> 00:04:24.000]  或者說神給我們看到的越看越多
[00:04:24.000 --> 00:04:27.000]  就好像剛才拉華斯班
[00:04:27.000 --> 00:04:30.000]  他唱的詩歌那裡說
[00:04:30.000 --> 00:04:33.000]  主道成肉身住在我們中間
[00:04:33.000 --> 00:04:38.000]  充充滿滿有恩典有真理有榮光
[00:04:38.000 --> 00:04:40.000]  正是耶穌的榮光
[00:04:40.000 --> 00:04:42.000]  沒有人見過神
[00:04:42.000 --> 00:04:46.000]  只有在乎華麗的獨生子將祂顯明出來
[00:04:46.000 --> 00:04:50.000]  今天讓我們稍微深入一點
[00:04:50.000 --> 00:04:57.000]  來思想耶穌和門徒洗腳的這一件事
[00:04:57.000 --> 00:05:04.000]  我從三個服事的角度和大家思想
[00:05:04.000 --> 00:05:05.000]  第一點
[00:05:05.000 --> 00:05:08.000]  我叫它做愛的服事
[00:05:08.000 --> 00:05:11.000]  或者大家再讀第一節好不好
[00:05:11.000 --> 00:05:12.000]  與節已遲
[00:05:12.000 --> 00:05:17.000]  耶穌知道自己離世歸父的時候到了
[00:05:17.000 --> 00:05:20.000]  他既然愛自己的人
[00:05:20.000 --> 00:05:24.000]  就愛他們到底
[00:05:24.000 --> 00:05:28.000]  基於耶穌愛門徒
[00:05:28.000 --> 00:05:34.000]  然後當然第二第三節還有其他的重點
[00:05:34.000 --> 00:05:39.000]  第四就離席站起來
[00:05:39.000 --> 00:05:43.000]  在這個所謂暴風雨的前夕
[00:05:43.000 --> 00:05:47.000]  耶穌要上十字架離開世界的時候
[00:05:47.000 --> 00:05:51.000]  祂知道祂的時間是非常的少
[00:05:51.000 --> 00:05:55.000]  過幾天祂就要上十字架
[00:05:55.000 --> 00:06:01.000]  耶穌為了要表明祂愛那些門徒
[00:06:01.000 --> 00:06:03.000]  耶穌是怎樣愛那些門徒呢
[00:06:03.000 --> 00:06:07.000]  聖經說祂就愛他們到底
[00:06:07.000 --> 00:06:10.000]  這個愛他們到底
[00:06:10.000 --> 00:06:15.000]  可以說從時間方面來說
[00:06:15.000 --> 00:06:17.000]  愛到底 什麼叫愛到底呢
[00:06:17.000 --> 00:06:21.000]  一直都愛的 永遠都愛的
[00:06:21.000 --> 00:06:23.000]  還有愛到底呢
[00:06:23.000 --> 00:06:26.000]  不單只是那個深度
[00:06:26.000 --> 00:06:28.000]  也是一個高度
[00:06:28.000 --> 00:06:31.000]  有一個經文的意思就是
[00:06:31.000 --> 00:06:35.000]  to the highest degree 最高的
[00:06:35.000 --> 00:06:39.000]  就是愛到極點
[00:06:39.000 --> 00:06:43.000]  你不能夠再用什麼名詞
[00:06:43.000 --> 00:06:44.000]  或者天高地厚
[00:06:44.000 --> 00:06:47.000]  耶穌是這樣來愛我們
[00:06:47.000 --> 00:06:49.000]  耶穌的愛是這樣的
[00:06:49.000 --> 00:06:52.000]  有很多詩歌是說到神的愛
[00:06:52.000 --> 00:06:56.000]  是好像海洋 好像天空
[00:06:56.000 --> 00:06:59.000]  愛到底是這樣的意思
[00:06:59.000 --> 00:07:02.000]  可以說是無限的愛
[00:07:02.000 --> 00:07:04.000]  神的愛是無限的愛
[00:07:04.000 --> 00:07:07.000]  但是無限的愛好像很抽象
[00:07:07.000 --> 00:07:11.000]  就是用一個很具體的行動
[00:07:11.000 --> 00:07:16.000]  道成肉身的來表達出來
[00:07:16.000 --> 00:07:18.000]  表明出來
[00:07:18.000 --> 00:07:23.000]  或者大家可能都玩過一個遊戲
[00:07:23.000 --> 00:07:25.000]  練習
[00:07:25.000 --> 00:07:27.000]  練習大概是這樣
[00:07:27.000 --> 00:07:33.000]  如果你還有三年的壽命
[00:07:33.000 --> 00:07:36.000]  那你會怎樣過呢
[00:07:36.000 --> 00:07:40.000]  一百個人可能有一百個不同的答案
[00:07:40.000 --> 00:07:44.000]  有些可能短一點 三個月
[00:07:44.000 --> 00:07:47.000]  或者三個禮拜
[00:07:47.000 --> 00:07:49.000]  如果三天
[00:07:49.000 --> 00:07:52.000]  如果你只有三天
[00:07:52.000 --> 00:07:55.000]  有時譬如說
[00:07:55.000 --> 00:07:57.000]  年輕人你放暑假
[00:07:57.000 --> 00:08:02.000]  剩下的那三天暑假你會怎樣呢
[00:08:02.000 --> 00:08:06.000]  耶穌還有幾天
[00:08:06.000 --> 00:08:11.000]  俗話說 時間越少
[00:08:11.000 --> 00:08:16.000]  你就會做一些最重要的事
[00:08:16.000 --> 00:08:18.000]  是不是
[00:08:18.000 --> 00:08:21.000]  最近都參加很多安息禮拜
[00:08:21.000 --> 00:08:23.000]  有些是自己教會的
[00:08:23.000 --> 00:08:25.000]  有些是朋友的 有些是弟兄姊妹的
[00:08:25.000 --> 00:08:28.000]  有些是其他教會的
[00:08:28.000 --> 00:08:30.000]  上個禮拜
[00:08:30.000 --> 00:08:38.000]  日晚參加楊茂雄牧師的媽媽的識別會
[00:08:38.000 --> 00:08:45.000]  在那裏我遇到楊牧師的大姐姐
[00:08:45.000 --> 00:08:48.000]  她的大姐姐原來是我們的會友
[00:08:48.000 --> 00:08:52.000]  她在我們這裏洗禮
[00:08:52.000 --> 00:08:57.000]  她也在基督書院教過一段日子
[00:08:57.000 --> 00:09:01.000]  我跟大姐姐問候她
[00:09:01.000 --> 00:09:07.000]  她說想不到的
[00:09:07.000 --> 00:09:12.000]  媽媽就這樣在睡覺那裏離開了我們
[00:09:12.000 --> 00:09:15.000]  她媽媽是有少少不舒服
[00:09:15.000 --> 00:09:17.000]  但她想不到
[00:09:17.000 --> 00:09:24.000]  她說我真的沒有好地再
[00:09:24.000 --> 00:09:28.000]  或者說孝順媽媽 或者服侍她
[00:09:28.000 --> 00:09:35.000]  或者向媽媽表達那種心意
[00:09:35.000 --> 00:09:38.000]  她好像很後悔這樣說
[00:09:38.000 --> 00:09:40.000]  我們也想得到
[00:09:40.000 --> 00:09:44.000]  因為大家都想不到
[00:09:44.000 --> 00:09:48.000]  她媽媽也不是說大毛病
[00:09:48.000 --> 00:09:50.000]  但是從另外一個角度說
[00:09:50.000 --> 00:09:54.000]  也是八十多歲的老人家就在睡覺裏面
[00:09:54.000 --> 00:09:57.000]  很舒服地離開了
[00:09:57.000 --> 00:10:01.000]  也是神給她一個福氣
[00:10:01.000 --> 00:10:05.000]  不過媽媽已經離開了
[00:10:05.000 --> 00:10:15.000]  再沒有機會去關愛孝順媽媽
[00:10:15.000 --> 00:10:20.000]  是有點遺憾的
[00:10:20.000 --> 00:10:24.000]  或者大家想一想
[00:10:24.000 --> 00:10:31.000]  其實很多人有很多假期
[00:10:31.000 --> 00:10:34.000]  不過放不下
[00:10:34.000 --> 00:10:37.000]  就是說時間 生命
[00:10:37.000 --> 00:10:41.000]  都不在我們的掌握裏面
[00:10:41.000 --> 00:10:45.000]  很多人說你們要求 祈禱說
[00:10:45.000 --> 00:10:49.000]  神求你賜我智慧
[00:10:49.000 --> 00:10:53.000]  求你教我要數算自己的日子
[00:10:53.000 --> 00:10:56.000]  好叫我們得著智慧的心
[00:10:56.000 --> 00:11:00.000]  一天有二十四小時
[00:11:00.000 --> 00:11:03.000]  你不能儲蓄的
[00:11:03.000 --> 00:11:06.000]  你說我儲蓄也不能儲蓄
[00:11:06.000 --> 00:11:08.000]  時間不能儲蓄的
[00:11:08.000 --> 00:11:11.000]  時間就一定要花掉
[00:11:11.000 --> 00:11:12.000]  過了就過了
[00:11:12.000 --> 00:11:18.000]  問題是你怎樣去安排
[00:11:18.000 --> 00:11:20.000]  如果你知道時間有限
[00:11:20.000 --> 00:11:25.000]  你就會做一些最重要的事
[00:11:25.000 --> 00:11:27.000]  在這裏讓我們看到
[00:11:27.000 --> 00:11:30.000]  耶穌祂愛那些門徒
[00:11:30.000 --> 00:11:34.000]  祂為了要表達祂這個愛到底
[00:11:34.000 --> 00:11:37.000]  祂是很愛那些門徒
[00:11:37.000 --> 00:11:42.000]  祂愛到一個地步為他們寫明
[00:11:42.000 --> 00:11:47.000]  耶穌就是一位要表達
[00:11:47.000 --> 00:11:50.000]  祂將神的愛向我們表明
[00:11:50.000 --> 00:11:55.000]  神差祂的兒子為我們作這個挽回
[00:11:55.000 --> 00:12:01.000]  就是神的愛在此就向我們表明了
[00:12:01.000 --> 00:12:07.000]  你想想有哪些人是你愛的呢
[00:12:07.000 --> 00:12:13.000]  或者你有沒有想到哪些人是愛你的呢
[00:12:13.000 --> 00:12:18.000]  昨晚為了聽風暴消息就一鬧開心機
[00:12:18.000 --> 00:12:22.000]  商台訪問了林以洛牧師
[00:12:22.000 --> 00:12:28.000]  訪問了林燕妮
[00:12:28.000 --> 00:12:30.000]  林燕妮最近信了耶穌
[00:12:30.000 --> 00:12:34.000]  每一年你都聽到她的見證
[00:12:34.000 --> 00:12:37.000]  林燕妮說過很多其中一個
[00:12:37.000 --> 00:12:39.000]  她說沒理由只有上帝愛我們
[00:12:39.000 --> 00:12:40.000]  上帝那麼愛我們
[00:12:40.000 --> 00:12:42.000]  那我現在才知道
[00:12:42.000 --> 00:12:46.000]  那我也要愛上帝
[00:12:46.000 --> 00:12:48.000]  神那麼愛我們
[00:12:48.000 --> 00:12:52.000]  或者我們知不知道誰愛我們
[00:12:52.000 --> 00:12:53.000]  父母愛我們
[00:12:53.000 --> 00:12:55.000]  朋友愛我們
[00:12:55.000 --> 00:12:57.000]  配偶愛我們等等
[00:12:57.000 --> 00:12:59.000]  如果你知道有誰愛你
[00:12:59.000 --> 00:13:02.000]  你有沒有告訴他
[00:13:02.000 --> 00:13:07.000]  你有一個愛的回應
[00:13:07.000 --> 00:13:09.000]  打風可能很好
[00:13:09.000 --> 00:13:11.000]  因為每個人都在家
[00:13:11.000 --> 00:13:13.000]  剛才Peter告訴他
[00:13:13.000 --> 00:13:16.000]  我們可能下午取消探訪也不一定
[00:13:16.000 --> 00:13:17.000]  因為打風
[00:13:17.000 --> 00:13:20.000]  但是你今天一定找到人的
[00:13:20.000 --> 00:13:22.000]  或者說絕大多數你可以找到
[00:13:22.000 --> 00:13:24.000]  因為打風又不會街
[00:13:24.000 --> 00:13:28.000]  我們準備下午打風的時候
[00:13:28.000 --> 00:13:31.000]  去鄰居邀請他下星期
[00:13:31.000 --> 00:13:34.000]  回來我們的福音主日
[00:13:34.000 --> 00:13:36.000]  今天去探訪
[00:13:36.000 --> 00:13:41.000]  探訪你的鄰居是很容易的
[00:13:41.000 --> 00:13:47.000]  耶穌知道自己離世的時候到了
[00:13:47.000 --> 00:13:50.000]  祂為了表達這份愛
[00:13:50.000 --> 00:13:54.000]  祂有一個行動
[00:13:54.000 --> 00:13:56.000]  在最後耶穌說
[00:13:56.000 --> 00:13:59.000]  你們知道這些事
[00:13:59.000 --> 00:14:01.000]  若去行
[00:14:01.000 --> 00:14:04.000]  就有福了
[00:14:04.000 --> 00:14:06.000]  好了我們再看
[00:14:06.000 --> 00:14:09.000]  耶穌的伏事是怎樣的伏事呢
[00:14:09.000 --> 00:14:11.000]  第一個伏事是愛的伏事
[00:14:11.000 --> 00:14:12.000]  出於愛
[00:14:12.000 --> 00:14:15.000]  亦都是愛的回應
[00:14:15.000 --> 00:14:18.000]  我們一起讀第二節
[00:14:18.000 --> 00:14:19.000]  第三節好不好
[00:14:19.000 --> 00:14:21.000]  第三節
[00:14:21.000 --> 00:14:25.000]  耶穌知道父已將萬有交在他手裡
[00:14:25.000 --> 00:14:28.000]  且知道自己是從神來的
[00:14:28.000 --> 00:14:31.000]  又要歸到神那裡去
[00:14:31.000 --> 00:14:33.000]  好
[00:14:33.000 --> 00:14:35.000]  在這裏我們看到
[00:14:35.000 --> 00:14:41.000]  耶穌的身份和命運
[00:14:41.000 --> 00:14:46.000]  聖經說耶穌知道父已將萬有交在他手裡
[00:14:46.000 --> 00:14:49.000]  即是神已經
[00:14:49.000 --> 00:14:51.000]  耶穌做基督
[00:14:51.000 --> 00:14:53.000]  基督就是王的意思
[00:14:53.000 --> 00:14:55.000]  基督就是受高者
[00:14:55.000 --> 00:14:57.000]  神所立的王
[00:14:57.000 --> 00:14:59.000]  耶穌是王
[00:14:59.000 --> 00:15:01.000]  所以今天的題目是君尊
[00:15:01.000 --> 00:15:04.000]  萬有尊的榮耀的君王
[00:15:04.000 --> 00:15:08.000]  祂又說祂知道自己是從神那裡出來的
[00:15:08.000 --> 00:15:10.000]  耶穌祂知道祂是神
[00:15:10.000 --> 00:15:12.000]  祂自己是神
[00:15:12.000 --> 00:15:15.000]  不過神要祂道成肉身
[00:15:15.000 --> 00:15:16.000]  做一個人
[00:15:16.000 --> 00:15:18.000]  當祂離開世界的時候
[00:15:18.000 --> 00:15:20.000]  又要歸到神那裡去
[00:15:20.000 --> 00:15:23.000]  好像菲臘秘書第二章那裡說
[00:15:23.000 --> 00:15:26.000]  祂本有與神同等
[00:15:26.000 --> 00:15:29.000]  祂不以與神同等為強奪的
[00:15:29.000 --> 00:15:31.000]  祂和神是一樣的
[00:15:31.000 --> 00:15:34.000]  不過祂信服神
[00:15:34.000 --> 00:15:35.000]  成為人
[00:15:35.000 --> 00:15:37.000]  祂是從神那裡來
[00:15:37.000 --> 00:15:39.000]  又回到神那裡去
[00:15:39.000 --> 00:15:42.000]  並且直著死
[00:15:42.000 --> 00:15:44.000]  直著復活
[00:15:44.000 --> 00:15:47.000]  來到彰顯神的大能
[00:15:47.000 --> 00:15:50.000]  神就立祂為復活的基督
[00:15:50.000 --> 00:15:56.000]  這個就是耶穌的身份和命運
[00:15:56.000 --> 00:15:58.000]  耶穌是王
[00:15:58.000 --> 00:15:59.000]  耶穌是主人
[00:15:59.000 --> 00:16:01.000]  耶穌是老師
[00:16:01.000 --> 00:16:03.000]  耶穌是那位差遣者
[00:16:03.000 --> 00:16:06.000]  在這篇經文裡面有提到耶穌的身份
[00:16:06.000 --> 00:16:08.000]  我們是學生
[00:16:08.000 --> 00:16:10.000]  我們是僕人
[00:16:10.000 --> 00:16:14.000]  我們是被神所差的
[00:16:14.000 --> 00:16:18.000]  耶穌是王
[00:16:18.000 --> 00:16:21.000]  最近有位朋友拍到
[00:16:21.000 --> 00:16:24.000]  在中秋那晚拍到一個很大的魚缸
[00:16:24.000 --> 00:16:27.000]  然後旁邊有耶穌是主
[00:16:27.000 --> 00:16:29.000]  或者耶穌是王
[00:16:29.000 --> 00:16:32.000]  可能都在網上傳來傳去
[00:16:32.000 --> 00:16:37.000]  我們宣告耶穌是王
[00:16:37.000 --> 00:16:41.000]  當然宣告耶穌是王
[00:16:41.000 --> 00:16:44.000]  在羅馬帝國的時候
[00:16:44.000 --> 00:16:48.000]  是一個政治的反動
[00:16:48.000 --> 00:16:54.000]  基督教當時是受政府所逼迫的
[00:16:54.000 --> 00:16:57.000]  因為基督徒宣告耶穌是王
[00:16:57.000 --> 00:16:58.000]  不過耶穌說
[00:16:58.000 --> 00:17:03.000]  我的國度就不是屬於地上的
[00:17:03.000 --> 00:17:06.000]  基督徒就活在神的國度
[00:17:06.000 --> 00:17:11.000]  和地上的國度裡面
[00:17:11.000 --> 00:17:13.000]  在上一堂我講到
[00:17:13.000 --> 00:17:17.000]  神的國和神的義
[00:17:17.000 --> 00:17:24.000]  神的國是由耶穌來掌管的
[00:17:24.000 --> 00:17:26.000]  但是我們看到
[00:17:26.000 --> 00:17:33.000]  這位滿有尊貴大能天國的君王
[00:17:33.000 --> 00:17:38.000]  他現在變成一個僕人
[00:17:38.000 --> 00:17:43.000]  來服侍他的門徒
[00:17:43.000 --> 00:17:46.000]  在這裡我們可以看到
[00:17:46.000 --> 00:17:50.000]  耶穌作為一個天國的君王
[00:17:50.000 --> 00:17:52.000]  屬靈的領袖
[00:17:52.000 --> 00:17:57.000]  和今天地上的人的領袖
[00:17:57.000 --> 00:18:01.000]  一般人說領袖要強勢
[00:18:01.000 --> 00:18:04.000]  要有威
[00:18:04.000 --> 00:18:07.000]  或者說要有領導
[00:18:07.000 --> 00:18:10.000]  那些不是說不對
[00:18:10.000 --> 00:18:14.000]  但是似乎這個君王
[00:18:14.000 --> 00:18:16.000]  他的領導是什麼
[00:18:16.000 --> 00:18:18.000]  是用他的服侍
[00:18:18.000 --> 00:18:24.000]  用他的謙卑來領導
[00:18:24.000 --> 00:18:27.000]  心理學家告訴我們
[00:18:27.000 --> 00:18:30.000]  驕傲和自卑
[00:18:30.000 --> 00:18:33.000]  其實是一樣的
[00:18:33.000 --> 00:18:36.000]  那些人不斷說自己怎樣怎樣厲害
[00:18:36.000 --> 00:18:39.000]  其實他自己都不知道自己厲害不厲害
[00:18:39.000 --> 00:18:41.000]  他怕別人說他不厲害
[00:18:41.000 --> 00:18:47.000]  所以他自己說自己厲害
[00:18:47.000 --> 00:18:50.000]  這位天國的君王
[00:18:50.000 --> 00:18:54.000]  他成為很謙卑的僕人
[00:18:54.000 --> 00:18:59.000]  來服侍他的門徒
[00:18:59.000 --> 00:19:02.000]  今天我們要問問我們自己
[00:19:02.000 --> 00:19:04.000]  你所信的耶穌
[00:19:04.000 --> 00:19:07.000]  我所信的耶穌
[00:19:07.000 --> 00:19:13.000]  是怎樣的一位君王呢
[00:19:13.000 --> 00:19:16.000]  其實耶穌是神的兒子
[00:19:16.000 --> 00:19:18.000]  耶穌是君王
[00:19:18.000 --> 00:19:20.000]  我們都是神的兒子
[00:19:20.000 --> 00:19:24.000]  我們都要與基督一同作王
[00:19:24.000 --> 00:19:29.000]  將來在天國裏面我們是王
[00:19:29.000 --> 00:19:32.000]  但是這個天國的君王
[00:19:32.000 --> 00:19:35.000]  或者說天國的子民
[00:19:35.000 --> 00:19:37.000]  是藉著他去服侍
[00:19:37.000 --> 00:19:41.000]  去發揮那個領導力
[00:19:41.000 --> 00:19:44.000]  耶穌的領袖觀是怎樣
[00:19:44.000 --> 00:19:46.000]  誰願為首
[00:19:46.000 --> 00:19:50.000]  就必作眾人的僕人
[00:19:50.000 --> 00:19:55.000]  特別在一個家庭裏面
[00:19:55.000 --> 00:19:57.000]  如果每個人都說
[00:19:57.000 --> 00:19:58.000]  你洗碗 你洗碗
[00:19:58.000 --> 00:20:02.000]  誰洗碗 沒有人洗碗
[00:20:02.000 --> 00:20:05.000]  誰肯去洗碗
[00:20:05.000 --> 00:20:08.000]  那個就是領導
[00:20:08.000 --> 00:20:13.000]  在一個這麼拘謹
[00:20:13.000 --> 00:20:15.000]  這麼沉悶
[00:20:15.000 --> 00:20:18.000]  暴風雨的前夕
[00:20:18.000 --> 00:20:21.000]  或者說大家腳都是這麼骯髒的時候
[00:20:21.000 --> 00:20:24.000]  都不知道怎麼辦的時候
[00:20:24.000 --> 00:20:27.000]  誰肯出來去服侍的
[00:20:27.000 --> 00:20:31.000]  那個就是領袖
[00:20:31.000 --> 00:20:33.000]  在教會裏面
[00:20:33.000 --> 00:20:35.000]  你回到教會
[00:20:35.000 --> 00:20:40.000]  你見到很多東西都不是很上眼的
[00:20:40.000 --> 00:20:42.000]  其實你回到教會
[00:20:42.000 --> 00:20:45.000]  我們教會幾齊整 幾漂亮
[00:20:45.000 --> 00:20:48.000]  我們的聖經都沒有破沒有破
[00:20:48.000 --> 00:20:51.000]  過去很多教會的聖經都脫骨了
[00:20:51.000 --> 00:20:53.000]  我們的programming都很漂亮
[00:20:53.000 --> 00:20:56.000]  有很多爛紙一張
[00:20:56.000 --> 00:20:58.000]  其實這些都是
[00:20:58.000 --> 00:21:03.000]  很多人做了很多的功夫
[00:21:03.000 --> 00:21:05.000]  你回到教會
[00:21:05.000 --> 00:21:07.000]  你見到有很多問題
[00:21:07.000 --> 00:21:09.000]  很多困難
[00:21:09.000 --> 00:21:11.000]  你要批評
[00:21:11.000 --> 00:21:12.000]  你要論斷
[00:21:12.000 --> 00:21:14.000]  你要不滿
[00:21:14.000 --> 00:21:17.000]  甚至你要罵人
[00:21:17.000 --> 00:21:20.000]  是可以的
[00:21:20.000 --> 00:21:23.000]  也都表示你關心
[00:21:23.000 --> 00:21:25.000]  個個都可以出聲
[00:21:25.000 --> 00:21:28.000]  在教會裡個個都可以出聲
[00:21:28.000 --> 00:21:30.000]  其實在教會做工作
[00:21:30.000 --> 00:21:32.000]  教會做幹事是很難的
[00:21:32.000 --> 00:21:35.000]  因為個個都是你boss
[00:21:35.000 --> 00:21:36.000]  在某一個角度來說
[00:21:36.000 --> 00:21:38.000]  個個都可以叫你做事
[00:21:38.000 --> 00:21:39.000]  是難的
[00:21:39.000 --> 00:21:43.000]  是不容易的
[00:21:43.000 --> 00:21:46.000]  但是
[00:21:46.000 --> 00:21:48.000]  有誰
[00:21:48.000 --> 00:21:52.000]  他看到問題
[00:21:52.000 --> 00:21:53.000]  他看到有需要
[00:21:53.000 --> 00:21:55.000]  他看到哪裡不乾淨
[00:21:55.000 --> 00:21:56.000]  哪裡不齊整
[00:21:56.000 --> 00:21:59.000]  哪裡有問題
[00:21:59.000 --> 00:22:02.000]  他就去搞定它
[00:22:02.000 --> 00:22:03.000]  我記得若干年前
[00:22:03.000 --> 00:22:07.000]  我們教那些冷氣機是有些問題的
[00:22:07.000 --> 00:22:09.000]  沒多久
[00:22:09.000 --> 00:22:13.000]  自然、昌霖他們就搞定了
[00:22:13.000 --> 00:22:15.000]  這是我們教會的專業
[00:22:15.000 --> 00:22:17.000]  我們教會有很多專業的
[00:22:17.000 --> 00:22:20.000]  另外教會師班那個
[00:22:20.000 --> 00:22:21.000]  以前那個
[00:22:21.000 --> 00:22:22.000]  我不知道這個是不是
[00:22:22.000 --> 00:22:25.000]  是頂姊妹自己扔的
[00:22:25.000 --> 00:22:28.000]  教會有需要
[00:22:28.000 --> 00:22:35.000]  頂姊妹就回應了這個需要
[00:22:35.000 --> 00:22:38.000]  耶穌雖然有這樣的身份
[00:22:38.000 --> 00:22:48.000]  但是他不介意去服侍別人
[00:22:48.000 --> 00:22:51.000]  那我要問我們的身份
[00:22:51.000 --> 00:22:55.000]  我們除了是神的兒子
[00:22:55.000 --> 00:22:57.000]  神的僕人
[00:22:57.000 --> 00:22:59.000]  將來與基督徒做夢之外
[00:22:59.000 --> 00:23:04.000]  我們今天是香港人
[00:23:04.000 --> 00:23:06.000]  是中國人
[00:23:06.000 --> 00:23:07.000]  是香港的中國人
[00:23:07.000 --> 00:23:10.000]  是中國的香港人
[00:23:10.000 --> 00:23:12.000]  今天香港人其實都是
[00:23:12.000 --> 00:23:15.000]  由九七開始
[00:23:15.000 --> 00:23:21.000]  一直到現在都是有一個身份的掙扎
[00:23:21.000 --> 00:23:23.000]  當然也有些人說
[00:23:23.000 --> 00:23:25.000]  我是世界公民
[00:23:25.000 --> 00:23:29.000]  超越了這一切
[00:23:29.000 --> 00:23:33.000]  其實我們要想一想我們的身份
[00:23:33.000 --> 00:23:35.000]  我們是基督徒
