
[00:00:00.000 --> 00:00:03.700]  很高興今天在大家當中可以分享新的華語
[00:04:54.800 --> 00:05:00.800]  怎樣才能夠達到分工合作的目的呢
[00:05:00.800 --> 00:05:04.600]  第一我們要尊重各人的恩慈
[00:05:04.600 --> 00:05:07.000]  第十一十二節就說
[00:05:07.000 --> 00:05:09.600]  他所賜的有仕途有先知
[00:05:09.600 --> 00:05:11.000]  有全福音的
[00:05:11.000 --> 00:05:13.200]  有牧者和教師
[00:05:13.200 --> 00:05:15.100]  為要裝備聖徒
[00:05:15.100 --> 00:05:16.500]  做侍奉的工作
[00:05:16.500 --> 00:05:18.100]  建立劫獄的身體
[00:05:19.200 --> 00:05:22.000]  它是華本修定本的版本
[00:05:22.000 --> 00:05:24.400]  這裡有一個很重要的字就是
[00:05:24.400 --> 00:05:25.700]  「他所賜」
[00:05:25.700 --> 00:05:27.400]  是說「神」
[00:05:27.400 --> 00:05:29.600]  是「神所賜」的
[00:05:29.600 --> 00:05:32.200]  領導的層面
[00:05:32.200 --> 00:05:34.300]  無論是你做先知
[00:05:34.300 --> 00:05:35.400]  講道
[00:05:35.400 --> 00:05:37.500]  或者全講神的話
[00:05:37.500 --> 00:05:38.900]  或者是全福音
[00:05:38.900 --> 00:05:41.200]  做宣教工作
[00:05:41.200 --> 00:05:43.200]  或者是牧者關懷的
[00:05:43.200 --> 00:05:44.800]  或者是教師
[00:05:44.800 --> 00:05:46.800]  無論是神樂院也好
[00:05:46.800 --> 00:05:53.200]  或者教會的主教學每一個班下做教師
[00:05:53.200 --> 00:05:56.200]  各種的恩賜都是神所賜的
[00:05:56.200 --> 00:06:00.000]  因此我們就不要妒忌
[00:06:00.000 --> 00:06:01.600]  也不需要比較
[00:06:01.600 --> 00:06:04.600]  不需要比較誰比較重要
[00:06:04.600 --> 00:06:05.800]  因為是神所賜的
[00:06:05.800 --> 00:06:08.100]  神是為了某一個目的
[00:06:08.100 --> 00:06:10.400]  這裡十二節說
[00:06:10.400 --> 00:06:12.600]  為了要裝備聖徒
[00:06:12.600 --> 00:06:14.200]  給他們責任
[00:06:14.200 --> 00:06:16.200]  有恩賜去提供訓練
[00:06:16.400 --> 00:06:18.600]  所以我們就要接受神的分派
[00:06:18.600 --> 00:06:21.200]  相信祂的計劃是最好的
[00:06:21.200 --> 00:06:23.200]  祂的心意是最好的
[00:06:23.200 --> 00:06:28.600]  仕途普羅就明白這個道理了
[00:06:28.600 --> 00:06:33.800]  在哥倫多前書第四章第七節說
[00:06:33.800 --> 00:06:35.800]  「使你與人不同的是誰?」
[00:06:35.800 --> 00:06:38.400]  「你有什麼不是領受的呢?」
[00:06:38.400 --> 00:06:39.900]  「若是領受的」
[00:06:39.900 --> 00:06:42.800]  「為何自誇彷彿不是領受的呢?」
[00:06:45.100 --> 00:06:47.100]  這段篇文才是指出
[00:06:47.100 --> 00:06:50.900]  當我們看到與人不一樣
[00:06:50.900 --> 00:06:53.400]  甚至是比人強的時候
[00:06:53.400 --> 00:06:54.400]  我們要感謝神
[00:06:54.400 --> 00:06:57.800]  要珍惜善用我們所領受的
[00:06:57.800 --> 00:07:00.600]  我們之所以有今天的條件
[00:07:00.600 --> 00:07:01.600]  有今天的機會
[00:07:01.600 --> 00:07:02.500]  有今天的環境
[00:07:02.500 --> 00:07:04.100]  都是神所賜的
[00:07:04.100 --> 00:07:06.900]  這裡特別是十二節
[00:07:06.900 --> 00:07:08.200]  剛才我們讀到了
[00:07:08.200 --> 00:07:09.500]  神所賜給你的目的
[00:07:09.500 --> 00:07:11.100]  是為了別人
[00:07:11.100 --> 00:07:12.900]  要裝備聖徒
[00:07:13.400 --> 00:07:19.400]  當然聖徒不是我們平時說的聖人
[00:07:19.400 --> 00:07:21.600]  而是說所有的信徒
[00:07:21.600 --> 00:07:24.400]  所有的門徒是為了造就他們
[00:07:24.400 --> 00:07:25.900]  有領導才的人
[00:07:25.900 --> 00:07:33.200]  能夠做組長、團長、班長、牧長
[00:07:33.200 --> 00:07:35.100]  什麼長什麼長、校長
[00:07:35.100 --> 00:07:37.900]  都是為了別人
[00:07:37.900 --> 00:07:39.400]  不是為了你自己
[00:07:42.900 --> 00:07:44.400]  一般社會上的人
[00:07:44.400 --> 00:07:45.900]  是怎樣介紹自己的
[00:07:45.900 --> 00:07:46.900]  第一次見面
[00:07:46.900 --> 00:07:49.400]  給你一張名片
[00:07:49.400 --> 00:07:51.900]  我接過一些影片
[00:07:51.900 --> 00:07:53.900]  差不多除了名字之外
[00:07:53.900 --> 00:07:59.400]  列出什麼什麼公司的總裁
[00:07:59.400 --> 00:08:02.900]  什麼什麼集團的董事
[00:08:02.900 --> 00:08:05.900]  甚至什麼學會的理事
[00:08:05.900 --> 00:08:08.900]  那些頭銜只佔了一半
[00:08:08.900 --> 00:08:10.900]  又有一個名字出來
[00:08:11.400 --> 00:08:12.900]  希望能接到名片的人
[00:08:12.900 --> 00:08:15.900]  就覺得這個人大有內訌
[00:08:15.900 --> 00:08:18.900]  很多名銜在這裡
[00:08:18.900 --> 00:08:21.900]  如果保羅印一張名片
[00:08:21.900 --> 00:08:23.900]  你猜他寫了什麼呢
[00:08:23.900 --> 00:08:28.900]  他是出生於大宋
[00:08:28.900 --> 00:08:30.400]  什麼是大城來的
[00:08:30.400 --> 00:08:31.900]  當然是當時的大城
[00:08:31.900 --> 00:08:34.900]  就是上海、台北、香港
[00:08:34.900 --> 00:08:37.900]  不是鄉下的大城
[00:08:37.900 --> 00:08:39.900]  是加馬列的門生
[00:08:39.900 --> 00:08:42.900]  相等於我們今天的所謂名校
[00:08:42.900 --> 00:08:46.900]  甚至是名師
[00:08:46.900 --> 00:08:48.900]  德國諾貝爾獎
[00:08:48.900 --> 00:08:51.900]  這些師傅是很厲害的
[00:08:51.900 --> 00:08:53.900]  他是法理賽人
[00:08:53.900 --> 00:08:56.900]  那時候相等於我們今天的博士
[00:08:56.900 --> 00:08:58.900]  讀飽書的人
[00:08:58.900 --> 00:09:00.900]  是公議會的議員
[00:09:00.900 --> 00:09:02.900]  Congressperson
[00:09:02.900 --> 00:09:04.900]  他出生之後
[00:09:04.900 --> 00:09:06.900]  第八天就受割禮了
[00:09:06.900 --> 00:09:08.900]  就是猶太人
[00:09:08.900 --> 00:09:10.900]  是優秀民族
[00:09:10.900 --> 00:09:12.900]  是以色列族
[00:09:12.900 --> 00:09:14.900]  辯亞敏支派
[00:09:14.900 --> 00:09:16.900]  所謂名門望族
[00:09:16.900 --> 00:09:19.900]  可以追到那個族譜
[00:09:19.900 --> 00:09:21.900]  不知道大家有沒有追一下
[00:09:21.900 --> 00:09:23.900]  你自己的族譜
[00:09:23.900 --> 00:09:25.900]  我還沒有回過鄉下
[00:09:25.900 --> 00:09:26.900]  我們鄉下是新會
[00:09:26.900 --> 00:09:28.900]  不過有個堂會回去
[00:09:28.900 --> 00:09:29.900]  就在老人家那裡
[00:09:29.900 --> 00:09:31.900]  就拍了一幅照片
[00:09:31.900 --> 00:09:32.900]  我們的族譜
[00:09:32.900 --> 00:09:33.900]  姓王
[00:09:33.900 --> 00:09:34.900]  原來追到很前的
[00:09:34.900 --> 00:09:38.900]  去到湖北那個時候叫江夏
[00:09:38.900 --> 00:09:39.900]  江夏那個地方
[00:09:39.900 --> 00:09:41.900]  就是唐朝的時候
[00:09:41.900 --> 00:09:45.900]  後來搬搬搬搬到南邊
[00:09:45.900 --> 00:09:49.900]  其實族譜對我不是那麼重要
[00:09:49.900 --> 00:09:51.900]  不過知道一下也不錯
[00:09:51.900 --> 00:09:53.900]  我知道在座很多姓王的
[00:09:53.900 --> 00:09:54.900]  追你的族譜
[00:09:54.900 --> 00:09:57.900]  可能我們都是親戚
[00:09:57.900 --> 00:10:00.900]  保羅說我是希伯來人
[00:10:00.900 --> 00:10:02.900]  生的希伯來人
[00:10:02.900 --> 00:10:04.900]  是純正血統
[00:10:04.900 --> 00:10:05.900]  是正宗的
[00:10:05.900 --> 00:10:06.900]  正宗的
[00:10:06.900 --> 00:10:09.900]  不是說領養回來有什麼的
[00:10:09.900 --> 00:10:11.900]  然後才有他的名字
[00:10:11.900 --> 00:10:12.900]  素羅
[00:10:12.900 --> 00:10:15.900]  他信主之前是叫素羅
[00:10:15.900 --> 00:10:17.900]  保羅信主之後
[00:10:17.900 --> 00:10:19.900]  他的反應是怎麼樣
[00:10:19.900 --> 00:10:20.900]  他的心態就是
[00:10:20.900 --> 00:10:22.900]  先前以為對我有益的
[00:10:22.900 --> 00:10:25.900]  現在因為信主的緣故
[00:10:25.900 --> 00:10:27.900]  都是當作有損害
[00:10:27.900 --> 00:10:31.900]  我為他已經幾萬時
[00:10:31.900 --> 00:10:33.900]  當作糞土
[00:10:33.900 --> 00:10:36.900]  他覺得是因為耶穌基督的緣故
[00:10:36.900 --> 00:10:38.900]  這些是沒用的
[00:10:38.900 --> 00:10:41.900]  在世界上很多人覺得是
[00:10:41.900 --> 00:10:45.900]  很有銜頭很威的
[00:10:45.900 --> 00:10:47.900]  對他來說現在是屬於糞土
[00:10:47.900 --> 00:10:50.900]  就是踩在地上都沒有人理會
[00:10:50.900 --> 00:10:53.900]  他現在把那些舊的名片
[00:10:53.900 --> 00:10:54.900]  全部扔了
[00:10:54.900 --> 00:10:56.900]  重新載人
[00:10:56.900 --> 00:10:58.900]  他拿了新的名片裡面
[00:10:58.900 --> 00:11:02.900]  只有一行基督耶穌的部人
[00:11:02.900 --> 00:11:03.900]  保羅
[00:11:03.900 --> 00:11:06.900]  屬於世界其他的東西
[00:11:06.900 --> 00:11:09.900]  他覺得是沒用的
[00:11:09.900 --> 00:11:13.900]  保羅心知道自己從神所領受的
[00:11:13.900 --> 00:11:16.900]  不是為了自己可以誇口
[00:11:16.900 --> 00:11:19.900]  或者是讓人覺得你很厲害
[00:11:19.900 --> 00:11:21.900]  很厲害
[00:11:21.900 --> 00:11:23.900]  那是為了裝備其他信徒
[00:11:23.900 --> 00:11:24.900]  建立基督的身體
[00:11:24.900 --> 00:11:27.900]  所以今天如果我們自己知道
[00:11:27.900 --> 00:11:30.900]  有從神而得的賞賜
[00:11:30.900 --> 00:11:31.900]  一些的恩賜
[00:11:31.900 --> 00:11:32.900]  必須要問這個問題
[00:11:32.900 --> 00:11:36.900]  我從神而得的這些恩賜是為了誰
[00:11:36.900 --> 00:11:39.900]  為了誰
[00:11:39.900 --> 00:11:42.900]  我相信神給你的恩賜是為了
[00:11:42.900 --> 00:11:44.900]  可能是某一個小組
[00:11:44.900 --> 00:11:47.900]  為了一班的主要學
[00:11:47.900 --> 00:11:49.900]  或者是他的教會
[00:11:49.900 --> 00:11:50.900]  T4C教會
[00:11:50.900 --> 00:11:52.900]  或者是一個福音機構
[00:11:52.900 --> 00:11:54.900]  如果你知道是為了他們的話
[00:11:55.900 --> 00:11:57.900]  希望你有一個感恩的心
[00:11:57.900 --> 00:11:59.900]  來使用這些恩賜
[00:11:59.900 --> 00:12:01.900]  如果你看到其他人
[00:12:01.900 --> 00:12:03.900]  也是為了同一個團體
[00:12:03.900 --> 00:12:04.900]  為了一個小組的時候
[00:12:04.900 --> 00:12:05.900]  不需要妒忌
[00:12:05.900 --> 00:12:09.900]  我們應該是恭喜他們
[00:12:09.900 --> 00:12:10.900]  一起稱祖神
[00:12:10.900 --> 00:12:13.900]  所以我們一定要問我們自己
[00:12:13.900 --> 00:12:16.900]  有這些恩賜究竟是為了誰
[00:12:16.900 --> 00:12:18.900]  為了哪一班人
[00:12:18.900 --> 00:12:20.900]  能夠給予尊重
[00:12:20.900 --> 00:12:22.900]  我們才能夠有合一
[00:12:24.900 --> 00:12:27.900]  這方面我們要協助大家成熟
[00:12:27.900 --> 00:12:30.900]  在十三十四節
[00:12:30.900 --> 00:12:32.900]  正因為直到
[00:12:32.900 --> 00:12:36.900]  我們眾人在信仰上同歸於一
[00:12:36.900 --> 00:12:38.900]  認識上帝的兒子
[00:12:38.900 --> 00:12:40.900]  得以長大成人
[00:12:40.900 --> 00:12:43.900]  達到基督完全長成的身量
[00:12:43.900 --> 00:12:46.900]  即是我們就不再作小孩子
[00:12:46.900 --> 00:12:47.900]  中了人的詭計
[00:12:47.900 --> 00:12:49.900]  和欺騙的法術
[00:12:49.900 --> 00:12:51.900]  被一切邪說之風搖動
[00:12:51.900 --> 00:12:53.900]  挑來挑去
[00:12:55.900 --> 00:12:57.900]  我們要在信仰上同歸於一
[00:12:57.900 --> 00:12:58.900]  意思就是說
[00:12:58.900 --> 00:13:00.900]  相信同一位神
[00:13:00.900 --> 00:13:01.900]  信服同一位主
[00:13:01.900 --> 00:13:04.900]  接受同一位聖靈感動我們
[00:13:04.900 --> 00:13:05.900]  帶領我們
[00:13:05.900 --> 00:13:08.900]  然後就不要做小孩子了
[00:13:08.900 --> 00:13:11.900]  小孩子是怎樣的
[00:13:11.900 --> 00:13:14.900]  什麼東西都放在嘴裡
[00:13:14.900 --> 00:13:16.900]  所以做父母
[00:13:16.900 --> 00:13:18.900]  做爺爺奶奶
[00:13:18.900 --> 00:13:19.900]  要小心看著
[00:13:19.900 --> 00:13:22.900]  什麼東西都放在嘴裡
[00:13:24.900 --> 00:13:25.900]  慢慢他才知道
[00:13:25.900 --> 00:13:26.900]  什麼叫食物
[00:13:26.900 --> 00:13:28.900]  什麼叫玩東西
[00:13:28.900 --> 00:13:32.900]  小孩子不要一撿到就放在嘴裡
[00:13:32.900 --> 00:13:36.900]  不然銀子什麼都放在嘴裡
[00:13:36.900 --> 00:13:37.900]  大人就很麻煩
[00:13:37.900 --> 00:13:39.900]  如果是少年人
[00:13:39.900 --> 00:13:40.900]  少年人最難
[00:13:40.900 --> 00:13:42.900]  最不懂得分辨
[00:13:42.900 --> 00:13:43.900]  什麼叫愛情
[00:13:43.900 --> 00:13:47.900]  在美國的文化
[00:13:47.900 --> 00:13:49.900]  到了中學
[00:13:49.900 --> 00:13:53.900]  明州我想都是其他州一樣
[00:13:53.900 --> 00:13:54.900]  六年級
[00:13:54.900 --> 00:13:55.900]  六七八
[00:13:55.900 --> 00:13:58.900]  一定有男女朋友的
[00:13:58.900 --> 00:14:02.900]  你又不用那麼緊張
[00:14:02.900 --> 00:14:04.900]  你說他有個男朋友
[00:14:04.900 --> 00:14:05.900]  有女朋友
[00:14:05.900 --> 00:14:06.900]  不用那麼緊張
[00:14:06.900 --> 00:14:08.900]  他們都知道是朋友而已
[00:14:08.900 --> 00:14:11.900]  不一定是將來結婚生子
[00:14:11.900 --> 00:14:13.900]  不會想得那麼長
[00:14:13.900 --> 00:14:17.900]  不過父母要清楚跟他們說
[00:14:17.900 --> 00:14:18.900]  交朋友無所謂
[00:14:18.900 --> 00:14:20.900]  不過要界線在哪裡
[00:14:20.900 --> 00:14:22.900]  有些事可以做
[00:14:22.900 --> 00:14:23.900]  有些事不能做
[00:14:23.900 --> 00:14:25.900]  我們要有責任
[00:14:25.900 --> 00:14:28.900]  不再作小孩子
[00:14:28.900 --> 00:14:32.900]  就要懂得如何分辨真假
[00:14:32.900 --> 00:14:34.900]  懂得如何分輕重
[00:14:34.900 --> 00:14:38.900]  比如說《華爾夫所書》第四章第五節
[00:14:38.900 --> 00:14:40.900]  剛才我們有首詩歌都唱到
[00:14:40.900 --> 00:14:44.900]  一主一信一洗一神
[00:14:44.900 --> 00:14:46.900]  極力保守
[00:14:46.900 --> 00:14:48.900]  保持聖靈所賜的合一
[00:14:52.900 --> 00:14:54.900]  我們看這些教導好像很簡單
[00:14:54.900 --> 00:14:59.900]  教會我們是崇拜耶穌
[00:14:59.900 --> 00:15:00.900]  信耶穌
[00:15:00.900 --> 00:15:02.900]  同一個教會
[00:15:02.900 --> 00:15:05.900]  有時候在外面見到另外一個人
[00:15:05.900 --> 00:15:07.900]  我信耶穌
[00:15:07.900 --> 00:15:08.900]  你又信耶穌
[00:15:08.900 --> 00:15:09.900]  不知道大家在家裡
[00:15:09.900 --> 00:15:11.900]  有沒有被人敲過你的門
[00:15:11.900 --> 00:15:15.900]  通常是兩個女的
[00:15:15.900 --> 00:15:17.900]  敲門
[00:15:17.900 --> 00:15:18.900]  好啊
[00:15:18.900 --> 00:15:19.900]  有時候是一個白人
[00:15:19.900 --> 00:15:21.900]  一個亞洲人
[00:15:21.900 --> 00:15:22.900]  有沒有時間
[00:15:22.900 --> 00:15:24.900]  想探望你
[00:15:24.900 --> 00:15:25.900]  和你一起查經
[00:15:25.900 --> 00:15:28.900]  不用了
[00:15:28.900 --> 00:15:29.900]  不用了
[00:15:29.900 --> 00:15:30.900]  我是信耶穌的
[00:15:30.900 --> 00:15:32.900]  我也是信耶穌的
[00:15:32.900 --> 00:15:35.900]  可不可以一起查經
[00:15:35.900 --> 00:15:38.900]  一主
[00:15:38.900 --> 00:15:40.900]  一信
[00:15:40.900 --> 00:15:41.900]  她又信耶穌
[00:15:41.900 --> 00:15:42.900]  我又信耶穌
[00:15:42.900 --> 00:15:43.900]  我們一起
[00:15:43.900 --> 00:15:45.900]  我們信的耶穌
[00:15:45.900 --> 00:15:47.900]  不是被創造的
[00:15:47.900 --> 00:15:49.900]  但是那些敲門
[00:15:50.900 --> 00:15:51.900]  兩個女人
[00:15:51.900 --> 00:15:53.900]  和你傳福音那些
[00:15:53.900 --> 00:15:55.900]  她們又說見證人會
[00:15:55.900 --> 00:15:56.900]  她們相信
[00:15:56.900 --> 00:15:58.900]  耶穌是被創造的
[00:15:58.900 --> 00:16:00.900]  那就不一樣了
[00:16:00.900 --> 00:16:03.900]  我們信的耶穌
[00:16:03.900 --> 00:16:05.900]  從永遠到永遠都是神
[00:16:05.900 --> 00:16:09.900]  但如果有些魔門教的信徒
[00:16:09.900 --> 00:16:10.900]  他們說我又信耶穌
[00:16:10.900 --> 00:16:12.900]  他們所信的耶穌
[00:16:12.900 --> 00:16:15.900]  是一個從人慢慢提升到神
[00:16:15.900 --> 00:16:17.900]  這樣地位的一個耶穌
[00:16:17.900 --> 00:16:20.900]  和我們信的不一樣
[00:16:20.900 --> 00:16:25.900]  還有韓國那些統一教
[00:16:25.900 --> 00:16:27.900]  很多其它的教會
[00:16:27.900 --> 00:16:28.900]  他們的教義就是
[00:16:28.900 --> 00:16:30.900]  一神一位的信仰
[00:16:30.900 --> 00:16:33.900]  耶穌的確是基督
[00:16:33.900 --> 00:16:36.900]  不過祂和父神不一樣
[00:16:36.900 --> 00:16:39.900]  和我們所相信的基督耶穌
[00:16:39.900 --> 00:16:40.900]  就不一樣
[00:16:40.900 --> 00:16:41.900]  所以我的意思是
[00:16:41.900 --> 00:16:42.900]  我們要清楚
[00:16:42.900 --> 00:16:43.900]  我們所相信的耶穌
[00:16:43.900 --> 00:16:45.900]  是怎樣一位耶穌
[00:16:45.900 --> 00:16:46.900]  不要隨便說
[00:16:46.900 --> 00:16:48.900]  你信耶穌 我又信耶穌
[00:16:48.900 --> 00:16:50.900]  那我們就是弟兄姊妹
[00:16:50.900 --> 00:16:51.900]  我們要清楚
[00:16:51.900 --> 00:16:53.900]  我們所信的耶穌
[00:16:53.900 --> 00:16:54.900]  是怎樣一位耶穌
[00:16:54.900 --> 00:16:55.900]  他們所信的耶穌
[00:16:55.900 --> 00:16:57.900]  是怎樣一位耶穌
[00:16:57.900 --> 00:17:00.900]  但另一方面
[00:17:00.900 --> 00:17:04.900]  我們又不要太過狹窄的觀念
[00:17:04.900 --> 00:17:07.900]  以為一洗洗禮
[00:17:07.900 --> 00:17:09.900]  那就講到一種洗禮的方式
[00:17:09.900 --> 00:17:11.900]  當然了
[00:17:11.900 --> 00:17:13.900]  有水和沒有水是有分別
[00:17:13.900 --> 00:17:16.900]  但是水多和水少
[00:17:16.900 --> 00:17:18.900]  其實意義都是一樣的
[00:17:18.900 --> 00:17:22.900]  在歷史的基督教會裏面
[00:17:22.900 --> 00:17:24.900]  只要有水
[00:17:24.900 --> 00:17:27.900]  和奉三一真神的名施行的
[00:17:27.900 --> 00:17:29.900]  都是同一個洗禮
[00:17:29.900 --> 00:17:32.900]  有些人都會問
[00:17:32.900 --> 00:17:35.900]  究竟早期教會用什麼方式最多
[00:17:35.900 --> 00:17:38.900]  這裡我們有幾種方式
[00:17:38.900 --> 00:17:40.900]  一種是灑水禮
[00:17:40.900 --> 00:17:43.900]  即是把水倒在頭上
[00:17:43.900 --> 00:17:45.900]  或者放在額頭那裏
[00:17:45.900 --> 00:17:47.900]  是一個洗禮的儀式
[00:17:47.900 --> 00:17:50.900]  有些就好像我
[00:17:50.900 --> 00:17:52.900]  T-Force教會一樣
[00:17:52.900 --> 00:17:54.900]  要全身浸
