
[00:00:00.000 --> 00:00:02.000]  今年的品格長日日營
[00:03:00.000 --> 00:03:02.000]  會舉手說有錢
[00:03:02.000 --> 00:03:04.000]  就是開心
[00:03:04.000 --> 00:03:06.000]  有沒有覺得
[00:03:06.000 --> 00:03:08.000]  有點嘩然
[00:03:08.000 --> 00:03:10.000]  要訪問大家
[00:03:10.000 --> 00:03:12.000]  九成或以上舉手很正常
[00:03:12.000 --> 00:03:14.000]  為什麼我們小朋友這麼小
[00:03:14.000 --> 00:03:16.000]  就會說有錢就開心呢
[00:03:16.000 --> 00:03:18.000]  這是可以去反思的
[00:03:18.000 --> 00:03:20.000]  但不夠一件事
[00:03:20.000 --> 00:03:22.000]  百分百的小朋友都會舉手
[00:03:22.000 --> 00:03:24.000]  有人猜是打機的
[00:03:24.000 --> 00:03:26.000]  中堂那些
[00:03:26.000 --> 00:03:28.000]  手機
[00:03:28.000 --> 00:03:30.000]  百分百的小朋友都會舉手
[00:03:30.000 --> 00:03:32.000]  100分
[00:03:32.000 --> 00:03:34.000]  100分
[00:03:34.000 --> 00:03:36.000]  個個都舉手
[00:03:36.000 --> 00:03:38.000]  個個都舉手
[00:03:38.000 --> 00:03:40.000]  分組的時候聊聊天
[00:03:40.000 --> 00:03:42.000]  為什麼你喜歡100分呢
[00:03:42.000 --> 00:03:44.000]  為什麼他們喜歡100分呢
[00:03:44.000 --> 00:03:46.000]  100分對他們有什麼作用呢
[00:03:46.000 --> 00:03:50.000]  因為他們想媽媽開心
[00:03:50.000 --> 00:03:54.000]  家長們
[00:03:54.000 --> 00:03:56.000]  我不知道你們覺得很高興
[00:03:56.000 --> 00:03:58.000]  孩子們真的長進了
[00:03:58.000 --> 00:04:00.000]  還是你們有一點心酸呢
[00:04:00.000 --> 00:04:02.000]  十歲以下的小朋友
[00:04:02.000 --> 00:04:04.000]  為什麼他們
[00:04:04.000 --> 00:04:06.000]  拿100分
[00:04:06.000 --> 00:04:08.000]  原來背後的目的
[00:04:08.000 --> 00:04:10.000]  只是想媽媽開心
[00:04:10.000 --> 00:04:12.000]  是他們過份
[00:04:12.000 --> 00:04:14.000]  過份長進
[00:04:14.000 --> 00:04:16.000]  為什麼今天我們傳遞了
[00:04:16.000 --> 00:04:18.000]  一些不知道什麼的訊息給小朋友呢
[00:04:18.000 --> 00:04:20.000]  小朋友不是天真爛漫
[00:04:20.000 --> 00:04:22.000]  喜歡玩喜歡吃喜歡哭
[00:04:22.000 --> 00:04:24.000]  就算了嗎
[00:04:24.000 --> 00:04:26.000]  其實快樂應該很簡單
[00:04:26.000 --> 00:04:28.000]  為什麼現在的小朋友這麼不開心
[00:04:28.000 --> 00:04:30.000]  原來很多小朋友
[00:04:30.000 --> 00:04:32.000]  是背負著要令我們開心
[00:04:32.000 --> 00:04:34.000]  這個重擔
[00:04:34.000 --> 00:04:36.000]  生活中
[00:04:36.000 --> 00:04:38.000]  所以難怪有些他們吃不消
[00:04:38.000 --> 00:04:40.000]  他們寧願不做人
[00:04:40.000 --> 00:04:42.000]  也讓我們好好反省一下
[00:04:42.000 --> 00:04:44.000]  事實上
[00:04:44.000 --> 00:04:46.000]  我覺得快樂你和我都想的
[00:04:46.000 --> 00:04:48.000]  到底什麼叫快樂呢
[00:04:48.000 --> 00:04:50.000]  其實網上隨便找到一些
[00:04:50.000 --> 00:04:52.000]  我自己挺喜歡的
[00:04:52.000 --> 00:04:54.000]  快樂其實是短暫的
[00:04:54.000 --> 00:04:56.000]  喜樂才是長久的
[00:04:56.000 --> 00:04:58.000]  這個不是宗教性的定義
[00:04:58.000 --> 00:05:00.000]  但我覺得這麼有趣
[00:05:00.000 --> 00:05:02.000]  原來可以分辨的
[00:05:02.000 --> 00:05:04.000]  微信主要世界都知道
[00:05:04.000 --> 00:05:06.000]  快樂只是短暫的滿足和喜悅
[00:05:06.000 --> 00:05:08.000]  他喜歡雪糕你買給他吃
[00:05:08.000 --> 00:05:10.000]  他很開心一會兒
[00:05:10.000 --> 00:05:12.000]  他很喜歡的球鞋
[00:05:12.000 --> 00:05:14.000]  你買給他他很開心一晚
[00:05:14.000 --> 00:05:16.000]  因為明天他已經發現
[00:05:16.000 --> 00:05:18.000]  有另一對更加喜歡的
[00:05:18.000 --> 00:05:20.000]  快樂是短暫的
[00:05:20.000 --> 00:05:22.000]  喜樂才是長久的
[00:05:22.000 --> 00:05:24.000]  但快樂是一個人
[00:05:24.000 --> 00:05:26.000]  自己的滿足
[00:05:26.000 --> 00:05:28.000]  但唯有幸福
[00:05:28.000 --> 00:05:30.000]  才可以在群體中
[00:05:30.000 --> 00:05:32.000]  得到的
[00:05:32.000 --> 00:05:34.000]  所以頂止我們信主我們明白
[00:05:34.000 --> 00:05:36.000]  喜樂原來是聖靈的果子
[00:05:36.000 --> 00:05:38.000]  喜樂是不受環境的影響
[00:05:38.000 --> 00:05:40.000]  他比快樂
[00:05:40.000 --> 00:05:42.000]  更加持久
[00:05:42.000 --> 00:05:44.000]  當我們經歷上帝的愛
[00:05:44.000 --> 00:05:46.000]  我們在他的愛得到滿足的時候
[00:05:46.000 --> 00:05:48.000]  縱然我們的生活遇到困難
[00:05:48.000 --> 00:05:50.000]  我們遇到疾病
[00:05:50.000 --> 00:05:52.000]  但是我們仍然從心底裡
[00:05:52.000 --> 00:05:54.000]  有一份力量正向的力量
[00:05:54.000 --> 00:05:56.000]  幫助我們去面對
[00:05:56.000 --> 00:05:58.000]  每一天艱苦的生活
[00:05:58.000 --> 00:06:00.000]  這種是從神而來的喜樂
[00:06:00.000 --> 00:06:02.000]  而幸福是有關於人際關係
[00:06:02.000 --> 00:06:04.000]  你就明白
[00:06:04.000 --> 00:06:06.000]  為什麼香港人這麼不幸福
[00:06:06.000 --> 00:06:08.000]  小朋友很多時候
[00:06:08.000 --> 00:06:10.000]  只有一個半個在家
[00:06:10.000 --> 00:06:12.000]  大部分受著無窮的學校壓力
[00:06:12.000 --> 00:06:14.000]  上學後
[00:06:14.000 --> 00:06:16.000]  個個都是公主
[00:06:16.000 --> 00:06:18.000]  個個都是王子
[00:06:18.000 --> 00:06:20.000]  於是就大戰
[00:06:20.000 --> 00:06:22.000]  人際關係很難獲得這種技巧
[00:06:22.000 --> 00:06:24.000]  明珠台有一個節目
[00:06:24.000 --> 00:06:26.000]  鼓勵你們去看
[00:06:26.000 --> 00:06:28.000]  是講兄弟姐妹的問題
[00:06:28.000 --> 00:06:30.000]  原來小兄弟姐妹
[00:06:30.000 --> 00:06:32.000]  會形成現在這一代
[00:06:32.000 --> 00:06:34.000]  因為很多人際關係的技巧
[00:06:34.000 --> 00:06:36.000]  是在家裡學的
[00:06:36.000 --> 00:06:38.000]  但是他們完全學不到
[00:06:38.000 --> 00:06:40.000]  無論你多麼疼愛
[00:06:40.000 --> 00:06:42.000]  三歲他們都要入學
[00:06:42.000 --> 00:06:44.000]  他們就要面對人際關係的問題
[00:06:44.000 --> 00:06:46.000]  而每一個都未必
[00:06:46.000 --> 00:06:48.000]  準備好去面對
[00:06:48.000 --> 00:06:50.000]  所以上學不是一個開心的地方
[00:06:50.000 --> 00:06:52.000]  但是我們活在教會
[00:06:52.000 --> 00:06:54.000]  一段時間的基督徒
[00:06:54.000 --> 00:06:56.000]  特別是你參加千墨
[00:06:56.000 --> 00:06:58.000]  這是一間細胞小眾的教會
[00:06:58.000 --> 00:07:00.000]  細胞小眾教會和其他傳統教會
[00:07:00.000 --> 00:07:02.000]  有什麼不同呢
[00:07:02.000 --> 00:07:04.000]  我們少了只是用麥克風
[00:07:04.000 --> 00:07:06.000]  單向的溝通
[00:07:06.000 --> 00:07:08.000]  我們崇拜這種形式
[00:07:08.000 --> 00:07:10.000]  上課可能都會用這種形式
[00:07:10.000 --> 00:07:12.000]  但是大部分的生活
[00:07:12.000 --> 00:07:14.000]  我們是在小組當中
[00:07:14.000 --> 00:07:16.000]  小組就不是拿麥克風的地方
[00:07:16.000 --> 00:07:18.000]  每一個人都是坦蕩蕩
[00:07:18.000 --> 00:07:20.000]  和一群人相處
[00:07:20.000 --> 00:07:22.000]  所以我們面對
[00:07:22.000 --> 00:07:24.000]  人際關係的技巧
[00:07:24.000 --> 00:07:26.000]  或者考驗是更加嚴峻的
[00:07:26.000 --> 00:07:28.000]  我們常常說小組裡面
[00:07:28.000 --> 00:07:30.000]  需要彼此建立和廣傳福音
[00:07:30.000 --> 00:07:32.000]  其實我們在做什麼呢
[00:07:32.000 --> 00:07:34.000]  我們透過傳福音
[00:07:34.000 --> 00:07:36.000]  我們特別強調的是
[00:07:36.000 --> 00:07:38.000]  軟式的傳福音
[00:07:38.000 --> 00:07:40.000]  就是一群弟兄姊妹活出外
[00:07:40.000 --> 00:07:42.000]  去見證我們上帝的大愛
[00:07:42.000 --> 00:07:44.000]  而我們在彼此建立裡面
[00:07:44.000 --> 00:07:46.000]  是很討人厭的
[00:07:46.000 --> 00:07:48.000]  因為相愛就算了
[00:07:48.000 --> 00:07:50.000]  你好我好
[00:07:50.000 --> 00:07:52.000]  為什麼要建立呢
[00:07:52.000 --> 00:07:54.000]  什麼叫彼此建立呢
[00:07:54.000 --> 00:07:56.000]  原來你有責任
[00:07:56.000 --> 00:07:58.000]  令他漂亮一點
[00:07:58.000 --> 00:08:02.000]  你有責任令他的生命
[00:08:02.000 --> 00:08:04.000]  能夠漂亮一點
[00:08:04.000 --> 00:08:06.000]  很多時候
[00:08:06.000 --> 00:08:08.000]  我們都說小組
[00:08:08.000 --> 00:08:10.000]  最怕的就是派組
[00:08:10.000 --> 00:08:12.000]  因為見到一些人進來
[00:08:12.000 --> 00:08:14.000]  岩岩慘慘的
[00:08:14.000 --> 00:08:16.000]  我們的天線已經有火花
[00:08:16.000 --> 00:08:18.000]  我們會互相品評
[00:08:18.000 --> 00:08:20.000]  但是小組裡面
[00:08:20.000 --> 00:08:22.000]  就是以我們每一天的相處
[00:08:22.000 --> 00:08:24.000]  我們要坦誠的去分享
[00:08:24.000 --> 00:08:26.000]  為對方的成長去付上努力
[00:08:26.000 --> 00:08:28.000]  在這個過程裡面
[00:08:28.000 --> 00:08:30.000]  我們見到
[00:08:30.000 --> 00:08:32.000]  如果能夠活出愛是有果效的
[00:08:32.000 --> 00:08:34.000]  我們經常都說
[00:08:34.000 --> 00:08:36.000]  你給我們一點時間
[00:08:36.000 --> 00:08:38.000]  無論你說那個組員多岩慘
[00:08:38.000 --> 00:08:40.000]  那個主婦多恐怖
[00:08:40.000 --> 00:08:42.000]  你給我們半年和一年
[00:08:42.000 --> 00:08:44.000]  只要小組有愛的時候
[00:08:44.000 --> 00:08:46.000]  我們見到生命就是會改變的
[00:08:46.000 --> 00:08:48.000]  所以弟兄姊妹
[00:08:48.000 --> 00:08:50.000]  給一點掌聲你的組長
[00:08:50.000 --> 00:08:52.000]  你的核心你的組員
[00:08:52.000 --> 00:08:54.000]  這個愛是他們貢獻出來的
[00:08:54.000 --> 00:08:56.000]  但是在小組裡面
[00:08:56.000 --> 00:08:58.000]  我們做這兩件事
[00:08:58.000 --> 00:09:00.000]  是不是這麼容易呢
[00:09:00.000 --> 00:09:02.000]  當我們說關心未信主的人
[00:09:02.000 --> 00:09:04.000]  我們彼此去建立我們的組員
[00:09:04.000 --> 00:09:06.000]  雖然說每樣三個
[00:09:06.000 --> 00:09:08.000]  但是都很尷尬
[00:09:08.000 --> 00:09:10.000]  實際上在我們整個團隊的建立裡面
[00:09:10.000 --> 00:09:12.000]  我們要切實彼此相愛
[00:09:12.000 --> 00:09:14.000]  互相建立
[00:09:14.000 --> 00:09:16.000]  我們都遇到很多很多的挑戰
[00:09:16.000 --> 00:09:18.000]  和困難
[00:09:18.000 --> 00:09:20.000]  因為這麼大個人
[00:09:20.000 --> 00:09:22.000]  要求別人修正
[00:09:22.000 --> 00:09:24.000]  反過來說你有問題
[00:09:24.000 --> 00:09:26.000]  我又很想說你嗎
[00:09:26.000 --> 00:09:28.000]  所以往往都是在
[00:09:28.000 --> 00:09:30.000]  這個掙扎裡面
[00:09:30.000 --> 00:09:32.000]  我們一直在糾結
[00:09:32.000 --> 00:09:34.000]  小組能夠整個團隊
[00:09:34.000 --> 00:09:36.000]  能夠建立能夠分組
[00:09:36.000 --> 00:09:38.000]  不是代表他們人數多不多
[00:09:38.000 --> 00:09:40.000]  是生命改變的歷程
[00:09:40.000 --> 00:09:42.000]  一個的成果
[00:09:42.000 --> 00:09:44.000]  而我們在傳風音講裡面也不是很hard sell
[00:09:44.000 --> 00:09:46.000]  我們只需要
[00:09:46.000 --> 00:09:48.000]  你的朋友和我的朋友
[00:09:48.000 --> 00:09:50.000]  都變成了我們的朋友
[00:09:50.000 --> 00:09:52.000]  所以小組其實做傳風音是在做什麼呢
[00:09:52.000 --> 00:09:54.000]  其實我們只是想營造一個
[00:09:54.000 --> 00:09:56.000]  愛的氣氛
[00:09:56.000 --> 00:09:58.000]  讓人可以在當中
[00:09:58.000 --> 00:10:00.000]  經歷神
[00:10:00.000 --> 00:10:02.000]  實際上揸咪講道呼召
[00:10:02.000 --> 00:10:04.000]  好像看到一群人缺志信主
[00:10:04.000 --> 00:10:06.000]  但是這個是修過來的
[00:10:06.000 --> 00:10:08.000]  大部分能夠走出去
[00:10:08.000 --> 00:10:10.000]  缺志信主的
[00:10:10.000 --> 00:10:12.000]  是因為有一群人默默的去愛
[00:10:12.000 --> 00:10:14.000]  默默的去耕耘
[00:10:14.000 --> 00:10:16.000]  頂梓梅你在小組裡面一起去服侍
[00:10:16.000 --> 00:10:18.000]  就是默默的去愛你身邊的朋友
[00:10:18.000 --> 00:10:20.000]  迎合一個
[00:10:20.000 --> 00:10:22.000]  愛的環境
[00:10:22.000 --> 00:10:24.000]  讓他們自己去經歷到神
[00:10:24.000 --> 00:10:26.000]  這個是很重要的
[00:10:26.000 --> 00:10:28.000]  我們教會已經走了20多年的小組的生活
[00:10:28.000 --> 00:10:30.000]  你問我自己
[00:10:30.000 --> 00:10:32.000]  是不是在這裡就真的可以
[00:10:32.000 --> 00:10:34.000]  有很好的人際關係
[00:10:34.000 --> 00:10:36.000]  這裡的基督徒就會很開心呢
[00:10:36.000 --> 00:10:38.000]  是又或者不是
[00:10:38.000 --> 00:10:40.000]  這是一個很矛盾的情況
[00:10:40.000 --> 00:10:42.000]  因為我形容在我們小組裡面
[00:10:42.000 --> 00:10:44.000]  就是相愛又相憎
[00:10:44.000 --> 00:10:46.000]  不知道為什麼
[00:10:46.000 --> 00:10:48.000]  一時就糖黐豆
[00:10:48.000 --> 00:10:50.000]  一時就水溝油
[00:10:50.000 --> 00:10:52.000]  往往這種關係
[00:10:52.000 --> 00:10:54.000]  恩怨情仇
[00:10:54.000 --> 00:10:56.000]  是很難講得清的
[00:10:56.000 --> 00:10:58.000]  為什麼基督徒
[00:10:58.000 --> 00:11:00.000]  都不能夠活得快樂呢
[00:11:00.000 --> 00:11:02.000]  由青衣島出來
[00:11:02.000 --> 00:11:04.000]  長沙灣是有一個新的景象
[00:11:04.000 --> 00:11:06.000]  其實每一個禮拜
[00:11:06.000 --> 00:11:08.000]  是有幾百人
[00:11:08.000 --> 00:11:10.000]  在我們教會裡面浮游
[00:11:10.000 --> 00:11:12.000]  什麼叫浮游呢
[00:11:12.000 --> 00:11:14.000]  基督徒不知道為什麼
[00:11:14.000 --> 00:11:16.000]  信徒很多年都不能夠落地生根
[00:11:16.000 --> 00:11:18.000]  在一間教會裡面為生
[00:11:18.000 --> 00:11:20.000]  特別我們在這麼方便的
[00:11:20.000 --> 00:11:22.000]  九龍區近地鐵站
[00:11:22.000 --> 00:11:24.000]  我們就開始品嘗到
[00:11:24.000 --> 00:11:26.000]  這一班的信徒
[00:11:26.000 --> 00:11:28.000]  他們會因為旁邊
[00:11:28.000 --> 00:11:30.000]  關了門遲到
[00:11:30.000 --> 00:11:32.000]  就走來看一看
[00:11:32.000 --> 00:11:34.000]  見到有小組他們就會參加
[00:11:34.000 --> 00:11:36.000]  不過來小組看一看
[00:11:36.000 --> 00:11:38.000]  他們就不見了
[00:11:38.000 --> 00:11:40.000]  所以我相信我們在小組裡面
[00:11:40.000 --> 00:11:42.000]  都是覺得有點吃力的
[00:11:42.000 --> 00:11:44.000]  其實為什麼
[00:11:44.000 --> 00:11:46.000]  信徒不是開開心心的
[00:11:46.000 --> 00:11:48.000]  在愛的群體裡面去成長
[00:11:48.000 --> 00:11:50.000]  去毀身而出現了這麼多的問題
[00:11:50.000 --> 00:11:52.000]  是跟神有關係
[00:11:52.000 --> 00:11:54.000]  還是跟人有關係呢
[00:11:54.000 --> 00:11:58.000]  我不否認
[00:11:58.000 --> 00:12:00.000]  有些人跟神的關係是有問題的
[00:12:00.000 --> 00:12:02.000]  他們有很多憤怒或者很多疑問
[00:12:02.000 --> 00:12:04.000]  可能有憤怒
[00:12:04.000 --> 00:12:06.000]  但是不好意思
[00:12:06.000 --> 00:12:08.000]  其實大部分人
[00:12:08.000 --> 00:12:10.000]  都是跟人有關係
[00:12:10.000 --> 00:12:12.000]  而離開教會轉教會
[00:12:12.000 --> 00:12:14.000]  究竟在發生什麼事呢
[00:12:14.000 --> 00:12:16.000]  今天我們和你分享
[00:12:16.000 --> 00:12:18.000]  約翰福音第十三章
[00:12:18.000 --> 00:12:20.000]  這篇導讀在我的分區裡面
[00:12:20.000 --> 00:12:22.000]  我已經講過一次
[00:12:22.000 --> 00:12:24.000]  但一直在預備的時候
[00:12:24.000 --> 00:12:26.000]  上帝覺得我需要在崇拜裡面去分享
[00:12:26.000 --> 00:12:28.000]  如果你有聖經請你打開約翰福音第十三章
[00:12:28.000 --> 00:12:30.000]  我們試試一起
[00:12:30.000 --> 00:12:32.000]  只是讀第一節
[00:12:32.000 --> 00:12:34.000]  一二三
[00:12:34.000 --> 00:12:38.000]  耶穌知道自己離世歸父的時候到了
[00:12:38.000 --> 00:12:42.000]  他一向愛世間屬自己的人
[00:12:42.000 --> 00:12:44.000]  就愛他們到底
[00:12:44.000 --> 00:12:46.000]  約翰福音是一本很特別的書
[00:12:46.000 --> 00:12:48.000]  史徒約翰
[00:12:48.000 --> 00:12:50.000]  寫福音書的時候
[00:12:50.000 --> 00:12:52.000]  很有趣的
[00:12:52.000 --> 00:12:54.000]  他很多時候都會將一些耶穌的心情
[00:12:54.000 --> 00:12:56.000]  刻意給讀者去知道
[00:12:56.000 --> 00:12:58.000]  這一段經文
[00:12:58.000 --> 00:13:00.000]  是發生在最後的晚餐
[00:13:00.000 --> 00:13:02.000]  那段時間
[00:13:02.000 --> 00:13:04.000]  其實大家走來走去
[00:13:04.000 --> 00:13:06.000]  又吃飯又碰杯
[00:13:06.000 --> 00:13:08.000]  其實都沒有什麼人知道耶穌的心情
[00:13:08.000 --> 00:13:10.000]  但約翰刻意在整篇經文裡面
[00:13:10.000 --> 00:13:12.000]  斷斷續續
[00:13:12.000 --> 00:13:14.000]  會將耶穌的心情和我們分享
[00:13:14.000 --> 00:13:16.000]  這裡他講得很清楚
[00:13:16.000 --> 00:13:18.000]  耶穌在最後晚餐的時候
[00:13:18.000 --> 00:13:22.000]  他已經知道自己離世歸父的時候到了
[00:13:22.000 --> 00:13:24.000]  他要和這一群門徒分開
[00:13:24.000 --> 00:13:26.000]  這裡約翰就說
[00:13:26.000 --> 00:13:28.000]  原來耶穌
[00:13:28.000 --> 00:13:30.000]  心裡面是滿有憂愁
[00:13:30.000 --> 00:13:32.000]  不捨
[00:13:32.000 --> 00:13:34.000]  和焦慮
[00:13:34.000 --> 00:13:36.000]  他愛他們每一個
[00:13:36.000 --> 00:13:38.000]  就愛他們到底
[00:13:38.000 --> 00:13:40.000]  為什麼?因為在第二節會看到
[00:13:40.000 --> 00:13:42.000]  原來魔鬼已經將出賣
[00:13:42.000 --> 00:13:44.000]  耶穌的意思放在
[00:13:44.000 --> 00:13:46.000]  猶大的心裡面
[00:13:46.000 --> 00:13:48.000]  其實這一段經文
[00:13:48.000 --> 00:13:50.000]  記載了很多零零碎碎的事跡
[00:13:50.000 --> 00:13:52.000]  如果你在
[00:13:52.000 --> 00:13:54.000]  馬太福音 馬克福音和老加福音
[00:13:54.000 --> 00:13:56.000]  一併砌的時候
[00:13:56.000 --> 00:13:58.000]  你會看到在最後晚餐
[00:13:58.000 --> 00:14:00.000]  發生了很多事
[00:14:00.000 --> 00:14:02.000]  耶穌親自設立了主餐
[00:14:02.000 --> 00:14:04.000]  並且輕輕的跟我們說
[00:14:04.000 --> 00:14:06.000]  你們當中有人會出賣我
[00:14:06.000 --> 00:14:08.000]  接著他預言了
[00:14:08.000 --> 00:14:10.000]  彼得會三次不認主
[00:14:10.000 --> 00:14:12.000]  就去到
[00:14:12.000 --> 00:14:14.000]  黑聖馬園禱告
[00:14:14.000 --> 00:14:16.000]  而大部分都有提到
[00:14:16.000 --> 00:14:18.000]  原來在最後晚餐之前
[00:14:18.000 --> 00:14:20.000]  猶大已經
[00:14:20.000 --> 00:14:22.000]  被這些祭司
[00:14:22.000 --> 00:14:24.000]  賄賂了
[00:14:24.000 --> 00:14:26.000]  他是預備要出賣耶穌
[00:14:26.000 --> 00:14:28.000]  但是約翰很有趣
[00:14:28.000 --> 00:14:30.000]  約翰的福音被稱為第四福音
[00:14:30.000 --> 00:14:32.000]  他和前面的三段福音書
[00:14:32.000 --> 00:14:34.000]  是不同的
[00:14:34.000 --> 00:14:36.000]  約翰在十三章裡面
[00:14:36.000 --> 00:14:38.000]  刻意將其他福音書沒有寫的事跡
[00:14:38.000 --> 00:14:40.000]  告訴我們
[00:14:40.000 --> 00:14:42.000]  穿插在當中
[00:14:42.000 --> 00:14:44.000]  包括了些什麼呢
[00:14:44.000 --> 00:14:46.000]  他將耶穌的心情說了
[00:14:46.000 --> 00:14:48.000]  還特別highlight
[00:14:48.000 --> 00:14:50.000]  撒旦是進入了猶大的心
[00:14:50.000 --> 00:14:52.000]  你想想
[00:14:52.000 --> 00:14:54.000]  如果耶穌
