
[00:00:00.000 --> 00:00:05.000]  參樂主,我們感謝祢,感謝祢我們還有生命氣息
[00:02:58.000 --> 00:03:03.000]  究竟神藉著四匹馬和今天我們有什麼訊息呢?
[00:03:03.000 --> 00:03:08.000]  我想今天用一點時間去探討這件事
[00:03:08.000 --> 00:03:11.000]  我會這樣下去
[00:03:11.000 --> 00:03:14.000]  首先我會講一講經文的背景
[00:03:14.000 --> 00:03:17.000]  然後我會簡略介紹四匹馬的異象
[00:03:17.000 --> 00:03:20.000]  然後到四個騎士的異象
[00:03:20.000 --> 00:03:26.000]  然後我會逐匹馬講白馬、紅馬、黑馬和灰馬
[00:03:26.000 --> 00:03:30.000]  然後再看看神對我們的心意究竟是怎樣
[00:03:30.000 --> 00:03:35.000]  剛才那位姊妹已經跟我們讀了啟示錄的六章一節八節
[00:03:35.000 --> 00:03:37.000]  所以我不會重複
[00:03:37.000 --> 00:03:40.000]  在進入真正的解經之前
[00:03:40.000 --> 00:03:44.000]  讓我講一講啟示錄究竟是發生什麼事情
[00:03:44.000 --> 00:03:47.000]  啟示錄其實是耶穌基督十二個門徒之一
[00:03:47.000 --> 00:03:50.000]  我們稱之為使徒約翰的寫成
[00:03:50.000 --> 00:03:52.000]  他為了信仰的緣故
[00:03:52.000 --> 00:03:56.000]  被羅馬帝國那時候放逐在一個島
[00:03:56.000 --> 00:03:58.000]  叫做拔摩島上面
[00:03:58.000 --> 00:04:01.000]  他那時候大約是七十多歲
[00:04:01.000 --> 00:04:03.000]  七十多歲可能對我們來說
[00:04:03.000 --> 00:04:06.000]  大部分人都覺得很年輕
[00:04:06.000 --> 00:04:09.000]  但對那時候的人就很老
[00:04:09.000 --> 00:04:12.000]  其實已經是人生最後的階段
[00:04:12.000 --> 00:04:15.000]  那時候教會受到很大的逼迫
[00:04:15.000 --> 00:04:18.000]  約翰是深愛教會的一位長老
[00:04:18.000 --> 00:04:22.000]  他在教會最有需要的時候
[00:04:22.000 --> 00:04:25.000]  被他放逐到拔摩島上面
[00:04:25.000 --> 00:04:27.000]  過著孤單的生活
[00:04:27.000 --> 00:04:29.000]  那時候他可能會想什麼呢
[00:04:29.000 --> 00:04:33.000]  可能已經是人生最後的階段
[00:04:33.000 --> 00:04:36.000]  我已經沒有可能再幫助教會任何事情
[00:04:36.000 --> 00:04:39.000]  我知道他受到很大的問題
[00:04:39.000 --> 00:04:41.000]  但我已經什麼都做不到
[00:04:41.000 --> 00:04:43.000]  這個已經是我人生最後的階段
[00:04:43.000 --> 00:04:46.000]  可能我就要在這個島裡面過去
[00:04:46.000 --> 00:04:48.000]  但是很奇妙的
[00:04:48.000 --> 00:04:50.000]  神祭對一個這樣的人
[00:04:50.000 --> 00:04:53.000]  一個可能覺得生命已經去到盡頭
[00:04:53.000 --> 00:04:56.000]  在當中裡面已經再不能做什麼的人
[00:04:56.000 --> 00:04:59.000]  他揭開了他人生新的一頁
[00:04:59.000 --> 00:05:04.000]  就叫他寫了從來沒有人有這麼詳細默示的
[00:05:04.000 --> 00:05:06.000]  關於未來的預言
[00:05:06.000 --> 00:05:08.000]  是神的啟示錄
[00:05:08.000 --> 00:05:12.000]  正如啟示錄第一章第十九節裡面
[00:05:12.000 --> 00:05:15.000]  就要他將他所看見的
[00:05:15.000 --> 00:05:16.000]  以及現在的事
[00:05:16.000 --> 00:05:19.000]  並將來必定要發生
[00:05:19.000 --> 00:05:23.000]  必定要成就的事都要寫出來
[00:05:23.000 --> 00:05:25.000]  由第四章開始
[00:05:25.000 --> 00:05:27.000]  就是神對約翰所說
[00:05:27.000 --> 00:05:29.000]  將來必定要成就的事
[00:05:29.000 --> 00:05:32.000]  就是說神對世界的預言
[00:05:32.000 --> 00:05:35.000]  不是印度神童的預言
[00:05:35.000 --> 00:05:37.000]  這個一定準確的
[00:05:37.000 --> 00:05:40.000]  所以第四到第五章的時候就描述到
[00:05:40.000 --> 00:05:43.000]  約翰是看到了神的寶座
[00:05:43.000 --> 00:05:45.000]  接著他看到的異象就好像
[00:05:45.000 --> 00:05:48.000]  天上展開了一個法庭
[00:05:48.000 --> 00:05:52.000]  正要為未來的世界舉行審判
[00:05:52.000 --> 00:05:54.000]  而揭開審判罪幕的那個人
[00:05:54.000 --> 00:05:57.000]  正正是高揚耶穌基督
[00:05:57.000 --> 00:05:59.000]  所以由第六章開始的時候就說到
[00:05:59.000 --> 00:06:01.000]  高揚耶穌基督打開了
[00:06:01.000 --> 00:06:05.000]  記載著末世預言的一本書
[00:06:05.000 --> 00:06:08.000]  這本書本來是用七個封印去封上
[00:06:08.000 --> 00:06:10.000]  以防洩密的
[00:06:10.000 --> 00:06:11.000]  但是耶穌就打開了
[00:06:11.000 --> 00:06:13.000]  一個又一個的封印
[00:06:13.000 --> 00:06:15.000]  將本來要保密的
[00:06:15.000 --> 00:06:18.000]  屬於神才知道的奧秘
[00:06:18.000 --> 00:06:20.000]  揭示出來
[00:06:20.000 --> 00:06:24.000]  所以我們先看看第六章第一節說什麼
[00:06:24.000 --> 00:06:25.000]  當中說到
[00:06:25.000 --> 00:06:29.000]  看見高揚揭開七個印裏面的第一印的時候
[00:06:29.000 --> 00:06:33.000]  我就聽到四活物之中其中一個活物
[00:06:33.000 --> 00:06:37.000]  聲音如雷 說你來
[00:06:37.000 --> 00:06:39.000]  四活物的命令你來
[00:06:39.000 --> 00:06:41.000]  是分別出現在第一節
[00:06:41.000 --> 00:06:42.000]  第三節
[00:06:42.000 --> 00:06:43.000]  第五節
[00:06:43.000 --> 00:06:44.000]  和第七節
[00:06:44.000 --> 00:06:46.000]  當每一次有這樣的命令的時候
[00:06:46.000 --> 00:06:49.000]  就有一隻不同顏色的馬出來了
[00:06:49.000 --> 00:06:50.000]  但是原文理來
[00:06:50.000 --> 00:06:52.000]  其實不單單是理來
[00:06:52.000 --> 00:06:55.000]  是有更加豐富的意思
[00:06:55.000 --> 00:06:58.000]  原文的直譯應該是 keep on coming
[00:06:58.000 --> 00:07:00.000]  就是說一直來
[00:07:00.000 --> 00:07:01.000]  不要停
[00:07:01.000 --> 00:07:03.000]  一直不要讓它停
[00:07:03.000 --> 00:07:05.000]  繼續來的意思
[00:07:05.000 --> 00:07:06.000]  是 present tense
[00:07:06.000 --> 00:07:08.000]  是 present continuous tense
[00:07:08.000 --> 00:07:12.000]  所以如果想像一下約翰所見的圖畫
[00:07:12.000 --> 00:07:13.000]  就會發覺
[00:07:13.000 --> 00:07:15.000]  他會看到什麼呢
[00:07:15.000 --> 00:07:16.000]  他會看到一匹馬
[00:07:16.000 --> 00:07:19.000]  先前的時候遠方的時候
[00:07:19.000 --> 00:07:20.000]  只是一個小點
[00:07:20.000 --> 00:07:21.000]  慢慢走過來
[00:07:21.000 --> 00:07:22.000]  越走越近
[00:07:22.000 --> 00:07:24.000]  本來的時候是模糊不清
[00:07:24.000 --> 00:07:26.000]  看都看不見什麼
[00:07:26.000 --> 00:07:27.000]  接著看到一匹馬
[00:07:27.000 --> 00:07:29.000]  接著看到一匹白色的馬
[00:07:29.000 --> 00:07:30.000]  接著的時候
[00:07:30.000 --> 00:07:33.000]  慢慢慢慢的時候就越來越清楚
[00:07:33.000 --> 00:07:37.000]  他馬上面的騎士都看到
[00:07:37.000 --> 00:07:42.000]  在 Billy Graham 曾經作過一本書
[00:07:42.000 --> 00:07:44.000]  是關於四匹馬的
[00:07:44.000 --> 00:07:47.000]  中文的譯名叫做提聲佔近
[00:07:47.000 --> 00:07:49.000]  這是一個很正確的譯法
[00:07:49.000 --> 00:07:51.000]  原文其實是有不停的
[00:07:51.000 --> 00:07:54.000]  以及逐漸逼近我們的意思
[00:07:54.000 --> 00:07:58.000]  所以當聖經講到越來越接近末世的時候
[00:07:58.000 --> 00:08:01.000]  這四匹馬給我們的影響
[00:08:01.000 --> 00:08:03.000]  會越來越大
[00:08:03.000 --> 00:08:07.000]  還有因為原文 keep on coming 的意思
[00:08:07.000 --> 00:08:09.000]  所以其實更加細緻的圖畫
[00:08:09.000 --> 00:08:11.000]  應該看到什麼呢
[00:08:11.000 --> 00:08:14.000]  是當白馬走出來的時候
[00:08:14.000 --> 00:08:16.000]  紅馬就出來
[00:08:16.000 --> 00:08:18.000]  當紅馬走出來的時候
[00:08:18.000 --> 00:08:20.000]  黑馬又出來
[00:08:20.000 --> 00:08:23.000]  最後一匹灰馬接著黑馬的時候
[00:08:23.000 --> 00:08:24.000]  也出來
[00:08:24.000 --> 00:08:27.000]  所以最後的景象應該看到什麼呢
[00:08:27.000 --> 00:08:30.000]  就是看到四匹馬在同一個圖畫裡面
[00:08:30.000 --> 00:08:33.000]  一匹帶著一匹的走下去
[00:08:33.000 --> 00:08:35.000]  是白馬帶著紅馬
[00:08:35.000 --> 00:08:37.000]  紅馬帶著黑馬
[00:08:37.000 --> 00:08:40.000]  黑馬帶著灰馬的走下去
[00:08:40.000 --> 00:08:44.000]  所以這就是約翰應該看到當時的異象
[00:08:44.000 --> 00:08:46.000]  所以既然這個異象
[00:08:46.000 --> 00:08:48.000]  四匹馬是連貫的時候
[00:08:48.000 --> 00:08:49.000]  我們是很難
[00:08:49.000 --> 00:08:52.000]  也不可以將它分開解釋
[00:08:52.000 --> 00:08:55.000]  是要四匹馬一起看
[00:08:55.000 --> 00:08:59.000]  另外我們要注意一個奇怪的現象
[00:08:59.000 --> 00:09:02.000]  就是約翰形容到四個騎士
[00:09:02.000 --> 00:09:04.000]  四個騎士的異象
[00:09:04.000 --> 00:09:08.000]  你有沒有發覺有什麼很特別的東西呢
[00:09:08.000 --> 00:09:11.000]  如果你要形容
[00:09:11.000 --> 00:09:14.000]  一個人騎著馬過來
[00:09:14.000 --> 00:09:15.000]  你可能
[00:09:15.000 --> 00:09:17.000]  如果你見到那匹馬漂亮的時候
[00:09:17.000 --> 00:09:19.000]  你就會形容那匹馬是怎樣漂亮怎樣漂亮
[00:09:19.000 --> 00:09:21.000]  接著就會形容那個騎士
[00:09:21.000 --> 00:09:24.000]  但是沒有
[00:09:24.000 --> 00:09:27.000]  聖經裡面頭的那三匹馬
[00:09:27.000 --> 00:09:31.000]  從來沒有說過騎士叫什麼名字
[00:09:31.000 --> 00:09:34.000]  從來沒有說過他的身份是什麼
[00:09:34.000 --> 00:09:36.000]  是保密的
[00:09:36.000 --> 00:09:39.000]  但是在第四匹馬出現的時候
[00:09:39.000 --> 00:09:41.000]  聖經給了他一個名字
[00:09:41.000 --> 00:09:47.000]  聖經說到灰馬騎士的時候
[00:09:47.000 --> 00:09:50.000]  他說他的名字叫作死
[00:09:50.000 --> 00:09:52.000]  我們要注意
[00:09:52.000 --> 00:09:54.000]  這個不是一個具體的人
[00:09:54.000 --> 00:09:56.000]  所以由此可見
[00:09:56.000 --> 00:09:58.000]  頭那三匹馬的騎士
[00:09:58.000 --> 00:10:01.000]  也極有可能不是一個人
[00:10:01.000 --> 00:10:03.000]  所以形容不到他們的名字
[00:10:03.000 --> 00:10:05.000]  是一些東西
[00:10:05.000 --> 00:10:07.000]  例如好像是一個帝國
[00:10:07.000 --> 00:10:08.000]  一個國家
[00:10:08.000 --> 00:10:13.000]  或者歷史上接屬而來的一堆人
[00:10:13.000 --> 00:10:15.000]  你暫時記住這個概念
[00:10:15.000 --> 00:10:16.000]  稍後的時候
[00:10:16.000 --> 00:10:18.000]  當我說到白馬和紅馬的時候
[00:10:18.000 --> 00:10:21.000]  我會有更具體的解釋
[00:10:21.000 --> 00:10:23.000]  接著第二節的時候就說到白馬
[00:10:23.000 --> 00:10:25.000]  當中說到
[00:10:25.000 --> 00:10:27.000]  我就觀看
[00:10:27.000 --> 00:10:29.000]  見有一匹白馬
[00:10:29.000 --> 00:10:31.000]  騎在馬上的拿著弓
[00:10:31.000 --> 00:10:33.000]  並且有冠冕賜給他
[00:10:33.000 --> 00:10:35.000]  他就出來
[00:10:35.000 --> 00:10:37.000]  聖了又要聖
[00:10:37.000 --> 00:10:39.000]  有一件事要注意
[00:10:39.000 --> 00:10:41.000]  這匹馬是白色的
[00:10:41.000 --> 00:10:43.000]  在十年前
[00:10:43.000 --> 00:10:45.000]  我想大約很多的
[00:10:45.000 --> 00:10:48.000]  尤其是新約的聖經教授
[00:10:48.000 --> 00:10:49.000]  他會覺得
[00:10:49.000 --> 00:10:51.000]  騎在上面的時候
[00:10:51.000 --> 00:10:52.000]  一定是耶穌基督
[00:10:52.000 --> 00:10:53.000]  為什麼呢
[00:10:53.000 --> 00:10:55.000]  因為啟示的第十九章第一
[00:10:55.000 --> 00:10:56.000]  十一節的時候說到
[00:10:56.000 --> 00:10:58.000]  基督是會騎著白馬來的
[00:10:58.000 --> 00:11:01.000]  但是如果你細緻一點
[00:11:01.000 --> 00:11:02.000]  去研究這兩段經文的時候
[00:11:02.000 --> 00:11:04.000]  你會發覺很不可能
[00:11:04.000 --> 00:11:06.000]  因為上面說到白馬騎士的時候
[00:11:06.000 --> 00:11:08.000]  形容是很不同
[00:11:08.000 --> 00:11:09.000]  還有呢
[00:11:09.000 --> 00:11:11.000]  如果我們要以四匹馬
[00:11:11.000 --> 00:11:13.000]  做一個整體的單元去看的時候
[00:11:13.000 --> 00:11:14.000]  我們就會發覺
[00:11:14.000 --> 00:11:16.000]  其他三匹馬的騎士
[00:11:16.000 --> 00:11:18.000]  是指著一些邪惡的勢力
[00:11:18.000 --> 00:11:21.000]  他帶來極大的毀壞
[00:11:21.000 --> 00:11:24.000]  可以說是毀滅性的災難的時候
[00:11:24.000 --> 00:11:26.000]  其實很可能
[00:11:26.000 --> 00:11:27.000]  所以很可能
[00:11:27.000 --> 00:11:28.000]  白馬的騎士
[00:11:28.000 --> 00:11:31.000]  也是代表一種邪惡的勢力
[00:11:31.000 --> 00:11:33.000]  而不是基督
[00:11:33.000 --> 00:11:35.000]  那麼問題就來了
[00:11:35.000 --> 00:11:38.000]  既然這是一個邪惡的勢力的時候
[00:11:38.000 --> 00:11:41.000]  為什麼它是白色的呢
[00:11:41.000 --> 00:11:43.000]  因為白色不是在聖經裡面
[00:11:43.000 --> 00:11:46.000]  代表著神的公義和聖潔的嗎
[00:11:46.000 --> 00:11:48.000]  為什麼這個既然是邪惡的力量
[00:11:48.000 --> 00:11:50.000]  為什麼它會是白色的呢
[00:11:50.000 --> 00:11:53.000]  是因為很可能
[00:11:53.000 --> 00:11:55.000]  這個集團
[00:11:55.000 --> 00:11:56.000]  這個帝國
[00:11:56.000 --> 00:11:57.000]  這個國家
[00:11:57.000 --> 00:11:59.000]  或者這些人
[00:11:59.000 --> 00:12:01.000]  他們是嘗試模仿基督
[00:12:01.000 --> 00:12:04.000]  或者嘗試叫人相信
[00:12:04.000 --> 00:12:06.000]  他是代表著基督的力量
[00:12:06.000 --> 00:12:08.000]  在眾人面前
[00:12:08.000 --> 00:12:10.000]  表現得好像很正義
[00:12:10.000 --> 00:12:12.000]  但其實不是
[00:12:12.000 --> 00:12:14.000]  我們要注意一下
[00:12:14.000 --> 00:12:16.000]  形容白馬騎士的次序
[00:12:16.000 --> 00:12:18.000]  當中說到什麼呢
[00:12:18.000 --> 00:12:19.000]  他說
[00:12:19.000 --> 00:12:21.000]  騎在馬上面的第一
[00:12:21.000 --> 00:12:24.000]  是拿著弓
[00:12:24.000 --> 00:12:25.000]  什麼意思呢
[00:12:25.000 --> 00:12:27.000]  我以前聽過
[00:12:27.000 --> 00:12:29.000]  一個很出名的牧師講道
[00:12:29.000 --> 00:12:31.000]  這個騎士
[00:12:31.000 --> 00:12:32.000]  有弓無箭
[00:12:32.000 --> 00:12:34.000]  通常都是 bluffing
[00:12:34.000 --> 00:12:36.000]  沒有什麼實際作用
[00:12:36.000 --> 00:12:37.000]  大隻的講
[00:12:37.000 --> 00:12:39.000]  知道別人做這樣做那樣
[00:12:39.000 --> 00:12:41.000]  多數都會解錯的
[00:12:41.000 --> 00:12:42.000]  為什麼呢
[00:12:42.000 --> 00:12:43.000]  為什麼呢
[00:12:43.000 --> 00:12:45.000]  因為看聖經是要
[00:12:45.000 --> 00:12:47.000]  全本聖經看
[00:12:47.000 --> 00:12:49.000]  不可以只一卷書抽出來看
[00:12:49.000 --> 00:12:51.000]  所以我們如果要研究弓是什麼的時候
[00:12:51.000 --> 00:12:55.000]  一定要整卷聖經去研究才行
[00:12:55.000 --> 00:12:57.000]  聖經其實在舊約裡面
[00:12:57.000 --> 00:12:59.000]  特別是舊約講到
[00:12:59.000 --> 00:13:02.000]  其實這是一個軍事力量的標誌
[00:13:02.000 --> 00:13:04.000]  舉個例子給你們聽
[00:13:04.000 --> 00:13:06.000]  好像是河沙書一章五節
[00:13:06.000 --> 00:13:07.000]  其實有很多例子
[00:13:07.000 --> 00:13:08.000]  我舉一個例子
[00:13:08.000 --> 00:13:10.000]  因為時間不是太多
[00:13:10.000 --> 00:13:11.000]  他當中講到
[00:13:11.000 --> 00:13:12.000]  到那一天
[00:13:12.000 --> 00:13:14.000]  我必定要在耶穌列平原
[00:13:14.000 --> 00:13:16.000]  截斷以色列人的弓
[00:13:16.000 --> 00:13:19.000]  是在講什麼呢
[00:13:19.000 --> 00:13:20.000]  就是說神有一天
[00:13:20.000 --> 00:13:22.000]  要在耶穌列平原
[00:13:22.000 --> 00:13:27.000]  毀壞以色列的軍事力量的意思
[00:13:27.000 --> 00:13:28.000]  所以很明顯地
[00:13:28.000 --> 00:13:30.000]  當講到白馬的時候
[00:13:30.000 --> 00:13:31.000]  他一出來的時候
[00:13:31.000 --> 00:13:34.000]  是首先有了軍事力量
[00:13:34.000 --> 00:13:36.000]  他已經有軍事力量
[00:13:36.000 --> 00:13:39.000]  接著就講到有冠冕賜給他
[00:13:39.000 --> 00:13:41.000]  冠冕是什麼意思呢
[00:13:41.000 --> 00:13:42.000]  這裡的冠冕
[00:13:42.000 --> 00:13:44.000]  其實最合理的解釋是
[00:13:44.000 --> 00:13:47.000]  跟著哥林多前書九章二十五節講的
[00:13:47.000 --> 00:13:48.000]  當中講到
[00:13:48.000 --> 00:13:50.000]  在運動場上面的人
[00:13:50.000 --> 00:13:52.000]  教力增盛
[00:13:52.000 --> 00:13:55.000]  為了得到可以扭壞
[00:13:55.000 --> 00:13:58.000]  鮮花造成的一個冠冕
[00:13:58.000 --> 00:13:59.000]  其實是什麼呢
[00:13:59.000 --> 00:14:01.000]  就是眾人的肯定和讚美
[00:14:01.000 --> 00:14:04.000]  就是說這個人
[00:14:04.000 --> 00:14:05.000]  這個集團
[00:14:05.000 --> 00:14:08.000]  這個帝國或者這個國家
[00:14:08.000 --> 00:14:11.000]  很可能他出來的時候
[00:14:11.000 --> 00:14:15.000]  因為他有軍事力量
[00:14:15.000 --> 00:14:18.000]  跟他表現得好像很正義一樣
[00:14:18.000 --> 00:14:21.000]  好像為了這個世界做了很多事情
[00:14:21.000 --> 00:14:23.000]  所以人們說這個可以啊
[00:14:23.000 --> 00:14:25.000]  所以就有很多讚美
[00:14:25.000 --> 00:14:26.000]  有很多的肯定
[00:14:26.000 --> 00:14:30.000]  就等於你今天給他一個like
[00:14:30.000 --> 00:14:31.000]  不過應該多一點的
[00:14:31.000 --> 00:14:33.000]  給一個like多一點的
[00:14:33.000 --> 00:14:36.000]  所以其實這個白馬
[00:14:36.000 --> 00:14:40.000]  很有可能是用他的軍事力量
[00:14:40.000 --> 00:14:43.000]  去扮成一種正義的力量
[00:14:43.000 --> 00:14:45.000]  去得到這個所謂的冠冕
[00:14:45.000 --> 00:14:48.000]  是人的讚美和肯定
[00:14:48.000 --> 00:14:50.000]  但是你會發覺
[00:14:50.000 --> 00:14:51.000]  其實他做的事情
[00:14:51.000 --> 00:14:52.000]  跟他扮出來的事情
[00:14:52.000 --> 00:14:54.000]  是完全不同的
[00:14:54.000 --> 00:14:56.000]  他做的實際是什麼呢
[00:14:56.000 --> 00:14:57.000]  當他再看下去的時候
[00:14:57.000 --> 00:14:59.000]  最後聖經就說到
[00:14:59.000 --> 00:15:03.000]  他變出來 聖了又要聖
[00:15:03.000 --> 00:15:07.000]  這個聖經也不是太好的聖經
[00:15:07.000 --> 00:15:10.000]  因為他太多圓聞裡面
[00:15:10.000 --> 00:15:12.000]  重要的concept他miss了
[00:15:12.000 --> 00:15:14.000]  圓聞直譯應該是
[00:15:14.000 --> 00:15:19.000]  他一路征服的時候出去
[00:15:19.000 --> 00:15:20.000]  為什麼呢
[00:15:20.000 --> 00:15:24.000]  是使得他能夠去征服
[00:15:24.000 --> 00:15:25.000]  聽起來的時候
[00:15:25.000 --> 00:15:26.000]  嘩 圓聞很倒楣
[00:15:26.000 --> 00:15:28.000]  難怪他說聖了還要聖
[00:15:28.000 --> 00:15:29.000]  好聽一點
[00:15:29.000 --> 00:15:31.000]  為什麼他要這樣做呢
[00:15:31.000 --> 00:15:34.000]  其實圓聞在說什麼呢
[00:15:34.000 --> 00:15:37.000]  是在說這個白馬騎士
[00:15:37.000 --> 00:15:38.000]  出來的時候
[00:15:38.000 --> 00:15:41.000]  已經一路征服其他人
[00:15:41.000 --> 00:15:43.000]  為什麼他要征服其他人呢
[00:15:43.000 --> 00:15:46.000]  是不是他需要保護自己呢
[00:15:46.000 --> 00:15:48.000]  是不是他需要更加大的國土呢
[00:15:48.000 --> 00:15:51.000]  是不是他需要更加大的權力地位
[00:15:51.000 --> 00:15:54.000]  需要更加多的人民金錢
[00:15:54.000 --> 00:15:56.000]  這些地方呢
[00:15:56.000 --> 00:15:57.000]  不是的
[00:15:57.000 --> 00:15:59.000]  聖經裡面從來沒有這樣說
[00:15:59.000 --> 00:16:01.000]  他說這個人出來去征服
[00:16:01.000 --> 00:16:02.000]  唯一的原因
[00:16:02.000 --> 00:16:05.000]  就是使得他可以征服
[00:16:05.000 --> 00:16:06.000]  就是這樣
[00:16:06.000 --> 00:16:09.000]  他是為了爭戰去爭戰
[00:16:09.000 --> 00:16:11.000]  如果你這樣想的時候
[00:16:11.000 --> 00:16:14.000]  這個好像是一個機器
[00:16:14.000 --> 00:16:16.000]  他將征服別人
[00:16:16.000 --> 00:16:19.000]  變成他唯一生存的價值
[00:16:19.000 --> 00:16:20.000]  用征服別人
[00:16:20.000 --> 00:16:24.000]  去證明自己在這個世界上的存在感
[00:16:24.000 --> 00:16:25.000]  有沒有這樣的人呢
[00:16:25.000 --> 00:16:26.000]  聽起來的時候
[00:16:26.000 --> 00:16:28.000]  嘩 有沒有這樣的人存在呢
[00:16:28.000 --> 00:16:30.000]  但是你不要忘記
[00:16:30.000 --> 00:16:32.000]  當你仔細看歷史的時候
[00:16:32.000 --> 00:16:34.000]  實在發現是有的
[00:16:34.000 --> 00:16:35.000]  還不少呢
[00:16:35.000 --> 00:16:37.000]  首先我舉幾個例子
[00:16:37.000 --> 00:16:39.000]  在羅馬軍王裡面的時候
[00:16:39.000 --> 00:16:41.000]  有好幾個已經是這樣
[00:16:41.000 --> 00:16:42.000]  但是最明顯的
[00:16:42.000 --> 00:16:45.000]  都是希臘的亞歷山大大帝
[00:16:45.000 --> 00:16:50.000]  亞歷山大大帝曾經做了一個
[00:16:50.000 --> 00:16:55.000]  普世性的征服的一個行動
[00:16:55.000 --> 00:16:57.000]  他取了極大的成功
[00:16:57.000 --> 00:17:02.000]  他將埃及 亞述這些地方
[00:17:02.000 --> 00:17:06.000]  全部收歸他自己的版圖之下
[00:17:06.000 --> 00:17:08.000]  取了極大的成功
[00:17:08.000 --> 00:17:11.000]  當他打贏仗的時候
[00:17:11.000 --> 00:17:13.000]  他的將領過來恭喜他
[00:17:13.000 --> 00:17:14.000]  恭喜啊
[00:17:14.000 --> 00:17:16.000]  我們都贏了
[00:17:16.000 --> 00:17:18.000]  我剛剛想去恭喜他的時候
[00:17:18.000 --> 00:17:21.000]  看到亞歷山大在痛哭
[00:17:21.000 --> 00:17:23.000]  我說 我們不是打贏了嗎
[00:17:23.000 --> 00:17:24.000]  為什麼要哭呢
[00:17:24.000 --> 00:17:26.000]  亞歷山大說什麼呢
[00:17:26.000 --> 00:17:27.000]  他說
[00:17:27.000 --> 00:17:30.000]  因為已經沒有別的地方可以再征服
[00:17:30.000 --> 00:17:34.000]  這個人純粹是為了征服而征服
[00:17:34.000 --> 00:17:35.000]  沒有地方征服
[00:17:35.000 --> 00:17:37.000]  完全沒有存在感
[00:17:37.000 --> 00:17:38.000]  沒有生命的意義
[00:17:38.000 --> 00:17:40.000]  因為我生命的定義就是去征服
[00:17:40.000 --> 00:17:41.000]  現在沒有了
