
[00:00:00.000 --> 00:00:06.000]  好,第一次賠償,我們在聆聽主導議先,我們一起同心低頭,禱告仰望安全衛生
[00:04:00.000 --> 00:04:09.000]  我就比較直接的,通常那些人如果問到我有關於以馬內利文正信會有什麼活動事工的時候
[00:04:09.000 --> 00:04:21.000]  我會很放膽的跟他們說,我們教會只得上帝的說話,以及一同在上帝裡面仰望的敬拜
[00:04:22.000 --> 00:04:35.000]  至於團契,或者這類型的你所指的慈慰事工,很多時候我們教會都不是用這種形式去運作的
[00:04:36.000 --> 00:04:55.000]  雖然我們偶爾會有一個聯誼的活動,譬如有愛言,以前我們可能會有一個月有一次聚在一起,大家一齊回來分享大家的,用廣東話講得貼齊一點的,分享大家的小菜
[00:04:56.000 --> 00:05:13.000]  看看究竟大家大興展會將最好的廚藝去跟大家分享,或者我們有時候有些戶外活動,譬如以往我們介不喜歡都會去行山,去旅遊等等,這些不多
[00:05:14.000 --> 00:05:29.000]  總的來說,以馬內里華正信會的基礎是以學習主的道理,明白上帝的心思意念,然後幫助大家大興展會在平日生活的見證
[00:05:30.000 --> 00:05:47.000]  這個是我們教會以馬內里的做法,或者宗旨,也是我從第一天開始侍奉的時候的原則,我們是為了將上帝的說話去建造上帝的教會
[00:05:48.000 --> 00:06:07.000]  所以當我們在這麼忙碌的生活裡面,我很強調的一點就是大興展會,教會為什麼盡量減少很多侍功,而去成為大家一個負擔呢?是因為教會不是想大家,於是乎你就可以做少一點
[00:06:08.000 --> 00:06:34.000]  雖然虔誠度可以有很多教會認為參加多少侍功來做量度,以馬內里不用用這條尺去量度,但是你所騰出來的時間心力,其實是反而用來希望你更多和你家人,和你的朋友,或者和你可能某次某種特定的原因而相會
[00:06:35.000 --> 00:06:44.000]  然後藉此去將你基督的信能夠向他們作出見證,是為這件事而去預備的
[00:06:44.000 --> 00:07:01.000]  所以教會很多時候如果只是著重於侍功,或者甚至使很多煩擾人多到不堪的活動充斥在教會不同的環節裡面
[00:07:02.000 --> 00:07:19.000]  這種做法反而可能成為了信徒在靈性上的一個誤導,並且可能會使信徒迷失在這些繁多活動當中,以為自己很屬靈
[00:07:20.000 --> 00:07:35.000]  只不過是一些屬靈,為題材,或者借口的一些圍爐活動,什麼叫做圍爐活動?大家一起圍著爐打火鍋,開心吃飯,這種心態
[00:07:35.000 --> 00:07:45.000]  教會不是這樣運作的,而今天我們看這段聖經,我們將會遇見一個年輕人
[00:07:46.000 --> 00:08:03.000]  這個年輕人可以說是和今天教會不斷塑造出來的信徒很相似,因為他的心思意念也是和我們今天很多教會塑造出來的所謂教徒是很類同
[00:08:04.000 --> 00:08:22.000]  而他的問題就是正正他陷在一個屬靈的深淵裡面,但是他仍然不知道自己在這個深淵當中,而在今天這段經文裡面,耶穌嘗試幫助這個年輕人走出這個屬靈的深淵
[00:08:23.000 --> 00:08:35.000]  結果怎麼樣呢?又為我們今天帶來什麼樣的教導呢?我會分兩堂的主日崇拜和大家一起,或者主日講道,和大家一起去思想這段聖經
[00:08:35.000 --> 00:08:51.000]  從馬太福音第十九章,第十六節至第三十節裡面,我會分開兩堂的時間和大家一起去看一個題目,叫做一個非常屬靈的靈性深淵
[00:08:52.000 --> 00:09:04.000]  今天是第一講,我希望和大家去看看,原來我們不經不覺的裡面,掉進去這些深淵的當中,還以為自己很屬靈
[00:09:05.000 --> 00:09:26.000]  經文裡面有一個字眼,不知道大家懂不懂,叫做Oxymoron,懂不懂?Oxymoron,Oxymoron這個字眼的意思就是說,談論到一樣東西表達出來的時候,表面好像是這樣,但其實意義正正是相反
[00:09:27.000 --> 00:09:39.000]  所以這個題目,一個非常屬靈的靈性深淵,很屬靈的,不過屬靈是一個靈性的深淵,深淵就是使你在一個陷阱的裡面
[00:09:39.000 --> 00:09:48.000]  為什麼有些這麼屬靈的陷阱可以把你放到這個深淵的當中呢?我們一起嘗試去看看吧
[00:09:49.000 --> 00:10:13.000]  我們回顧一下上文我們講了些什麼東西,如果從第十九章,我們剛剛去看的第十三節到第十五節的經文裡面,我們發現到耶穌進入了一個很不一樣的教導,就是要不住地去顛倒門徒,或者甚至很多所謂屬神的子民他們的思想,希望他們能夠隨舊立新
[00:10:14.000 --> 00:10:26.000]  而這個新是指什麼?是指在聖經裡面的新天新地,我們有新天新地的思想,這個新天新地是指以上帝為中心的這個天國
[00:10:26.000 --> 00:10:40.000]  在這個天國裡面,我們是需要將很多我們過去的因罪而帶來殘留的思想或者信仰,將它逐一拆除
[00:10:41.000 --> 00:10:57.000]  因為上一次我們講到第五馬太福音的當中,特別提到耶穌去拆除以色列人一個他們很看重的就是聖殿,馬太福音第二十七章四十節的當中,耶穌向當時的人宣告
[00:10:58.000 --> 00:11:15.000]  我能拆毀神的殿,三日內又建造起來,用這句說話去表達出,很多時候人以為我擁有一個聖殿,有一個教堂,有一個很漂亮的教堂的裝飾
[00:11:16.000 --> 00:11:34.000]  我有一本很漂亮的聖經,我這本聖經齊全所有人,什麼專家,神學家,所有的解經,好像猶太人的所謂Tamut,他們就是將一本聖經,舊約的,當然用他們的說法就是他們的聖經
[00:11:35.000 --> 00:11:48.000]  很多家的說法將它拼在一起,放在一本,就成為了後來我們所見到的巴勒斯坦或者巴比倫的猶太人聖經
[00:11:48.000 --> 00:11:59.000]  而在這些過程當中,他們以為自己已經得著了,上帝要幫助他們拆了這些東西
[00:12:00.000 --> 00:12:10.000]  拆的不是只是將一本聖經丟掉或者撕掉,不是,而是很多因為你罪裡面仍然捆綁著你的思維,逐一拔出來
[00:12:10.000 --> 00:12:19.000]  這個我們稱為成聖的過程,信徒沒有一個是完美的在這個世界裡面,沒有,從來都沒有
[00:12:19.000 --> 00:12:28.000]  但是信徒卻是向著完美屬神的方向而走,一會兒我們會看的,耶穌說了什麼叫完美
[00:12:29.000 --> 00:12:37.000]  但是讓我們去看一下,我們怎樣向著這個方向走,而今天我們從這段經文裡面,這個年輕人
[00:12:37.000 --> 00:12:46.000]  甚至我們可以說他是一個很虔誠的,好像很虔誠,特別在猶太人的社群裡面,一個很虔誠的人
[00:12:46.000 --> 00:12:54.000]  他是怎樣,原來仍然很多地方是需要,根本地需要將他拆除
[00:12:55.000 --> 00:13:02.000]  不然的話,我們可能變成他這種信仰,叫做錦上添花的信仰
[00:13:02.000 --> 00:13:08.000]  我們一起看一下,好不好,我們會分開三個部份跟大家去看的
[00:13:08.000 --> 00:13:16.000]  首先我們看第十六節至第十七節,在錯誤的虔誠中追求虔誠
[00:13:17.000 --> 00:13:25.000]  我們看一下這個年輕人怎樣在錯誤的虔誠中去追求他所定義的虔誠
[00:13:25.000 --> 00:13:32.000]  好,我們一起打開馬太福音第十九章,我們先讀一下這兩節經文,第十六和第十七節
[00:13:32.000 --> 00:13:34.000]  找到資格我們一起讀
[00:13:34.000 --> 00:13:44.000]  有一個人來見耶穌,說:夫子,我該做什麼善事才能得永生
[00:13:45.000 --> 00:13:49.000]  我對他說,你為什麼以善事問我呢?
[00:13:49.000 --> 00:13:57.000]  只有一位是善的,你若要進入永生,就當遵守誡命
[00:13:57.000 --> 00:14:08.000]  剛剛我們才談論到天國是什麼題目,在前文,我們好幾次,幾段經文裡面都有提及到
[00:14:09.000 --> 00:14:17.000]  來到第十九章第十六節,在愚民裡面就說:請留意,就在這個時候
[00:14:17.000 --> 00:14:20.000]  遲些我會再詳細解釋這個字眼
[00:14:20.000 --> 00:14:32.000]  請留意,請看看,原來又發生一件讓我們很深刻的事情
[00:14:33.000 --> 00:14:41.000]  就是講到有一個人來見耶穌,首先他沒有詳細介紹這個人的背景給我們知道
[00:14:41.000 --> 00:14:50.000]  只是講到有一個人來見耶穌,他是主動來找耶穌的,他不是被人帶來的
[00:14:50.000 --> 00:14:57.000]  如果用這個說法,這個人來尋求追求真理已經比很多人好很多了
[00:14:58.000 --> 00:15:07.000]  今天我們作為信徒,如果要拉牛上樹的,才可以上到少少的
[00:15:07.000 --> 00:15:17.000]  你可以知道他的靈性有多弱,有多狀態,有多高,有多低
[00:15:17.000 --> 00:15:26.000]  這個年輕人不需要的,他直接來找耶穌,主動來找耶穌
[00:15:27.000 --> 00:15:34.000]  並且向耶穌很有禮貌的去詢問,他怎樣有禮貌呢?
[00:15:34.000 --> 00:15:44.000]  一開始他這樣說:夫子,如果我們和合本,那裡還加了良善的夫子
[00:15:44.000 --> 00:15:52.000]  良善的夫子這個記載其實不需要的,在愚民裡面也沒有這個陳述
[00:15:53.000 --> 00:15:58.000]  而是講「老師」的希臘文
[00:15:58.000 --> 00:16:10.000]  而且在這裡,在記載這個希臘文的時候,是沒有用上一個definite articles的指定
[00:16:10.000 --> 00:16:16.000]  那位老師,不是,是一個講到耶穌的身份屬性
[00:16:17.000 --> 00:16:23.000]  就好像前面我們曾經講過撒旦,耶穌對著彼得的時候
[00:16:23.000 --> 00:16:28.000]  彼得說:主耶穌,你不可以死的,不可以站在十字架上
[00:16:28.000 --> 00:16:31.000]  不要上耶路撒冷,這些事不會發生在你身上的
[00:16:31.000 --> 00:16:39.000]  耶穌對著彼得說:撒旦退到我後面去吧
[00:16:39.000 --> 00:16:43.000]  同樣也沒有用definite articles在愚民裡面
[00:16:44.000 --> 00:16:49.000]  是一個性情,一個屬性,你的思想是好像撒旦
[00:16:49.000 --> 00:16:58.000]  來到這段聖經,這個人一來到,向耶穌很恭敬地說:夫子,老師,我很尊重你的
[00:16:58.000 --> 00:17:06.000]  我認定你有這個身份,有這個性情,是可以配得上來教導我的
[00:17:07.000 --> 00:17:15.000]  我要問你一件事,問什麼事?我該做什麼善事才能得永生?
[00:17:15.000 --> 00:17:21.000]  單是在這句聖經裡面,就講出了幾個特點
[00:17:21.000 --> 00:17:30.000]  第一樣東西,就是他要強調做事的,找些事做的
[00:17:31.000 --> 00:17:37.000]  有信徒曾經來跟我說:穆斯林,我怎樣才可以真正認定我自己是一個基督徒呢?
[00:17:37.000 --> 00:17:43.000]  或者他會走來跟我說:怎樣我才能做得更加虔誠呢?
[00:17:43.000 --> 00:17:46.000]  屬神的子民肯定我是信主呢?
[00:17:46.000 --> 00:17:56.000]  人很多時候認為做一些事,就能夠印證到給別人,甚至給自己
[00:17:56.000 --> 00:17:59.000]  我是一個基督徒,我是屬神的子民
[00:18:00.000 --> 00:18:05.000]  這個人很強調要做一些事,做些什麼事?
[00:18:05.000 --> 00:18:12.000]  第二點他就要講到,做什麼善事才能得永生?
[00:18:12.000 --> 00:18:15.000]  我拿一張大聖經出來,我的眼睛看不到
[00:18:30.000 --> 00:18:36.000]  他說我要做些什麼善事才能得永生?
[00:18:36.000 --> 00:18:43.000]  他這條問題除了強調做,他還要講到做些什麼好事?
[00:18:43.000 --> 00:18:45.000]  哪些好事?
[00:18:45.000 --> 00:18:55.000]  嚴格上來講,他覺得有些事做了就可以達至一個目的
[00:18:56.000 --> 00:19:00.000]  什麼目的?原來他有一個目標,目標也好像很崇高
[00:19:00.000 --> 00:19:03.000]  就是可以得永生
[00:19:03.000 --> 00:19:10.000]  這個人當你看完他問這條問題,你會覺得他很虔誠,很屬靈
[00:19:10.000 --> 00:19:13.000]  他靈性真的很追求
[00:19:13.000 --> 00:19:17.000]  我自己做牧者這麼多年,其實見過不少的信徒
[00:19:17.000 --> 00:19:20.000]  其實他們的靈性究竟是什麼狀態呢?
[00:19:20.000 --> 00:19:22.000]  其實講兩句就已經知道
[00:19:23.000 --> 00:19:33.000]  一個真正的信徒不是這樣講話,一個真正的信徒通常往往會問一些他自己在聖經裡面不明白的東西
[00:19:33.000 --> 00:19:39.000]  而不是來問我做多少才會更好
[00:19:39.000 --> 00:19:42.000]  因為他自覺自己已經更好
[00:19:42.000 --> 00:19:46.000]  他認為自己已經做得很好了,不過他想做好一點
[00:19:47.000 --> 00:19:58.000]  所以這個正正符合了我在開始的時候講到這個人,他的信仰的基礎是一種感上添花的信仰
[00:19:58.000 --> 00:20:04.000]  他認為自己已經好過很多人了
[00:20:04.000 --> 00:20:12.000]  他為什麼會覺得自己做得好過很多人呢?一會兒我們會慢慢稍後會揭曉
[00:20:12.000 --> 00:20:16.000]  不過他覺得要好過其他的人
[00:20:17.000 --> 00:20:20.000]  而且好到一個地步,我要得到永生
[00:20:20.000 --> 00:20:24.000]  至於他所指的永生是什麼呢?
[00:20:24.000 --> 00:20:28.000]  聖經在這裡沒有作詳細的介紹
[00:20:28.000 --> 00:20:33.000]  似乎他很滿意他現在的情況
[00:20:33.000 --> 00:20:39.000]  他這樣的情況可以活到永恆裡面是非常妥當的
[00:20:42.000 --> 00:20:50.000]  第二點我想幫大家理解,如果你認為自己是一個基督徒
[00:20:50.000 --> 00:20:53.000]  你想知道自己是不是一個基督徒,其實很簡單
[00:20:53.000 --> 00:21:00.000]  你覺得你今天的生命生活是不是很妥當、很好呢?
[00:21:00.000 --> 00:21:05.000]  現在不是問你滿不滿足的問題
[00:21:06.000 --> 00:21:13.000]  你是不是覺得你現在的熟齡生活仍然有很多很不滿意的情況呢?
[00:21:13.000 --> 00:21:17.000]  不滿意的意思是你覺得這樣的情況很不妥當
[00:21:17.000 --> 00:21:20.000]  如果我繼續存留在這樣的環境,我受不了
[00:21:20.000 --> 00:21:23.000]  我不想繼續在這種情況裡面
[00:21:23.000 --> 00:21:28.000]  我這個說法不只是我這麼看,連司徒保羅也是這麼看的
[00:21:29.000 --> 00:21:36.000]  司徒保羅說我現在死了,回到主的裡面是何等美好
[00:21:36.000 --> 00:21:39.000]  但然而他沒有選擇這條路
[00:21:39.000 --> 00:21:46.000]  第一次我和湯傳道談到大家信主的經歷的時候
[00:21:46.000 --> 00:21:48.000]  他曾經說過一樣東西給我聽,很有趣
[00:21:48.000 --> 00:21:53.000]  他說其實是談論到一個很著名的牧師,他的兒子自殺
[00:21:53.000 --> 00:21:57.000]  他的兒子死了,很出名,很多人很嚮往他
[00:21:58.000 --> 00:22:02.000]  搞Purpose Driven Church這個主任牧師
[00:22:02.000 --> 00:22:05.000]  寫這本書的作者,他的兒子自殺
[00:22:05.000 --> 00:22:10.000]  自殺我不想,我覺得是一件悲劇
[00:22:10.000 --> 00:22:16.000]  一個牧者,他的兒子是自殺
[00:22:16.000 --> 00:22:22.000]  對於一個牧者是一個很大的痛
[00:22:23.000 --> 00:22:28.000]  牧養不了自己的兒子,有時家人是更加難牧養
[00:22:28.000 --> 00:22:34.000]  家人很難講得他明白,因為他覺得每個人都好像很棒
[00:22:34.000 --> 00:22:39.000]  接著湯傳道和我分享了一句說話
[00:22:39.000 --> 00:22:42.000]  自殺是反映到什麼呢
[00:22:42.000 --> 00:22:48.000]  是反映到一個人,他對這個世界很不滿意
[00:22:48.000 --> 00:22:51.000]  對於他自己的周遭不滿意
[00:22:52.000 --> 00:22:55.000]  但他卻是沒有一條出路
[00:22:55.000 --> 00:23:00.000]  唯有他選擇將自己摧毀
[00:23:00.000 --> 00:23:07.000]  基督徒其實同樣應該是對這個世界不滿意
[00:23:07.000 --> 00:23:10.000]  因為一個原因是這個世界不滿意
[00:23:10.000 --> 00:23:14.000]  是因為這個世界充滿罪惡,見到都想吐
[00:23:14.000 --> 00:23:19.000]  但當你見到都想吐的時候
[00:23:20.000 --> 00:23:23.000]  你不會選擇「不如我毀滅自己」
[00:23:23.000 --> 00:23:26.000]  「沒有眼屎乾淨盲」
[00:23:26.000 --> 00:23:29.000]  「不見到就唯有乾淨」
[00:23:29.000 --> 00:23:33.000]  不是,反而我們會更加確信
[00:23:33.000 --> 00:23:37.000]  希望我們在上帝肯定追求到一個狀況
[00:23:37.000 --> 00:23:41.000]  是自己的靈性肯定可以潔淨、順存
[00:23:41.000 --> 00:23:46.000]  能夠配得起活在永恆這個新天新地的裡面
[00:23:48.000 --> 00:23:50.000]  所以我們不會選擇自殺
[00:23:50.000 --> 00:23:54.000]  我會選擇回到上帝的說話面前
[00:23:54.000 --> 00:23:57.000]  這個世界充滿罪惡
[00:23:57.000 --> 00:24:00.000]  這是大家已經肯定的事情
[00:24:00.000 --> 00:24:04.000]  這個年輕人他認為自己很好
[00:24:04.000 --> 00:24:07.000]  最好在這個狀態之下
[00:24:07.000 --> 00:24:11.000]  可以更進一步能夠得到永生
[00:24:11.000 --> 00:24:13.000]  永遠享受在我這個狀態裡面
[00:24:13.000 --> 00:24:15.000]  為甚麼他可以享受在這個狀態
[00:24:16.000 --> 00:24:18.000]  我們知道這個年輕人
[00:24:18.000 --> 00:24:21.000]  他自己的生活非常之妥當
[00:24:21.000 --> 00:24:25.000]  妥當到這個程度我一會兒再詳細說
[00:24:25.000 --> 00:24:27.000]  不過從這段聖經裡面
[00:24:27.000 --> 00:24:31.000]  我們可以充分看見這個年輕人
[00:24:31.000 --> 00:24:36.000]  原來他在這個永生觀念上面
[00:24:36.000 --> 00:24:40.000]  是要靠做一些事去維持
[00:24:40.000 --> 00:24:43.000]  甚至推向一個更好的狀態
[00:24:44.000 --> 00:24:48.000]  基督徒如果同樣掉入這個陷阱裡面
[00:24:48.000 --> 00:24:53.000]  其實表面好像洗到自己很好
[00:24:53.000 --> 00:24:55.000]  Feel good
[00:24:55.000 --> 00:24:57.000]  洗到自己很開心
[00:24:57.000 --> 00:25:00.000]  所以很多信徒要找一些好的牧師
[00:25:00.000 --> 00:25:02.000]  出名的牧師
[00:25:02.000 --> 00:25:04.000]  靚的教堂
[00:25:04.000 --> 00:25:07.000]  然後到結婚有個靚的教堂
[00:25:07.000 --> 00:25:09.000]  讓我行婚禮死的時候
[00:25:09.000 --> 00:25:12.000]  已經有個牧師幫我搞定了身後事
[00:25:13.000 --> 00:25:14.000]  甚至比較聰明
[00:25:14.000 --> 00:25:16.000]  甚至在教會擔當教會領袖
[00:25:16.000 --> 00:25:18.000]  做教會的執事
[00:25:18.000 --> 00:25:22.000]  如果做不到那個位都不要緊
[00:25:22.000 --> 00:25:25.000]  做個團長都做一下
[00:25:25.000 --> 00:25:27.000]  都不行的
[00:25:27.000 --> 00:25:29.000]  做多一些事工
[00:25:29.000 --> 00:25:31.000]  回大陸唱歌
[00:25:31.000 --> 00:25:33.000]  就叫做報道了
[00:25:33.000 --> 00:25:37.000]  聽著
[00:25:37.000 --> 00:25:42.000]  讓我分享一件事
[00:25:44.000 --> 00:25:46.000]  我都曾經掉入這些陷阱裡面
[00:25:46.000 --> 00:25:51.000]  我記得在香港的時候
[00:25:51.000 --> 00:25:53.000]  我曾經參加一個教會的事工
[00:25:53.000 --> 00:25:55.000]  叫做監獄事工
[00:25:55.000 --> 00:26:01.000]  整天我們都會預備很多的表演
[00:26:01.000 --> 00:26:05.000]  進入到香港的監獄裡面
[00:26:05.000 --> 00:26:08.000]  向一些囚犯囚友他們叫做
[00:26:08.000 --> 00:26:10.000]  去表演
[00:26:11.000 --> 00:26:13.000]  他們在故事當中去信主
[00:26:13.000 --> 00:26:17.000]  不怕的 告訴大家
[00:26:17.000 --> 00:26:21.000]  我曾經親眼面見過林過雲
[00:26:21.000 --> 00:26:24.000]  這些囚犯
[00:26:24.000 --> 00:26:27.000]  在你面前的
[00:26:27.000 --> 00:26:30.000]  沒有反應的
[00:26:30.000 --> 00:26:36.000]  那時候我們一班人
[00:26:36.000 --> 00:26:39.000]  去做這些報道的表演
[00:26:40.000 --> 00:26:41.000]  好熱啊
[00:26:41.000 --> 00:26:43.000]  人我覺得好熱啊
[00:26:43.000 --> 00:26:45.000]  好投入啊 好像在侍奉主啊
[00:26:45.000 --> 00:26:47.000]  我都以為是
[00:26:47.000 --> 00:26:52.000]  後來當我來到加拿大
[00:26:52.000 --> 00:26:55.000]  認識一位牧者
[00:26:55.000 --> 00:26:58.000]  在加拿大也同樣做監獄事工
[00:26:58.000 --> 00:27:02.000]  他說Ellen我聽你有分享
[00:27:02.000 --> 00:27:04.000]  你曾經在香港做過監獄事工
[00:27:04.000 --> 00:27:06.000]  不如這樣吧
[00:27:06.000 --> 00:27:08.000]  我的機構沒什麼人
[00:27:09.000 --> 00:27:10.000]  我找個機構給你
[00:27:10.000 --> 00:27:12.000]  你去繼續做這個事工
[00:27:12.000 --> 00:27:14.000]  你考慮一下吧
[00:27:14.000 --> 00:27:16.000]  我說不如這樣吧
[00:27:16.000 --> 00:27:18.000]  等我來到這裡
[00:27:18.000 --> 00:27:20.000]  我不知道加拿大的監獄是怎麼做的
[00:27:20.000 --> 00:27:22.000]  你告訴我怎麼做
[00:27:22.000 --> 00:27:24.000]  他說好
[00:27:24.000 --> 00:27:26.000]  你告訴我怎麼做吧
[00:27:26.000 --> 00:27:28.000]  當時我記得
[00:27:28.000 --> 00:27:30.000]  我好像三個弟兄
[00:27:30.000 --> 00:27:32.000]  一起進去加拿大多倫多
[00:27:32.000 --> 00:27:35.000]  在東區有個監獄
[00:27:38.000 --> 00:27:39.000]  有些人唱詩
[00:27:39.000 --> 00:27:41.000]  翻版舊那一套
[00:27:41.000 --> 00:27:43.000]  事工嘛
[00:27:43.000 --> 00:27:45.000]  翻版舊那一套有什麼問題呢
[00:27:45.000 --> 00:27:47.000]  誰不知
[00:27:47.000 --> 00:27:50.000]  當我去到這裡的監獄的時候
[00:27:50.000 --> 00:27:53.000]  是兩回事
[00:27:53.000 --> 00:27:56.000]  那幫囚犯
[00:27:56.000 --> 00:27:59.000]  有中國人 有西人
[00:27:59.000 --> 00:28:01.000]  什麼人都有
[00:28:01.000 --> 00:28:03.000]  你進去的時候
[00:28:03.000 --> 00:28:06.000]  困你在一間活動室裡面
[00:28:08.000 --> 00:28:10.000]  你要個別跟他每個人都在聊天
[00:28:10.000 --> 00:28:12.000]  你跟他聊天
[00:28:12.000 --> 00:28:14.000]  聊著聊著
[00:28:14.000 --> 00:28:16.000]  他扔書的
[00:28:16.000 --> 00:28:18.000]  扔書
[00:28:18.000 --> 00:28:20.000]  活動室裡有很多書
[00:28:20.000 --> 00:28:22.000]  給他看
[00:28:22.000 --> 00:28:24.000]  扔書
[00:28:24.000 --> 00:28:26.000]  不理你
[00:28:26.000 --> 00:28:28.000]  你跟誰走近他
[00:28:28.000 --> 00:28:30.000]  他好像看到你生失禍
[00:28:30.000 --> 00:28:32.000]  彈開的
[00:28:32.000 --> 00:28:34.000]  你根本沒機會跟他說什麼
[00:28:34.000 --> 00:28:36.000]  我去過三次
[00:28:38.000 --> 00:28:39.000]  頭一次覺得
[00:28:39.000 --> 00:28:40.000]  詫異
[00:28:40.000 --> 00:28:41.000]  第二次
[00:28:41.000 --> 00:28:42.000]  不要放棄
[00:28:42.000 --> 00:28:43.000]  第三次
[00:28:43.000 --> 00:28:44.000]  我才明白一點
[00:28:44.000 --> 00:28:47.000]  監獄事工
[00:28:47.000 --> 00:28:49.000]  不是做一場戲給人看
[00:28:49.000 --> 00:28:52.000]  不是做一些
[00:28:52.000 --> 00:28:54.000]  使我自己很興奮的事情
[00:28:54.000 --> 00:28:56.000]  好像報道了給這幫人知道
[00:28:56.000 --> 00:29:00.000]  鄧小妹
[00:29:00.000 --> 00:29:01.000]  就是因為這樣的情況
[00:29:01.000 --> 00:29:03.000]  我開始明白到
[00:29:03.000 --> 00:29:05.000]  侍奉主
[00:29:06.000 --> 00:29:08.000]  你要進入到那個人的生命當中
[00:29:08.000 --> 00:29:11.000]  讓他知道他自己的問題在哪裡
[00:29:11.000 --> 00:29:12.000]  他的罪在哪裡
[00:29:12.000 --> 00:29:15.000]  而在多倫多的監獄裡面
[00:29:15.000 --> 00:29:16.000]  那些人進監獄
[00:29:16.000 --> 00:29:19.000]  根本期望就是三個月之後出來
[00:29:19.000 --> 00:29:21.000]  或者兩個星期走出來之後
[00:29:21.000 --> 00:29:22.000]  繼續這樣去
[00:29:22.000 --> 00:29:25.000]  做他們昔日在做的壞事
[00:29:25.000 --> 00:29:29.000]  做到監獄都已經爆棚
[00:29:29.000 --> 00:29:33.000]  我很記得
[00:29:33.000 --> 00:29:34.000]  第三次我去的時候
[00:29:34.000 --> 00:29:36.000]  之前那兩個弟兄都不想去
[00:29:36.000 --> 00:29:38.000]  不是
[00:29:38.000 --> 00:29:39.000]  我原本想的那些事情
[00:29:39.000 --> 00:29:40.000]  現在牧師你說的那些
[00:29:40.000 --> 00:29:42.000]  進去做監獄事工
[00:29:42.000 --> 00:29:44.000]  那些都不是那回事
[00:29:44.000 --> 00:29:49.000]  今天
[00:29:49.000 --> 00:29:50.000]  很多人
[00:29:50.000 --> 00:29:52.000]  認為要做一些事情
[00:29:52.000 --> 00:29:54.000]  就自己虔誠
[00:29:54.000 --> 00:29:56.000]  做一些事情
[00:29:56.000 --> 00:29:58.000]  自己就更近天國
[00:29:58.000 --> 00:29:59.000]  做一些事情
[00:29:59.000 --> 00:30:02.000]  就要繼續延伸自己那個
[00:30:02.000 --> 00:30:04.000]  美好的生命生活
[00:30:04.000 --> 00:30:07.000]  但其實原來他的生命
[00:30:07.000 --> 00:30:12.000]  不會因為他的生活而好了
[00:30:12.000 --> 00:30:15.000]  而是更加腐爛
[00:30:15.000 --> 00:30:20.000]  他的表現來到耶穌基督面前
[00:30:20.000 --> 00:30:23.000]  好像很降服在主耶穌基督面前
[00:30:23.000 --> 00:30:26.000]  好像很追求耶穌基督
[00:30:26.000 --> 00:30:29.000]  但是其實他的目的是
[00:30:29.000 --> 00:30:32.000]  讓耶穌基督來滿足
[00:30:32.000 --> 00:30:34.000]  他自己的期望
[00:30:34.000 --> 00:30:38.000]  於是第十七節
[00:30:38.000 --> 00:30:40.000]  耶穌就這樣回答他
[00:30:40.000 --> 00:30:44.000]  他說你為什麼以善事問我呢
