
[00:00:00.000 --> 00:00:05.000]  讓我們先一齊同心祈禱
[00:03:20.000 --> 00:03:22.000]  會不會丟下我們呢
[00:03:22.000 --> 00:03:24.000]  會不會呢
[00:03:24.000 --> 00:03:26.000]  有沒有人回答
[00:03:26.000 --> 00:03:28.000]  這麼快就睡著了
[00:03:28.000 --> 00:03:30.000]  祂不會丟下我們
[00:03:30.000 --> 00:03:32.000]  那我們還有什麼好害怕呢
[00:03:32.000 --> 00:03:33.000]  縱然有危險
[00:03:33.000 --> 00:03:35.000]  其實祂牽著我們一起經過
[00:03:35.000 --> 00:03:38.000]  這個就是我們最大的福氣
[00:03:38.000 --> 00:03:39.000]  如果你說
[00:03:39.000 --> 00:03:41.000]  好像我剛才說的那些福氣
[00:03:41.000 --> 00:03:44.000]  那你就來錯地方了
[00:03:44.000 --> 00:03:46.000]  那你應該坐地鐵
[00:03:46.000 --> 00:03:48.000]  紅色線
[00:03:48.000 --> 00:03:50.000]  就轉綠色線
[00:03:50.000 --> 00:03:51.000]  去綠色線有一個站
[00:03:51.000 --> 00:03:52.000]  那個站對了
[00:03:52.000 --> 00:03:54.000]  什麼站
[00:03:54.000 --> 00:03:55.000]  沒錯
[00:03:55.000 --> 00:03:58.000]  黃大仙站
[00:03:58.000 --> 00:04:00.000]  我們不是在說那些
[00:04:00.000 --> 00:04:02.000]  我們信仰就是在苦難之中
[00:04:02.000 --> 00:04:05.000]  仍然都有那種勝在的能力
[00:04:05.000 --> 00:04:08.000]  因為基督是受苦的主
[00:04:08.000 --> 00:04:10.000]  祂和我們一起
[00:04:10.000 --> 00:04:13.000]  有一首我很喜歡的詩歌
[00:04:13.000 --> 00:04:16.000]  上帝的兒女何等有福
[00:04:16.000 --> 00:04:18.000]  作者也是在那種
[00:04:18.000 --> 00:04:19.000]  有一點點艱難的時刻
[00:04:19.000 --> 00:04:21.000]  寫成這首詩歌
[00:04:21.000 --> 00:04:23.000]  歌詞我很喜歡
[00:04:23.000 --> 00:04:27.000]  他說在壓力中仍能平靜
[00:04:27.000 --> 00:04:30.000]  在忙碌中仍能休閒
[00:04:30.000 --> 00:04:34.000]  在失敗中仍能歡笑
[00:04:34.000 --> 00:04:37.000]  在逼迫中仍能屹立
[00:04:37.000 --> 00:04:40.000]  上帝的兒女何等有福
[00:04:40.000 --> 00:04:43.000]  在絕望中仍有盼望
[00:04:43.000 --> 00:04:46.000]  在冷漠中仍有關懷
[00:04:46.000 --> 00:04:50.000]  在困境中仍有出路
[00:04:50.000 --> 00:04:53.000]  在死亡中仍有生命
[00:04:53.000 --> 00:04:56.000]  上帝的兒女何等有福
[00:04:56.000 --> 00:05:01.000]  有福 有福 上帝的兒女何等有福
[00:05:01.000 --> 00:05:06.000]  有福 有福 上帝的兒女何等有福
[00:05:06.000 --> 00:05:08.000]  我希望你和我
[00:05:08.000 --> 00:05:12.000]  能夠得到這一種的福氣
[00:05:12.000 --> 00:05:15.000]  今天我和大家看
[00:05:15.000 --> 00:05:17.000]  約書亞記八章三十到三十五節
[00:05:17.000 --> 00:05:21.000]  一起來思想「蒙福四部曲」
[00:05:21.000 --> 00:05:23.000]  如果我們看第七章
[00:05:23.000 --> 00:05:24.000]  約書亞記第七章
[00:05:24.000 --> 00:05:29.000]  是講述他們攻打艾城
[00:05:29.000 --> 00:05:31.000]  但可惜輸了
[00:05:31.000 --> 00:05:33.000]  輸了的原因是什麼呢
[00:05:33.000 --> 00:05:38.000]  因為他們沒有聽從上帝的命令
[00:05:38.000 --> 00:05:42.000]  犯罪 阿干就拿了那些贓物
[00:05:42.000 --> 00:05:44.000]  不單止他自己受連累
[00:05:44.000 --> 00:05:45.000]  他的家人受連累
[00:05:45.000 --> 00:05:49.000]  還倒在戰場上的同袍都受連累
[00:05:49.000 --> 00:05:51.000]  所以罪的影響很大
[00:05:51.000 --> 00:05:53.000]  他生長迅速
[00:05:53.000 --> 00:05:55.000]  而且禍延甚大
[00:05:55.000 --> 00:05:57.000]  好像掉一顆石頭在湖上
[00:05:57.000 --> 00:06:02.000]  就會泛起漣漪 擴散出去
[00:06:02.000 --> 00:06:03.000]  但是我們要想
[00:06:03.000 --> 00:06:06.000]  雖然人跌倒 人犯罪
[00:06:06.000 --> 00:06:12.000]  但是主的怒氣是轉眼之間的
[00:06:12.000 --> 00:06:16.000]  人呢 幸好主不像我們這樣
[00:06:16.000 --> 00:06:18.000]  有時候我們生氣會怎樣
[00:06:18.000 --> 00:06:19.000]  生氣的地步會怎樣
[00:06:19.000 --> 00:06:21.000]  我真的很生氣
[00:06:21.000 --> 00:06:23.000]  不是指你 只是那個方向
[00:06:23.000 --> 00:06:26.000]  我不是說鄧錫偉就事
[00:06:26.000 --> 00:06:28.000]  上一點 上一點
[00:06:28.000 --> 00:06:32.000]  我生氣你 我這一輩子都不會原諒你
[00:06:32.000 --> 00:06:34.000]  這一輩子 有些再嚴重一點
[00:06:34.000 --> 00:06:36.000]  我下一輩子都不想見到你
[00:06:36.000 --> 00:06:40.000]  你又相信論迴
[00:06:40.000 --> 00:06:43.000]  不過如果主幸好不像我們這樣
[00:06:43.000 --> 00:06:46.000]  請問如果主像你這樣對人的話
[00:06:46.000 --> 00:06:50.000]  請問你今天還能坐在這裡嗎
[00:06:50.000 --> 00:06:52.000]  你今天坐不在這裡了
[00:06:52.000 --> 00:06:57.000]  因為主說 如果主是救賊罪孽
[00:06:57.000 --> 00:07:00.000]  誰能站立得住
[00:07:00.000 --> 00:07:02.000]  所以 詩人說
[00:07:02.000 --> 00:07:06.000]  雖然主的怒氣是很大
[00:07:06.000 --> 00:07:08.000]  但是其實是轉眼之間
[00:07:08.000 --> 00:07:10.000]  祂的恩典是怎樣 是一生之救
[00:07:10.000 --> 00:07:12.000]  祂說 一叔須由酷入
[00:07:12.000 --> 00:07:15.000]  早晨就怎樣 必要歡呼
[00:07:15.000 --> 00:07:18.000]  所以人如果能夠悔改回轉
[00:07:18.000 --> 00:07:19.000]  遠離惡行
[00:07:19.000 --> 00:07:23.000]  上主一定會廣行赦免
[00:07:23.000 --> 00:07:27.000]  因為祂不會永遠丟棄祂的子民
[00:07:27.000 --> 00:07:29.000]  所以在第八章
[00:07:29.000 --> 00:07:31.000]  上帝就鼓勵若書雅
[00:07:31.000 --> 00:07:33.000]  祂說不用再害怕了
[00:07:33.000 --> 00:07:37.000]  我和你們一起重拾心情再次進攻
[00:07:37.000 --> 00:07:39.000]  這次他們運用一個有敵之計
[00:07:39.000 --> 00:07:41.000]  大家回去看看那段經文
[00:07:41.000 --> 00:07:42.000]  那裡就提醒
[00:07:42.000 --> 00:07:44.000]  那些以色列人就裝輸
[00:07:44.000 --> 00:07:45.000]  就退出來
[00:07:45.000 --> 00:07:47.000]  其實有些伏兵就埋在那裡
[00:07:47.000 --> 00:07:49.000]  當然我們要明白
[00:07:49.000 --> 00:07:51.000]  不是戰術運用得好
[00:07:51.000 --> 00:07:56.000]  是因為有主的同在
[00:07:56.000 --> 00:07:59.000]  所以那場仗才能夠打贏
[00:07:59.000 --> 00:08:01.000]  因為今天你和我的生命都是一樣
[00:08:01.000 --> 00:08:04.000]  如果你和我的生命沒有主的同在
[00:08:04.000 --> 00:08:08.000]  哪怕你在世上有很多很多的成就
[00:08:08.000 --> 00:08:11.000]  都沒有用
[00:08:11.000 --> 00:08:14.000]  都經歷不了那份恩典
[00:08:14.000 --> 00:08:17.000]  經歷不了那份蒙恩
[00:08:17.000 --> 00:08:20.000]  四部曲第一部是甚麼呢
[00:08:20.000 --> 00:08:24.000]  我們一起讀第三十節
[00:08:24.000 --> 00:08:36.000]  那時
[00:08:36.000 --> 00:08:38.000]  第一點
[00:08:38.000 --> 00:08:41.000]  竹壇迎順
[00:08:41.000 --> 00:08:43.000]  那時是甚麼呢
[00:08:43.000 --> 00:08:47.000]  那時就是艾城之戰結束之後
[00:08:47.000 --> 00:08:49.000]  約書亞就帶領以色列人北上
[00:08:49.000 --> 00:08:51.000]  就去到士劍以北
[00:08:51.000 --> 00:08:53.000]  這個以巴魯山上
[00:08:53.000 --> 00:08:55.000]  就為耶和華竹壇
[00:08:55.000 --> 00:08:58.000]  這個是按照摩西當日所吩咐
[00:08:58.000 --> 00:09:01.000]  他說過了河之後一定要做這件事
[00:09:01.000 --> 00:09:05.000]  大家回去看生命記二十七章四到五節
[00:09:05.000 --> 00:09:07.000]  以巴魯山有多高呢
[00:09:07.000 --> 00:09:10.000]  大概和我們香港最高的山差不多
[00:09:10.000 --> 00:09:12.000]  我們香港最高的山是甚麼山
[00:09:12.000 --> 00:09:14.000]  先不要忘記施班
[00:09:14.000 --> 00:09:16.000]  珍中
[00:09:16.000 --> 00:09:19.000]  他還清醒
[00:09:19.000 --> 00:09:20.000]  大霧山
[00:09:20.000 --> 00:09:23.000]  大霧山的海拔有多高呢
[00:09:23.000 --> 00:09:25.000]  九百五十七公尺
[00:09:25.000 --> 00:09:28.000]  以巴魯山有九百四十公尺
[00:09:28.000 --> 00:09:30.000]  差不多左右
[00:09:30.000 --> 00:09:34.000]  和士劍的基里森山海拔
[00:09:34.000 --> 00:09:37.000]  八百六十八公尺的中間
[00:09:37.000 --> 00:09:43.000]  我們以色列人有可能已經到達了以法連山區的東西通道
[00:09:43.000 --> 00:09:48.000]  在那裡以巴魯山幾乎可以見到整個迦南全地
[00:09:48.000 --> 00:09:51.000]  但是除了南邊
[00:09:51.000 --> 00:09:54.000]  你想想多麼重要
[00:09:54.000 --> 00:09:57.000]  終於來到了
[00:09:57.000 --> 00:09:59.000]  遠望已經望到了
[00:09:59.000 --> 00:10:01.000]  但是原本可以很快到
[00:10:01.000 --> 00:10:04.000]  拖了多久
[00:10:04.000 --> 00:10:06.000]  四十年
[00:10:06.000 --> 00:10:09.000]  他說既然是這樣你們不去
[00:10:09.000 --> 00:10:11.000]  等一等
[00:10:11.000 --> 00:10:13.000]  來回四十日路程
[00:10:13.000 --> 00:10:15.000]  一日等於一年
[00:10:15.000 --> 00:10:17.000]  四十年你們在這裡漂流
[00:10:17.000 --> 00:10:20.000]  過一代的人全部倒下的時候
[00:10:20.000 --> 00:10:24.000]  新一代的人就可以進去了
[00:10:24.000 --> 00:10:26.000]  去到那裡做甚麼呢
[00:10:26.000 --> 00:10:29.000]  去到那裡要築一座壇
[00:10:29.000 --> 00:10:34.000]  築壇其實是舊約中經常有的事
[00:10:34.000 --> 00:10:36.000]  如果我們讀舊約
[00:10:36.000 --> 00:10:38.000]  你看到阿伯拉罕
[00:10:38.000 --> 00:10:42.000]  他在十二章七到八節那裡
[00:10:42.000 --> 00:10:45.000]  他兩次來到築壇
[00:10:45.000 --> 00:10:47.000]  經文那裡這樣記載
[00:10:47.000 --> 00:10:51.000]  從那裡他又遷到伯特利東邊的山支搭帳篷
[00:10:51.000 --> 00:10:54.000]  西邊是伯特利東邊是崖
[00:10:54.000 --> 00:10:57.000]  他在那裡又為耶和華築了一座壇
[00:10:57.000 --> 00:10:59.000]  求告耶和華的名
[00:10:59.000 --> 00:11:03.000]  兩節都提到阿伯蘭他求告上帝
[00:11:03.000 --> 00:11:06.000]  請問他的地方在哪裡
[00:11:06.000 --> 00:11:08.000]  在迦南地
[00:11:08.000 --> 00:11:12.000]  請問迦南地敬拜甚麼
[00:11:12.000 --> 00:11:14.000]  敬拜那些偶像
[00:11:14.000 --> 00:11:17.000]  他在異地裡面公開宣認
[00:11:17.000 --> 00:11:21.000]  我不是敬拜你們那些
[00:11:21.000 --> 00:11:27.000]  我是敬拜耶和華獨一的真神
[00:11:27.000 --> 00:11:29.000]  他有一份勇氣
[00:11:29.000 --> 00:11:35.000]  他築壇就是要認順表明我和你們不同
[00:11:35.000 --> 00:11:36.000]  今天呢
[00:11:36.000 --> 00:11:39.000]  你和我在生活之中
[00:11:39.000 --> 00:11:41.000]  在我們的職場
[00:11:41.000 --> 00:11:44.000]  敢不敢認順
[00:11:44.000 --> 00:11:46.000]  敢不敢告訴別人
[00:11:46.000 --> 00:11:49.000]  我不和你玩這些的
[00:11:49.000 --> 00:11:51.000]  我不做這些的
[00:11:51.000 --> 00:11:54.000]  那些同事這樣勾心鬥角搞政治
[00:11:54.000 --> 00:11:57.000]  我不做這些的
[00:11:57.000 --> 00:12:01.000]  因為我信的那個和你信的那個很不同
[00:12:01.000 --> 00:12:03.000]  我記得以前
[00:12:03.000 --> 00:12:05.000]  有個弟兄跟我說
[00:12:05.000 --> 00:12:08.000]  他說我在公司真的不敢祈禱你
[00:12:08.000 --> 00:12:11.000]  但你吃飯都要祈禱的
[00:12:11.000 --> 00:12:13.000]  他和我都是一樣
[00:12:13.000 --> 00:12:14.000]  星期天的裝束
[00:12:14.000 --> 00:12:16.000]  他平時上班都是這樣的裝束
[00:12:16.000 --> 00:12:17.000]  都要打領帶的
[00:12:17.000 --> 00:12:22.000]  他借飯怎麼祈禱呢
[00:12:22.000 --> 00:12:24.000]  看不看得到
[00:12:24.000 --> 00:12:25.000]  三樓看不看得到
[00:12:25.000 --> 00:12:27.000]  祈禱了
[00:12:27.000 --> 00:12:31.000]  三秒都不用
[00:12:31.000 --> 00:12:34.000]  我們連最簡單的我們都不敢
[00:12:34.000 --> 00:12:36.000]  我們不敢讓別人知道
[00:12:36.000 --> 00:12:39.000]  我是一個基督徒
[00:12:39.000 --> 00:12:41.000]  如果讓人知道我是一個基督徒
[00:12:41.000 --> 00:12:43.000]  那些人會欺負我
[00:12:43.000 --> 00:12:47.000]  或者我都沒有好的見證
[00:12:47.000 --> 00:12:50.000]  但弟兄姊妹如果你時時這樣
[00:12:50.000 --> 00:12:54.000]  那你真的永遠都不用做了
[00:12:54.000 --> 00:12:58.000]  其實我們要先感受到主給我們的力量
[00:12:58.000 --> 00:13:00.000]  先要感受到主給我們的愛
[00:13:00.000 --> 00:13:05.000]  我們才有那種力量去見證
[00:13:05.000 --> 00:13:10.000]  祝壇其實是一種公開應訊的具體的表現
[00:13:10.000 --> 00:13:13.000]  除了在職場上我們祝壇
[00:13:13.000 --> 00:13:16.000]  其實家庭的祭壇都很重要
[00:13:16.000 --> 00:13:19.000]  今天真是無可否認
[00:13:19.000 --> 00:13:23.000]  你有時看到很多那些明星的二代
[00:13:23.000 --> 00:13:24.000]  你見到那些問題
[00:13:24.000 --> 00:13:26.000]  你就知道其實是哪裏出問題
[00:13:26.000 --> 00:13:28.000]  是因為先是家庭出問題
[00:13:28.000 --> 00:13:30.000]  他們爸爸有問題
[00:13:30.000 --> 00:13:37.000]  今天我不知道你家裏有沒有一種信仰的氛圍
[00:13:37.000 --> 00:13:39.000]  你不能夠將你的責任交給教會
[00:13:39.000 --> 00:13:41.000]  交給王回寧傳道
[00:13:41.000 --> 00:13:43.000]  讓他搞定他移動事工
[00:13:43.000 --> 00:13:44.000]  交給教會學校
[00:13:44.000 --> 00:13:46.000]  教會學校搞定
[00:13:46.000 --> 00:13:48.000]  弟兄姊妹不是的
[00:13:48.000 --> 00:13:51.000]  因為聖經真的這樣教導我們
[00:13:51.000 --> 00:13:53.000]  你要教導你的子女
[00:13:53.000 --> 00:13:55.000]  告訴他們知道
[00:13:55.000 --> 00:13:58.000]  這位神是怎樣的神
[00:13:58.000 --> 00:14:02.000]  你以為賺多點錢買間靚屋
[00:14:02.000 --> 00:14:04.000]  為子女找到名校
[00:14:04.000 --> 00:14:06.000]  給他們最豐富的物質的享受
[00:14:06.000 --> 00:14:10.000]  這樣就可以過著美滿幸福的生活
[00:14:10.000 --> 00:14:11.000]  但是你會發覺
[00:14:11.000 --> 00:14:13.000]  當這些越擁有越多的時候
[00:14:13.000 --> 00:14:15.000]  你發覺那些國家那些地方
[00:14:15.000 --> 00:14:17.000]  離婚率是越高
[00:14:17.000 --> 00:14:19.000]  破碎的家庭也越多
[00:14:19.000 --> 00:14:22.000]  如果我們以為用這些物質來建造
[00:14:22.000 --> 00:14:24.000]  我們這個堡壘的家庭
[00:14:24.000 --> 00:14:30.000]  其實會導致更多婚姻的破碎
[00:14:30.000 --> 00:14:33.000]  我們為了我們的子女
[00:14:33.000 --> 00:14:37.000]  聽說現在在肚裏面有嬰兒
[00:14:37.000 --> 00:14:39.000]  都要開始排
[00:14:39.000 --> 00:14:43.000]  我不知道我們在座會不會是這樣
[00:14:43.000 --> 00:14:45.000]  我們用盡很多的方法
[00:14:45.000 --> 00:14:50.000]  報這些報那些就是不想落後
[00:14:50.000 --> 00:14:53.000]  但是弟兄姊妹這樣信仰呢
[00:14:53.000 --> 00:14:55.000]  你為我們的子女的信仰
[00:14:55.000 --> 00:15:00.000]  其實是否一直滯後
[00:15:00.000 --> 00:15:01.000]  我時時覺得
[00:15:01.000 --> 00:15:03.000]  我們學少一個樂器
[00:15:03.000 --> 00:15:06.000]  它的影響不會很大
[00:15:06.000 --> 00:15:07.000]  但如果你因為要學一些東西
[00:15:07.000 --> 00:15:09.000]  而星期天不帶他們回教會
[00:15:09.000 --> 00:15:11.000]  那個影響真是很大
[00:15:11.000 --> 00:15:15.000]  我告訴你大到沒法子彌補
[00:15:15.000 --> 00:15:17.000]  大到這個小朋友將來
[00:15:17.000 --> 00:15:18.000]  他已經可以吸收的時候
[00:15:18.000 --> 00:15:19.000]  他不再理你
[00:15:19.000 --> 00:15:22.000]  因為他能夠是白紙的時候
[00:15:22.000 --> 00:15:24.000]  你不幫他畫
[00:15:24.000 --> 00:15:27.000]  你不告訴他神的愛
[00:15:27.000 --> 00:15:29.000]  你不告訴他教會是獨一的真神
[00:15:29.000 --> 00:15:31.000]  你告訴他學業是最重要的
[00:15:31.000 --> 00:15:33.000]  星期天如果考試
[00:15:33.000 --> 00:15:35.000]  不要回教會了
[00:15:35.000 --> 00:15:37.000]  很多家長都是這樣
[00:15:37.000 --> 00:15:40.000]  如果我中間說的是你
[00:15:40.000 --> 00:15:43.000]  那你不要介意
[00:15:43.000 --> 00:15:45.000]  那些是最重要的
[00:15:45.000 --> 00:15:47.000]  可惜到某一天
[00:15:47.000 --> 00:15:48.000]  你說中學跟我回教會
[00:15:48.000 --> 00:15:53.000]  他說我不跟你回去
[00:15:53.000 --> 00:15:55.000]  弟兄姊妹
[00:15:55.000 --> 00:15:59.000]  那個基礎真是很重要
[00:15:59.000 --> 00:16:02.000]  你想想花多少時間
[00:16:02.000 --> 00:16:05.000]  為你的子女在淑齡的成長
[00:16:05.000 --> 00:16:07.000]  放了多少力量
[00:16:07.000 --> 00:16:09.000]  成不成正比
[00:16:09.000 --> 00:16:11.000]  跟你放在學業的那些
[00:16:11.000 --> 00:16:15.000]  苦心自問誠實一點
[00:16:15.000 --> 00:16:19.000]  在公元386年
[00:16:19.000 --> 00:16:22.000]  有一個母親
[00:16:22.000 --> 00:16:24.000]  每天去到教會
[00:16:24.000 --> 00:16:26.000]  她的兒子很放蕩
[00:16:26.000 --> 00:16:29.000]  雖然兒子從小就回教會
[00:16:29.000 --> 00:16:30.000]  有很多放蕩
[00:16:30.000 --> 00:16:32.000]  後來放蕩離開了
[00:16:32.000 --> 00:16:34.000]  她希望他早日悔改
[00:16:34.000 --> 00:16:36.000]  回到主的身邊
[00:16:36.000 --> 00:16:38.000]  她很懇切地流淚祈禱
[00:16:38.000 --> 00:16:41.000]  讓當時的主教安波羅修聽見
[00:16:41.000 --> 00:16:43.000]  他就安慰這個婦人
[00:16:43.000 --> 00:16:45.000]  他說你可以放心
[00:16:45.000 --> 00:16:48.000]  他說因為像你這位母親
[00:16:48.000 --> 00:16:51.000]  用這麼多眼淚來代禱的孩子
[00:16:51.000 --> 00:16:54.000]  是一定不會滅亡的
[00:16:54.000 --> 00:16:58.000]  知不知道這個婦人的兒子是誰呢
[00:16:58.000 --> 00:17:00.000]  他是教會歷史裡面
[00:17:00.000 --> 00:17:02.000]  偉大的神學家
[00:17:02.000 --> 00:17:04.000]  寫了一本書
[00:17:04.000 --> 00:17:05.000]  畢劉的經典
[00:17:05.000 --> 00:17:08.000]  叫作「懺悔錄」
[00:17:08.000 --> 00:17:09.000]  他是誰呢
[00:17:09.000 --> 00:17:11.000]  他就是奧古斯丁
[00:17:11.000 --> 00:17:13.000]  事實證明他的悔改
[00:17:13.000 --> 00:17:15.000]  能夠成為偉大的教父
[00:17:15.000 --> 00:17:19.000]  他媽媽在祭壇上的祈禱
[00:17:19.000 --> 00:17:21.000]  成為他一生的推動力
[00:17:21.000 --> 00:17:23.000]  晚年的奧古斯丁
[00:17:23.000 --> 00:17:25.000]  他眼泛淚光地說
[00:17:25.000 --> 00:17:27.000]  他說如果
[00:17:27.000 --> 00:17:30.000]  我配稱得上是上帝的子民
[00:17:30.000 --> 00:17:32.000]  這樣是由於天父
[00:17:32.000 --> 00:17:36.000]  他賜給我一個敬虔的母親
[00:17:36.000 --> 00:17:39.000]  弟兄姊妹
[00:17:39.000 --> 00:17:40.000]  祝壇
[00:17:40.000 --> 00:17:42.000]  應信
[00:17:42.000 --> 00:17:45.000]  真的在你的職場上告訴別人
[00:17:45.000 --> 00:17:47.000]  我是跟蟲住的
[00:17:47.000 --> 00:17:48.000]  第二
[00:17:48.000 --> 00:17:49.000]  在你的家庭
[00:17:49.000 --> 00:17:51.000]  你應該祝一個壇
[00:17:51.000 --> 00:17:53.000]  怎樣來帶領我們的小朋友
[00:17:53.000 --> 00:17:56.000]  一生行在神的道裡
[00:17:56.000 --> 00:17:58.000]  祝壇除了應信之外
[00:17:58.000 --> 00:18:00.000]  更加是為了獻祭
[00:18:00.000 --> 00:18:02.000]  要踐行我們的所信
[00:18:02.000 --> 00:18:05.000]  三十一節我們一起讀
[00:18:30.000 --> 00:18:32.000]  祝壇除了應信
[00:18:32.000 --> 00:18:34.000]  更加是為了獻祭
[00:18:34.000 --> 00:18:36.000]  付出一個行動
[00:18:36.000 --> 00:18:38.000]  去踐行我們的所信
[00:18:38.000 --> 00:18:40.000]  獻祭
[00:18:40.000 --> 00:18:42.000]  要獻心
[00:18:42.000 --> 00:18:44.000]  不只是單單外在的禮儀
[00:18:44.000 --> 00:18:47.000]  其實救約獻祭的程序都很複雜
[00:18:47.000 --> 00:18:49.000]  有很嚴格的要求
[00:18:49.000 --> 00:18:51.000]  不是你隨便喜歡怎樣就怎樣
[00:18:51.000 --> 00:18:53.000]  凡事都會按照規矩而行
[00:18:53.000 --> 00:18:55.000]  首先這裡石頭
[00:18:55.000 --> 00:18:57.000]  已經有規定了
[00:18:57.000 --> 00:19:00.000]  整塊 整石頭
[00:19:00.000 --> 00:19:02.000]  是一個完整 整全
[00:19:02.000 --> 00:19:04.000]  未經處理過的
[00:19:04.000 --> 00:19:07.000]  沒有用鐵器鑿過的
[00:19:07.000 --> 00:19:10.000]  目的在哪裡
[00:19:10.000 --> 00:19:12.000]  那是要避免那些
[00:19:12.000 --> 00:19:14.000]  曾經使用可能
[00:19:14.000 --> 00:19:17.000]  作為偶像敬拜的石頭
[00:19:17.000 --> 00:19:19.000]  你不可以在那裡撿一塊
[00:19:19.000 --> 00:19:20.000]  你鑿過 扔過
[00:19:20.000 --> 00:19:22.000]  哎呀可以用 拿來用
[00:19:22.000 --> 00:19:25.000]  不行 不可以
[00:19:25.000 --> 00:19:28.000]  這個整塊的石頭原文是
[00:19:28.000 --> 00:19:30.000]  複數 眾數
[00:19:30.000 --> 00:19:33.000]  就是用很多塊沒有動過鐵器的
[00:19:33.000 --> 00:19:36.000]  整塊的石頭來建成
[00:19:36.000 --> 00:19:40.000]  這個在回應十屆第二屆是什麼
[00:19:40.000 --> 00:19:44.000]  不可雕刻偶像
[00:19:44.000 --> 00:19:45.000]  不可以
