
[00:00:00.000 --> 00:00:06.120]  今天我跟大家講的題目就是最後的交漲
[00:06:43.920 --> 00:06:45.280]  其他經文裏面
[00:06:45.280 --> 00:06:47.520]  其他福音書都沒有記載這件事
[00:06:47.520 --> 00:06:50.880]  那爲什麼這羣人講給耶穌聽呢
[00:06:50.880 --> 00:06:54.120]  其實耶穌知道他們心裏在想什麼
[00:06:54.120 --> 00:06:55.000]  在想什麼
[00:06:55.000 --> 00:06:56.000]  這羣人
[00:06:56.000 --> 00:06:58.200]  當然是做了些壞事
[00:06:58.200 --> 00:07:00.720]  或者犯了一些惡事
[00:07:00.720 --> 00:07:02.280]  比其他人還要嚴重
[00:07:02.280 --> 00:07:04.720]  所以他就橫死了
[00:07:04.720 --> 00:07:06.160]  die of violence
[00:07:06.160 --> 00:07:08.120]  unreflected violence
[00:07:08.120 --> 00:07:10.880]  沒想到忽然間獻祭了一切
[00:07:10.880 --> 00:07:14.000]  比拉多將他們全部殺了
[00:07:14.000 --> 00:07:16.680]  這個就是當日猶太人的想法
[00:07:16.680 --> 00:07:17.880]  當你做了壞事
[00:07:17.880 --> 00:07:19.920]  特別是做了些惡事的時候
[00:07:19.920 --> 00:07:21.840]  就會受報應的
[00:07:21.840 --> 00:07:25.120]  而你這種橫死
[00:07:25.120 --> 00:07:27.320]  不幸
[00:07:27.320 --> 00:07:29.120]  一定是你做了很多
[00:07:29.120 --> 00:07:32.000]  不見光的壞事
[00:07:32.000 --> 00:07:34.120]  但是耶穌聽到他們這樣講
[00:07:34.120 --> 00:07:36.400]  耶穌知道他們心裏有這樣的觀念
[00:07:36.400 --> 00:07:37.520]  有這樣的想法
[00:07:37.520 --> 00:07:39.080]  所以纔跟耶穌說
[00:07:39.080 --> 00:07:40.840]  耶穌是怎麼回答他們的呢
[00:07:40.840 --> 00:07:44.360]  我們看路加分十三章第二節
[00:07:44.360 --> 00:07:46.360]  耶穌說
[00:07:46.360 --> 00:07:50.400]  你們以爲這些加里利人比衆加里利人更有罪
[00:07:50.400 --> 00:07:52.280]  所以就受這害嗎
[00:07:52.280 --> 00:07:53.160]  我告訴你們
[00:07:53.160 --> 00:07:54.240]  不是的
[00:07:54.240 --> 00:07:56.480]  你們若不悔改
[00:07:56.480 --> 00:07:59.000]  都要如此滅亡
[00:07:59.000 --> 00:07:59.880]  也就是說
[00:07:59.880 --> 00:08:03.480]  耶穌首先反駁了他們心裏
[00:08:03.480 --> 00:08:05.840]  當日普遍流行的想法
[00:08:05.840 --> 00:08:07.800]  你以爲這些人橫死
[00:08:07.800 --> 00:08:10.840]  忽然之間有意外被車撞死
[00:08:10.840 --> 00:08:12.160]  或者天災橫禍
[00:08:12.160 --> 00:08:13.960]  忽然之間死了
[00:08:13.960 --> 00:08:15.120]  911倒下來
[00:08:15.120 --> 00:08:17.040]  幾千個基督徒都死了
[00:08:17.040 --> 00:08:20.160]  這些人一定是做了些惡事
[00:08:20.160 --> 00:08:22.640]  你以爲這些人的罪比其他人的罪更大
[00:08:22.640 --> 00:08:23.840]  是不是呢
[00:08:23.840 --> 00:08:27.640]  耶穌就駁斥了這個想法
[00:08:27.640 --> 00:08:28.720]  不是的
[00:08:28.720 --> 00:08:29.640]  不是的
[00:08:29.640 --> 00:08:31.200]  如果你們不悔改
[00:08:31.200 --> 00:08:34.920]  你們也會跟他們一同滅亡
[00:08:34.920 --> 00:08:37.520]  然後耶穌又引用了另外一個事件
[00:08:37.520 --> 00:08:40.360]  這個事件在其他福音書沒有記載
[00:08:40.360 --> 00:08:42.040]  只是羅格福音裏有記載
[00:08:42.040 --> 00:08:42.840]  是什麼呢
[00:08:42.840 --> 00:08:46.760]  他說西南亞樓裏曾經倒下
[00:08:46.760 --> 00:08:48.480]  倒下就即是砸死了很多人
[00:08:48.480 --> 00:08:50.600]  18個人砸死了
[00:08:50.600 --> 00:08:53.040]  他說你們以爲這18個人
[00:08:53.040 --> 00:08:54.040]  忽然倒下的時候
[00:08:54.040 --> 00:08:57.080]  無緣無故好好的倒下就死了
[00:08:57.080 --> 00:09:00.920]  是不是因爲他們的罪比你們更大
[00:09:00.920 --> 00:09:04.040]  他們比你們更差呢
[00:09:04.040 --> 00:09:05.720]  那麼耶穌說什麼
[00:09:05.720 --> 00:09:07.600]  不是的
[00:09:07.600 --> 00:09:10.960]  你們以爲那些人比一切住在耶路撒冷的人更有罪嗎
[00:09:10.960 --> 00:09:12.640]  我告訴你們不是的
[00:09:12.640 --> 00:09:15.520]  你們若不悔改
[00:09:15.520 --> 00:09:19.440]  都要如此滅亡
[00:09:19.440 --> 00:09:22.000]  在聖經裏面來說
[00:09:22.000 --> 00:09:24.400]  耶穌說了兩次
[00:09:24.400 --> 00:09:26.240]  有一句說話重複了兩次
[00:09:26.240 --> 00:09:28.280]  你們若不悔改
[00:09:28.280 --> 00:09:32.320]  都要像他們一樣滅亡
[00:09:32.320 --> 00:09:34.240]  我就有兩樣東西想和大家分享
[00:09:34.240 --> 00:09:35.760]  根據基督聖經
[00:09:35.760 --> 00:09:36.880]  第一剛纔已經說了
[00:09:36.880 --> 00:09:38.840]  耶穌原來是駁斥那些人
[00:09:38.840 --> 00:09:42.400]  你不要以爲你們比這些橫死
[00:09:42.400 --> 00:09:45.960]  死於意外天災的人更加好
[00:09:45.960 --> 00:09:47.560]  不要以爲你比他們好
[00:09:47.560 --> 00:09:49.640]  所以你現在好端端地還在
[00:09:49.640 --> 00:09:52.320]  或者你是老死
[00:09:52.320 --> 00:09:55.200]  死得很平安
[00:09:55.200 --> 00:09:56.280]  No
[00:09:56.280 --> 00:09:57.480]  你們不悔改的話
[00:09:57.480 --> 00:09:58.840]  你都會跟他一樣
[00:09:58.840 --> 00:10:00.920]  所以耶穌剛纔說了什麼
[00:10:00.920 --> 00:10:05.000]  不要自以爲意
[00:10:05.000 --> 00:10:06.760]  不要覺得你比那些人好
[00:10:06.760 --> 00:10:10.680]  不要覺得你比那些人
[00:10:10.680 --> 00:10:14.200]  犯了罪少的那麼多
[00:10:14.200 --> 00:10:17.480]  當我們看到這件事的時候
[00:10:17.480 --> 00:10:19.840]  不知道大家有沒有遇到一些朋友
[00:10:19.840 --> 00:10:21.280]  甚至家裏人
[00:10:21.280 --> 00:10:23.080]  他們覺得他們總是對的
[00:10:23.080 --> 00:10:24.200]  他們是Mr. Right
[00:10:24.200 --> 00:10:26.360]  Mrs. Right
[00:10:26.360 --> 00:10:28.560]  全部都是人的錯
[00:10:28.560 --> 00:10:29.360]  他們沒錯的
[00:10:29.360 --> 00:10:30.800]  有什麼事發生
[00:10:30.800 --> 00:10:32.360]  特別是人際關係的問題
[00:10:32.360 --> 00:10:35.360]  和相處的時候出了什麼不開心的事
[00:10:35.360 --> 00:10:36.600]  I did nothing wrong
[00:10:36.600 --> 00:10:37.960]  It's their fault
[00:10:37.960 --> 00:10:39.520]  Always都是他們的問題
[00:10:39.520 --> 00:10:40.640]  Always都是人家錯
[00:10:40.640 --> 00:10:43.400]  他自己所做的都是對的
[00:10:43.400 --> 00:10:45.840]  有沒有遇過這樣的人
[00:10:45.840 --> 00:10:48.040]  希望我們自己不是
[00:10:48.040 --> 00:10:51.560]  但是有些人真的這樣看法
[00:10:51.560 --> 00:10:53.640]  有沒有聽過一些人說
[00:10:53.640 --> 00:10:57.000]  這個世界裏面沒有什麼完美的人
[00:10:57.000 --> 00:10:58.640]  I am not perfect, you are not perfect
[00:10:58.640 --> 00:11:01.800]  不過我肯定比這個人好
[00:11:01.800 --> 00:11:03.960]  這個人肯定衰過我
[00:11:03.960 --> 00:11:05.720]  當你想起哪些人的時候
[00:11:05.720 --> 00:11:08.120]  這個比我衰那個比我衰
[00:11:08.120 --> 00:11:10.280]  到最後
[00:11:10.280 --> 00:11:10.920]  你也是衰人
[00:11:10.920 --> 00:11:12.000]  可能你也這麼承認的
[00:11:12.000 --> 00:11:14.600]  不過衰人當中你是最好的那個
[00:11:14.600 --> 00:11:16.880]  They are worse than me
[00:11:16.880 --> 00:11:20.600]  I am not perfect, but they are worse than me
[00:11:20.600 --> 00:11:22.120]  還有沒有聽人說過
[00:11:22.120 --> 00:11:24.040]  特別是中國大陸的男人
[00:11:24.040 --> 00:11:25.400]  If you don't lie
[00:11:25.400 --> 00:11:26.560]  If you don't cheat
[00:11:26.560 --> 00:11:29.360]  你不說大話,你不去欺詐人的時候
[00:11:29.360 --> 00:11:30.840]  你怎麼survive
[00:11:30.840 --> 00:11:31.880]  不要說survive
[00:11:31.880 --> 00:11:34.040]  更加不可以起飛
[00:11:34.040 --> 00:11:35.720]  你的生活不會有什麼成就
[00:11:35.720 --> 00:11:38.120]  因爲這個世界每個人都是這樣做的
[00:11:38.120 --> 00:11:39.760]  你不這樣做根本就不能競爭
[00:11:39.760 --> 00:11:44.840]  你不能夠得到你所要得到的東西
[00:11:44.840 --> 00:11:48.440]  還有些人
[00:11:48.440 --> 00:11:51.040]  可能這個比較像中國人
[00:11:51.040 --> 00:11:53.440]  I have had enough
[00:11:53.440 --> 00:11:54.600]  我受夠了
[00:11:54.600 --> 00:11:56.240]  我不知道你受夠了什麼
[00:11:56.240 --> 00:11:57.400]  我受夠了
[00:11:57.400 --> 00:12:00.560]  So it's time for me to pay back
[00:12:00.560 --> 00:12:03.120]  有機會我要revenge
[00:12:03.120 --> 00:12:05.920]  有機會我要報復
[00:12:05.920 --> 00:12:08.600]  我受夠了
[00:12:08.600 --> 00:12:13.280]  現在應該由我給點顏色來看
[00:12:13.280 --> 00:12:17.600]  有沒有這樣想過
[00:12:17.600 --> 00:12:19.160]  到一個地步我們就說
[00:12:19.160 --> 00:12:20.920]  人們這麼衰待我們
[00:12:20.920 --> 00:12:23.880]  所以我們以其人之道還治其人之身
[00:12:23.880 --> 00:12:26.320]  沒問題的
[00:12:26.320 --> 00:12:28.240]  他們這麼衰待我
[00:12:28.240 --> 00:12:30.080]  我用同樣的方法對待他們
[00:12:30.080 --> 00:12:36.080]  有什麼不對的地方呢
[00:12:36.080 --> 00:12:39.720]  我剛纔講了很多不同的scenario
[00:12:39.720 --> 00:12:42.280]  其實都不是新的東西
[00:12:42.280 --> 00:12:44.120]  我只是提醒大家
[00:12:44.120 --> 00:12:48.360]  在我們周圍的朋友、同事、家人當中
[00:12:48.360 --> 00:12:50.120]  有沒有這樣的人
[00:12:50.120 --> 00:12:51.040]  有的
[00:12:51.040 --> 00:12:54.400]  甚至可能不知不覺我們自己就是其中一個
[00:12:54.400 --> 00:12:56.280]  都未定
[00:12:56.280 --> 00:12:57.760]  這些人
[00:12:57.760 --> 00:13:00.000]  我們不知道爲什麼
[00:13:00.000 --> 00:13:01.480]  我們會說服我們自己
[00:13:01.480 --> 00:13:02.880]  告訴我們自己
[00:13:02.880 --> 00:13:04.040]  我們做這些事
[00:13:04.040 --> 00:13:04.960]  有這樣的想法
[00:13:04.960 --> 00:13:06.280]  有這樣的行動
[00:13:06.280 --> 00:13:08.280]  對於人有這樣的態度
[00:13:08.280 --> 00:13:09.720]  是沒問題的
[00:13:09.720 --> 00:13:12.480]  It's acceptable to God
[00:13:12.480 --> 00:13:14.440]  神是會接受我們這樣的
[00:13:14.440 --> 00:13:15.600]  因爲個個都是這樣
[00:13:15.600 --> 00:13:18.160]  我們不是比別人特別差
[00:13:18.160 --> 00:13:22.720]  這就是我所講的自以爲是的意思
[00:13:22.720 --> 00:13:23.640]  我們跟自己定位
[00:13:23.640 --> 00:13:25.840]  覺得神會接納我們這樣的
[00:13:25.840 --> 00:13:28.160]  我們這樣做沒問題的
[00:13:28.160 --> 00:13:28.960]  OK的
[00:13:28.960 --> 00:13:32.840]  因爲別人所做的更加差
[00:13:32.840 --> 00:13:37.080]  求神幫助我們
[00:13:37.080 --> 00:13:37.920]  不要有這樣的想法
[00:13:37.920 --> 00:13:41.560]  因爲這不是一個基督徒應該有的
[00:13:41.560 --> 00:13:46.080]  生活態度和處事的方法
[00:13:46.080 --> 00:13:48.400]  我不知道今天早上你來敬拜的時候
[00:13:48.400 --> 00:13:50.600]  你帶着什麼來呢
[00:13:50.600 --> 00:13:52.840]  Nothing
[00:13:52.840 --> 00:13:55.720]  有沒有帶着一些bitterness
[00:13:55.720 --> 00:13:58.320]  對人的一些苦毒
[00:13:58.320 --> 00:14:00.800]  有沒有帶着一些埋怨
[00:14:00.800 --> 00:14:03.520]  有沒有帶着一些不服氣
[00:14:03.520 --> 00:14:07.840]  因爲別人對你不公平
[00:14:07.840 --> 00:14:10.360]  有沒有帶着這些心態
[00:14:10.360 --> 00:14:13.600]  這些grudges
[00:14:13.600 --> 00:14:15.440]  來敬拜上帝
[00:14:15.440 --> 00:14:16.560]  你告訴上帝
[00:14:16.560 --> 00:14:18.640]  這些人對我這麼壞
[00:14:18.640 --> 00:14:20.160]  你要幫我纔行
[00:14:20.160 --> 00:14:22.000]  I did nothing wrong
[00:14:22.000 --> 00:14:23.920]  It's all their problems
[00:14:23.920 --> 00:14:25.640]  What should I do
[00:14:25.640 --> 00:14:31.200]  你幫我修理修理他們
[00:14:31.200 --> 00:14:36.120]  有時我們會跟神有這樣的圖局
[00:14:36.120 --> 00:14:38.040]  但我想提醒大家
[00:14:38.040 --> 00:14:40.680]  特別是人與人之間的問題
[00:14:40.680 --> 00:14:42.160]  特別是人與人相處的問題
[00:14:42.160 --> 00:14:44.440]  如果我們出了事的時候
[00:14:44.440 --> 00:14:45.720]  弟兄姊妹
[00:14:45.720 --> 00:14:47.040]  大家有沒有聽過一句話
[00:14:47.040 --> 00:14:49.760]  叫孤掌難鳴
[00:14:49.760 --> 00:14:50.880]  有聽過
[00:14:50.880 --> 00:14:51.720]  一隻手
[00:14:51.720 --> 00:14:52.800]  Hi 行不行
[00:14:52.800 --> 00:14:53.880]  OK
[00:14:53.880 --> 00:14:55.480]  掃我風行不行
[00:14:55.480 --> 00:14:56.320]  都OK的
[00:14:56.320 --> 00:14:57.720]  我很喜歡跟孫女玩
[00:14:57.720 --> 00:14:58.680]  她很開心的
[00:14:58.680 --> 00:15:00.680]  跟她掃我手和臉
[00:15:00.680 --> 00:15:03.240]  但如果你想make a noise
[00:15:03.240 --> 00:15:04.480]  If you want to make a noise
[00:15:04.480 --> 00:15:06.120]  你纔有聲音出來
[00:15:06.120 --> 00:15:07.880]  就要兩個人拍纔行
[00:15:07.880 --> 00:15:08.640]  要不兩個人一起拍
[00:15:08.640 --> 00:15:09.520]  或者自己拍
[00:15:09.520 --> 00:15:13.320]  起碼兩隻手才能發出聲來
[00:15:13.320 --> 00:15:14.920]  我想說的是
[00:15:14.920 --> 00:15:16.520]  人際關係
[00:15:16.520 --> 00:15:18.640]  人與人之間的問題
[00:15:18.640 --> 00:15:21.960]  雙方面都需要負責任
[00:15:21.960 --> 00:15:25.040]  每一個人在人際關係當中
[00:15:25.040 --> 00:15:27.760]  都有自己的份在當中
[00:15:27.760 --> 00:15:28.600]  問題很多時候
[00:15:28.600 --> 00:15:30.280]  我們只看到人的問題
[00:15:30.280 --> 00:15:32.680]  看不到自己的問題
[00:15:32.680 --> 00:15:34.400]  我們就變成自以爲意
[00:15:34.400 --> 00:15:37.200]  Is there a problem? Not mine
[00:15:37.200 --> 00:15:41.360]  但如果你明白牧師今天所講的
[00:15:41.360 --> 00:15:43.360]  透過靈感我們看到
[00:15:43.360 --> 00:15:45.640]  我和我奶奶不對?
[00:15:45.640 --> 00:15:47.240]  我和我老公不對?
[00:15:47.240 --> 00:15:48.640]  我和我老婆不對?
[00:15:48.640 --> 00:15:50.680]  我和我的小孩不對?
[00:15:50.680 --> 00:15:52.320]  他們不聽話
[00:15:52.320 --> 00:15:55.320]  他衰
[00:15:55.320 --> 00:15:56.240]  有沒有想過
[00:15:56.240 --> 00:15:58.240]  What's my problem?
[00:15:58.240 --> 00:16:00.560]  我的部分在哪裏
[00:16:00.560 --> 00:16:02.440]  我的責任在哪裏
[00:16:02.440 --> 00:16:03.680]  如果我不回應的時候
[00:16:03.680 --> 00:16:05.200]  他能夠做些什麼
[00:16:05.200 --> 00:16:07.400]  就是因爲我又回應
[00:16:07.400 --> 00:16:08.640]  你激氣
[00:16:08.640 --> 00:16:10.120]  於是你又做了你不應該做的事
[00:16:10.120 --> 00:16:11.600]  你說了不應該說的話
[00:16:11.600 --> 00:16:12.800]  那就出事了
[00:16:12.800 --> 00:16:15.600]  大家就矛盾有衝突
[00:16:15.600 --> 00:16:16.840]  很多時候就是這樣
[00:16:16.840 --> 00:16:19.440]  但我們覺得這些是應該的
[00:16:19.440 --> 00:16:21.000]  因爲我們是victim
