
[00:00:00.000 --> 00:00:08.000]  很多人都說我們今天這個年輕的一代是受過份保護的一代。
[00:03:26.000 --> 00:03:27.000]  有部電腦,有個螢光幕,
[00:03:27.000 --> 00:03:29.000]  有個女士的公仔這樣看著你的。
[00:03:29.000 --> 00:03:32.000]  這時候有一個電腦螢幕,
[00:03:32.000 --> 00:03:34.000]  有一個女士公仔在看著你。
[00:03:34.000 --> 00:03:36.000]  你一走到近處,
[00:03:36.000 --> 00:03:38.000]  那個女士會向你鞠躬。
[00:03:38.000 --> 00:03:41.000]  但是走到中間,那個女士會向你鞠躬。
[00:03:41.000 --> 00:03:42.000]  你知道為什麼她會鞠躬嗎?
[00:03:42.000 --> 00:03:45.000]  因為她有一個電眼,知道有一個人走過來。
[00:03:45.000 --> 00:03:47.000]  有一個人走過來,你就鞠躬了。
[00:03:47.000 --> 00:03:48.000]  為什麼她會鞠躬呢?
[00:03:48.000 --> 00:03:51.000]  是因為她裡面有一個攝像頭,
[00:03:51.000 --> 00:03:53.000]  看見有人來的時候,她就要鞠躬。
[00:03:53.000 --> 00:03:56.000]  原來她的電腦會問你的。
[00:03:56.000 --> 00:03:58.000]  她的電腦就會問你。
[00:03:58.000 --> 00:04:00.000]  你想去哪一間店鋪?
[00:04:00.000 --> 00:04:03.000]  你想去哪一間店鋪?
[00:04:03.000 --> 00:04:04.000]  有什麼可以幫到你呢?
[00:04:04.000 --> 00:04:07.000]  有什麼可以幫你呢?
[00:04:07.000 --> 00:04:08.000]  加拿大還沒有到那麼先進,
[00:04:08.000 --> 00:04:10.000]  星雄是要按的。
[00:04:10.000 --> 00:04:12.000]  加拿大還沒有到那麼先進,
[00:04:12.000 --> 00:04:13.000]  星雄是要按的。
[00:04:13.000 --> 00:04:14.000]  星雄是要按的。
[00:04:14.000 --> 00:04:15.000]  加拿大還沒有到那麼先進,
[00:04:15.000 --> 00:04:16.000]  星雄是要按的。
[00:04:16.000 --> 00:04:17.000]  加拿大還沒有到那麼先進,
[00:04:17.000 --> 00:04:18.000]  星雄是要按的。
[00:04:18.000 --> 00:04:19.000]  加拿大還沒有到那麼先進,
[00:04:19.000 --> 00:04:20.000]  星雄是要按的。
[00:04:20.000 --> 00:04:21.000]  星雄是要按的。
[00:04:21.000 --> 00:04:22.000]  加拿大還沒有到那麼先進,
[00:04:22.000 --> 00:04:23.000]  星雄是要按的。
[00:04:23.000 --> 00:04:24.000]  加拿大還沒有到那麼先進,
[00:04:24.000 --> 00:04:25.000]  星雄是要按的。
[00:04:25.000 --> 00:04:26.000]  加拿大還沒有到那麼先進,
[00:04:26.000 --> 00:04:27.000]  星雄是要按的。
[00:04:27.000 --> 00:04:28.000]  加拿大還沒有到那麼先進,
[00:04:28.000 --> 00:04:29.000]  星雄是要按的。
[00:04:29.000 --> 00:04:30.000]  加拿大還沒有到那麼先進,
[00:04:30.000 --> 00:04:31.000]  星雄是要按的。
[00:04:31.000 --> 00:04:57.000]  加拿大還沒有到那麼先進,
[00:04:57.000 --> 00:05:05.000]  星雄是要按的。
[00:05:05.000 --> 00:05:06.000]  加拿大還沒有到那麼先進,
[00:05:06.000 --> 00:05:07.000]  星雄是要按的。
[00:05:07.000 --> 00:05:08.000]  加拿大還沒有到那麼先進,
[00:05:08.000 --> 00:05:09.000]  星雄是要按的。
[00:05:09.000 --> 00:05:10.000]  加拿大還沒有到那麼先進,
[00:05:10.000 --> 00:05:11.000]  星雄是要按的。
[00:05:11.000 --> 00:05:12.000]  加拿大還沒有到那麼先進,
[00:05:12.000 --> 00:05:13.000]  星雄是要按的。
[00:05:13.000 --> 00:05:14.000]  加拿大還沒有到那麼先進,
[00:05:14.000 --> 00:05:15.000]  星雄是要按的。
[00:05:15.000 --> 00:05:16.000]  加拿大還沒有到那麼先進,
[00:05:16.000 --> 00:05:17.000]  星雄是要按的。
[00:05:17.000 --> 00:05:18.000]  加拿大還沒有到那麼先進,
[00:05:18.000 --> 00:05:19.000]  星雄是要按的。
[00:05:19.000 --> 00:05:20.000]  加拿大還沒有到那麼先進,
[00:05:20.000 --> 00:05:21.000]  星雄是要按的。
[00:05:21.000 --> 00:05:22.000]  加拿大還沒有到那麼先進,
[00:05:22.000 --> 00:05:23.000]  星雄是要按的。
[00:05:23.000 --> 00:05:24.000]  加拿大還沒有到那麼先進,
[00:05:27.000 --> 00:05:28.000]  星雄是要按的。
[00:05:28.000 --> 00:05:29.000]  加拿大還沒有到那麼先進,
[00:05:29.000 --> 00:05:30.000]  星雄是要按的。
[00:05:30.000 --> 00:05:31.000]  加拿大還沒有到那麼先進,
[00:05:31.000 --> 00:05:32.000]  星雄是要按的。
[00:05:32.000 --> 00:05:33.000]  加拿大還沒有到那麼先進,
[00:05:33.000 --> 00:05:34.000]  星雄是要按的。
[00:05:34.000 --> 00:05:35.000]  加拿大還沒有到那麼先進,
[00:05:35.000 --> 00:05:36.000]  星雄是要按的。
[00:05:36.000 --> 00:05:37.000]  加拿大還沒有到那麼先進,
[00:05:37.000 --> 00:05:38.000]  星雄是要按的。
[00:05:38.000 --> 00:05:39.000]  加拿大還沒有到那麼先進,
[00:05:39.000 --> 00:05:40.000]  星雄是要按的。
[00:05:40.000 --> 00:05:41.000]  加拿大還沒有到那麼先進,
[00:05:41.000 --> 00:05:42.000]  星雄是要按的。
[00:05:42.000 --> 00:05:43.000]  加拿大還沒有到那麼先進,
[00:05:43.000 --> 00:05:44.000]  星雄是要按的。
[00:05:44.000 --> 00:05:45.000]  加拿大還沒有到那麼先進,
[00:05:45.000 --> 00:05:46.000]  星雄是要按的。
[00:05:46.000 --> 00:05:47.000]  加拿大還沒有到那麼先進,
[00:05:57.000 --> 00:05:58.000]  加拿大還沒有到那麼先進,
[00:05:58.000 --> 00:05:59.000]  星雄是要按的。
[00:05:59.000 --> 00:06:00.000]  加拿大還沒有到那麼先進,
[00:06:00.000 --> 00:06:01.000]  星雄是要按的。
[00:06:01.000 --> 00:06:02.000]  加拿大還沒有到那麼先進,
[00:06:02.000 --> 00:06:03.000]  星雄是要按的。
[00:06:03.000 --> 00:06:04.000]  加拿大還沒有到那麼先進,
[00:06:04.000 --> 00:06:05.000]  星雄是要按的。
[00:06:05.000 --> 00:06:06.000]  加拿大還沒有到那麼先進,
[00:06:06.000 --> 00:06:07.000]  星雄是要按的。
[00:06:07.000 --> 00:06:08.000]  加拿大還沒有到那麼先進,
[00:06:08.000 --> 00:06:09.000]  星雄是要按的。
[00:06:09.000 --> 00:06:10.000]  加拿大還沒有到那麼先進,
[00:06:10.000 --> 00:06:11.000]  星雄是要按的。
[00:06:11.000 --> 00:06:12.000]  加拿大還沒有到那麼先進,
[00:06:12.000 --> 00:06:13.000]  星雄是要按的。
[00:06:13.000 --> 00:06:14.000]  加拿大還沒有到那麼先進,
[00:06:14.000 --> 00:06:15.000]  星雄是要按的。
[00:06:15.000 --> 00:06:16.000]  加拿大還沒有到那麼先進,
[00:06:16.000 --> 00:06:17.000]  星雄是要按的。
[00:06:27.000 --> 00:06:28.000]  加拿大還沒有到那麼先進,
[00:06:28.000 --> 00:06:29.000]  星雄是要按的。
[00:06:29.000 --> 00:06:30.000]  加拿大還沒有到那麼先進,
[00:06:30.000 --> 00:06:31.000]  星雄是要按的。
[00:06:31.000 --> 00:06:32.000]  加拿大還沒有到那麼先進,
[00:06:32.000 --> 00:06:33.000]  星雄是要按的。
[00:06:33.000 --> 00:06:34.000]  加拿大還沒有到那麼先進,
[00:06:34.000 --> 00:06:35.000]  星雄是要按的。
[00:06:35.000 --> 00:06:36.000]  加拿大還沒有到那麼先進,
[00:06:36.000 --> 00:06:37.000]  星雄是要按的。
[00:06:37.000 --> 00:06:38.000]  加拿大還沒有到那麼先進,
[00:06:38.000 --> 00:06:39.000]  星雄是要按的。
[00:06:39.000 --> 00:06:40.000]  加拿大還沒有到那麼先進,
[00:06:40.000 --> 00:06:41.000]  星雄是要按的。
[00:06:41.000 --> 00:06:42.000]  加拿大還沒有到那麼先進,
[00:06:42.000 --> 00:06:43.000]  星雄是要按的。
[00:06:43.000 --> 00:06:44.000]  加拿大還沒有到那麼先進,
[00:06:44.000 --> 00:06:45.000]  星雄是要按的。
[00:06:45.000 --> 00:06:46.000]  加拿大還沒有到那麼先進,
[00:06:46.000 --> 00:06:47.000]  星雄是要按的。
[00:06:57.000 --> 00:06:58.000]  加拿大還沒有到那麼先進,
[00:06:58.000 --> 00:06:59.000]  星雄是要按的。
[00:06:59.000 --> 00:07:00.000]  加拿大還沒有到那麼先進,
[00:07:00.000 --> 00:07:01.000]  星雄是要按的。
[00:07:01.000 --> 00:07:02.000]  加拿大還沒有到那麼先進,
[00:07:02.000 --> 00:07:03.000]  星雄是要按的。
[00:07:03.000 --> 00:07:04.000]  加拿大還沒有到那麼先進,
[00:07:04.000 --> 00:07:05.000]  星雄是要按的。
[00:07:05.000 --> 00:07:06.000]  加拿大還沒有到那麼先進,
[00:07:06.000 --> 00:07:07.000]  星雄是要按的。
[00:07:07.000 --> 00:07:08.000]  加拿大還沒有到那麼先進,
[00:07:08.000 --> 00:07:09.000]  星雄是要按的。
[00:07:09.000 --> 00:07:10.000]  加拿大還沒有到那麼先進,
[00:07:10.000 --> 00:07:11.000]  星雄是要按的。
[00:07:11.000 --> 00:07:12.000]  加拿大還沒有到那麼先進,
[00:07:12.000 --> 00:07:13.000]  星雄是要按的。
[00:07:13.000 --> 00:07:14.000]  加拿大還沒有到那麼先進,
[00:07:14.000 --> 00:07:15.000]  星雄是要按的。
[00:07:15.000 --> 00:07:16.000]  加拿大還沒有到那麼先進,
[00:07:16.000 --> 00:07:17.000]  星雄是要按的。
[00:07:28.000 --> 00:07:29.000]  加拿大還沒有到那麼先進,
[00:07:29.000 --> 00:07:30.000]  星雄是要按的。
[00:07:30.000 --> 00:07:31.000]  加拿大還沒有到那麼先進,
[00:07:31.000 --> 00:07:32.000]  星雄是要按的。
[00:07:32.000 --> 00:07:33.000]  加拿大還沒有到那麼先進,
[00:07:33.000 --> 00:07:34.000]  星雄是要按的。
[00:07:34.000 --> 00:07:35.000]  加拿大還沒有到那麼先進,
[00:07:35.000 --> 00:07:36.000]  星雄是要按的。
[00:07:36.000 --> 00:07:37.000]  加拿大還沒有到那麼先進,
[00:07:37.000 --> 00:07:38.000]  星雄是要按的。
[00:07:38.000 --> 00:07:39.000]  加拿大還沒有到那麼先進,
[00:07:39.000 --> 00:07:40.000]  星雄是要按的。
[00:07:40.000 --> 00:07:41.000]  加拿大還沒有到那麼先進,
[00:07:41.000 --> 00:07:42.000]  星雄是要按的。
[00:07:42.000 --> 00:07:43.000]  加拿大還沒有到那麼先進,
[00:07:43.000 --> 00:07:44.000]  星雄是要按的。
[00:07:44.000 --> 00:07:45.000]  加拿大還沒有到那麼先進,
[00:07:45.000 --> 00:07:46.000]  星雄是要按的。
[00:07:46.000 --> 00:07:47.000]  加拿大還沒有到那麼先進,
[00:07:47.000 --> 00:07:48.000]  星雄是要按的。
[00:07:58.000 --> 00:07:59.000]  加拿大還沒有到那麼先進,
[00:07:59.000 --> 00:08:00.000]  加拿大還沒有到那麼先進,
[00:08:00.000 --> 00:08:01.000]  加拿大還沒有到那麼先進,
[00:08:01.000 --> 00:08:02.000]  加拿大還沒有到那麼先進,
[00:08:02.000 --> 00:08:03.000]  加拿大還沒有到那麼先進,
[00:08:03.000 --> 00:08:04.000]  加拿大還沒有到那麼先進,
[00:08:04.000 --> 00:08:05.000]  加拿大還沒有到那麼先進,
[00:08:05.000 --> 00:08:06.000]  加拿大還沒有到那麼先進,
[00:08:06.000 --> 00:08:07.000]  加拿大還沒有到那麼先進,
[00:08:07.000 --> 00:08:08.000]  加拿大還沒有到那麼先進,
[00:08:08.000 --> 00:08:09.000]  加拿大還沒有到那麼先進,
[00:08:09.000 --> 00:08:10.000]  加拿大還沒有到那麼先進,
[00:08:10.000 --> 00:08:11.000]  加拿大還沒有到那麼先進,
[00:08:11.000 --> 00:08:12.000]  加拿大還沒有到那麼先進,
[00:08:12.000 --> 00:08:13.000]  加拿大還沒有到那麼先進,
[00:08:13.000 --> 00:08:14.000]  加拿大還沒有到那麼先進,
[00:08:14.000 --> 00:08:15.000]  加拿大還沒有到那麼先進,
[00:08:15.000 --> 00:08:16.000]  加拿大還沒有到那麼先進,
[00:08:16.000 --> 00:08:27.000]  加拿大還沒有到那麼先進,
[00:08:27.000 --> 00:08:28.000]  加拿大還沒有到那麼先進,
[00:08:28.000 --> 00:08:29.000]  加拿大還沒有到那麼先進,
[00:08:29.000 --> 00:08:30.000]  加拿大還沒有到那麼先進,
[00:08:30.000 --> 00:08:31.000]  加拿大還沒有到那麼先進,
[00:08:31.000 --> 00:08:32.000]  加拿大還沒有到那麼先進,
[00:08:32.000 --> 00:08:33.000]  加拿大還沒有到那麼先進,
[00:08:33.000 --> 00:08:34.000]  加拿大還沒有到那麼先進,
[00:08:34.000 --> 00:08:35.000]  加拿大還沒有到那麼先進,
[00:08:35.000 --> 00:08:36.000]  加拿大還沒有到那麼先進,
[00:08:36.000 --> 00:08:37.000]  加拿大還沒有到那麼先進,
[00:08:37.000 --> 00:08:38.000]  加拿大還沒有到那麼先進,
[00:08:38.000 --> 00:08:39.000]  加拿大還沒有到那麼先進,
[00:08:39.000 --> 00:08:40.000]  加拿大還沒有到那麼先進,
[00:08:40.000 --> 00:08:41.000]  加拿大還沒有到那麼先進,
[00:08:41.000 --> 00:08:42.000]  加拿大還沒有到那麼先進,
[00:08:42.000 --> 00:08:43.000]  加拿大還沒有到那麼先進,
[00:08:43.000 --> 00:08:44.000]  加拿大還沒有到那麼先進,
[00:08:44.000 --> 00:08:46.000]  加拿大還沒有到那麼先進,
[00:08:46.000 --> 00:08:47.000]  加拿大還沒有到那麼先進,
[00:08:47.000 --> 00:08:48.000]  加拿大還沒有到那麼先進,
[00:08:48.000 --> 00:08:49.000]  加拿大還沒有到那麼先進,
[00:08:49.000 --> 00:08:50.000]  加拿大還沒有到那麼先進,
[00:08:50.000 --> 00:08:51.000]  加拿大還沒有到那麼先進,
[00:08:51.000 --> 00:08:52.000]  加拿大還沒有到那麼先進,
[00:08:52.000 --> 00:08:53.000]  加拿大還沒有到那麼先進,
[00:08:53.000 --> 00:08:54.000]  加拿大還沒有到那麼先進,
[00:08:54.000 --> 00:08:55.000]  加拿大還沒有到那麼先進,
[00:08:55.000 --> 00:08:56.000]  加拿大還沒有到那麼先進,
[00:08:56.000 --> 00:08:57.000]  加拿大還沒有到那麼先進,
[00:08:57.000 --> 00:08:58.000]  加拿大還沒有到那麼先進,
[00:08:58.000 --> 00:08:59.000]  加拿大還沒有到那麼先進,
[00:08:59.000 --> 00:09:00.000]  加拿大還沒有到那麼先進,
[00:09:00.000 --> 00:09:01.000]  加拿大還沒有到那麼先進,
[00:09:01.000 --> 00:09:02.000]  加拿大還沒有到那麼先進,
[00:09:02.000 --> 00:09:03.000]  加拿大還沒有到那麼先進,
[00:09:03.000 --> 00:09:14.000]  加拿大還沒有到那麼先進,
[00:09:14.000 --> 00:09:15.000]  加拿大還沒有到那麼先進,
[00:09:15.000 --> 00:09:16.000]  加拿大還沒有到那麼先進,
[00:09:16.000 --> 00:09:17.000]  加拿大還沒有到那麼先進,
[00:09:17.000 --> 00:09:18.000]  加拿大還沒有到那麼先進,
[00:09:18.000 --> 00:09:19.000]  加拿大還沒有到那麼先進,
[00:09:19.000 --> 00:09:20.000]  加拿大還沒有到那麼先進,
[00:09:20.000 --> 00:09:21.000]  加拿大還沒有到那麼先進,
[00:09:21.000 --> 00:09:22.000]  加拿大還沒有到那麼先進,
[00:09:22.000 --> 00:09:23.000]  加拿大還沒有到那麼先進,
[00:09:23.000 --> 00:09:24.000]  加拿大還沒有到那麼先進,
[00:09:24.000 --> 00:09:25.000]  加拿大還沒有到那麼先進,
[00:09:25.000 --> 00:09:26.000]  加拿大還沒有到那麼先進,
[00:09:26.000 --> 00:09:27.000]  加拿大還沒有到那麼先進,
[00:09:27.000 --> 00:09:28.000]  加拿大還沒有到那麼先進,
[00:09:28.000 --> 00:09:29.000]  加拿大還沒有到那麼先進,
[00:09:29.000 --> 00:09:30.000]  加拿大還沒有到那麼先進,
[00:09:30.000 --> 00:09:31.000]  加拿大還沒有到那麼先進,
[00:09:31.000 --> 00:09:33.000]  加拿大還沒有到那麼先進,
[00:09:33.000 --> 00:09:34.000]  加拿大還沒有到那麼先進,
[00:09:34.000 --> 00:09:35.000]  加拿大還沒有到那麼先進,
[00:09:35.000 --> 00:09:36.000]  加拿大還沒有到那麼先進,
[00:09:36.000 --> 00:09:37.000]  加拿大還沒有到那麼先進,
[00:09:37.000 --> 00:09:38.000]  加拿大還沒有到那麼先進,
[00:09:38.000 --> 00:09:39.000]  加拿大還沒有到那麼先進,
[00:09:39.000 --> 00:09:40.000]  加拿大還沒有到那麼先進,
[00:09:40.000 --> 00:09:41.000]  加拿大還沒有到那麼先進,
[00:09:41.000 --> 00:09:42.000]  加拿大還沒有到那麼先進,
[00:09:42.000 --> 00:09:43.000]  加拿大還沒有到那麼先進,
[00:09:43.000 --> 00:09:44.000]  加拿大還沒有到那麼先進,
[00:09:44.000 --> 00:09:45.000]  加拿大還沒有到那麼先進,
[00:09:45.000 --> 00:09:46.000]  加拿大還沒有到那麼先進,
[00:09:46.000 --> 00:09:47.000]  加拿大還沒有到那麼先進,
[00:09:47.000 --> 00:09:48.000]  加拿大還沒有到那麼先進,
[00:09:48.000 --> 00:09:49.000]  加拿大還沒有到那麼先進,
[00:09:49.000 --> 00:09:50.000]  加拿大還沒有到那麼先進,
[00:09:50.000 --> 00:10:19.000]  加拿大還沒有到那麼先進,
[00:10:20.000 --> 00:10:21.000]  加拿大還沒有到那麼先進,
[00:10:21.000 --> 00:10:22.000]  加拿大還沒有到那麼先進,
[00:10:22.000 --> 00:10:23.000]  加拿大還沒有到那麼先進,
[00:10:23.000 --> 00:10:24.000]  加拿大還沒有到那麼先進,
[00:10:24.000 --> 00:10:25.000]  加拿大還沒有到那麼先進,
[00:10:25.000 --> 00:10:26.000]  加拿大還沒有到那麼先進,
[00:10:26.000 --> 00:10:27.000]  加拿大還沒有到那麼先進,
[00:10:27.000 --> 00:10:28.000]  加拿大還沒有到那麼先進,
[00:10:28.000 --> 00:10:29.000]  加拿大還沒有到那麼先進,
[00:10:29.000 --> 00:10:30.000]  加拿大還沒有到那麼先進,
[00:10:30.000 --> 00:10:31.000]  加拿大還沒有到那麼先進,
[00:10:31.000 --> 00:10:32.000]  加拿大還沒有到那麼先進,
[00:10:32.000 --> 00:10:33.000]  加拿大還沒有到那麼先進,
[00:10:33.000 --> 00:10:34.000]  加拿大還沒有到那麼先進,
[00:10:34.000 --> 00:10:35.000]  加拿大還沒有到那麼先進,
[00:10:35.000 --> 00:10:36.000]  加拿大還沒有到那麼先進,
[00:10:36.000 --> 00:10:37.000]  加拿大還沒有到那麼先進,
[00:10:37.000 --> 00:10:38.000]  加拿大還沒有到那麼先進,
[00:10:38.000 --> 00:10:52.000]  加拿大還沒有到那麼先進,
[00:10:52.000 --> 00:10:53.000]  加拿大還沒有到那麼先進,
[00:10:53.000 --> 00:10:54.000]  加拿大還沒有到那麼先進,
[00:10:54.000 --> 00:10:55.000]  加拿大還沒有到那麼先進,
[00:10:55.000 --> 00:10:56.000]  加拿大還沒有到那麼先進,
[00:10:56.000 --> 00:10:57.000]  加拿大還沒有到那麼先進,
[00:10:57.000 --> 00:10:58.000]  加拿大還沒有到那麼先進,
[00:10:58.000 --> 00:10:59.000]  加拿大還沒有到那麼先進,
[00:10:59.000 --> 00:11:00.000]  加拿大還沒有到那麼先進,
[00:11:00.000 --> 00:11:01.000]  加拿大還沒有到那麼先進,
[00:11:01.000 --> 00:11:02.000]  加拿大還沒有到那麼先進,
[00:11:02.000 --> 00:11:03.000]  加拿大還沒有到那麼先進,
[00:11:03.000 --> 00:11:04.000]  加拿大還沒有到那麼先進,
[00:11:04.000 --> 00:11:05.000]  加拿大還沒有到那麼先進,
[00:11:05.000 --> 00:11:06.000]  加拿大還沒有到那麼先進,
[00:11:06.000 --> 00:11:07.000]  加拿大還沒有到那麼先進,
[00:11:07.000 --> 00:11:08.000]  加拿大還沒有到那麼先進,
[00:11:08.000 --> 00:11:09.000]  加拿大還沒有到那麼先進,
[00:11:09.000 --> 00:11:10.000]  加拿大還沒有到那麼先進,
[00:11:10.000 --> 00:11:11.000]  加拿大還沒有到那麼先進,
[00:11:11.000 --> 00:11:12.000]  加拿大還沒有到那麼先進,
[00:11:12.000 --> 00:11:13.000]  加拿大還沒有到那麼先進,
[00:11:13.000 --> 00:11:14.000]  加拿大還沒有到那麼先進,
[00:11:14.000 --> 00:11:15.000]  加拿大還沒有到那麼先進,
[00:11:15.000 --> 00:11:16.000]  加拿大還沒有到那麼先進,
[00:11:16.000 --> 00:11:17.000]  加拿大還沒有到那麼先進,
[00:11:17.000 --> 00:11:18.000]  加拿大還沒有到那麼先進,
[00:11:18.000 --> 00:11:19.000]  加拿大還沒有到那麼先進,
[00:11:19.000 --> 00:11:20.000]  加拿大還沒有到那麼先進,
[00:11:20.000 --> 00:11:21.000]  加拿大還沒有到那麼先進,
[00:11:21.000 --> 00:11:22.000]  加拿大還沒有到那麼先進,
[00:11:22.000 --> 00:11:23.000]  加拿大還沒有到那麼先進,
[00:11:23.000 --> 00:11:24.000]  加拿大還沒有到那麼先進,
[00:11:24.000 --> 00:11:25.000]  加拿大還沒有到那麼先進,
[00:11:25.000 --> 00:11:42.000]  加拿大還沒有到那麼先進,
[00:11:42.000 --> 00:11:43.000]  加拿大還沒有到那麼先進,
[00:11:43.000 --> 00:11:44.000]  加拿大還沒有到那麼先進,
[00:11:44.000 --> 00:11:45.000]  加拿大還沒有到那麼先進,
[00:11:45.000 --> 00:11:46.000]  加拿大還沒有到那麼先進,
[00:11:46.000 --> 00:11:47.000]  加拿大還沒有到那麼先進,
[00:11:47.000 --> 00:11:48.000]  加拿大還沒有到那麼先進,
[00:11:48.000 --> 00:11:49.000]  加拿大還沒有到那麼先進,
[00:11:49.000 --> 00:11:50.000]  加拿大還沒有到那麼先進,
[00:11:50.000 --> 00:11:51.000]  加拿大還沒有到那麼先進,
[00:11:51.000 --> 00:11:52.000]  加拿大還沒有到那麼先進,
[00:11:52.000 --> 00:11:53.000]  加拿大還沒有到那麼先進,
[00:11:53.000 --> 00:11:54.000]  加拿大還沒有到那麼先進,
[00:11:54.000 --> 00:11:55.000]  加拿大還沒有到那麼先進,
[00:11:55.000 --> 00:11:56.000]  加拿大還沒有到那麼先進,
[00:11:56.000 --> 00:11:57.000]  加拿大還沒有到那麼先進,
[00:11:57.000 --> 00:11:58.000]  加拿大還沒有到那麼先進,
[00:11:58.000 --> 00:11:59.000]  加拿大還沒有到那麼先進,
[00:11:59.000 --> 00:12:00.000]  加拿大還沒有到那麼先進,
