
[00:00:00.000 --> 00:00:04.320]  今日要同大家一齊去講一個訊息
[00:02:58.760 --> 00:03:01.680]  去同佢一齊去做新事呢
[00:03:01.680 --> 00:03:03.320]  當我哋要去睇今日嘅經文
[00:03:03.320 --> 00:03:07.280]  我哋要先了解以賽亞書四十三章
[00:03:07.280 --> 00:03:10.280]  特別當時呢一班以色列人嘅處境
[00:03:10.280 --> 00:03:12.880]  當時佢哋就係身處一個狀態就係
[00:03:12.880 --> 00:03:15.080]  耶路撒冷已經被巴比倫攻陷
[00:03:15.080 --> 00:03:20.480]  軍王呀貴族呀百姓都被擄到去巴比倫
[00:03:20.480 --> 00:03:23.280]  先至就要宣講呢個盼望嘅訊息
[00:03:23.280 --> 00:03:24.880]  因為佢哋真係好絕望
[00:03:24.880 --> 00:03:27.680]  佢哋真係好需要有一個盼望嘅訊息
[00:03:27.680 --> 00:03:31.080]  呢個盼望嘅訊息先讓佢哋能夠可以繼續向前行
[00:03:31.080 --> 00:03:35.160]  同樣嘅就係喺我哋人生都真係喺困難困境嘅時候
[00:03:35.160 --> 00:03:38.520]  我哋睇唔到前路嘅時候呢我哋係無力向前行
[00:03:38.520 --> 00:03:41.160]  但我哋都好需要就係一份嘅盼望
[00:03:41.160 --> 00:03:45.200]  當我哋仍然有盼望嘅時候呢我哋可以繼續向前行
[00:03:45.200 --> 00:03:47.080]  繼續去面對我哋嘅將來
[00:03:47.080 --> 00:03:51.680]  所以當時先至就要向呢班以色列人去宣講一個盼望嘅訊息
[00:03:51.680 --> 00:03:55.680]  就係讓到當時呢班生活喺絕望裏面嘅以色列人
[00:03:55.680 --> 00:03:57.640]  佢哋能夠可以忍耐
[00:03:57.640 --> 00:04:02.680]  等候呢上帝嘅拯救能夠臨到佢哋嘅中間
[00:04:02.680 --> 00:04:04.760]  所以當我哋今日去睇今日呢一段嘅經文
[00:04:04.760 --> 00:04:08.960]  一開始呢我哋會見到一句好特別嘅說話
[00:04:08.960 --> 00:04:09.840]  佢話咩呀
[00:04:09.840 --> 00:04:11.280]  佢話耶和華如此說
[00:04:11.280 --> 00:04:15.760]  你們不要追念從前的事也不要思想古時嘅事
[00:04:15.760 --> 00:04:18.040]  等於只會我哋就咁睇呢兩個說話呢
[00:04:18.040 --> 00:04:19.320]  我哋覺得冇乜嘢嘅
[00:04:19.320 --> 00:04:21.000]  冇乜特別嘅
[00:04:21.000 --> 00:04:23.720]  咁但係如果你真係睇返43章嘅時候呢
[00:04:23.720 --> 00:04:25.240]  你讀到呢節經文呢
[00:04:25.240 --> 00:04:27.640]  其實你會覺得好奇怪係點解呢
[00:04:27.640 --> 00:04:30.200]  因為前面43章16至17字
[00:04:30.200 --> 00:04:32.880]  神師啱啱剛剛去提到就係
[00:04:32.880 --> 00:04:34.880]  佢點樣去分開紅海
[00:04:34.880 --> 00:04:36.720]  擊敗咗埃及嘅軍兵
[00:04:36.720 --> 00:04:40.000]  但係點解突然間去到啱啱睇嘅呢一節
[00:04:40.000 --> 00:04:42.360]  無端端就叫佢哋點呀
[00:04:42.360 --> 00:04:44.360]  唔好追念從前嘅事
[00:04:44.360 --> 00:04:46.000]  唔好思想古時嘅事
[00:04:46.000 --> 00:04:47.880]  你啱啱先講完古時嘅事
[00:04:47.880 --> 00:04:49.520]  啱啱先講完從前嘅事
[00:04:49.520 --> 00:04:51.600]  而家又話唔好追念從前嘅事
[00:04:51.600 --> 00:04:53.400]  唔好思想古時嘅事
[00:04:53.400 --> 00:04:54.800]  呢個係有啲奇怪
[00:04:54.800 --> 00:04:58.000]  但其實點解神要喺度咁講呢
[00:04:58.000 --> 00:05:03.640]  其實呢度並唔係要叫以色列人去忘記咗神過去出埃及嘅因典
[00:05:03.640 --> 00:05:08.640]  更加唔係要去否定佢哋經歷過出埃及嘅重要性
[00:05:08.640 --> 00:05:11.000]  相反神喺度要去提醒佢哋
[00:05:11.000 --> 00:05:12.280]  釋入呢份舊因
[00:05:12.280 --> 00:05:13.280]  就話畀佢哋聽
[00:05:13.280 --> 00:05:14.280]  神嘅大能
[00:05:14.280 --> 00:05:15.760]  係點樣拯救佢哋
[00:05:15.760 --> 00:05:17.040]  並且點樣話畀佢哋聽
[00:05:17.040 --> 00:05:18.960]  神係會拯救佢哋
[00:05:18.960 --> 00:05:22.120]  並且更重要嘅要去話畀佢哋聽係乜嘢呢
[00:05:22.120 --> 00:05:23.240]  就係要提醒佢哋
[00:05:23.240 --> 00:05:26.440]  唔好將神限制喺過去
[00:05:28.040 --> 00:05:30.280]  神昔日能夠可以分開紅海
[00:05:30.280 --> 00:05:33.040]  唔代表今日佢只會用同一個方法
[00:05:33.040 --> 00:05:34.240]  嚟去工作
[00:05:34.240 --> 00:05:36.480]  可能對於當時嘅以色列人嚟講
[00:05:36.480 --> 00:05:38.360]  佢哋被擄到去巴比倫
[00:05:38.360 --> 00:05:42.280]  佢哋可能好期望嘅就係好似昔日咁樣出埃及
[00:05:42.280 --> 00:05:43.800]  神興起一個領袖
[00:05:43.800 --> 00:05:45.600]  帶領佢哋走過紅海
[00:05:45.600 --> 00:05:46.840]  然後能夠出埃及
[00:05:46.840 --> 00:05:48.600]  咁樣離開呢個巴比倫
[00:05:48.600 --> 00:05:50.600]  但神喺度要畀佢哋知道
[00:05:50.600 --> 00:05:52.400]  就係神話佢要做嘅
[00:05:52.400 --> 00:05:53.800]  係畀呢班以色列人
[00:05:53.800 --> 00:05:55.280]  佢哋喺記憶裏面
[00:05:55.280 --> 00:05:57.480]  更加大更加新嘅事
[00:05:58.160 --> 00:05:59.640]  係一件唔同嘅事
[00:05:59.640 --> 00:06:01.720]  頂姐妹我哋好多時候
[00:06:01.720 --> 00:06:04.360]  我哋都好容易好似以色列人咁樣
[00:06:04.360 --> 00:06:09.400]  我哋都會以為神就會好似過往佢點樣祝福我哋
[00:06:09.400 --> 00:06:12.760]  佢會繼續咁樣同樣嘅一啲嘅方法嚟祝福我哋
[00:06:12.760 --> 00:06:15.480]  我哋甚至可能我哋都會期望嘅就係
[00:06:15.480 --> 00:06:17.160]  我神以前咁樣去祝福我
[00:06:17.160 --> 00:06:18.880]  而家亦都係咁樣祝福我
[00:06:18.880 --> 00:06:21.240]  神以前咁樣帶我脫離一個困境
[00:06:21.240 --> 00:06:23.440]  而家都會咁樣帶我脫離一個困境
[00:06:23.440 --> 00:06:25.440]  我哋甚至可能認為就係
[00:06:25.440 --> 00:06:28.280]  神會按住一啲我哋好熟悉嘅方式
[00:06:28.280 --> 00:06:29.640]  嚟繼續去工作
[00:06:29.640 --> 00:06:31.760]  所以我哋都會繼續用我哋認為
[00:06:31.760 --> 00:06:35.600]  神會用嘅方式嚟去繼續做我哋要做嘅嘢
[00:06:35.600 --> 00:06:37.720]  繼續去侍奉我哋嘅神
[00:06:37.720 --> 00:06:41.360]  但係神佢係喺度話畀我哋聽
[00:06:41.360 --> 00:06:43.960]  佢可能正正喺度要開一條
[00:06:43.960 --> 00:06:47.360]  我哋從未想過嘅一條新嘅道路
[00:06:47.360 --> 00:06:48.880]  讓我哋能夠去踏上
[00:06:48.880 --> 00:06:51.440]  所以今日提醒我哋
[00:06:51.440 --> 00:06:53.160]  短短嘅兩句說話
[00:06:53.160 --> 00:06:56.080]  神要話畀我哋聽就係我哋唔好停留喺
[00:06:56.080 --> 00:06:57.480]  昨日嘅成功
[00:06:57.480 --> 00:07:00.600]  亦都唔好困住喺昨日嘅失敗
[00:07:00.600 --> 00:07:04.360]  因為神係永遠喺度工作
[00:07:04.360 --> 00:07:06.400]  佢唔係昨日嘅神
[00:07:06.400 --> 00:07:08.960]  佢係今日仍然工作嘅神
[00:07:08.960 --> 00:07:11.600]  將來仍然繼續工作嘅神
[00:07:11.600 --> 00:07:13.800]  所以神係可以喺我哋當中
[00:07:13.800 --> 00:07:15.040]  去做新嘅事
[00:07:15.040 --> 00:07:18.080]  為我哋開新嘅道路
[00:07:18.080 --> 00:07:19.880]  等一會
[00:07:19.880 --> 00:07:23.280]  知唔知呢度發生咩事情
[00:07:23.280 --> 00:07:26.720]  喺你哋嘅右上角
[00:07:26.720 --> 00:07:31.120]  喺可能五六十年代嗰陣時
[00:07:31.120 --> 00:07:34.320]  教會通常好鍾意做一件事
[00:07:34.320 --> 00:07:36.080]  派奶粉
[00:07:36.080 --> 00:07:39.080]  仲有派維他命丸
[00:07:39.080 --> 00:07:42.120]  因為當時個社會比較貧窮
[00:07:42.120 --> 00:07:42.960]  冇資源
[00:07:42.960 --> 00:07:48.160]  所以教會派奶粉派維他命丸
[00:07:48.160 --> 00:07:52.200]  如果今日我哋教會仍然派奶粉
[00:07:52.200 --> 00:07:56.600]  派維他命丸會點呀?
[00:07:56.600 --> 00:08:00.720]  派奶粉佢都好似問你個咩奶
[00:08:00.720 --> 00:08:03.200]  派維他命丸跟住佢可能話畀你聽
[00:08:03.200 --> 00:08:05.240]  佢食嗰啲仲好過你呢啲
[00:08:05.240 --> 00:08:07.320]  跟住我哋教會又會擔心啲咩
[00:08:07.320 --> 00:08:08.720]  食安嘅問題
[00:08:08.720 --> 00:08:10.160]  唔知畀咗啲嘢
[00:08:10.160 --> 00:08:12.320]  佢哋食咗之後如果佢有事
[00:08:12.320 --> 00:08:14.120]  咁會告教會
[00:08:14.120 --> 00:08:16.720]  我哋會好多呢啲嘅想法
[00:08:16.720 --> 00:08:20.000]  所以以前能夠可以去祝福人嘅方法
[00:08:20.000 --> 00:08:22.600]  好似似乎而家今日要去派奶粉
[00:08:22.600 --> 00:08:25.320]  都祝福唔到我哋嘅社區
[00:08:25.320 --> 00:08:26.880]  我哋身邊嘅人
[00:08:26.880 --> 00:08:30.000]  咁然後大家睇下下面嗰幅圖
[00:08:30.000 --> 00:08:33.160]  榮光街嘅舊貌
[00:08:33.160 --> 00:08:35.640]  係咪好親切呀?
[00:08:35.640 --> 00:08:38.240]  我哋而家睇唔到
[00:08:38.240 --> 00:08:42.880]  我哋而家淨係見到一堆嘅地盤
[00:08:42.880 --> 00:08:48.400]  以前我哋嘅社區係全部都係啲可能係啲基層
[00:08:48.400 --> 00:08:52.920]  比較生活困難啲嘅居民
[00:08:52.920 --> 00:08:55.640]  咁但係嚟緊我哋嘅社區好大轉變
[00:08:55.640 --> 00:08:58.080]  大家知唔知首案呢
[00:08:58.080 --> 00:09:00.840]  最快落成嘅呢一座首案
[00:09:00.840 --> 00:09:04.600]  佢喺下年八月就會入伙
[00:09:04.600 --> 00:09:10.440]  你知唔知佢三房賣幾多錢呀?
[00:09:10.440 --> 00:09:13.280]  1200萬
[00:09:13.280 --> 00:09:15.560]  所以等於我哋嘅社區點呀?
[00:09:15.560 --> 00:09:17.240]  唔同咗
[00:09:17.240 --> 00:09:20.160]  我哋過去我哋會做好多扶貧做好多基層嘅工作
[00:09:20.160 --> 00:09:24.400]  嚟緊嘅日子可能我哋會繼續做扶貧做基層嘅工作
[00:09:24.400 --> 00:09:26.120]  但我哋更加要點呀?
[00:09:26.120 --> 00:09:28.080]  要知道我哋呢個社區
[00:09:28.080 --> 00:09:30.720]  呢個新嘅一班嘅人
[00:09:30.720 --> 00:09:33.960]  佢哋嘅需要係點樣去祝福佢哋
[00:09:33.960 --> 00:09:35.960]  右上角派單張
[00:09:35.960 --> 00:09:39.400]  教會以前係好鍾意派單張嘅
[00:09:39.400 --> 00:09:43.920]  你而家試下派單張有冇人收呀?
[00:09:43.920 --> 00:09:47.640]  你見下而家啲商家佢哋都會唔會走去餐廳呀
[00:09:47.640 --> 00:09:49.720]  鋪頭呀會唔會派單張呀?
[00:09:49.720 --> 00:09:51.080]  都冇㗎啦
[00:09:51.080 --> 00:09:55.200]  你見到佢哋冇嘅時候就其實反映一件咩事畀我哋知呀
[00:09:55.200 --> 00:09:58.560]  就係呢個嘅宣傳嘅方式係點呀?
[00:09:58.560 --> 00:09:59.760]  冇效囉
[00:09:59.760 --> 00:10:02.440]  或者個效果好低囉
[00:10:02.440 --> 00:10:04.160]  就算我哋而家都真係唔得
[00:10:04.160 --> 00:10:05.640]  我哋都仍然要去派單張
[00:10:05.640 --> 00:10:08.640]  我哋需要做啲咩呀知唔知?
[00:10:08.640 --> 00:10:13.160]  我哋要派禮物
[00:10:13.160 --> 00:10:17.280]  早年呢我仲記得我廿幾年前
[00:10:17.280 --> 00:10:20.720]  廿年前啦我做傳道部部長嘅時候呢
[00:10:20.720 --> 00:10:24.680]  當年我就印咗一大堆教會嘅紙巾
[00:10:24.680 --> 00:10:28.880]  我仲用excel嚟整咗個地圖
[00:10:28.880 --> 00:10:31.000]  喺個紙巾嘅上面
[00:10:31.000 --> 00:10:33.040]  咁呀嗰個年代就需要派紙巾啦
[00:10:33.040 --> 00:10:35.840]  咁呀而家仲要派好多禮物
[00:10:35.840 --> 00:10:38.480]  咁我哋最近呢就最新印咗係咩呢?
[00:10:38.480 --> 00:10:41.560]  就係印咗一個有教會嘅logo
[00:10:41.560 --> 00:10:45.520]  同埋有教會名嘅電風扇仔
[00:10:45.520 --> 00:10:47.560]  咁呀我攞住啲電風扇仔呢
[00:10:47.560 --> 00:10:48.560]  我都唔係同佢講話
[00:10:48.560 --> 00:10:50.000]  喂教會有單張派畀你呀
[00:10:50.000 --> 00:10:51.160]  我要講咩呀?
[00:10:51.160 --> 00:10:53.120]  喂送個電風扇畀你呀
[00:10:53.120 --> 00:10:56.560]  咁啲人就湧埋嚟啦
[00:10:56.560 --> 00:11:00.280]  所以以前我哋用嘅方法係可以行得通嘅
[00:11:00.280 --> 00:11:02.480]  而家似乎好似都係有啲困難
[00:11:02.480 --> 00:11:06.040]  然後跟住右下角助導會
[00:11:06.040 --> 00:11:12.080]  弟兄姊妹知唔知咩係助導會呀?
[00:11:12.080 --> 00:11:17.560]  弟兄姊妹大家知唔知你返緊一間浸信會呀?
[00:11:17.560 --> 00:11:20.360]  浸信會喺六七十年代呢
[00:11:20.360 --> 00:11:22.560]  最興旺嘅知唔知係咩呀?
[00:11:22.560 --> 00:11:25.960]  就係助導會呀
[00:11:25.960 --> 00:11:28.080]  但係今日似乎我哋連助導會係咩
[00:11:28.080 --> 00:11:31.880]  我哋都唔係好清楚
[00:11:31.880 --> 00:11:34.280]  昔日呢可能好興旺嘅
[00:11:34.280 --> 00:11:38.840]  可能而家似乎有啲困難
[00:11:38.840 --> 00:11:41.440]  所以弟兄姊妹
[00:11:41.440 --> 00:11:43.960]  今日呢段經文提緊我哋
[00:11:43.960 --> 00:11:45.840]  唔好追念從前嘅事
[00:11:45.840 --> 00:11:49.560]  過去嗰啲方法可能真係行得通
[00:11:49.560 --> 00:11:50.840]  能夠祝福到好多人
[00:11:50.840 --> 00:11:52.600]  但係可能去到今日
[00:11:52.600 --> 00:11:54.640]  隨住社區嘅轉變
[00:11:54.640 --> 00:11:56.840]  隨住時代嘅轉變
[00:11:56.840 --> 00:11:59.000]  人嘅需要唔同咗
[00:11:59.000 --> 00:12:01.280]  我哋再用舊嘅方法嚟去祝福佢哋
[00:12:01.280 --> 00:12:02.680]  可能祝福唔到
[00:12:02.680 --> 00:12:06.560]  弟兄姊妹你知唔知我哋而家身處喺一個咩嘅階段
[00:12:06.560 --> 00:12:07.760]  其實我哋知唔知
[00:12:07.760 --> 00:12:12.360]  我哋經歷過幾個好大嘅變遷喺香港
[00:12:12.360 --> 00:12:15.680]  我哋經歷咗社會運動
[00:12:15.680 --> 00:12:17.360]  有疫情
[00:12:17.360 --> 00:12:19.120]  而社會運動疫情嘅期間
[00:12:19.120 --> 00:12:21.000]  仲發生咗兩樣嘢
[00:12:21.000 --> 00:12:24.600]  有兩個大嘅轉變喺我哋中間
[00:12:24.600 --> 00:12:25.760]  一個就係咩呢
[00:12:25.760 --> 00:12:28.240]  一個係移民潮
[00:12:28.240 --> 00:12:30.920]  仲有一個大家可能唔覺嘅
[00:12:30.920 --> 00:12:33.200]  其實係一個退休潮
[00:12:33.200 --> 00:12:34.560]  呢個退休潮係咩呢
[00:12:34.560 --> 00:12:37.160]  呢個退休潮係嚟自我哋一大班
[00:12:37.160 --> 00:12:39.760]  喺嬰兒潮出世嘅呢一班嘅人
[00:12:39.760 --> 00:12:41.520]  佢哋進入退休
[00:12:41.520 --> 00:12:44.880]  所以好多嘅教會佢哋都面對一個狀況就係點呢
[00:12:44.880 --> 00:12:47.880]  佢哋好似斷崖式咁樣
[00:12:47.880 --> 00:12:49.000]  下滑
[00:12:49.000 --> 00:12:50.240]  無論人
[00:12:50.240 --> 00:12:52.560]  無論錢
[00:12:52.560 --> 00:12:54.240]  教會嘅馮賢
[00:12:54.240 --> 00:12:57.160]  所以以至好多教會都會選擇就係
[00:12:57.160 --> 00:13:00.200]  咁咪慳健啲啦
[00:13:00.200 --> 00:13:01.920]  唔好亂洗錢啦
[00:13:01.920 --> 00:13:04.560]  小心啲用錢啦
[00:13:04.560 --> 00:13:08.800]  咁早排永勝執事就send咗幅圖畀我睇就係
[00:13:08.800 --> 00:13:10.200]  嚟自新報嘅
[00:13:10.200 --> 00:13:14.040]  新報有個報道就係講緊呢
[00:13:14.040 --> 00:13:15.680]  今年上半年呢
[00:13:15.680 --> 00:13:18.360]  呢個宗教嘅機構呢
[00:13:18.360 --> 00:13:22.680]  佢哋購置物業
[00:13:22.680 --> 00:13:24.520]  呢個反映咗啲咩呢就係
[00:13:24.520 --> 00:13:25.840]  教會
[00:13:25.840 --> 00:13:27.560]  當唔敢亂咁洗錢嘅時候
[00:13:27.560 --> 00:13:30.000]  咁我哋有錢又點算呀
[00:13:30.000 --> 00:13:33.200]  買樓囉買啲物業囉
[00:13:33.200 --> 00:13:35.040]  所以姐妹
[00:13:35.040 --> 00:13:40.000]  我哋處於一個好變幻嘅社區
[00:13:40.000 --> 00:13:41.200]  變幻嘅時代
[00:13:41.200 --> 00:13:44.440]  其實我哋真係要用一個新嘅方法
[00:13:44.440 --> 00:13:46.320]  新嘅道路嚟去呢
[00:13:46.320 --> 00:13:49.200]  去祝福我哋嘅社區祝福我哋身邊嘅人
[00:13:49.200 --> 00:13:52.800]  我哋唔好再停留喺過去
[00:13:52.800 --> 00:13:55.880]  唔好困住喺過去
[00:13:55.880 --> 00:13:57.640]  然後跟住
[00:13:57.640 --> 00:14:00.920]  上一部經文話看呀我要做一件新事
[00:14:00.920 --> 00:14:02.480]  如今要發言
[00:14:02.480 --> 00:14:03.800]  你哋豈不知道嗎
[00:14:03.800 --> 00:14:05.680]  我必在曠野開道路
[00:14:05.680 --> 00:14:07.640]  在沙漠開江河
[00:14:07.640 --> 00:14:10.320]  新事其實究竟係講啲乜嘢呢
[00:14:10.320 --> 00:14:12.640]  好多嘅學者佢認為呢就係講緊就係
[00:14:12.640 --> 00:14:15.200]  可能就係講緊因為當時佢哋秘魯
[00:14:15.200 --> 00:14:17.880]  就應該係提到就係以色列人秘魯歸回
[00:14:17.880 --> 00:14:19.120]  咁簡單
[00:14:19.120 --> 00:14:21.480]  咁但係呢個當然係包括嘅因為
[00:14:21.480 --> 00:14:24.360]  回應緊當時呢一班秘魯嘅以色列人
[00:14:24.360 --> 00:14:28.200]  咁但係新事嘅漁民呢係有一種全新的
[00:14:28.200 --> 00:14:30.080]  未曾見過嘅
[00:14:30.080 --> 00:14:32.360]  所以呢其實喺呢度呢其實
[00:14:32.360 --> 00:14:35.040]  要描寫嘅呢幅個圖畫呢個新事呢
[00:14:35.040 --> 00:14:38.120]  其實可能係講緊一個比歷史上嘅歸回呢
[00:14:38.120 --> 00:14:41.440]  係更加宏大更加新嘅事
[00:14:41.440 --> 00:14:43.440]  經文更加提到係咩呢佢話
[00:14:43.440 --> 00:14:46.520]  曠野開道路沙漠流出江河
[00:14:46.520 --> 00:14:49.000]  野獸也因神的供應而讚美他
[00:14:49.000 --> 00:14:52.040]  整節目你想像一下
[00:14:52.040 --> 00:14:53.200]  曠野喎
[00:14:53.200 --> 00:14:56.280]  你知唔知曠野係點嘅
[00:14:56.280 --> 00:14:57.560]  乜都冇㗎嘛
[00:14:57.560 --> 00:14:58.600]  係咪
[00:14:58.600 --> 00:15:01.760]  喺曠野裏面可以有道路畀你行
[00:15:01.760 --> 00:15:02.840]  ok
[00:15:02.840 --> 00:15:03.760]  咁然後啦
[00:15:03.760 --> 00:15:06.000]  沙漠係一個冇水嘅地方
[00:15:06.000 --> 00:15:07.400]  但係佢流出咩呀
[00:15:07.400 --> 00:15:09.080]  江河喎
[00:15:09.080 --> 00:15:12.280]  然後野獸亦都會因為神嘅供應而點呀
[00:15:12.280 --> 00:15:13.080]  去讚美他
[00:15:13.080 --> 00:15:14.320]  即其實呢個
[00:15:14.320 --> 00:15:19.040]  嘅描述就已經係講緊係超越咗一般嘅地理環境嘅改變
[00:15:19.040 --> 00:15:24.320]  而係一幅神重新去創造呢個世界嘅一幅新嘅圖畫
[00:15:24.320 --> 00:15:26.360]  就正如當日神去創造天地嘅時候
[00:15:26.360 --> 00:15:28.760]  使到混亂變為有秩序
[00:15:28.760 --> 00:15:30.120]  如今
[00:15:30.120 --> 00:15:31.760]  神更加再次係點呀
[00:15:31.760 --> 00:15:34.160]  使到荒涼變成豐盛
[00:15:34.160 --> 00:15:35.400]  所以正因為咁嘅緣故
[00:15:35.400 --> 00:15:39.600]  紳士喺度唔係淨係單單只係講緊呢一班以色列人
[00:15:39.600 --> 00:15:41.200]  佢哋要回歸呢個故土
[00:15:41.200 --> 00:15:42.960]  佢哋又可以歸回啦
[00:15:42.960 --> 00:15:48.240]  其實更加係預告緊神最終係要藉住彌賽亞帶嚟一個新嘅救恩
[00:15:48.240 --> 00:15:50.600]  所以神要做新事
[00:15:50.600 --> 00:15:52.720]  唔單止讓以色列人
[00:15:52.720 --> 00:15:55.440]  佢哋過去不斷去得罪神
[00:15:55.440 --> 00:15:56.680]  不斷去犯罪
[00:15:56.680 --> 00:15:58.640]  不斷去離棄神
[00:15:58.640 --> 00:16:00.840]  神最後聽佢哋嘅呼求
[00:16:00.840 --> 00:16:02.440]  然後施人拯救
[00:16:02.440 --> 00:16:04.400]  然後佢哋又繼續去犯罪
[00:16:04.400 --> 00:16:06.200]  然後繼續得罪神
[00:16:06.200 --> 00:16:08.480]  神要開一條新嘅道路
[00:16:08.480 --> 00:16:09.720]  佢要
[00:16:09.720 --> 00:16:12.480]  他要獨身兒子耶穌基督嚟過呢個世界上
[00:16:12.480 --> 00:16:14.400]  就係要成就呢份救恩
[00:16:14.400 --> 00:16:17.280]  讓到人脫離罪過困綁
[00:16:17.280 --> 00:16:18.440]  所以神昔日
[00:16:18.440 --> 00:16:20.920]  佢去做嘅救事
[00:16:20.920 --> 00:16:25.120]  就係神拯救呢班百姓離開埃及遺牢之地
[00:16:25.120 --> 00:16:29.400]  如今神就要去拯救人離開罪惡嘅捆綁
[00:16:29.400 --> 00:16:31.360]  昔日神去打敗法老
[00:16:31.360 --> 00:16:36.960]  如今神藉住基督勝過罪惡勝過死亡同埋勝過撒旦
[00:16:36.960 --> 00:16:39.520]  昔日神去打開呢個紅海
[00:16:39.520 --> 00:16:41.480]  如今神去藉住十字架
[00:16:41.480 --> 00:16:44.040]  打開通往天父嘅道路
[00:16:44.040 --> 00:16:46.480]  讓人能夠可以與神和好
[00:16:46.480 --> 00:16:47.400]  所以弟兄姊妹
[00:16:47.400 --> 00:16:51.520]  新事唔單止係講緊新嘅方法
[00:16:51.520 --> 00:16:53.320]  更加係講緊一個新嘅救恩
[00:16:53.320 --> 00:16:54.440]  新嘅生命
[00:16:54.440 --> 00:16:56.400]  新嘅創造
[00:16:56.400 --> 00:16:57.800]  所以今日弟兄姊妹
[00:16:57.800 --> 00:17:01.600]  神仍然喺度做緊新事
[00:17:01.600 --> 00:17:05.120]  或許可能喺你嘅人生
[00:17:05.120 --> 00:17:08.520]  你正處喺一個沙漠裏面
[00:17:08.520 --> 00:17:11.640]  又或者你淨係留落喺曠野裏面
[00:17:11.640 --> 00:17:14.280]  你係感到枯乾
[00:17:14.280 --> 00:17:18.000]  又或者你嘅侍奉係一個好停滯嘅狀態
[00:17:18.000 --> 00:17:22.720]  你嘅生命裏頭你充滿月剛寒
[00:17:22.720 --> 00:17:24.880]  其實面對住咁嘅狀況
[00:17:24.880 --> 00:17:27.680]  在人睇嚟係點呀
[00:17:27.680 --> 00:17:28.720]  係冇路好行
