
[00:00:00.000 --> 00:00:02.000]  如果有人問大家
[00:02:43.280 --> 00:02:45.280]  領有一個更新的生命
[00:02:45.280 --> 00:02:47.280]  教會需要有更新的時候
[00:02:47.280 --> 00:02:49.280]  究竟我們應該怎樣去理解
[00:02:49.280 --> 00:02:51.280]  我們今天會看
[00:02:51.280 --> 00:02:53.280]  今天信息的重要的其中一點
[00:02:53.280 --> 00:02:55.280]  是不讓
[00:02:55.280 --> 00:02:57.280]  防止吸敵人
[00:02:57.280 --> 00:02:59.280]  我定這個標題
[00:02:59.280 --> 00:03:01.280]  因為
[00:03:01.280 --> 00:03:03.280]  當尼西米
[00:03:03.280 --> 00:03:05.280]  從波斯的皇宮
[00:03:05.280 --> 00:03:07.280]  放完假了
[00:03:07.280 --> 00:03:09.280]  其實不是放假
[00:03:09.280 --> 00:03:11.280]  是工作,工作完就回到耶路撒冷的時候
[00:03:11.280 --> 00:03:13.280]  他在耶路撒冷
[00:03:13.280 --> 00:03:15.280]  所面對的問題
[00:03:15.280 --> 00:03:17.280]  根據
[00:03:17.280 --> 00:03:19.280]  當尼西米的第九和第十章
[00:03:19.280 --> 00:03:21.280]  我們知道,大家如果記得的話
[00:03:21.280 --> 00:03:23.280]  在第九和第十章他們說到
[00:03:23.280 --> 00:03:25.280]  當時的以色列人
[00:03:25.280 --> 00:03:27.280]  很虛心在神面前
[00:03:27.280 --> 00:03:29.280]  聆聽神的律法
[00:03:29.280 --> 00:03:31.280]  然後重新立約
[00:03:31.280 --> 00:03:33.280]  不單止立約,是手約
[00:03:33.280 --> 00:03:35.280]  不單止手約,還要簽名
[00:03:35.280 --> 00:03:37.280]  差不多打了手指毛
[00:03:37.280 --> 00:03:39.280]  說我們一定會
[00:03:39.280 --> 00:03:41.280]  遵守神的律法
[00:03:41.280 --> 00:03:43.280]  你可以說
[00:03:43.280 --> 00:03:45.280]  其實在那個時候
[00:03:45.280 --> 00:03:47.280]  整個的以色列民族
[00:03:47.280 --> 00:03:49.280]  好像經歷了一個很重大的
[00:03:49.280 --> 00:03:51.280]  屬靈復興
[00:03:51.280 --> 00:03:53.280]  所以你說
[00:03:53.280 --> 00:03:55.280]  其實看到這個尼西米記
[00:03:55.280 --> 00:03:57.280]  第九和第十章,或者再下去
[00:03:57.280 --> 00:03:59.280]  第十二章的時候,都說到
[00:03:59.280 --> 00:04:01.280]  他們當時
[00:04:01.280 --> 00:04:03.280]  是處於一個屬靈的高峰
[00:04:03.280 --> 00:04:05.280]  可以說
[00:04:05.280 --> 00:04:07.280]  在那個時候,和神很近的距離
[00:04:07.280 --> 00:04:09.280]  不過如果我們再
[00:04:09.280 --> 00:04:11.280]  來到今天我們所看的第十三章
[00:04:11.280 --> 00:04:13.280]  你會發覺
[00:04:13.280 --> 00:04:15.280]  事情有一個很特別
[00:04:15.280 --> 00:04:17.280]  很強烈的轉變
[00:04:17.280 --> 00:04:19.280]  就好像一個童話故事
[00:04:19.280 --> 00:04:21.280]  童話故事永遠都是
[00:04:21.280 --> 00:04:23.280]  王子有公主
[00:04:23.280 --> 00:04:25.280]  通常童話故事是怎樣?
[00:04:25.280 --> 00:04:27.280]  王子與公主都會經歷很多困難
[00:04:27.280 --> 00:04:29.280]  然後,最後
[00:04:29.280 --> 00:04:31.280]  排除萬難,可以在一起
[00:04:31.280 --> 00:04:33.280]  以後就怎樣?
[00:04:33.280 --> 00:04:35.280]  童話的結局是什麼?
[00:04:35.280 --> 00:04:37.280]  They live happily forever
[00:04:37.280 --> 00:04:39.280]  他們從此以後就可以
[00:04:39.280 --> 00:04:41.280]  快樂地生活
[00:04:41.280 --> 00:04:43.280]  不過現實上通常都不是這樣
[00:04:43.280 --> 00:04:45.280]  現實上
[00:04:45.280 --> 00:04:47.280]  當王子變了曲子
[00:04:47.280 --> 00:04:49.280]  或者大肚子
[00:04:49.280 --> 00:04:51.280]  那麼公主就變成怎樣?
[00:04:51.280 --> 00:04:53.280]  公主就變成以後我做主
[00:04:53.280 --> 00:04:55.280]  當有這樣的事實的時候
[00:04:55.280 --> 00:04:57.280]  你會發覺
[00:04:57.280 --> 00:04:59.280]  童話
[00:04:59.280 --> 00:05:01.280]  就會馬上變為現實
[00:05:01.280 --> 00:05:03.280]  那麼我們
[00:05:03.280 --> 00:05:05.280]  這個
[00:05:05.280 --> 00:05:07.280]  尼西米回到
[00:05:07.280 --> 00:05:09.280]  耶路撒冷的時候
[00:05:09.280 --> 00:05:11.280]  所經驗到的
[00:05:11.280 --> 00:05:13.280]  正正是這樣的情況
[00:05:13.280 --> 00:05:15.280]  在十三章的第四節
[00:05:15.280 --> 00:05:17.280]  第四節告訴我們
[00:05:17.280 --> 00:05:19.280]  那個時候
[00:05:19.280 --> 00:05:21.280]  管理神殿中
[00:05:21.280 --> 00:05:23.280]  庫房的祭司伊利亞實
[00:05:23.280 --> 00:05:25.280]  與多比亞
[00:05:25.280 --> 00:05:27.280]  結親
[00:05:27.280 --> 00:05:29.280]  成為親家
[00:05:29.280 --> 00:05:31.280]  他們這兩個是什麼人呢?
[00:05:31.280 --> 00:05:33.280]  伊利亞實是當時的大祭司
[00:05:33.280 --> 00:05:35.280]  如果我們看前一點
[00:05:35.280 --> 00:05:37.280]  看第三章的時候
[00:05:37.280 --> 00:05:39.280]  其實在整個建造
[00:05:39.280 --> 00:05:41.280]  城牆的工程裡面
[00:05:41.280 --> 00:05:43.280]  可以扮演著一個相當
[00:05:43.280 --> 00:05:45.280]  很前的位置
[00:05:45.280 --> 00:05:47.280]  做一個帶領的工作
[00:05:47.280 --> 00:05:49.280]  而多比亞是誰呢?
[00:05:49.280 --> 00:05:51.280]  多比亞是當時的
[00:05:51.280 --> 00:05:53.280]  阿曼人,就是外邦人
[00:05:53.280 --> 00:05:55.280]  而這個多比亞
[00:05:55.280 --> 00:05:57.280]  是當時記不記得
[00:05:57.280 --> 00:05:59.280]  有一群外邦人
[00:05:59.280 --> 00:06:01.280]  他們很反對以色列人重建城牆
[00:06:01.280 --> 00:06:03.280]  所以就多次的
[00:06:03.280 --> 00:06:05.280]  不單止在言語上侮辱他們
[00:06:05.280 --> 00:06:07.280]  更加甚至計劃
[00:06:07.280 --> 00:06:09.280]  進入以色列人當中殺他們
[00:06:09.280 --> 00:06:11.280]  而這個多比亞
[00:06:11.280 --> 00:06:13.280]  就是其中一個
[00:06:13.280 --> 00:06:15.280]  走在最前
[00:06:15.280 --> 00:06:17.280]  反對建造城牆工程的
[00:06:17.280 --> 00:06:19.280]  外邦人
[00:06:19.280 --> 00:06:21.280]  從這兩個人的背景
[00:06:21.280 --> 00:06:23.280]  我們可以說
[00:06:23.280 --> 00:06:25.280]  這兩個人
[00:06:25.280 --> 00:06:27.280]  伊利亞實很明顯
[00:06:27.280 --> 00:06:29.280]  就是要重建城牆
[00:06:29.280 --> 00:06:31.280]  而多比亞就是不想以色列人重建城牆
[00:06:31.280 --> 00:06:33.280]  從這兩個人的立場
[00:06:33.280 --> 00:06:35.280]  我們可以大概
[00:06:35.280 --> 00:06:37.280]  做一個結論
[00:06:37.280 --> 00:06:39.280]  這兩個人是敵對的
[00:06:39.280 --> 00:06:41.280]  可以說多比亞就是
[00:06:41.280 --> 00:06:43.280]  伊利亞實的敵人
[00:06:43.280 --> 00:06:45.280]  不過當尼西米
[00:06:45.280 --> 00:06:47.280]  回到耶路撒冷的時候
[00:06:47.280 --> 00:06:49.280]  他竟然發現這兩個應該是敵人的人
[00:06:49.280 --> 00:06:51.280]  現在怎樣?
[00:06:51.280 --> 00:06:53.280]  成為親家
[00:06:53.280 --> 00:06:55.280]  不單止這樣
[00:06:55.280 --> 00:06:57.280]  這個伊利亞實
[00:06:57.280 --> 00:06:59.280]  更加運用他大祭司的權柄
[00:06:59.280 --> 00:07:01.280]  怎樣?
[00:07:01.280 --> 00:07:05.280]  將一個聖殿裏面的房屋
[00:07:05.280 --> 00:07:07.280]  給了多比亞來居住
[00:07:07.280 --> 00:07:09.280]  這個房屋
[00:07:09.280 --> 00:07:11.280]  原本是用來做什麼的?
[00:07:11.280 --> 00:07:13.280]  聖經告訴我們
[00:07:13.280 --> 00:07:15.280]  這個聖殿裏面的房屋
[00:07:15.280 --> 00:07:17.280]  原本就是要來
[00:07:17.280 --> 00:07:19.280]  存放聖殿
[00:07:19.280 --> 00:07:21.280]  所需要用的物資
[00:07:21.280 --> 00:07:23.280]  包括供應利未人
[00:07:23.280 --> 00:07:25.280]  五穀、新酒、油等等
[00:07:25.280 --> 00:07:29.280]  日常所需的物資
[00:07:29.280 --> 00:07:31.280]  你說
[00:07:31.280 --> 00:07:33.280]  沒有了一個儲物房
[00:07:33.280 --> 00:07:35.280]  供應利未人
[00:07:35.280 --> 00:07:37.280]  或者聖殿所有的侍奉人員
[00:07:37.280 --> 00:07:39.280]  的物資的時候
[00:07:39.280 --> 00:07:41.280]  那就是沒東西吃
[00:07:41.280 --> 00:07:43.280]  等於今天沒糧出
[00:07:43.280 --> 00:07:45.280]  我們再看第十節的時候
[00:07:45.280 --> 00:07:47.280]  告訴我們
[00:07:47.280 --> 00:07:49.280]  由於利未人沒糧出
[00:07:49.280 --> 00:07:51.280]  再沒有其他的供應
[00:07:51.280 --> 00:07:53.280]  他們怎樣?第十節告訴我們
[00:07:53.280 --> 00:07:55.280]  他們要各奔回
[00:07:55.280 --> 00:07:59.280]  奔回自己的田地去了
[00:07:59.280 --> 00:08:01.280]  就是說什麼?
[00:08:01.280 --> 00:08:03.280]  就是說聖殿沒有侍奉人員
[00:08:03.280 --> 00:08:05.280]  沒有利未人公職
[00:08:05.280 --> 00:08:07.280]  沒有唱歌的人
[00:08:07.280 --> 00:08:09.280]  沒有守衛的人
[00:08:09.280 --> 00:08:11.280]  所以
[00:08:11.280 --> 00:08:13.280]  就好像中國人所說的
[00:08:13.280 --> 00:08:15.280]  人去樓空
[00:08:15.280 --> 00:08:17.280]  只剩下空殼的聖殿在裏面
[00:08:17.280 --> 00:08:19.280]  我們再看下去
[00:08:19.280 --> 00:08:21.280]  在第十一節
[00:08:21.280 --> 00:08:23.280]  尼西米看到這樣的光景的時候
[00:08:23.280 --> 00:08:25.280]  他就問那些
[00:08:25.280 --> 00:08:27.280]  其實不是問
[00:08:27.280 --> 00:08:29.280]  是質詢那些長官
[00:08:29.280 --> 00:08:31.280]  他說你們
[00:08:31.280 --> 00:08:33.280]  為什麼離棄
[00:08:33.280 --> 00:08:35.280]  神的殿呢?
[00:08:35.280 --> 00:08:37.280]  為什麼?
[00:08:37.280 --> 00:08:39.280]  為什麼
[00:08:39.280 --> 00:08:41.280]  尼西米要問這一班人?
[00:08:41.280 --> 00:08:43.280]  因為如果我們揭前一點
[00:08:43.280 --> 00:08:45.280]  看這個十章三十九節
[00:08:45.280 --> 00:08:47.280]  原來這一班人
[00:08:47.280 --> 00:08:49.280]  在尼西米未離開耶路撒冷之前
[00:08:49.280 --> 00:08:51.280]  他曾經
[00:08:51.280 --> 00:08:53.280]  做過一個很嚴謹的承諾
[00:08:53.280 --> 00:08:55.280]  那個承諾是說什麼?
[00:08:55.280 --> 00:08:57.280]  如果大家看這個經文的時候
[00:08:57.280 --> 00:08:59.280]  他說我們會將
[00:08:59.280 --> 00:09:01.280]  聖殿所需要的物資
[00:09:01.280 --> 00:09:03.280]  祭司守門的
[00:09:03.280 --> 00:09:05.280]  歌唱的需要的物資
[00:09:05.280 --> 00:09:07.280]  全部放在那間屋裏
[00:09:07.280 --> 00:09:09.280]  然後怎樣?
[00:09:09.280 --> 00:09:11.280]  最後他說
[00:09:11.280 --> 00:09:13.280]  我們如果這樣做的時候
[00:09:13.280 --> 00:09:15.280]  就不離棄
[00:09:15.280 --> 00:09:17.280]  我們神的殿
[00:09:17.280 --> 00:09:19.280]  看到嗎?
[00:09:19.280 --> 00:09:21.280]  他們自己做了這個承諾
[00:09:21.280 --> 00:09:23.280]  但是現在尼西米回來的時候
[00:09:23.280 --> 00:09:25.280]  上梁不正
[00:09:25.280 --> 00:09:27.280]  下梁歪
[00:09:27.280 --> 00:09:29.280]  第一個
[00:09:29.280 --> 00:09:31.280]  背棄這個承諾的是誰?
[00:09:31.280 --> 00:09:33.280]  就是這個大祭之
[00:09:33.280 --> 00:09:35.280]  以利亞實
[00:09:35.280 --> 00:09:37.280]  我們看看這個以利亞實
[00:09:37.280 --> 00:09:39.280]  他做錯了哪幾樣東西?
[00:09:39.280 --> 00:09:41.280]  我們看看有幾樣東西他做錯了
[00:09:41.280 --> 00:09:43.280]  第一
[00:09:43.280 --> 00:09:45.280]  他和外族通婚
[00:09:45.280 --> 00:09:47.280]  千萬不要誤會
[00:09:47.280 --> 00:09:49.280]  不是
[00:09:49.280 --> 00:09:51.280]  種族歧視
[00:09:51.280 --> 00:09:53.280]  聖經絕對沒有這個意思
[00:09:53.280 --> 00:09:55.280]  在這裏不容許以色列人在那個時候
[00:09:55.280 --> 00:09:57.280]  與外邦人
[00:09:57.280 --> 00:09:59.280]  通婚的原因
[00:09:59.280 --> 00:10:01.280]  是因為那個時候所有的外邦人
[00:10:01.280 --> 00:10:03.280]  都是拜假神
[00:10:03.280 --> 00:10:05.280]  如果和外邦人通婚的時候
[00:10:05.280 --> 00:10:07.280]  就會將假神的文化
[00:10:07.280 --> 00:10:09.280]  假神的信仰
[00:10:09.280 --> 00:10:11.280]  帶到神的子民裏面
[00:10:11.280 --> 00:10:13.280]  所以在那個時候
[00:10:13.280 --> 00:10:15.280]  神禁止以色列人與外邦人通婚
[00:10:15.280 --> 00:10:17.280]  但是這個以利亞實
[00:10:17.280 --> 00:10:19.280]  就違背了神的吩咐
[00:10:19.280 --> 00:10:21.280]  第二
[00:10:21.280 --> 00:10:23.280]  他所做錯的就是
[00:10:23.280 --> 00:10:25.280]  讓阿們人進入神的會
[00:10:25.280 --> 00:10:27.280]  如果我們站在前小姐
[00:10:27.280 --> 00:10:29.280]  在本章的第一節
[00:10:29.280 --> 00:10:31.280]  那裏講得很清楚
[00:10:31.280 --> 00:10:33.280]  阿們人和摩訶人
[00:10:33.280 --> 00:10:35.280]  嚴禁這兩個民族
[00:10:35.280 --> 00:10:37.280]  進入神的會
[00:10:37.280 --> 00:10:39.280]  大家如果想知道歷史背景的時候
[00:10:39.280 --> 00:10:41.280]  請星期三
[00:10:41.280 --> 00:10:43.280]  又賣廣告
[00:10:43.280 --> 00:10:45.280]  我們網上的查經
[00:10:45.280 --> 00:10:47.280]  因為今天不夠時間再交代歷史背景
[00:10:47.280 --> 00:10:49.280]  但是神講得很清楚
[00:10:49.280 --> 00:10:51.280]  這兩個外邦人
[00:10:51.280 --> 00:10:53.280]  是不能進入神的會
[00:10:53.280 --> 00:10:55.280]  但是以利亞實又
[00:10:55.280 --> 00:10:57.280]  違背了神的吩咐
[00:10:57.280 --> 00:10:59.280]  第三個他所做錯的
[00:10:59.280 --> 00:11:01.280]  他運用神給他的權柄
[00:11:01.280 --> 00:11:03.280]  用了神的物
[00:11:03.280 --> 00:11:05.280]  在一些不正當
[00:11:05.280 --> 00:11:07.280]  不合適的用途上
[00:11:07.280 --> 00:11:09.280]  第四
[00:11:09.280 --> 00:11:11.280]  就是他忽略了
[00:11:11.280 --> 00:11:13.280]  神的僕人的需要
[00:11:13.280 --> 00:11:15.280]  作為神的子民
[00:11:15.280 --> 00:11:17.280]  是需要供養神的僕人
[00:11:17.280 --> 00:11:19.280]  在這個故事裏面
[00:11:19.280 --> 00:11:21.280]  是包括什麼
[00:11:21.280 --> 00:11:23.280]  祭司、歌唱的
[00:11:23.280 --> 00:11:25.280]  和在聖殿裏面
[00:11:25.280 --> 00:11:27.280]  服侍、看守的人
[00:11:27.280 --> 00:11:31.280]  聖經沒有詳細解釋
[00:11:31.280 --> 00:11:33.280]  告訴我們
[00:11:33.280 --> 00:11:35.280]  究竟以利亞實
[00:11:35.280 --> 00:11:37.280]  為什麼會犯了
[00:11:37.280 --> 00:11:39.280]  剛才所講的錯
[00:11:39.280 --> 00:11:41.280]  很明顯他是祭司
[00:11:41.280 --> 00:11:43.280]  他知道的,但是為什麼會犯錯呢
[00:11:43.280 --> 00:11:45.280]  聖經沒有說
[00:11:45.280 --> 00:11:47.280]  也許
[00:11:47.280 --> 00:11:49.280]  犯錯的原因
[00:11:49.280 --> 00:11:51.280]  並不是最重要
[00:11:51.280 --> 00:11:53.280]  因為無論什麼原因
[00:11:53.280 --> 00:11:55.280]  犯罪就是犯罪
[00:11:55.280 --> 00:11:57.280]  但是聖經很清楚
[00:11:57.280 --> 00:11:59.280]  在這一連串的
[00:11:59.280 --> 00:12:01.280]  錯誤裏面
[00:12:01.280 --> 00:12:03.280]  是一個很清楚的後果
[00:12:03.280 --> 00:12:05.280]  後果就是說
[00:12:05.280 --> 00:12:07.280]  當你讓你的敵人進入
[00:12:07.280 --> 00:12:09.280]  你的殿裏面的時候
[00:12:09.280 --> 00:12:11.280]  這個就是罪
[00:12:11.280 --> 00:12:13.280]  我們再看下去
[00:12:13.280 --> 00:12:15.280]  在第七節
[00:12:15.280 --> 00:12:17.280]  尼西米形容
[00:12:17.280 --> 00:12:19.280]  以利亞實
[00:12:19.280 --> 00:12:21.280]  所做的是一件惡事
[00:12:21.280 --> 00:12:23.280]  第七節講,是一件惡事
[00:12:23.280 --> 00:12:25.280]  這個形容
[00:12:25.280 --> 00:12:27.280]  讓我想起
[00:12:27.280 --> 00:12:29.280]  新約裏面耶穌基督
[00:12:29.280 --> 00:12:31.280]  講鬼的故事
[00:12:31.280 --> 00:12:33.280]  當污鬼、邪靈
[00:12:33.280 --> 00:12:35.280]  進入一個人的生命的時候
[00:12:35.280 --> 00:12:37.280]  他就會佔據
[00:12:37.280 --> 00:12:39.280]  控制了那個人
[00:12:39.280 --> 00:12:41.280]  所以被污鬼
[00:12:41.280 --> 00:12:43.280]  所控制的人
[00:12:43.280 --> 00:12:45.280]  無論他的思想、言語
[00:12:45.280 --> 00:12:47.280]  行為
[00:12:47.280 --> 00:12:49.280]  都已經被污鬼所控制
[00:12:49.280 --> 00:12:51.280]  更不要提及
[00:12:51.280 --> 00:12:53.280]  他會不會
[00:12:53.280 --> 00:12:55.280]  按神的心意而生活
[00:12:55.280 --> 00:12:57.280]  我相信大家在這裏
[00:12:57.280 --> 00:12:59.280]  未有被鬼附的經驗
[00:12:59.280 --> 00:13:01.280]  有沒有被鬼附的經驗
[00:13:03.280 --> 00:13:05.280]  無論如何
[00:13:05.280 --> 00:13:07.280]  我們在以利亞實
[00:13:07.280 --> 00:13:09.280]  的失敗裏面
[00:13:09.280 --> 00:13:11.280]  無論我們有沒有
[00:13:11.280 --> 00:13:13.280]  曾經被鬼附
[00:13:13.280 --> 00:13:15.280]  但我們都知道這個失敗
[00:13:15.280 --> 00:13:17.280]  不斷提醒我們
[00:13:17.280 --> 00:13:19.280]  或者告誡我們
[00:13:19.280 --> 00:13:21.280]  警誡我們
[00:13:21.280 --> 00:13:23.280]  在生命的事情上
[00:13:23.280 --> 00:13:25.280]  我們不可以妥協
[00:13:25.280 --> 00:13:27.280]  你說
[00:13:27.280 --> 00:13:29.280]  其實用不著這麼大不了
[00:13:29.280 --> 00:13:31.280]  聖殿這麼多房間、這麼多屋
[00:13:31.280 --> 00:13:33.280]  用了這一間屋
[00:13:33.280 --> 00:13:35.280]  給了我的親家
[00:13:35.280 --> 00:13:37.280]  以食以利亞實
[00:13:37.280 --> 00:13:39.280]  用不著這麼大件事
[00:13:39.280 --> 00:13:41.280]  但是,大英姐妹請留意一件事
[00:13:41.280 --> 00:13:45.280]  當我們這樣做的時候
[00:13:45.280 --> 00:13:47.280]  一個小小的缺口
[00:13:47.280 --> 00:13:49.280]  就會引來嚴重的後果
[00:13:49.280 --> 00:13:51.280]  在這個故事裏面
[00:13:51.280 --> 00:13:53.280]  這個嚴重的後果
[00:13:53.280 --> 00:13:55.280]  就是將神的電
[00:13:55.280 --> 00:13:57.280]  離棄了
[00:13:57.280 --> 00:13:59.280]  所以大英姐妹讓我們互相提醒
[00:13:59.280 --> 00:14:01.280]  如何小的一件事情
[00:14:01.280 --> 00:14:03.280]  你覺得很微小的事情
[00:14:03.280 --> 00:14:05.280]  只要在神的裏面不合神的心意的時候
[00:14:05.280 --> 00:14:07.280]  我們就需要明白
[00:14:07.280 --> 00:14:09.280]  不要讓你們覺得小的事情
[00:14:09.280 --> 00:14:11.280]  佔據了我們
[00:14:11.280 --> 00:14:13.280]  心裏面的位置
[00:14:13.280 --> 00:14:15.280]  因為後果
[00:14:15.280 --> 00:14:17.280]  就好像以利亞實那樣
[00:14:17.280 --> 00:14:19.280]  由一個房間、一間屋開始
[00:14:19.280 --> 00:14:21.280]  最後
[00:14:21.280 --> 00:14:23.280]  整個的聖殿
[00:14:23.280 --> 00:14:25.280]  被離棄
[00:14:25.280 --> 00:14:27.280]  好,我們進入
[00:14:27.280 --> 00:14:29.280]  今天第二個的重點
[00:14:29.280 --> 00:14:31.280]  你說,尼熙美究竟
[00:14:31.280 --> 00:14:33.280]  有些什麼行動呢
[00:14:33.280 --> 00:14:35.280]  聖經在第八節
[00:14:35.280 --> 00:14:37.280]  告訴我們,尼熙美當時知道了
[00:14:37.280 --> 00:14:39.280]  這個消息,看到這個情況之後
[00:14:39.280 --> 00:14:41.280]  他就甚勞勞
[00:14:41.280 --> 00:14:43.280]  就將多比亞一切的家屍
[00:14:43.280 --> 00:14:45.280]  已經搬進去了,住了很久
[00:14:45.280 --> 00:14:47.280]  將他一切家屍全部
[00:14:47.280 --> 00:14:49.280]  拋出去
[00:14:49.280 --> 00:14:51.280]  然後就叫人潔淨這屋子
[00:14:51.280 --> 00:14:53.280]  這句簡單的說話
[00:14:53.280 --> 00:14:55.280]  有兩件事我想大家留意
[00:14:55.280 --> 00:14:57.280]  第一件事
[00:14:57.280 --> 00:14:59.280]  你猜當尼熙美
[00:14:59.280 --> 00:15:01.280]  將家屍全都扔出去的時候
[00:15:01.280 --> 00:15:03.280]  你猜尼熙美有沒有和
[00:15:03.280 --> 00:15:05.280]  多比亞或以利亞實
[00:15:05.280 --> 00:15:07.280]  先談過呢
[00:15:07.280 --> 00:15:09.280]  得到共識
[00:15:09.280 --> 00:15:11.280]  然後才將家屍扔出去呢
[00:15:11.280 --> 00:15:13.280]  你猜他有沒有
[00:15:13.280 --> 00:15:15.280]  我相信大概沒有
[00:15:15.280 --> 00:15:17.280]  因為聖經說得很清楚,是拋出去的
[00:15:17.280 --> 00:15:19.280]  不是搬出去,起碼得到共識
[00:15:19.280 --> 00:15:21.280]  都搬出去
[00:15:21.280 --> 00:15:23.280]  入好箱搬出去,不是的
[00:15:23.280 --> 00:15:25.280]  他全部一下扔出去
[00:15:25.280 --> 00:15:27.280]  你說,嘩,用不用做到這麼絕
[00:15:27.280 --> 00:15:29.280]  用不用這麼粗暴
[00:15:29.280 --> 00:15:31.280]  為什麼
[00:15:31.280 --> 00:15:33.280]  為什麼需要做到這樣
[00:15:33.280 --> 00:15:35.280]  不需要討論
[00:15:35.280 --> 00:15:37.280]  馬上扔出去,為什麼
