
[00:00:00.000 --> 00:00:03.360]  其實在我們教會裏面有很多不同的活動
[00:04:12.560 --> 00:04:14.720]  我不教你了,你放棄就算了
[00:04:14.720 --> 00:04:16.760]  我不教你了,你自己放棄吧
[00:04:16.760 --> 00:04:18.360]  所以因為這樣的時候
[00:04:18.360 --> 00:04:19.640]  所以因為這樣子的時候
[00:04:19.640 --> 00:04:22.520]  所以我就希望我的小朋友可以學一下彈琴
[00:04:22.520 --> 00:04:24.840]  所以我就希望我的小孩能夠學彈琴
[00:04:24.840 --> 00:04:25.840]  雖然我學不到
[00:04:25.840 --> 00:04:26.840]  雖然我學不到
[00:04:26.840 --> 00:04:28.440]  但是我希望我的小朋友能夠學到
[00:04:28.440 --> 00:04:30.280]  我就希望我的孩子能夠學到
[00:04:30.280 --> 00:04:34.440]  其實年輕人、年幼的在教會裡面
[00:04:34.440 --> 00:04:36.360]  大家一起成長的時候是很開心的
[00:04:36.360 --> 00:04:40.720]  年輕的孩子在教會裡一起成長的時候是很開心的
[00:04:40.720 --> 00:04:44.440]  有些事情你可以說是完成你父母的夢想
[00:04:44.440 --> 00:04:47.760]  有些事情就算是可以完成父母的夢想
[00:04:47.760 --> 00:04:49.760]  或者是你父母讀書不是那麼好的時候
[00:04:49.760 --> 00:04:51.760]  或者是你父母讀書不是那麼好的時候
[00:04:51.760 --> 00:04:54.440]  你讀一些書為你的父母去增光
[00:04:54.440 --> 00:04:57.080]  你就讀好一點書為你的父母來增光
[00:04:57.080 --> 00:04:59.840]  同樣的年輕人在這裡的時候
[00:04:59.840 --> 00:05:02.960]  或者是你父母沒有那麼早的時候信耶穌
[00:05:02.960 --> 00:05:07.440]  同樣的年輕人的父母可能沒有這麼早的信耶穌
[00:05:07.440 --> 00:05:09.560]  你可以代替你父母早一點去信耶穌
[00:05:09.560 --> 00:05:12.480]  你可以代替你的父母早一點來信耶穌
[00:05:12.480 --> 00:05:13.920]  為什麼要早一點信耶穌呢?
[00:05:13.920 --> 00:05:15.600]  為什麼要早一點信耶穌呢?
[00:05:15.600 --> 00:05:18.280]  原來在教會成長是一個很好的經驗
[00:05:18.280 --> 00:05:21.280]  因為在教會的成長是一個很好的經驗
[00:05:21.280 --> 00:05:22.960]  教會有不同的活動
[00:05:22.960 --> 00:05:24.440]  教會有不同的活動
[00:05:24.440 --> 00:05:26.080]  也有營會
[00:05:26.080 --> 00:05:27.200]  也有營會
[00:05:27.200 --> 00:05:30.160]  不知道大家年輕人有沒有參加一些營會
[00:05:30.160 --> 00:05:33.720]  是有一種渴望要去的呢?
[00:05:33.720 --> 00:05:35.960]  不知道年輕人你們對參加營會
[00:05:35.960 --> 00:05:38.760]  有沒有一個很渴望要去參加的心呢?
[00:05:38.760 --> 00:05:41.360]  我們接下來的那一年去營會
[00:05:41.360 --> 00:05:43.560]  就會特別是為年輕人
[00:05:43.560 --> 00:05:47.240]  我們明年的營會就會特別是為年輕人的
[00:05:47.240 --> 00:05:48.840]  是有些年輕人的活動
[00:05:48.840 --> 00:05:50.240]  有年輕人的活動
[00:05:50.240 --> 00:05:53.560]  所以年輕人要準備時間去參加明年的營會
[00:05:53.560 --> 00:05:57.080]  所以年輕人你們要準備時間參加明年的營會
[00:05:57.080 --> 00:06:00.360]  除了營會之外
[00:06:00.360 --> 00:06:04.400]  其實讓我想到我每一年參加的營會都非常的興奮
[00:06:04.400 --> 00:06:09.520]  讓我想到我以前每一年參加的營會我都非常的興奮
[00:06:09.520 --> 00:06:13.280]  興奮不是因為營會講完的講度好
[00:06:13.280 --> 00:06:16.560]  興奮不是因為營會講完的講度好
[00:06:16.560 --> 00:06:20.240]  而是因為我可以跟一群同年紀大小的人
[00:06:20.240 --> 00:06:22.280]  一起度過一段時間
[00:06:22.280 --> 00:06:28.200]  而是我可以跟我年齡差不多的一同度過一段時間
[00:06:28.200 --> 00:06:31.400]  最重要的是我父母是不跟著我去的
[00:06:31.400 --> 00:06:33.480]  最重要的是我父母不跟著我去
[00:06:33.480 --> 00:06:34.480]  是我自己去的
[00:06:34.480 --> 00:06:35.280]  而是我自己去的
[00:06:35.280 --> 00:06:40.480]  就是脫離我父母的管教之類的
[00:06:40.480 --> 00:06:42.720]  就是脫離了父母的監控
[00:06:42.720 --> 00:06:45.200]  就是給我自己有一種自立的感覺
[00:06:45.200 --> 00:06:47.920]  給我自己有一個自立的感覺
[00:06:47.920 --> 00:06:50.800]  去營會除了覺得自己很自立之外
[00:06:50.800 --> 00:06:53.360]  去營會我除了覺得自己很自立之外
[00:06:53.360 --> 00:06:55.960]  而且還有一些的侍奉
[00:06:55.960 --> 00:06:57.160]  還有一些的侍奉
[00:06:57.160 --> 00:06:58.640]  去到那裡有一些事做
[00:06:58.640 --> 00:07:00.240]  去到那裡有一些事做
[00:07:00.240 --> 00:07:02.720]  大家都想不到你會去營會做些什麼
[00:07:02.720 --> 00:07:05.080]  大家有沒有想到你去營會可以做些什麼呢
[00:07:05.080 --> 00:07:07.960]  因為現在的營會跟我以前的營會是不同的
[00:07:07.960 --> 00:07:10.440]  因為現在的營會跟我們那時候是不一樣的
[00:07:10.440 --> 00:07:12.680]  我那時候去營會是要負責煮飯的
[00:07:12.680 --> 00:07:14.800]  我們那時候去營會是要負責煮飯的
[00:07:14.800 --> 00:07:15.960]  是要負責洗碗的
[00:07:15.960 --> 00:07:17.280]  是要負責洗碗的
[00:07:17.280 --> 00:07:18.640]  是要負責清理的
[00:07:18.640 --> 00:07:19.760]  是要負責清理的
[00:07:19.760 --> 00:07:24.160]  雖然這些事不是那麼好做
[00:07:24.160 --> 00:07:25.960]  雖然這些事不是那麼好做
[00:07:25.960 --> 00:07:27.160]  但是我也很開心
[00:07:27.160 --> 00:07:28.280]  但是我也很開心
[00:07:28.280 --> 00:07:30.880]  因為這些給我一個很美好的回憶
[00:07:30.880 --> 00:07:33.360]  因為這些給我一個很美好的回憶
[00:07:33.360 --> 00:07:36.560]  一班弟兄姊妹在一起成長
[00:07:36.560 --> 00:07:39.160]  一群弟兄姊妹一起成長
[00:07:39.160 --> 00:07:45.000]  讓我自己發覺原來我也可以跟別人一起合作完成一些事
[00:07:45.000 --> 00:07:49.960]  讓我發現到可以跟他們一起合作完成一些事
[00:07:49.960 --> 00:07:52.560]  所以你看到另外一個 PowerPoint 裡面的圖片
[00:07:52.560 --> 00:07:54.960]  你自己覺得這些圖片真的很珍貴
[00:07:54.960 --> 00:07:57.600]  所以你看這個圖片
[00:07:57.600 --> 00:08:00.440]  投影片這個圖片是非常的珍貴
[00:08:00.440 --> 00:08:04.880]  如果你發覺原來你在當中的其中一份子
[00:08:04.880 --> 00:08:07.640]  如果你發現原來你是當中的一份子
[00:08:07.640 --> 00:08:12.960]  我小時候原來這樣做那些令人值得懷念的事情
[00:08:12.960 --> 00:08:16.840]  原來我小時候做了這些令人值得懷念的事情
[00:08:16.840 --> 00:08:20.320]  我發覺你們大家都應該覺得會很開心
[00:08:20.320 --> 00:08:22.160]  大家應該覺得會很開心
[00:08:22.160 --> 00:08:24.240]  因為你是做了一些很特別的事情
[00:08:24.240 --> 00:08:26.880]  因為你是做了一些很特別的事情
[00:08:26.880 --> 00:08:32.000]  當然在教會裡面不同的活動
[00:08:32.000 --> 00:08:34.240]  當然在教會裡面不同的活動
[00:08:34.240 --> 00:08:38.280]  也有一些活動是教導我們要有領導的才能
[00:08:38.280 --> 00:08:41.480]  也有一些活動是教導我們要有領導的才能
[00:08:41.480 --> 00:08:45.040]  你有沒有發覺我們另外一張圖片裡面
[00:08:45.040 --> 00:08:47.280]  真的好像有一個領導者在當中
[00:08:47.280 --> 00:08:51.040]  我們看這個圖片真的好像有一個領導者在當中
[00:08:51.040 --> 00:08:53.040]  他好像在指揮大家做事
[00:08:53.040 --> 00:08:55.000]  他好像在指揮大家做事
[00:08:55.000 --> 00:08:58.800]  我們有領導還是有什麼因素在當中
[00:08:58.800 --> 00:09:01.560]  我們要領導的還有什麼因素在裡面
[00:09:01.560 --> 00:09:02.560]  就是要服從
[00:09:02.560 --> 00:09:05.520]  因為你有領導大家都不服從的時候
[00:09:05.520 --> 00:09:07.760]  你可能就搞得亂七八糟
[00:09:07.760 --> 00:09:10.360]  如果你有領導但是大家都不服從的話
[00:09:10.360 --> 00:09:11.840]  就會搞得亂七八糟
[00:09:11.840 --> 00:09:14.480]  但是你看到這幾個小朋友在當中好像很合作
[00:09:14.480 --> 00:09:15.560]  一起去做事
[00:09:15.560 --> 00:09:19.680]  你看這幾個小孩好像在當中很合作地一起來做事
[00:09:19.680 --> 00:09:23.160]  當然我們小朋友看得多,看成年人
[00:09:23.160 --> 00:09:25.360]  我們小孩看得多,我們看成年人
[00:09:25.360 --> 00:09:26.600]  我們小孩看得多,我們看成年人
[00:09:26.600 --> 00:09:27.600]  是很開心吧
[00:09:27.600 --> 00:09:30.880]  因為一起在外面有活動的時候
[00:09:30.880 --> 00:09:33.360]  因為一起在外面有活動的時候
[00:09:33.360 --> 00:09:34.640]  你會感受到什麼呢
[00:09:34.640 --> 00:09:36.320]  你會感受到什麼呢
[00:09:36.320 --> 00:09:37.720]  神恩典的帶領
[00:09:37.720 --> 00:09:38.920]  神恩典的帶領
[00:09:38.920 --> 00:09:41.400]  為什麼我們這麼多人聚在一起的時候
[00:09:41.400 --> 00:09:44.160]  可以認識你呢
[00:09:44.160 --> 00:09:46.320]  為什麼我們這麼多人聚在一起的時候
[00:09:46.320 --> 00:09:47.440]  能夠認識你呢
[00:09:47.440 --> 00:09:51.720]  在世界上我這麼巧碰到你
[00:09:51.720 --> 00:09:53.760]  在一起
[00:09:53.760 --> 00:09:56.960]  在這個世界上我這麼巧能夠碰到你在一起
[00:09:56.960 --> 00:10:01.480]  跟你有一段時間相聚,一起唱歌
[00:10:01.480 --> 00:10:04.480]  跟你有一段時間相聚,一起唱歌
[00:10:04.480 --> 00:10:06.040]  一起來敬拜神
[00:10:06.040 --> 00:10:07.720]  一起來敬拜神
[00:10:07.720 --> 00:10:08.760]  真的不簡單
[00:10:08.760 --> 00:10:10.160]  真是不簡單
[00:10:10.160 --> 00:10:11.960]  很多很多美好的回憶
[00:10:11.960 --> 00:10:14.160]  很多很多美好的回憶
[00:10:14.160 --> 00:10:17.440]  都在我們的教會裡面實現出來
[00:10:17.440 --> 00:10:20.200]  都是在我們教會裡實現出來
[00:10:20.200 --> 00:10:21.720]  除了這些之外
[00:10:21.720 --> 00:10:23.400]  除了這些之外
[00:10:23.400 --> 00:10:27.160]  我們弟兄姊妹也都是一同的去學習
[00:10:27.160 --> 00:10:30.240]  我們弟兄姊妹也一同的來學習
[00:10:30.240 --> 00:10:32.040]  一同的去鼓勵
[00:10:32.040 --> 00:10:34.560]  一起的來鼓勵
[00:10:34.560 --> 00:10:36.000]  有沒有想過
[00:10:36.000 --> 00:10:38.480]  弟兄姊妹一起去讀書
[00:10:38.480 --> 00:10:39.560]  一起畢業呢
[00:10:39.560 --> 00:10:41.560]  有沒有想到弟兄姊妹一起的讀書
[00:10:41.560 --> 00:10:42.760]  一起的畢業呢
[00:10:42.760 --> 00:10:45.600]  我想這幾位弟兄姊妹
[00:10:45.600 --> 00:10:46.880]  在當中的畢業
[00:10:46.880 --> 00:10:50.000]  我想這幾位弟兄姊妹在當中來畢業
[00:10:50.000 --> 00:10:58.640]  這個應該是聖經的研討營之類的
[00:10:58.640 --> 00:11:01.040]  這個是聖經的研討營之類的
[00:11:01.040 --> 00:11:02.360]  一些訓練
[00:11:02.360 --> 00:11:03.360]  是一些訓練
[00:11:03.360 --> 00:11:06.520]  一些神學上的進修
[00:11:06.520 --> 00:11:08.520]  是神學上的進修
[00:11:08.520 --> 00:11:11.960]  的確年紀這麼大去做這些的確不簡單
[00:11:11.960 --> 00:11:15.160]  年紀這麼大來做這些確實是不簡單的
[00:11:15.160 --> 00:11:19.520]  大家聽完這麼多在教會裡面的活動
[00:11:19.520 --> 00:11:23.200]  大家聽完這麼多在教會裡面的活動
[00:11:23.200 --> 00:11:24.440]  大家可能會想一想
[00:11:24.440 --> 00:11:26.800]  大家可能會想一想
[00:11:26.800 --> 00:11:29.600]  有什麼力量可以
[00:11:29.600 --> 00:11:31.240]  招聚這麼多人在當中呢
[00:11:31.240 --> 00:11:34.720]  有什麼力量可以把這麼多人招聚在當中呢
[00:11:34.720 --> 00:11:37.440]  他每個禮拜天都回來教會裡面聚會
[00:11:37.440 --> 00:11:40.760]  他每個禮拜天都回來教會裡面聚會
[00:11:40.760 --> 00:11:42.640]  做不同的事情
[00:11:42.640 --> 00:11:43.760]  做不同的事情
[00:11:43.760 --> 00:11:45.600]  付出自己的時間
[00:11:45.600 --> 00:11:47.040]  付出自己的時間
[00:11:47.040 --> 00:11:48.640]  付出自己的力量
[00:11:48.640 --> 00:11:49.960]  付出自己的力量
[00:11:49.960 --> 00:11:51.040]  付出自己的才能
[00:11:51.040 --> 00:11:52.280]  付出自己的才能
[00:11:52.280 --> 00:11:53.400]  究竟是為了什麼呢
[00:11:53.400 --> 00:11:54.840]  究竟是為了什麼呢
[00:11:54.840 --> 00:11:56.440]  好像你剛才看到
[00:11:56.440 --> 00:11:59.600]  這幾位弟兄姊妹他們一起去研讀聖經
[00:11:59.600 --> 00:12:03.600]  好像你剛才看到這幾位弟兄姊妹他們一起去研讀聖經
[00:12:03.600 --> 00:12:05.520]  其實在教會裡面有很多不同的侍奉
[00:12:05.520 --> 00:12:08.080]  其實在教會裡面有很多不同的侍奉
[00:12:08.080 --> 00:12:11.480]  好像我們今天有幾位弟兄姊妹
[00:12:11.480 --> 00:12:11.480]  好像我們今天有幾位弟兄姊妹
[00:12:11.480 --> 00:12:15.320]  很早就來到教會裡面負責去煮飯
[00:12:15.320 --> 00:12:15.360]  好像我們今天有幾位姊妹很早就來到教會裡面負責去煮飯
[00:12:15.360 --> 00:12:16.920]  好像我們今天有幾位姊妹
[00:12:16.920 --> 00:12:19.200]  很早就來到教會裡面負責去煮飯
[00:12:19.200 --> 00:12:20.280]  究竟是為了什麼呢
[00:12:20.280 --> 00:12:20.280]  究竟是為了什麼呢
[00:12:20.280 --> 00:12:21.520]  究竟是為了什麼呢
[00:12:21.520 --> 00:12:26.880]  有些弟兄姊妹負責中文班
[00:12:26.880 --> 00:12:26.920]  有些弟兄姊妹負責中文班
[00:12:26.920 --> 00:12:29.800]  有些弟兄姊妹負責中文班
[00:12:29.800 --> 00:12:33.120]  有些負責教小朋友的主要課
[00:12:33.120 --> 00:12:33.120]  有些負責教小朋友的主要課
[00:12:33.120 --> 00:12:33.120]  有些負責教小朋友的主要課
[00:12:33.120 --> 00:12:36.120]  有些負責教小朋友的主要課
[00:12:36.120 --> 00:12:39.120]  其實在裡面有一種力量
[00:12:39.120 --> 00:12:39.160]  其實在裡面有一種力量
[00:12:39.160 --> 00:12:41.680]  其實在裡面有一種力量
[00:12:41.680 --> 00:12:42.760]  去推動他們
[00:12:42.760 --> 00:12:43.800]  去推動他們
[00:12:43.800 --> 00:12:43.800]  因為這種力量不簡單
[00:12:43.800 --> 00:12:45.400]  因為這種力量不簡單
[00:12:45.400 --> 00:12:47.200]  因為這種力量不簡單
[00:12:47.200 --> 00:12:47.200]  這些力量就是弟兄姊妹相愛的心
[00:12:47.200 --> 00:12:49.840]  這些力量就是弟兄姊妹相愛的心
[00:12:49.840 --> 00:12:49.880]  這些力量就是弟兄姊妹相愛的心
[00:12:49.880 --> 00:12:52.880]  這些力量就是弟兄姊妹相愛的心
[00:12:52.880 --> 00:12:52.880]  有些人會想
[00:12:52.880 --> 00:12:54.200]  有些人會想
[00:12:54.200 --> 00:12:54.240]  是不是在教會裡面才找到這件事呢
[00:12:54.240 --> 00:12:57.400]  是不是在教會裡面才找到這件事呢
[00:12:57.400 --> 00:12:57.400]  因為弟兄姊妹會想
[00:12:57.400 --> 00:12:59.280]  因為弟兄姊妹會想
[00:12:59.280 --> 00:12:59.320]  是不是在教會裡面才找到這件事呢
[00:12:59.320 --> 00:13:02.720]  是不是在教會裡面才找到這件事呢
[00:13:02.720 --> 00:13:02.760]  我可以這樣肯定地跟大家說
[00:13:02.760 --> 00:13:04.600]  我可以這樣肯定地跟大家說
[00:13:04.600 --> 00:13:04.600]  我可以很肯定地跟你們說
[00:13:04.600 --> 00:13:06.760]  我可以很肯定地跟你們說
[00:13:06.760 --> 00:13:06.760]  的確是只有在教會當中
[00:13:06.760 --> 00:13:22.120]  的確是只有在教會當中才找到這些東西
[00:13:22.120 --> 00:13:22.120]  剛剛我說的所有的活動以及功能
[00:13:22.120 --> 00:13:25.880]  剛剛我說的所有的活動以及功能
[00:13:25.880 --> 00:13:28.920]  你只有在教會裡才能找到這些
[00:13:28.920 --> 00:13:30.520]  弟兄姊妹互相的幫助
[00:13:30.520 --> 00:13:31.320]  互相的鼓勵
[00:13:31.320 --> 00:13:32.320]  互相的學習
[00:13:32.320 --> 00:13:34.920]  都是只有在教會裡面找得到的
[00:13:34.920 --> 00:13:37.360]  弟兄姊妹們彼此互相的學習
[00:13:37.360 --> 00:13:38.480]  互相的鼓勵
[00:13:38.480 --> 00:13:39.680]  互相的幫助
[00:13:39.680 --> 00:13:42.680]  你也是只有在教會裡才能找得到
[00:13:42.680 --> 00:13:45.680]  在世界沒有一個地方可以找到
[00:13:45.680 --> 00:13:48.200]  我們教會這麼獨特的地方
[00:13:48.200 --> 00:13:49.600]  在世界沒有一個地方
[00:13:49.600 --> 00:13:52.680]  你能夠找到像教會這麼獨特的地方
[00:13:52.680 --> 00:13:53.680]  譬如說我們想一想
[00:13:53.680 --> 00:13:56.800]  如果你回到學校裡面讀書
[00:13:56.800 --> 00:13:59.800]  譬如我們說你回到學校裡讀書
[00:13:59.800 --> 00:14:01.640]  學校只不過是給你
[00:14:01.640 --> 00:14:04.160]  在同學之間一個學習的機會
[00:14:04.160 --> 00:14:05.760]  在學校只不過是給你
[00:14:05.760 --> 00:14:08.360]  跟同學有一個互相學習的機會
[00:14:08.360 --> 00:14:11.040]  或者你去到一些社團裡
[00:14:11.040 --> 00:14:13.000]  或者你去到一些社團裡
[00:14:13.000 --> 00:14:15.360]  我相信在我們的世界上
[00:14:15.360 --> 00:14:16.560]  在我們的社會裡面
[00:14:16.560 --> 00:14:18.560]  有很多不同興趣的社團
[00:14:18.560 --> 00:14:20.440]  我相信在我們這個社會裡
[00:14:20.440 --> 00:14:23.160]  有很多不同興趣的社團
[00:14:23.160 --> 00:14:25.320]  有些是玩結他
[00:14:25.320 --> 00:14:27.000]  有些是玩打鼓
[00:14:27.000 --> 00:14:28.200]  有些是玩結他
[00:14:28.200 --> 00:14:29.440]  有些是玩打鼓
[00:14:29.440 --> 00:14:31.080]  有些可能是追求學問
[00:14:31.080 --> 00:14:32.680]  或者是研究一些什麼
[00:14:32.680 --> 00:14:35.480]  有些是追求學問或研究一些事
[00:14:35.480 --> 00:14:37.920]  這些只不過是提供你個別的興趣
[00:14:37.920 --> 00:14:40.320]  這些只不過是提供你個別的興趣
[00:14:40.320 --> 00:14:41.480]  除了你個別興趣之外
[00:14:41.480 --> 00:14:45.040]  他們不會提供你任何的
[00:14:45.040 --> 00:14:46.760]  給你成長的機會
[00:14:46.760 --> 00:14:48.000]  除了你個別的興趣
[00:14:48.000 --> 00:14:51.000]  他們不會提供給你一些成長的機會
[00:14:51.000 --> 00:14:52.600]  他不會教你交友之道
[00:14:52.600 --> 00:14:55.000]  他不會告訴你交友之道
[00:14:55.000 --> 00:14:56.480]  他不會去支持你
[00:14:56.480 --> 00:14:58.000]  他不會來支持你
[00:14:58.000 --> 00:15:00.600]  如果你說甚至你參加慈善團體
[00:15:00.600 --> 00:15:02.880]  甚至於你參加一些慈善團體
[00:15:02.880 --> 00:15:04.800]  你只是付出你自己的時間
[00:15:04.800 --> 00:15:06.800]  你只是付出你自己的時間
[00:15:06.800 --> 00:15:07.920]  付出你的金錢
[00:15:07.920 --> 00:15:09.080]  付出你的金錢
[00:15:09.080 --> 00:15:11.440]  為這些慈善團體去工作
[00:15:11.440 --> 00:15:13.800]  為這些慈善團體來工作
[00:15:13.800 --> 00:15:15.600]  甚至在你的公司上面
[00:15:15.600 --> 00:15:17.600]  甚至在你的公司上面
[00:15:17.600 --> 00:15:19.800]  只不過是提供你一個賺錢的機會
[00:15:19.800 --> 00:15:23.000]  只是提供了給你一個賺錢的機會
[00:15:23.000 --> 00:15:24.880]  但是在教會裡完全不同
[00:15:24.880 --> 00:15:27.320]  但是在教會裡完全不同
